"data_update_date","project_id","project_name","wb_region","country","country_lending_group","country_fcs_status","country_fcs_lending_group","practice_group","global_practice","agreement_type","lending_instrument_type","approval_fy","final_closing_fy","project_length","project_status","project_volume","evaluation_type","outcome","quality_at_entry","quality_of_supervision","bank_performance","m_e_quality"
"2021-12-15T00:00:00.000","P008501","Petroleum Technical Assistance Project","ECA","Kazakhstan","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1994","2000","7","C",">=10 million & <25 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008503","Agricultural Post-Privatization Assistance Project (APL Phase #1)","ECA","Kazakhstan","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1998","2003","6","C",">=10 million & <25 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008504","Technical Assistance Project","ECA","Kazakhstan","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Macroeconomics, Trade and Investment","IBRD","IPF","1994","2000","7","C",">=25 million & <50 million","Implementation Completion Report Review","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY",
"2021-12-15T00:00:00.000","P008506","Social Protection Project","ECA","Kazakhstan","IBRD","Non-FCS","IBRD non-FCS","Human Development","Social Protection & Jobs","IBRD","IPF","1995","2002","8","C",">=10 million & <25 million","Implementation Completion Report Review","UNSATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008507","Uzen Oil Field Rehabilitation Project","ECA","Kazakhstan","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1997","2007","11","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P008508","Finance & Enterprise Development Project","ECA","Kazakhstan","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1995","2002","8","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008510","Irrigation & Drainage Project","ECA","Kazakhstan","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1996","2005","10","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008513","Sheep & Wool Improvement Project","ECA","Kyrgyz Republic","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Agriculture and Food","IDA","IPF","1996","2003","8","C","less than 10 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008515","Social Safety Net Project","ECA","Kyrgyz Republic","IDA","Non-FCS","IDA non-FCS","Human Development","Social Protection & Jobs","IDA","IPF","1995","2000","6","C",">=10 million & <25 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P008518","Telecommunications Reform","ECA","Kyrgyz Republic","IDA","Non-FCS","IDA non-FCS","Infrastructure","Transport","IDA","IPF","1994","2001","8","C",">=10 million & <25 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008519","Power & District Heating Rehabilitation Project","ECA","Kyrgyz Republic","IDA","Non-FCS","IDA non-FCS","Infrastructure","Energy & Extractives","IDA","IPF","1996","2008","13","C",">=25 million & <50 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","SATISFACTORY","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P008520","Rural Finance Project","ECA","Kyrgyz Republic","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Urban, Resilience and Land","IDA","IPF","1997","2001","5","C",">=10 million & <25 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008523","Health Project","ECA","Kyrgyz Republic","IDA","Non-FCS","IDA non-FCS","Human Development","Health, Nutrition & Population","IDA","IPF","1996","2002","7","C",">=10 million & <25 million","Project Performance Assessment Report","SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY","SUBSTANTIAL"
"2021-12-15T00:00:00.000","P008524","Private Enterprise Support Project","ECA","Kyrgyz Republic","IDA","Non-FCS","IDA non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IDA","IPF","1995","2003","9","C","less than 10 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P008526","JELGAVA DIST HEAT","ECA","Latvia","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1995","2000","6","C",">=10 million & <25 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008530","Riga District Heating Project","ECA","Latvia","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","2001","2002","2","C",">=25 million & <50 million","Implementation Completion Report Review",,"SATISFACTORY",,"SATISFACTORY",
"2021-12-15T00:00:00.000","P008532","HIGHWAY","ECA","Latvia","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1997","2001","5","C",">=10 million & <25 million","Implementation Completion Report Review","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY",
"2021-12-15T00:00:00.000","P008533","LIEPAJA ENVIRONMENT","ECA","Latvia","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","IBRD","IPF","1995","2000","6","C","less than 10 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008536","ENT & FIN SECT","ECA","Lithuania","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IBRD","IPF","1995","2001","7","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","HIGHLY SATISFACTORY","SATISFACTORY","HIGHLY SATISFACTORY",
"2021-12-15T00:00:00.000","P008537","POWER REHAB","ECA","Lithuania","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1994","2003","10","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008538","Private Agricultural Development Project","ECA","Lithuania","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1996","2001","6","C","less than 10 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P008539","Social Policy & Community Social Services Development Project","ECA","Lithuania","IBRD","Non-FCS","IBRD non-FCS","Human Development","Social Protection & Jobs","IBRD","IPF","1997","2005","9","C","less than 10 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008551","HIGHWAY","ECA","Lithuania","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1997","2001","5","C",">=10 million & <25 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008553","KLAIPEDA ENVIRONMENT","ECA","Lithuania","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1995","2002","8","C","less than 10 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008555","ENERGY","ECA","Moldova","IDA","Non-FCS","IDA non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1996","2002","7","C","less than 10 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008556","FIRST AGRICULTURE PROJECT","ECA","Moldova","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1996","2002","7","C","less than 10 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P008558","General Education","ECA","Moldova","IDA","Non-FCS","IDA non-FCS","Human Development","Education","IBRD","IPF","1997","2005","9","C",">=10 million & <25 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008561","First Private Sector Development Project","ECA","Moldova","IDA","Non-FCS","IDA non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IBRD","IPF","1996","2002","7","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008563","Coal to Gas Conversion GEF Project","ECA","Poland","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","GEF","IPF","1995","2004","10","C",">=25 million & <50 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","UNSATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008571","PRIV & RESTRUCT","ECA","Poland","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IBRD","IPF","1991","2002","12","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008576","Heat Supply Restructuring & Conservation Project","ECA","Poland","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1991","2000","10","C",">=100 million","Project Performance Assessment Report","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY",
"2021-12-15T00:00:00.000","P008582","Employment Promotion & Services Project","ECA","Poland","IBRD","Non-FCS","IBRD non-FCS","Human Development","Social Protection & Jobs","IBRD","IPF","1991","2000","10","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008587","Health Services Development Project","ECA","Poland","IBRD","Non-FCS","IBRD non-FCS","Human Development","Health, Nutrition & Population","IBRD","IPF","1992","2002","11","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008590","Housing Project","ECA","Poland","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IBRD","IPF","1992","2000","9","C",">=100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008593","Roads 2 Project","ECA","Poland","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1998","2007","10","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008595","Bielsko-Biala Water & Wastewater Project","ECA","Poland","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1996","2006","11","C",">=10 million & <25 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008599","Roads Project","ECA","Poland","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1993","2000","8","C",">=100 million","Implementation Completion Report Review","HIGHLY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008604","Power Transmission Project","ECA","Poland","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1996","2004","9","C",">=100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","UNSATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008614","Katowice Heat Supply & Conservation Project","ECA","Poland","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1995","2001","7","C",">=25 million & <50 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008615","Szczecin-Swinoujscie Seaway & Port Modernization Project","ECA","Poland","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","2001","2008","8","C",">=25 million & <50 million","Project Performance Assessment Report","MODERATELY UNSATISFACTORY","MODERATELY UNSATISFACTORY","MODERATELY SATISFACTORY","MODERATELY UNSATISFACTORY",
"2021-12-15T00:00:00.000","P008616","Wholesale Markets Project","ECA","Poland","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1999","2000","2","C",">=10 million & <25 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P008689","Danube Delta Biodiversity GEF Project","ECA","Romania","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","GEF","IPF","1995","2000","6","C","less than 10 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008774","Industrial Development Project","ECA","Romania","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IBRD","IPF","1994","2001","8","C",">=100 million","Project Performance Assessment Report","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P008776","Employment Services & Social Protection Project (ESSP)","ECA","Romania","IBRD","Non-FCS","IBRD non-FCS","Human Development","Social Protection & Jobs","IBRD","IPF","1995","2004","10","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008777","Petroleum Sector Rehabilitation Project","ECA","Romania","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1994","2003","10","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008778","BUCHAREST WATER SUPPLY","ECA","Romania","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1997","2002","6","C",">=25 million & <50 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008783","Social Sector Development Project","ECA","Romania","IBRD","Non-FCS","IBRD non-FCS","Human Development","Social Protection & Jobs","IBRD","IPF","2001","2009","9","C",">=25 million & <50 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","MODERATELY UNSATISFACTORY","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P008784","EDUCATION REFORM","ECA","Romania","IBRD","Non-FCS","IBRD non-FCS","Human Development","Education","IBRD","IPF","1994","2002","9","C",">=50 millon & <100 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","HIGHLY SATISFACTORY",
"2021-12-15T00:00:00.000","P008788","Telecommunications Reform & Privatization Project","ECA","Romania","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1998","2003","6","C",">=10 million & <25 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","SATISFACTORY","MODERATELY UNSATISFACTORY","MODERATELY SATISFACTORY","SUBSTANTIAL"
"2021-12-15T00:00:00.000","P008791","Programmatic Adjustment Loan (PAL) (formerly Institutional & Govt. Reform SAL)","ECA","Romania","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Macroeconomics, Trade and Investment","IBRD","DPF","2005","2005","1","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY","SUBSTANTIAL"
"2021-12-15T00:00:00.000","P008793","Reform of Higher Education & Research Project","ECA","Romania","IBRD","Non-FCS","IBRD non-FCS","Human Development","Education","IBRD","IPF","1997","2003","7","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008794","Power Sector Rehabilitation & Modernization Project","ECA","Romania","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1996","2005","10","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008795","Agriculture Sector Adjustment Loan (ASAL)","ECA","Romania","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","DPF","1997","2001","5","C",">=100 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P008797","HEALTH SECT REF (APL #1)","ECA","Romania","IBRD","Non-FCS","IBRD non-FCS","Human Development","Health, Nutrition & Population","IBRD","IPF","2000","2004","5","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008800","Ozone-Depleting Substance Consumption Phase-Out GEF Project","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","GEF","IPF","1996","2004","9","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","HIGHLY SATISFACTORY","SATISFACTORY","HIGHLY SATISFACTORY",
"2021-12-15T00:00:00.000","P008801","Biodiversity Conservation GEF Project","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","GEF","IPF","1996","2004","9","C",">=10 million & <25 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY","SUBSTANTIAL"
"2021-12-15T00:00:00.000","P008803","Energy Efficiency Project","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1995","2003","9","C",">=25 million & <50 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008805","Oil Rehabilitation 2 Project","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1994","2000","7","C",">=100 million","Implementation Completion Report Review","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P008806","URBAN TRANSPORT","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1995","2003","9","C",">=100 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008808","Highway Rehabilitation & Maintenance Project","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1994","2000","7","C",">=100 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P008809","Oil Rehabilitation Project","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1993","2000","8","C",">=100 million","Implementation Completion Report Review","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P008811","Agricultural Reform Implementation Support Project (ARIS)","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1994","2001","8","C",">=100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008814","Health Reform Pilot Project","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Human Development","Health, Nutrition & Population","IBRD","IPF","1997","2004","8","C",">=25 million & <50 million","Project Performance Assessment Report","UNSATISFACTORY","MODERATELY UNSATISFACTORY","MODERATELY UNSATISFACTORY","MODERATELY UNSATISFACTORY",
"2021-12-15T00:00:00.000","P008821","Environmental Management Project","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","IBRD","IPF","1995","2011","17","C",">=50 millon & <100 million","Implementation Completion Report Review","UNSATISFACTORY","MODERATELY UNSATISFACTORY","MODERATELY SATISFACTORY","MODERATELY UNSATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P008822","Employment Services & Social Protection Project","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Human Development","Social Protection & Jobs","IBRD","IPF","1993","2000","8","C",">=50 millon & <100 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008823","Portfolio Development Project","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Macroeconomics, Trade and Investment","IBRD","IPF","1995","2003","9","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008825","Education Innovation Project","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Human Development","Education","IBRD","IPF","1997","2005","9","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008826","Management & Finance Project","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Human Development","Education","IBRD","IPF","1995","2000","6","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008827","HOUSING","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1995","2003","9","C",">=100 million","Project Performance Assessment Report","MODERATELY UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P008828","Financial Institutions Project","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IBRD","IPF","1994","2006","13","C",">=50 millon & <100 million","Implementation Completion Report Review","UNSATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008831","Legal Reform Project","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Governance","IBRD","IPF","1996","2006","11","C",">=25 million & <50 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P008832","Municipal Water & Wastewater Project","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","2001","2009","9","C",">=50 millon & <100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","UNSATISFACTORY","SATISFACTORY","MODERATELY SATISFACTORY","NEGLIGIBLE"
"2021-12-15T00:00:00.000","P008837","Standards Development Project","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IBRD","IPF","1996","2002","7","C",">=10 million & <25 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008839","Enterprise Support Project","ECA","Russian Federation","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IBRD","IPF","1994","2004","11","C",">=50 millon & <100 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P008843","Telecommunications Project","ECA","Slovak Republic","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1994","2000","7","C",">=50 millon & <100 million","Implementation Completion Report Review","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY",
"2021-12-15T00:00:00.000","P008853","Environment Project","ECA","Slovenia","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","IBRD","IPF","1996","2001","6","C",">=10 million & <25 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008855","Investment Recovery Project","ECA","Slovenia","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IBRD","IPF","1997","2000","4","C",">=25 million & <50 million","Implementation Completion Report Review",,,,,
"2021-12-15T00:00:00.000","P008860","Poverty Alleviation 2 Project","ECA","Tajikistan","IDA","Non-FCS","IDA non-FCS","Human Development","Social Protection & Jobs","IDA","IPF","2002","2007","6","C",">=10 million & <25 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY","SUBSTANTIAL"
"2021-12-15T00:00:00.000","P008867","Water Supply & Sanitation Project","ECA","Turkmenistan","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1997","2004","8","C","less than 10 million","Implementation Completion Report Review","HIGHLY UNSATISFACTORY","UNSATISFACTORY","HIGHLY UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P008871","Phaseout of Ozone Depleting Substances Montreal Protocol Project","ECA","Turkey","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","MONT","IPF","1994","2000","7","C","less than 10 million","Implementation Completion Report Review","HIGHLY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P008985","Cesme-Alacati Water Supply & Sewerage Project","ECA","Turkey","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1998","2005","8","C","less than 10 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P009023","Eastern Anatolia Watershed Project","ECA","Turkey","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Agriculture and Food","IBRD","IPF","1993","2002","10","C",">=50 millon & <100 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
