"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Kenya","KE","P153349","National Agricultural and Rural Inclusive Growth Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration;Industry, Trade and Services","1665402","SUPPLY AND DELIVERY OF OFFICE FURNITURES","2018-06-08T00:00:00.000","RONGIN CONSTRUCTION LIMITED","Republic of Kenya","KE","16444.0","KE-TURKANA COUNTY-155141-GO-RFQ"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1665290","Aquisi&#231;&#227;o de dois dispositivos de armazenamento de arquivos, sendo um HD externo port&#225;til e o outro um dispositivo de Armazenamento em rede do tipo NAS (Network Attached Storage)","2018-05-29T00:00:00.000","E-CROWN GROUP (HD STORE)","Federative Republic of Brazil","BR","1268.0","BR-CAA-39549-GO-RFQ"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P121495","Tocantins Integrated Sustainable Regional Development","Consultant Services","Quality And Cost-Based Selection","Education;Transportation;Public Administration","1665263","SERVI&#199;OS DE CONSULTORIA PARA SUPERVIS&#195;O AMBIENTAL DAS OBRAS N&#195;O RODOVI&#193;RIAS E SUPERVIS&#195;O SOCIAL DE TODAS AS OBRAS DO PROJETO DE DESENVOLVIMENTO REGIONAL INTEGRADO E SUSTENT&#193;VEL &#8211; PDRIS.","2018-04-09T00:00:00.000","NIPPON KOEI LAC DO BRASIL LTDA","Federative Republic of Brazil","BR","552644.0","446"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1665259","Aquisi&#231;&#227;o de equipamento ar-condicionado piso/teto split, para adequa&#231;&#227;o da sala de reuni&#245;es do Centro de
Agricultura Alternativa do Norte de Minas, para uso do Comit&#234; Gestor Nacional e Equipes","2017-08-18T00:00:00.000","REFRIGERAÇÃO MOTA LTDA","Federative Republic of Brazil","BR","961.0","BR-CAA-3317-GO-RFQ"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1665122","Aquisi&#231;&#227;o uma mesa de reuni&#245;es e um aparador em MDF para adequa&#231;&#227;o da sala de reuni&#245;es do Centro de Agricultura Alternativa do Norte de Minas","2017-11-30T00:00:00.000","ITAMAR SILVA SOUZA","Federative Republic of Brazil","BR","904.0","BR-CAA-17780-GO-RFQ"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1665019","Aquisi&#231;&#227;o de 24 poltronas, 12 sem bra&#231;o e 12 com bra&#231;os, para estrutura&#231;&#227;o da sala de reuni&#245;es que ser&#225; utilizada pelo Comit&#234; Gestor Nacional e Equipe Chave e de Apoio do DGM/FIP/Brasil.","2017-09-29T00:00:00.000","COMERCIAL TOAZZA E GIRALDI LTDA","Federative Republic of Brazil","BR","1882.0","BR-CAA-3252-GO-RFQ"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1664952","Aquisi&#231;&#227;o de um televisor, 65&#8217;&#8217; para estrutura&#231;&#227;o da sala de reuni&#245;es que ser&#225; utilizada pelo Comit&#234; Gestor Nacional e Equipe Chave e de Apoio do DGM/FIP/Brasil","2017-05-23T00:00:00.000","LOJAS COLOMBO S.A.","Federative Republic of Brazil","BR","1467.0","BR-CAA-3264-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Ethiopia","ET","P148591","Second Agricultural Growth Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1664883","Procurement of Generator","2018-05-03T00:00:00.000","MOENCO","Federal Democratic Republic of Ethiopia","ET","8568.0","SARI/AGPII/SH-3/2018"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1664576","Aquisi&#231;&#227;o de equipamentos port&#225;teis de inform&#225;tica modelo &#8220;Tablet&#8221; para utiliza&#231;&#227;o das entidades executoras dos subprojetos para acompanhamentos das metas f&#237;sicas dos subprojetos.","2017-08-07T00:00:00.000","MAGAZINE LUIZA SA","Federative Republic of Brazil","BR","11587.0","BR-CAA-3305-GO-RFQ"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1664570","Aquisi&#231;&#227;o e instala&#231;&#227;o de uma porta de vidro, duas lousas de vidro e uma pe&#231;a de vidro, para estrutura&#231;&#227;o da sala de reuni&#245;es que ser&#225; utilizada pelo Comit&#234; Gestor Nacional e Equipe Chave e de Apoio","2017-07-31T00:00:00.000","SOUTO E SÁ IND. COM. LTDA","Federative Republic of Brazil","BR","447.0","BR-CAA-3324-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Ethiopia","ET","P148591","Second Agricultural Growth Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1664265","Procurement of WIFI Controller","2017-12-06T00:00:00.000","IMERAN TECH COMPUTER AND COMP. ACCESSORIES","Federal Democratic Republic of Ethiopia","ET","1234.0","OARI/AGPII/SH-01"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Nicaragua","NI","P161029","Alliance for Education Quality Project","Consultant Services","Direct Selection","Education","1663857","Yomar Exania Hodgson","2018-06-29T00:00:00.000","YOMAR EXANIA HODGSON BARRUEL","Republic of Nicaragua","NI","51000.0","NI-MINED-17176-CS-CDS-1"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Nicaragua","NI","P161029","Alliance for Education Quality Project","Consultant Services","Direct Selection","Education","1663854","Lady Judith Sanchez","2018-06-29T00:00:00.000","LADY JUDIT SANCHEZ DAVILA","Republic of Nicaragua","NI","21000.0","NI-MINED-17176-CS-CDS-3"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Nicaragua","NI","P161029","Alliance for Education Quality Project","Consultant Services","Direct Selection","Education","1663848","Carlos Ariel Mendoza","2018-06-29T00:00:00.000","CARLOS ARIEL MENDOZA RAMIREZ","Republic of Nicaragua","NI","54000.0","NI-MINED-17176-CS-CDS-2"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Nicaragua","NI","P161029","Alliance for Education Quality Project","Consultant Services","Direct Selection","Education","1663845","Especialista de Organizaci&#243;n y M&#233;todos","2018-04-30T00:00:00.000","DALILA ENCARNACIÓN MARTÍNEZ ACEVEDO","Republic of Nicaragua","NI","14000.0","NI-MINED-17270-CS-CDS"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Niger","NE","P164563","Niger Refugees and Host Communities Support Project","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1663810","Elaboration du plan de gestion des pestes et pesticides du PAPD","2018-02-12T00:00:00.000","Individual Consultant","Republic of Niger","NE","13982.0","NE-SDS-56844-CS-INDV"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Niger","NE","P164563","Niger Refugees and Host Communities Support Project","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1663761","Recrutement d'un consultant pour l'&#233;valuation des besoins de g&#233;olocalisation dans les zones d'interventions du PAPD","2018-04-19T00:00:00.000","Individual Consultant","Republic of Niger","NE","59481.0","NE-SDS-56837-CS-INDV"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Nicaragua","NI","P161029","Alliance for Education Quality Project","Consultant Services","Direct Selection","Education","1663693","Velkin Idalia Garc&#237;a","2018-04-26T00:00:00.000","VELKIN IDALIA GARCÍA RUGAMA","Republic of Nicaragua","NI","38000.0","NI-MINED-17148-CS-CDS-3"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Nicaragua","NI","P161029","Alliance for Education Quality Project","Consultant Services","Direct Selection","Education","1663692","Cristobal Guevara","2018-04-26T00:00:00.000","CRISTOBAL RAFAEL GUEVARA GONZALEZ","Republic of Nicaragua","NI","56000.0","NI-MINED-17148-CS-CDS-4"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Nicaragua","NI","P161029","Alliance for Education Quality Project","Consultant Services","Direct Selection","Education","1663688","Suhey Zambrana","2018-04-26T00:00:00.000","SUHEY MERCEDES ZAMBRANO CHAMORRO","Republic of Nicaragua","NI","8000.0","NI-MINED-17148-CS-CDS-1"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Nicaragua","NI","P161029","Alliance for Education Quality Project","Consultant Services","Direct Selection","Education","1663685","Teresa Veronica Cruz","2018-04-26T00:00:00.000","TERESA VERÓNICA CRUZ TELLEZ","Republic of Nicaragua","NI","44000.0","NI-MINED-17148-CS-CDS-2"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Gabon","GA","P132824","eGabon","Consultant Services","Direct Selection","Information and Communications Technologies;Health","1663670","Expert accompagnateur &#233;cosyst&#232;me innovation num&#233;rique.","2018-03-01T00:00:00.000","NATHANAEL SORIN RICHEZ","French Republic","FR","199251.0","003/2018/C"
"2022-09-12T00:00:00.000","2018","MIDDLE EAST AND NORTH AFRICA","Egypt, Arab Republic of","EG","P175137","Railway Improvement and Safety for Egypt Project","Consultant Services","Quality And Cost-Based Selection","Transportation","1663659","Supervision of works on Asyut-Nagh Hammadi corridor","2018-06-20T00:00:00.000","SYSTRA","French Republic","FR","7139490.0","1058"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Consultant Services","Individual Consultant Selection","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1663628","Contrato de consultoria individual especializada em geoprocessamento para apoiar as a&#231;&#245;es do CGEO","2018-06-26T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","34510.0","BR-SEMAR-PI-62918-CS-INDV"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Consultant Services","Individual Consultant Selection","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1663614","Consultores J&#250;nior - Especialista em An&#225;lise de Biomas, Ecossistemas, Ecologia e Conserva&#231;&#227;o da Biodiversidade para realizar a an&#225;lises que possam vir a subsidiar a formula&#231;&#227;o de politicas p&#250;blicas ou","2018-04-23T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","34510.0","1663614"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Consultant Services","Individual Consultant Selection","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1663605","Consultor j&#250;nior 2 em An&#225;lise de Biomas, Ecossistemas, Ecologia e Conserva&#231;&#227;o da Biodiversidade.","2018-04-10T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","34510.0","1663605"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Nicaragua","NI","P161029","Alliance for Education Quality Project","Consultant Services","Individual Consultant Selection","Education","1663478","Asistente Administrativo - Mar&#237;a Gertrudis","2018-04-06T00:00:00.000","Individual Consultant","Republic of Nicaragua","NI","44733.0","NI-MINED-17278-CS-INDV"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Bangladesh","BD","P149605","Nuton Jibon Livelihood Improvement Project","Goods","Request for Bids","Health;Social Protection;Agriculture, Fishing and Forestry;Industry, Trade and Services","1663369","Printing and supply of SDF Brochure.","2017-12-27T00:00:00.000","INTERGRAPHIC LTD","People's Republic of Bangladesh","BD","1769.0","BD-SDF-12925-GO-RFB-G-9-1"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Bangladesh","BD","P149605","Nuton Jibon Livelihood Improvement Project","Goods","Request for Bids","Health;Social Protection;Agriculture, Fishing and Forestry;Industry, Trade and Services","1663368","Printing and supply of SDF newsletters.","2017-08-24T00:00:00.000","INFRA-RED COMMUNICATIONS LTD.","People's Republic of Bangladesh","BD","1153.0","BD-SDF-12917-GO-RFB-G-7-2"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P149872","Energy Efficiency in Public Facilities Project (PRESEMEH)","Consultant Services","Individual Consultant Selection","Energy and Extractives","1662855","ESPECIALISTA TECNICO DE LA UNIDAD RESPONSABLE EJECUTORA DEL PROYECTO","2018-03-06T00:00:00.000","Individual Consultant","United Mexican States","MX","20358.0","SENER-DGESE-CI-3CV-2016-08"
"2022-09-12T00:00:00.000","2018","EAST ASIA AND PACIFIC","Vanuatu","VU","P156505","Vanuatu Infrastructure Reconstruction and Improvement Project","Consultant Services","Individual Consultant Selection","Education;Health;Transportation;Public Administration","1662612","Monitoring & Evaluation Specialist","2017-08-17T00:00:00.000","Individual Consultant","Republic of Indonesia","ID","419283.0","S4-05-17"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Bangladesh","BD","P133653","Municipal Governance and Services Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1662325","Construction of 33m RCC Bridge at Oathalkandi Channel , Construction of approach road by bituminous carpeting for 33m RCC Bridge at Pathalkandi Channel (Ch. 0+000 to 0+103m, 0+136 to 0+970m and Link","2018-02-15T00:00:00.000","M/S. J C CONSTRUCTION & ALIF TRADERS JV","People's Republic of Bangladesh","BD","375563.0","MGSP/ELN/2017-18/W-04"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Bangladesh","BD","P149605","Nuton Jibon Livelihood Improvement Project","Consultant Services","Quality And Cost-Based Selection","Health;Social Protection;Agriculture, Fishing and Forestry;Industry, Trade and Services","1662051","Hiring of Consulting Firm for Developing Audio Visual Training Materials for Conducting IGA Training of NJLIP of SDF.","2018-06-19T00:00:00.000","GORAI FILMS","People's Republic of Bangladesh","BD","31624.0","BD-SDF-26656-CS-QCBS-S16-0"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Western and Central Africa",,"P147674","Regional Sahel Pastoralism Support Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1661858","Recrutement d'un consultant pour la mise &#224; jour du tableau des couts et l&#8217;&#233;laboration du programme de travail et budget annuel 2018 du PRAPS","2017-11-10T00:00:00.000","Individual Consultant","Republic of Cote d'Ivoire","CI","68100.0","NE-PRAPS-NE-34488-CS-INDV"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Western and Central Africa",,"P147674","Regional Sahel Pastoralism Support Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1661855","Recrutement d'un bureau d&#8217;&#233;tudes pour assurer la maitrise d&#8217;&#339;uvre pour la r&#233;alisation des &#233;tudes techniques pour la construction ou la r&#233;habilitation de 29 march&#233;s &#224; b&#233;tail","2018-04-04T00:00:00.000","Individual Consultant","Republic of Niger","NE","143014.0","82"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Western and Central Africa",,"P147674","Regional Sahel Pastoralism Support Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1661844","Appui &#224; l'identification du projet PIMELAN","2017-11-13T00:00:00.000","Individual Consultant","Minor Outlying Islands, USA","UM","24504.0","NE-PRAPS-NE-34489-CS-INDV"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Ethiopia","ET","P148591","Second Agricultural Growth Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1661839","Procurement of water pump","2018-02-05T00:00:00.000","NUREDIN SIRAJ B.M. SHOP","Federal Democratic Republic of Ethiopia","ET","2130.0","GARI/AGPII/SH-02"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Ethiopia","ET","P148591","Second Agricultural Growth Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1661801","Procurement of Furniture","2017-01-12T00:00:00.000","MIHERET TEFERA OFFICE FURNITURE","Federal Democratic Republic of Ethiopia","ET","7121.0","GARI/AGPII/SH-01"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Western and Central Africa",,"P147674","Regional Sahel Pastoralism Support Project","Consultant Services","Quality And Cost-Based Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1661770","Recrutement d'un bureau d&#8217;&#233;tudes pour assurer la maitrise d&#8217;&#339;uvre pour la r&#233;alisation des &#233;tudes techniques pour la construction ou la r&#233;habilitation des 29 march&#233;s &#224; b&#233;tail","2018-05-25T00:00:00.000","AGECAS SARL NIAMEY","Republic of Niger","NE","143398.0","97"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Rwanda","RW","P164845","Rwanda Stunting Prevention and Reduction Project","Non-consulting Services","Request for Quotations","Health;Water, Sanitation and Waste Management","1661733","Production of Short videos","2018-04-13T00:00:00.000","RWANDA BROADCASTING AGENCY","Republic of Rwanda","RW","1491.0","RW-RBC-67201-NC-RFB"
"2022-09-12T00:00:00.000","2018","EAST ASIA AND PACIFIC","Marshall Islands","MH","P151760","Pacific Islands Regional Oceanscape Program - Republic of the Marshall Islands","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1661651","ICT Consultancy","2018-03-01T00:00:00.000","Individual Consultant","Republic of Fiji","FJ","60720.0","MH-MIMRA-238502-CS-INDV"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Bangladesh","BD","P133653","Municipal Governance and Services Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1661361","Construction of BC road from Shariatpur Bus Stand to Kurashi Balakhana road via
Kangshobonik house (Ch.00-1315m).b)Construction of BC road from Palong School road
to Premtola (Ch.00-1980m).c)Construct","2018-04-03T00:00:00.000","HAZI-SHEIKH-PROGATI (JV)","People's Republic of Bangladesh","BD","1003048.0","MGSP/SHA/2017-18/W-04"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Bangladesh","BD","P133653","Municipal Governance and Services Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1661283","Maintenance of BC Road from Palong School to Kurashe Balakhana under Shariatpur Pourashava. Ch. 0.00-2430m","2018-01-16T00:00:00.000","M/S MOLLAH ENTERPRISE","People's Republic of Bangladesh","BD","57940.0","MGSP/PBG/SHA/2017-2018/W-03"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Burkina Faso","BF","P149434","Local Forest Communities Support Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1661248","Elaboration et mise en place d'une base de donn&#233;es au profit du PAPF","2017-02-24T00:00:00.000","Individual Consultant","Burkina Faso","BF","5372.0","C/12/2016/IDA/UICN/PAPF"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Western and Central Africa",,"P162337","West Africa Coasta Areas Resilience Investment Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1661088","contrat pour &#233;laborer un manuel de proc&#233;dure","2018-06-21T00:00:00.000","Individual Consultant","Republic of Senegal","SN","14567.0","CI13-2018"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Western and Central Africa",,"P162337","West Africa Coasta Areas Resilience Investment Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1661064","&#201;laboration d'un cadre de gestion environnemental et sociale (CGES)","2017-07-10T00:00:00.000","Individual Consultant","Republic of Senegal","SN","50076.0","CI1-2017"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Western and Central Africa",,"P162337","West Africa Coasta Areas Resilience Investment Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1661056","Contrat pour &#233;laborer un cadre de politique de r&#233;installation des populations","2018-02-20T00:00:00.000","Individual Consultant","Republic of Senegal","SN","30045.0","CI2-2018"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Uganda","UG","P149965","Third Northern Uganda Social Action Fund (NUSAF 3)","Consultant Services","Individual Consultant Selection","Social Protection","1661015","Individual consultant for designing modules and materials for NUSAF3 Mindset and Social mobilization","2018-03-23T00:00:00.000","Individual Consultant","Republic of Uganda","UG","7285.0","UG-OPM-20884-CS-INDV"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Bangladesh","BD","P133653","Municipal Governance and Services Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1660872","Rehabilitation of Enayetpur Graveyard road
starting from Enayetpur Graveyard to Hazraghat road vaia
mill of Shiraj bepari by WBM & Dense Carpeting under
Tangail Pourashava. Ch.0000-1380m CIP-69. b)
Re","2018-01-20T00:00:00.000","M/S KAWSAR AKBAR","People's Republic of Bangladesh","BD","132189.0","MGSP/PBG/TAN/2018-19/W-16"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Western and Central Africa",,"P147674","Regional Sahel Pastoralism Support Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1660870","L&#8217;ACQUISITION DE 80 SMARTPHONES AU COMPTE DU PROJET REGIONAL D&#8217;APPUI AU PASTORALISME AU SAHEL (PRAPS-Mali)","2017-05-10T00:00:00.000","COGEPREST","Republic of Mali","ML","36259.0","REF 16"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Bangladesh","BD","P133653","Municipal Governance and Services Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1660479","Construction of Road from Dakbanglo to Ranir Bazar Road Ch. 0-740m and Link Road and Drain Ch. 0-560m Main
road part b Construction of Road from Dakbanglo to Ranir Bazar Road Ch. 0-740m and Link Road","2018-03-18T00:00:00.000","HASSAN TECHNO BUILDERS LTD.","People's Republic of Bangladesh","BD","1038055.0","MGSP/CCC/2017-18/W-12"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Ghana","GH","P144140","GH eTransform Ghana","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Education;Health;Public Administration","1660435","DEVELOPMENT OF REGULATIONS FOR THE NATIONAL INFORMATION TECHNOLOGY AGENCY","2018-04-06T00:00:00.000","Individual Consultant","Republic of Ghana","GH","40427.0","GH-MOC-176411-CS-INDV"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Bangladesh","BD","P133653","Municipal Governance and Services Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1660423","Re-Construction of RCC road Brick drain & Carpating
road at comilla Ramakrishna Ashrama Anath Nabish Ch. 000-0197m L1-000 to 092.98m L2-
000 to 056.40mb Re-Construction of RCC road in south side of Ra","2018-03-05T00:00:00.000","M/S. HAQUE ENTERPRISE","People's Republic of Bangladesh","BD","238910.0","MGSP/PBG/CCC/2017-18/W-11"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Bangladesh","BD","P133653","Municipal Governance and Services Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1660410","Renovation and Development of Comilla Bus Terminal Boundary Wall Part b. Renovation
and Development of Comilla Bus Terminal Footpath & Garden Part c. Renovation and Development of Comilla Bus
Terminal","2018-06-27T00:00:00.000","HASSAN TECHNO BUILDERS LTD.","People's Republic of Bangladesh","BD","1192141.0","MGSP/CCC/2017-18/W-05"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Bangladesh","BD","P133653","Municipal Governance and Services Project","Civil Works","Request for Bids","Transportation;Water, Sanitation and Waste Management;Public Administration","1660111","Rehabilitation of road starting from Nagar Mirgonj Raghu
Bazar to Anondapath Primary School at Pirgasa road by
Bituminous Carpeting (Ch. 0+000 to 6+300 km) (Total
length-6300m.) (b) Construction of 7","2018-04-08T00:00:00.000","SA-RB (JV)","People's Republic of Bangladesh","BD","1199589.0","MGSP/RCC/2017-18/W-11"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Consultant Services","Individual Consultant Selection","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1660031","Contrato firmado entre SEMAR e Handerson Fernando Nunes Moura, consultor especialista em Regulariza&#231;&#227;o Ambiental Rural.","2018-06-26T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","32044.0","BR-SEMAR-PI-56897-CS-INDV"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Consultant Services","Individual Consultant Selection","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1660020","Contrato de Consultoria em Gest&#227;o T&#233;cnica e Salvaguardas entre SEMAR e Solange Harue Narita Vilarinho da Silva","2018-06-26T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","83314.0","BR-SEMAR-PI-56890-CS-INDV"
"2022-09-12T00:00:00.000","2018","EAST ASIA AND PACIFIC","Indonesia","ID","P154947","Regional Infrastructure Development Fund","Consultant Services","Consultant Qualification  Selection","Health;Transportation;Water, Sanitation and Waste Management","1659982","Contract no: dated 15 June 2018","2018-06-15T00:00:00.000","PT HATFIELD INDONESIA","Republic of Indonesia","ID","88718.0","RIDF-PDF-57"
"2022-09-12T00:00:00.000","2018","EAST ASIA AND PACIFIC","Indonesia","ID","P154947","Regional Infrastructure Development Fund","Consultant Services","Consultant Qualification  Selection","Health;Transportation;Water, Sanitation and Waste Management","1659971","Contract no: PPJ-053B/SMI/1017 dated 9 October 2017","2017-10-09T00:00:00.000","ANAGATA DHIA KARYA MANDIRI","Republic of Indonesia","ID","28138.0","RIDF-PDF-30"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","Bangladesh","BD","P149605","Nuton Jibon Livelihood Improvement Project","Goods","Request for Quotations","Health;Social Protection;Agriculture, Fishing and Forestry;Industry, Trade and Services","1659915","For the preparation & supply of Documentary","2017-09-14T00:00:00.000","VIDEO VISION","People's Republic of Bangladesh","BD","1380.0","BD-SDF-27665-GO-RFQ-13-5"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Ethiopia","ET","P148591","Second Agricultural Growth Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1659873","Procurement of furniture","2017-11-24T00:00:00.000","WELDESELASSIE GENERAL TRADING PLC","Federal Democratic Republic of Ethiopia","ET","2059.0","TARI/AGP2/SH/2-2017"
