"fiscal_year","project_name","procurement_category","procurement_method","contract_description","contract_signing_date","supplier","supplier_contract_amount_usd"
"2021","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Asistente en Biolog&#237;a / Limnolog&#237;a (Recontrataci&#243;n STARIK 2021)","2021-01-14T00:00:00.000","Individual Consultant","3244.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","ASISTENTE EN ADMINISTRACI&#211;N Y FINANZAS - CIRIACO, NICOL&#193;S EZEQUIEL","2021-05-16T00:00:00.000","Individual Consultant","1517.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","RESPONSABLE RURAL JURISDICCIONAL","2020-08-01T00:00:00.000","Individual Consultant","1347.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","""Construcci&#243;n de Sanitario E.E..S. No 168 Anexo 1 - E.E.P. No 961 - Pje. Central Norte - Miraflores - Chaco""","2021-03-15T00:00:00.000","ROTH JUAN JOSE","21228.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CONSTRUCCION DE MODULO SANITARIO Y CISTERNA - EEP N&#176; 101 - EES N&#176; 155 ANEXO 2 - CAMPO ROSSI, COLONIA BENITEZ, CHACO","2021-06-01T00:00:00.000","BERNAL CONSTRUCCIONES S.A.S.","21759.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","Refacci&#243;n de Sanitarios. EES 125 - EEP 744 Colonia &#209;andubay - Santa Silvina -
Chaco","2021-03-23T00:00:00.000","BERNAL CONSTRUCCIONES S.A.S.","7526.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Asistente en infraestructura","2020-08-01T00:00:00.000","Individual Consultant","3398.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Especialista senior para el Dise&#241;o de un Programa para la Reactivaci&#243;n 
Econ&#243;mica y Cultural en Barrios del AMBA","2021-05-20T00:00:00.000","Individual Consultant","5727.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Analista de indicadores 1","2021-01-28T00:00:00.000","Individual Consultant","6772.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","EES 124- villa &#193;ngela","2021-05-11T00:00:00.000","NORDESTE CONSTRUCTORA SRL","8541.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","Construcci&#243;n de Sanitarios. EES 132 - EEP 774. Pje. La Geronima J.J.castelli- chaco","2021-03-15T00:00:00.000","HERMANN CONSTRUCCIONES","19426.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","REFACCION SANITARIA EN E.E.S. N&#176; 120 - E.E.P. N&#176; 186 - PAMPA DOROTIER - GRAL. PINEDO","2021-05-11T00:00:00.000","PRODECO CONSTRUCCIONES SRL","18554.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","Construcci&#243;n de Sanitario E.E.S. No 122 - E.E.P. No 296 - Pje. La Tolosa -Juan J. Castelli - Chaco","2021-03-15T00:00:00.000","ROTH JUAN JOSE","21937.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Experto en Sistemas Inform&#225;ticos","2021-01-18T00:00:00.000","Individual Consultant","11474.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","Refacci&#243;n Sanitaria E.E.S. N&#176;110 - ITIN HERMOSO CAMPO - Chaco","2021-03-15T00:00:00.000","ROGER-CER SOC. RESP. LTDA.","20492.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","REFACCIONES DE SANITARIOS EES N&#176; 101- CHOROTIS-","2021-03-19T00:00:00.000","PRODECO CONSTRUCCIONES SRL","9052.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","Refacci&#243;n sanitaria"" E.E.P. No 857 - E.E.S. No 78 Anexo 4 - Pampa del Indio","2021-04-22T00:00:00.000","ROTH JUAN JOSE","14286.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Experto en Sistemas Inform&#225;ticos 1","2020-10-01T00:00:00.000","Individual Consultant","1846.0"
"2021","Modernization and Innovation for Better Public Services in Argentina","Goods","Request for Bids","Lote 2 - 5 Notebooks","2021-05-18T00:00:00.000","DATASTAR ARGENTINA S. A.","7055.0"
"2021","Rural Corridors and Biodiversity","Consultant Services","Direct Selection","Auditor&#237;a de los Recursos administrados durante los ejercicios 2020 y 2021","2021-06-17T00:00:00.000","ESTUDIO VILLARES Y ASOCIADOS S.R.L","12546.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","Refacci&#243;n de sanitarios. E.E.S. No 97 -Misi&#243;n Nueva Pompeya","2021-04-22T00:00:00.000","ROTH JUAN JOSE","17236.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CONSTRUCCION DE SANITARIO E.E.S. No 168 E.E.P. No 366 ANEXO I PARAJE CAMPO LA CHINA - MIRAFLORES -","2021-03-23T00:00:00.000","RUIZ HUGO RUBEN","21427.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Experto en Sistemas Inform&#225;ticos 2","2020-10-01T00:00:00.000","Individual Consultant","1846.0"
"2021","Integrated Habitat and Housing Project","Civil Works","Request for Bids","LOTE 4 - STORNINI S.A.","2020-10-30T00:00:00.000","STORNINI S.A","700868.0"
"2021","Forests and Community","Goods","Request for Quotations","LOTE &#218;NICO: Adquisici&#243;n de 8 (ocho) Cubiertas para Pick Up Ford Ranger 2.2.","2020-12-21T00:00:00.000","LA CASA DE LAS BATERÍAS DE PACIOS RICARDO G.","2069.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Bids","OBRA ESCUELA DE EDUCACI&#211;N SECUNDARIA N&#186; 119, EL SAUZALITO","2020-08-10T00:00:00.000","RUIZ CONSTRUCCIONES DE HUGO RUBEN RUIZ","871804.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Bids","OBRA ESCUELA DE EDUCACI&#211;N SECUNDARIA N&#186; 132","2021-06-29T00:00:00.000","NOVA S.R.L","552988.0"
"2021","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Contrato 2022","2021-01-11T00:00:00.000","Individual Consultant","11904.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Bids","ampliaci&#243;n y refacci&#243;n EES 186","2020-09-09T00:00:00.000","ROTH CONSTRUCCIONES","938742.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","REFACCIONES EDILICIAS","2021-04-26T00:00:00.000","PROSOLUTIONS MULTISERVICIOS","37345.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Referente en Desarrollo Econ&#243;mico Territorial","2021-01-13T00:00:00.000","Individual Consultant","14454.0"
"2021","Forests and Community","Goods","Request for Quotations","LOTE &#218;NICO: &#8220;Adquisici&#243;n de kits de electricidad Fotovoltaicos para la Provincia de Salta, en el marco de los PIC&#180;s del Proyecto Bosques Nativos y Comunidad&#8221;. Cantidad: 32 kits.","2021-05-26T00:00:00.000","SUSTENTATOR S.A.","66302.0"
"2021","Modernization and Innovation for Better Public Services in Argentina","Goods","Request for Bids","Lote 1- 126 Notebooks","2021-05-18T00:00:00.000","DATASTAR ARGENTINA S. A.","133972.0"
"2021","Social Safety Nets for Vulnerable Populations in the Province of Buenos Aires","Consultant Services","Individual Consultant Selection","ESPECIALISTA EN GESTI&#211;N INTEGRAL DE PROYECTOS DE COMUNICACIONES Y TRANFORMACI&#211;N DIGITAL","2021-05-20T00:00:00.000","Individual Consultant","9620.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-06-24T00:00:00.000","ARANEDA DANIEL ALEJANDRO","14731.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Bids","REFACCION DE ESCUELA, CONSTRUCCION DE NUEVO ACCESO, DEPOSITO Y PLAY&#211;N DEPORTIVO ESCUELA 6","2020-08-13T00:00:00.000","REJ CONTRUCCIONES SRL","202348.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-49063968-APN-SSESYCME ASUNTO IMPRESO","2021-06-18T00:00:00.000","EDITORIAL ASUNTO IMPRESO S.R.L.","8652.0"
"2021","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","2 parte del contrato 2021","2021-05-03T00:00:00.000","Individual Consultant","1985.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-48590309-APN-SSESYCME DABALE ARROZ","2021-06-18T00:00:00.000","DÁBALE ARROZ DE GIMENEZ EDUARDO ABEL","27935.0"
"2021","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Contrato 2021","2021-01-18T00:00:00.000","Individual Consultant","741.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","ASISTENTE TECNICO PEDAGOGICO","2020-08-01T00:00:00.000","Individual Consultant","936.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Request for Bids","adquisici&#243;n de mobiliario 2","2020-12-21T00:00:00.000","RAUL E. MONACO  S.A.","275922.0"
"2021","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO NIEVA JULIETA","2021-06-01T00:00:00.000","Individual Consultant","2160.0"
"2021","Protecting Vulnerable People Against Noncommunicable Diseases Project","Consultant Services","Individual Consultant Selection","AR-MSAL-160491-CS-INDV - Consultor de Gesti&#243;n y Seguimiento de RRHH - Delgado, Rodrigo","2021-04-01T00:00:00.000","Individual Consultant","4287.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Request for Bids","adquisici&#243;n de mobiliario","2020-12-23T00:00:00.000","EDUCANDO SRL","52631.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","314 TOMAS M.DE ANCHORENA	EL BARREAL	CAPITAL	REFACCIONES (SIN M&#178;)","2021-06-11T00:00:00.000","AVILA FACUNDO NICOLAS","43058.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection",,"2021-01-01T00:00:00.000","Individual Consultant","1979.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","122 LEOPOLDO CAMA&#209;O	BARRIO DE GALLI	FAMATINA	REFACCIONES (SIN M&#178;)","2021-06-18T00:00:00.000","ACIAR GONZALO EDUARDO","14038.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection",,"2021-04-15T00:00:00.000","Individual Consultant","2133.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Experto en Ingenier&#237;a Hidr&#225;ulica","2021-02-19T00:00:00.000","Individual Consultant","13350.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","ASISTENTE TECNICO DE INFRAESTRUCTURA","2020-10-01T00:00:00.000","Individual Consultant","6279.0"
"2021","Matanza-Riachuelo Basin Sustainable Development Project","Goods","Request for Quotations","&#205;tem 1	Tipo Notebook de Trabajo. Cantidad: 8 (Ocho).
&#205;tem 2	Tipo Notebook de Trabajo. Cantidad: 8 (Ocho).","2020-07-30T00:00:00.000","QUICK SUPPLIES S.R.L","18444.0"
"2021","Plan Belgrano Water Supply and Sanitation Services Development Project","Goods","Request for Quotations","ADQUISICI&#211;N EQUIPAMIENTO OFICINA","2021-05-28T00:00:00.000","ACSYS S.A","97051.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-52258032-APN-SSESYC CABALLO NEGRO","2021-06-29T00:00:00.000","CABALLO NEGRO EDITORA","24583.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Analista en indicadores 3","2021-01-08T00:00:00.000","Individual Consultant","11475.0"
"2021","Supporting Effective Universal Health Coverage in Argentina","Non-consulting Services","Request for Bids","Servicios Profesionales de RedHat para la Red Nacional de Salud","2021-05-28T00:00:00.000","DATACO","914880.0"
"2021","Argentina Renewable Energy for Rural Areas Project","Consultant Services","Individual Consultant Selection","Brindar soporte al &#225;rea de adquisiciones de la (DGPPSE) de la Subsecretar&#237;a de Administraci&#243;n y Normalizaci&#243;n Patrimonial del Ministerio de Econom&#237;a en la verificaci&#243;n del cumplimiento de los pr","2021-04-09T00:00:00.000","Individual Consultant","16843.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","323	COLONIA EL CHAJA	PIRANE	AMPLIACION Y REFACCION","2021-05-21T00:00:00.000","MANTENIMIENTO Y CONSTRUCCIONES SRL","26718.0"
"2021","Integrated Habitat and Housing Project","Civil Works","Request for Bids","LOTE 3-A.R.C. S.R.L.","2021-02-09T00:00:00.000","A.R.C. S.R.L.","209484.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","Conectores U &#189;","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","128.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","94 EGB	COLONIA ITUZAINGO	LAISHI	REFACCIONES (SIN M&#178;)","2021-05-21T00:00:00.000","MANTENIMIENTO Y CONSTRUCCIONES SRL","36543.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Bids","9 EPES EIB	LAISHI	LAGUNA GOBERNADOR	SECUNDARIA ; SUSTITUCION","2020-10-02T00:00:00.000","EDIFIKAR SRL","1208183.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Comunicaci&#243;n Institucional","2021-01-04T00:00:00.000","Individual Consultant","14467.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","Bater&#237;as de AGM 6V","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","3183.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ARREGLOS GENERALES, ADECUACIONES SANITARIAS, CARPINTERIAS","2020-12-02T00:00:00.000","VIRGEN DE GUADALUPE DE ROMERO GERARDO ISMAEL","3678.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","Fuentes de alimentaci&#243;n 15A","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","1095.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","AAI","2020-07-01T00:00:00.000","Individual Consultant","3342.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","KITs Antena VHF 5/8","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","802.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","3247 N.R.E.S.ORIENTADA	SUNCHALES	CASTELLANOS	AGUA","2021-06-01T00:00:00.000","FA TRATAMIENTO EN AGUAS DE FERREYRA DIEGO ALBERTO","4380.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","003 ESCUELA ESPECIAL	SAN BLAS	SAN BLAS DE LOS SAUCES	REFACCIONES (SIN M&#178;)","2021-06-11T00:00:00.000","GARCIA RODRIGO GONZALO","35284.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Referente En Desarrollo Laboral Y Comercial","2021-02-19T00:00:00.000","Individual Consultant","11926.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","Duplexores VHF","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","2451.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ARREGLOS GENERALES, ADECUACIONES SANITARIAS","2020-12-02T00:00:00.000","VIRGEN DE GUADALUPE DE ROMERO GERARDO ISMAEL","1939.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","Reguladores de carga solar 20A","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","1195.0"
"2021","Plan Belgrano Water Supply and Sanitation Services Development Project","Goods","Request for Bids","Adquisici&#243;n de Equipamiento Fijo para Laboratorios I. Lote 1 - Lobov - La
Qu&#237;mica Quir&#250;rgica.","2020-11-18T00:00:00.000","LA QUÍMICA QUIRÚRGICA SACI","104230.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","Handys VHF Digital","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","12028.0"
"2021","Plan Belgrano Water Supply and Sanitation Services Development Project","Goods","Request for Bids","Adquisici&#243;n de Equipamiento Fijo para Laboratorios I. Lote 2 - Meditecnia S.A.","2020-11-19T00:00:00.000","MEDITECNA SRL","111989.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Direct Selection","Coordinador del Equipo Territorial Social y Urbano","2020-11-13T00:00:00.000","TURUELO LAUTARO NAHUEL","1076.0"
"2021","Plan Belgrano Water Supply and Sanitation Services Development Project","Goods","Request for Bids","Adquisici&#243;n de Equipamiento Fijo para Laboratorios I. Lote 4 - Lobov - La
Qu&#237;mica Quir&#250;rgica.","2020-11-18T00:00:00.000","LA QUÍMICA QUIRÚRGICA SACI","304333.0"
"2021","Argentina Renewable Energy for Rural Areas Project","Consultant Services","Individual Consultant Selection","Incorporar un/a asistente administrativa para la DGPyPSE, asistiendo en procedimientos y gestiones que requieran las &#225;reas de seguimiento, adquisiciones y financiera para llevar adelante.","2021-04-14T00:00:00.000","Individual Consultant","20560.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","CONSULTOR SENIOR EN DESARROLLO E INGENIERIA DE DATOS","2020-09-02T00:00:00.000","Individual Consultant","24825.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Asesor Econ&#243;mico-Financiero en Contrataciones","2021-03-15T00:00:00.000","Individual Consultant","4610.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","EXT.AULICA FUNCIONA EN ESC.825	MONTE FLORIDO	LAVALLE	REFACCIONES (SIN M&#178;)","2021-02-02T00:00:00.000","CONCRET LIBRES SA","5087.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","Repetidora VHF Digital","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","18492.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-48590309-APN-SSESYCME LONGSELLER","2021-06-18T00:00:00.000","EDITORIAL LONGSELLER SA","32236.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-49063968-APN-SSESYCME EDITORA LA MARCA","2021-06-18T00:00:00.000","EDITORA LA MARCA DE INDIJ, GUIDO JULIÁN","65421.0"
"2021","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO PIETRAFESSA EDUARDO","2021-05-01T00:00:00.000","Individual Consultant","6469.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Consultor Territorial","2021-05-26T00:00:00.000","Individual Consultant","1660.0"
"2021","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Contrato 2021","2021-01-28T00:00:00.000","Individual Consultant","2178.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-49063968-APN-SSESYCME LIMONERO TEXTOS","2021-06-23T00:00:00.000","LIMONERO TEXTOS S.R.L.","126575.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-48590309-APN-SSESYCME HOMO SAPIENS","2021-06-18T00:00:00.000","HOMO SAPIENS EDICIONES","33592.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ARREGLOS GENERALES, PINTURA EXTERIOR E INTERIOR.","2020-12-02T00:00:00.000","VIRGEN DE GUADALUPE DE ROMERO GERARDO ISMAEL","1149.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","EXT.AULICA FUNCIONA EN ESC.268	COLONIA IMPARCIALES	EMPEDRADO	REFACCIONES (SIN M&#178;)","2021-02-02T00:00:00.000","ING QUIJANO LUIS WALTER","13630.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","642 EJERCITO ARGENTINO	GUAVIRAVY	SAN MARTIN	AMPLIACION Y REFACCION","2021-02-02T00:00:00.000","GEC SA","36629.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Asistente en Investigaci&#243;n","2020-10-01T00:00:00.000","Individual Consultant","7642.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","EXTENSION AULICA EN ESC.224	DESMOCHADO	BELLA VISTA	AMPLIACION","2021-02-02T00:00:00.000","MECAR SA","40953.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Asistente T&#233;cnico De Proyectos Urbanos","2020-09-24T00:00:00.000","Individual Consultant","2146.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Abogado Asistente de Regularizaci&#243;n Dominial 3","2021-03-01T00:00:00.000","Individual Consultant","10661.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","EXT.AULICA FUNCIONA EN ESC.686	ESTACION TORRENT	ALVEAR	REFACCIONES (SIN M&#178;)","2021-02-02T00:00:00.000","GEC SA","4032.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","EX-ESC.DE ALTERNANCIA-LA ELISA	COLONIA LA ELISA	SAN ROQUE	REFACCIONES (SIN M&#178;)","2021-02-02T00:00:00.000","ING JOSE ANGEL IFRAN","10127.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CICLO BASICO PROFESIONAL	COLONIA PANDO	SAN ROQUE	REFACCIONES (SIN M&#178;)","2021-02-02T00:00:00.000","ING JOSE ANGEL IFRAN","3244.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Asistente en Investigaci&#243;n","2020-10-01T00:00:00.000","Individual Consultant","7642.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ANEXO FUNCIONA EN ESC.487	MANANTIALES	MBURUCUYA	REFACCIONES (SIN M&#178;)","2021-02-02T00:00:00.000","DARSENIC DE GUSTAVO DANIEL CARDOZO","1017.0"
"2021","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO JAUREGUIZAHAR MARIANO","2021-04-01T00:00:00.000","Individual Consultant","1525.0"
"2021","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Especialista en ecolog&#237;a, contaminaci&#243;n, y calidad ambiental","2021-05-03T00:00:00.000","Individual Consultant","6502.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","EXT.AULICA FUNCIONA EN ESC.33	CURUZU CUATIA	CURUZU CUATIA	REFACCIONES (SIN M&#178;)","2021-02-02T00:00:00.000","CONCRET LIBRES SA","3746.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","EXT.AULICA FUNCIONA EN ESC.585	BAIBIENE	CURUZU CUATIA	REFACCIONES (SIN M&#178;)","2021-02-02T00:00:00.000","CONCRET LIBRES SA","2777.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","EXT.AULICA FUNCIONA EN ESC.864	ARROYO PORTILLO	CURUZU CUATIA	REFACCIONES (SIN M&#178;)","2021-02-02T00:00:00.000","CONCRET LIBRES SA","1887.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Analista En Indicadores 3","2020-09-08T00:00:00.000","Individual Consultant","3065.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","CONTRATO DE PRESTACI&#211;N DE SERVICIOS","2020-09-28T00:00:00.000","Individual Consultant","15285.0"
"2021","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Asistente monitoreo de peces de agua dulce y monitoreos ambientales.","2021-05-28T00:00:00.000","Individual Consultant","1948.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-50959994-APN-SSESYC ALFAOMEGA","2021-06-18T00:00:00.000","ALFAOMEGA GRUPO EDITORIAL ARGENTINO S.A.","93865.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","JIN 2 JIN ""SEMILLITA""EXTENSION 3	BARRIO DE GALLI	FAMATINA	REFACCIONES (SIN M&#178;)","2021-06-14T00:00:00.000","DIAZ VICTOR HUGO","44593.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","4 PROVINCIA DE CORDOBA	FAMATINA	FAMATINA	REFACCIONES (SIN M&#178;)","2021-05-31T00:00:00.000","ESPINOSA SERGIO ANTONIO","7437.0"
"2021","Argentina Renewable Energy for Rural Areas Project","Consultant Services","Individual Consultant Selection","Analista de Tesorer&#237;a que re&#250;na el perfil para gestionar todo lo relacionado al movimiento de fondos, incluidas las actividades como: gestiones bancarias, pago a proveedores y honorarios a consultores","2021-04-08T00:00:00.000","Individual Consultant","18646.0"
"2021","Argentina Renewable Energy for Rural Areas Project","Consultant Services","Individual Consultant Selection","El Especialista en Presupuesto, deber&#225; colaborar activamente, realizando todas las tareas tendientes a lograr una correcta gesti&#243;n presupuestaria de los programas y proyectos con financiamiento extern","2021-04-16T00:00:00.000","Individual Consultant","21448.0"
"2021","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Especialista en las tareas de campo para el monitoreo de peces de agua dulce y monitoreos ambientales","2021-06-03T00:00:00.000","Individual Consultant","5011.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-52261549-APN-SSESYC%ME MARIA ROSA MO","2021-06-25T00:00:00.000","EDICIONES DEL CRONOPIO AZUL DE MO MARIA ROSA","24583.0"
"2021","Argentina Renewable Energy for Rural Areas Project","Consultant Services","Direct Selection","Asegurar la coordinaci&#243;n y ejecuci&#243;n t&#233;cnica del Proyecto PERMER, cuyo objetivo principal es el abastecimiento de energ&#237;a el&#233;ctrica a usuarios rurales de la Rep&#250;blica Argentina, perteneciente al merca","2021-05-07T00:00:00.000","LUCIANO GILARDON","39730.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Asistente T&#233;cnico Del Equipo De Gesti&#243;n Ambiental Y Social","2020-10-30T00:00:00.000","Individual Consultant","1430.0"
