CustomerNo,LicenseStatus,BusinessName,FullName,BusinessLocation,BusinessTypeCode,BusinessTypeDescription,LicenseCategoryCode,LicenseCategoryDescription,ActiveLicenses
70367,active,Carney's,Carney's,"8351 SUNSET BLVD West
Hollywood, CA 90069
(34.095818, -118.371753)",corp,Corporation,61,Extended Hours,61	EXT-003322	04/30/2023
82390,active,"ERAWAN STUDIOS, LLC","ERAWAN STUDIOS, LLC","873 WESTBOURNE DR
WEST HOLLYWOOD, CA 90069
(34.086952, -118.379782)",llc,Limited Liability Corporation,23,Entertainment,23	FOR-004652	08/31/2021
70030,active,Terner's Liquor,Terner's Liquor,"8850 SUNSET BLVD West
Hollywood, CA 90069
(34.090641, -118.384954)",sole,Sole Proprietor,75,Public Eating with Alcohol,75	PEA-000164	11/30/2019
70752,active,LA BREA CIGARETTES INC.,LA BREA CIGARETTES INC.,"1110 1 2 N LA BREA AVE WEST
HOLLYWOOD, CA 90038
(34.091183, -118.344069)",sole,Sole Proprietor,78,Tobacco Retailer,78	TOB-000045	01/31/2023
80738,active,SV CLUB OWNER LLC | SAN VICENTE BUNGALOWS,SV CLUB OWNER LLC | SAN VICENTE BUNGALOWS,"845 N SAN VICENTE BLVD WEST
HOLLYWOOD, CA 90069
(34.086114, -118.384869)",sole,Sole Proprietor,78,Tobacco Retailer,78	TOB-000048	12/31/2022
81410,active,FRANCOIS GOURGUE | DBA: BITES,FRANCOIS GOURGUE | DBA: BITES,"9255 W SUNSET BLVD
LOS ANGELES, CA 90069
(34.089829, -118.39349)",corp,Corporation,53,Public Eating,53	PBL-004811	06/30/2022
70430,hold,Sp Plus Corporation,Sp Plus Corporation,"9201 SUNSET BLVD West
Hollywood, CA 90069
(34.090525, -118.392237)",corp,Corporation,63,Valet Parking,63	VAL-003657	06/30/2022
70031,active,Whisky A Go Go,Whisky A Go Go,"8901 SUNSET BLVD West
Hollywood, CA 90069
(34.090637, -118.385726)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-000165	05/31/2023
79795,active,"THE WINE & SPIIRITS GUYS, INC.","THE WINE & SPIIRITS GUYS, INC.","621 N LA CIENEGA BLVD WEST
HOLLYWOOD, CA 90069
(34.082579, -118.376498)",corp,Corporation,75,Public Eating with Alcohol,"75	PEA-004795	03/31/2022
78	TOB-000046	03/31/2022"
70266,active,Sur Restaurant,Sur Restaurant,"606 N ROBERTSON BLVD West
Hollywood, CA 90069
(34.081065, -118.385503)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-002638	06/30/2023
80355,active,"M & A LIFESTYLE, INC.","M & A LIFESTYLE, INC.","8285 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090707, -118.369863)",,,53,Public Eating,53	PBL-004794	08/31/2022
81722,active,"VIPER ROOM HOLDINGS, LTD.","VIPER ROOM HOLDINGS, LTD.","8852 SUNSET BLVD West
Hollywood, CA 90069
(34.090642, -118.38488)",,Corporation,17,Dance,17	DNC-004722	09/30/2022
70449,active,Rainbow Bar & Grill,Rainbow Bar & Grill,"9015 SUNSET BLVD West
Hollywood, CA 90069
(34.090626, -118.388404)",corp,Corporation,19,Entertainment,19	ENT-003769	10/31/2022
70111,active,Mc Donald's Restaurant,Mc Donald's Restaurant,"1133 N LA BREA AVE WEST
HOLLYWOOD, CA 90038
(34.091701, -118.344072)",corp,Corporation,61,Extended Hours,61	EXT-001054	11/30/2021
77709,active,"THE CHAPEL WEHO, LLC","THE CHAPEL WEHO, LLC","696 N ROBERTSON BLVD West
Hollywood, CA 90069
(34.083718, -118.385498)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,"17	DNC-004715	10/31/2022
19	ENT-004742	10/31/2022
75	PEA-004777	10/31/2022"
70872,active,The Den On Sunset,The Den On Sunset,"8226 SUNSET BLVD West
Hollywood, CA 90046
(34.097693, -118.368437)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004724	07/31/2022
70459,active,Pi On Sunset,Pi On Sunset,"8828 SUNSET BLVD West
Hollywood, CA 90069
(34.090642, -118.383886)",corp,Corporation,78,Tobacco Retailer,78	TOB-000021	01/31/2023
70236,active,"WARNE LO, LLC.","WARNE LO, LLC.","8288 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090701, -118.370137)",llc,Limited Liability Corporation,19,Entertainment,19	ENT-002424	09/30/2022
70336,active,HOLLOWAY 733 INC. - IHOP,HOLLOWAY 733 INC. - IHOP,"8461 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090152, -118.375163)",corp,Corporation,61,Extended Hours,61	EXT-003141	09/30/2022
81947,active,Z PIZZA,Z PIZZA,"8869 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.085085, -118.383882)",sole,Sole Proprietor,53,Public Eating,53	PBL-004831	11/30/2021
70433,active,Andaz West Hollywood,Andaz West Hollywood,"8401 SUNSET BLVD West
Hollywood, CA 90069
(34.095138, -118.373095)",corp,Corporation,19,Entertainment,19	ENT-003684	06/30/2023
83493,active,BLISS BLESSINGS WELLNESS SPA LLC,BLISS BLESSINGS WELLNESS SPA LLC,"808 N HILLDALE AVE West
Hollywood, CA 90069
(34.084771, -118.384873)",llc,Limited Liability Corporation,37,Massage Parlor,37	MSP-004680	11/30/2022
70460,active,Pi On Sunset,Pi On Sunset,"8828 SUNSET BLVD West
Hollywood, CA 90069
(34.090642, -118.383886)",,,17,Dance,17	DNC-003808	12/31/2022
75907,active,"SUNSET CLARK PARKING, INC.","SUNSET CLARK PARKING, INC.","8873 SUNSET BLVD West
Hollywood, CA 90069
(34.090641, -118.38512)",corp,Corporation,63,Valet Parking,63	VAL-004682	09/30/2022
70873,active,The Den On Sunset,The Den On Sunset,"8226 SUNSET BLVD West
Hollywood, CA 90046
(34.097693, -118.368437)",llc,Limited Liability Corporation,19,Entertainment,19	ENT-004725	07/31/2022
77422,active,TENMASA RESTAURANT,TENMASA RESTAURANT,"9016 SUNSET BLVD West
Hollywood, CA 90069
(34.090626, -118.388311)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004771	08/31/2022
70527,active,Chamberlain Hotel Valet,Chamberlain Hotel Valet,"1000 WESTMOUNT DR West
Hollywood, CA 90069
(34.089683, -118.379212)",corp,Corporation,63,Valet Parking,63	VAL-004070	01/31/2023
70862,active,Bootsy Bellows,Bootsy Bellows,"9229 SUNSET BLVD
West Hollywood, CA 90069
(34.090191, -118.392901)",corp,Corporation,79,Promoter Venue,79	PRV-004707	06/30/2022
80789,active,DUMPLING MONSTER LP,DUMPLING MONSTER LP,"7318 SANTA MONICA BLVD
WEST HOLLYWOOD, CA 90046
(34.09075, -118.349848)",gp,General Partnership,53,Public Eating,53	PBL-004805	01/31/2023
70385,active,Chin Chin Restaurant,Chin Chin Restaurant,"8618 SUNSET BLVD West
Hollywood, CA 90069
(34.092276, -118.379641)",gp,General Partnership,75,Public Eating with Alcohol,75	PEA-003418	08/31/2022
83030,active,"KING VALET PARKING, INC","KING VALET PARKING, INC","631 N ROBERTSON BLVD West
Hollywood, CA 90069
(34.081743, -118.385496)",corp,Corporation,63,Valet Parking,63	VAL-004774	04/30/2022
70701,active,"TABACCHI BROS, INC.","TABACCHI BROS, INC.","8951 SUNSET BLVD West
Hollywood, CA 90069
(34.090636, -118.386913)",corp,Corporation,53,Public Eating,53	PBL-004503	07/31/2022
70318,active,La Cienega Chevron,La Cienega Chevron,"1107 N LA CIENEGA BLVD WEST
HOLLYWOOD, CA 90069
(34.090951, -118.376272)",corp,Corporation,53,Public Eating,53	PBL-003032	04/30/2022
80365,active,PURA VITA LLC,PURA VITA LLC,"8274 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090714, -118.369564)",,,75,Public Eating with Alcohol,75	PEA-004803	08/31/2022
82913,active,GGET WEHO LLC | GO GET EM TIGER,GGET WEHO LLC | GO GET EM TIGER,"8253 SANTA MONICA BLVD WEST
HOLLYWOOD, CA 90046-5956
(34.090725, -118.36895)",,,53,Public Eating,53	PBL-004846	03/31/2022
77876,active,"LEOC CALIFORNIA INC.,","LEOC CALIFORNIA INC.,","609 N LA CIENEGA BLVD WEST
HOLLYWOOD, CA 90069
(34.08231, -118.376495)",corp,Corporation,53,Public Eating,75	PEA-004778	11/30/2022
80637,active,WEST COAST TANNING,WEST COAST TANNING,"8715 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.087269, -118.38053)",,,57,Tanning Salon,57	TAN-004640	11/30/2022
75737,active,SP PLUS CORPORATION,SP PLUS CORPORATION,"8439 SUNSET BLVD West
Hollywood, CA 90069
(34.094852, -118.374377)",corp,Corporation,63,Valet Parking,63	VAL-004680	08/31/2022
70121,active,Subway #10475,Subway #10475,"1111 N FAIRFAX AVE WEST
HOLLYWOOD, CA 90046
(34.091129, -118.361545)",corp,Corporation,53,Public Eating,53	PBL-001110	12/31/2022
70141,active,Paul's Valet Parking Service,Paul's Valet Parking Service,"8741 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.086953, -118.381107)",sole,Sole Proprietor,63,Valet Parking,63	VAL-001472	02/28/2023
70004,active,BOSSA NOVA INC.,BOSSA NOVA INC.,"8630 SUNSET BLVD West
Hollywood, CA 90069
(34.092191, -118.379837)",sole,Sole Proprietor,75,Public Eating with Alcohol,75	PEA-000034	05/31/2023
70270,active,Take Sushi Restaurant,Take Sushi Restaurant,"8866 SUNSET BLVD West
Hollywood, CA 90069
(34.09064, -118.385152)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-002682	08/31/2022
70432,active,Andaz West Hollywood,Andaz West Hollywood,"8401 SUNSET BLVD West
Hollywood, CA 90069
(34.095138, -118.373095)",corp,Corporation,17,Dance,17	DNC-003682	06/30/2023
70263,active,The Coffee Bean & Tea Leaf #181,The Coffee Bean & Tea Leaf #181,"8789 SUNSET BLVD West
Hollywood, CA 90069
(34.090814, -118.383127)",llc,Limited Liability Corporation,53,Public Eating,53	PBL-002619	06/30/2021
80940,active,"IMPERIAL PARKING INDUSTRIES, INC","IMPERIAL PARKING INDUSTRIES, INC","8305 SUNSET BLVD West
Hollywood, CA 90069
(34.096364, -118.370757)",,,63,Valet Parking,63	VAL-004761	03/31/2023
70174,active,Katana,Katana,"8439 SUNSET BLVD West
Hollywood, CA 90069
(34.094852, -118.374377)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-001823	08/31/2022
74848,active,"LOADED GUN, LLC","LOADED GUN, LLC","8851 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.085356, -118.383486)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004746	05/31/2022
70424,active,Andaz West Hollywood,Andaz West Hollywood,"8401 SUNSET BLVD West
Hollywood, CA 90069
(34.095138, -118.373095)",corp,Corporation,79,Promoter Venue,79	PRV-004712	07/31/2022
70744,hold,AMERICAN ADVANCED AUTO PARKING,AMERICAN ADVANCED AUTO PARKING,"8830 SUNSET BLVD West
Hollywood, CA 90069
(34.090642, -118.38413)",corp,Corporation,63,Valet Parking,63	VAL-004550	06/30/2022
73882,active,"WEST BEVERLY GROUP, LLC","WEST BEVERLY GROUP, LLC","8713 BEVERLY BLVD West
Hollywood, CA 90048
(34.076853, -118.381096)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004725	06/30/2022
70246,active,UNITED VALET PARKING,UNITED VALET PARKING,"8478 MELROSE AVE West
Hollywood, CA 90069
(34.082318, -118.375775)",corp,Corporation,63,Valet Parking,63	VAL-002505	02/28/2022
83305,active,"HOLLYWOOD BURGER 2, LA LLC | HOLLYWOOD BURGER","HOLLYWOOD BURGER 2, LA LLC | HOLLYWOOD BURGER","8807 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.08568, -118.383022)",,,75,Public Eating with Alcohol,75	PEA-004837	08/31/2022
70727,active,ROBERTO REYES PARKING SERVICES,ROBERTO REYES PARKING SERVICES,"646 N DOHENY DR WEST
HOLLYWOOD, CA 90069
(34.082359, -118.389776)",sole,Sole Proprietor,63,Valet Parking,63	VAL-004532	03/31/2021
76518,active,SHAKE SHACK WEST HOLLYWOOD LA LLC,SHAKE SHACK WEST HOLLYWOOD LA LLC,"8520 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.088884, -118.377256)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004762	02/28/2023
81969,active,SANTA MONICA SMOKES,SANTA MONICA SMOKES,"8161 SANTA MONICA BLVD West
Hollywood, CA 90046-4912
(34.090751, -118.366926)",corp,Corporation,78,Tobacco Retailer,78	TOB-000052	12/31/2022
70407,active,Independent Parking Management Inc.,Independent Parking Management Inc.,"8701 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.087488, -118.380128)",corp,Corporation,63,Valet Parking,63	VAL-003551	02/28/2023
82561,active,SOULMATE,SOULMATE,"631 N ROBERTSON BLVD West
Hollywood, CA 90069
(34.081743, -118.385496)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004829	11/30/2022
70198,active,WARNE LO LLC /HAMBURGER MARY'S,WARNE LO LLC /HAMBURGER MARY'S,"8288 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090701, -118.370137)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,"78	TOB-000024	02/28/2023
75	PEA-002093	09/30/2022"
83017,active,CURRY KINGDOM,CURRY KINGDOM,"8281 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090706, -118.369908)",corp,Corporation,53,Public Eating,53	PBL-004849	05/06/2022
80707,late,PRESTIGE WORLDWIDE AK LLC,PRESTIGE WORLDWIDE AK LLC,"510 N ROBERTSON BLVD West
Hollywood, CA 90048
(34.080187, -118.385149)",,,53,Public Eating,53	PBL-004802	12/31/2019
81249,active,CALMA WEHO LLC,CALMA WEHO LLC,"1155 N LA BREA AVE WEST
HOLLYWOOD, CA 90038
(34.09238, -118.344075)",llc,Limited Liability Corporation,94,Cannabis Delivery - WeHo Based,94 CDW-000002 06/30/2022
70034,active,Gardenia Restaurant,Gardenia Restaurant,"7066 SANTA MONICA BLVD West
Hollywood, CA 90038
(34.090694, -118.343385)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-000168	12/31/2022
70869,active,"Le Zinc Bar, LLC","Le Zinc Bar, LLC","8684 MELROSE AVE West
Hollywood, CA 90069
(34.081462, -118.38274)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004717	06/30/2022
78723,active,TEAGARDINS,TEAGARDINS,"8531 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.089038, -118.377268)",gp,General Partnership,53,Public Eating,53	PBL-004773	06/30/2022
70071,active,VLS CAPITOL DRUGS INC,VLS CAPITOL DRUGS INC,"8578 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.088175, -118.378613)",corp,Corporation,53,Public Eating,53	PBL-004742	11/30/2021
81259,active,THE ARTIST TREE LLC,THE ARTIST TREE LLC,"8625 SANTA MONICA BLVD WEST
HOLLYWOOD, CA 90069
(34.087623, -118.379869)",llc,Limited Liability Corporation,93,Cannabis - Consumption Area (Edibles),96 CCE-000001	04/30/2023
78476,active,GARDENS OF TAXCO,GARDENS OF TAXCO,"8470 SANTA MONICA BLVD WEST
HOLLYWOOD, CA 90069
(34.08972, -118.375705)",corp,Corporation,53,Public Eating,53	PBL-004770	04/30/2023
80362,active,"MDG SUNSET DELI, INC.","MDG SUNSET DELI, INC.","8961 SUNSET BLVD West
Hollywood, CA 90069
(34.090635, -118.386985)",,,53,Public Eating,53	PBL-004795	08/31/2022
77509,active,"CATCH OF LA OPERATING COMPANY, LLC","CATCH OF LA OPERATING COMPANY, LLC","8715 MELROSE AVE WEST
HOLLYWOOD, CA 90069
(34.081241, -118.38356)",gp,General Partnership,19,Entertainment,19	ENT-004747	11/30/2022
74492,active,"LHO GRAFTON HOTEL LESSEE, INC.","LHO GRAFTON HOTEL LESSEE, INC.","8462 SUNSET BLVD West
Hollywood, CA 90069
(34.094725, -118.374973)",corp,Corporation,75,Public Eating with Alcohol,"75	PEA-004731	12/31/2022
19	ENT-004732	02/28/2023"
82840,active,BLACKWOOD COFFEE BAR | TEAM BETTY ANN LLC,BLACKWOOD COFFEE BAR | TEAM BETTY ANN LLC,"7253 SANTA MONICA BLVD
UNIT B West Hollywood, CA 90046
(34.090733, -118.34804)",llc,Limited Liability Corporation,53,Public Eating,53	PBL-004843	03/31/2022
77891,active,"UNITED VALET PARKING, INC.","UNITED VALET PARKING, INC.","8532 MELROSE AVE West
Hollywood, CA 90069
(34.081944, -118.377837)",corp,Corporation,63,Valet Parking,63	VAL-004709	11/30/2022
70303,active,"Barry's Boot Camp, Llc","Barry's Boot Camp, Llc","1106 N LA CIENEGA BLVD
WEST HOLLYWOOD, CA 90069
(34.090933, -118.376272)",llc,Limited Liability Corporation,61,Extended Hours,61	EXT-002929	11/30/2022
70197,active,Cabo Cantina,Cabo Cantina,"8301 SUNSET BLVD West
Hollywood, CA 90069
(34.096507, -118.370374)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-002083	09/30/2022
70154,active,Starbucks Coffee #5871,Starbucks Coffee #5871,"164 N ROBERTSON BLVD West
Hollywood, CA 90048
(34.077045, -118.383732)",corp,Corporation,53,Public Eating,53	PBL-001633	10/31/2022
79574,hold,"UNITED VALET PARKING INC.,","UNITED VALET PARKING INC.,","8500 SUNSET BLVD West
Hollywood, CA 90069
(34.094202, -118.376678)",,,63,Valet Parking,63	VAL-004746	09/30/2022
70145,hold,AUTO PLEX PARKING MANAGEMENT,AUTO PLEX PARKING MANAGEMENT,"9009 SUNSET BLVD West
Hollywood, CA 90069
(34.090627, -118.388215)",corp,Corporation,63,Valet Parking,63	VAL-001566	06/30/2023
70425,hold,Cake & Art,Cake & Art,"8709 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.087394, -118.3803)",sole,Sole Propiertor,53,Public Eating,53	PBL-003637	05/31/2023
70218,active,"Abm Parking Services, Inc.","Abm Parking Services, Inc.","8383 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090668, -118.372872)",corp,Corporation,63,Valet Parking,63	VAL-002333	05/31/2022
70057,active,Starbucks Coffee #633,Starbucks Coffee #633,"8595 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.0881, -118.378982)",corp,Corporation,53,Public Eating,53	PBL-000322	03/31/2023
70038,active,Rainbow Bar & Grill,Rainbow Bar & Grill,"9015 SUNSET BLVD West
Hollywood, CA 90069
(34.090626, -118.388404)",corp,Corporation,15,Coin-op Games,15	COG-000173	04/30/2023
76228,active,LEICA STORE LA,LEICA STORE LA,"8783 BEVERLY BLVD West
Hollywood, CA 90048
(34.077132, -118.383382)",,,55,SeconHand Dealer,55	SEC-004462	12/31/2022
70280,active,Jinpachi,Jinpachi,"8711 SANTA MONICA BLVD WEST
HOLLYWOOD, CA 90069
(34.087321, -118.380435)",sole,Sole Proprietor,75,Public Eating with Alcohol,75	PEA-002791	03/31/2023
70169,active,Ajisai Japanese Restaurant,Ajisai Japanese Restaurant,"809 PALM AVE West
Hollywood, CA 90069
(34.086086, -118.382937)",sole,sole,75,Public Eating with Alcohol,75	PEA-001764	05/31/2023
78723,active,TEAGARDINS,TEAGARDINS,"8531 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.089038, -118.377268)",gp,General Partnership,78,Tobacco Retailer,78	TOB-000041	06/30/2022
81561,active,"JOE & THE JUICE NEW YORK, LLC","JOE & THE JUICE NEW YORK, LLC","8532 MELROSE AVE West
Hollywood, CA 90069
(34.081944, -118.377837)",llc,Limited Liability Corporation,53,Public Eating,53	PBL-004819	08/31/2022
70448,active,Fubar,Fubar,"7994 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090769, -118.364682)",corp,Corporation,19,Entertainment,19	ENT-003761	10/31/2021
70784,active,Gracias Madre,Gracias Madre,"8905 MELROSE AVE West
Hollywood, CA 90069
(34.080801, -118.38692)",corp,Corporation,19,Entertainment,19	ENT-004748	04/30/2023
70840,active,"Trunks, LLC","Trunks, LLC","8809 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.085619, -118.383108)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,"78	TOB-000012	12/31/2022
75	PEA-004658	05/31/2023"
70297,active,Great Earth Vitamins,Great Earth Vitamins,"8365 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090676, -118.372443)",sole,Sole Proprietor,53,Public Eating,53	PBL-002877	08/31/2022
78474,active,ROSALINE LLC,ROSALINE LLC,"8479 MELROSE AVE West
Hollywood, CA 90069
(34.08233, -118.37575)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004782	04/30/2020
78172,active,SP PLUS,SP PLUS,"8439 SUNSET BLVD WEST
HOLLYWOOD, CA 90069
(34.094852, -118.374377)",corp,Corporation,63,Valet Parking,63	VAL-004714	02/28/2023
79425,active,"WESTWOOD SUBS, INC. | JERSEY MIKES SUBS","WESTWOOD SUBS, INC. | JERSEY MIKES SUBS","7100 SANTA MONICA BLVD
West Hollywood, CA 90046
(34.090697, -118.344067)",corp,Corporation,53,Public Eating,53	PBL-004786	11/30/2022
81753,active,"PARSLEY HEALTH, INC.","PARSLEY HEALTH, INC.","8550 SANTA MONICA BLVD
West Hollywood, CA 90069
(34.088465, -118.378058)",corp,Corporation,53,Public Eating,53	PBL-004824	10/31/2022
70865,active,WEST BEVERLY GROUP LLC,WEST BEVERLY GROUP LLC,"8713 BEVERLY BLVD West
Hollywood, CA 90048
(34.076853, -118.381096)",corp,Corporation,79,Promoter Venue,79	PRV-004711	06/30/2022
70632,active,Laurel Hardware,Laurel Hardware,"7984 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090797, -118.364362)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004390	07/31/2022
82694,active,LAZ PARKING CALIFORNIA LLC,LAZ PARKING CALIFORNIA LLC,"8430 SUNSET BLVD West
Hollywood, CA 90069
(34.09499, -118.373758)",llc,Limited Liability Corporation,63,Valet Parking,63	VAL-004773	01/31/2023
82996,active,ALANA'S COFFEE ROASTERS,ALANA'S COFFEE ROASTERS,"634 N ROBERTSON BLVD West
Hollywood, CA 90069
(34.081818, -118.385496)",llc,Limited Liability Corporation,53,Public Eating,53	PBL-004848	05/31/2023
70719,active,Luxury Parking System,Luxury Parking System,"8801 SUNSET BLVD West
Hollywood, CA 90069
(34.090648, -118.383772)",corp,Corporation,63,Valet Parking,63	VAL-004521	01/31/2023
70187,active,Cafe Petrossian Paris,Cafe Petrossian Paris,"321 N ROBERTSON BLVD West
Hollywood, CA 90048
(34.07778, -118.383737)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-001992	04/30/2023
79593,active,"MADISON & PARK COFFEE, INC.","MADISON & PARK COFFEE, INC.","7494 SANTA MONICA BLVD
B West Hollywood, CA 90046
(34.090777, -118.352891)",,,53,Public Eating,53	PBL-004837	08/31/2022
70732,active,FARMACY COLLECTIVE,FARMACY COLLECTIVE,"8208 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090752, -118.367418)",corp,Corporation,53,Public Eating,53	PBL-004537	05/31/2023
70502,active,Sur Restaurant,Sur Restaurant,"606 N ROBERTSON BLVD West
Hollywood, CA 90069
(34.081065, -118.385503)",corp,Corporation,19,Entertainment,19	ENT-003977	08/31/2022
70438,active,Marco's Trattoria Pizzeria,Marco's Trattoria Pizzeria,"8200 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.09075, -118.367133)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-003700	07/31/2022
70661,active,State Social House,State Social House,"8782 SUNSET BLVD West
Hollywood, CA 90069
(34.090936, -118.38291)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004450	08/31/2022
70813,active,The London Hotel West Hollywood,The London Hotel West Hollywood,"1020 N SAN VICENTE BLVD WEST
HOLLYWOOD, CA 90069
(34.089823, -118.385595)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004627	02/28/2023
76078,active,,"TERRAZAS, MIA J","964 HANCOCK AVE
West Hollywood, CA 90069
(34.088654, -118.381525)",,,23,Entertainment,23	FOR-004648	11/30/2022
70250,active,Tattoo Mania,Tattoo Mania,"8861 SUNSET BLVD West
Hollywood, CA 90069
(34.090641, -118.384975)",sole,Sole Proprietor,61,Extended Hours,61	EXT-002526	03/31/2022
70578,active,"THE ABBEY RESTAURANTS & BARS USA-LA, LLC","THE ABBEY RESTAURANTS & BARS USA-LA, LLC","692 N ROBERTSON BLVD West
Hollywood, CA 90069
(34.083499, -118.385493)",llc,Limited Liability Corporation,17,Dance,17	DNC-004220	07/31/2022
70622,hold,Kitchen 24,Kitchen 24,"8575 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.088378, -118.378467)",llc,Limited Liability Corporation,61,Extended Hours,61	EXT-004350	04/30/2023
70673,active,Fresh Brothers,Fresh Brothers,"8613 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.087759, -118.379616)",corp,Corporation,53,Public Eating,53	PBL-004462	08/31/2022
77498,active,KING VALET PARKING,KING VALET PARKING,"8715 MELROSE AVE WEST
HOLLYWOOD, CA 90069
(34.081241, -118.38356)",corp,Corporation,63,Valet Parking,63	VAL-004703	08/31/2022
80550,active,"CITYDOG! CLUB - HIGUERA, LLC","CITYDOG! CLUB - HIGUERA, LLC","7326 SANTA MONICA BLVD
WEST HOLLYWOOD, CA 90046
(34.090752, -118.349913)",llc,Limited Liability Corporation,73,Animal Grooming,73	ANG-004625	10/31/2022
70171,active,"Crossroads Trading Co., Inc.","Crossroads Trading Co., Inc.","8315 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090695, -118.370768)",corp,Corporation,55,SeconHand Dealer,55	SEC-001787	07/31/2022
76723,hold,BEVERLY PARKING SERVICES,BEVERLY PARKING SERVICES,"8737 BEVERLY BLVD West
Hollywood, CA 90048
(34.076856, -118.38202)",,,63,Valet Parking,63	VAL-004695	04/30/2022
70078,active,Mel's Drive - In #8,Mel's Drive - In #8,"8585 SUNSET BLVD West
Hollywood, CA 90069
(34.092728, -118.378879)",corp,Corporation,53,Public Eating,53	PBL-000565	08/31/2022
70058,active,L. A. Buns & Co.,L. A. Buns & Co.,"8787 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.086199, -118.38226)",sole,Sole Proprietor,53,Public Eating,53	PBL-000328	02/28/2023
70318,active,La Cienega Chevron,La Cienega Chevron,"1107 N LA CIENEGA BLVD WEST
HOLLYWOOD, CA 90069
(34.090951, -118.376272)",corp,Corporation,78,Tobacco Retailer,78	TOB-000025	02/28/2023
76542,active,"KING VALET PARKING INC., @ RH","KING VALET PARKING INC., @ RH","8772 BEVERLY BLVD West
Hollywood, CA 90048
(34.076895, -118.382886)",corp,Corporation,63,Valet Parking,63	VAL-004691	03/31/2022
80738,active,SV CLUB OWNER LLC | SAN VICENTE BUNGALOWS,SV CLUB OWNER LLC | SAN VICENTE BUNGALOWS,"845 N SAN VICENTE BLVD WEST
HOLLYWOOD, CA 90069
(34.086114, -118.384869)",sole,Sole Proprietor,19,entertainment,19	ENT-004754	12/31/2022
70241,active,"THRIFTY PAYLESS, INC.","THRIFTY PAYLESS, INC.","1130 N LA BREA AVE WEST
HOLLYWOOD, CA 90038
(34.091549, -118.344071)",corp,Corporation,75,Public Eating with Alcohol,"78	TOB-000043	09/30/2021
75	PEA-002483	12/31/2022"
80712,active,SAFETYPARK CORPORATION,SAFETYPARK CORPORATION,"945 N FAIRFAX AVE WEST
HOLLYWOOD, CA 90046
(34.088541, -118.361534)",,,63,Valet Parking,63	VAL-004759	12/31/2022
70272,active,Il Piccolino,Il Piccolino,"350 N ROBERTSON BLVD West
Hollywood, CA 90048
(34.078041, -118.383786)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-002697	09/30/2022
