"year","region","stateofresidence","category","indicator","characteristic","age","sex","cases","rate","rse","lowerconfidenceinterval","upperconfidenceinterval","comment","denominator","visualflag"
"2001","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","537","14.8","4","13.6","15.91",,"3639","No"
"2002","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","18","36","18.9","22.7","49.3",,"50","No"
"2002","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","548","14.4","4","13.28","15.51",,"3808","No"
"2003","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","25","43.1","15.1","30.36","55.85",,"58","No"
"2003","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","461","11.6","4.4","10.6","12.59",,"3975","No"
"2004","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","25","46.3","14.7","33","59.6",,"54","No"
"2004","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","587","15","3.8","13.87","16.11",,"3916","No"
"2005","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","34","43","12.9","32.12","53.96",,"79","No"
"2005","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","550","13.3","4","12.25","14.31",,"4142","No"
"2006","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","35","46.1","12.4","34.85","57.26",,"76","No"
"2006","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","578","13.2","3.9","12.18","14.18",,"4386","No"
"2007","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","34","51.5","11.9","39.46","63.57",,"66","No"
"2007","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","533","11.9","4.1","10.96","12.85",,"4477","No"
"2008","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","36","50","11.8","38.45","61.55",,"72","No"
"2008","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","565","12.3","3.9","11.34","13.24",,"4597","No"
"2009","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","38","56.7","10.7","44.85","68.58",,"67","No"
"2009","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","472","10.1","4.4","9.21","10.93",,"4688","No"
"2010","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","35","58.3","10.9","45.86","70.81",,"60","Yes"
"2010","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","480","10","4.3","9.11","10.8",,"4822","Yes"
"2011","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","38","52.1","11.2","40.59","63.52",,"73","Yes"
"2011","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","404","8.6","4.8","7.84","9.45",,"4675","Yes"
"2012","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","40","42.6","12","32.56","52.55",,"94","Yes"
"2012","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","328","6.4","5.3","5.77","7.12",,"5087","Yes"
"2013","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","41","45.6","11.5","35.27","55.84",,"90","Yes"
"2013","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","257","5","6.1","4.37","5.56",,"5176","Yes"
"2014","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","32","33.7","14.4","24.18","43.19",,"95","Yes"
"2014","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","333","6.3","5.3","5.6","6.91",,"5324","Yes"
"2015","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","58","53.2","9","43.84","62.58",,"109","Yes"
"2015","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","301","5.7","5.6","5.03","6.27",,"5325","Yes"
"2016","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","38","39.6","12.6","29.8","49.37",,"96","Yes"
"2016","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","244","4.5","6.3","3.91","5.01",,"5471","Yes"
"2017","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","44","43.6","11.3","33.89","53.23",,"101","Yes"
"2017","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","243","4.7","6.3","4.11","5.26",,"5187","Yes"
"2018","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","37","31.4","13.6","22.98","39.73",,"118","Yes"
"2018","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","211","4.3","6.7","3.7","4.83",,"4945","Yes"
"2019","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Aboriginal and Torres Strait Islander","0 to 85+","Female","39","33.6","13","25.02","42.22",,"116","Yes"
"2019","ACT","ACT","Mothers and babies","Smoking during pregnancy by Aboriginal and Torres Strait Islander status","Non-Aboriginal or Torres Strait Islander","0 to 85+","Female","210","4","6.8","3.51","4.58",,"5189","Yes"
"2000-2004","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","15 to 19","Female","24","68.6","11.4","53.19","83.95",,"35","Yes"
"2000-2004","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","15 to 19","Female","254","44.6","4.7","40.56","48.72",,"569","Yes"
"2000-2004","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","20 to 24","Female","26","45.6","14.5","32.68","58.54",,"57","Yes"
"2000-2004","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","20 to 24","Female","714","30.8","3.1","28.9","32.65",,"2320","Yes"
"2000-2004","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","25 to 29","Female","25","38.5","15.7","26.63","50.29",,"65","Yes"
"2000-2004","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","25 to 29","Female","801","14.2","3.3","13.28","15.11",,"5643","Yes"
"2000-2004","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","30 to 34","Female","19","33.3","18.7","21.1","45.57",,"57","Yes"
"2000-2004","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","30 to 34","Female","589","8.7","3.9","8.01","9.35",,"6782","Yes"
"2000-2004","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","35+","Female","9","40.9","25.6","20.36","61.45","*","22","Yes"
"2000-2004","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","35+","Female","356","9.2","5.1","8.25","10.06",,"3890","Yes"
"2005-2009","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","15 to 19","Female","37","68.5","9.2","56.13","80.91",,"54","Yes"
"2005-2009","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","15 to 19","Female","215","44","5.1","39.57","48.37",,"489","Yes"
"2005-2009","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","20 to 24","Female","64","64","7.5","54.59","73.41",,"100","Yes"
"2005-2009","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","20 to 24","Female","668","28.8","3.3","26.94","30.62",,"2321","Yes"
"2005-2009","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","25 to 29","Female","40","44.9","11.7","34.61","55.28",,"89","Yes"
"2005-2009","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","25 to 29","Female","758","12.8","3.4","11.93","13.63",,"5932","Yes"
"2005-2009","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","30 to 34","Female","19","28.8","19.4","17.86","39.71",,"66","Yes"
"2005-2009","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","30 to 34","Female","611","7.6","3.9","6.99","8.15",,"8071","Yes"
"2005-2009","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","35+","Female","17","33.3","19.8","20.4","46.27",,"51","Yes"
"2005-2009","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","35+","Female","446","8.1","4.5","7.42","8.87",,"5475","Yes"
"2010-2014","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","15 to 19","Female","27","49.1","13.7","35.88","62.3",,"55","Yes"
"2010-2014","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","15 to 19","Female","166","40.2","6","35.47","44.92",,"413","Yes"
"2010-2014","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","20 to 24","Female","62","56.4","8.4","47.1","65.63",,"110","Yes"
"2010-2014","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","20 to 24","Female","471","21.1","4.1","19.44","22.83",,"2229","Yes"
"2010-2014","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","25 to 29","Female","55","44.4","10.1","35.61","53.1",,"124","Yes"
"2010-2014","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","25 to 29","Female","489","7.2","4.4","6.61","7.85",,"6765","Yes"
"2010-2014","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","30 to 34","Female","23","33.3","17","22.21","44.46",,"69","Yes"
"2010-2014","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","30 to 34","Female","393","4.1","4.9","3.75","4.55",,"9478","Yes"
"2010-2014","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","35+","Female","19","35.2","18.5","22.45","47.92",,"54","Yes"
"2010-2014","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","35+","Female","283","4.6","5.8","4.05","5.09",,"6198","Yes"
"2015-2019","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","15 to 19","Female","29","63","11.3","49.09","76.99",,"46","Yes"
"2015-2019","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","15 to 19","Female","73","29.1","9.9","23.47","34.7",,"251","Yes"
"2015-2019","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","20 to 24","Female","65","46.8","9.1","38.47","55.06",,"139","Yes"
"2015-2019","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","20 to 24","Female","282","15.3","5.5","13.65","16.94",,"1844","Yes"
"2015-2019","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","25 to 29","Female","63","39.9","9.8","32.24","47.51",,"158","Yes"
"2015-2019","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","25 to 29","Female","344","5.4","5.2","4.8","5.9",,"6428","Yes"
"2015-2019","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","30 to 34","Female","34","28.8","14.5","20.64","36.99",,"118","Yes"
"2015-2019","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","30 to 34","Female","295","2.8","5.7","2.48","3.11",,"10568","Yes"
"2015-2019","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Aboriginal and Torres Strait Islander","35+","Female","25","31.6","16.5","21.39","41.9",,"79","Yes"
"2015-2019","ACT","ACT","Mothers and babies","Smoking during pregnancy by age and Aboriginal and Torres Strait Islander Status","Non-Aboriginal or Torres Strait Islander","35+","Female","215","3.1","6.7","2.66","3.46",,"7026","Yes"
"2002-2004","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"15 to 19","Female","160","45.3","5.8","40.13","50.52",,"353","Yes"
"2002-2004","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"20 to 24","Female","445","31.8","3.9","29.33","34.2",,"1401","Yes"
"2002-2004","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"25 to 29","Female","454","13.6","4.4","12.42","14.74",,"3343","Yes"
"2002-2004","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"30 to 34","Female","371","8.6","5","7.73","9.39",,"4335","Yes"
"2002-2004","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"35 to 39","Female","203","10","6.7","8.66","11.26",,"2038","Yes"
"2002-2004","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"40+","Female","36","8.1","16","5.56","10.62",,"445","Yes"
"2005-2007","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"15 to 19","Female","160","47.3","5.7","42.01","52.66",,"338","Yes"
"2005-2007","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"20 to 24","Female","439","30.1","4","27.76","32.46",,"1458","Yes"
"2005-2007","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"25 to 29","Female","495","14","4.2","12.87","15.16",,"3532","Yes"
"2005-2007","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"30 to 34","Female","410","8.6","4.7","7.78","9.37",,"4782","Yes"
"2005-2007","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"35 to 39","Female","215","8.1","6.5","7.1","9.18",,"2641","Yes"
"2005-2007","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"40+","Female","48","9.7","13.7","7.1","12.33",,"494","Yes"
"2008-2010","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"15 to 19","Female","144","48.3","6","42.65","54",,"298","Yes"
"2008-2010","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"20 to 24","Female","434","30","4","27.59","32.31",,"1449","Yes"
"2008-2010","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"25 to 29","Female","440","11.6","4.5","10.54","12.57",,"3807","Yes"
"2008-2010","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"30 to 34","Female","338","6.6","5.3","5.92","7.28",,"5123","Yes"
"2008-2010","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"35 to 39","Female","235","7.7","6.3","6.75","8.65",,"3052","Yes"
"2008-2010","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"40+","Female","41","6.6","15.1","4.67","8.6",,"618","Yes"
"2011-2013","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"15 to 19","Female","116","39.6","7.2","33.99","45.19",,"293","Yes"
"2011-2013","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"20 to 24","Female","298","21.2","5.1","19.09","23.36",,"1404","Yes"
"2011-2013","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"25 to 29","Female","306","7.5","5.5","6.68","8.29",,"4089","Yes"
"2011-2013","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"30 to 34","Female","221","3.9","6.6","3.38","4.39",,"5691","Yes"
"2011-2013","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"35 to 39","Female","130","4.3","8.6","3.58","5.03",,"3022","Yes"
"2011-2013","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"40+","Female","38","5.4","15.8","3.74","7.1",,"701","Yes"
"2014-2016","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"15 to 19","Female","66","32.2","10.1","25.8","38.59",,"205","Yes"
"2014-2016","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"20 to 24","Female","258","19.2","5.6","17.07","21.27",,"1346","Yes"
"2014-2016","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"25 to 29","Female","284","6.5","5.7","5.8","7.27",,"4348","Yes"
"2014-2016","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"30 to 34","Female","238","3.7","6.4","3.2","4.11",,"6519","Yes"
"2014-2016","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"35 to 39","Female","127","3.8","8.7","3.17","4.48",,"3320","Yes"
"2014-2016","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"40+","Female","40","5.4","15.4","3.81","7.09",,"734","Yes"
"2017-2019","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"15 to 19","Female","62","35.4","10.2","28.34","42.52",,"175","Yes"
"2017-2019","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"20 to 24","Female","186","16.9","6.7","14.71","19.14",,"1099","Yes"
"2017-2019","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"25 to 29","Female","226","6","6.4","5.26","6.78",,"3754","Yes"
"2017-2019","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"30 to 34","Female","172","2.7","7.5","2.33","3.14",,"6293","Yes"
"2017-2019","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"35 to 39","Female","111","3.1","9.3","2.52","3.64",,"3603","Yes"
"2017-2019","ACT","ACT","Mothers and babies","Smoking during pregnancy by age",,"40+","Female","28","3.8","18.5","2.4","5.14",,"743","Yes"
"2000","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","3020","74.2","0.9","72.84","75.53",,"4071","No"
"2000","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","1051","25.8","2.7","24.47","27.16",,"4071","No"
"2001","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","2563","67.8","1.1","66.33","69.31",,"3779","No"
"2001","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","1216","32.2","2.4","30.69","33.67",,"3779","No"
"2002","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","2532","64","1.2","62.51","65.5",,"3956","No"
"2002","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","1424","36","2.1","34.5","37.49",,"3956","No"
"2003","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","2599","64.4","1.2","62.97","65.92",,"4033","No"
"2003","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","1434","35.6","2.1","34.08","37.03",,"4033","No"
"2004","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","2545","63.8","1.2","62.36","65.34",,"3986","No"
"2004","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","1441","36.2","2.1","34.66","37.64",,"3986","No"
"2005","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","2600","62","1.2","60.52","63.46",,"4194","No"
"2005","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","1594","38","2","36.54","39.48",,"4194","No"
"2006","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","2872","64.4","1.1","63.02","65.83",,"4458","No"
"2006","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","1586","35.6","2","34.17","36.98",,"4458","No"
"2007","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","3004","66.4","1.1","65.07","67.82",,"4521","No"
"2007","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","1517","33.6","2.1","32.18","34.93",,"4521","No"
"2008","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","3041","64.9","1.1","63.49","66.22",,"4689","No"
"2008","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","1648","35.1","2","33.78","36.51",,"4689","No"
"2009","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","3186","66.5","1","65.12","67.79",,"4794","No"
"2009","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","1608","33.5","2","32.21","34.88",,"4794","No"
"2010","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","3355","68.8","1","67.55","70.15",,"4873","Yes"
"2010","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","1518","31.2","2.1","29.85","32.45",,"4873","Yes"
"2011","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","3398","72","0.9","70.76","73.32",,"4717","Yes"
"2011","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","1319","28","2.3","26.68","29.24",,"4717","Yes"
"2012","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","3847","74.7","0.8","73.56","75.93",,"5147","Yes"
"2012","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","1300","25.3","2.4","24.07","26.44",,"5147","Yes"
"2013","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","4168","79.6","0.7","78.53","80.71",,"5235","Yes"
"2013","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","1067","20.4","2.7","19.29","21.47",,"5235","Yes"
"2014","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","4386","81.2","0.7","80.15","82.23",,"5402","Yes"
"2014","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","1016","18.8","2.8","17.77","19.85",,"5402","Yes"
"2015","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","4437","82.2","0.6","81.22","83.26",,"5395","Yes"
"2015","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","958","17.8","2.9","16.74","18.78",,"5395","Yes"
"2016","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","4581","82.5","0.6","81.47","83.47",,"5555","Yes"
"2016","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","974","17.5","2.9","16.53","18.53",,"5555","Yes"
"2017","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","4425","84.3","0.6","83.32","85.29",,"5249","Yes"
"2017","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","824","15.7","3.2","14.71","16.68",,"5249","Yes"
"2018","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","4294","85.4","0.6","84.44","86.39",,"5027","Yes"
"2018","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","733","14.6","3.4","13.61","15.56",,"5027","Yes"
"2019","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Public","0 to 85+","Female","4406","83.9","0.6","82.87","84.85",,"5254","Yes"
