"closure_type","reason_for_closure","global_id","closure_description","object_id","roads_closed","closure_start_time","closure_end_time","related_suburbs","location","project_title"
"buildingConstruction","Cygnet Crescent (both directions): from LaPerouse Street to Endeavour Street.<br>
Lady Neilson Place (both directions): from Discovery Street to Cygnet Crescent.<br>
Discovery Street (both directions): from LaPerouse Street to Monaro Crescent.<br>
Norfolk Street (both directions): from the driveway to 4 Norfolk Street to Cygnet Crescent.","01fde01b-3137-4c10-a291-753f7540ce8c","","1417","Civil works associated with the Red Hill precinct redevelopment.","2019-01-14T20:00:00.000","2019-11-30T07:00:00.000","RED_HILL","POINT (149.13079973258488 -35.34176447286916)","TTE18-BMU-1003 - BMD Urban - Red Hill Precinct"
"lightRail","Northbourne Avenue (centre median) at the Ipima Street / Condamine Street intersection.<br>
Ipima Street (both directions): from Lowanna Street / Henty Street to Northbourne Avenue.<br>
Condamine Street (both directions): from the driveway to 155 Northbourne Avenue to Northbourne Avenue.","5e66019d-3592-46cd-9828-0ecddee9e275","","1782","Works associated with the Transport Canberra Light Rail project.","2019-02-27T22:30:00.000","2019-03-31T19:00:00.000","BRADDON","POINT (149.13121415894017 -35.266277619957606)","TTE19-MET-6358 CMC, Northbourne Ave / Ipima St / Condamine St – Intersection & Side Road Closure"
"lightRail","Masson Street (both directions): from the driveway at 2 Masson Street to Northbourne Avenue.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).","30ab7a85-ac99-4046-a2ed-21258541150f","","651","Works associated with the Transport Canberra light Rail project.","2018-10-07T22:30:00.000","2018-12-21T05:00:00.000","TURNER","POINT (149.1297547656814 -35.270273639377734)","Ext - TTE18-MET-6334 CMC, Northbourne Avenue / Masson Street – Side Road Closure + Off Peak Verge Lane Closure"
"roadWorks","Langton Crescent (westbound direction): between Queen Victoria Terrace and Commonwealth Avenue.<br>
9 pm - 6 am (nightly) on periodic nights as required Monday to Sunday.
","3e240e31-7bc2-4202-88a6-a2ede1bc9936","","4043","Traffic signal works.","2019-11-29T10:00:00.000","2020-01-30T19:00:00.000","PARKES","POINT (149.1263090544257 -35.30097458242945)","TTE19-EW1-1718 Ecowise Night Works Langton Cres Road Closure Loop Remediation"
"lightRail","Flemington Road (centre median) at the Wizard Street intersection.<br>
7 am Monday 3 December 2018 to 8 pm Friday 7 December 2018.<br>
Wizard Street (both directions) from Flemington Road to Hall Best Lane.<br>
7 am - 8 pm (daily) from Monday 3 December 2018 to Friday 7 December 2018.","932327bf-8a26-44ed-8f8c-200fcc81191c","","1105","Works associated with the Transport Canberra Light Rail project.","2018-12-02T20:00:00.000","2018-12-07T09:00:00.000","GUNGAHLIN","POINT (149.1490011560694 -35.18804453505766)","Resub - TTE17-MET-4155 CMC, Flemington Rd / Wizard St Median Intersection Closure"
"buildingConstruction","Paquita Street (both directions): from the driveway to number 57 to Amy Ackman Street.","41462672-6fc4-4682-bb8f-d48ca7fdb500","","2210","Crane works.","2019-04-11T21:00:00.000","2019-04-12T05:30:00.000","FORDE","POINT (149.1460686 -35.16822497)","Crane Lift - Pool Installation"
"roadWorks","Stage 1 works.<br>
Cotter Road (eastbound direction): between Dudley Street and Yarra Glen / Adelaide Avenue  (Stage 1).<br>
Adelaide Avenue eastbound entry ramp will be closed at Novar Street.<br>
Stage 3 works.<br>
Adelaide Avenue eastbound exit ramp will be closed at Hopetoun Circuit.<br>
Will be closed on periodic days as required between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
7 am - 5 pm Saturday.","b20087ab-1300-4f36-8896-2a22e1a861a1","","4418","Resealing works.","2020-01-28T22:30:00.000","2020-05-01T06:00:00.000","YARRALUMLA","POINT (149.09646263994085 -35.31406161149838)","2019-20 Reseal Programme - ASR021"
"lightRail","Flemington Road (centre median) at the Lysaght Street intersection.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive)
","8762619f-47b6-438a-80b8-f49a1f17e26f","","2333","Works associated with the Transport Canberra Light Rail project.","2019-04-30T10:00:00.000","2019-08-16T06:00:00.000","MITCHELL","POINT (149.14554458364506 -35.216059399006426)","Resub - TTE18-MET-4212 CMC, Flemington Rd / Lysaght St - Median Intersection Closure"
"buildingConstruction","Discovery Street: La Perouse Street to approximately 70 metres west of Monaro Crescent.","0d4b273a-8a1c-4e8c-ab26-744dabd99dfd","","3857","Display Suite Event","2019-11-08T14:00:00.000","2019-11-09T12:00:00.000","RED_HILL","POINT (149.13056563691174 -35.34117805239664)","TTE19-BMU-1464 1 BMD Urban, Road Closure, Discovery St, Red Hill Precinct, Red Hill"
"lightRail","Flemington Road (centre median) at the Lysaght Street intersection.<br>
Will be closed on periodic days, nights and weekends as required between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive)
","a532be2e-c77b-44b4-adf5-64f73dd5b6a9","","3251","Works associated with the Transport Canberra Light Rail project. ","2019-08-16T10:00:00.000","2019-12-31T05:00:00.000","MITCHELL","POINT (149.14554458364506 -35.216059399006426)","Ext - TTE18-MET-4212 CMC, Flemington Rd / Lysaght St - Median Intersection Closure"
"specialEvent","Verity Lane (all directions): from London Circuit to Alinga Street.","589ef771-d0b3-465f-87d9-beaaebf25731","","2019","Special Event","2019-04-18T05:00:00.000","2019-04-18T16:00:00.000","CITY","POINT (149.1299766623435 -35.27913763019313)","Soul Defender"
"buildingConstruction","Curtin Place - a section of the car park located on the western and southern side of Block 7, Section 62 Curtin.","0acd82a8-a0f3-4824-b748-56922c6fc72a","","3624","Building construction.","2020-01-30T19:00:00.000","2020-04-30T09:00:00.000","CURTIN","POINT (149.0821260719219 -35.32531990605696)","160191 - Block 7, Section 62 - Curtin (TTM3 - Excavation)"
"lightRail","Flemington Road (centre median) at the Manning Clark Crescent (North) intersection.<br>
Will be closed on periodic days, nights and weekends as required between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive)","ee912a9c-5278-4644-a825-c4e67985e70a","","4136","Works associated with the Transport Canberra Light Rail project.","2019-12-31T09:00:00.000","2020-12-31T05:00:00.000","GUNGAHLIN","POINT (149.14394353422887 -35.18709663848276)","Ext - TTE17-MET-4173 CMC, Flemington Rd / Manning Clarke Cr – Median Intersection Closure"
"buildingConstruction","Rickerby Street (both directions): between Parramatta Street and number 5 Rickerby Street.<br>
Will be closed on periodic days as required between the hours of 6 am - 5 pm Monday to Saturday.","cf388cbf-5cf0-4bc0-ae08-6861f91b8d24","","4712","Building construction.","2020-03-04T19:00:00.000","2020-05-27T19:00:00.000","PHILLIP","POINT (149.0909216 -35.34707341)","Waves Car wash"
"buildingConstruction","Hospital Road (both directions): from Gilmore Crescent to Bateson Road.<br>
Will be closed between the hours of 4 am - 7 am and 4 pm - 6 pm.","de0952c2-c01f-4452-93bf-4231cdc01417","","3149","Crane works.","2019-08-09T18:00:00.000","2019-08-10T08:00:00.000","GARRAN","POINT (149.1019655133161 -35.34720173792929)","Crane Lift - Canberra Hospital"
"roadWorks","Carpark off Katherine Avenue - Amaroo School","50a924e1-7ef9-485c-957a-ad5c8aeca271","","2631","Carpark modifications","2019-07-05T21:00:00.000","2019-07-21T07:00:00.000","AMAROO","POINT (149.12814915260742 -35.16521523397758)","TTE19-ABA-1326 - ABA Construction Managers - Amaroo School"
"lightRail","Flemington Road (southbound direction) will be closed at Lysaght Street.
Will be closed on periodic days, nights and weekends as required between the hours of,
9.30 am - 4 pm Monday to Friday.
8 pm - 6 am Monday to Friday.
8 pm Friday to 6 am Monday (inclusive)

","2be593f1-ae78-4cfd-b450-9cf1f361c4ec","","3424","Works associated with the Transport Canberra Light Rail project. ","2019-09-02T23:30:00.000","2019-12-31T05:00:00.000","MITCHELL","POINT (149.14567070248887 -35.21601693940786)","Resub - TTE19-MET-4287 CMC, Flemington Rd / Lysaght St - Southbound Road Closure"
"specialEvent","Mt Majura Road (westbound): closed between Majura Parkway and Lime Klin Road.<br>
Lime Klin Road (southbound): closed between Mt Majura Road and Mt Majura Vineyard.","9d81cd19-10df-4bf5-8689-5dece1a71527","","3543","Sweet Dreams Festival","2019-09-21T01:30:00.000","2019-09-21T15:30:00.000","OTHER","POINT (149.19562898417524 -35.22521852730453)","Sweet Dreams Festival"
"utilities","Flynn Drive (both directions): between Kaye Street and King Edward Terrace.<br>
King Edward terrace (both directions): between Commonwealth Avenue and the National Library of Australia car park entry / exit off King Edward Terrace.<br>
Langton Crescent (both directions): between King Edward Terrace and the Treasury Building car park entry / exit off Langton Crescent.<br>
7 pm - 5 am Monday to Sunday on periodic nights as required.","bbc6b9e3-5375-43c2-b133-37484bb5c567","","4692","High mast streetlight replacement.","2020-03-02T08:00:00.000","2020-06-29T19:00:00.000","PARKES","POINT (149.12687354491413 -35.29611538570679)","High Mast Lighting Upgrade"
"lightRail","Swinden Street (both directions): from Northbourne Avenue to the Northbourne Avenue service road.","585df4ae-e3cd-4139-a10f-06d71909fd45","","726","Works associated with the Transport Canberra Light Rail project.","2018-10-05T07:00:00.000","2018-12-21T05:00:00.000","DOWNER","POINT (149.13492548489268 -35.2442545399562)","Resub - TTE17-MET-6168 CMC, Northbourne Avenue / Swinden Street Intersection Closure Stage 1"
"specialEvent","Elia Ware Crescent (southbound): from Mollie Dyer Street to Mollie Dyer Street.","2d12b643-b4a9-4f9b-9433-a9b6b76eacc0","","3988","Bonner XMAS Light Display","2019-12-13T08:00:00.000","2019-12-25T13:00:00.000","BONNER","POINT (149.14619611561702 -35.15656341698478)","TTM 19132 TCCS - Bonner Xmas Lights Display"
"lightRail","Northbourne Avenue (centre median): at the Antill Street / Mouat Street intersection.<br>
Northbourne Avenue service road (both directions): from the driveway at 502 to Antill Street.<br>
Mouat Street (eastbound direction): from Goodwin Street to Northbourne Avenue.<br>
8 pm Friday 25 January 2019 to 6 am Monday 29 January 2019.
","9fba03f6-3b04-4b77-abe6-72fae6759939","","1465","Works associated with the Transport Canberra Light Rail project.","2019-01-25T09:00:00.000","2019-04-28T20:00:00.000","DICKSON","POINT (149.1341301725173 -35.24824815669015)","Resub - TTE17-MET-6121 CMC, Northbourne Ave / Mouat St / Antill St Median Intersection Closure"
"roadWorks","Coulter Drive (southbound direction): between Redfern Street and William Hovell Drive.<br>
Will be closed on periodic days as required between the hours of,<br>
9:30 am - 4 pm Monday to Friday.<br>
7 am - 5 pm Saturdays.","eee90085-f99a-4847-8653-3a6b8702ee0e","","4388","Resealing works.","2020-01-23T22:30:00.000","2020-04-24T06:00:00.000","COOK","POINT (149.05399663822897 -35.270019148683566)","2019-20 Reseal Programme - ANR027"
"utilities","Bowes Street: section around the Grand Central Towers development between Callam Street and Bowest Street / Bowes Place.
6 pm Saturday to 5 am Monday (inclusive) 15/02/2020 - 17/02/2020 and 22/02/2022 - 24/02/2020","ab0a3fb7-55a2-4558-b319-052636587f2a","","4566","Underground service installation.","2020-02-15T07:00:00.000","2020-02-23T18:00:00.000","PHILLIP","POINT (149.0909216 -35.34707341)","TTE20-SE1-2058 - Shep Elec - Grand Central Towers"
"roadWorks","Ellenborough Street (both directions): from Cossington Smith Crescent (north) to the Barton Highway.<br>
7 am - 5 pm (daily) Saturday and Sunday.<br>
9.30 am - 4 pm (daily) Monday to Friday.<br>
From Saturday 6 April 2019 to Sunday 14 April 2019.<br>
It is expected that these works will be completed within one day during the nominated timeframe.","cb5994e7-19e6-4b86-ae75-91d89e6127fe","","2116","Microsurfacing works","2019-04-05T20:00:00.000","2019-04-14T07:00:00.000","LYNEHAM","POINT (149.12526846778468 -35.23406876397153)","Microsurfacing - ANR013"
"roadWorks","Ogilby Crescent (both directions): from Coulter Drive to Krichauff Street.<br>
Burkit Street (both directions): from Knaggs Crescent to Ogilby Crescent.<br>
9.30 am - 4 pm Monday to Friday and 7 am - 5 pm Saturday from Saturday 23 March 2019 to Friday 29 March 2019.","8ce98605-bef7-4bc7-a36e-88acef1e3c62","","1992","Resealing works.","2019-03-22T20:00:00.000","2019-03-29T06:00:00.000","PAGE","POINT (149.0548253745422 -35.23884404975027)","2018-19 Reseal Programme - MNR164 "
"roadWorks","Tillyard Drive (both directions) from Ginninderra Drive to Lhotsky Street.<br>
9.30 am Friday 26 July 2019 to 5 pm Monday 29 July 2019.","78495285-bef5-4953-a846-2184093fc3d0","","3066","Ginninderra Drive and Tillyard Drive intersection signalisation project.","2019-07-25T23:30:00.000","2019-07-29T07:00:00.000","CHARNWOOD","POINT (149.03451015349867 -35.206844203053166)","TTM 19040 Ginninderra Drive & Tillyard Drive Intersection Signalisation - TTM 2A"
"lightRail","Federal Highway / Northbourne Avenue (centre median): at the Barton Highway intersection.<br>
Will be closed on periodic nights and weekends as required between the hours of,<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive).
","a17166d2-8579-477a-911a-9b5c77f79f85","","4161","Works associated with the Transport Canberra Light Rail project.","2019-12-31T09:00:00.000","2020-12-30T19:00:00.000","LYNEHAM","POINT (149.1369958954378 -35.24056406062425)","Ext - TTE17-MET-6160 CMC, Federal Hwy / Barton Hwy - Intersection Closure - Off Peak Night / Weekend Closure"
"specialEvent","Bon Scott Crescent (both directions): will be closed at O'Keefe Avenue (both ends).<br>
Gussey Street (both directions): between O'Keefe Avenue and Shearton Street.<br>
12 pm Saturday 26 October 2019 to 12 am Sunday 27 October 2019.<br>
Local resident access will be maintained during this event.","88650dc4-dd81-4dfb-8008-d59032b023fb","","3701","Suburban Land Agency Diwali event.","2019-10-26T01:00:00.000","2019-10-26T13:00:00.000","MONCRIEFF","POINT (149.12007771562162 -35.155109107333864)","TTE19-ACT-1618 ACT SLA, Diwali Event, Bon Scott Cres, Moncrieff"
"buildingConstruction","Blamey Crescent (both directions) between the driveway to 110 Blamey Crescent and Chauvel Street.<br>
Will be closed for up to 3 consecutive days during the nomiated timeframe to undertake these works.","8029eaae-8b26-4a21-9bd5-5d3fb24711a0","","4819","Installation of a new watermain.","2020-04-14T20:00:00.000","2020-04-26T08:00:00.000","CAMPBELL","POINT (149.15319056849364 -35.289858819118194)","TTE20-MSC-2122 - Maxon Group - Campbell Blk 1 Sec 49"
"buildingConstruction","Garran Road (both directions) from Eggleston Road to Fellows Road.","6fa73565-da01-462a-8027-d0dab2e63ece","","2316","ANU infrastructure upgrade works.","2019-07-01T21:00:00.000","2019-08-20T08:00:00.000","ACTON","POINT (149.11692672403257 -35.28264673053358)","TTE19-AMA-1122, AMA Projects, Road Closure, Garran Rd, ANU Campus, Acton "
"lightRail","Gould Street (both directions): from Northbourne Avenue to Moore Street.<br>
From 4 am Monday 11 February 2019 to 8 pm Monday 25 February 2019 then following this will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive)","7a5d2d0e-ae9f-405d-a8c3-3090577800c5","","1643","Works associated with the Transport Canberra Light Rail project.","2019-02-10T17:00:00.000","2019-04-30T06:00:00.000","TURNER","POINT (149.1297395928355 -35.27304383945798)","Resub - TTE18-MET-6256 CMC, Northbourne Ave / Gould St - Side Road Closure + Left Lane Closure"
"lightRail","Northbourne Avenue (centre median): at the Antill Street / Mouat Street intersection.<br>
Antill Street (both directions): from Northbourne Avenue to Challis Street.<br>
Mouat Street (both directions): from Goodwin Street to Northbourne Avenue.<br>
11 pm - 6 am (nightly) on periodic nights as required Monday to Sunday from Tuesday 23 July 2019 to Friday 16 August 2019.","83e5931a-d004-4c7a-a6cb-5bd6048bb18d","","2819","Works associated with the Transport Canberra Light Rail project.","2019-07-23T13:00:00.000","2019-08-15T20:00:00.000","DICKSON","POINT (149.13409462370316 -35.24827438810646)","Resub - TTE17-MET-6121 CMC, Northbourne Ave / Mouat St / Antill St Median Intersection Closure - Stg 6"
"buildingConstruction","Moonah Place (both directions): from Perth Avenue to Turrana Street.<br>
7 am - 3.30 pm (daily) on periodic days as required Monday to Friday from Friday 12 April 2019 to Friday 19 April 2019.","d29e64ca-a3c3-4532-96c6-66c12f1293f1","","2186","Crane works.","2019-04-11T21:00:00.000","2019-04-19T05:30:00.000","YARRALUMLA","POINT (149.0988695 -35.30254073)","Crane Lift - US Embassy"
"specialEvent","7 am 31 December 2019 to 2 am 1 January 2020.<br>
Partial closure of CMAG car park (corner of London Circuit/Theatre Lane)<br><br>
2 pm 31 December 2019 to 2 am 1 January 2020.<br>
London Circuit: between Northbourne Avenue and Akuna Street.<br>
East Row: between Alinga Street and London Circuit.<br>
Verity Lane: between London Circuit and Alinga Street.<br>
Theatre Lane.<br>
Ainslie Place.<br>
<br>
5 pm 31 December 2019 to 2 am 1 January 2020.<br>
Northbourne Avenue (southbound): from Cooyong Street to London Circuit (except for buses).<br>
Alinga Street: from Northbourne Avenue to East Row (except for buses).<br><br>
8.40 pm to 9.30 pm 31 December 2019 and from 11.40 pm 31 December 2019 to 12.30 am 1 January 2020.<br>
Vernon Circle: from Commonwealth Avenue to London Circuit.<br>
Constitution Avenue: from Vernon Circle to Theatre Lane.<br>","b32c3d31-1a9d-4f31-b9e1-dad8c3102666","","4263","NYE Fireworks","2019-12-30T20:00:00.000","2019-12-31T15:00:00.000","CITY","POINT (149.13120285968165 -35.28067361652455)","NYE Firework"
"buildingConstruction","Currong Street (North) northbound direction from Ainslie Avenue to Batman Street.","86a13314-0cb7-47b8-b91d-f24ffd82f3dd","","2917","Building construction works.","2019-07-23T20:00:00.000","2019-09-24T08:00:00.000","BRADDON","POINT (149.13362629054063 -35.28272545772427)","Braddon Section 52"
"lightRail","Intersection of Hinder Street and Hibberson Street (all directions).","af62cba8-4b9f-4aca-85a8-9dcc7fefce21","","2604","CMC related construction works.","2019-05-30T23:30:00.000","2019-08-16T06:00:00.000","GUNGAHLIN","POINT (149.13713970199024 -35.18592522634352)","Resub - TTE17-MET-4104 CMC, Hinder St / Hibberson St Intersection Closure"
"utilities","Ijong Street (westbound): from Torrens Street to the driveway to number 48 Ijong Street.","0f6d2e51-22c0-4f47-9a32-587a12222eb6","","3184","Underground service installation.","2019-09-22T21:00:00.000","2019-11-30T06:00:00.000","BRADDON","POINT (149.13528720825508 -35.265378315459095)","TTE18-MSC-1769-3 Antos Constructions Trenching Sewer Main Connection Braddon Blk1 Sec 1"
"lightRail","Intersection of Northbourne Avenue and Antill Street (all directions).","d7d8b300-581e-4e48-a26f-255e4ebbc33d","","2310","CMC intersection upgrade works","2019-04-29T23:30:00.000","2019-08-16T06:00:00.000","DICKSON","POINT (149.13409462370316 -35.24827438810646)","Resub - TTE17-MET-6121 CMC, Northbourne Ave / Mouat St / Antill St Median Intersection Closure"
"specialEvent","Anzac Parade (southbound): from Blamey Crescent to Constitution Avenue.<br>
Anzac Parade (eastbound): from Blamey Crescent to Provan Street.","51441a71-ffd4-4ca8-8c16-a33dc40fc73c","","4460","Air Force Birthday Commemorative - Air Force Memorial","2020-03-30T21:30:00.000","2020-03-31T04:00:00.000","CAMPBELL","POINT (149.1437674891959 -35.286803224740005)","TTM 20012 Air Force Birthday Commemorative - Air Force Memorial"
"roadWorks","Belconnen Way centre median at the Coulter Drive intersection.<br>
Coulter Drive (both directions): between Lachlan Street and Belconnen Way.<br>
Coulter Drive (both directions): between Ogilby Crescent / Nettlefold Street and Belconnen Way.<br>
8 pm - 5 am (nightly) Sunday to Thursday / Friday.","e8e674d7-8d6d-42b2-8cb7-953279bdf810","","4845","Belconnen Way / Coulter Drive intersection asphalt resurfacing.","2020-03-31T09:00:00.000","2020-04-08T19:00:00.000","BELCONNEN","POINT (149.05634 -35.24368)","Belconnen Way Coulter Dr Intersection - Lane Close"
"utilities","Lady Denman Drive (both directions): from the National Zoo and Aquarium car park entrance to the Scrivener Dam lookout car park entrance.<br>
 9.30 am - 3.30 pm daily.","4bdb2972-a23d-4e3e-83a0-46f497483d4d","","3569","Works are to remove equipment at the Scrivener Dam. ","2019-10-16T22:30:00.000","2019-10-18T04:30:00.000","YARRALUMLA","POINT (149.07243 -35.29967)","Sunwater-Lady Denman Dr- Road Close"
"lightRail","Northbourne Avenue (centre median): at the Morphett Street intersection.<br>
Will be closed on periodic days, nights and weekends as required between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive).
","4db26fdc-4cc5-492f-a152-b8ff7037883f","","4112","Works associated with the Transport Canberra Light Rail project.","2019-12-31T05:00:00.000","2020-12-31T05:00:00.000","DICKSON","POINT (149.13329415112423 -35.25363788080971)","Ext - TTE16-MET-6001 CMC, Northbourne Ave / Morphett St Median Access Closure"
"buildingConstruction","Honeysett View (northern and eastern directions): from Kerridge Street to the western side of the pedestrian crossing located on Honeysett View.","31491ee4-c88c-434d-8bf9-4691bebddd34","","876","Building construction activities associated with the development of Blocks 2 & 3, Section 67 Kingston ","2018-11-13T20:00:00.000","2019-06-26T07:00:00.000","KINGSTON","POINT (149.14904 -35.31273)","Sapphire Kingston"
"roadWorks","OLD_WELL_STATION_ROAD: Both directions from Morisset Road to the EPIC entry / exit.","081f202f-a47a-405a-aae6-9d4c6eaf2109","","524","Works associated with the Old Well Station Road upgrade project.","2018-09-16T21:00:00.000","2018-10-19T07:00:00.000","MITCHELL","POINT (149.15279822249204 -35.223847114170866)","TTE18-ACT-1569 TCCS, Road Closure, Old Welll Station Rd, Gungahlin"
"lightRail","GUNGAHLIN PLACE EAST & WEST BOTH DIRECTIONS: From Efkarpidis Street to Ernest Cavanagh Street.","470ee8db-b954-4432-85cb-c7de9262d529","","365","Light rail ready event.","2018-08-11T21:00:00.000","2018-08-12T06:00:00.000","GUNGAHLIN","POINT (149.13492419736025 -35.185578868556185)","TTE18-MET-4259 CMC, LRV Open Day Gungahlin Place - Road Closure"
"lightRail","Northbourne Avenue / Federal Highway (centre median): at the Barton Highwway intersection.","1fa779cf-b504-4fc4-95cc-2b82694401a4","","1000","Works associated with the Transport Canberra Light Rail project.","2018-11-16T09:00:00.000","2018-11-18T19:00:00.000","LYNEHAM","POINT (149.13696679791514 -35.24057322158271)","Resub - TTE17-MET-6160 CMC, Federal Hwy / Barton Hwy - Intersection Closure - Weekend Closure"
"buildingConstruction","Barangaroo Street (both directions) adjacent to house number 41.
7 am - 5 pm (daily) Friday 7 December and Monday 10 December 2018.","a1ed0a1a-8404-4195-b34e-fc3884f5ca08","","1112","Crane lift.","2018-12-06T20:00:00.000","2018-12-10T06:00:00.000","CHISHOLM","POINT (149.12439908191936 -35.42811847741192)","AC UNIT CRANE LIFT
41 BARANGAROO STREET
CHISOLM ACT"
"specialEvent","Rond Terrace car park closed","a76886af-fdfc-4f33-81c3-57ea7e9ac414","","4208","Special Event","2020-03-28T20:00:00.000","2020-03-29T03:00:00.000","PARKES","POINT (149.13956128988133 -35.291122190616754)"," Canberra MS Walk, Run & Roll"
"buildingConstruction","Kingsley Street (both directions): will be closed at Union Lane.","be9eda88-3322-49f1-875a-4d2327f8a386","","613","Works associated with the ANU Union Court redevelopment","2018-12-30T06:00:00.000","2019-02-01T06:00:00.000","ACTON","POINT (149.1236231119803 -35.277019114331786)","ANU Union Court Redevelopment, ACT"
"lightRail","Centre median at the London Circuit / Gordon Street intersection.<br>
Will be periodically closed as operationally required during the nominated timeframe.","2d2b2577-a278-41d7-9bb2-b7fde1c7629e","","4800","Works associated with the Transport Canberra Light Rail project.","2020-03-22T22:00:00.000","2020-12-31T05:30:00.000","CITY","POINT (149.1253584630851 -35.28210188955202)","TTE20-CMC-0005 CMC, Utilities Investigation, London Cct, Farrell Pl to Edinburgh Ave, City"
"lightRail","Rudd Street (both directions): from Northbourne Avenue to Moore Street.","af252be0-b4d4-4711-9b7f-8bc360847269","","586","Works associated with the Transport Canberra Light Rail project.","2018-09-21T12:00:00.000","2018-10-07T17:00:00.000","CITY","POINT (149.1290489358462 -35.27709887992377)","Resub - TTE18-MET-6331 CMC, Northbourne Avenue / Rudd Street - Side Road Closure"
"lightRail","Northbourne Avenue (centre median): at the Girrahween Street / Masson Street intersection.","cb1ee0ad-3af7-4812-bfde-802d427d57ef","","1063","Works associated with the Transport Canberra Light Rail project.","2018-11-21T07:00:00.000","2018-12-11T19:00:00.000","BRADDON","POINT (149.13055272126434 -35.27039041715542)","Ext - TTE17-MET-6083 CMC, Northbourne Ave / Girrahween St / Masson St Intersection Closure"
"lightRail","Northbourne Avenue (southbound direction): from the Barton Highway to Antill Street.","ddc1d7b3-6e1d-4c36-98b7-d1aa6b6242f8","","1438","Works associated with the Transport Canberra Light Rail project.","2019-01-17T09:00:00.000","2019-04-29T20:00:00.000","LYNEHAM","POINT (149.1306797 -35.23974953)","Resub - TTE17-MET-6187 CMC, Northbourne Ave (Barton Hwy to Antill St) Southbound Closure"
"roadWorks","National Circuit (both directions): from Hobart Avenue to the Forrest Primary School service driveway.<br>
7 am - 5 pm (daily) Saturday and Sunday from Saturday 7 September 2019 to Sunday 29 September 2019.","7eaeaa3f-89ab-4463-b208-dfe33e0cff58","","3363","Hobart Avenue Blackspot Improvements.","2019-09-06T21:00:00.000","2019-09-29T07:00:00.000","FORREST","POINT (149.12496110887088 -35.31572306994544)","TTM 19092 Blackspot Programme - Hobart Avenue"
"buildingConstruction","Currong Street (north): southbound direction from Batman Street to Ainslie Avenue.","0a70eb4a-3537-4d97-8eaa-e52390a2b016","","2227","Tower crane removal.","2019-04-13T20:00:00.000","2019-04-14T08:00:00.000","BRADDON","POINT (149.1369 -35.2783)","Founders Lane Building Project"
"utilities","Hoolihan Street (both directions): between Bamblett Rise and Marie Little Crescent.","040551a8-ed8f-444a-8a11-21036441b76e","","4304","Construction of a new watermain.","2020-01-13T20:00:00.000","2020-04-14T07:00:00.000","DENMAN_PROSPECT","POINT (149.03167905778082 -35.30350240942721)","Renew - TTE19-MSC-1594 Cappello Watermain Crossing Hoolihan St Denman Prospect"
"lightRail","Intersection of Northbourne Avenue and Alinga Street (all directions).","b358eb75-9a14-4152-bd0f-3e39de647fc6","","2422","CMC related contruction works.","2019-05-13T13:00:00.000","2019-08-15T20:00:00.000","CITY","POINT (149.12925327304146 -35.27842164428048)","Resub - TTE17-MET-6164 CMC, Northbourne Ave / Alinga - Median Intersection Closure"
"buildingConstruction","Rickerby Street (both directions): from Parramatta Street to approximately 40 metres south of Parramatta Street.<br>
Will be closed on periodic days as required between the hours of 6 am - 5 pm Monday to Saturday.","0dd1cf3a-0f7c-45ec-933d-3a1a26245e69","","1850","Crane works.","2019-03-31T19:00:00.000","2019-11-15T06:00:00.000","PHILLIP","POINT (149.09021194984962 -35.35532183245591)","Waves Phillip"
"specialEvent","Kapyong Road (near Ceremonial Road) (northbound and southbound): from end of Kapyong Road to approximately 80 metres north.<br>
Ceremonial Road (eastbound and westbound): from  Main Parade Ground to approximately 140 metres east.<br>
Tobruk Road: closed at ADFA roundabout (northbound through traffic only).","34976f20-25af-4362-8877-b8591d248fef","","2962","Special Event","2019-07-14T21:00:00.000","2020-07-31T08:00:00.000","CAMPBELL","POINT (149.16770806669905 -35.291801219620005)","TTE19-ADF-1342 D.o.D Estate and Infrastructure Group, Special Event Closure, ADFA, Campbell "
"lightRail","Elouera Street (both directions): from Northbourne Avenue to Mort Street.","d7152cc3-48db-43ca-a137-9d21a3cb7eb5","","708","Works associated with the Transport Canberra Light Rail project.","2018-10-09T19:00:00.000","2018-10-12T19:00:00.000","BRADDON","POINT (149.13088473919464 -35.2731832136507)","Resub - TTE17-MET-6197 CMC, Elouera Street Closure"
