"licencenumber","licencecode","licencetype","licenseeorg","liccount","lictotal","licensees","tradingnames","address","suburb","state","postcode","dateexpiry","dateissued"
"17717563","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Daifalla  SAID",,,,,,"2025-07-17T00:00:00.000","2012-07-03T00:00:00.000"
"17502201","SMAS","Security Master","Company","1","1","SECURITY 1 MANPOWER PTY LTD","SECURITY 1 MANPOWER PTY LTD","44/52 Townshend Street","PHILLIP","ACT","2606","2025-07-17T00:00:00.000","2013-07-08T00:00:00.000"
"17723430","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","4","8","Yevette Yee Wei HO",,,,,,"2025-07-17T00:00:00.000","2018-07-17T00:00:00.000"
"17723430","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","2","8","Yevette Yee Wei HO",,,,,,"2025-07-17T00:00:00.000","2018-07-17T00:00:00.000"
"17723430","SEMP","1E - act as a monitoring centre operator","Individual","7","8","Yevette Yee Wei HO",,,,,,"2025-07-17T00:00:00.000","2018-07-17T00:00:00.000"
"17727148","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Samuel Robert  WARBURTON",,,,,,"2025-07-17T00:00:00.000","2021-05-20T00:00:00.000"
"17717599","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Alistair Colin CLARK",,,,,,"2025-07-17T00:00:00.000","2012-07-18T00:00:00.000"
"17502602","SMAS","Security Master","Company","1","1","Tehnika Pty Ltd","Tehnika Pty Ltd","60 Morley Street","COORPAROO","QLD","4151","2025-07-17T00:00:00.000","2019-06-24T00:00:00.000"
"17717586","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Geoffrey John ROSE",,,,,,"2025-07-17T00:00:00.000","2012-07-13T00:00:00.000"
"17723430","SEMP","2A - acts as a security consultant","Individual","8","8","Yevette Yee Wei HO",,,,,,"2025-07-17T00:00:00.000","2018-07-17T00:00:00.000"
"17723430","SEMP","1C - act as a crowd controller","Individual","6","8","Yevette Yee Wei HO",,,,,,"2025-07-17T00:00:00.000","2018-07-17T00:00:00.000"
"17721051","SEMP","1C - act as a crowd controller","Individual","1","1","Jared David HALLORAN",,,,,,"2025-07-17T00:00:00.000","2016-05-30T00:00:00.000"
"17724689","SEMP","1C - act as a crowd controller","Individual","2","3","Tanya  AUSTON",,,,,,"2025-07-16T00:00:00.000",
"17724689","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Tanya  AUSTON",,,,,,"2025-07-16T00:00:00.000",
"17724689","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Tanya  AUSTON",,,,,,"2025-07-16T00:00:00.000",
"17708100","SEMP","1C - act as a crowd controller","Individual","2","3","Craig Mathew WEDD",,,,,,"2025-07-15T00:00:00.000","2004-07-15T00:00:00.000"
"17708100","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Craig Mathew WEDD",,,,,,"2025-07-15T00:00:00.000","2004-07-15T00:00:00.000"
"17708100","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Craig Mathew WEDD",,,,,,"2025-07-15T00:00:00.000","2004-07-15T00:00:00.000"
"17723357","SEMP","1C - act as a crowd controller","Individual","2","2","Khairul Fahim Ahmad  KHANDAKER",,,,,,"2025-07-15T00:00:00.000","2018-06-21T00:00:00.000"
"17724685","SEMP","1C - act as a crowd controller","Individual","2","3","James David MULHOLLAND",,,,,,"2025-07-15T00:00:00.000","2019-07-16T00:00:00.000"
"17723357","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Khairul Fahim Ahmad  KHANDAKER",,,,,,"2025-07-15T00:00:00.000","2018-06-21T00:00:00.000"
"17724685","SEMP","1E - act as a monitoring centre operator","Individual","3","3","James David MULHOLLAND",,,,,,"2025-07-15T00:00:00.000","2019-07-16T00:00:00.000"
"17724685","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","James David MULHOLLAND",,,,,,"2025-07-15T00:00:00.000","2019-07-16T00:00:00.000"
"17727324","SEMP","1C - act as a crowd controller","Individual","2","4","Gurteg Singh  MANN",,,,,,"2025-07-14T00:00:00.000","2021-07-15T00:00:00.000"
"17727324","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","4","4","Gurteg Singh  MANN",,,,,,"2025-07-14T00:00:00.000","2021-07-15T00:00:00.000"
"17726207","SEMP","1C - act as a crowd controller","Individual","2","2","Sukhpreet Singh DHALIWAL",,,,,,"2025-07-14T00:00:00.000","2020-07-15T00:00:00.000"
"17728376","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","1","1","Adam Lee GUILMARTIN",,,,,,"2025-07-14T00:00:00.000","2022-05-20T00:00:00.000"
"17502119","SMAS","Security Master","Company","1","1","SOUTHERN CROSS GROUP SERVICES PTY LTD","Southern Southern Cross Group Services PTY LTD","Unit 3, 73 Collie St","FYSHWICK","ACT","2609","2025-07-14T00:00:00.000","2012-06-13T00:00:00.000"
"17727324","SEMP","1E - act as a monitoring centre operator","Individual","3","4","Gurteg Singh  MANN",,,,,,"2025-07-14T00:00:00.000","2021-07-15T00:00:00.000"
"17726207","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Sukhpreet Singh DHALIWAL",,,,,,"2025-07-14T00:00:00.000","2020-07-15T00:00:00.000"
"17727324","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","4","Gurteg Singh  MANN",,,,,,"2025-07-14T00:00:00.000","2021-07-15T00:00:00.000"
"17724460","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","4","Richard Freddy SALAZAR",,,,,,"2025-07-13T00:00:00.000","2019-05-20T00:00:00.000"
"17720441","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Sanjeev  KUMAR",,,,,,"2025-07-13T00:00:00.000","2015-08-26T00:00:00.000"
"17724460","SEMP","1C - act as a crowd controller","Individual","2","4","Richard Freddy SALAZAR",,,,,,"2025-07-13T00:00:00.000","2019-05-20T00:00:00.000"
"17720441","SEMP","1C - act as a crowd controller","Individual","2","2","Sanjeev  KUMAR",,,,,,"2025-07-13T00:00:00.000","2015-08-26T00:00:00.000"
"17724460","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","4","4","Richard Freddy SALAZAR",,,,,,"2025-07-13T00:00:00.000","2019-05-20T00:00:00.000"
"17501742","SMAS","Security Master","Company","1","1","CERTIS SECURITY AUSTRALIA PTY LTD","BRI Security, Certis Australia, Certis Security Australia","937-941 VICTORIA RD","WEST RYDE","NSW","2114","2025-07-13T00:00:00.000","2007-06-12T00:00:00.000"
"17502468","SMAS","Security Master","Company","1","1","AUTOMATE SMART BUILDING SOLUTIONS PTY LTD","AUTOMATE SMART BUILDING SOLUTIONS PTY LTD","Unit 3, 58 Sheppard St","HUME","ACT","2620","2025-07-13T00:00:00.000","2017-05-23T00:00:00.000"
"17725799","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Reema  SHARMA",,,,,,"2025-07-13T00:00:00.000","2020-04-08T00:00:00.000"
"17724460","SEMP","1E - act as a monitoring centre operator","Individual","3","4","Richard Freddy SALAZAR",,,,,,"2025-07-13T00:00:00.000","2019-05-20T00:00:00.000"
"17721131","SEMP","1C - act as a crowd controller","Individual","2","2","Ajay Partap Bajwa",,,,,,"2025-07-12T00:00:00.000","2016-07-13T00:00:00.000"
"17721131","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Ajay Partap Bajwa",,,,,,"2025-07-12T00:00:00.000","2016-07-13T00:00:00.000"
"17728373","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","4","4","Jeremy Joseph STILES",,,,,,"2025-07-12T00:00:00.000","2022-07-13T00:00:00.000"
"17728373","SEMP","2C - carry out surveys and inspections of security equipment","Individual","2","4","Jeremy Joseph STILES",,,,,,"2025-07-12T00:00:00.000","2022-07-13T00:00:00.000"
"17728373","SEMP","2D - give advice about security equipment","Individual","3","4","Jeremy Joseph STILES",,,,,,"2025-07-12T00:00:00.000","2022-07-13T00:00:00.000"
"17728373","SEMP","2B - sell security equipment","Individual","1","4","Jeremy Joseph STILES",,,,,,"2025-07-12T00:00:00.000","2022-07-13T00:00:00.000"
"17717588","SEMP","1C - act as a crowd controller","Individual","2","2","Saleem  ASLAM",,,,,,"2025-07-12T00:00:00.000","2012-07-13T00:00:00.000"
"17717588","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Saleem  ASLAM",,,,,,"2025-07-12T00:00:00.000","2012-07-13T00:00:00.000"
"20000439","SHD","Traders","Company","1","1","A C & R CATERING EQUIPMENT PTY LTD","A C & R CATERING EQUIPMENT PTY LTD","10 Kembla Street","FYSHWICK","ACT","2609","2025-07-12T00:00:00.000","2020-07-13T00:00:00.000"
"17727204","SEMP","1C - act as a crowd controller","Individual","2","3","Mathew  HICKS",,,,,,"2025-07-11T00:00:00.000","2021-06-07T00:00:00.000"
"17724678","SEMP","1B - act as a bodyguard","Individual","3","4","Arsene  FOKOU FOSSO",,,,,,"2025-07-11T00:00:00.000","2019-07-12T00:00:00.000"
"17724678","SEMP","1C - act as a crowd controller","Individual","2","4","Arsene  FOKOU FOSSO",,,,,,"2025-07-11T00:00:00.000","2019-07-12T00:00:00.000"
"17724678","SEMP","1E - act as a monitoring centre operator","Individual","4","4","Arsene  FOKOU FOSSO",,,,,,"2025-07-11T00:00:00.000","2019-07-12T00:00:00.000"
"17724678","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","4","Arsene  FOKOU FOSSO",,,,,,"2025-07-11T00:00:00.000","2019-07-12T00:00:00.000"
"17727204","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Mathew  HICKS",,,,,,"2025-07-11T00:00:00.000","2021-06-07T00:00:00.000"
"17727204","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Mathew  HICKS",,,,,,"2025-07-11T00:00:00.000","2021-06-07T00:00:00.000"
"17702798","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Ross James NESTOR",,,,,,"2025-07-08T00:00:00.000","1999-07-09T00:00:00.000"
"17702798","SEMP","1C - act as a crowd controller","Individual","2","2","Ross James NESTOR",,,,,,"2025-07-08T00:00:00.000","1999-07-09T00:00:00.000"
"17720360","SEMP","1C - act as a crowd controller","Individual","2","2","Parkash Singh  CHAHAL",,,,,,"2025-07-07T00:00:00.000","2015-07-10T00:00:00.000"
"17720360","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Parkash Singh  CHAHAL",,,,,,"2025-07-07T00:00:00.000","2015-07-10T00:00:00.000"
"20000438","MVD","Traders","Individual","1","1","Bassem  ALI","Bassem ALI","9 Connor Place","KAMBAH","ACT","2902","2025-07-06T00:00:00.000","2020-07-07T00:00:00.000"
"17707630","SEMP","2C - carry out surveys and inspections of security equipment","Individual","2","3","David Anthony EDDLESTON",,,,,,"2025-07-06T00:00:00.000","2003-09-03T00:00:00.000"
"17713159","SEMP","1C - act as a crowd controller","Individual","2","2","Wayne Raymond HAFNER",,,,,,"2025-07-06T00:00:00.000","2009-06-17T00:00:00.000"
"17724604","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Mitchell Jay FRADGLEY",,,,,,"2025-07-06T00:00:00.000","2019-06-26T00:00:00.000"
"17728361","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Erica Maria HARDING",,,,,,"2025-07-06T00:00:00.000",
"17707630","SEMP","2D - give advice about security equipment","Individual","3","3","David Anthony EDDLESTON",,,,,,"2025-07-06T00:00:00.000","2003-09-03T00:00:00.000"
"17723977","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Yassin Mohammed Idris HAMD",,,,,,"2025-07-06T00:00:00.000","2019-01-04T00:00:00.000"
"17724604","SEMP","1C - act as a crowd controller","Individual","2","2","Mitchell Jay FRADGLEY",,,,,,"2025-07-06T00:00:00.000","2019-06-26T00:00:00.000"
"17501614","SMAS","Security Master","Company","1","1","FORCEFIELD SERVICES PTY LTD","Forcefield Services Pty Ltd","Unit 7, 1 Elouera Street","BRADDON","ACT","2612","2025-07-06T00:00:00.000","2005-06-23T00:00:00.000"
"17728361","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Erica Maria HARDING",,,,,,"2025-07-06T00:00:00.000",
"17707630","SEMP","2A - acts as a security consultant","Individual","1","3","David Anthony EDDLESTON",,,,,,"2025-07-06T00:00:00.000","2003-09-03T00:00:00.000"
"17728361","SEMP","1C - act as a crowd controller","Individual","2","3","Erica Maria HARDING",,,,,,"2025-07-06T00:00:00.000",
"17713159","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Wayne Raymond HAFNER",,,,,,"2025-07-06T00:00:00.000","2009-06-17T00:00:00.000"
"17501687","SMAS","Security Master","Company","1","1","MSS SECURITY PTY LIMITED","MSS Security","Building 1 169 Gladstone Street","FYSHWICK","ACT","2609","2025-07-06T00:00:00.000",
"17728357","SEMP","1C - act as a crowd controller","Individual","2","3","Farroukh Ahmed Sabri SYED",,,,,,"2025-07-05T00:00:00.000","2022-07-06T00:00:00.000"
"17723070","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Yaser Iqbal PARACHA",,,,,,"2025-07-05T00:00:00.000","2018-04-06T00:00:00.000"
"17723070","SEMP","1C - act as a crowd controller","Individual","2","2","Yaser Iqbal PARACHA",,,,,,"2025-07-05T00:00:00.000","2018-04-06T00:00:00.000"
"17502537","SMAS","Security Master","Company","1","1","INDUSTRY RISK PTY LTD","Industry Risk Pty Ltd","Level 26 1 Bligh Street","SYDNEY","NSW","2000","2025-07-05T00:00:00.000","2018-06-22T00:00:00.000"
"17728354","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Bilal  BABAR",,,,,,"2025-07-05T00:00:00.000","2022-07-06T00:00:00.000"
"17728354","SEMP","1C - act as a crowd controller","Individual","2","2","Bilal  BABAR",,,,,,"2025-07-05T00:00:00.000","2022-07-06T00:00:00.000"
"17728357","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Farroukh Ahmed Sabri SYED",,,,,,"2025-07-05T00:00:00.000","2022-07-06T00:00:00.000"
"17728355","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","2","2","Ilia  REINIA",,,,,,"2025-07-05T00:00:00.000","2022-07-06T00:00:00.000"
"17728355","SEMP","2B - sell security equipment","Individual","1","2","Ilia  REINIA",,,,,,"2025-07-05T00:00:00.000","2022-07-06T00:00:00.000"
"17728357","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Farroukh Ahmed Sabri SYED",,,,,,"2025-07-05T00:00:00.000","2022-07-06T00:00:00.000"
"17721055","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","1","1","Benjamin Waiter Ashley O'CONNELL",,,,,,"2025-07-04T00:00:00.000","2016-06-02T00:00:00.000"
"17713023","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Steven Gordon BURRIDGE",,,,,,"2025-07-04T00:00:00.000",
"17716409","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Dejan  TUCO",,,,,,"2025-07-04T00:00:00.000","2011-06-27T00:00:00.000"
"17723168","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Daniel James WILLIAMS",,,,,,"2025-07-04T00:00:00.000","2018-04-27T00:00:00.000"
"17723405","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Borce  STEVANOSKI",,,,,,"2025-07-04T00:00:00.000","2018-07-05T00:00:00.000"
"17716409","SEMP","1C - act as a crowd controller","Individual","2","2","Dejan  TUCO",,,,,,"2025-07-04T00:00:00.000","2011-06-27T00:00:00.000"
"17718554","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Peter John CORBETT",,,,,,"2025-07-03T00:00:00.000","2013-07-04T00:00:00.000"
"17718554","SEMP","1C - act as a crowd controller","Individual","2","2","Peter John CORBETT",,,,,,"2025-07-03T00:00:00.000","2013-07-04T00:00:00.000"
"17716444","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Robert James BEVERLEY",,,,,,"2025-07-03T00:00:00.000","2011-07-05T00:00:00.000"
"17723400","SEMP","1C - act as a crowd controller","Individual","2","2","Christopher Peter  EDWARDS",,,,,,"2025-07-03T00:00:00.000","2018-07-04T00:00:00.000"
"17723400","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Christopher Peter  EDWARDS",,,,,,"2025-07-03T00:00:00.000","2018-07-04T00:00:00.000"
"17706080","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","John Lewis HILLIER",,,,,,"2025-07-01T00:00:00.000","2002-07-02T00:00:00.000"
"17706080","SEMP","1C - act as a crowd controller","Individual","2","2","John Lewis HILLIER",,,,,,"2025-07-01T00:00:00.000","2002-07-02T00:00:00.000"
"17720345","SEMP","1C - act as a crowd controller","Individual","2","3","Stephen  TUFF",,,,,,"2025-06-30T00:00:00.000","2015-07-02T00:00:00.000"
"18403399","RA","Licensed Real Estate Agents","Individual","1","1","Megan Louise VAN ARKEL","Megan Louise van Arkel",,,"ACT","2617","2025-06-30T00:00:00.000",
"20000427","SHD","Traders","Company","3","6","NEW SOUTH WALES (NSW) CASHIES PTY LTD","Cash Converters Belconnen, Cash Converters Tuggeranong, Cash Converters Woden","Shop 2, Bonner Court 7 Neptune Street","PHILLIP","ACT","2606","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"17720345","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Stephen  TUFF",,,,,,"2025-06-30T00:00:00.000","2015-07-02T00:00:00.000"
"20000340","SHD","Traders","Individual","1","1","Belinda Marie REYNOLDS","Metal Mart","53 Collie Street","FYSHWICK","ACT","2609","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"18901288","EA","Licensed Employment Agent","Individual","1","1","Nathan Allan DELBRIDGE","Nathan Allan DELBRIDGE","Level 3, 20 Bradley Street","PHILLIP","ACT","2606","2025-06-30T00:00:00.000","2022-07-27T00:00:00.000"
"20000427","SHD","Traders","Company","1","6","NEW SOUTH WALES (NSW) CASHIES PTY LTD","Cash Converters Belconnen, Cash Converters Tuggeranong, Cash Converters Woden","3/6 Weedon Close","BELCONNEN","ACT","2617","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"20000428","SHD","Traders","Individual","1","1","Christine Cheryl LUND","Down Memory Lane","34 Geelong Street","FYSHWICK","ACT","2609","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"20000421","SHD","Traders","Company","1","6","ALEGRE PTY LTD","Alegre Pty Ltd","Shop 128 Tuggeranong Hyperdone 13 Anketell Street","TUGGERANONG","ACT","2900","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"18402514","RA","Licensed Real Estate Agents","Company","1","1","A.C.T. SMS PTY LTD","A.C.T. SMS Pty Ltd","Unit 43, 2 King Street","DEAKIN","ACT","2600","2025-06-30T00:00:00.000","2019-09-06T00:00:00.000"
"18403497","RA","Licensed Real Estate Agents","Individual","1","1","Molly  UELESE","Molly Uelese",,,"ACT","2617","2025-06-30T00:00:00.000",
"20000417","SHD","Traders","Company","1","1","WILLTURN PTY LTD","Gametraders Hyperdome ACT","Shop 169 Tuggeranong Hyperdome Anketell Street","TUGGERANONG","ACT","2900","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"18402531","RA","Licensed Real Estate Agents","Company","1","1","RELIANCE ESTATE AGENTS PTY LTD","Reliance Residential","130/77 Gozzard Street","GUNGAHLIN","ACT","2912","2025-06-30T00:00:00.000","2019-10-15T00:00:00.000"
"20000427","P","Traders","Company","6","6","NEW SOUTH WALES (NSW) CASHIES PTY LTD","Cash Converters Belconnen, Cash Converters Tuggeranong, Cash Converters Woden","Shop 32B, The Homeworld Centre","GREENWAY","ACT","2900","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"17720345","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Stephen  TUFF",,,,,,"2025-06-30T00:00:00.000","2015-07-02T00:00:00.000"
"20000427","P","Traders","Company","4","6","NEW SOUTH WALES (NSW) CASHIES PTY LTD","Cash Converters Belconnen, Cash Converters Tuggeranong, Cash Converters Woden","Shop 2, Bonner Court 7 Neptune Street","PHILLIP","ACT","2606","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"20000421","SHD","Traders","Company","2","6","ALEGRE PTY LTD","Alegre Pty Ltd","Shop 8 Gungahlin Marketplace 46-50 Hibberson Street","GUNGAHLIN","ACT","2912","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"18402499","RA","Licensed Real Estate Agents","Individual","1","1","Matthew Benjamin AMBER","Matthew Benjamin AMBER",,,"ACT","2600","2025-06-30T00:00:00.000","2019-08-06T00:00:00.000"
"20000426","SHD","Traders","Company","1","1","Fyshwick Superstore Pty Limited","Superstore Fyshwick","Cnr Ipswich Street & Barrier Street","FYSHWICK","ACT","2609","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"20000427","P","Traders","Company","2","6","NEW SOUTH WALES (NSW) CASHIES PTY LTD","Cash Converters Belconnen, Cash Converters Tuggeranong, Cash Converters Woden","3/6 Weedon Close","BELCONNEN","ACT","2617","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"18403421","RA","Licensed Real Estate Agents","Individual","1","1","Therese Ann MCCANN","Therese Ann McCann",,,"ACT","2602","2025-06-30T00:00:00.000",
"20000421","SHD","Traders","Company","5","6","ALEGRE PTY LTD","Alegre Pty Ltd","Shop 12A Canberra Centre, Bunda Street","CANBERRA","ACT","2601","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"20000424","SHD","Traders","Individual","1","1","Charles Ainsley SELKIRK","ACT Seasonal Antique Fairs, Selkirk Antiques & Restoration","29 Summerland Circuit","KAMBAH","ACT","2902","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"20000430","SHD","Traders","Company","1","2","PICKLES AUCTIONS PTY LTD","Pickles Auctions Pty Ltd","179 Gladstone Street","FYSHWICK","ACT","2609","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"20000421","SHD","Traders","Company","6","6","ALEGRE PTY LTD","Alegre Pty Ltd","Shop L59 Westfield Shopping Centre Keltie Street","WODEN","ACT","2606","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"19001152","CC","Charitable Collections","Individual","1","1","John Leo SMITH",,,,,,"2025-06-30T00:00:00.000","2021-04-15T00:00:00.000"
"18403505","RA","Licensed Real Estate Agents","Individual","1","1","Tanja Maarit HUOVINEN","Tanja Maarit HUOVINEN",,,"ACT","2615","2025-06-30T00:00:00.000",
"20000421","SHD","Traders","Company","3","6","ALEGRE PTY LTD","Alegre Pty Ltd","Shop 73 Westfield Shopping Centre Benjamin Way","BELCONNEN","ACT","2617","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"20000421","SHD","Traders","Company","4","6","ALEGRE PTY LTD","Alegre Pty Ltd","51 Wollongong Street","FYSHWICK","ACT","2609","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"18901096","EA","Licensed Employment Agent","Company","1","1","CCENTRIC INTERNATIONAL PTY LTD","CCENTRIC INTERNATIONAL PTY LTD","67-77 Flinders Street","SURRY HILLS","NSW","2010","2025-06-30T00:00:00.000","2019-04-30T00:00:00.000"
"20000430","MVD","Traders","Company","2","2","PICKLES AUCTIONS PTY LTD","Pickles Auctions Pty Ltd","179 Gladstone Street","FYSHWICK","ACT","2609","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"20000419","SHD","Traders","Individual","1","1","Brendan John LEPSCHI","Jet Age Design","5/37 Townsville Street","FYSHWICK","ACT","2609","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"17721004","SEMP","1C - act as a crowd controller","Individual","2","2","Jesse Alan NILON",,,,,,"2025-06-30T00:00:00.000","2016-05-05T00:00:00.000"
"18402517","RA","Licensed Real Estate Agents","Individual","1","1","Shelly  GUPTA","Shelly GUPTA",,,"ACT","2912","2025-06-30T00:00:00.000","2019-09-09T00:00:00.000"
"20000427","SHD","Traders","Company","5","6","NEW SOUTH WALES (NSW) CASHIES PTY LTD","Cash Converters Belconnen, Cash Converters Tuggeranong, Cash Converters Woden","Shop 32B, The Homeworld Centre","GREENWAY","ACT","2900","2025-06-30T00:00:00.000","2020-07-01T00:00:00.000"
"17721004","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Jesse Alan NILON",,,,,,"2025-06-30T00:00:00.000","2016-05-05T00:00:00.000"
"17716432","SEMP","2A - acts as a security consultant","Individual","1","1","Linda Suryani JUSPANDI",,,,,,"2025-06-29T00:00:00.000",
"17724615","SEMP","1C - act as a crowd controller","Individual","2","3","Barry John  MCHUGH",,,,,,"2025-06-29T00:00:00.000","2019-06-30T00:00:00.000"
"17724615","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Barry John  MCHUGH",,,,,,"2025-06-29T00:00:00.000","2019-06-30T00:00:00.000"
"17724615","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Barry John  MCHUGH",,,,,,"2025-06-29T00:00:00.000","2019-06-30T00:00:00.000"
"17721104","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Seth Andrew BOXX",,,,,,"2025-06-28T00:00:00.000","2016-06-29T00:00:00.000"
"17502112","SMAS","Security Master","Company","1","1","CUSTOM DESIGNED SOLUTIONS PTY LIMITED","CDS Security","12 Lucknow Street","WILLOUGHBY","NSW","2068","2025-06-28T00:00:00.000","2012-05-31T00:00:00.000"
"17727277","SEMP","1C - act as a crowd controller","Individual","1","2","Danish  GROVER",,,,,,"2025-06-28T00:00:00.000","2021-06-29T00:00:00.000"
"17701528","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Frank  PERKOVIC",,,,,,"2025-06-28T00:00:00.000","1998-06-30T00:00:00.000"
"17721104","SEMP","1FC - guard with a firearm for cash in transit","Individual","2","3","Seth Andrew BOXX",,,,,,"2025-06-28T00:00:00.000","2016-06-29T00:00:00.000"
"20000425","MVR","Traders","Company","1","1","CVWCT PTY LTD","Canberra VW Centre Tuggeranong","Unit 7 352 Cnr Reed Street South & Scollay Street","GREENWAY","ACT","2900","2025-06-28T00:00:00.000","2020-06-29T00:00:00.000"
"17721104","SEMP","1FP - guard with a firearm for protecting property","Individual","3","3","Seth Andrew BOXX",,,,,,"2025-06-28T00:00:00.000","2016-06-29T00:00:00.000"
"20000434","MVR","Traders","Company","1","1","JRN PTY LTD","Macgregor Auto Service","103 Osburn Drive","MACGREGOR","ACT","2615","2025-06-28T00:00:00.000","2020-06-29T00:00:00.000"
"17727277","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","2","2","Danish  GROVER",,,,,,"2025-06-28T00:00:00.000","2021-06-29T00:00:00.000"
"17728332","SEMP","2D - give advice about security equipment","Individual","2","3","Harjit Sam SINGH",,,,,,"2025-06-27T00:00:00.000","2022-04-20T00:00:00.000"
"17800194","STRN","2B - sell security equipment","Individual","4","5","Richard Edward MYERS",,,,,,"2025-06-27T00:00:00.000","2021-04-16T00:00:00.000"
"17728339","SEMP","2B - sell security equipment","Individual","1","3","Ryan Edward VACCARO",,,,,,"2025-06-27T00:00:00.000","2022-06-28T00:00:00.000"
