"year","region","category","indicator","characteristic","age","sex","result","unit","significants_g","comments","table"
"2007","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","8.2","Per cent",,"*","S.21"
"2010","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","7.5","Per cent",,"*","S.21"
"2013","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","7.4","Per cent",,"**","S.21"
"2016","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons",,"Per cent","n.p.",,"S.21"
"2019","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons",,"Per cent","n.p.",,"S.21"
"2007","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","8.9","Per cent",,"*","S.21"
"2010","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","6","Per cent",,"*","S.21"
"2013","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons",,"Per cent","n.p.",,"S.21"
"2016","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","1.7","Per cent",,"**","S.21"
"2019","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons",,"Per cent","n.p.",,"S.21"
"2007","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","21.3","Per cent",,"*","S.21"
"2010","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","5.3","Per cent",,"**","S.21"
"2013","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons",,"Per cent","n.p.",,"S.21"
"2016","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons",,"Per cent","n.p.",,"S.21"
"2019","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons",,"Per cent","n.p.",,"S.21"
"2007","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","2.9","Per cent",,"**","S.21"
"2010","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","3.9","Per cent",,"**","S.21"
"2013","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","4.3","Per cent",,"**","S.21"
"2016","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","2.9","Per cent",,"**","S.21"
"2019","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons",,"Per cent","n.p.",,"S.21"
"2007","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","10.3","Per cent",,"**","S.21"
"2010","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","14.7","Per cent",,"*","S.21"
"2013","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","4.1","Per cent",,"**","S.21"
"2016","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons",,"Per cent","n.p.",,"S.21"
"2019","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons",,"Per cent",,"n.p. (b)","S.21"
"2007","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","8","Per cent",,,"S.21"
"2010","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","6.1","Per cent",,,"S.21"
"2013","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","3.9","Per cent",,,"S.21"
"2016","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","1.9","Per cent",,"*","S.21"
"2019","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","14�17","Persons","2.2","Per cent",,"*","S.21"
"2007","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","26","Per cent",,,"S.21"
"2010","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","27.8","Per cent",,,"S.21"
"2013","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","19.2","Per cent",,,"S.21"
"2016","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","19","Per cent",,,"S.21"
"2019","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","16.3","Per cent",,,"S.21"
"2007","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","28.9","Per cent",,,"S.21"
"2010","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","27.2","Per cent",,,"S.21"
"2013","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","20","Per cent",,,"S.21"
"2016","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","16.9","Per cent",,,"S.21"
"2019","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","16.8","Per cent",,,"S.21"
"2007","Qld","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","38","Per cent",,,"S.21"
"2010","Qld","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","37","Per cent",,,"S.21"
"2013","Qld","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","25.8","Per cent",,,"S.21"
"2016","Qld","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","20.8","Per cent",,,"S.21"
"2019","Qld","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","24.2","Per cent",,,"S.21"
"2007","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","36.4","Per cent",,,"S.21"
"2010","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","37.7","Per cent",,,"S.21"
"2013","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","22.5","Per cent",,,"S.21"
"2016","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","17.5","Per cent",,,"S.21"
"2019","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","20.2","Per cent",,,"S.21"
"2007","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","19.2","Per cent",,,"S.21"
"2010","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","32.3","Per cent",,,"S.21"
"2013","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","22.7","Per cent",,,"S.21"
"2016","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","15.5","Per cent",,,"S.21"
"2019","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","20.9","Per cent",,,"S.21"
"2007","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","27.6","Per cent",,,"S.21"
"2010","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","34.7","Per cent",,,"S.21"
"2013","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","28.4","Per cent",,,"S.21"
"2016","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","28.8","Per cent",,"*","S.21"
"2019","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","17.9","Per cent",,"*","S.21"
"2007","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","34.3","Per cent",,,"S.21"
"2010","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","27.5","Per cent",,,"S.21"
"2013","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","31.4","Per cent",,,"S.21"
"2016","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","11.6","Per cent",,"*","S.21"
"2019","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","14.3","Per cent",,"*","S.21"
"2007","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","37.3","Per cent",,,"S.21"
"2010","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","32.7","Per cent",,,"S.21"
"2013","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","39.7","Per cent",,,"S.21"
"2016","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","28.9","Per cent",,,"S.21"
"2019","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","33.8","Per cent",,"*(b)","S.21"
"2007","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","29.9","Per cent",,,"S.21"
"2010","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","31","Per cent",,,"S.21"
"2013","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","22","Per cent",,,"S.21"
"2016","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","18.6","Per cent",,,"S.21"
"2019","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","18�24","Persons","18.8","Per cent",,,"S.21"
"2007","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","21.8","Per cent",,,"S.21"
"2010","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","23.2","Per cent",,,"S.21"
"2013","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","18","Per cent",,,"S.21"
"2016","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","16.3","Per cent",,,"S.21"
"2019","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","15.2","Per cent",,,"S.21"
"2007","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","27.5","Per cent",,,"S.21"
"2010","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","22.8","Per cent",,,"S.21"
"2013","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","19.1","Per cent",,,"S.21"
"2016","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","19.8","Per cent",,,"S.21"
"2019","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","15","Per cent",,,"S.21"
"2007","Qld","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","21.9","Per cent",,,"S.21"
"2010","Qld","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","27.3","Per cent",,,"S.21"
"2013","Qld","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","22.2","Per cent",,,"S.21"
"2016","Qld","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","17.3","Per cent",,,"S.21"
"2019","Qld","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","24.7","Per cent",,,"S.21"
"2007","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","37","Per cent",,,"S.21"
"2010","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","28.3","Per cent",,,"S.21"
"2013","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","30.2","Per cent",,,"S.21"
"2016","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","23.5","Per cent",,,"S.21"
"2019","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","17.6","Per cent",,,"S.21"
"2007","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","28.7","Per cent",,,"S.21"
"2010","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","20.4","Per cent",,,"S.21"
"2013","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","21.8","Per cent",,,"S.21"
"2016","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","16.8","Per cent",,,"S.21"
"2019","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","18","Per cent",,"*","S.21"
"2007","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","30.2","Per cent",,,"S.21"
"2010","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","12.2","Per cent",,"*","S.21"
"2013","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","24","Per cent",,"*","S.21"
"2016","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","14.9","Per cent",,"*","S.21"
"2019","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","11","Per cent",,"*","S.21"
"2007","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","39.4","Per cent",,,"S.21"
"2010","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","23.2","Per cent",,,"S.21"
"2013","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","28.2","Per cent",,,"S.21"
"2016","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","12.9","Per cent",,"*","S.21"
"2019","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","19.4","Per cent",,,"S.21"
"2007","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","40.6","Per cent",,,"S.21"
"2010","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","29.4","Per cent",,,"S.21"
"2013","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","32.8","Per cent",,,"S.21"
"2016","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","33.9","Per cent",,,"S.21"
"2019","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","21","Per cent",,"*(b)","S.21"
"2007","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","26.2","Per cent",,,"S.21"
"2010","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","24.2","Per cent",,,"S.21"
"2013","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","21.4","Per cent",,,"S.21"
"2016","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","18.4","Per cent",,,"S.21"
"2019","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","25�29","Persons","17.5","Per cent",,,"S.21"
"2007","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","21.5","Per cent",,,"S.21"
"2010","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","18.3","Per cent",,,"S.21"
"2013","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","15.6","Per cent",,,"S.21"
"2016","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","15.1","Per cent",,,"S.21"
"2019","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","14.7","Per cent",,,"S.21"
"2007","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","17.6","Per cent",,,"S.21"
"2010","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","20.3","Per cent",,,"S.21"
"2013","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","17.3","Per cent",,,"S.21"
"2016","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","16.6","Per cent",,,"S.21"
"2019","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","12.6","Per cent",,"#","S.21"
"2007","Qld","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","20.9","Per cent",,,"S.21"
"2010","Qld","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","24.6","Per cent",,,"S.21"
"2013","Qld","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","21.2","Per cent",,,"S.21"
"2016","Qld","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","23","Per cent",,,"S.21"
"2019","Qld","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","19.3","Per cent",,,"S.21"
"2007","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","24.1","Per cent",,,"S.21"
"2010","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","26.2","Per cent",,,"S.21"
"2013","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","28","Per cent",,,"S.21"
"2016","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","19.9","Per cent",,,"S.21"
"2019","WA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","18","Per cent",,,"S.21"
"2007","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","24.8","Per cent",,,"S.21"
"2010","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","24.2","Per cent",,,"S.21"
"2013","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","21","Per cent",,,"S.21"
"2016","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","14.4","Per cent",,,"S.21"
"2019","SA","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","20.2","Per cent",,,"S.21"
"2007","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","26.8","Per cent",,,"S.21"
"2010","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","18.5","Per cent",,,"S.21"
"2013","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","22.6","Per cent",,,"S.21"
"2016","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","24.8","Per cent",,,"S.21"
"2019","Tas","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","18.7","Per cent",,,"S.21"
"2007","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","20.1","Per cent",,,"S.21"
"2010","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","21.7","Per cent",,,"S.21"
"2013","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","17.9","Per cent",,,"S.21"
"2016","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","14.8","Per cent",,,"S.21"
"2019","ACT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","11.3","Per cent",,"*","S.21"
"2007","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","29.2","Per cent",,,"S.21"
"2010","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","31.7","Per cent",,,"S.21"
"2013","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","26.9","Per cent",,,"S.21"
"2016","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","26.2","Per cent",,,"S.21"
"2019","NT","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","24.8","Per cent",,"(b)","S.21"
"2007","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","21.1","Per cent",,,"S.21"
"2010","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","21.5","Per cent",,,"S.21"
"2013","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","19.2","Per cent",,,"S.21"
"2016","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","17.8","Per cent",,,"S.21"
"2019","Australia","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","30�39","Persons","15.8","Per cent",,,"S.21"
"2007","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","40�49","Persons","22.9","Per cent",,,"S.21"
"2010","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","40�49","Persons","20.5","Per cent",,,"S.21"
"2013","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","40�49","Persons","23.4","Per cent",,,"S.21"
"2016","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","40�49","Persons","19.6","Per cent",,,"S.21"
"2019","NSW","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","40�49","Persons","21.3","Per cent",,,"S.21"
"2007","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","40�49","Persons","18.4","Per cent",,,"S.21"
"2010","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","40�49","Persons","19.4","Per cent",,,"S.21"
"2013","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","40�49","Persons","17.4","Per cent",,,"S.21"
"2016","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","40�49","Persons","17.9","Per cent",,,"S.21"
"2019","Vic","Alcohol","Risky drinking","risk of alcohol-related harm over a lifetime","40�49","Persons","19.1","Per cent",,,"S.21"
