"closure_description","object_id","closure_type","footpaths_closed","reason_for_closure","global_id","closure_start_time","closure_end_time","related_suburbs","project_title","location"
"","3296","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing located on the northern side of the Bunda Street / Russ Street intersection.
Will be closed on periodic days, nights and weekends as required between the hours of:<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive)","88a95e9b-549f-403d-b4b2-68224abee988","2019-08-16T10:00:00.000","2019-12-31T05:00:00.000","CITY","Ext - TTE17-MET-6136, CMC - Northbourne Ave Rudd St Bunda St - Off Peak Intersection Closure","POINT (149.1294571209035 -35.27714288728144)"
"","6608","buildingConstruction","Crane operation.","Leichhardt Street (southern side): between Giles Street and the driveway to number 2 Leichhardt Street.<br>
Will be closed on periodic days as required between the hours of 7 am - 5 pm Monday to Saturday.","28afdffd-7911-4900-aa51-c591b158664d","2020-12-27T06:00:00.000","2021-02-26T06:00:00.000","KINGSTON","Roof Replacement - 2 Leichhardt St, Griffith","POINT (149.13939781188952 -35.31712884093775)"
"","876","buildingConstruction","Building construction activities associated with the development of Blocks 2 & 3, Section 67 Kingston ","Honeysett View (western and northern side): from approximately 60 metres north of Kerridge Street (West) to the corner of Honeysett View and The Causeway.","31491ee4-c88c-434d-8bf9-4691bebddd34","2018-11-13T20:00:00.000","2019-06-26T07:00:00.000","KINGSTON","Sapphire Kingston","POINT (149.14904 -35.31273)"
"","2642","buildingConstruction","Establish compound","All footpaths leading to the building car park","b0ce321e-4bed-458f-a53f-ea6c50d04824","2019-06-10T21:00:00.000","2019-09-06T07:00:00.000","BRUCE","TTE19-CRE-1345 Cercol Constructions   Jamberoo St Bruce","POINT (149.0830162232569 -35.23605875320455)"
"","6556","roadWorks","Roadworks.","Everist Street (both sides): between Corkery Street and McGlashan Street.","3722a784-d0bf-44ea-81a3-91cca69834ef","2020-11-08T20:00:00.000","2020-12-18T06:00:00.000","TAYLOR","Taylor 2 Stage 4B - Bridge Works","POINT (149.12098037444102 -35.151218746087274)"
"","5269","buildingConstruction","Canberra Centre external lighting upgrade.","Scotts Crossing (northern and southern sides): between Bunda Street and the pedestrian crossing located in front of the Canberra Centre entrance.<br>
6 pm - 6 am (nightly) Monday to Thursday.","4e07a24d-0635-4c77-b86a-f30f0922c4cd","2020-05-17T21:00:00.000","2020-05-21T07:00:00.000","CITY","Canberra Centre - Light Replacement","POINT (149.13241810461983 -35.27784680942961)"
"","3290","lightRail","Works associated with the Transport Canberra Light Rail project. ","Northbourne Avenue signalised pedestrian crossing located on the northern and southern side of the Wakefield Avenue / Macarthur Avenue intersection.<br>
Will be closed on periodic nights and weekends as required between the hours of,<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive).<br>
Only one signalised pedestrian crossing will be closed at any given time during these works.","f409b5c4-33ee-4bc0-b085-c28fbfbe5311","2019-08-16T10:00:00.000","2019-12-30T19:00:00.000","BRADDON","Ext - TTE17-MET-6114 CMC, Northbourne Ave / Wakefield Ave / Macarthur Ave Intersection Closure","POINT (149.13215925985003 -35.260576810368825)"
"","2187","buildingConstruction","To accomodate construction site extents on Alumina Street and earthworks batters on Tantalum Street.","Alumina Street (northbound): from Spongolite Street to Copper Crescent.<br>Tantalum Street (southbound): from Copper Crescent to Spongolite Street.","bcbc6594-716c-4db5-8f27-9c1ad741ca46","2019-05-13T20:00:00.000","2019-12-20T09:00:00.000","BEARD","Block 3, Section 5 Beard - Industrial Warehouse and Office","POINT (149.2104515 -35.34172625)"
"","2543","roadWorks","Tree works","Alinga Street (northern side): between West Row and Northbourne Avenue.","c5a1cb0e-9917-44fb-897c-5c4f60db8543","2019-05-18T21:30:00.000","2019-05-26T06:30:00.000","CITY","TTM 19029 Alinga Street - Tree Works - TTM 3","POINT (149.12845084155748 -35.27830073723468)"
"","6680","utilities","Stormwater rectification works.","Cooyong Street signalised pedestrian crossings located on the northern and southern side of Scotts Crossing.","485df2f9-39e7-4264-82ba-4d4679d83125","2020-11-12T23:00:00.000","2020-11-15T18:00:00.000","BRADDON","Cooyong Street SW Works - Lane Close","POINT (149.13490510845443 -35.27746332450931)"
"","579","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing: at the intersection of Girrahween Street.<br>
Northbourne Avenue signalised pedestrian crossing: at the intersection of Masson Street.<br>
Will be closed periodically as required from 9.30 am Monday 24 September to 4 pm Friday 21 December 2018.<br>
(These works will be staged to ensure one footpath remains open at all times).","f620ca61-412d-4128-9f11-7d1ab62c4f54","2018-09-23T23:30:00.000","2018-12-21T05:00:00.000","BRADDON","TTE18-MET-6325 CMC, Northbourne Avenue / Girrahween Street / Masson Street - Eastern and Western Footpath Closures","POINT (149.1305661090513 -35.27037644657837)"
"","629","utilities","EVO Energy works.","Anthony Rolfe Avenue: (southern side) from Gribble Street to Gozzard Street.","0580c6f4-cf10-407e-9345-d1e45638b959","2018-10-07T20:00:00.000","2018-11-02T06:00:00.000","GUNGAHLIN","TTE18-TRC-1600  TRCivil Evoenergy Flemington HV feeder Stage 3","POINT (149.13235527936308 -35.18328089708822)"
"","1800","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue unsignalised median pedestrian crossings located between the Barton Highway and Alinga Street.","599bd3ff-c451-465a-b3ed-a329bd0336c6","2019-02-28T22:30:00.000","2019-04-30T06:00:00.000","LYNEHAM","Resub - TTE18-MET-6263 CMC, Northbourne Ave Mid Block Pedestrian Crossing Closures","POINT (149.1335979434179 -35.25138558862765)"
"","4875","roadWorks","Footpath construction and bus stop upgrade.","Sternberg Crescent (southern side): between Comrie Street and Langdon Avenue.","b8d7d502-554e-4e77-bf3a-6e7168644c11","2020-04-06T23:00:00.000","2020-06-26T07:00:00.000","WANNIASSA","Bus Stop Upgrade","POINT (149.09858836733184 -35.40175997762351)"
"","1637","utilities","Sewer main installation.","Negus Crescent (western side): between Ada Evans Street and the driveway to number 8 Negus Crescent.<br>
These works are expected to be completed in approximately 3 - 4 days between 7 am Monday 18 February 2018 and 6 pm Saturday 2 March 2019.","3c60bc42-eb75-4134-883a-037897f95ab7","2019-02-17T20:00:00.000","2019-03-02T07:00:00.000","WATSON","TTE18-CC1-1691-1 Cord Civil, Road Closure, Sewer Crossing, Negus Cres, Watson","POINT (149.1607850431177 -35.231283633684946)"
"","5590","roadWorks","Underground services installation.","Hoffmann Street (western side): between O'Keefe Avenue and approximately135 metres south towards Bernard Heinz Avenue.<br>
O'Keefe Avenue (southern side): on the eastern and western side of Hoffmann Street.","efce4433-766e-4fcb-b372-4d79e60c2bb9","2020-07-01T21:00:00.000","2020-11-06T06:00:00.000","MONCRIEFF","Site Servicing","POINT (149.11560450905705 -35.154684868101704)"
"","1672","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue (western side): from the northern side of Greenway Street to the southern side of Masson Street.<br>
Northbourne Avenue (northern side): at the Girrahween Street / Masson Street intersection.","e53760d2-6fad-4476-aea7-7947a60aee98","2019-02-17T22:30:00.000","2019-03-10T19:00:00.000","TURNER","Resub - TTE18-MET-6334 CMC, Northbourne Ave / Masson St – Side Road Closure + Off Peak Verge Lane Closure","POINT (149.1297547656814 -35.270273639377734)"
"","2675","lightRail","CMC related closure","Intersection of Mapleton Avenue and Flemington Road (all directions).","ac0e0ec5-976c-4541-adcf-b80b98e7e2f7","2019-06-06T23:30:00.000","2019-06-30T20:00:00.000","HARRISON","TTE19-MET-4288 CMC, Flemington Rd / Mapleton Ave - Side Road Closure","POINT (149.1513705553366 -35.193959859292896)"
"","3461","buildingConstruction","Building construction.","Curtin Place (western side) in front of 7, Section 62 Curtin.","fe47b4b0-e425-42e1-9129-43585522e8b8","2019-10-27T19:00:00.000","2020-04-30T09:00:00.000","CURTIN","160191 - Block 7, Section 62 - Curtin (TTM1 - Awning Removal)","POINT (149.0821260719219 -35.32531990605696)"
"","363","roadWorks","Works associated with the Hibberson Street Shared Zone project.","Hibberson Street (southern side) from Gungahlin Place (West) to Gungahlin Place (East).","996a9715-9eef-4e5f-9a41-40074fcaa5f5","2018-08-31T07:00:00.000","2018-10-31T06:00:00.000","GUNGAHLIN","Hibberson Street Shared Zone ","POINT (149.13363332508158 -35.18532212319696)"
"","4398","utilities","ICON Water water main rehabilitation.","New South Wales Crescent (northern side): from the eastern side of Macquarie Street to the pedestrian crossing located approximately 60 metres east of Macquarie Street.","dd758dec-a726-4918-b01c-8858f1b63438","2020-03-01T20:00:00.000","2020-03-26T06:00:00.000","BARTON","TTE19-INT-1508-Rev-A ""Interflow""  Watermain Replacement NSW Crescent Barton","POINT (149.1335505185487 -35.31358078757337)"
"","3052","utilities","ICON Water sewer main rehabilitation.","Templeton Street (southern side): between Henry Street (east and west).","50cf04cb-a05f-4dab-96e1-4b0c23b00c32","2019-08-04T21:00:00.000","2019-09-02T08:00:00.000","COOK","ICON Water CX11060","POINT (149.06247618847016 -35.26004052506176)"
"","5169","buildingConstruction","Footpath upgrade.","Cameron Avenue (eastern and western sides): on the northern and southern side of the Chandler Street intersection.<br>
Chandler Street (northern and southern sides): on eastern and western side of the Cameron Avenue intersection.<br>
Footpath on the northwestern side of the Cameron Avenue / Chandler Street intersection.<br>
Footpath on the southwestern side of the Cameron Avenue / Chandler Street intersection.<br>
Footpath on the southeastern side of the Cameron Avenue / Chandler Street intersection.<br>
Only one footpath closure will be place at any given time during these works.","3252b37d-5c5d-4e28-b773-ca2a1b3f918f","2020-05-03T21:00:00.000","2020-07-31T08:00:00.000","BELCONNEN","TTE20-DG1-2195-2+3 D Group, Cameron Ave, Belconnen - Stage 2 + 3 Verge & Median Works","POINT (149.0705469693017 -35.24110550595361)"
"","3948","utilities","Commonwealth Avenue lighting upgrade.","Commonwealth Avenue Bridge (eastern side): from the northern to southern ends of the bridge.<br>
9.30 am - 4 pm (daily) Monday to Friday.<br>
7 am - 5 pm (daily) Saturday.<br>
8 am - 5 pm (daily) Sunday.","9c55448e-13dc-44a5-8738-56fad47995d1","2019-11-10T22:30:00.000","2019-11-20T05:00:00.000","PARKES","TTE19-EW1-1546-5 Ecowise Services Commonwealth Ave Bridge light Replacement Lane and Footpath Closure","POINT (149.12732092875729 -35.29160981427602)"
"","5923","roadWorks","Belconnen bikeway project.","Emu Bank pedestrian crossing located on the northern side of Soundy Close.","5e5e82e6-db77-4151-9993-75f935b2bdd3","2020-08-11T23:00:00.000","2020-08-22T07:00:00.000","BELCONNEN","TTE20-CC1-2270- Cord Civil - Belconnen Bikeway - Emu Bank Closure","POINT (149.071083781825 -35.23822599084505)"
"","3685","buildingConstruction","Tower crane removal.","Chandler Street (eastern side): between Cameron Avenue and the Canberra Labor Club entrance.<br>
4 am Saturday 19 October 2019 to 7 pm Sunday 20 October 2019.<br>
4 am Saturday 26 October 2019 to 7 pm Sunday 27 October 2019.<br>
It is anticipated that these works will be completed on the weekend of 19 & 20 October with the additional weekend as a contingency due to any unforseen circumstances.","7a24ed1e-503c-42d7-b544-4c7187aa3cbc","2019-10-18T17:00:00.000","2019-10-27T08:00:00.000","BELCONNEN","Crane Lift - Chandler St","POINT (149.07052684969642 -35.24063246708003)"
"","1193","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue (signalised pedestrian crossing) located on the northern and southern side of the Wakefield / Macarthur Avenue intersection.<br>
Northbourne Avenue (signalised pedestrian crossing) located on the eastern and western side of the Wakefield / Macarthur Avenue intersection.<br>
Will be closed periodically as required from 8 pm Wednesday 5 December 2018 to 6 am Thursday 31 January 2019. These works will be staged to ensure pedestrian access is maintained at all times.","a0d04546-fad5-44b0-b76d-d6fcd204ee31","2018-12-05T09:00:00.000","2019-01-30T19:00:00.000","BRADDON","Resub - TTE18-MET-6318 Northbourne Ave / Wakefield Ave – Northern Slip Lane Works","POINT (149.13266015908852 -35.26061167681516)"
"","2733","utilities","Sewer renewal works.","Footpaths on both sides of Eggleston Crescent from Charteris Crescent west to Charteris Crescent east.
","a9964525-6271-42e7-b08a-3696c8874591","2019-06-16T21:00:00.000","2019-07-20T08:00:00.000","CHIFLEY","ICON Water CX11060","POINT (149.08223790179193 -35.352536766245734)"
"","3715","buildingConstruction","Civil works.","Stage 1 Works.<br>
Monaro Crescent (western side) between the southern side of Cygnet Crescent to the northern side of Discovery Street.<br>
Stage 3 works.<br>
Monaro Crescent (western side) between the southern side of Cygnet Crescent to the northern side of Discovery Street.<br>
Discovery Street (northern and southern sides) between Monaro Crescent to approximately 40 metres west towards La Perouse Street.<br>
These works will be staged with only one stage of works being undertaken at any given time during the nominated timeframe.","682b4f88-d5af-4838-9392-80241c56bdca","2019-10-24T08:00:00.000","2019-11-29T07:00:00.000","RED_HILL","TTE19-BMU-1418 BMD Urban, Verge and Road Closure, Monaro Cres, Red Hill Precinct, Red Hill","POINT (149.1321839414204 -35.34218567578774)"
"","4322","buildingConstruction","Crane works.","Hobart Place (southern side): from London Circuit to approximately 75 metres west towards Marcus Clarke Street.<br>
5:30 am Friday 10 January 2020 to 6 pm Saturday 29 February 2020.<br>
Hobart Place laneway (both sides) from Hobart Place to the end.<br>
5.30am – 6 pm (daily) Monday to Saturday.
","cf29ba6a-99d4-4fb3-85a5-b58602084a1c","2020-01-09T18:30:00.000","2020-02-29T07:00:00.000","CITY","Bloc Capitol Apartments","POINT (149.12686 -35.27919)"
"","6540","buildingConstruction","Crane operation.","Currie Crescent (western side): between Currie Crescent and Giles Street.<br>
Currie Crescent (southern side): between Currie Crescent and Manuka Circle<br>
Will be closed on periodic days as required between the hours of,<br.
7 am - 5 pm (daily) Monday to Saturday.","be161b44-fd66-4fd4-b6f8-892a68f3b8bd","2020-11-01T20:00:00.000","2020-12-31T06:00:00.000","GRIFFITH","10 Currie Cres Roof Replacement","POINT (149.13813705019982 -35.317409927976776)"
"","5709","roadWorks","Belconnen Bikeway project.","Emu Bank (northern side): between Beissel Street and the signalised pedestrian crpossing located on the eastern side of the Emu Bank / Bejamin Way intrersection.<br>
Emu Bank (northern side): from the signalised pedestrian crossing located on the western side of the Emu Bank / Benjamin Way intersection to the footpath located on the western side of the Belconnen Arts Centre.","693ad3b3-4897-4852-badb-fd449a7e5aca","2020-07-03T06:00:00.000","2020-08-28T06:00:00.000","BELCONNEN","Ext TTE20-CC1-2205 Cord Civil, Belconnen Bikeway Stage 2, Verge Works, Beissel St to Belconnen Art Centre, Emu Bank","POINT (149.06673900158677 -35.236136956147995)"
"","2915","lightRail","Works associated with the Transport Canberra Light Rail project.","Flemington Road signalised pedestrian crossing (eastern side): at the Mapleton Avenue intersection.<br>
Flemington Road signalised pedestrian crossing (southern side): at the Mapleton Avenue / Manning Clark Crescent (South) intersection.<br>
Flemington Road signalised pedestrian crossing (northern side): from the centre median to the eastern side of Flemington Road.<br>
These works will be staged with only one closure to be implemented at any given time during these works.","6ec16663-99b6-4cd6-87aa-9c69153daf55","2019-07-01T08:00:00.000","2019-07-07T20:00:00.000","HARRISON","Resub - TTE19-MET-4288 CMC, Flemington Rd / Mapleton Ave - Side Road Closure","POINT (149.1513705553366 -35.193959859292896)"
"","4751","buildingConstruction","Building construction.","Holborow Avenyuue (southern side): between Felstead Way and Eureka Atreet.","a647269f-2e57-4fd1-a070-0d42d1bab0ef","2020-03-31T06:00:00.000","2020-07-31T07:00:00.000","DENMAN_PROSPECT","TTE19-KOV-1162  MKP Constructions Skuta Pl Denman Prospect","POINT (149.02455750793166 -35.298872399080615)"
"","4152","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing located on the southern side of the Antill Street / Mouat Street intersection.<br>
Will be closed on periodic days, nights and weekends as required between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive).","840a9230-f098-4056-9eb1-62fb434f2d5e","2019-12-31T09:00:00.000","2020-12-31T05:00:00.000","DICKSON","Ext - TTE17-MET-6063 CMC, Northbourne Ave / Mouat St / Antill St Intersection - Northbound Right Hand Turning Lane Closure (Into Antill St)","POINT (149.1341442147313 -35.24833208101511)"
"","6239","buildingConstruction","Crane operation.","Howitt Street (western side) between Giles Street and Eyre Street.<br>
Will be closed on periodic days as required between the hours of 7 am - 5 pm Monday to Friday.<br>
Local resident access will be maintained.","e678ec13-fd0d-4148-aa5f-28f0400b06a1","2020-09-23T21:00:00.000","2020-10-30T05:00:00.000","KINGSTON","6 Howitt St, Kingston","POINT (149.143056201778 -35.31497113134188)"
"","467","actewAGL","EVO Energy LV supply installation.","LONSDALE STREET: eastern side in front of number 16 & 18 Lonsdale Street.<br>
Access to businesses located at 18 Lonsdale Street will be maintained at all times.","aaf453cc-be50-42e2-994d-ba0fafeae9c4","2018-09-30T21:00:00.000","2018-10-22T06:00:00.000","BRADDON","TTE18-SE1-1519 - Shepherd Electrical - Footpath Closure Lonsdale St Braddon Branx LV supply ","POINT (149.13282525595133 -35.27363181790682)"
"","5298","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing located on the southern side of the London Circuit intersection.<br>
Will be perioically closed as operationally required during the nominated timeframe.","3fd62c94-0be1-476e-8682-374526aae177","2020-05-21T21:00:00.000","2020-12-31T07:00:00.000","CITY","CLRS2A","POINT (149.12915 -35.27965)"
"Crane Operations","2726","other","Crane works. Footpath under lift area closed for safety.","King George Terrace (westbound) from Parliament Square (east) to Parliament Square (west).","bc882806-49d8-4d70-9b3b-2a0f53902728","2019-06-19T21:00:00.000","2019-08-19T07:00:00.000","PARKES","RESUB - TTE19-MO1-1106-4 Manteena, Old Parliament House, Crane Lift, King George Tce, Parkes, ACT","POINT (149.1302400051493 -35.3016551280044)"
"Crane operations","5068","other","Crane operations.","Bourke Street (southern side): between National Circuit and Burbury Close.<br>
7 am - 5 pm (daily) on periodic days as required Monday to Sunday.","2bd22e98-676a-4470-97a8-221a4ccb5c38","2020-04-26T21:00:00.000","2020-06-26T07:00:00.000","BARTON","TTE20-CC4-2188 Capital Cranes Hotel Realm 4 Bourke St Barton Crane Operations","POINT (149.13355863409777 -35.31143132945782)"
"","4805","buildingConstruction","Crane works.","Leichhardt Street (eastern side): between the driveway to number 76 and the driveway to number 111 - 113 Canberra Avenue.","6199a221-f9a6-4566-a60e-c0003503bfb2","2020-03-22T19:00:00.000","2020-05-08T08:00:00.000","KINGSTON","Milin - Leichhardt St","POINT (149.1465921 -35.31523431)"
"","4622","specialEvent","Australian Tourism Awards","Footpath running behind and through Rond Terrace.","f5872770-824d-40d5-9e20-c21674497b05","2020-03-01T20:00:00.000","2020-03-08T07:00:00.000","PARKES","RESUB- TTE20-MSC-2055 Damsel and Sprout Aust Tourism Awards Parkes","POINT (149.13933174745597 -35.29154503871251)"
"","1397","roadWorks","Works associated with the Safety Measures at Schools project.","Gilmore Crescent (northern side): between Palmer Street and Esson Place.

 ","64ef2d68-b44e-4ca2-a6a4-6530debe1058","2019-01-13T20:00:00.000","2019-02-01T06:00:00.000","GARRAN","TTM 19006 Safety Measures at schools - Garran","POINT (149.10408067285192 -35.345620343471325)"
"","4515","utilities","ICON Water watermain renewal.","Signalised pedestrian crossing located on the eastern side of the Northbourne Avenue / Girrawheen Street intersection.<br>
Signalised pedestrian crossing located on the southern side of the Northbourne Avenue / Elouera Street / Gould Street intersection.<br>
Signalised pedestrian crossing located on the northern side of the Northbourne Avenue / Elouera Street / Gould Street intersection.<br>
Signalised pedestrian crossing located on the northern side of the Northbourne Avenue / Cooyong Street / Barry Drive intersection.<br>
Will be closed on periodic days as required between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
7 am - 6 pm Saturday and Sunday.","25cb5814-8cef-4e8b-82df-390880043129","2020-02-23T22:30:00.000","2021-03-16T05:00:00.000","BRADDON","TTE19-DPT-2013-3 4 5 6 Downer Group, NC 1 Water Main Renewal, Northbourne Ave and Elouera St Cooyong St Girrahween St, Braddon","POINT (149.1303700605814 -35.273213722950025)"
"","6036","buildingConstruction","Underground service installation.","Spongolite Street (southern side): between Alumina Street and the driveway to 27 Spongolite Street.","14a91f53-c92e-4f19-839e-350f908b27e2","2020-08-30T21:00:00.000","2020-09-11T08:00:00.000","BEARD","Closure TTE20-MSC-2439 AJ Projects, Undergound Service Installation, Road Closure, Spongolite St, Beard. ","POINT (149.21202295017503 -35.341774540078)"
"","324","lightRail","Hand pouring concrete.","Northbourne Avenue / Ipima Street / Condamine Street: southern median footpath closure","3137f0de-f00c-4f06-918a-5563d8686fd0","2018-07-29T23:30:00.000","2018-12-21T05:00:00.000","BRADDON","TTE18-MET-6295 - CMC, Northbourne Avenue / Ipima Street / Condamine Street - Southern Median Footpath Closure","POINT (149.1357205 -35.270824)"
"","5198","buildingConstruction","Building construction.","Emu Bank (southern and western sides): between Benjamin Way and the entrance to the Westfield Belconnen underground car park entry / exit opposite Beissel Street.<br>
Emu Bank signalised pedestrian crossing located on the eastern side of the Beissel Street intersection.<br>
Emu Bank signalised pedestrian crossing located on the southern side of the Westfield loading dock entry / exit.","4eeab8f7-1307-4bd6-afaa-832e7d5f0009","2020-05-25T20:30:00.000","2021-03-31T06:00:00.000","BELCONNEN","Belconen Section 52 Block 37","POINT (149.06590369036843 -35.23635151973306)"
"","649","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing (northern side): at the intersection of Bunda Street / Rudd Street.","32a75b62-15a9-4b88-9674-00607955a30d","2018-09-24T05:00:00.000","2018-12-21T05:00:00.000","CITY","TTE18-MET-6336 CMC, Northbourne Avenue / Rudd Street / Bunda Street - Northern Footpath Closure","POINT (149.12944683872695 -35.27725495280994)"
"Tree Removal","1600","other","Tree removal works.","Summerland Circuit: (southern side) between Drakeford Drive and Vanzetti Crescent.<br> 
9 am - 4.30 pm (daily) Monday to Friday and 7 am - 8 pm Saturday.","639f0e67-9728-4690-a9d9-aa1f79baa092","2019-02-03T22:00:00.000","2019-02-23T09:00:00.000","KAMBAH","EXT - TTE19-MSC-1009 ACT Tree Felling 3/73 Morrison St Kambah Tree Removal","POINT (149.07046559869343 -35.39167426740963)"
"Site investigation","6625","other","Site investigation.","Footpath located within Block 1, Section 151 Belconnen.<br>
Joynton Smith Drive (western side): from the Luxton Street bridge to Emu Bank.<br>
7 am - 5 pm daily Monday to Sunday.","f0d037be-e17b-42db-8c57-b1bfb963b6e1","2020-11-22T20:00:00.000","2020-11-29T06:00:00.000","BELCONNEN","Belconnen Gap Analysis","POINT (149.06386248234412 -35.23658368536053)"
"","3149","buildingConstruction","Crane works.","Hospital Road (western side) from the National Capital Private Hospital to the Canberra Hospital main entrance.

","de0952c2-c01f-4452-93bf-4231cdc01417","2019-08-09T18:00:00.000","2019-08-10T08:00:00.000","GARRAN","Crane Lift - Canberra Hospital","POINT (149.1019655133161 -35.34720173792929)"
"","2589","buildingConstruction","Construction access.","Intersection of Brindabella Circuit and Molonglo Drive (southbound).","47a7bc24-75bf-426c-a3bd-6434083f7f93","2019-05-27T21:00:00.000","2019-12-20T06:00:00.000","CANBERRA_AIRPORT","TTE19-CC2-1295 - Construction Control - Brindabella Cct","POINT (149.19037323544433 -35.313677457732084)"
"","3494","roadWorks","Works associated with the ANU Law project.","Fellows Road (eastern side): between East Road and McDonald Place.<br>
Will be closed for one week during the nominated timeframe.","60284b52-d045-436b-8c14-6e4120849cde","2019-09-15T21:00:00.000","2020-09-15T07:00:00.000","ACTON","TTM 19097 SHAW BG - Fellow Road","POINT (149.1194467577207 -35.28151383421271)"
"Crane Operations","4293","other","Crane works.","Footpath located between the main entrance to the Museum of Australian Democracy to Parliament Square (West).<br>
7 am - 5 pm (daily) Monday to Friday on periodic days as required.","32374c7a-9eee-4c86-a639-b6c3dc8dec29","2020-01-05T20:00:00.000","2020-06-30T07:00:00.000","PARKES","RESUB - TTE19-MO1-1106-4 Manteena, Old Parliament House, Crane Lift, King George Tce, Parkes, ACT","POINT (149.13000529987625 -35.30183504292562)"
"","4449","roadWorks","Crane works","Bateson Road (eastern side): in front of Building 12 car park.<br>
6 am - 6 pm (daily) on periodic days as required Monday to Sunday.
","848efd23-4a4c-4d6d-8892-ae2a623c7308","2020-02-07T19:00:00.000","2020-02-28T07:00:00.000","GARRAN","TTM 18105 Bateson Crescent - Crane Works","POINT (149.09972928698988 -35.34517182791172)"
"","4616","buildingConstruction","Civil works.","Stage 1 Works.<br>
Monaro Crescent (western side): between the southern side of Cygnet Crescent to the northern side of Discovery Street.<br>
Stage 3 works.<br>
Monaro Crescent (western side): between the southern side of Cygnet Crescent to the northern side of Discovery Street.<br>
Discovery Street (northern and southern sides): between Monaro Crescent to approximately 40 metres west towards La Perouse Street.<br>
These works will be staged with only one stage of works being undertaken at any given time during the nominated timeframe.
","341ddff2-0e51-496b-847e-416cfeb36078","2020-02-18T20:00:00.000","2020-05-01T08:00:00.000","RED_HILL","RESUB ASAP TTE19-BMU-1418 BMD Urban, Verge and Road Closure, Monaro Cres, Red Hill Precinct, Red Hill","POINT (149.1321839414204 -35.34218567578774)"
"","1319","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue (southern side) at the Wakefield Avenue / Macarthur Avenue intersection.","47ee5ca6-4af1-4004-8976-9bd77d3cee8a","2018-12-21T05:00:00.000","2019-01-31T05:00:00.000","BRADDON","Ext - TTE18-MET-6293 - CMC, Northbourne Ave / Wakefield Ave / Macarthur Ave - Southern Median Footpath Closure","POINT (149.13212975709916 -35.26067181844538)"
"","3909","roadWorks","Civil works associated with the development of block 2, Section 3 Moncrieff.","Yidaki Way (northern side) between the footpath connection located approximately 70 metres south of Silvabelles Street to O'Keefe Avenue.
","96e3aa14-0f31-4b0e-b724-c9df621db4c4","2019-11-10T20:00:00.000","2020-03-27T06:00:00.000","MONCRIEFF","Block 2 Section 3 Moncrieff - Taqwa School Driveway Construction Stage 1 - GRO-YID-001","POINT (149.11859996306498 -35.15612508740523)"
"","563","lightRail","Works associated with the Transport Canberra Light Rail project.","Flemington Road signalised pedestrian crossing: (eastern side) at the intersection of Mapleton Avenue.<br>
Will be closed on periodic days, nights and weekends as required between the hours of,<br>
6 am – 4 pm Monday to Friday.<br>
8 pm – 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).<br>
From Wednesday 19 September to Friday 21 December 2018.<br>
Flemington Road signalised pedestrian crossing: (western side) at the intersection of Manning Clark Crescent (South).<br>
9.30 am – 8 pm Monday to Friday.<br>
8 pm – 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).<br>
From Wednesday 19 September to Friday 21 December 2018.
","6b0904db-a112-43bd-81c5-027fc8636819","2018-09-18T23:30:00.000","2018-12-21T05:00:00.000","FRANKLIN","Resub - TTE17-MET-4090 CMC, Flemington Road / Mapleton Avenue / Manning Clark Crescent Intersection Closure Stage 2","POINT (149.1506380459067 -35.193878290111066)"
"","6078","roadWorks","Wanniassa - Better Public Transport Infrastructure.","Rylah Crescent (northern side): between house number 32 - 36.<br>
Footpath between Snowball Place and Rylah Crescent.","7abb8d07-01b8-4c1d-934a-792906f2bcd3","2020-08-30T21:00:00.000","2020-11-30T06:00:00.000","WANNIASSA","TTM 20101 Simeonov - Wanniassa - Better Public Transport Infrastructure","POINT (149.08477685176098 -35.39062387419563)"
"","6005","buildingConstruction","Building construction.","Holborow Avenue (southern side): between Felstead Way and Eureka Street.","8112730d-b4e6-4433-80da-f2318a368d54","2020-08-17T21:00:00.000","2020-12-25T06:00:00.000","DENMAN_PROSPECT","REN - TTE19-KOV-1162  MKP Constructions Skuta Pl Denman Prospect","POINT (149.024542152187 -35.29910944459402)"
