"contrib_desc","year","quarter","report_no","contrib_type","contrib_code","person_id","vehicle_id"
"Failed to Give Full Time and Attention","2019","Q4","BS0366003J","Person","7","084c5572-ab85-4557-b6eb-b55122b310e1",
"Not Applicable","2019","Q4","ADK068000T","Person","0","397862e4-8a39-429c-9c7e-0768fd757051",
"Not Applicable","2019","Q4","CB6128000F","Person","0","cb0503ac-94e2-46b6-9dd3-b4f285ca33d6",
"Swerved or Avoided Vehicle or Object in Road","2019","Q4","MSP685100DL","Person","73.88","af15d692-bd95-48d5-ba16-eb65513c8e18",
"Exceeded the Speed Limit","2019","Q4","ZH0629002Q","Person","18","f0facb93-c072-47ae-9025-42ba392e05c4",
"Not Applicable","2019","Q4","ADI575004K","Person","0","cce1aa61-f7f2-420a-a890-1ce57be47cea",
"Not Applicable","2019","Q4","MCP22090027","Person","0","e33a6cc8-bc6b-41a0-a847-c1bf317fbaa4",
"Failed to Give Full Time and Attention","2019","Q4","DA3871007X","Person","7","0f8778e8-f097-4245-93ec-3f0c5fa3a4e6",
"Swerved or Avoided Vehicle or Object in Road","2019","Q4","MSP693000CF","Person","73.88","fbad00ac-9df0-4b5f-ad1e-e4e91db52cff",
"Failed to Keep Right of Center","2019","Q4","DM8476000M","Person","15","11d84580-a01d-40d7-95cd-52f7cf487a6d",
"Failed to Obey Traffic Signal","2019","Q4","AC20670054","Person","13","1b5b0309-6e97-4dfc-9af9-950f48ad1bfa",
"Not Applicable","2019","Q4","AE6313000G","Person","0","4c3e0765-66dc-45b7-8076-efbe894b3c1d",
,"2019","Q4","AC2293000W","Person","40.88","670e3b7b-10e7-4c6c-8fbc-f67421822c19",
"Not Applicable","2019","Q4","MSP675600KH","Person","0","09e85755-ba4a-4f5b-8be3-f142f6318204",
"Not Applicable","2019","Q4","MCP1064009Q","Person","0","2804c421-c7df-498d-afad-a08987bc99c3",
"Not Applicable","2019","Q4","BK0289001P","Person","0","e44d80a0-16e7-46eb-9e88-51da36347ea1",
"Failed to Give Full Time and Attention","2019","Q4","MCP31480028","Person","7","cb62e1fb-fd64-4b85-8514-51c9d2b0ad78",
"Too Fast for Conditions","2019","Q4","MSP651400NP","Person","21","68475cec-7be6-4d9e-adfa-e8d94cef3d9b",
"Failed to Give Full Time and Attention","2019","Q4","DA4075003Y","Person","7","85938ec5-6bf1-4539-bcaa-ecd7b073b03a",
"Failed to Yield Right of Way","2019","Q4","DA3952003Q","Person","11","9b9cf4d3-a2f8-42cd-995d-f80377ffea90",
"Not Applicable","2019","Q4","MSP68540033","Person","0","67dbf171-42c6-4390-a9c9-039d91c738ae",
"Not Applicable","2019","Q4","MSP56490043","Person","0","ceff6350-3ccb-490c-a0eb-847966ab1f91",
"Not Applicable","2019","Q4","CB5506006N","Person","0","8e4e7c40-3d0a-46f0-945d-c1d7dd5bd08d",
"Not Applicable","2019","Q4","ZD6742000L","Person","0","9b0aa663-8e03-4af5-9bc7-a1b3ddfd8cc7",
"Not Applicable","2019","Q4","AC22750017","Person","0","0fddca4a-f191-413e-8b63-c5b26839846f",
"Other Improper Action","2019","Q4","MSP70500047","Person","75.88","47847f40-2853-4081-b2e2-e578ee7110d5",
,"2019","Q4","MSP583200FH","Person","39.88","df5123f5-7880-453b-a7b0-9d214a44a486",
"Not Applicable","2019","Q4","MSP674600MB","Person","0","47792f60-8a61-4e40-925b-6d4e843fea9c",
"Too Fast for Conditions","2019","Q4","CB59890021","Person","21","a92b5731-d28c-40b0-aef4-e5e86b440ec4",
"Not Applicable","2019","Q4","MCP3005004T","Person","0","fab024ba-aca7-4cbf-9c8e-df1f7bb2c566",
"Failed to Give Full Time and Attention","2019","Q4","MSP672400LS","Person","7","ccd1ced9-480d-49ae-aa90-9a9d326a14dd",
"Not Applicable","2019","Q4","CB61110016","Person","0","29f3ed08-2402-464b-bd2b-56b8a4c611bc",
"Not Applicable","2019","Q4","DA4064004F","Person","0","ef0eaa76-6c63-4386-ae2c-25b2fd32f964",
,"2019","Q4","MSP650500K8","Person","60.88","d503d315-b623-4424-bdf6-c931f6b54292",
"Too Fast for Conditions","2019","Q4","MCP2921003K","Person","21","943311da-7f5f-42e6-b31a-963d1ebc82b8",
"Followed Too Closely","2019","Q4","DV01500013","Person","22","8cef8609-26a0-410e-ba6b-d1461f432a8e",
,"2019","Q4","MSP647900MM","Person","60.88","4f724cde-c426-4a8a-a966-9dcd4393e381",
,"2019","Q4","MCP26030031","Person","39.88","fa9d4dcf-18ed-47ee-bfed-3a1097f2ea9b",
"Failed to Yield Right of Way","2019","Q4","MCP30480060","Person","11","d8c78b20-cfd2-46cf-86e5-7d3d6388d47d",
"Not Applicable","2019","Q4","MCP2763002R","Person","0","bccfcac2-b11a-41a4-8e0b-21b2bff781f8",
"Not Applicable","2019","Q4","ZL11590025","Person","0","d9ebfbe5-1cca-4817-9aeb-32d9c4ddaf73",
"Not Applicable","2019","Q4","AE61150026","Person","0","9e05b104-0847-41c1-97ce-3de4d0812bd9",
"Followed Too Closely","2019","Q4","RD01030067","Person","22","0c700af6-9b93-4d19-b0b3-4032d4330e66",
"Failed to Yield Right of Way","2019","Q4","DA4154000X","Person","11","c6c4efd6-e140-4514-99a3-a98dc227e771",
"Over Correcting Over Steering","2019","Q4","MCP2694002W","Person","74.88","9e431ef9-fd9d-4827-ab4b-c1f94326cade",
"Not Applicable","2019","Q4","MCP9134001F","Person","0","3bf4b4c4-0489-4e43-a3cd-f31552e73810",
"Not Applicable","2019","Q4","MCP26890067","Person","0","946ff33b-722d-410b-8102-9a7f710c099c",
"Failed to Give Full Time and Attention","2019","Q4","EJ78760019","Person","7","1824b38b-a138-43ad-a39c-a237634a0ca9",
,"2019","Q4","MSP672400MD","Person","60.88","0ece6b45-8cbc-48a1-97a5-3d4776c40b8d",
,"2019","Q4","DA3793005J","Person","9","cd100757-eda9-423f-8c89-b608b2f09878",
"Not Applicable","2019","Q4","MSP66940043","Person","0","6ab2e6dc-5e88-47ad-a1cf-6dbf132c841c",
,"2019","Q4","MSP597100L2","Person","39.88","71715da2-3674-4c85-9d46-cf14985107a4",
"Not Applicable","2019","Q4","AA0142000G","Person","0","a8a8bd79-2046-4889-8551-3e8acb2ad40b",
,"2019","Q4","MSP613900RK","Person","60.88","229cf626-5248-42c9-8ce1-e781ffad1170",
"Not Applicable","2019","Q4","ADJ949001Y","Person","0","e0fa6ec6-d64e-4669-a55b-b37ce7fdaa9d",
"Failed to Yield Right of Way","2019","Q4","MCP23580074","Person","11","e5280cad-0ee2-410d-ae63-fb532358be0c",
"Not Applicable","2019","Q4","MSP6583005Y","Person","0","823e517d-8643-44ae-9f57-38ddc41da93f",
,"2019","Q4","MCP3121002L","Person","60.88","ad93d440-698a-44f2-acf6-ad0ce89f057f",
"Failed to Keep Right of Center","2019","Q4","ZJ0507001M","Person","15","e655b830-7bac-42a5-9ae5-284d7d807bb0",
,"2019","Q4","AE450200RK","Person","60.88","4ff2bf07-136e-4e95-8131-54395edb1f65",
"Failed to Yield Right of Way","2019","Q4","MCP3127001F","Person","11","5de85270-99f2-4fed-86c0-815e9e05cb43",
"Under Influence of Drugs","2019","Q4","AC2414000C","Person","1","18b7d183-1f62-4cfa-9085-e9eca4ffb142",
"Not Applicable","2019","Q4","MTA0387000N","Person","0","b01cf218-afac-4496-b90f-bccae086a856",
"Too Fast for Conditions","2019","Q4","MSP669000DT","Person","21","475cb36b-86e3-4abd-9f56-62a456a6b748",
,"2019","Q4","MCP3119001T","Person","9","2d55cb5f-7e59-41b4-afbf-9cedb77c14bd",
"Exceeded the Speed Limit","2019","Q4","AE5351007X","Person","18","24c3dadf-1e55-4a4e-abcf-60b374a891fd",
"Under Influence of Alcohol","2019","Q4","CA7752001B","Person","2","9b1364d6-6b46-4277-9a6d-b11f1e8451b6",
"Followed Too Closely","2019","Q4","MSP7116001L","Person","22","d4b3380c-aebf-4ef1-b6cf-b99252576510",
"Too Fast for Conditions","2019","Q4","ZL1224000B","Person","21","f3acf5c5-0569-47ea-8e0a-4de690a9d222",
"Failed to Yield Right of Way","2019","Q4","AE472700H7","Person","11","e60647af-78a6-455e-be94-ae07c2ae7b78",
"Not Applicable","2019","Q4","MSP5995006R","Person","0","918ba26b-f01d-4021-97a9-e1e2d922abda",
,"2019","Q4","MCP3129001G","Person","60.88","d0b6b261-8d90-48cf-83b3-d8612b23664a",
"Followed Too Closely","2019","Q4","AE5805005T","Person","22","0d8f44b0-8258-4ca4-902c-7cc41b1d2db2",
"Failed to Give Full Time and Attention","2019","Q4","DA4178003R","Person","7","5442d3b2-bd1d-41e4-b9ce-fe4c46bf07c5",
"Other Improper Action","2019","Q4","CC0261003W","Person","75.88","8e968616-3bca-4800-80c9-0b2592524792",
"Not Applicable","2019","Q4","ADI5800025","Person","0","5304eb07-068e-4af5-b54e-9bf7d2f25109",
"Followed Too Closely","2019","Q4","DD5615008H","Person","22","f9f86e03-76d1-4e55-8633-dae5eb2841dd",
"Not Applicable","2019","Q4","MSP682600NC","Person","0","029eefef-0c81-425c-b5ff-4a3d83967f93",
,"2019","Q4","MSP6483009F","Person","60.88","4a803bc5-4cf2-45d9-b192-c1755bc579de",
,"2019","Q4","MSP7058002Y","Person","60.88","0bccae6e-5518-47e1-a8c3-e90083a70613",
,"2019","Q4","MSP694500DK","Person","60.88","27ca5fcf-9776-49bb-97c8-6905ba4a424e",
"Failed to Give Full Time and Attention","2019","Q4","CB5960005W","Person","7","5a01a9ba-4cac-4d43-b110-d70460c13b45",
,"2019","Q4","MSP7057001S","Person","39.88","2db48a18-b0aa-47b8-a556-3014741ce528",
"Failed to Obey Traffic Signal","2019","Q4","AZ1710000Q","Person","13","4c03255c-877d-40e7-bf9e-88b0d2e09799",
"Not Applicable","2019","Q4","AE6306000W","Person","0","4937031d-e859-44b7-ba68-aec58500fcfd",
"Did Not Comply with License Restrictions","2019","Q4","ADK2820003","Person","8","7ce65676-f1d8-4b08-b0cf-b7a984fee24c",
"Too Fast for Conditions","2019","Q4","AC14900075","Person","21","acc94e33-6093-4377-95c4-8740cd2c6932",
"Not Applicable","2019","Q4","AE5223002G","Person","0","22733807-97a2-45d9-8f68-87e25386d1b9",
"Not Applicable","2019","Q4","AC2301001K","Person","0","4f98a1c2-4b86-4f49-8871-c054776e291b",
,"2019","Q4","MCP3050003X","Person","60.88","0e202277-a515-4270-b866-a4f4b964d7d1",
,"2019","Q4","ADH509002G","Person","9","e202818c-efad-41a6-a6fe-aa484085d18b",
"Over Correcting Over Steering","2019","Q4","ZJ05300028","Person","74.88","babb32c5-21e2-4f89-81d6-d55549a14938",
,"2019","Q4","ADK014000J","Person","39.88","1de0668d-6772-4bb8-961f-1db1d3f07629",
"Not Applicable","2019","Q4","AJ01520020","Person","0","331472fb-172a-4578-aee1-d25c08f867be",
"Not Applicable","2019","Q4","ADH898001G","Person","0","6746eb9b-9ed1-422a-ae15-45fe0a86d6ce",
"Not Applicable","2019","Q4","MSP7129000H","Person","0","3a8c85ad-b242-4f8f-ad07-ca5a4187f04a",
"Fell Asleep, Fainted, Etc.","2019","Q4","DA3502002Z","Person","6","7981f510-546e-4193-aba8-71fda5d47f7d",
"Failed to Give Full Time and Attention","2019","Q4","ADJ831001D","Person","7","f7e40278-0932-4866-ae4f-011096d303c6",
"Not Applicable","2019","Q4","DA4207000P","Person","0","d36c827b-2c31-4984-8b7c-33047b58fdca",
"Not Applicable","2019","Q4","MSP646600N0","Person","0","b63f2573-d135-44f7-91d7-6cee6f2ea971",
,"2019","Q4","MSP678700C2","Person","9","9956a54b-7202-4007-a059-51552900bcfb",
"Not Applicable","2019","Q4","DV0157000M","Person","0","ccd6c410-c204-449a-84d0-8eaae56fcfc3",
"Not Applicable","2019","Q4","AC2338000G","Person","0","afe750ce-7b7c-4539-8d15-e89ff0211b3c",
"Failed to Give Full Time and Attention","2019","Q4","MSP651400MK","Person","7","552d01ed-26c7-43b8-a28f-fff9f62860bd",
"Not Applicable","2019","Q4","MSP70450018","Person","0","6302b004-405c-467a-a03f-4b74b19d2bc0",
"Not Applicable","2019","Q4","DA4051006C","Person","0","f2c69870-2c51-4f65-8065-bef01b101d48",
"Not Applicable","2019","Q4","AE6073000X","Person","0","9a6d8686-5564-4a48-9ea5-a41d5ab1add7",
"Under Influence of Drugs","2019","Q4","ADJ939000W","Person","1","b05bfbce-a32c-45d8-ba68-e89d8ab76d46",
"Fell Asleep, Fainted, Etc.","2019","Q4","MSP54790082","Person","6","afdfc9a0-1c10-4ee2-b8c3-21fabc9d83d1",
"Not Applicable","2019","Q4","DA3707001S","Person","0","2e4ea4c8-e210-4cf2-9691-66d32a35ac57",
"Too Fast for Conditions","2019","Q4","MSP629900GK","Person","21","1d855ce8-d403-49cb-a6e3-53978028ac2b",
,"2019","Q4","AE5820006S","Person","60.88","2b9a00be-782c-49a0-b2fd-8f4494fb6d2a",
"Ran Off the Road","2019","Q4","MSP5215002X","Person","70.88","04089441-7296-45bf-b57d-941b7e954871",
"Not Applicable","2019","Q4","MSP54790084","Person","0","d9634d89-2d55-45f1-8d21-7f2e26307f4a",
"Failed to Give Full Time and Attention","2019","Q4","AE5425004B","Person","7","6daf8747-ab41-426e-aab4-43d0f9175e56",
"Not Applicable","2019","Q4","ADJ263003G","Person","0","e0e4b86d-b64f-4d7e-8f71-45be2f2ab68c",
"Ran Off the Road","2019","Q4","AC1230002Q","Person","70.88","11e651f5-6c7d-4eef-81ee-23ce3e7eb10b",
"Improper Turn","2019","Q4","ADK3080003","Person","23","3d1aa6cf-b247-4d50-a4fe-b4086cbc78f5",
"Did Not Comply with License Restrictions","2019","Q4","DA40050047","Person","8","093eace2-697d-4a46-a78c-4f148ab6b1f4",
"Not Applicable","2019","Q4","MSP6667006S","Person","0","b15eca16-edee-489a-827a-ead1252559ca",
"Not Applicable","2019","Q4","MSP71240025","Person","0","171d6fef-9e3f-4c12-87a0-45d43ee4867b",
"Failed to Give Full Time and Attention","2019","Q4","CD06480003","Person","7","62a9ae3c-0ea2-4954-ae84-097e99d53d6c",
"Not Applicable","2019","Q4","MSP70280052","Person","0","51172957-0355-4645-b46a-02923a122ca1",
"Ran Off the Road","2019","Q4","MSP693400C6","Person","70.88","bf0eae49-41ab-410f-b48c-9af2e3881bd5",
,"2019","Q4","MSP672400KY","Person","60.88","acd66bf2-394b-45d5-8d06-3dbfad210eb2",
"Failed to Yield Right of Way","2019","Q4","AE5425003Z","Person","11","e2d7c779-4200-4a03-991f-ef0b2bc2c381",
"Followed Too Closely","2019","Q4","ZR0160001Z","Person","22","86f0a0cf-c8a2-41fc-8a4d-23ea64a0668a",
"Failed to Give Full Time and Attention","2019","Q4","AE442400QV","Person","7","7d16272a-5b8d-42c2-991c-554b61f5c698",
"Not Applicable","2019","Q4","MCP3106002C","Person","0","92b9835a-3602-450c-9e8a-cc55d9db7998",
"Failed to Obey Traffic Signal","2019","Q4","MSP7126000Y","Person","13","576dbbc6-f200-47e5-a80a-1787e231cc64",
"Not Applicable","2019","Q4","AE5528004N","Person","0","4c1b116c-eea9-4e68-bcb7-3910d4eefbc9",
"Not Applicable","2019","Q4","AE4115007G","Person","0","71c9a6b2-0ebd-4f7f-8a09-6773d26cc943",
"Too Fast for Conditions","2019","Q4","MSP6744001L","Person","21","aab3e394-53dc-472c-a99a-b2cabd279c7c",
,"2019","Q4","MSP675700H6","Person","60.88","2fffba47-ed99-47dc-80f3-d37eab14d9a2",
"Not Applicable","2019","Q4","AE5778008X","Person","0","4bf337ed-5e76-423e-84c6-a48171b8ac85",
"Too Fast for Conditions","2019","Q4","MSP583200G0","Person","21","b7f2abc7-af87-449a-9f72-2ee576c2c24b",
"Not Applicable","2019","Q4","ADH268009W","Person","0","110e7e80-613b-4b2e-9633-37017d1d9c38",
"Not Applicable","2019","Q4","MCP3180000X","Person","0","ecf5488e-9a74-40da-9cdd-cbd60fcd9e12",
,"2019","Q4","MSP673100LZ","Person","60.88","35556604-46a0-424c-bc37-fe0f9b93a606",
"Failed to Obey Traffic Signal","2019","Q4","MCP2353007P","Person","13","3fccb5ed-ac15-49a7-8f73-5a25527fc38a",
"Followed Too Closely","2019","Q4","MSP651000B9","Person","22","d96a08af-fc8c-4eda-8aeb-f060c8eaafc9",
"Not Applicable","2019","Q4","AC1515000P","Person","0","421ebe08-d325-4e9c-aeb6-0f4254951cd6",
"Not Applicable","2019","Q4","MSP7128001Q","Person","0","a34570a7-ecba-47a4-bd97-cf3fd51ce163",
"Not Applicable","2019","Q4","MSP6408004Y","Person","0","87d82ed3-465c-473e-8a63-84bc699430e6",
"Not Applicable","2019","Q4","MSP592700DL","Person","0","59d3a831-4ba6-42d1-8ddc-dd430e06696d",
,"2019","Q4","MSP579600LZ","Person","9","70aa0f16-f854-4a1c-98d6-e24efdc08c11",
"Failed to Give Full Time and Attention","2019","Q4","DA3771003X","Person","7","dc395027-32f2-44ab-b105-612494511d2b",
,"2019","Q4","AE410200KT","Person","9","a9b7cc70-268a-4bcb-9a41-3c12cb39b06b",
"Followed Too Closely","2019","Q4","ADJ735003J","Person","22","5c66152d-314a-4af8-8d1e-dd4571c120ec",
,"2019","Q4","MSP646600MC","Person","60.88","75b0ac40-f701-42c6-9f94-587f3b648d28",
"Not Applicable","2019","Q4","AE380300CD","Person","0","30ba6291-375d-44f4-931d-e14f6fda042b",
"Not Applicable","2019","Q4","ADK1320019","Person","0","81ec8582-e3aa-4110-a66b-d8125f101406",
,"2019","Q4","MSP045200BF","Person","9","930e641d-7804-43db-bb13-37cc42bdc7e4",
"Failed to Give Full Time and Attention","2019","Q4","MSP70280041","Person","7","0362d4e1-6cc1-44ea-8870-8e753f28f70e",
"Failed to Give Full Time and Attention","2019","Q4","MSP647900MY","Person","7","89d0c46b-ae52-4f2c-85f3-20bbd43c20a8",
"Not Applicable","2019","Q4","AS0356000M","Person","0","29ba4b46-f2d2-4a15-9c86-2ec44e7d1ba5",
"Improper Turn","2019","Q4","CBPD00690032","Person","23","1e83af3e-d55f-4267-ac3b-01466932d4f5",
"Not Applicable","2019","Q4","ADJ8210025","Person","0","f8bb7063-62f8-44b6-8d79-483109f2bf07",
"Not Applicable","2019","Q4","DA29170011","Person","0","909ab057-e646-4736-9414-286d0c941d86",
"Not Applicable","2019","Q4","MSP6852009R","Person","0","3d2fbb47-8708-418e-a4ee-7b6adbdace20",
"Failed to Obey Traffic Signal","2019","Q4","MSP6758004Z","Person","13","f1d0924f-d7c9-41ed-8b57-b3be5b82ec23",
"Failed to Obey Other Traffic Control","2019","Q4","AC22420033","Person","14","820a7c3a-4035-403d-a593-ac3cefa96d03",
"Failed to Obey Stop Sign","2019","Q4","DA4115002D","Person","12","ea6c099a-3656-4809-bb98-64d131a57485",
"Not Applicable","2019","Q4","DA3858003Z","Person","0","a1df98fa-f7ba-456f-85f6-0b56bcef8de5",
"Ran Off the Road","2019","Q4","AE6222001P","Person","70.88","21468905-dd8b-4eed-8f2a-ad74062581ff",
,"2019","Q4","ADJ7820046","Person","40.88","025518d6-34b5-4c6c-a967-1f2fcd9534ef",
"Swerved or Avoided Vehicle or Object in Road","2019","Q4","MSP674300JF","Person","73.88","62b6079f-2664-4d0a-a101-9e4aaab8b513",
"Failed to Give Full Time and Attention","2019","Q4","MSP684400FH","Person","7","7efe415f-71a2-4cc4-b81a-1eab56ae19df",
"Not Applicable","2019","Q4","ZH05120027","Person","0","9013fbc9-1f7f-426a-aff7-a1a2871fc97c",
"Not Applicable","2019","Q4","ZH06760015","Person","0","23d2e6c8-9482-49bf-bc2c-448ee72e81e3",
"Followed Too Closely","2019","Q4","ZR0327001L","Person","22","8c594419-b69b-4413-a314-f08428e4c976",
"Fell Asleep, Fainted, Etc.","2019","Q4","MSP69130067","Person","6","b10e200f-838f-4de8-8260-b6568011c414",
"Not Applicable","2019","Q4","CB56160043","Person","0","4ac59d7b-4b9f-46e1-860a-59f2911e69ba",
"Not Applicable","2019","Q4","AE450200R4","Person","0","a7301098-7428-4036-a702-12e66afd48d0",
"Too Fast for Conditions","2019","Q4","MSP70280056","Person","21","9f1bc26b-8507-4f78-8403-d5decf5ab40d",
"Under Influence of Alcohol","2019","Q4","AC22280048","Person","2","9f9a8d42-7257-4199-9fd5-4d97a15fcef8",
"Not Applicable","2019","Q4","ADK2220012","Person","0","be569d50-75a2-43e9-8238-94a68754d0c0",
"Not Applicable","2019","Q4","CT8278003G","Person","0","d407003c-cee7-4c9f-8212-a05c7d909e6f",
,"2019","Q4","BX5252003L","Person","39.88","f486c7e6-c6a3-4577-bea7-b7f1ca83243f",
,"2019","Q4","ZF0496001V","Person","39.88","cd683940-55eb-4049-a00d-4be739d2f6dd",
"Failed to Keep Right of Center","2019","Q4","MCP30120057","Person","15","255d9a63-1b2b-41b7-890a-7a53855231a5",
"Not Applicable","2019","Q4","AE47210024","Person","0","e7694dbf-0cdc-41f7-847d-849d424bb5e6",
"Not Applicable","2019","Q4","DA4187002B","Person","0","4f2fe0c6-7917-4eda-8106-b5911a08a8dc",
"Swerved or Avoided Vehicle or Object in Road","2019","Q4","MSP6694002L","Person","73.88","bb64d4b4-0409-4ec3-a785-5e80d0e70fd1",
"Not Applicable","2019","Q4","AE450200R9","Person","0","0e4f6b43-24c4-41c0-9ab7-f7691e4d933b",
"Not Applicable","2019","Q4","MSP7120000P","Person","0","8552fbab-9b65-4a88-855b-d457ccd62db2",
"Followed Too Closely","2019","Q4","MSP635700N2","Person","22","120609b4-c8b9-4074-bbda-3d8d68bd4571",
"Failed to Keep Right of Center","2019","Q4","AC19490081","Person","15","9487ebf8-9ec2-4054-9c0a-29fe92217617",
,"2019","Q4","DE2182006P","Person","60.88","dda8279a-3722-4a6a-9a19-e6b8c2cc5783",
"Other Improper Action","2019","Q4","MCP3037002V","Person","75.88","cd25f96d-2806-4e08-9286-442f58e992ea",
"Fell Asleep, Fainted, Etc.","2019","Q4","AE5008003G","Person","6","01b80d4c-10c9-4f8e-b2b0-829fa1f7ba41",
"Too Fast for Conditions","2019","Q4","DA3851008T","Person","21","051d48d2-507f-44e9-b7f3-eccfbac95050",
"Failed to Give Full Time and Attention","2019","Q4","MCP1064009R","Person","7","f0fc4c3b-6c15-480f-badf-2e361cbdc236",
,"2019","Q4","MSP58670020","Person","60.88","bb341681-bb86-478f-9693-c73a467f10f1",
"Failed to Yield Right of Way","2019","Q4","MCP31960013","Person","11","5639d7cb-7cdf-4c93-834a-52858d5a430f",
,"2019","Q4","MSP627800XD","Person","60.88","0083c50f-b730-4e5a-8011-af988a3464d0",
"Failed to Yield Right of Way","2019","Q4","BP9409001C","Person","11","2d520dc3-762c-4ac4-90e2-84486fc534e9",
"Not Applicable","2019","Q4","CBPD01110004","Person","0","557113d8-8028-4d80-ae6b-96c7fb39ae5e",
"Not Applicable","2019","Q4","ZJ0199000V","Person","0","170dcee5-ed49-4fa7-9a3b-8193d9c4400e",
"Not Applicable","2019","Q4","MSP7118001S","Person","0","9e51c289-cfb7-4088-b4e8-94799ecdfbb9",
"Too Fast for Conditions","2019","Q4","MSP694200DG","Person","21","1d508479-49df-40e2-be33-3108b636afed",
"Not Applicable","2019","Q4","AE57640056","Person","0","c7a41105-ca5c-4953-b445-18c05edd18da",
"Fell Asleep, Fainted, Etc.","2019","Q4","MSP482800MH","Person","6","818d7139-f59a-4bc7-be1c-3914992768a0",
"Failed to Give Full Time and Attention","2019","Q4","MSP71280020","Person","7","4adec7a2-27ff-4252-898b-eebda9e3a6e2",
"Failed to Give Full Time and Attention","2019","Q4","MSP650400SD","Person","7","0f5c0795-4ecc-4cd1-b80b-3c4d61b8a4f7",
"Failed to Yield Right of Way","2019","Q4","MCP30730049","Person","11","9c61c34d-3368-4cd8-b6cf-ad09b9b0a01b",
"Followed Too Closely","2019","Q4","MSP70500048","Person","22","c294c67a-84bb-4e24-a59a-1ead6597adad",
,"2019","Q4","MSP7058002N","Person","60.88","3539f87e-b861-4420-9a98-6d3c7bfd6de7",
"Improper Lane Change","2019","Q4","AE5342006Y","Person","24","c0626875-9a09-492c-a551-690ca2ab9561",
"Not Applicable","2019","Q4","ADK071001P","Person","0","41c6f5c7-1bfe-4567-b6d9-6279c7b8ae33",
"Not Applicable","2019","Q4","MSP622500R8","Person","0","7992ccda-c642-44a4-911e-f1544092907d",
,"2019","Q4","MSP691200B3","Person","39.88","d1465f4f-d110-4941-bf7b-1634fe9f2fee",
"Not Applicable","2019","Q4","MSP7133001T","Person","0","5aedadf2-f715-488b-ab5b-47be2a0aa4a8",
"Not Applicable","2019","Q4","DA4204000T","Person","0","a49ec0ff-3dea-4c0f-bdca-c74229e71aca",
"Stopping in Lane/Roadway","2019","Q4","MSP5479008W","Person","20","ddd0a6a9-db8e-44e4-8b41-4538579df6da",
"Failed to Yield Right of Way","2019","Q4","ZR0355001G","Person","11","1f773175-9da0-4e33-9bd1-36a8f6171f21",
"Not Applicable","2019","Q4","ZL0974002N","Person","0","0efc0f3b-f20e-4e81-bc04-de904e3a1620",
"Followed Too Closely","2019","Q4","MSP535700LV","Person","22","41a95ec1-cf3c-453b-8735-280935fee37d",
"Not Applicable","2019","Q4","ZD3111005J","Person","0","5bee1ca1-a815-457f-8927-ecfa4371ddf0",
"Not Applicable","2019","Q4","CE13250016","Person","0","ab0f3bc1-a005-4097-ac3b-d219473ae354",
"Failed to Give Full Time and Attention","2019","Q4","MCP2877007K","Person","7","71e60c5f-9c93-4ac4-8070-ccb83eedda4d",
"Not Applicable","2019","Q4","DA38380042","Person","0","2f4afa31-29cf-48a8-8de2-33091fae786d",
"Not Applicable","2019","Q4","AE5928003P","Person","0","6526e42e-8ee1-4442-9398-e34c36bd5109",
"Wrong Way on One Way Road","2019","Q4","MSP694500C8","Person","17","9dba8711-4a00-4b23-8314-b0e4ea545164",
"Failed to Obey Stop Sign","2019","Q4","ADK111001H","Person","12","60cf9253-cc40-40a8-b61d-ea968d48bb8a",
"Not Applicable","2019","Q4","AC1811002B","Person","0","85e6a659-540d-4380-a046-5d39e0f01a1f",
"Failed to Give Full Time and Attention","2019","Q4","MCP3191001F","Person","7","0c687e3c-8e4c-4e59-85d8-670b42a1daf7",
"Followed Too Closely","2019","Q4","MSP631700J6","Person","22","32d38c80-075e-4d0b-926e-8e5d46513e57",
"Not Applicable","2019","Q4","ZL1148001T","Person","0","daf11500-5a6c-4340-abd6-34be4477d78b",
"Improper Passing","2019","Q4","AE5805005R","Person","26","a0d07fc2-1200-41ee-bbf6-9be2e3d075f8",
"Failed to Give Full Time and Attention","2019","Q4","MSP516300HW","Person","7","215f6f62-8177-478e-af9e-da8b1c47e42d",
"Under Influence of Alcohol","2019","Q4","MSP69160076","Person","2","40697c52-55dd-4ac2-be61-be94711b864a",
"Not Applicable","2019","Q4","AE408600CB","Person","0","fccbd8a3-38dd-4129-902e-84e20a880937",
"Followed Too Closely","2019","Q4","AC1421001L","Person","22","5ceb7ccf-22fd-44f0-a1f8-f323add2f90e",
"Failed to Yield Right of Way","2019","Q4","AC23290009","Person","11","6f302fc5-bbbd-4695-a18d-dc8ca83d3358",
"Not Applicable","2019","Q4","EE00970003","Person","0","202e76ce-a3e6-427a-b66a-b479d8ce11c2",
,"2019","Q4","MSP6940007S","Person","60.88","42ca4810-0bef-4add-a511-78c0b7d3401d",
"Not Applicable","2019","Q4","MSP7054001Q","Person","0","cda8ece6-9a88-4297-9402-dd756288b9e5",
"Not Applicable","2019","Q4","DA4087002V","Person","0","e89d571a-c109-4b20-b872-ee2f6efd759d",
"Failed to Give Full Time and Attention","2019","Q4","MSP6784001L","Person","7","6ca51f32-c0a0-4210-bd38-d13796927944",
"Failed to Give Full Time and Attention","2019","Q4","CB54570080","Person","7","8b079bbf-b229-4256-b42d-c68c5f5de9da",
