"fiscal_year","recipient","program_name_level_one","program_name_level_two","program_name_level_three","approved_amount","loan_guarantee_amount","total_project_costs","new_jobs","retained_jobs","promised_trainees","maryland_local_hires_film","number_of_maryland_businesses","employment_reporting_required","naics_code","address","county","city","state","zip","incentive_type"
"2017","Edwards & Hill Communications LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","400000",,,"2","12",,,,,"423210",,"Howard","Annapolis Junction","MD","20701","Loan/grant"
"2017","Elevate Life, Inc.","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore County Department of Economic and Workforce Development","75000",,"152000","4",,,,,,"621310",,"Anne Arundel","Annapolis","MD","21401","Loan/grant"
"2017","Eli Lilly and Company","Research and Development Tax Credit","R&D Tax Credit",,"45453.92",,,,,,,,,"325410",,"Multiple","Indianapolis","IN","46285","Tax credit"
"2017","Elizabeth Jane Inc","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Maryland Capital Enterprises","125000",,,,"4",,,,,"448120",,"Howard","Ellicott City","MD","21045","Loan/grant"
"2017","Elk Run Vineyards, Inc.","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"4065.99",,"25324.53",,,,,,,"312190/111332",,"Frederick","Mt. Airy","MD",,"Tax credit"
"2017","Ely, Inc.","Maryland Small Business Development Fund Authority (MSBDFA)","MSBDFA Guaranty Fund","MSBDFA Guaranty Fund","150000","90000","150000","12","12",,,,,"541990",,"Prince George's","Forestville","MD","20747","Loan/grant"
"2017","Emergent Biosolutions, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"32037.36",,,,,,,,,"325414",,"Baltimore City","Gaithersburg","MD","20879","Tax credit"
"2017","Emmes Corporation","Research and Development Tax Credit","R&D Tax Credit",,"3403.64",,,,,,,,,"541990",,"Montgomery","Rockville","MD","20850","Tax credit"
"2017","emocha Mobile Health, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"1466.59",,,,,,,,,"541511",,"Baltimore City","Baltimore","MD","21205","Tax credit"
"2017","Energy Concepts Company, LLC","Research and Development Tax Credit","R&D Tax Credit",,"2207.57",,,,,,,,,"541700",,"Anne Arundel","Annapolis","MD","21401","Tax credit"
"2017","Entegra Systems, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"24677.72",,"38111",,,,,,,"541519",,"Howard","Ellicott City","MD",,"Tax credit"
"2017","Estime Enterprises, Inc.","Export Maryland Grant","Export Maryland",,"5000",,,"5",,,,,,"541620",,"Prince George's",,,,"Loan/grant"
"2017","Eurotech, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"3609.57",,,,,,,,,"334118",,"Howard","Columbia","MD","21046","Tax credit"
"2017","Evapco, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"42952.05",,,,,,,,,"332900",,"Carroll","Westminster","MD","21158","Tax credit"
"2017","Evitts Resort, LLC","One Maryland Tax Credit","One Maryland Tax Credit",,,,,"73",,,,,,"721110",,"Allegany","Flintstone","MD","21530","Tax credit"
"2017","Exquisite Styles","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","4000",,,"1","1",,,,,"812112",,"Wicomico","Wicomico","MD","21801","Loan/grant"
"2017","FD Neurotechnologies Consulting and Service, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"1274.92",,,,,,,,,"541712",,"Howard","Columbia","MD","21046","Tax credit"
"2017","FiberPlex Technologies","Export Maryland Grant","Export Maryland",,"6000",,,,,,,,,"334210",,"Howard",,,,"Loan/grant"
"2017","Fig Tree Winery, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"3413.11",,"21258.11",,,,,,,"312190",,"Montgomery","Silver Spring","MD","20910","Tax credit"
"2017","Fil-Tec, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"1847.82",,,,,,,,,"339900",,"Washington","Hagerstown","MD","21741","Tax credit"
"2017","Fina Biosolutions, LLC","Research and Development Tax Credit","R&D Tax Credit",,"2771.04",,,,,,,,,"541700",,"Montgomery","Silver Spring","MD","20910","Tax credit"
"2017","Fiore Winery, Inc.","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"4752.36",,"29599.50",,,,,,,"312190/111332",,"Harford","Pylesville","MD",,"Tax credit"
"2017","Flowrox, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"1541.01",,,,,,,,,"423800",,"Anne Arundel","Linthicum","MD","21090","Tax credit"
"2017","Flowserve US Inc.","Research and Development Tax Credit","R&D Tax Credit",,"929.255",,,,,,,,,"333200",,"Carroll","Irving","TX","75039","Tax credit"
"2017","Fluoron","Export Maryland Grant","Export Maryland",,"6000",,,"1",,,,,,"332812",,"Cecil",,,,"Loan/grant"
"2017","Foulger-Pratt Development, LLC","Research and Development Tax Credit","R&D Tax Credit",,"9735.07",,,,,,,,,"531390",,"Montgomery","Potomac","MD","20854","Tax credit"
"2017","Four Thistles, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"1090.28",,"6790.66",,,,,,,"111332",,"Carroll","Manchester","MD",,"Tax credit"
"2017","FOURV Systems","Export Maryland Grant","Export Maryland",,"6000",,,"2",,,,,,"541714",,"Baltimore City",,,,"Loan/grant"
"2017","FR Conversions, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"2356.89",,,,,,,,,"441229",,"Carroll","Westminster","MD","21157","Tax credit"
"2017","Frito-Lay Inc.","Maryland Economic Development Assistance Authority Fund (Advantage Maryland)","Advantage Maryland (MEDAAF) - 2","MEDAAF-2 Cond. Grant","1000000",,"122000000","116","365",,,,,"311919",,"Harford","Aberdeen","MD","21001","Loan/Grant"
"2017","Fugue, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"15850.66",,,,,,,,,"541512",,"Frederick","Frederick","MD","21701","Tax credit"
"2017","Fuzbien Technology Institute, Inc.","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"125000",,,,,,,,,"541715",,"Montgomery","Rockville","MD","20852","Tax credit"
"2017","Fzata, Inc.","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"250000",,,,,,,,,"541714",,"Baltimore","Halethorpe","MD","21227","Tax credit"
"2017","G. Bailey & Associates, LLC (D/B/A ShoreIT Solutions, LLC)","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"4670.01",,"7212.12",,,,,,,"541519",,"Queen Anne's","Queenstown","MD",,"Tax credit"
"2017","Gallagher & Associates, LLC","Research and Development Tax Credit","R&D Tax Credit",,"3050.94",,,,,,,,,"541400",,"Montgomery","Silver Spring","MD","20910","Tax credit"
"2017","Garrett Container Systems","Export Maryland Grant","Export Maryland",,"6000",,,"10",,,,,,"331318",,"Garrett",,,,"Loan/grant"
"2017","gel-e, Inc.","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"201590",,,,,,,,,"325412",,"Prince George's","College Park","MD","20742","Tax credit"
"2017","Gemstone Biotherapeutics, LLC","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"200000",,,,,,,,,"541715",,"Baltimore City","Baltimore","MD","21230","Tax credit"
"2017","General Dynamics Advanced Information Systems, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"29125.22",,"75801.97",,,,,,,"334511",,"Anne Arundel","Herndon","VA",,"Tax credit"
"2017","General Dynamics Advanced Information Systems, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"7894.40",,,,,,,,,"334511",,"Multiple","Herndon","VA","20171","Tax credit"
"2017","General Dynamics C4 Systems, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"1004.61",,,,,,,,,"334200",,"Montgomery","Scottsdale","AZ","85257","Tax credit"
"2017","General Dynamics Fidelis Cybersecurity Solutions, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"12409.37",,,,,,,,,"541519",,"Montgomery","Waltham","MA","02451","Tax credit"
"2017","Get Real Health","Export Maryland Grant","Export Maryland",,"5000",,,"6",,,,,,"541511",,"Montgomery",,,,"Loan/grant"
"2017","Gliknik, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"8816.96",,,,,,,,,"541711",,"Baltimore City","Baltimore","MD","21201","Tax credit"
"2017","Globecomm Services Maryland LLC","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"24583.83",,"37966",,,,,,,"519100",,"Howard","Hauppauge","NY",,"Tax credit"
"2017","Gold Crust Baking Company, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"8058.12",,,,,,,,,"311812",,"Prince George's","Landover","MD","20785","Tax credit"
"2017","Golden Leaf Farm LLC Romano Vineyard & Winery","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"6722.30",,"41869",,,,,,,"312190/111332",,"Prince George's","Brandywine","MD",,"Tax credit"
"2017","Gray Graphics Corporation","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"9680.72",,"14950.40",,,,,,,"323100",,"Prince George's","Capitol Heights","MD",,"Tax credit"
"2017","Great Gourmet, The","Maryland Small Business Development Fund Authority (MSBDFA)","MSBDFA Equity Participation Program","MSBDFA EPIP Other Small Business","1100000",,"1100000","5","24",,,,,"442441",,"Caroline","Federalsburg","MD","21632","Loan/grant"
"2017","Great Gourmet, The","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","500000",,,"15",,,,,,"311710",,"Caroline","Federalsburg","MD","21632","Loan/grant"
"2017","Grier Forensics, LLC","Research and Development Tax Credit","R&D Tax Credit",,"409.8238",,,,,,,,,"541519",,"Baltimore","Pikesville","MD","21208","Tax credit"
"2017","Grove Resource Solutions, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"14554.99",,"22477.98",,,,,,,"541330",,"Frederick","Frederick","MD",,"Tax credit"
"2017","Grunley Construction Company, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"3489.67",,,,,,,,,"236200",,"Montgomery","Rockville","MD","20850","Tax credit"
"2017","Guthrie Real Estate","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","135000",,,"2","11",,,,,"722513",,"Allegany","Frostburg","MD","21532","Loan/grant"
"2017","GymGo, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","250000",,,"10",,,,,,"713940",,"Howard","Columbia","MD","21046","Loan/grant"
"2017","Harbor Point Parcel 2 Holdings","Brownfields Tax Incentive","Brownfields Tax Incentive","Brownfield Property Tax Credit",,,,,,,,,,"531190",,"Baltimore City","Baltimore","MD","21231","Tax credit"
"2017","Hardwire, LLC","Maryland Economic Development Assistance Authority Fund (Advantage Maryland)","Advantage Maryland (MEDAAF) - 2","MEDAAF-2 Loan","85000",,"300000","20","42",,,,,"336992",,"Worcester","Pocomoke City","MD","21851","Loan/Grant"
"2017","Hargrove Acquisition, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"19002.71",,,,,,,,,"561490",,"Prince George's","Lanham","MD","20706","Tax credit"
"2017","Heimbuch Estate Vineyards and Winery, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"1821.87",,"11347.28",,,,,,,"312190/111332",,"Anne Arundel","Harwood","MD",,"Tax credit"
"2017","Herrick Technology Laboratories, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"118944.91",,"183692.37",,,,,,,"541991",,"Montgomery","Germantown","MD",,"Tax credit"
"2017","Hi-G-Tek, Inc.","Export Maryland Grant","Export Maryland",,"5000",,,"1",,,,,,"334515",,"Montgomery",,,,"Loan/grant"
"2017","Hood College","Maryland E-Nnovation Initiative Fund (MEIF)","E-Nnovation","MEIF","944000",,"944000",,,,,,,"611310",,"Frederick","Frederick","MD","21701","Loan/grant"
"2017","Horsetail Technologies, LLC","Export Maryland Grant","Export Maryland",,"6000",,,"3",,,,,,"541690",,"Baltimore City",,,,"Loan/grant"
"2017","Hospitality Development Company III, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/FSC First","500000",,"24580000","88",,,,,,"721110",,"Prince George's","Bowie","MD","20713","Loan/grant"
"2017","Hot Yoga Riverdale, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/FSC First","70000",,,"3","14",,,,,"713940",,"Prince George's","Riverdale Park","MD","20737","Loan/grant"
"2017","Hughes Network Systems, LLC","Research and Development Tax Credit","R&D Tax Credit",,"357217.74",,,,,,,,,"517000",,"Montgomery","Germantown","MD","20876","Tax credit"
"2017","IHI Kiewit Cove Point, A Joint Venture","Research and Development Tax Credit","R&D Tax Credit",,"33773.14",,,,,,,,,"237990",,"Calvert","Omaha","NE","68131","Tax credit"
"2017","Immersive Concepts","Export Maryland Grant","Export Maryland",,"6000",,,"7",,,,,,"541512",,"Prince George's",,,,"Loan/grant"
"2017","Immuno Probe, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"1053.24",,,,,,,,,"339110",,"Frederick","Frederick","MD","21701","Tax credit"
"2017","Independent Printing Co Inc","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Maryland Capital Enterprises","50000",,"5000","2","18",,,,,"323111",,"Howard","Savage","MD","20763","Loan/grant"
"2017","Indian Head, Town of","Maryland Economic Development Assistance Authority Fund (Advantage Maryland)","Advantage Maryland (MEDAAF) - 3","MEDAAF-3 Cond. Grant","211200",,"1428000",,,,,,,"921120",,"Charles","Indian Head","MD","20640","Loan/Grant"
"2017","Innoplex, LLC","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"48244.59",,"74506.45",,,,,,,"541519",,"Howard","Columbia","MD",,"Tax credit"
"2017","Innovative Technologies Group & Co.","Research and Development Tax Credit","R&D Tax Credit",,"371.0309",,,,,,,,,"541700",,"Howard","Jessup","MD","20794","Tax credit"
"2017","Inovalon, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"51219.63",,,,,,,,,"541600",,"Multiple","Bowie","MD","20716","Tax credit"
"2017","INT3 Solutions, LLC","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"2499.48",,"3860.06",,,,,,,"541511",,"Baltimore","Perry Hall","MD",,"Tax credit"
"2017","INT3 Solutions, LLC","Research and Development Tax Credit","R&D Tax Credit",,"17.1913",,,,,,,,,"541511",,"Howard","Perry Hall","MD","21128","Tax credit"
"2017","Integral Consulting Services, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"70348.89",,"108643.19",,,,,,,"541511",,"Montgomery","Gaithersburg","MD",,"Tax credit"
"2017","Integral Consulting Services, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"393.5857",,,,,,,,,"541511",,"Montgomery","Gaithersburg","MD","20878","Tax credit"
"2017","Integrated Biotherapeutics, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"864.42",,,,,,,,,"541700",,"Montgomery","Gaithersburg","MD","20878","Tax credit"
"2017","Intelligent Automation, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"16577.20",,,,,,,,,"541990",,"Montgomery","Rockville","MD","20855","Tax credit"
"2017","Intelligent Devices, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"2354.65",,,,,,,,,"541511",,"Howard","Columbia","MD","21046","Tax credit"
"2017","Intelligrated Systems, LLC","Research and Development Tax Credit","R&D Tax Credit",,"17168.87",,,,,,,,,"339900",,"Frederick","Mason","OH","45040","Tax credit"
"2017","Interactdata, LC Trading as VMC Select","Research and Development Tax Credit","R&D Tax Credit",,"547.5793",,,,,,,,,"519100",,"Anne Arundel","Glen Burnie","MD","21061","Tax credit"
"2017","Interdynamics, Inc.","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","100000",,,"4","26",,,,,"621340",,"Prince George's","Lanham","MD","20706","Loan/grant"
"2017","International Business Machines Corporation","Research and Development Tax Credit","R&D Tax Credit",,"20715",,,,,,,,,"541519",,"Multiple","Research Triangle Park","NC","27709","Tax credit"
"2017","Internet Testing Systems, LLC","Research and Development Tax Credit","R&D Tax Credit",,"9892.59",,,,,,,,,"541510",,"Baltimore City","Baltimore","MD","21211","Tax credit"
"2017","Interstate Holding, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"33427.59",,,,,,,,,"322100",,"Dorchester","Arlington","VA","22209","Tax credit"
"2017","It's My Ampitheater, Inc.","Maryland Industrial Development Financing Authority (MIDFA)","MIDFA","MIDFA Taxable Bonds","16000000","7000000","27500000",,,,,,,"711310",,"Howard","Columbia","MD","21044","Loan/grant"
"2017","IZ Holdings, LLC","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"66399.04",,"102543.25",,,,,,,"541511",,"Montgomery","Bethesda","MD",,"Tax credit"
"2017","J.F. Taylor, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"19769.84",,,,,,,,,"541600",,"St. Mary's","Lexington Park","MD","20653","Tax credit"
"2017","JaRa Enterprises","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","35000",,,,"1",,,,,"561499",,"Dorchester","Cambridge","MD","21632","Loan/grant"
"2017","Jason Pharmaceuticals, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"13228.34",,,,,,,,,"311900",,"Baltimore","Owings Mills","MD","21117","Tax credit"
"2017","Javelina Software, LLC","Research and Development Tax Credit","R&D Tax Credit",,"1026.40",,,,,,,,,"541990",,"Anne Arundel","Edgewater","MD","21037","Tax credit"
"2017","JDA Software, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"10912.57",,,,,,,,,"541990",,"Montgomery","Scottsdale","AZ","85254","Tax credit"
"2017","JLG Industries, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"61583.66",,,,,,,,,"333900",,"Washington","Oshkosh","WI","54903","Tax credit"
"2017","Johns Hopkins University (The)","Maryland E-Nnovation Initiative Fund (MEIF)","E-Nnovation","MEIF","1375000",,"1375000",,,,,,,"611310",,"Baltimore City","Baltimore","MD","21218","Loan/grant"
"2017","Johnson & Johnson Insurance Agency, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","35000",,,,,,,,,"524126",,"Howard","Howard","MD","21044","Loan/grant"
"2017","Jonathan Markel Salon","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Maryland Capital Enterprises","40000",,"35000","5",,,,,,"812112",,"Howard","Elkridge","MD","21075","Loan/grant"
"2017","JS Global, LLC","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"18726.75",,"28920.63",,,,,,,"236200",,"Prince George's","Upper Marlboro","MD",,"Tax credit"
"2017","JTZ LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","50000",,,"4",,,,,,"722330",,"Worcester","Berlin","MD","21811","Loan/grant"
"2017","Kariah Healthcare Solutions","Export Maryland Grant","Export Maryland",,"5000",,,"2",,,,,,"621999",,"Montgomery",,,,"Loan/grant"
"2017","Kaydon Ring & Seal, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"1734.24",,,,,,,,,"332900",,"Baltimore City","Ann Arbor","MI","48104","Tax credit"
"2017","Keller Professional Services, Inc.","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","25000",,,"1","2",,,,,"541614",,"Baltimore City","Baltimore","MD","21202","Loan/grant"
"2017","Kevin Smiley Inc","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","10000",,,"1",,,,,,"484110",,"Wicomico","Salisbury","MD","21801","Loan/grant"
"2017","Kiddie Academy of Millersville, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore County Department of Economic and Workforce Development","200000",,"3966000","27","2",,,,,"624410",,"Anne Arundel","Pasadena","MD","21122","Loan/grant"
"2017","Kiddie Daycare, LLC t/a Kiddie","Maryland Economic Adjustment Fund (MEAF)","MEAF Loan","MEAF Loan Match","50000",,"214000","20","1",,,,,"624410",,"Baltimore","Catonsville","MD","21228","Loan/grant"
"2017","Kings Creek Market","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","49000",,,"2",,,,,,"445230",,"Somerset","Princess Anne","MD","21853","Loan/grant"
"2017","KJMK Management, Inc. T/A RealStreet Staffing","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"4950.13",,"7644.72",,,,,,,"561330",,"Howard","Marriottsville","MD",,"Tax credit"
"2017","Knight Takes King Productions, LLC / House of Cards (Season 4)","Film Production Tax Credit","Film Tax Credit",,"13500000",,,,,,"1809","1757",,"512110",,"Harford",,,,"Tax credit"
"2017","Konsyl Pharmaceuticals","Export Maryland Grant","Export Maryland",,"5000",,,"1",,,,,,"325412",,"Baltimore City",,,,"Loan/grant"
"2017","Koolspan","Export Maryland Grant","Export Maryland",,"6000",,,,,,,,,"423430",,"Montgomery",,,,"Loan/grant"
"2017","Kop Flex, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"3030.00",,,,,,,,,"333900",,"Anne Arundel","Beloit","WI","53511","Tax credit"
"2017","KR Contracting","Maryland Small Business Development Fund Authority (MSBDFA)","MSBDFA Contract Financing Program","MSBDFA Contract Financing Direct","100000",,,,,,,,,"561612",,"Washington","Hagerstown","MD","21740","Loan/grant"
"2017","KR Contracting","Maryland Small Business Development Fund Authority (MSBDFA)","MSBDFA Contract Financing Program","MSBDFA Contract Financing Direct","900000",,"1100000","85","45",,,,,"561612",,"Washington","Hagerstown","MD","21740","Loan/grant"
"2017","Kratos Technology & Training Solutions, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"9607.42",,,,,,,,,"541330",,"Multiple","San Diego","CA","92121","Tax credit"
"2017","L-3 Communications Holdings, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"5213.26",,,,,,,,,"551112",,"Anne Arundel","New York","NY","10016","Tax credit"
"2017","Lakeview Foods","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","500000",,"740000","15","67",,,,,"722513",,"Garrett","Oakland","MD","21550","Loan/grant"
"2017","Layton's Chance Vineyard and Winery","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"2914.56",,"18153",,,,,,,"312190/111332",,"Dorchester","Vienna","MD",,"Tax credit"
"2017","Lazy Day Farms, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"447.6414",,"2788.08",,,,,,,"111332",,"Dorchester","Vienna","MD",,"Tax credit"
"2017","LeadCloud, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Maryland Capital Enterprises","150000",,,"2","11",,,,,"518210",,"Howard","Ellicott City","MD","21042","Loan/grant"
"2017","Leidos, inc.","Research and Development Tax Credit","R&D Tax Credit",,"32047.31",,,,,,,,,"541712",,"Multiple","Reston","VA","20190","Tax credit"
"2017","Libertas Estates, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"9813.69",,"61123.40",,,,,,,"111332",,"Frederick","Baltimore","MD",,"Tax credit"
"2017","Life of Reilly, Inc.","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore Development Corporation","70000",,"70000","2","12",,,,,"722511",,"Baltimore City","Baltimore","MD","21231","Loan/grant"
"2017","Life Technologies Corporation","Research and Development Tax Credit","R&D Tax Credit",,"63272.88",,,,,,,,,"325900",,"Frederick","Pittsburgh","PA","15275","Tax credit"
"2017","Lifeline Medical","Export Maryland Grant","Export Maryland",,"5000",,,"3",,,,,,"423450",,"Prince George's",,,,"Loan/grant"
"2017","Lingual Information System Technologies, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"94499.43",,"145940.03",,,,,,,"541511",,"Howard","Elkridge","MD",,"Tax credit"
"2017","Little Crystal Bijoux, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore Development Corporation","100000",,"90000","1","1",,,,,"339910",,"Baltimore","Dundalk","MD","21222","Loan/grant"
"2017","LJT & Associates, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"32039.40",,"49480",,,,,,,"541712",,"Howard","Columbia","MD",,"Tax credit"
"2017","Localist Corporation","Research and Development Tax Credit","R&D Tax Credit",,"2233.22",,,,,,,,,"541519",,"Montgomery","Silver Spring","MD","20910","Tax credit"
"2017","Lockheed Martin Corporation","Research and Development Tax Credit","R&D Tax Credit",,"112139.38",,,,,,,,,"339900",,"Montgomery","Bethesda","MD","20817","Tax credit"
"2017","Loyalty Transport","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","5000",,,,"1",,,,,"488999",,"Wicomico","Salisbury","MD","21801","Loan/grant"
"2017","LR Transportation","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","5000",,,"1",,,,,,"484220",,"Somerset","Marion","MD","21838","Loan/grant"
"2017","Lurn, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"2462.60",,,,,,,,,"519100",,"Montgomery","Gaithersburg","MD","20879","Tax credit"
"2017","Lyon Bakery, Inc.","Job Creation Tax Credit","Job Creation Tax Credit","JCTC",,,,"140",,,,,,"311812",,"Prince George's","Landover","MD","20785","Tax credit"
"2017","M.K. Catering, Inc.","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","50000",,,"3",,,,,,"722320",,"Prince George's","Hyattsville","MD","20781","Loan/grant"
"2017","Mack Trucks, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"107122.82",,,,,,,,,"336100",,"Washington","Greensboro","NC","27409","Tax credit"
"2017","MacroGenics, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"385562.01",,,,,,,,,"541700",,"Montgomery","Rockville","MD","20850","Tax credit"
"2017","Maines Paper & Food Service","Maryland Economic Development Assistance Authority Fund (Advantage Maryland)","Advantage Maryland (MEDAAF) - 2","MEDAAF-2 Cond. Loan","500000",,"10000000","75","150",,,,,"425120",,"Harford","Aberdeen","MD","21001","Loan/Grant"
"2017","Manor Hill Farm LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Maryland Capital Enterprises","300000",,"100000","4","10",,,,,"111998",,"Howard","Ellicott City","MD","21042","Loan/grant"
