"indicator","type","topic","description","response","year","respondent_group","sample_size","result","format"
"13b","Other","Learning","Participate in learning activities in City of Melbourne","Yes, in the last 12 months","2020","South Wharf / Southbank 3006","142","71.5","Per cent"
"13b","Other","Learning","Participate in learning activities in City of Melbourne","Yes, in the last 12 months","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","111","66.3","Per cent"
"13b","Other","Learning","Participate in learning activities in City of Melbourne","Yes, in the last 12 months","2020","Male","629","68.7","Per cent"
"13b","Other","Learning","Participate in learning activities in City of Melbourne","Yes, in the last 12 months","2020","Female","701","69.7","Per cent"
"13b","Other","Learning","Participate in learning activities in City of Melbourne","Yes, in the last 12 months","2020","18-24 years","353","80.6","Per cent"
"13b","Other","Learning","Participate in learning activities in City of Melbourne","Yes, in the last 12 months","2020","25-34 years","427","66.2","Per cent"
"13b","Other","Learning","Participate in learning activities in City of Melbourne","Yes, in the last 12 months","2020","35-44 years","208","58.5","Per cent"
"13b","Other","Learning","Participate in learning activities in City of Melbourne","Yes, in the last 12 months","2020","45-54 years","138","63.7","Per cent"
"13b","Other","Learning","Participate in learning activities in City of Melbourne","Yes, in the last 12 months","2020","55-64 years","90","76.9","Per cent"
"13b","Other","Learning","Participate in learning activities in City of Melbourne","Yes, in the last 12 months","2020","65+ years","124","55.0","Per cent"
"14","Council Plan Indicator","Relationship with Aboriginal people","Relationship between Aboriginal and Torres Strait Islander people and other Australians for Australia as a nation","Reported as very important or important","2020","City of Melbourne","1270","94.6","Per cent"
"14","Council Plan Indicator","Relationship with Aboriginal people","Relationship between Aboriginal and Torres Strait Islander people and other Australians for Australia as a nation","Reported as very important or important","2020","Carlton 3053","134","96.8","Per cent"
"14","Council Plan Indicator","Relationship with Aboriginal people","Relationship between Aboriginal and Torres Strait Islander people and other Australians for Australia as a nation","Reported as very important or important","2020","Docklands 3008","113","95.3","Per cent"
"14","Council Plan Indicator","Relationship with Aboriginal people","Relationship between Aboriginal and Torres Strait Islander people and other Australians for Australia as a nation","Reported as very important or important","2020","East Melbourne 3002","88","85.8","Per cent"
"14","Council Plan Indicator","Relationship with Aboriginal people","Relationship between Aboriginal and Torres Strait Islander people and other Australians for Australia as a nation","Reported as very important or important","2020","Kensington / Flemington 3031","117","95.9","Per cent"
"14","Council Plan Indicator","Relationship with Aboriginal people","Relationship between Aboriginal and Torres Strait Islander people and other Australians for Australia as a nation","Reported as very important or important","2020","Melbourne 3000","274","90.8","Per cent"
"14","Council Plan Indicator","Relationship with Aboriginal people","Relationship between Aboriginal and Torres Strait Islander people and other Australians for Australia as a nation","Reported as very important or important","2020","North Melbourne 3051 / West Melbourne 3003","207","98.6","Per cent"
"14","Council Plan Indicator","Relationship with Aboriginal people","Relationship between Aboriginal and Torres Strait Islander people and other Australians for Australia as a nation","Reported as very important or important","2020","Parkville 3052","98","96.6","Per cent"
"14","Council Plan Indicator","Relationship with Aboriginal people","Relationship between Aboriginal and Torres Strait Islander people and other Australians for Australia as a nation","Reported as very important or important","2020","South Wharf / Southbank 3006","134","96.0","Per cent"
"14","Council Plan Indicator","Relationship with Aboriginal people","Relationship between Aboriginal and Torres Strait Islander people and other Australians for Australia as a nation","Reported as very important or important","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","105","94.1","Per cent"
"14","Council Plan Indicator","Relationship with Aboriginal people","Relationship between Aboriginal and Torres Strait Islander people and other Australians for Australia as a nation","Reported as very important or important","2020","Male","593","92.3","Per cent"
"14","Council Plan Indicator","Relationship with Aboriginal people","Relationship between Aboriginal and Torres Strait Islander people and other Australians for Australia as a nation","Reported as very important or important","2020","Female","664","97.1","Per cent"
"14","Council Plan Indicator","Relationship with Aboriginal people","Relationship between Aboriginal and Torres Strait Islander people and other Australians for Australia as a nation","Reported as very important or important","2020","18-24 years","328","95.3","Per cent"
"14","Council Plan Indicator","Relationship with Aboriginal people","Relationship between Aboriginal and Torres Strait Islander people and other Australians for Australia as a nation","Reported as very important or important","2020","25-34 years","395","96.7","Per cent"
"14","Council Plan Indicator","Relationship with Aboriginal people","Relationship between Aboriginal and Torres Strait Islander people and other Australians for Australia as a nation","Reported as very important or important","2020","35-44 years","198","96.8","Per cent"
"14","Council Plan Indicator","Relationship with Aboriginal people","Relationship between Aboriginal and Torres Strait Islander people and other Australians for Australia as a nation","Reported as very important or important","2020","45-54 years","135","85.1","Per cent"
"14","Council Plan Indicator","Relationship with Aboriginal people","Relationship between Aboriginal and Torres Strait Islander people and other Australians for Australia as a nation","Reported as very important or important","2020","55-64 years","89","87.9","Per cent"
"14","Council Plan Indicator","Relationship with Aboriginal people","Relationship between Aboriginal and Torres Strait Islander people and other Australians for Australia as a nation","Reported as very important or important","2020","65+ years","121","94.6","Per cent"
"15","Council Plan Indicator","Food production and consumption","Produce own food and consumed in last week","Yes, in the last 12 months","2020","City of Melbourne","1345","64.7","Per cent"
"15","Council Plan Indicator","Food production and consumption","Produce own food and consumed in last week","Yes, in the last 12 months","2020","Carlton 3053","143","75.2","Per cent"
"15","Council Plan Indicator","Food production and consumption","Produce own food and consumed in last week","Yes, in the last 12 months","2020","Docklands 3008","118","67.0","Per cent"
"15","Council Plan Indicator","Food production and consumption","Produce own food and consumed in last week","Yes, in the last 12 months","2020","East Melbourne 3002","94","71.4","Per cent"
"15","Council Plan Indicator","Food production and consumption","Produce own food and consumed in last week","Yes, in the last 12 months","2020","Kensington / Flemington 3031","119","73.0","Per cent"
"15","Council Plan Indicator","Food production and consumption","Produce own food and consumed in last week","Yes, in the last 12 months","2020","Melbourne 3000","296","59.6","Per cent"
"15","Council Plan Indicator","Food production and consumption","Produce own food and consumed in last week","Yes, in the last 12 months","2020","North Melbourne 3051 / West Melbourne 3003","222","59.4","Per cent"
"15","Council Plan Indicator","Food production and consumption","Produce own food and consumed in last week","Yes, in the last 12 months","2020","Parkville 3052","100","62.4","Per cent"
"15","Council Plan Indicator","Food production and consumption","Produce own food and consumed in last week","Yes, in the last 12 months","2020","South Wharf / Southbank 3006","142","61.8","Per cent"
"15","Council Plan Indicator","Food production and consumption","Produce own food and consumed in last week","Yes, in the last 12 months","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","111","70.0","Per cent"
"15","Council Plan Indicator","Food production and consumption","Produce own food and consumed in last week","Yes, in the last 12 months","2020","Male","629","61.2","Per cent"
"15","Council Plan Indicator","Food production and consumption","Produce own food and consumed in last week","Yes, in the last 12 months","2020","Female","701","67.7","Per cent"
"15","Council Plan Indicator","Food production and consumption","Produce own food and consumed in last week","Yes, in the last 12 months","2020","18-24 years","353","69.7","Per cent"
"15","Council Plan Indicator","Food production and consumption","Produce own food and consumed in last week","Yes, in the last 12 months","2020","25-34 years","427","62.8","Per cent"
"15","Council Plan Indicator","Food production and consumption","Produce own food and consumed in last week","Yes, in the last 12 months","2020","35-44 years","208","61.6","Per cent"
"15","Council Plan Indicator","Food production and consumption","Produce own food and consumed in last week","Yes, in the last 12 months","2020","45-54 years","138","60.3","Per cent"
"15","Council Plan Indicator","Food production and consumption","Produce own food and consumed in last week","Yes, in the last 12 months","2020","55-64 years","90","68.6","Per cent"
"15","Council Plan Indicator","Food production and consumption","Produce own food and consumed in last week","Yes, in the last 12 months","2020","65+ years","124","57.2","Per cent"
"16","Council Plan Indicator","Knowledge of Aboriginal culture","Aware of traditional owners of Melbourne","Able to name both Wurundjeri and Boonwurrung","2020","City of Melbourne","1345","7.1","Per cent"
"16","Council Plan Indicator","Knowledge of Aboriginal culture","Aware of traditional owners of Melbourne","Able to name both Wurundjeri and Boonwurrung","2020","Carlton 3053","143","2.8","Per cent"
"16","Council Plan Indicator","Knowledge of Aboriginal culture","Aware of traditional owners of Melbourne","Able to name both Wurundjeri and Boonwurrung","2020","Docklands 3008","118","12.0","Per cent"
"16","Council Plan Indicator","Knowledge of Aboriginal culture","Aware of traditional owners of Melbourne","Able to name both Wurundjeri and Boonwurrung","2020","East Melbourne 3002","94","14.3","Per cent"
"16","Council Plan Indicator","Knowledge of Aboriginal culture","Aware of traditional owners of Melbourne","Able to name both Wurundjeri and Boonwurrung","2020","Kensington / Flemington 3031","119","6.9","Per cent"
"16","Council Plan Indicator","Knowledge of Aboriginal culture","Aware of traditional owners of Melbourne","Able to name both Wurundjeri and Boonwurrung","2020","Melbourne 3000","296","7.5","Per cent"
"16","Council Plan Indicator","Knowledge of Aboriginal culture","Aware of traditional owners of Melbourne","Able to name both Wurundjeri and Boonwurrung","2020","North Melbourne 3051 / West Melbourne 3003","222","9.2","Per cent"
"16","Council Plan Indicator","Knowledge of Aboriginal culture","Aware of traditional owners of Melbourne","Able to name both Wurundjeri and Boonwurrung","2020","Parkville 3052","100","5.8","Per cent"
"16","Council Plan Indicator","Knowledge of Aboriginal culture","Aware of traditional owners of Melbourne","Able to name both Wurundjeri and Boonwurrung","2020","South Wharf / Southbank 3006","142","5.0","Per cent"
"16","Council Plan Indicator","Knowledge of Aboriginal culture","Aware of traditional owners of Melbourne","Able to name both Wurundjeri and Boonwurrung","2020","South Yarra 3141 / Melbourne/St Kilda Road 3004","111","3.9","Per cent"
"16","Council Plan Indicator","Knowledge of Aboriginal culture","Aware of traditional owners of Melbourne","Able to name both Wurundjeri and Boonwurrung","2020","Male","629","8.4","Per cent"
"16","Council Plan Indicator","Knowledge of Aboriginal culture","Aware of traditional owners of Melbourne","Able to name both Wurundjeri and Boonwurrung","2020","Female","701","5.6","Per cent"
"16","Council Plan Indicator","Knowledge of Aboriginal culture","Aware of traditional owners of Melbourne","Able to name both Wurundjeri and Boonwurrung","2020","18-24 years","353","5.1","Per cent"
"16","Council Plan Indicator","Knowledge of Aboriginal culture","Aware of traditional owners of Melbourne","Able to name both Wurundjeri and Boonwurrung","2020","25-34 years","427","6.8","Per cent"
"16","Council Plan Indicator","Knowledge of Aboriginal culture","Aware of traditional owners of Melbourne","Able to name both Wurundjeri and Boonwurrung","2020","35-44 years","208","8.7","Per cent"
"16","Council Plan Indicator","Knowledge of Aboriginal culture","Aware of traditional owners of Melbourne","Able to name both Wurundjeri and Boonwurrung","2020","45-54 years","138","4.0","Per cent"
"16","Council Plan Indicator","Knowledge of Aboriginal culture","Aware of traditional owners of Melbourne","Able to name both Wurundjeri and Boonwurrung","2020","55-64 years","90","19.1","Per cent"
"16","Council Plan Indicator","Knowledge of Aboriginal culture","Aware of traditional owners of Melbourne","Able to name both Wurundjeri and Boonwurrung","2020","65+ years","124","7.5","Per cent"
