"fiscal_year","unique_identifier","deal_number","decision","decision_date","expiration_date","brokered","deal_cancelled","country","program","policy_type","decision_authority","primary_export_product_naics_sic_code","product_description","term","primary_applicant","primary_lender","primary_exporter","primary_exporter_city","primary_exporter_state_code","primary_exporter_state_name","primary_borrower","primary_source_of_repayment_psor","working_capital_delegated_authority","approved_declined_amount","disbursed_shipped_amount","undisbursed_exposure_amount","outstanding_exposure_amount","small_business_authorized_amount","woman_owned_authorized_amount","minority_owned_authorized_amount","loan_interest_rate","multiyear_working_capital_extension"
"2009","09442303ST0001","442303","Approved","2009-02-26T00:00:00.000","2010-01-01T00:00:00.000","Yes","No","Singapore","Insurance","ESS","Individual Delegated Authority","333923","Overhead Traveling Crane, Hoist, and Monorail System Manufacturing","Short Term","Ram Winch and Hoist Ltd.","N/A","Ram Winch And Hoist Management, Llc","Houston","TX","Texas","Libra Multi-Tech Pte Ltd.","Libra Multi-Tech Pte Ltd.",,"720000","1487712.26","0","0","720000","0","0","N/A",
"2009","09443126ST0001","443126","Approved","2009-02-25T00:00:00.000","2010-02-20T00:00:00.000","Yes","No","Mexico","Insurance","FB","Individual Delegated Authority","423420","Office Equipment Merchant Wholesalers","Short Term","Interfinanciera, S.A. de C.V., Sofom, E.N.R.","Interfinanciera, S.A. de C.V., Sofom, E.N.R.","International Copier Exchange","Addison","TX","Texas","Big 99, S.A. de C.V.","Big 99, S.A. de C.V.",,"315000","522289.74","0","0","86436","0","0","N/A",
"2009","09443591ST0001","443591","Approved","2009-03-13T00:00:00.000","2010-04-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ENB","Individual Delegated Authority","423830","Industrial Machinery and Equipment Merchant Wholesalers","Short Term","Axistrade, Inc.","N/A","Axistrade, Inc.","Houston","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"350000","67867.56","0","0","350000","0","350000","N/A",
"2009","09443678ST0001","443678","Approved","2009-03-19T00:00:00.000","2010-01-19T00:00:00.000","Yes","No","United Kingdom","Insurance","ESS","Individual Delegated Authority","334111","Electronic Computer Manufacturing","Short Term","Einstruction Corporation","N/A","Einstruction Corporation","Denton","TX","Texas","Art Systems, Ltd.","Art Systems, Ltd.",,"225000","66811","0","0","225000","0","0","N/A",
"2009","09443770ST0001","443770","Approved","2009-02-23T00:00:00.000","2010-03-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ESC","Individual Delegated Authority","424990","Other Miscellaneous Nondurable Goods Merchant Wholesalers","Short Term","Pharmco International, Incorporated","American First National Bank","Pharmco International, Incorporated","Richardson","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"4000000","0","0","0","4000000","4000000","4000000","N/A",
"2009","09445229ST0001","445229","Approved","2009-03-02T00:00:00.000","2010-02-23T00:00:00.000","Yes","No","Mexico","Insurance","ESS","Individual Delegated Authority","331524","Aluminum Foundries (except Die-Casting)","Short Term","Galvotec Alloys, Inc.","N/A","Galvotec Alloys, Inc.","Mcallen","TX","Texas","Industrias del Hierro, S.A. de C.V.","Industrias del Hierro, S.A. de C.V.",,"261000","40600","0","0","261000","0","261000","N/A",
"2009","09446129ST0001","446129","Approved","2009-03-19T00:00:00.000","2010-03-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ENB","Individual Delegated Authority","423930","Recyclable Material Merchant Wholesalers","Short Term","Pika International, Inc","BOKF, N.A.","Pika International, Inc","Stafford","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"750000","1248111.14","0","0","750000","0","750000","N/A",
"2009","09446185ST0001","446185","Approved","2009-03-30T00:00:00.000","2010-03-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ENB","Individual Delegated Authority","326220","Rubber and Plastics Hoses and Belting Manufacturing","Short Term","U S Rubber Corporation","N/A","U.S. Rubber Corporation","Conroe","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"250000","35002.08","0","0","250000","0","250000","N/A",
"2009","09446301ST0001","446301","Approved","2009-04-13T00:00:00.000","2010-04-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ENB","Individual Delegated Authority","333132","Oil and Gas Field Machinery and Equipment Manufacturing","Short Term","Probe Technology Services, Inc.","N/A","Probe Technology Services, Inc.","Fort Worth","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"2000000","693681.04","0","0","2000000","0","0","N/A",
"2009","09446345ST0001","446345","Approved","2009-04-28T00:00:00.000","2010-04-24T00:00:00.000","Yes","No","Mexico","Insurance","FB","Individual Delegated Authority","423820","Farm and Garden Machinery and Equipment Merchant Wholesalers","Short Term","Cofine, S.A. de C.V. SOFOM ENR","Cofine, S.A. de C.V. SOFOM ENR","Southwest Auction Co Inc","Howe","TX","Texas","Insumos Agropecuarios Fronterizos S.A. de C.V.","Insumos Agropecuarios Fronterizos S.A. de C.V.",,"450000","470106","0","0","123480","0","0","N/A",
"2009","09446400ST0001","446400","Approved","2009-07-09T00:00:00.000","2010-07-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ENB","Individual Delegated Authority","334119","Other Computer Peripheral Equipment Manufacturing","Short Term","Bradshaw Group, Inc., The","N/A","Bradshaw Group, Inc., The","Richardson","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"300000","212440.81","0","0","300000","0","0","N/A",
"2009","09446534ST0001","446534","Approved","2009-04-23T00:00:00.000","2010-05-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ESC","Individual Delegated Authority","423840","Industrial Supplies Merchant Wholesalers","Short Term","Santos CMI Construction, Inc.","N/A","Santos Cmi Construction, Inc.","Houston","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"500000","0","0","0","0","0","0","N/A",
"2009","09446576ST0001","446576","Approved","2009-04-15T00:00:00.000","2009-06-01T00:00:00.000","No","No","United Kingdom","Insurance","ESS","Individual Delegated Authority","423860","Transportation Equipment and Supplies (except Motor Vehicle) Merchant Whole","Short Term","Aviation Excellence, Inc.","N/A","Aviation Excellence, Inc.","Irving","TX","Texas","Aero Inventory (UK) Ltd.","Aero Inventory (UK) Ltd.",,"225000","0","0","0","225000","0","0","N/A",
"2009","09446628MT0001","446628","Approved","2009-05-14T00:00:00.000","2010-04-28T00:00:00.000","Yes","No","El Salvador","Insurance","MSM","Individual Delegated Authority","333294","Food Product Machinery Manufacturing","Medium Term","PNC Bank N.A.","PNC Bank N.A.","H&K Dallas Inc.","Dallas","TX","Texas","Industria de Hamburguesas S.A.","Industria de Hamburguesas S.A.",,"532134","0","0","0","146017.5696","0","0","N/A",
"2009","09446948ST0001","446948","Approved","2009-06-04T00:00:00.000","2010-06-02T00:00:00.000","Yes","No","Costa Rica","Insurance","FB","Individual Delegated Authority","423120","Motor Vehicle Supplies and New Parts Merchant Wholesalers","Short Term","Plus International Bank","Plus International Bank","Sopus Products, A Div. Of Shell Company","Houston","TX","Texas","Rally de Centroamerica S.A.","Japeco International, S.A.",,"585000","692079.48","0","0","160524","0","0","N/A",
"2009","09447279ST0001","447279","Approved","2009-03-27T00:00:00.000","2009-05-28T00:00:00.000","Yes","No","United Kingdom","Insurance","ESS","Individual Delegated Authority","333132","Oil and Gas Field Machinery and Equipment Manufacturing","Short Term","Canrig Drilling Technology, Ltd","N/A","Canrig Drilling Technology, Ltd","Magnolia","TX","Texas","Longbrass, Ltd.","Unicredit Bank ZAO",,"5049756.35","5315533.2","0","0","0","0","0","N/A",
"2009","09447634ST0001","447634","Approved","2009-07-29T00:00:00.000","2010-08-01T00:00:00.000","Yes","No","Mexico","Insurance","FB","Individual Delegated Authority","211111","Crude Petroleum And Natural Gas Extraction","Short Term","Banco Monex, S.A., Institucion de Banca Multiple, Monex Grupo Financiero","Banco Monex, S.A., Institucion de Banca Multiple, Monex Grupo Financiero","Forgings, Flanges & Fittings, Lp","Houston","TX","Texas","Ingenieria En Alta, Media Y Baja Tension, S.A. de C.V.","Ingenieria En Alta, Media Y Baja Tension, S.A. de C.V.",,"2250000","2137548.34","0","0","617400","0","0","N/A",
"2009","09447885ST0001","447885","Approved","2009-08-25T00:00:00.000","2010-08-25T00:00:00.000","Yes","No","Mexico","Insurance","FB","Individual Delegated Authority","111219","Other Vegetable (except Potato) and Melon Farming","Short Term","Interfinanciera, S.A. de C.V., Sofom, E.N.R.","Interfinanciera, S.A. de C.V., Sofom, E.N.R.","Hi-Tech Irrigation, Inc.","San Juan","TX","Texas","Distribuidora Bebo, S.P.R. de R.L.","Distribuidora Bebo, S.P.R. de R.L.",,"900000","455151.88","0","0","246960","0","0","N/A",
"2009","09448093ST0001","448093","Approved","2009-05-21T00:00:00.000","2010-09-08T00:00:00.000","Yes","No","Mexico","Insurance","ESS","Individual Delegated Authority","444190","Other Building Material Dealers","Short Term","Midway Importing, Inc.","Espirito Santo Bank","Midway Importing, Inc.","Houston","TX","Texas","Ecologia Aplicada, S.A. C.V.","Ecologia Aplicada, S.A. C.V.",,"540000","1255182.48","0","0","0","0","0","N/A",
"2009","09448391ST0001","448391","Approved","2009-06-04T00:00:00.000","2010-06-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ENB","Individual Delegated Authority","339112","Surgical and Medical Instrument Manufacturing","Short Term","Powerlung, Inc.","N/A","Powerlung, Inc.","Houston","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"100000","0","0","0","100000","100000","0","N/A",
"2009","09448941ST0001","448941","Approved","2009-08-17T00:00:00.000","2010-09-01T00:00:00.000","No","No","Multiple - Countries","Insurance","ENB","Individual Delegated Authority","423930","Recyclable Material Merchant Wholesalers","Short Term","Advanced Technology And Diversified Products, Inc.","N/A","Advanced Technology And Diversified Products, Inc.","Houston","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"125000","0","0","0","125000","0","125000","N/A",
"2009","09449541ST0001","449541","Approved","2009-06-01T00:00:00.000","2010-05-26T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ENB","Individual Delegated Authority","423930","Recyclable Material Merchant Wholesalers","Short Term","International Metals, LLC","N/A","International Metals Llc","Spring","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"250000","229425.68","0","0","250000","0","0","N/A",
"2009","09450240ST0001","450240","Approved","2009-05-14T00:00:00.000","2010-05-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ESC","Individual Delegated Authority","423940","Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers","Short Term","Gemland Texas Inc","N/A","Gemland Texas Inc.","Houston","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"1000000","2772675.45","0","0","1000000","0","1000000","N/A",
"2009","09450445ST0001","450445","Approved","2009-07-21T00:00:00.000","2010-08-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ESC","Individual Delegated Authority","423830","Industrial Machinery and Equipment Merchant Wholesalers","Short Term","Synergy Barukh Ltd.","N/A","Synergy Barukh Ltd.","Houston","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"600000","0","0","0","600000","0","600000","N/A",
"2009","09451228ST0001","451228","Approved","2009-06-11T00:00:00.000","2010-06-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ESC","Individual Delegated Authority","325998","All Other Miscellaneous Chemical Product and Preparation Manufacturing","Short Term","Global AM-TX, Inc","N/A","Global Am-Tx, Inc","Alvin","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"500000","0","0","0","500000","500000","0","N/A",
"2009","09451282ST0001","451282","Approved","2009-08-05T00:00:00.000","2010-07-29T00:00:00.000","Yes","No","Mexico","Insurance","ESS","Loan/Credit Committee","326160","Plastics Bottle Manufacturing","Short Term","Coutinho & Ferrostaal Incorporated","N/A","Coutinho & Ferrostaal Incorporated","Houston","TX","Texas","Grupo Petrotemex, S.A. de C.V.","Polimor, S.A. de C.V.",,"7200000","0","0","0","0","0","0","N/A",
"2009","09452080MT0001","452080","Approved","2009-07-15T00:00:00.000","2009-12-15T00:00:00.000","Yes","No","Mexico","Insurance","MTS","Individual Delegated Authority","333111","Farm Machinery and Equipment Manufacturing","Medium Term","Sterling Bank (Inc)","Sterling Bank (Inc)","Delta Tech Ops","Houston","TX","Texas","Beneficiadora de Semillas Oleaginosas, S.A. de C.V.","Beneficiadora de Semillas Oleaginosas, S.A. de C.V.",,"185734.48","185734.48","0","0","50965.54131","0","0","N/A",
"2009","09452290ST0001","452290","Approved","2009-07-17T00:00:00.000","2010-08-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ESC","Individual Delegated Authority","541620","Environmental Consulting Services","Short Term","Zephyr Environmental Corporation","N/A","Zephyr Environmental Corporation","Austin","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"500000","0","0","0","0","500000","0","N/A",
"2009","09452959MT0001","452959","Approved","2009-08-11T00:00:00.000","2009-12-01T00:00:00.000","Yes","No","Brazil","Insurance","MTS","Loan/Credit Committee","336411","Aircraft Manufacturing","Medium Term","Air Tractor, Inc.","Wells Fargo Bank N.A.","Air Tractor, Inc.","Olney","TX","Texas","Pla & Silva Aviacao Agricola Ltda.","Luciane Pla Da Silva",,"672214.36","672214.35","0","0","672214.36","672214.36","0","N/A",
"2009","09453192ST0001","453192","Approved","2009-06-08T00:00:00.000","2010-06-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ESC","Individual Delegated Authority","323119","Other Commercial Printing","Short Term","Breathing Color, Inc.","Austin Financial Services Inc","Breathing Color, Inc.","Austin","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"250000","465644.21","0","0","250000","0","0","N/A",
"2009","09453510ST0001","453510","Approved","2009-07-15T00:00:00.000","2010-07-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ESC","Individual Delegated Authority","336411","Aircraft Manufacturing","Short Term","DRB Aviation Consultants","Plains Capital Bank","Drb Aviation Consultants","San Antonio","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"500000","500000","0","0","500000","0","0","N/A",
"2009","09454208ST0001","454208","Approved","2009-07-07T00:00:00.000","2010-07-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ESC","Individual Delegated Authority","333220","Plastics And Rubber Industry Machinery Manufactur","Short Term","Montachem International, Inc.","First American Bank (Elk Grove Vil., Ill.)","Montachem International, Inc.","Houston","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"15000000","4600183.03","0","0","15000000","0","0","N/A",
"2009","09454539ST0001","454539","Approved","2009-07-21T00:00:00.000","2010-07-01T00:00:00.000","Yes","No","Russia","Insurance","ESS","Individual Delegated Authority","333132","Oil and Gas Field Machinery and Equipment Manufacturing","Short Term","Global Tubing, LLC","N/A","Global Tubing, Llc","Dayton","TX","Texas","OJSC Surgutneptegas","Surgutneftegasbank PJSC",,"2541250","1057000","0","0","2541250","0","0","N/A",
"2009","09455106ST0001","455106","Approved","2009-09-18T00:00:00.000","2010-09-01T00:00:00.000","Yes","No","Mexico","Insurance","ESS","Individual Delegated Authority","333132","Oil and Gas Field Machinery and Equipment Manufacturing","Short Term","New Tech Systems, Inc.","N/A","New Tech Systems, Inc.","Midland","TX","Texas","Pemex Exploración y Producción","Pemex Exploración y Producción",,"151200","168000","0","0","151200","0","0","N/A",
"2009","09455130ST0001","455130","Approved","2009-08-31T00:00:00.000","2010-10-30T00:00:00.000","Yes","No","Mexico","Insurance","FB","Loan/Credit Committee","333132","Oil and Gas Field Machinery and Equipment Manufacturing","Short Term","UPS Capital Business Credit","UPS Capital Business Credit","West Texas Gas, Inc.","Midland","TX","Texas","Gas Natural Industrial, S.A. de C.V.","Distribuidora de Gas Natural Mexico S.A. de C.V.",,"900000","2100000","0","0","246960","0","0","N/A",
"2009","09455295MT0001","455295","Approved","2009-09-24T00:00:00.000","2010-03-01T00:00:00.000","Yes","No","Brazil","Insurance","MTS","Loan/Credit Committee","336411","Aircraft Manufacturing","Medium Term","Air Tractor, Inc.","Wells Fargo Bank, N.A.","Air Tractor, Inc.","Olney","TX","Texas","Jose Antonio Goncalves Viana","Jose Antonio Goncalves Viana",,"580036","580035.19","0","0","580036","580036","0","N/A",
"2009","09456070ST0001","456070","Approved","2009-08-04T00:00:00.000","2010-07-15T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ESC","Individual Delegated Authority","424470","Meat and Meat Product Merchant Wholesalers","Short Term","Triple B Foods, Inc.","BBVA Compass Bank","Triple B Foods, Inc.","Richardson","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"1500000","8216190.07","0","0","1500000","1500000","0","N/A",
"2009","09456807ST0001","456807","Approved","2009-08-17T00:00:00.000","2010-10-18T00:00:00.000","Yes","No","Costa Rica","Insurance","FB","Individual Delegated Authority","324199","All Other Petroleum and Coal Products Manufacturing","Short Term","Hencorp Becstone, L.C.","Hencorp Becstone, L.C.","Exxon Mobil Corp.","Irving","TX","Texas","Yanber, S.A.","Samuel Yankelewitz Berger",,"2700000","6039205.36","0","0","740880","0","0","N/A",
"2009","09456901ST0001","456901","Approved","2009-08-20T00:00:00.000","2010-08-01T00:00:00.000","Yes","No","Mexico","Insurance","ESS","Individual Delegated Authority","325110","Petrochemical Manufacturing","Short Term","Quim Export Inc","N/A","Quim Export Inc","Houston","TX","Texas","Global Drilling Fluids de Mexico, S.A. de C.V.","Global Drilling Fluids de Mexico, S.A. de C.V.",,"540000","341581","0","0","540000","0","540000","N/A",
"2009","09456973ST0001","456973","Approved","2009-08-11T00:00:00.000","2010-08-15T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ENB","Individual Delegated Authority","333293","Printing Machinery And Equipment Manufacturing","Short Term","Grafitec Ltd","N/A","Ricardo R Rincon","Mcallen","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"250000","112386.12","0","0","250000","0","0","N/A",
"2009","09457126ST0001","457126","Approved","2009-08-07T00:00:00.000","2010-08-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ESC","Individual Delegated Authority","311119","Other Animal Food Manufacturing","Short Term","Biofix Holding, Inc.","N/A","Biofix Holding, Inc.","Denton","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"1500000","0","0","0","1500000","0","0","N/A",
"2009","09458795ST0001","458795","Approved","2009-09-08T00:00:00.000","2010-09-01T00:00:00.000","Yes","No","Germany","Insurance","ESS","Individual Delegated Authority","332919","Other Metal Valve and Pipe Fitting Manufacturing","Short Term","George, Ashley W","N/A","Wood George And Company Inc.","Houston","TX","Texas","ITAG Valves and Oilfield Products Gmbh","ITAG Valves and Oilfield Products Gmbh",,"225000","494200","0","0","0","0","0","N/A",
"2009","09459502ST0001","459502","Approved","2009-09-23T00:00:00.000","2010-09-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ENB","Individual Delegated Authority","334413","Semiconductor and Related Device Manufacturing","Short Term","Headway Research, Inc","N/A","Headway Research, Inc","Garland","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"80000","36185.25","0","0","0","0","0","N/A",
"2009","09459732ST0001","459732","Approved","2009-09-29T00:00:00.000","2010-10-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ENB","Individual Delegated Authority","339112","Surgical and Medical Instrument Manufacturing","Short Term","Origen Biomedical, Inc.","N/A","Origen Biomedical, Inc.","Austin","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"150000","0","0","0","150000","0","0","N/A",
"2009","09461140ST0001","461140","Approved","2009-09-25T00:00:00.000","2010-09-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ESC","Individual Delegated Authority","337215","Showcase, Partition, Shelving, and Locker Manufacturing","Short Term","SCA Walls, Inc.","N/A","Sca Walls, Inc.","Garland","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"300000","4734.34","0","0","300000","300000","0","N/A",
"2010","07084099XX0001","AP084099XX","Approved","2009-12-03T00:00:00.000","2016-06-05T00:00:00.000","No","No","Papua New Guinea","Loan","N/A","Board","8744","Facilities Support Management Services","Long Term","Societe Generale S.A.","Ex-Im Bank","Exxon Mobil Corp.","Irving","TX","Texas","Papua New Guinea Lng Global Company Ldc","Papua New Guinea Lng Global Company Ldc",,"1349400401","1224606066","0.03","680333541.6","14128222.2","0","0","3.92",
"2010","07084099XX0002","AP084099XX","Approved","2009-12-03T00:00:00.000","2016-06-05T00:00:00.000","No","No","Papua New Guinea","Loan","N/A","Board","8744","Facilities Support Management Services","Long Term","Societe Generale S.A.","Ex-Im Bank","Exxon Mobil Corp.","Irving","TX","Texas","Papua New Guinea Lng Global Company Ldc","Papua New Guinea Lng Global Company Ldc",,"476258965","504206890","0","280113637.1","4986431.364","0","0","3.92",
"2010","07084099XX0003","AP084099XX","Approved","2009-12-03T00:00:00.000","2016-06-05T00:00:00.000","No","No","Papua New Guinea","Loan","N/A","Board","8744","Facilities Support Management Services","Long Term","Societe Generale S.A.","Ex-Im Bank","Exxon Mobil Corp.","Irving","TX","Texas","Papua New Guinea Lng Global Company Ldc","Papua New Guinea Lng Global Company Ldc",,"374340634","207013398.3","0","115006909","3919346.438","0","0","3.92",
"2010","07085220XX0001","AP085220XX","Approved","2010-09-29T00:00:00.000","2011-04-20T00:00:00.000","No","No","Mexico","Loan","N/A","Board","1381","Drilling Oil and Gas Wells","Long Term","BNP Paribas","Ex-Im Bank","Halliburton Energy Services, Inc.","Houston","TX","Texas","Petroleos Mexicanos","PEMEX-Exploracion Y Produccion",,"0","380000000","0","0","0","0","0","Floating Rate",
"2010","07085221XX0001","AP085221XX","Approved","2010-09-29T00:00:00.000","2011-04-20T00:00:00.000","No","No","Mexico","Loan","N/A","Board","1381","Drilling Oil and Gas Wells","Long Term","Societe Generale Financial","Ex-Im Bank","Ensco Incorporated","Houston","TX","Texas","Petroleos Mexicanos","PEMEX-Exploracion Y Produccion",,"0","190000000","0","0","0","0","0","Floating Rate",
"2010","08075258XK0001","AP075258XK","Approved","2010-01-28T00:00:00.000","2010-12-09T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","424720","Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations","Short Term","Frost National Bank","Frost National Bank","Elare Partners Ltd","San Antonio","TX","Texas","Elare Partners Ltd","Elare Partners Ltd","Yes","6300000","6300000","0","0","6300000","0","6300000","N/A",
"2010","08076375XJ0001","AP076375XJ","Approved","2010-08-20T00:00:00.000","2011-06-23T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5063","Electrical Apparatus and Equipment - Wiring Supplie","Short Term","Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na","Ohm International Corporation","Houston","TX","Texas","Ohm International Corporation","Ohm International Corporation","Yes","3150000","3150000","0","0","3150000","0","0","N/A",
"2010","08076375XJ0002","AP076375XJ","Approved","2010-09-01T00:00:00.000","2011-06-23T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5063","Electrical Apparatus and Equipment - Wiring Supplie","Short Term","Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na","Ohm International Corporation","Houston","TX","Texas","Ohm International Corporation","Ohm International Corporation","Yes","1350000","1350000","0","0","1350000","0","0","N/A",
"2010","08077069XG0001","AP077069XG","Approved","2010-06-29T00:00:00.000","2011-05-05T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","311612","Meat Processed from Carcasses","Short Term","Frost National","Frost National","Almacenes De Tejas Lp","San Antonio","TX","Texas","Almacenes De Tejas Lp","Almacenes De Tejas Lp","Yes","2925000","2925000","0","0","2925000","0","0","N/A",
"2010","08077545XG0001","AP077545XG","Approved","2010-03-19T00:00:00.000","2011-01-19T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","424510","Grain and Field Bean Merchant Wholesalers","Short Term","Frost National Bank","Frost National Bank","U.S. Grain & Feed Ingredients, Inc.","San Antonio","TX","Texas","U.S. Grain & Feed Ingredients, Inc.","U.S. Grain & Feed Ingredients, Inc.","Yes","270000","270000","0","0","270000","0","0","N/A",
"2010","08079756XG0001","AP079756XG","Approved","2010-03-22T00:00:00.000","2011-06-09T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3563","Air and Gas Compressors","Short Term","Amegy Bank National Association","Amegy Bank National Association","Neuman And Esser Usa Inc","Katy","TX","Texas","Neuman And Esser Usa Inc","Neuman And Esser Usa Inc","Yes","2700000","2700000","0","0","2700000","0","0","N/A",
"2010","08079756XG0002","AP079756XG","Approved","2010-08-11T00:00:00.000","2011-06-09T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3563","Air and Gas Compressors","Short Term","Amegy Bank National Association","Amegy Bank National Association","Neuman And Esser Usa Inc","Katy","TX","Texas","Neuman And Esser Usa Inc","Neuman And Esser Usa Inc","Yes","2700000","2700000","0","0","2700000","0","0","N/A",
"2010","08079877XE0001","AP079877XE","Approved","2010-08-26T00:00:00.000","2012-07-15T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","423120","Motor Vehicle Supplies and New Parts Merchant Wholesalers","Short Term","Comerica Bank","Comerica Bank","Auto Air Export Inc.","Irving","TX","Texas","Auto Air Export Inc.","Auto Air Export Inc.","Yes","7200000","7200000","0","0","7200000","7200000","7200000","N/A",
"2010","08080252XE0002","AP080252XE","Approved","2010-07-15T00:00:00.000","2011-01-31T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3498","Fabricated Pipe and Pipe Fittings","Short Term","Jpmorgan Chase Bank N.A.","Jpmorgan Chase Bank N.A.","Rilco Manufacturing Company","Houston","TX","Texas","Rilco Manufacturing Company","Rilco Manufacturing Company","Yes","2700000","2700000","0","0","2700000","0","0","N/A",
"2010","08080445XB0002","AP080445XB","Approved","2010-05-25T00:00:00.000","2011-02-26T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3569","General Industrial Machinery and Equipment - NEC","Short Term","Wells Fargo Bank Minnesota Na","Wells Fargo, N.A.","Generon Igs Inc","Houston","TX","Texas","Generon Igs Inc","Generon Igs Inc","Yes","3600000","3600000","0","0","3600000","0","0","N/A",
"2010","08081166XD0003","AP081166XD","Approved","2010-08-02T00:00:00.000","2011-05-09T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3533","Oil and Gas Field Machinery and Equipment","Short Term","Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na","Flare Industries, Llc","Austin","TX","Texas","Flare Industries, Llc","Flare Industries, Llc","Yes","4477500","4477500","0","0","4477500","0","0","N/A",
"2010","08081166XE0001","AP081166XE","Approved","2010-09-20T00:00:00.000","2011-08-19T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3533","Oil and Gas Field Machinery and Equipment","Short Term","Jpmorgan Chase Bank, National Association","Jpmorgan Chase Bank, National Association","Flare Industries, Llc","Austin","TX","Texas","Flare Industries, Llc","Flare Industries, Llc","Yes","7200000","7200000","0","0","7200000","0","0","N/A",
"2010","08082115XD0001","AP082115XD","Approved","2009-12-30T00:00:00.000","2010-11-12T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","8711","Engineering Services","Short Term","Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na","Gtc Technology Lp","Houston","TX","Texas","Gtc Technology Lp","Gtc Technology Lp","Yes","1440000","1440000","0","0","1440000","0","1440000","N/A",
"2010","08082189XE0001","AP082189XE","Approved","2009-12-30T00:00:00.000","2010-05-05T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","423440","Other Commercial Equipment Merchant Wholesalers","Short Term","Bank Of Texas, National Association","Bank Of Texas, National Association","North American Trade Corporati","Montgomery","TX","Texas","North American Trade Corporati","North American Trade Corporati","Yes","900000","900000","0","0","900000","0","900000","N/A",
