"provider_name","address1","address2","city","state","zip","last_report_date","public_website","phone_number","geopoint"
"WALGREENS STORE #03133","2301 S ONEIDA ST",,"ASHWAUBENON","WI","54304","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-2301+s+oneida+st-ashwaubenon-wi-54304/id=3133",,"POINT (-88.064807 44.48896)"
"WALGREENS STORE #11202","1712 S STRATFORD RD",,"WINSTON SALEM","NC","27103","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-1712+s+stratford+rd-winston%20salem-nc-27103/id=11202",,"POINT (-80.305375 36.06917)"
"CVS STORE #00548","184 S LIVINGSTON AVE, CEDAR MALL","CVS Pharmacy","LIVINGSTON","NJ","07039","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-74.31441 40.78982)"
"CVS Store #00170","839 N ORLANDO AVE","CVS Pharmacy","WINTER PARK","FL","32789","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.36577 28.59058)"
"WALGREENS STORE #21388","9055 KATY FWY","STE 101","HOUSTON","TX","77024","2022-08-25T00:00:00.000","https://www.walgreens.com/findcare/services",,"POINT (-95.512243 29.78347)"
"Optum Serve - Cudahy","4835 Clara Street","Clara Street Park","Cudahy","CA","90201","2022-08-24T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-118.1809 33.96505)"
"CVS Store #02749","5225 POPLAR TENT RD","CVS Pharmacy","CONCORD","NC","28027","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.66514 35.41232)"
"CVS Store #06746","1514 N ALEXANDER","CVS Pharmacy","BAYTOWN","TX","77520","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-94.953285 29.739265)"
"CVS STORE #10473","18820 STATE HWY 305 NE","CVS Pharmacy","POULSBO","WA","98370","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-122.63624 47.73389)"
"CVS Store #08968","222 EAST 34TH STREET","CVS Pharmacy","NEW YORK","NY","10016","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-73.94599 40.651625)"
"OMNI FAMILY HEALTH","1701 Stine Road",,"Bakersfield","CA","93309","2022-08-23T00:00:00.000","http://www.omnifamilyhealth.org","866-707-6664","POINT (-119.05193 35.33829)"
"CVS Store #03401","12955 SW 112TH ST","CVS Pharmacy","MIAMI","FL","33186","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.406625 25.66441)"
"WALGREENS STORE #06668","9450 HAMMERLY BLVD",,"HOUSTON","TX","77080","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-9450+hammerly+hammerly+blvd-houston-tx-77080/id=6668",,"POINT (-95.523977 29.81044)"
"CVS Store #07075","2995 E. CHANDLER HEIGHTS RD.","CVS Pharmacy","CHANDLER","AZ","85249","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-111.790107 33.23309)"
"CVS STORE #07654","2996 E. HWY 501","CVS Pharmacy","CONWAY","SC","29526","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-78.98427 33.77535)"
"WALGREENS STORE #07175","1344 W REDONDO BEACH BLVD",,"GARDENA","CA","90247","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-1344+w+redondo+beach+blvd-gardena-ca-90247/id=7175",,"POINT (-118.29956 33.8911)"
"Dallas County-Mobile Clinic 6","4811 Harry Hines Blvd",,"Dallas","TX","75235","2022-08-22T00:00:00.000",,,"POINT (-96.83452 32.80871)"
"KROGER PHARMACY 02600592","1203 MURFREESBORO RD",,"FRANKLIN","TN","37064","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-86.83131 35.91584)"
"CVS Store #03648","3634 ROGERO RD","CVS Pharmacy","JACKSONVILLE","FL","32277","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.58832 30.36581)"
"CVS Store #06424","1200 GALLATIN PIKE SOUTH","CVS Pharmacy","MADISON","TN","37115","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-86.70817 36.28011)"
"CVS Store #10417","1153 ELM ST.","CVS Pharmacy","SPRINGFIELD","MO","65806","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-93.27645 37.20545)"
"CVS Store #03980","500 S WATER ST","CVS Pharmacy","KENT","OH","44240","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.3589 41.14979)"
"COOS COUNTY FAM HLTH SVCS - GORHAM","2 BROADWAY Ave",,"GORHAM","NH","03581","2022-08-18T00:00:00.000",,,"POINT (-71.19007 44.3943)"
"KING SOOPERS PHARMACY 62000016","19711 E SMOKY HILL RD",,"AURORA","CO","80015","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-104.758355 39.61516)"
"CVS STORE #05796","2315 W. MERCURY BLVD","CVS Pharmacy","HAMPTON","VA","23666","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-76.408025 37.036875)"
"CVS Store #02979","6120 E. MOCKINGBIRD LN.","CVS Pharmacy","DALLAS","TX","75214","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-96.7608 32.83606)"
"CVS Store #08990","12980 BANDERA RD","CVS Pharmacy","HELOTES","TX","78023","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-98.68601 29.564285)"
"CVS Store #06964","2610 LAKE AUSTIN BLVD","CVS Pharmacy","AUSTIN","TX","78703","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-97.775073 30.281625)"
"CVS Store #02296","3295 PA ROUTE 100","CVS Pharmacy","MACUNGIE","PA","18062","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-75.5662 40.51962)"
"Wellstreet UC - St. Clair Shores","25631 Little Mack Ave","Suite 104","St. Clair Shores","MI","48081","2022-05-10T00:00:00.000",,,"POINT (-82.9077 42.48331)"
"CVS STORE #00830","900 ASSEMBLY ST.","CVS Pharmacy","COLUMBIA","SC","29201","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.033015 33.99722)"
"MED ASSOC PLUS AT BELLE TERRACE","2467 Golden Camp Rd",,"Augusta","GA","30906","2022-08-25T00:00:00.000","http://mapbt.com","706-790-4440","POINT (-82.05104 33.42925)"
"WALGREENS STORE #03795","6996 US HIGHWAY 19 N",,"PINELLAS PARK","FL","33781","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-6996+us+19+n-pinellas%20park-fl-33781/id=3795",,"POINT (-82.68197 27.83528)"
"CVS Store #05892","5050 W. BASELINE RD.","CVS Pharmacy","LAVEEN","AZ","85339","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-112.167535 33.378185)"
"Optum Serve - Sylmar","13100 Hubbard Street","Sandra Chapman/Tyrone Brown,","Sylmar","CA","91342","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-118.41902 34.31733)"
"Southside Pharmacy","98 Dodd St",,"Spring Hope","NC","27882","2022-08-12T00:00:00.000",,,"POINT (-78.10626 35.95033)"
"WALGREENS STORE #05594","3 E GOLF RD",,"ARLINGTON HEIGHTS","IL","60005","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-3+e+golf+rd-arlington%20heights-il-60005/id=5594",,"POINT (-87.98136 42.0508)"
"ARH BARBOURVILLE ARH SPECIALTY PHAR","80 HOSPITAL DR",,"BARBOURVILLE","KY","40906","2022-08-22T00:00:00.000",,,"POINT (-83.870437 36.852307)"
"FAM HLTH CTRS INC FAM HC PORTLAND","2215 Portland Ave",,"Louisville","KY","40212","2022-08-25T00:00:00.000","http://www.fhclouisville.org","502-774-8631","POINT (-85.78473 38.27062)"
"CVS STORE #07142","16760 W. DIVISION ST.","CVS Pharmacy","LOCKPORT","IL","60441","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-88.02525 41.58376)"
"CVS Store #07588","612 MERRIMON AVE.","CVS Pharmacy","ASHEVILLE","NC","28804","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-82.55484 35.61977)"
"CVS Store #17228","1801 S LOOP 288","CVS Pharmacy","DENTON","TX","76205","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-97.09855 33.1897)"
"CVS Store #10863","2411 LANDMARK DR.","CVS Pharmacy","RALEIGH","NC","27607","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-78.698435 35.81602)"
"Hillsborough Pharmacy and Nutrition","110 Boone Square St","ste 29","Hillsborough","NC","27278","2022-08-12T00:00:00.000",,,"POINT (-79.100792 36.06343)"
"BRONXCARE MEDICAL AND DENTAL AT POE","1650 Grand Concourse","Basement pharmacy","Bronx","NY","10457","2022-08-24T00:00:00.000",,"718-838-1016","POINT (-73.91124 40.84432)"
"CVS Store #04428","8600 HIXSON PIKE","CVS Pharmacy","HIXSON","TN","37343","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-85.15822 35.20074)"
"WALGREENS STORE #07016","3724 CRENSHAW BLVD",,"LOS ANGELES","CA","90016","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-3724+crenshaw+blvd-los-angeles-ca-90016/id=7016",,"POINT (-118.33499 34.02016)"
"CVS Store #00549","61-15 METROPOLITAN AVE.","CVS Pharmacy","RIDGEWOOD","NY","11385","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-73.90131 40.71283)"
"CVS Store #04103","355 LINCOLN AVENUE","CVS Pharmacy","BELLEVUE","PA","15202","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.052355 40.49352)"
"ADELANTO CHC CNTY OF SAN BERNARDINO","606 E. Mill Street",,"San Bernardino","CA","92415","2022-08-25T00:00:00.000","http://www.sbcounty.gov/pubhlth/ph_divisions/public_health_clinics/public_health_clinics.htm","760-956-4422","POINT (-117.27388 34.09226)"
"WALGREENS STORE #06461","1762 MARS HILL RD NW",,"ACWORTH","GA","30101","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-1762+mars+rd+nw-acworth-ga-30101/id=6461",,"POINT (-84.70489 33.99859)"
"PHSC-GRAMBLING FAMILY HEALTH CENTER","7604 US-80",,"Grambling","LA","71245","2022-08-23T00:00:00.000","http://www.phsccenter.org","318-596-1700","POINT (-92.717115 32.50694)"
"CVS Store #17288","650 N CONGRESS AVE","CVS Pharmacy","BOYNTON BEACH","FL","33426","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.08857 26.53358)"
"Adrian Urgent Care","715 N.Main St.",,"Adrian","MI","49221","2022-08-23T00:00:00.000",,,"POINT (-84.032995 41.90487)"
"Optum Serve - Sonora","220 Southgate Dr",,"Sonora","CA","95370","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-120.389004 37.979889)"
"CVS Store #01545","1500 SPRUCE STREET","CVS Pharmacy","PHILADELPHIA","PA","19102","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-75.16676 39.94692)"
"WALGREENS STORE #04560","5995 US HIGHWAY 6",,"PORTAGE","IN","46368","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-5995+us+highway+highway%206-portage-in-46368/id=4560",,"POINT (-87.18317 41.549565)"
"CVS STORE #00141","936 WILLOW RD.","CVS Pharmacy","NORTHBROOK","IL","60062","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-87.802295 42.1085)"
"CENTER CITY HEALTH CENTER","2018 Western Ave",,"Knoxville","TN","37921","2022-08-24T00:00:00.000",,"865-544-0406","POINT (-83.94559 35.96629)"
"Optum Serve - Ventura Mitchell Rd","190 N Reino Road","Borchard Community Park","Newbury Park","CA","91320","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-118.95111 34.18099)"
"WALGREENS STORE #06333","2440 S IRONWOOD DR",,"APACHE JUNCTION","AZ","85120","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-2440+s+ironwood+dr-apache%20junction-az-85120/id=6333",,"POINT (-111.56418 33.39149)"
"Ampla Health Yuba City Medical","1000 Sutter St",,"Yuba City","CA","95991","2022-08-22T00:00:00.000",,,"POINT (-121.613285 39.14473)"
"BLUESTONE HLTH CTR","3997 Beckley road",,"Princeton","WV","24740","2022-08-24T00:00:00.000","http://www.bluestonehealth.net","304-431-5499","POINT (-81.06907 37.42331)"
"PROTELIX HEALTH CLINIC, LLC","22 W PADONIA RD STE C133",,"LUTHERVILLE TIMONIUM","MD","21093","2022-08-12T00:00:00.000",,,"POINT (-76.63322 39.45619)"
"MEDCARE URGENT CARE","26611 W 7 Mile Rd","Suite B","Redford","MI","48240","2022-08-23T00:00:00.000",,,"POINT (-83.30702 42.42776)"
"WALGREENS STORE #00252","7510 N WESTERN AVE",,"CHICAGO","IL","60645","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-7510+n+western+ave-chicago-il-60645/id=252",,"POINT (-87.69119 42.01861)"
"CVS Store #03197","775 E. US HWY 80","CVS Pharmacy","FORNEY","TX","75126","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-96.4501 32.74216)"
"ROAN MOUNTAIN PHARMACY OF BAKERSVIL","604 S HWY 226",,"BAKERSVILLE","NC","28705","2022-06-24T00:00:00.000",,,"POINT (-82.17909 36.02628)"
"CVS Store #03814","4120 HENDERSON BLVD","CVS Pharmacy","TAMPA","FL","33629","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-82.513022 27.926995)"
"Hopi Health Care Center","HWY 264 MP 388",,"Polacca","AZ","86042","2022-08-25T00:00:00.000",,,"POINT (-110.5269758 35.8405827)"
"CVS STORE #07556","2401 SUNSET BOULEVARD","CVS Pharmacy","WEST COLUMBIA","SC","29169","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.106135 34.002215)"
"Optum Serve - Perris","101 North D Street","ATTN: COVID Testing","Perris","CA","92570","2022-08-22T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-117.227815 33.788135)"
"SANOS PRIMARY HLTH CTR","Avenida Rafael Cordero Esq Troche",,"Caguas","PR","00725","2022-08-24T00:00:00.000","http://www.corpsanos.com","787-745-0340 x221","POINT (-66.032324 18.230588)"
"MESCALERO INDIAN HOSPITAL","318 Abalone Loop",,"Mescalero","NM","88340","2022-08-19T00:00:00.000",,,"POINT (-105.77244 33.15875)"
"WALGREENS STORE #03318","11690 SW 72ND ST",,"MIAMI","FL","33173","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-11690+sw+72nd+st-miami-fl-33173/id=3318",,"POINT (-80.38166 25.700015)"
"CVS Store #03359","33840 AURORA RD.","CVS Pharmacy","SOLON","OH","44139","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.43813 41.38478)"
"CVS Store #03514","442 HIGHWAY 27 SOUTH","CVS Pharmacy","STANLEY","NC","28164","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.09102 35.35357)"
"KING SOOPERS PHARMACY 62000127","7984 W ALAMEDA AVE",,"DENVER","CO","80226","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-105.085175 39.709465)"
"CVS Store #05557","6901 MARKET ST","CVS Pharmacy","WILMINGTON","NC","28411","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-77.829345 34.262945)"
"PhysicianOne UrgCare/West Hartford","21 North Main Street, Suite B",,"West Hartford","CT","06107","2022-08-18T00:00:00.000",,,"POINT (-72.74254 41.763605)"
"CVS Store #06225","1520 S. BRYANT AVE.","CVS Pharmacy","EDMOND","OK","73013","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-97.459815 35.637805)"
"WILMOT FAM HLTH CTR","899 N Wilmot Road Building B",,"Tucson","AZ","85711","2022-08-23T00:00:00.000","http://www.mhchealthcare.org","520-290-1100","POINT (-110.85909 32.232045)"
"CVS STORE #08505","6748 W 111TH ST","CVS Pharmacy","WORTH","IL","60482","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-87.78782 41.69078)"
"CARBONHEALTH - CASTRO","1998 MARKET ST",,"SAN FRANCISCO","CA","94102","2022-08-26T00:00:00.000",,,"POINT (-122.42634 37.76988)"
"ALCONA HEALTH CENTER ALPENA SERVICE","1185 US HIGHWAY 23 N",,"ALPENA","MI","49707","2022-08-11T00:00:00.000","http://alconahealthcenters.org","989-356-4049","POINT (-83.45757 45.08859)"
"WALGREENS STORE #04402","1300 E HALLANDALE BEACH BLVD",,"HALLANDALE BEACH","FL","33009","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-1300+e+hallandale+beach+blvd-hallandale-beach-fl-33009/id=4402",,"POINT (-80.13486 25.9852)"
"CVS Store #04300","13777 PEARL RD.","CVS Pharmacy","STRONGSVILLE","OH","44136","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.83453 41.313545)"
"MED + STOP URGENT CARE CENTER","283 Madonna Rd #B",,"San Luis Obispo","CA","93405","2022-08-15T00:00:00.000",,,"POINT (-120.676349 35.26127)"
"KROGER PHARMACY 01100627","5550 BETHELVIEW ROAD",,"CUMMING","GA","30040","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-84.185345 34.169955)"
"CVS Store #03708","3701 IRA E. WOODS AVE.","CVS Pharmacy","GRAPEVINE","TX","76051","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-97.12661 32.914035)"
"CVS Store #03699","3505 CENTER ST.","CVS Pharmacy","DEER PARK","TX","77536","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-95.121917 29.679715)"
"SJWCFC S MARK TAPER FDN CD  ENV HC","808 W 58th St",,"Los Angeles","CA","90037","2022-08-25T00:00:00.000","http://wellchild.org","323-541-1411","POINT (-118.287378 33.989703)"
"CVS Store #10825","2400 BUTLER PIKE","CVS Pharmacy","PLYMOUTH MEETING","PA","19462","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-75.27292 40.10972)"
"CVS Store #00399","1776 EAST LANCASTER AVENUE","CVS Pharmacy","PAOLI","PA","19301","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-75.47426 40.04174)"
"CVS Store #05512","7208 FM 78","CVS Pharmacy","SAN ANTONIO","TX","78244","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-98.346485 29.485175)"
"CVS STORE #08615","1411 SUPERIOR STREET","CVS Pharmacy","LINCOLN","NE","68521","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-96.700425 40.85694)"
"TGH Urgent Care -Wesley Chapel","5504 Gateway Blvd",,"Wesley Chapel","FL","33544","2022-08-25T00:00:00.000",,,"POINT (-82.360836 28.2366)"
"CVS Store #09815","738 BANCROFT RD","CVS Pharmacy","WALNUT CREEK","CA","94598","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-122.040091 37.929495)"
"CVS STORE #03838","1405 EAST GREENVILLE STREET","CVS Pharmacy","ANDERSON","SC","29621","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-82.63747 34.5268)"
"SABAN COMM CLINIC PHARM BEVERLY","8405 Beverly Blvd",,"Los Angeles","CA","90048","2022-08-26T00:00:00.000",,,"POINT (-118.3734 34.07634)"
"REALO DISCOUNT DRUGS- WILSON VIDANT","3724 RALEIGH RD PKWY W Suite A",,"WILSON","NC","27896","2022-07-29T00:00:00.000",,,"POINT (-77.96776 35.74936)"
"KROGER PHARMACY 01100388","564 CROSSTOWN DR",,"PEACHTREE CITY","GA","30269","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-84.5626 33.37791)"
"CVS STORE #02775","2601 RIVA RD.","CVS Pharmacy","ANNAPOLIS","MD","21401","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-76.55602 38.975565)"
"WALGREENS STORE #02192","11180 SPRING HILL DR",,"SPRING HILL","FL","34609","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-11180+spring+hill+dr-spring-hill-fl-34609/id=2192",,"POINT (-82.53837 28.4605)"
"KROGER PHARMACY 01600819","199 GRACELAND BLVD",,"COLUMBUS","OH","43214","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-83.02482 40.065285)"
"WALGREENS STORE #05028","3500 GALLATIN PIKE",,"NASHVILLE","TN","37216","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-3500+gallatin+pike-nashville-tn-37216/id=5028",,"POINT (-86.7322 36.21115)"
"CVS Store #06151","900 COSHOCTON AVE","CVS Pharmacy","MOUNT VERNON","OH","43050","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-82.45632 40.39971)"
"Fort Hall","33 N Mission Road",,"Pocatello","ID","83202",,,,"POINT (-112.4270356 43.0271912)"
"CVS STORE #01330","275 BALTIMORE BLVD","CVS Pharmacy","WESTMINSTER","MD","21157","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-76.98587 39.57511)"
"CVS Store #10140","3705 FM 1488","CVS Pharmacy","THE WOODLANDS","TX","77384","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-95.52179 30.22704)"
"RICHFORD HEALTH CENTER","44 Main St Ste 200",,"Richford","VT","05476","2022-08-23T00:00:00.000","http://www.notchvt.org","802-255-5500","POINT (-72.673151 44.996445)"
"NORRISTOWN REGIONAL HEALTH CENTER","1401 DeKalb Pike",,"Norristown","PA","19401","2022-08-15T00:00:00.000","https://dvch.org","610-278-7787","POINT (-75.333841 40.123645)"
"MD NOW - TAMARAC","4640 W COMMERCIAL BLVD",,"TAMARAC","FL","33319","2022-08-25T00:00:00.000",,,"POINT (-80.20902 26.18879)"
"WALGREENS STORE #09251","3520 S BALDWIN RD",,"LAKE ORION","MI","48359","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-3520+s+baldwin+rd-lake%20orion-mi-48359/id=9251",,"POINT (-83.308442 42.728385)"
"WALGREENS STORE #05811","4120 AUSTELL RD",,"AUSTELL","GA","30106","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-4120+austell+austell+rd-austell-ga-30106/id=5811",,"POINT (-84.604555 33.8536)"
"RURAL HLTH GROUP - HALIFAX MED SPEC","270 Smith Church Rd",,"Roanoke Rapids","NC","27870","2022-07-12T00:00:00.000","http://www.rhgnc.org","252-537-0134","POINT (-77.65102 36.43225)"
"ST LUKES HLTH CARE CLINIC SUITE A","999 W Amador Ave","Suite A","Las Cruces","NM","88005",,"http://www.amadorhealth.org","575-527-5482","POINT (-106.78853 32.30267)"
"WALGREENS STORE #09473","12300 JONES RD",,"HOUSTON","TX","77070","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-12300+jones+jones+rd-houston-tx-77070/id=9473",,"POINT (-95.58445 29.95297)"
"377th MDG/SGSL, Kirtland AFB","1501 San Pedro Drive","BLDG 47 SUITE RM GD111 ATTN: PHARM","Albuquerque","NM","87108",,,,"POINT (-106.57789 35.09201)"
"CVS Store #01771","2322 LAND O LAKES BLVD","CVS Pharmacy","LUTZ","FL","33549","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-82.46516 28.1911)"
"CVS STORE #09721","1401 S. BALDWIN AVE.","CVS Pharmacy","ARCADIA","CA","91007","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-118.0567 34.12358)"
"GREAT LAKES BAY HC","501 LAPEER AVE",,"SAGINAW","MI","48607","2022-08-15T00:00:00.000",,,"POINT (-83.934875 43.4329)"
"CVS Store #02964","6632 S. STATE ROUTE 48","CVS Pharmacy","MAINEVILLE","OH","45039","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-84.2192 39.33843)"
"CVS Store #10529","7111 EAST BELL RD.","CVS Pharmacy","SCOTTSDALE","AZ","85254","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-111.927247 33.638033)"
"CVS STORE #08947","1130 W. SUNSET DR.","CVS Pharmacy","WAUKESHA","WI","53189","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-88.25548 42.98986)"
"KROGER PHARMACY 02900523","14101 MIDLOTHIAN TPK",,"MIDLOTHIAN","VA","23113","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-77.66363 37.50454)"
"GARNER FAMILY PHARMACY","1547 US 70 HWY W",,"GARNER","NC","27529","2022-08-12T00:00:00.000",,,"POINT (-78.647244 35.723951)"
"CVS Store #05601","570 HIGHWAY 321 NORTH","CVS Pharmacy","LENOIR CITY","TN","37771","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-84.26373 35.810005)"
"Optum Serve - LA E 126th","900 E 126th Street",,"Los Angeles","CA","90059","2022-08-22T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-118.259035 33.918545)"
"JC LEWIS PRIMARY HLTH CARE CTR","5 Mall Anx",,"Savannah","GA","31406","2022-08-15T00:00:00.000","http://www.jclewishealth.org","912-495-8887","POINT (-81.11776 31.99924)"
"SAN YSIDRO HLTH PARADISE HILLS","2400 E. 8th St",,"National City","CA","91950","2022-08-19T00:00:00.000",,"619-662-4100","POINT (-117.08189 32.68243)"
"Optum Serve - Santa Cruz","701 Ocean Street Room 312","Attn: OptumTesting Bus/Environ Hlth","Santa Cruz","CA","95060","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-122.02051 36.97733)"
"CVS Store #09273","3785 WEST INA RD.","CVS Pharmacy","TUCSON","AZ","85741","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-111.04617 32.337005)"
"WALGREENS STORE #06906","6097 BROADWAY",,"MERRILLVILLE","IN","46410","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-6097+broadway+6097+broadway-merrillville-in-46410/id=6906",,"POINT (-87.335207 41.50786)"
"CVS STORE #05928","14380 MCGRAWS CORNER DR.","CVS Pharmacy","GAINESVILLE","VA","20155","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-77.618765 38.795135)"
"CVS STORE #01470","7600 SE CRAIN HIGHWAY","CVS Pharmacy","UPPER MARLBORO","MD","20772","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-76.79397 38.78398)"
"Peoples Drug Store","255 NC Hwy 16S",,"Taylorsville","NC","28681","2022-08-18T00:00:00.000",,,"POINT (-81.17806 35.91818)"
"CVS STORE #09795","511 N. HOLLYWOOD WAY","CVS Pharmacy","BURBANK","CA","91505","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-118.34355 34.15971)"
"CVS STORE #02250","121 CLEMSON RD","CVS Pharmacy","COLUMBIA","SC","29229","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.855755 34.099715)"
"CVS STORE #00862","4 RYAN RD.","CVS Pharmacy","MARLBORO","NJ","07746","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-74.25374 40.30371)"
