"dbn","district","school_name","boro","zip_code","principal","progressre","school_level","peer_index","_2011_2012_overall_grade","_2011_2012_overall_score","_2011_2012_overall_percentile","_2011_2012_progress_category_score","_2011_2012_progressgrade","_2011_2012_performance_category_score","_2011_2012_performance_grade","_2011_2012_environment_category_score","_2011_2012_environment_grade","_2011_2012_college_and_career_readiness_score","_2011_2012_college_and_career_readiness_grade","_2011_2012_additional_credit","_2010_2011_progress_report_grade","_2009_10_progress_report_grade","handicap_accessibility","website","borough_number","borough_name","phonenumbe","capacity","grades","campus","website2","esl","concentration","location_1"
"09X230","9","P.S. 230 Dr Roland N. Patterson","Bronx","10453","Rowena PennJackson","EMS","Elementary","64.853800000000007","F","20.399999999999999","0.33","13.5","F","0.2","F","3.5","F",," ","C","133","X230","Not Accessible","http://schools.nyc.gov/SchoolPortals/09/X230/default.htm","2","Bronx","718-583-6116","452","0K,01,02,03,04,05,SE",," ","0"," ","275 HARLEM RIVER PARK BRIDGE
Bronx, NY 10453
(40.852392, -73.921127)"
"07X473","7","Mott Haven Village Preparatory High School","Bronx","10455","Flavia Puello Perdomo","HS","High School","1.94","B","59.7","35.299999999999997","28.7","C","11.5","C","10.9","A","4","D","B","43","X473","Not Accessible","http://schools.nyc.gov/SchoolPortals/07/X473/default.htm","2","Bronx","718-402-0571","359","09,10,11,12,SE",," ","-1"," Humanities & Interdisciplinary","701 ST. ANNS AVENUE
Bronx, NY 10455
(40.818023, -73.911633)"
"12X196","12","P.S. 196","Bronx","10472","Lizzette Rivera","EMS","Elementary","62.099699999999999","A","69.400000000000006","85.74","38.6","B","18.5","A","8.5","B",," ","B","367","X196","Not Accessible","http://schools.nyc.gov/SchoolPortals/12/X196/default.htm","2","Bronx","718-328-7187","859","PK,0K,01,02,03,04,05,SE",," ","0"," ","1250 WARD AVENUE
Bronx, NY 10472
(40.830788, -73.877273)"
"10X246","10","P.S. 246 Poe Center","Bronx","10468","Beverly Miller","EMS","Elementary","64.266199999999998","C","38.299999999999997","14.1","19.5","D","7.9","D","7.9","B",," ","C","279","X246","Not Accessible","http://schools.nyc.gov/SchoolPortals/10/X246/default.htm","2","Bronx","718-584-6764","727","0K,01,02,03,04,05,SE",," ","0"," ","2641 GRAND CONCOURSE
Bronx, NY 10468
(40.865975, -73.895314)"
"12X372","12","Urban Assembly School for Wildlife Conservation","Bronx","10460","Mark Ossenheimer","HS","High School","1.95"," ","0","0","0"," ","0"," ","0"," ",," "," ","416","X372"," ","http://schools.nyc.gov/SchoolPortals/12/X372/default.htm","2","Bronx","718-991-2695","473","06,07,08,09,10,11,SE",,"http://www.uawildlifeschool.org","-1"," Science & Math","2024 MOHEGAN AVENUE
Bronx, NY 10460
(40.84377, -73.884191)"
"12X061","12","P.S. 061 Francisco Oller","Bronx","10460","Patricia Quigley","EMS","Elementary","63.280999999999999","A","70","86.72","41.9","A","13.7","B","9.9","A",," ","C","382","X061","Not Accessible","http://schools.nyc.gov/SchoolPortals/12/X061/default.htm","2","Bronx","718-542-7230","371","PK,0K,01,02,03,04,05,SE",," ","0"," ","1550 CROTONA PARK EAST
Bronx, NY 10460
(40.836142, -73.892772)"
"07X221","7","South Bronx Preparatory: A College Board School","Bronx","10454","Ellen Reddon Flanagan","EMS","Middle","2.2078000000000002","D","30.1","6.08","12","F","8","D","7.3","C",," ","C","45","X221","Not Accessible","http://schools.nyc.gov/SchoolPortals/07/X221/default.htm","2","Bronx","718-292-2211","639","06,07,08,09,10,11,12,SE",,"http://www.southbronxprep.net","-1"," Humanities & Interdisciplinary","360 EAST 145 STREET
Bronx, NY 10454
(40.813982, -73.921021)"
"09X035","9","P.S. 035 Franz Siegel","Bronx","10451","Graciela Navarro","EMS","Elementary","61.186500000000002","B","63.9","72.95","32.799999999999997","B","19.899999999999999","A","8.9","B",," ","C","181","X035","Not Accessible","http://schools.nyc.gov/SchoolPortals/09/X035/default.htm","2","Bronx","718-681-7214","646","0K,01,02,03,04,05,SE",," ","0"," ","261 EAST 163 STREET
Bronx, NY 10451
(40.827987, -73.917676)"
"12X044","12","P.S. 044 David C. Farragut","Bronx","10457","Melissa Harrow","EMS","Elementary","68.536100000000005","D","26.3","2.95","13.3","F","10.199999999999999","C","1.2","F",," ","B","387","X044","Not Accessible","http://schools.nyc.gov/SchoolPortals/12/X044/default.htm","2","Bronx","718-583-2360","354","PK,0K,01,02,03,04,05,SE",," ","0"," ","1825 PROSPECT AVENUE
Bronx, NY 10457
(40.842322, -73.890995)"
"10X546","10","Bronx Theatre High School","Bronx","10463","Charles Gallo","HS","High School","2.0499999999999998","B","68.599999999999994","62.3","34","B","13","B","12.6","A","4.3","D","C","230","X546","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X546/default.htm","2","Bronx","718-329-2902","446","09,10,11,12,SE",,"http://www.bxtheatre.org","-1"," Performing Arts","99 TERRACE VIEW AVENUE
Bronx, NY 10463
(40.87707, -73.912617)"
"09X215","9","Kappa","Bronx","10456","Sheri Warren","EMS","Middle","2.8624999999999998","B","58.9","59.39","33.6","B","15","B","8.1","B",," ","B","169","X215","Not Accessible","http://schools.nyc.gov/SchoolPortals/09/X215/default.htm","2","Bronx","718-590-5455","388","05,06,07,08,SE",," ","0"," ","3630 THIRD AVENUE
Bronx, NY 10456
(40.8341, -73.904078)"
"11X370","11","School of Diplomacy","Bronx","10467","John Scalice","EMS","Middle","2.3666","C","47.6","29.83","32","B","8.6","D","4.0999999999999996","D",," ","C","361","X370"," ","http://schools.nyc.gov/SchoolPortals/11/X370/default.htm","2","Bronx","718-994-1028","349","06,07,08,SE",," ","0"," ","3710 BARNES AVENUE
Bronx, NY 10467
(40.880634, -73.860155)"
"10X279","10","P.S. 279 Captain Manuel Rivera, Jr.","Bronx","10453","James Waslawski","EMS","K8","65.508300000000006","A","64.900000000000006","76.88","38.6","A","13","B","7.7","B",," ","B","278","X279","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X279/default.htm","2","Bronx","718-584-6004","997","0K,01,02,03,04,05,06,07,08,SE",," ","0"," ","2100 WALTON AVENUE
Bronx, NY 10453
(40.854804, -73.905231)"
"09X231","9","Eagle Academy for Young Men","Bronx","10457","Jonathan Foy","EMS","Middle","2.4073000000000002","C","39.4","13.81","15.4","D","12.3","C","8.5","B",," ",".","145","X231","Not Accessible","http://schools.nyc.gov/SchoolPortals/09/X231/default.htm","2","Bronx","718-466-8000","606","06,07,09,10,11,12,SE",,"http://www.eagleny.org","-1"," Humanities & Interdisciplinary","4143 THIRD AVENUE
Bronx, NY 10457
(40.845264, -73.897176)"
"08X540","8","School for Community Research and Learning","Bronx","10473","Jacqueline Boswell","HS","High School","1.18"," ","0","0","0"," ","0"," ","0"," ",," ","D","106","X540","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/08/X540/default.htm","2","Bronx","718-892-2054","106","10,11,12,SE",," ","0"," ","1980 LAFAYETTE AVENUE
Bronx, NY 10473
(40.822326, -73.855957)"
"12X271","12","East Bronx Academy for the Future","Bronx","10460","Sarah Scrogin","HS","High School","1.68","B","67.5","59.2","30.4","C","15.8","A","9.1999999999999993","B","4.2","D","B","412","X271","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/12/X271/default.htm","2","Bronx","718-861-8641","636","06,07,08,09,10,11,12,SE",,"http://www.eastbronxacademy.org","-1"," Humanities & Interdisciplinary","1716 SOUTHERN BOULEVARD
Bronx, NY 10460
(40.83702, -73.887782)"
"09X163","9","P.S. 163 Arthur A. Schomburg","Bronx","10457","Dilsia Martinez","EMS","Elementary","69.235299999999995","C","36.1","10.66","17","D","9.3000000000000007","C","7.2","C",," ","C","128","X163","Not Accessible","http://schools.nyc.gov/SchoolPortals/09/X163/default.htm","2","Bronx","718-584-3045","587","0K,01,02,03,04,05,SE",," ","0"," ","2075 WEBSTER AVENUE
Bronx, NY 10457
(40.851697, -73.899012)"
"11X112","11","P.S. 112 Bronxwood","Bronx","10466","Susan Barnes","EMS","Elementary","63.323500000000003","C","46.2","29.67","31.8","B","4.8","F","6.2","C",," ","A","347","X112","Not Accessible","http://schools.nyc.gov/SchoolPortals/11/X112/default.htm","2","Bronx","718-654-6377","446","PK,0K,01,02,03,04,05,SE",," ","0"," ","1925 SCHIEFFELIN AVENUE
Bronx, NY 10466
(40.884924, -73.84393)"
"10X226","10","P.S. 226","Bronx","10453","Gloria Darden","EMS","Elementary","67.853800000000007","C","37.6","12.3","17.399999999999999","D","9.9","C","8","B",," ","D","281","X226","Partially Accessible","http://schools.nyc.gov/SchoolPortals/10/X226/default.htm","2","Bronx","718-583-5560","544","PK,0K,01,02,03,04,05,SE",," ","0"," ","1950 SEDGWICK AVENUE
Bronx, NY 10453
(40.856001, -73.916252)"
"09X525","9","Bronx Leadership Academy High School","Bronx","10457","Kenneth Gaskins,jr.","HS","High School","1.73","B","62.6","42.5","27.3","C","13.7","B","10.1","B","7","A","B","200","X525","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/09/X525/default.htm","2","Bronx","718-299-4274","714","09,10,11,12,SE",,"http://www.bronxleadershipacademy.org","-1"," Law & Government","1710 WEBSTER AVENUE
Bronx, NY 10457
(40.843467, -73.903258)"
"08X530","8","Banana Kelly High School","Bronx","10459","Antonio Arocho","HS","High School","1.45","C","49.3","13.6","29.1","C","8.1999999999999993","D","2.7","F","5.0999999999999996","C","D","100","X530","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/08/X530/default.htm","2","Bronx","718-860-1242","426","09,10,11,12,SE",," ","-1"," Humanities & Interdisciplinary","965 LONGWOOD AVENUE
Bronx, NY 10459
(40.817559, -73.898013)"
"12X479","12","BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL","Bronx","10456","Kizhaya Roberts","HS","High School","1.37"," ","0","0","0"," ","0"," ","0"," ",," "," ","395","X479"," ","http://schools.nyc.gov/SchoolPortals/12/X479/default.htm","2","Bronx","718-542-4011","316","09,10,11,12,SE",,"http://www.bccprep.com","-1"," Humanities & Interdisciplinary","800 HOME STREET
Bronx, NY 10456
(40.826916, -73.900597)"
"09X413","9","Bronx High School for Medical Science","Bronx","10457","William Quintana","HS","High School","2.74","B","60.7","39.6","29.3","C","14.4","A","9.5","B","5.9","B","B","193","X413","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/09/X413/default.htm","2","Bronx","718-410-4040","470","06,07,08,09,10,11,12,SE",,"http://www.bhsms.org","-1"," Health Professions","240 EAST 172 STREET
Bronx, NY 10457
(40.839295, -73.911384)"
"12X690","12","Monroe Academy for Business/Law","Bronx","10472","Charles Ogundimu","HS","High School","1.54"," ","0","0","0"," ","0"," ","0"," ",," ","C","392","X690","Not Accessible","http://schools.nyc.gov/SchoolPortals/12/X690/default.htm","2","Bronx","718-860-8140","151","09,10,11,12,SE",," ","0"," ","1300 BOYNTON AVENUE
Bronx, NY 10472
(40.831291, -73.878833)"
"09X324","9","Bronx Early College Academy for Teaching & Learning","Bronx","10456","Yvette Rivera","HS","High School","2.5099999999999998"," ","0","0","0"," ","0"," ","0"," ",," "," ","178","X324"," ","http://schools.nyc.gov/SchoolPortals/09/X324/default.htm","2","Bronx","718-681-8287","550","06,07,08,09,10,11,12,SE",,"http://www.bronxearlycollegeacademy.com","-1"," Humanities & Interdisciplinary","250 EAST 164 STREET
Bronx, NY 10456
(40.828356, -73.917243)"
"09X063","9","P.S. 063 Author's Academy","Bronx","10456","Reinaldo DiazLens","EMS","Elementary","64.898499999999999","A","65.7","77.540000000000006","29.1","C","22.9","A","10","A",," ","B","188","X063","Not Accessible","http://schools.nyc.gov/SchoolPortals/09/X063/default.htm","2","Bronx","718-589-3058","625","PK,0K,01,02,03,04,05,SE",," ","0"," ","1260 FRANKLIN AVENUE
Bronx, NY 10456
(40.830899, -73.901896)"
"10X440","10","DeWitt Clinton High School","Bronx","10468","Geraldine Ambrosio","HS","High School","1.94","F","37.200000000000003","2","17.399999999999999","F","7.1","F","3.9","F","6","B","C","219","X440","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X440/default.htm","2","Bronx","718-543-1000","3804","09,10,11,12,SE",,"http://www.dwclintonhs.org","-1"," Animal Science","100 WEST MOSHOLU PARKWAY SOUTH
Bronx, NY 10468
(40.879995, -73.887155)"
"11X455","11","Harry S Truman High School","Bronx","10475","Sana Nasser","HS","High School","1.33","A","71","69.3","32.5","B","15.1","A","8.6","C","7.3","A","B","314","X455","Partially Accessible","http://schools.nyc.gov/SchoolPortals/11/X455/default.htm","2","Bronx","718-904-5400","1886","09,10,11,12,SE",,"http://www.bxtrumanhighschool.com","-1"," Communications","750 BAYCHESTER AVENUE
Bronx, NY 10475
(40.87404, -73.831687)"
"07X334","7","International Community High School","Bronx","10454","Berena Cabarcas","HS","High School","1.61","B","64.3","47.6","34.4","B","7.8","F","10.7","A","4.5","C","B","27","X334"," ","http://schools.nyc.gov/SchoolPortals/07/X334/default.htm","2","Bronx","718-665-4128","389","09,10,11,12",,"http://www.ichs.weebly.com","-1"," Humanities & Interdisciplinary","345 BROOK AVENUE
Bronx, NY 10454
(40.810068, -73.917768)"
"09X250","9","Eximius College Preparatory Academy: A College Board School","Bronx","10456","Jonathan Daly","HS","High School","1.98","B","69.900000000000006","65.900000000000006","31","C","16.8","A","9.4","B","5.9","B","B","147","X250","Not Accessible","http://schools.nyc.gov/SchoolPortals/09/X250/default.htm","2","Bronx","718-992-7154","399","09,10,11,12,SE",,"http://www.eximiusacademy.com","-1"," Humanities & Interdisciplinary","1363 FULTON AVENUE
Bronx, NY 10456
(40.833875, -73.902818)"
"12X050","12","P.S. 050 Clara Barton","Bronx","10460","Lori Ferguson","EMS","Elementary","64.482600000000005","F","25.4","1.64","18.100000000000001","D","2.5","F","1.7","F",," ","D","384","X050","Not Accessible","http://schools.nyc.gov/SchoolPortals/12/X050/default.htm","2","Bronx","718-542-2650","439","PK,0K,01,02,03,04,05,SE",," ","0"," ","1550 VYSE AVENUE
Bronx, NY 10460
(40.834167, -73.886971)"
"11X089","11","P.S. 089 Bronx","Bronx","10469","Ralph Martinez","EMS","K8","50.317599999999999","C","41.8","16.88","22.1","D","8.8000000000000007","D","7.4","C",," ","C","339","X089","Not Accessible","http://schools.nyc.gov/SchoolPortals/11/X089/default.htm","2","Bronx","718-653-0835","1358","PK,0K,01,02,03,04,05,06,07,08,SE",," ","0"," ","980 MACE AVENUE
Bronx, NY 10469
(40.863045, -73.85919)"
"07X001","7","P.S. 001 Courtlandt School","Bronx","10451","Jorge Perdomo","EMS","Elementary","67.386600000000001","C","36.9","11.31","18.100000000000001","D","8.5","D","7.8","B",," ","C","22","X001","Not Accessible","http://schools.nyc.gov/SchoolPortals/07/X001/default.htm","2","Bronx","718-292-9191","674","PK,0K,01,02,03,04,05,SE",," ","0"," ","335 EAST 152 STREET
Bronx, NY 10451
(40.819333, -73.91961)"
"09X328","9","New Millennium Business Academy Middle School","Bronx","10456","Dorald Bastian","EMS","Middle","2.13","C","48.2","31.77","27.9","C","12.1","C","4.7","D",," ","C","177","X328","Not Accessible","http://schools.nyc.gov/SchoolPortals/09/X328/default.htm","2","Bronx","718-588-8308","195","06,07,08,SE",," ","0"," ","1000 TELLER AVENUE
Bronx, NY 10456
(40.83264, -73.911875)"
"08X069","8","P.S. 069 The New Vision School","Bronx","10473","Sheila Durant","EMS","Elementary","60.947800000000001","A","85.4","97.38","47.1","A","22.4","A","10.6","A",," ","A","0"," "," "," ","0"," "," ","0"," ",," ","0"," ","560 THERIOT AVENUE
Bronx, NY 10473
(40.816532, -73.860874)"
"12X478","12","THE CINEMA SCHOOL","Bronx","10472","Rex Bobbish","HS","High School","2.79"," ","0","0","0"," ","0"," ","0"," ",," "," ","396","X478"," ","http://schools.nyc.gov/SchoolPortals/12/X478/default.htm","2","Bronx","718-620-2560","304","09,10,11,12,SE",,"http://www.thecinemaschool.org","-1"," Film/Video","1551 EAST 172ND STREET
Bronx, NY 10472
(40.831268, -73.878949)"
"12X150","12","P.S. 150 Charles James Fox","Bronx","10459","Edwin Irizarry","EMS","Elementary","66.212699999999998","B","51.9","43.61","26.9","C","12.4","B","9.8000000000000007","A",," ","A","372","X150","Not Accessible","http://schools.nyc.gov/SchoolPortals/12/X150/default.htm","2","Bronx","718-328-7729","935","PK,0K,01,02,03,04,05,SE",," ","0"," ","920 EAST 167 STREET
Bronx, NY 10459
(40.82635, -73.894368)"
"07X296","7","South Bronx Academy for Applied Media","Bronx","10456","Roshone Ault","EMS","Middle","2.1107","B","55.2","50","27","C","16.100000000000001","B","7.6","C",," ","A","19","X296","Not Accessible","http://schools.nyc.gov/SchoolPortals/07/X296/default.htm","2","Bronx","718-401-0059","405","06,07,08,SE",," ","0"," ","778 FOREST AVENUE
Bronx, NY 10456
(40.818899, -73.905871)"
"11X121","11","P.S. 121 Throop","Bronx","10469","Rachel Donnelly","EMS","Elementary","49.273099999999999","C","48.6","36.56","24.3","C","13.2","B","9","B",," ","B","348","X121","Not Accessible","http://schools.nyc.gov/SchoolPortals/11/X121/default.htm","2","Bronx","718-654-2055","989","PK,0K,01,02,03,04,05,SE",," ","0"," ","2750 THROOP AVENUE
Bronx, NY 10469
(40.866887, -73.850811)"
"11X532","11","Baychester Middle School","Bronx","10466","Shawn Mangar","EMS","Middle","2.1598999999999999"," ","0","0","0"," ","0"," ","0"," ",," ",".","296","X532"," ","http://schools.nyc.gov/SchoolPortals/11/X532/default.htm","2","Bronx","718-547-1890","199","06,07,SE",," ","0"," ","3750 BAYCHESTER AVENUE
Bronx, NY 10466
(40.884467, -73.840309)"
"10X390","10","M.S. 390","Bronx","10453","Robert Mercedes","EMS","Middle","2.3732000000000002","B","53.7","46.41","33.700000000000003","B","9","C","7.1","C",," ","C","269","X390","Not Accessible","http://schools.nyc.gov/SchoolPortals/10/X390/default.htm","2","Bronx","718-583-5501","392","06,07,08,SE",," ","0"," ","1930 ANDREWS AVENUE
Bronx, NY 10453
(40.854332, -73.913004)"
"08X125","8","J.H.S. 125 Henry Hudson","Bronx","10472","Anthony Martin","EMS","Middle","2.5318999999999998","F","21.5","1.93","11.2","F","5.0999999999999996","F","3.1","F",," ","B","86","X125","Not Accessible","http://schools.nyc.gov/SchoolPortals/08/X125/default.htm","2","Bronx","718-822-5186","546","06,07,08,SE",," ","0"," ","1111 PUGSLEY AVENUE
Bronx, NY 10472
(40.829414, -73.856783)"
"08X146","8","P.S. 146 Edward Collins","Bronx","10456","JanetAnn Sanderson","EMS","Elementary","63.193300000000001","C","47.8","34.590000000000003","26.1","C","10.5","C","8.1","B",," ","C","105","X146","Not Accessible","http://schools.nyc.gov/SchoolPortals/08/X146/default.htm","2","Bronx","718-378-9664","482","PK,0K,01,02,03,04,05,SE",," ","0"," ","968 CAULDWELL AVENUE
Bronx, NY 10456
(40.824822, -73.906202)"
"08X269","8","Bronx Studio School for Writers and Artists","Bronx","10459","David Vazquez","HS","High School","2.11"," ","0","0","0"," ","0"," ","0"," ",," "," ","102","X269","Not Accessible","http://schools.nyc.gov/SchoolPortals/08/X269/default.htm","2","Bronx","718-893-5158","558","06,07,08,09,10,11,12,SE",," ","-1"," Humanities & Interdisciplinary","928 SIMPSON STREET
Bronx, NY 10459
(40.819919, -73.893755)"
"09X064","9","P.S. 064 Pura Belpre","Bronx","10452","Tara Obrien","EMS","Elementary","74.494500000000002","D","34.799999999999997","8.85","23.2","C","4.8","F","3.9","D",," ","C","189","X064","Not Accessible","http://schools.nyc.gov/SchoolPortals/09/X064/default.htm","2","Bronx","718-681-8088","875","0K,01,02,03,04,05,SE",," ","0"," ","1425 WALTON AVENUE
Bronx, NY 10452
(40.840246, -73.915636)"
"07X043","7","P.S. 043 Jonas Bronck","Bronx","10454","Giovanna Delucchi","EMS","Elementary","63.880400000000002","A","74.900000000000006","92.3","44.1","A","19","A","9.1","B",," ","A","51","X043","Not Accessible","http://schools.nyc.gov/SchoolPortals/07/X043/default.htm","2","Bronx","718-292-4502","498","PK,0K,01,02,03,04,05,SE",," ","0"," ","165 BROWN PLACE
Bronx, NY 10454
(40.806631, -73.922646)"
"10X438","10","Fordham Leadership Academy for Business and Technology","Bronx","10458","Mary Ann Tucker","HS","High School","1.6","F","39.6","2.8","16.3","F","8","D","5.9","F","5.7","C","C","204","X438","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X438/default.htm","2","Bronx","718-733-5024","445","09,10,11,12,SE",," ","-1"," Business","500 EAST FORDHAM ROAD
Bronx, NY 10458
(40.859702, -73.887589)"
"12X066","12","P.S. 066 School of Higher Expectations","Bronx","10460","Thomas Degrazia","EMS","Elementary","68.543099999999995","A","65.099999999999994","76.069999999999993","35.799999999999997","B","16.8","A","9.5","B",," ","B","381","X066","Not Accessible","http://schools.nyc.gov/SchoolPortals/12/X066/default.htm","2","Bronx","718-542-2974","657","PK,0K,01,02,03,04,05,SE",," ","0"," ","1001 JENNINGS STREET
Bronx, NY 10460
(40.831487, -73.886525)"
"09X028","9","P.S. 028 Mount Hope","Bronx","10457","Marie Barresi","EMS","Elementary","71.651799999999994","C","37.1","11.8","17.100000000000001","D","11.9","C","5","D",," ","B","180","X028","Not Accessible","http://schools.nyc.gov/SchoolPortals/09/X028/default.htm","2","Bronx","718-583-6444","729","PK,0K,01,02,03,04,05,SE",," ","0"," ","1861 ANTHONY AVENUE
Bronx, NY 10457
(40.847812, -73.903611)"
"10X340","10","P.S. 340","Bronx","10468","Nelly Maldonado","EMS","Elementary","63.363900000000001","A","73.099999999999994","90.49","43.8","A","15.9","B","9.4","B",," ","B","251","X340","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X340/default.htm","2","Bronx","718-220-1830","665","PK,0K,01,02,03,04,05,06,SE",," ","0"," ","25 WEST 195 STREET
Bronx, NY 10468
(40.869429, -73.897161)"
"07X162","7","J.H.S. 162 Lola Rodriguez De Tio","Bronx","10455","Maryann Manzolillo","EMS","Middle","2.0139","C","38.799999999999997","12.43","18.7","D","13.6","B","3","F",," ","B","47","X162","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/07/X162/default.htm","2","Bronx","718-292-0880","435","06,07,08,SE",," ","0"," ","600 SAINT ANN'S AVENUE
Bronx, NY 10455
(40.814554, -73.912403)"
"08X377","8","Bronx Community High School","Bronx","10473","Flora Greenaway","HST","High School Transfer","1.42","C","53.4","0","25.7","C","6","F","12","A","3.1","D","C","92","X377"," ","http://schools.nyc.gov/SchoolPortals/08/X377/default.htm","2","Bronx","718-892-1026","177","09,10,11,12",," ","0"," ","1980 LAFAYETTE AVENUE
Bronx, NY 10473
(40.822326, -73.855957)"
"07X005","7","P.S. 005 Port Morris","Bronx","10455","Mary Padilla","EMS","Elementary","65.673400000000001","B","52.8","47.38","26.7","C","11.1","C","11.4","A",," ","C","0"," "," "," ","0"," "," ","0"," ",," ","0"," ","564 JACKSON AVENUE
Bronx, NY 10455
(40.813402, -73.908845)"
"10X020","10","P.S. 20 P.O.George J. Werdan III","Bronx","10467","Carol Carlsen","EMS","K8","54.402799999999999","A","64.2","75.63","38","B","14","B","7.5","C",," ","B","247","X020","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X020/default.htm","2","Bronx","718-515-9370","1090","PK,0K,01,02,03,04,05,06,07,08,SE",," ","0"," ","3050 WEBSTER AVENUE
Bronx, NY 10467
(40.870098, -73.878667)"
"10X228","10","Jonas Bronck Academy","Bronx","10458","Donalda Chumney","EMS","Middle","2.5661999999999998","B","56.9","54.42","22.9","C","17.7","A","12.6","A",," ","A","262","X228","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X228/default.htm","2","Bronx","718-365-2502","252","06,07,08,SE",," ","0"," ","400 EAST FORDHAM ROAD
Bronx, NY 10458
(40.861465, -73.891174)"
"11X508","11","Bronxdale High School","Bronx","10469","John Chase Jr","HS","High School","2.04"," ","0","0","0"," ","0"," ","0"," ",," "," ","307","X508"," ","http://schools.nyc.gov/SchoolPortals/11/X508/default.htm","2","Bronx","718-944-3655","229","09,10,SE",,"http://wwww.bronxdalehigh.org","-1"," Humanities & Interdisciplinary","925 ASTOR AVENUE
Bronx, NY 10469
(40.85964, -73.860743)"
"08X301","8","M.S. 301 Paul L. Dunbar","Bronx","10456","Benjamin Basile","EMS","Middle","2.2725","C","49.5","34.25","30.5","C","9.6999999999999993","C","6.1","C",," ","C","83","X301","Not Accessible","http://schools.nyc.gov/SchoolPortals/08/X301/default.htm","2","Bronx","718-585-2950","275","06,07,08,SE",," ","0"," ","890 CAULDWELL AVENUE
Bronx, NY 10456
(40.822423, -73.907024)"
"11X265","11","Bronx Lab School","Bronx","10467","Christophe Lagares","HS","High School","2.11","B","59.3","33.5","33.6","B","9.6999999999999993","C","9.5","B","3.7","D","B","305","X265","Not Accessible","http://schools.nyc.gov/SchoolPortals/11/X265/default.htm","2","Bronx","718-696-3700","482","09,10,11,12,SE",,"http://www.bronxlabschool.org","-1"," Humanities & Interdisciplinary","800 EAST GUN HILL ROAD
Bronx, NY 10467
(40.875163, -73.861653)"
"12X098","12","J.H.S. 098 Herman Ridder","Bronx","10460","Claralee Irobunda","EMS","Middle","2.1383999999999999","A","84.1","95.3","53.6","A","18","A","7.4","C",," ","A","398","X098","Not Accessible","http://schools.nyc.gov/SchoolPortals/12/X098/default.htm","2","Bronx","718-589-8200","382","06,07,08,SE",," ","0"," ","1619 BOSTON ROAD
Bronx, NY 10460
(40.835814, -73.891055)"
"10X445","10","Bronx High School of Science","Bronx","10468","Valerie Reidy","HS","High School","3.89","A","81","91.6","43.5","A","18.399999999999999","A","9.1","B","10","A","A","252","X445","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X445/default.htm","2","Bronx","718-817-7700","3062","09,10,11,12",,"http://www.bxscience.edu","-1"," Science & Math","75 WEST 205 STREET
Bronx, NY 10468
(40.87766, -73.89107)"
"12X383","12","Emolior Academy","Bronx","10460","Derick Spaulding","EMS","Middle","2.1065","C","41.8","17.68","15.9","D","10.8","C","11.9","A",," ","B","411","X383"," ","http://schools.nyc.gov/SchoolPortals/12/X383/default.htm","2","Bronx","718-842-2670","229","06,07,08,SE",," ","0"," ","1970 WEST FARMS ROAD
Bronx, NY 10460
(40.839932, -73.880168)"
"10X374","10","Knowledge and Power Preparatory Academy International High School (Kappa)","Bronx","10458","Panorea Panagiosoulis","HS","High School","2.36","B","63.2","44.4","32.6","B","11.7","B","9.3000000000000007","B","6.2","B"," ","260","X374"," ","http://schools.nyc.gov/SchoolPortals/10/X374/default.htm","2","Bronx","718-933-1247","444","09,10,11,12,SE",,"http://www.kappainternational.org","-1"," Humanities & Interdisciplinary","500 EAST FORDHAM ROAD
Bronx, NY 10458
(40.859702, -73.887589)"
"07X030","7","P.S. 030 Wilton","Bronx","10454","Debra Michaux","EMS","Elementary","68.060599999999994","B","61.6","68.52","35.1","B","12.6","B","8","B",," ","A","3","X030","Not Accessible","http://schools.nyc.gov/SchoolPortals/07/X030/default.htm","2","Bronx","718-292-8817","521","PK,0K,01,02,03,04,05,08,SE",," ","0"," ","510 EAST 141 STREET
Bronx, NY 10454
(40.809428, -73.91772)"
"09X241","9","Urban Assembly School for Applied Math and Science, The","Bronx","10457","Kenneth Baum","HS","High School","2.2799999999999998","A","74.900000000000006","78.599999999999994","35.799999999999997","B","18.600000000000001","A","9.1999999999999993","B","8.6999999999999993","A"," ","143","X241","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/09/X241/default.htm","2","Bronx","718-466-7800","605","06,07,08,09,10,11,12,SE",,"http://www.urbanassemblymath.org","-1"," Science & Math","1595 BATHGATE AVENUE
Bronx, NY 10457
(40.839491, -73.901765)"
