"company_name","business_description","street_address","city","state","county","phone","fax","email","commodity_codes"
"Grace Concessions, LLC","Airport food and beverage concession management","205 Galyn Drive","Knoxville","MD","Frederick","301-834-7247","301-834-7026","dwilner@graceconcessions.com","541611 - Administrative Management and General Management Consulting Services"
"Grace Management Inc.","Cafeteria food services contractors.","5335 Meadows Road","Lake Oswego","OR",,"503-430-1270","760-859-3937","dennis@gracemgt.com","722310 - Food Service Contractors"
"Grain Collective Landscap Architecture & Urban Design PLLC","LANDSCAPE ARCHITECTURE Services","339 Douglass Street Suite 1","Brooklyn","NY","New York","212-920-5345",,"runit@graincollective.com","541320 - Landscape architectural services"
"Gramieri Design Services, Inc.","GDS provides interior design services for corporate facilities nationwide. Our background in facilities management gives us a unique ability to assist our clients in all facets of their projects. We provide space planning, design development, construction documentations, project management services.","353 Georges Road, Suite C","Dayton","NJ","Middlesex","732-274-9540","732-274-1372","sherry@gdsinc.net","541310 - Architectural (except landscape) design services; 541410 - Interior design services"
"Grand Pierre Electrical Contractor",,"1310 Dill Avenue","Linden","NJ","Union","908-925-5984",,"pierre1310@comcast.net","238210 - Electrical contractors; C-ELECTRIC - Electrical; K-ELECTRIC - Electrical; R-ELECTRIC - Electrical"
"Grandview Construction Inc","General Construction Carpentry and Design Build Services;","167 YOUNG STREET, P.O. Box 408","TONAWANDA","NY","Erie","716-693-9222","716-693-9282","deniser@grandviewconstruction.com","236115 - New Single-Family Housing Construction (except For-Sale Builders); 236220 - Commercial and Institutional Building Construction; 238350 - Finish Carpentry Contractors; 915 - Building Construction - General"
"GraniteWorks Inc.","Granite Works is a specialty contractor. We proform work on various bridges & Highways, college, streets, ect. We provide the following services, dimesion masonry, type B masonry removal, installations pointing, graffiti removal & Coating curbing type A,F,GI,E,T100 & etc. bollards, granite cleaning. ect.","415 BROOK AVENUE","DEER PARK","NY","Suffolk","631-586-5111","631-586-5118","gworks5111@aol.com","238140 - Masonry Contractors; K-MASONRY* - Masonry"
"Grant Engineering & Construction Group, LLC","Grant Engineering provides civil engineering, structural engineering, land surveying, and construction management and inspection services.","211 Warren Street, Suite 222","Newark","NJ","Ocean","732-705-7373","732-377-8612","clientservices@grantecg.com","423320 - Brick, Stone, and Related Construction Material Merchant Wholesalers; 423390 - Other Construction Material Merchant Wholesalers; 54131 - Architectural Services; 541330 - Engineering consulting services; 541360 - Geophysical Surveying and Mapping Services; 541370 - Surveying and Mapping (except Geophysical) Services; C-CONSMGMT - Construction Mgmt; C-ENGEERNG - Engineering; K-CAD/CAM* - Cad/Cam; K-ENGEERNG - Engineering; K-ESTMATNG - Estimating; K-SURVEYNG - Surveying; R-CAD/CAM* - Cad/Cam; R-CIVIL*** - Civil; R-CONSINSP - Construction Inspection; R-CONSMGMT - Construction Mgmt; R-DRFTSMEN - Draftsmen; R-ENGEERNG - Engineering; R-ESTIMTNG - Estimating; R-PROJMGMT - Project Management; R-SCHEDLNG - Scheduling; R-STRUCTRL - Structural; R-SURVEYNG - Surveying"
"GRB Environmental Services Inc.","HAZARD WASTE INVESTENVIRON STUDIES;","ONE PENN PLAZA SUITE 2509","NEW YORK","NY","Suffolk","212-564-8640","212-564-8651","rrusso@grbenv.com","541620 - Environmental consulting services; 070A - COMMUNITY PARTICIPATION/PUBLIC RELATIONS/OUTREACH; 070B - URBAN PLANNING & FORECASTING; 080A - GEOLOGY; 080B - AIR QUALITY; 080C - WATER QUALITY; 080D - WETLANDS; 080F - ECOLOGY; 080H - HAZARDOUS WASTE/ASBESTOS/LEAD"
"Green Construction, Inc.","Green Construction is a heavy highway contractor focusing primarily on the NJ market. Our primary customers are state agencies, various counties, and municipalities.","26 Elizabeth Street","South River","NJ","Middlesex","732-238-9370","732-613-0838","jabreu@greenconstructionnj.com","237310 - Highway, Street, and Bridge Construction; 238110 - Foundation, building, poured concrete, contractors; K-CONCRETE - Concrete; K-GCHEAVY* - G.C.-Heavy"
"Green Earth Solutions, Inc.","LOGISTICS MANAGEMENT OF DISPOSAL SERVICES;","42-44 AVENUE C","NEWARK","NJ",,"201-488-3001","201-488-3316","greenearth6@me.com","541614 - Logistics management consulting services; 541614 - Transportation management consulting services"
"Green Engineering Services, P. C.","Construction Inspection, Construction Management and Project Management and related services.","31 BRUSSEL DRIVE","NEW HYDE PARK","NY","Nassau","516-746-1457","516-279-4714","shan31@mac.com","541330 - Engineering consulting services; C-CONSMGMT - Construction Mgmt; R-CLANALYS - Claims Analysis; R-CONSINSP - Construction Inspection; R-CONSMGMT - Construction Mgmt; R-ENRGSTUD - Energy Studies; R-PROJMGMT - Project Management; R-SCHEDLNG - Scheduling; R-TRAFCONT - Traffic Control"
"Green-Jay Ltd.","Scrap Metal, Vent cleaning services.;","81 PONDFIELD ROAD #163","BRONXVILLE","NY","Westchester","914-272-8883",,"yellow148@juno.com","423930 - Recyclable Material Merchant Wholesalers; 425120 - Wholesale Trade Agents and Brokers; 561790 - Other Services to Buildings and Dwellings"
"Greenstar Environmental Solutions, LLC","Hydrogelogic Investigations.;","6 GELLATLY DRIVE","WAPPINGERS FALLS","NY","Dutchess","845-223-9944","845-223-9955","smcleod@greenstarsolutions.com","541380 - Testing Laboratories; 541620 - Environmental consulting services; 541690 - Other Scientific and Technical Consulting Services; 050B - MATERIAL SAMPLING, TESTING & ON-SITE INSPECTION; 080C - WATER QUALITY"
"Greensulate LLC","Green roof consultation, design, installation and maintenance. Green wall design, installation and maintenance.","154 Grand Street, 6th Floor","New York","NY","Richmond","646-706-0167","646-652-5824","ctoebe@greensulate.com","237110 - Construction management, water and sewer line; 237130 - Alternative energy (e.g., geothermal, ocean wave, solar, wind) structure construction; 238160 - Roofing contractors; 541320 - Architectural services, landscape; 541690 - Energy consulting services"
"Green Wire, Inc.","Telecommunications solutions, structural cabling, low voltage wiring, microwave towers, fiber installations, telephone equipment, sales and service.","8914 Shady Hills","San Antonio","TX","Bexar","210-267-2041","210-267-2041","mmendez@greenwireusa.com","238210 - Electrical contractors"
"Greg Beeche Logistics, LLC","Manufacturing of specialized, suspended scaffolding/rigging and engineering services.","34 East 39th Street","New York","NY","Saratoga","518-237-8444","518-237-8448","melinda.bryson@gregbeeche.com","333923 - Cranes, overhead traveling, manufacturing"
"Gregory Switzer Architecture P.C.","Switzer Architecture, P.C. is a full service architectural practice with emphasis on design, architecture and corporate interiors.","255 West 36 Street, Suite 1101","New York","NY","New York","212-391-1519","212-594-2601","gwswitzer@switzerpc.com","54131 - Architectural Services; 541340 - Drafting services; 541410 - Interior design services; C-ARCHTCRL - Architectural; R-ARCHTCRL - Architectural; R-DRFTSMEN - Draftsmen; R-INTRDSGN - Interior Designers"
"Grelite Corp",,"8040 CLEARY BLVD SUITE 406","PLANTATION","FL",,"754-206-3353","954-774-5553","melissa.parnell@grelite.net","236115 - New Single-Family Housing Construction (except For-Sale Builders); 236116 - New Multifamily Housing Construction (except For-Sale Builders); 236118 - Residential Remodelers"
"GRIGG & DAVIS ENGINEERS PC","CIVIL AND STRUCTURAL ENGINEERING SERVICES;","21 CROSSWAY","SCARSDALE","NY","Westchester","914-725-5095","914-725-7986","info@gdengineers.net","541330 - Engineering services"
"Grindstone Group, LLC","Software Design, Airport Baggage System (BHS) Design, Project Management, Airport Baggage System (BHS) Commissioning, Simulation, Database Design, 3D Modeling, Airport Operations.","6440 North Belt Line Road, SUITE 125D","IRVING","TX","Denton","214-563-8919","972-550-1001","fviera@gstone-group.com","488119 - Other Airport Operations; 541511 - Custom Computer Programming Services; 541611 - Administrative Management and General Management Consulting Services; 91806 - Administrative Consulting; C - Consultants; C-COMPSFWR - Computer Software"
"Group Z, Inc.","IT Specializing in Web Application Development.","9250 Bendix Road North","COLUMBIA","MD",,"410-772-0888","410-772-7887","azairise@group-z.net","425120 - Wholesale Trade Agents and Brokers; 518210 - Data Processing, Hosting, and Related Services; 523930 - Investment Advice; 541219 - Other Accounting Services; 541511 - Custom Computer Programming Services; 541512 - Computer Systems Design Services; 541513 - Computer Facilities Management Services; 541519 - Other Computer Related Services; 541611 - Administrative Management and General Management Consulting Services; 541690 - Other Scientific and Technical Consulting Services"
"G-Squared Electric, LLC","Furnish and install all components pertaining to low voltage and electrical cable installations. Cat5e, Cat6, Copper and Coax - Circuit/UPS Upgrade and Lighting Installation work.","66 N HENRY ST","BROOKLYN","NY","Suffolk","631-292-2120","888-301-9640","jgarofolo@gsqelectric.com","238210 - Electrical wiring contractors"
"GS Techno Builders Inc.","CONSTRUCTION","499 Jericho Turnpike Suite 102","Mineola","NY","Nassau","347-556-2749","516-858-0027","gstechnobuilders@gmail.com","238110 - Poured Concrete Foundation and Structure Contractors; 238130 - Framing contractors; 238310 - Drywall and Insulation Contractors; 238320 - Painting and Wall Covering Contractors; 238330 - Flooring Contractors; 238990 - All Other Specialty Trade Contractors"
"Gunda Corporation, LLC","Planning, engineering and construction management services for traffic and transportation projects.","6161 Savoy, Suite 550","Houston","TX",,"713-541-3530","713-541-0032","rgunda@gundacorp.com","236220 - Commercial and Institutional Building Construction; 541330 - Engineering services; 541512 - CAD (computer-aided design) systems integration design services; 541611 - Administrative Management and General Management Consulting Services; 541618 - Utilities management consulting services"
"Gunda Corporation, LLC",,"6161 Savoy, Suite 550","Houston","TX",,"713-541-3530","713-541-0032","rgunda@gundacorp.com",
"Guytec Steel Inc","Fabrication, Structural Steel, Miscellaneous Steel.","1106 Wyckoff Avenue","Ridgewood","NY","Queens","718-821-3500","718-821-3700","bob@guytecsteel.com","238120 - Structural steel erecting or iron work contractors; 238390 - Ceiling, metal, installation; 332312 - Fabricated structural metal manufacturing; 332312 - Structural steel, fabricated, manufacturing; 57068 - Steel, Fabricated: Beams, Gabions, Gratings, Walkways, Window Bars, and Custom-Made Steel Items; 57078 - Steel, Reinforcing, Fabricated; K-STEELERE - Steel Erection; K-STEELFAB - Steel Fabrication; K-STRSTEEL - Structural Steel"
"Gwen Moore Professional Services LLC","ACCOUNTING BOOKKEEPING DATA ENTRY AND ANALYSIS;","610 RIVERDALE AVENUE","BROOKLYN","NY","Kings","917-355-8346","347-663-7731","gwendolyn1122@yahoo.com","518210 - Data Processing, Hosting, and Related Services; 541219 - Other Accounting Services"
"G.W. Peoples Contracting Company, Inc","Railroad Construction.","2011 Crystal Drive Suite 400","Arlington","VA",,"202-488-7185","703-682-6804","rbanks.gwpeoples@gmail.com","237990 - Railroad construction"
"HAFCO Services, Inc.","Supplier of Railroad Material","11411 BRISTLE OAK TRAIL","AUSTIN","TX",,"512-925-1193","512-996-0722","humberto.friede@hafcoservices.com","423860 - Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers"
"Hager-Richter Geoscience, Inc.","High Resolution Surface and Borehole Geophysics to support geotechnical, environmental, water resource, geothermal, mining, and archeological investigations. New York New Jersey Regional Office located in Fords, New Jersey;","8 Industrial Way - D10","Salem","NH",,"603-893-9944","603-893-8313","dorothy.richter@hager-richter.com","541690 - Other Scientific and Technical Consulting Services; 010W - GEOTECHNICAL/SOILS; 080A - GEOLOGY"
"Haider Engineering, P.C.","ENGINEERING SERVICES, HIGHWAY DESIGN, ROADWAY LIGHTING, CONSTRUCTION MANAGEMENT, DRAINAGE, UTILITIES, CONSTRUCTIBILITY, SPECIFICATIONS, BRIDGE INSPECTION, BRIDGE DESIGN;","755 MERRICK RD","BALDWIN","NY","Nassau","516-378-2278","516-378-4147","haiderpc@haiderengineering.com","237310 - Highway, Street, and Bridge Construction; 541330 - Engineering services; 010A - HIGHWAY DESIGN PHASES I-IV; 010B - HIGHWAY DESIGN PHASES V-VI; 010C - ROADWAY LIGHTING; 010D - DRAINAGE; 010E - UTILITIES; 010F - CONSTRUCTIBILITY; 010H - SPECIFICATIONS; 010I - BRIDGE INSPECTION; 010J - BRIDGE DESIGN PHASES I-IV; 050C - CONSTRUCTION MANAGEMENT"
"Halcyone Ltd.","Information technology consulting services, software development, programming. Hardware implementation, integration, Network configuration, troubleshooting.","334 Sprain Rd","Scarsdale","NY","Westchester","914-674-0520",,"pjsingh@thenetlinx.com","518210 - Data Processing, Hosting, and Related Services; 541511 - Custom Computer Programming Services; 541512 - Computer Systems Design Services; 541618 - Other Management Consulting Services"
"Hamilton Contracting Corp.","Coatings, Brick Pointing & Repair, Masonry, Concrete Sidewalks, Rebar Reconstruction, Masonry Walls, Painting, Coping & Flashing, Parapet wall Reconstruction.","1305 Dorchester Road","Brooklyn","NY","Kings","718-282-8700","718-856-6767","mrmwhite@yahoo.com",
"Hamit Up Productions, Inc","Sound Recording Services, Musician Services;","91 Overlook Road","Pomona","NY","Rockland","347-903-4426","877-719-2525","jham@hamitupproductions.net","512290 - Other Sound Recording Industries; 711130 - Musical Groups and Artists"
"Hamlin Construction Co., Inc.","Seller od Construction Materials and Supplies;","6135 STATE ROUTE 55","LIBERTY","NY","Sullivan","845-292-3006","845-292-6455","susanrhamlin@gmail.com","423990 - Other Miscellaneous Durable Goods Merchant Wholesalers; 425120 - Wholesale Trade Agents and Brokers; 960 - Manufacturer Representative/Broker"
"Hampton-Clarke, Inc.","ENVIRONMENTAL TESTING REMEDIATION SERVICES AND ENVIRONMENTAL CONSULTING SERVICES","175 Route 46 West","Fairfield","NJ",,"973-244-9770","973-244-9787","rdimeo@hcvlab.com","541380 - Testing Laboratories; 541620 - Environmental consulting services; 562112 - Hazardous Waste Collection; 562910 - Remediation Services; 202 - REMOVAL OF STRUCTURES & OBSTRUCTIONS; 571 - TREATMENT AND DISPOSAL OF PAINT REMOVAL WASTE"
"Hard Beat Communications, Inc.","Marketing and event promotions firm; PR Wire and Web creations and digital video streaming company.","102-30 Queens Blvd., 4H","Forest Hills","NY","Queens","718-476-3616","718-710-7478","feliciap@caribpr.com","541511 - Custom Computer Programming Services"
"Hardlines Design Company","Commercial Photography, Cultural Resources Management.","4608 Indianola Ave.","Columbus","OH",,"614-784-8733","614-874-9336","cdurst@hardlinesdesign.com","541712 - Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology); 541922 - Commercial Photography"
"Harkey Enterprises, Inc.","Food service - generalmarchandise, specialty food.","203 Ivy Bank Circle","Madison","AL","Madison","256-990-7098","259-859-4840",,"445299 - Specialty food stores; 72231 - Food Service Contractors; U-FOODSRVC - Food Service; U-GENMERCH - Gen Merchandise; U-SPECFOOD - Specialty Food"
"HARLIN PRINTING SERVICES INC","Broker -Commercial Printing Booklets Brochures Posters Direct Mail Car Cards;","11-05 44TH DRIVE","LONG ISLAND CITY","NY","Queens","718-392-1666","718-392-1667","harlinprinting@aol.com","323111 - Commercial Printing (except Screen and Books)"
"HarperFinish LLC","CAD Design, Millwork, Casework & Cabinetry Manufacturing;","56 Sandrock Road","Buffalo","NY","Erie","716-381-8928","716-381-8928","rharper@harperfinish.com","321918 - Other Millwork (including Flooring); 337211 - Wood Office Furniture Manufacturing; 337212 - Custom Architectural Woodwork and Millwork Manufacturing; 337215 - Showcase, Partition, Shelving, and Locker Manufacturing; 541420 - Industrial design services"
"Harriet Spear Studio","Environmental Graphic Design services: graphic and signage for identification, wayfinding, interpretation and place-making, Services; planning, design development, documentation and construction supervision for architecture, transportation, parks and public places.","337 EAST 9TH ST #7","NEW YORK","NY","New York","212-982-2906",,"harriet@harrietspear.com","541430 - Graphic design services"
"Harris Miller Miller & Hanson Inc.","Noise, Vibration & Climate Energy Consulting","77 South Bedford Street","Burlington","MA",,"781-229-0707",,"meagan@hmmh.com","541611 - Administrative Management and General Management Consulting Services; 541620 - Environmental consulting services; 541690 - Other Scientific and Technical Consulting Services; 541712 - Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology); 541990 - All Other Professional, Scientific, and Technical Services"
"HASH DISASTER RECOVERY PUBLIC ASSISTANCE SPECIALISTS","Manages all phases of the Federal Emergency Management Agency (FEMA) Public assistance grants.;","3553 DEWING DRIVE","RALEIGH","NC",,"919-274-0897","919-295-5435","joann.jenkins28@gmail.com","541611 - Administrative Management and General Management Consulting Services; 541618 - Other Management Consulting Services; 624230 - Emergency and Other Relief Services"
"Hattin Construction Management, Inc.","Hattin Construction Management provides and construction anagement services including, Cost Estimating, Scheduling, Constructability review, feild management and inspection, construction monitoring, document control, claims analysis and negotiation and contract administration.","1611 Telegraph Avenue, Suite 1002","Oakland","CA",,"510-604-0061","510-339-1100","rh@hattincm.com","541350 - Building inspection services; 541611 - Administrative Management and General Management Consulting Services; 541618 - Other Management Consulting Services; 541990 - All Other Professional, Scientific, and Technical Services"
"Havana Florida Cigar Company","News dealers, tobacco stores, soft drink and water distributors, newsstands, gift shop.","745 SW 35 Avenue, Suite 205","Miami","FL","Miami-Dade","305-529-0700","305-447-1151","cdescalzo@aol.com","451212 - News dealers; 453991 - Tobacco stores; 722213 - Soft drink beverage bars, nonalcoholic, fixed location (deactivated in 2012 codeset); 992020 - Newsstands (i.e., permanent); 992030 - Gift, Novelty, and Souvenir Stores; M-SPCLITEM - Specialty Items; U-GENMERCH - Gen Merchandise; U-NEWSSTND - News Stands; U-SNACKBAR - Snack bars (e.g., cookies, popcorn, pretzels), fixed location; U-SPECITEM - Specialty Items"
"HAZLOW ELECTRONICS INC","Electronic component manufacturing.","49 ST BRIDGETS DRIVE","ROCHESTER","NY","Monroe","585-325-5323","585-325-4308","rdwiz@aol.com","334419 - Other Electronic Component Manufacturing"
"H D GENERAL CONTRACTING INC","General Contracting","8785 95TH STREET","WOOD HAVEN","NY","Queens","917-392-1606","347-454-9429","hdcontracting1@aol.com","236115 - New Single-Family Housing Construction (except Operative Builders) (deactivated in 2012 codeset); 236116 - Housing, multifamily, construction general contractors; 236118 - Residential Remodelers; 236220 - Commercial and Institutional Building Construction; 562910 - Remediation services, environmental"
"Head Contracting LLC","We are specialty heavy construction contractors specializing in excavation, underpinning, rock breaking and concrete foundation.","119-35 8th. Avenue","College Point","NY","Queens","888-264-9057","888-666-7442","headcontracting@aol.com","237310 - Highway, Street, and Bridge Construction; 237990 - Other Heavy and Civil Engineering Construction; 488490 - Other Support Activities for Road Transportation; 541611 - Administrative Management and General Management Consulting Services; 541611 - Financial management consulting (except investment advice) services; 541611 - Site location consulting services; 541611 - Strategic planning consulting services; 561790 - Other Services to Buildings and Dwellings"
"Heaster Building Restoration, Inc.","Masonry Restoration, Special Coatings, Selective Demolition, Crane Work;","10 PIXLEY INDUSTRIAL PKWY","ROCHESTER","NY","Monroe","585-235-7180","585-235-7184","heasterbldg@yahoo.com","238140 - Masonry Contractors; 238910 - Site Preparation Contractors; 238990 - All Other Specialty Trade Contractors; 560 - MASONRY; 608 - SIDEWALKS, DRIVEWAYS, AND BICYCLE PATHS"
"Heather Warren Land Surveyor PLLC","Land Surveying.","6437 COLLAMER ROAD","EAST SYRACUSE","NY","Cayuga","315-458-8979","315-458-8978","hwarren639@aol.com","541370 - Surveying and Mapping (except Geophysical) Services; 625 - SURVEY OPERATIONS, ROW MARKERS & PERMANENT SURVEY MARKERS; 040A - LAND SURVEYING/TOPO MAPPING & 3D MODELING; 040B - RIGHT OF WAY DETERMINATION AND MAPPING"
"Helberg Electrical Supply LLC","ELECTRICAL APPARATUS AND LIGHTING RENEWABLE ENERGY TECHNOLOGIES PRODUCTS INCLUDING PV SOLAR PANELS AND WIND TURBINES;","12B Filmore Place","Freeport","NY","Nassau","516-868-8028","516-992-2253","sales@hesep.com","423610 - Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers; 423720 - Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers; 423830 - Industrial Machinery and Equipment Merchant Wholesalers; 723 - LIGHTING"
"Helen Neuhaus & Associates Inc.","Market Research and Analysis, Public Outreach and Related Activities","2 East End Avenue","New York","NY","New York","212-532-4175","212-532-7479","helen@hna1977.com","511120 - Periodical Publishers; 541820 - Public relations agencies; 070A - COMMUNITY PARTICIPATION/PUBLIC RELATIONS/OUTREACH"
"HENRY MARINE SERVICE INC","Tugboat services to the maritime & construction industries. HMS is certified S/W/DBE by the Port Authority of NY & NJ & 'EBE' by NJ DOT. We operate our tugboats under the PANYNJ & NJDOT 'tugboat emission reduction program'.","12 CRAIG AVENUE","STATEN ISLAND","NY","Richmond","718-966-6193","718-966-6193","henrymarine@si.rr.com","483113 - Coastal freight transportation to and from domestic ports; 483211 - Inland Water Freight Transportation; 48833 - Navigational Services to Shipping; 532411 - Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing; C-MARNTRAN - Marine Transporation"
"Henry McConnell Concrete Floors Inc.","Concrete Sidewalks, Driveways, Floors, and Slabs.;","110 PULASKI STREET","SYRACUSE","NY","Onondaga","315-424-6849","315-479-6892","mccfloors@centralny.twcbc.com","238990 - All Other Specialty Trade Contractors; 608 - SIDEWALKS, DRIVEWAYS, AND BICYCLE PATHS"
"Heritage Architecture, LLC","Architectural Services;","45 Academy Street, Suite 507","Newark","NJ",,"201-262-3800","201-262-3802","heritagearch@optonline.net","541310 - Architectural Services; 020A - ARCHITECTURE"
"Hetep Group, Inc.","Distributor of Industrial Supplies. Building and Construction Supplies.","905 East 39 Street","Brooklyn","NY","Kings","718-434-7300","718-434-0510","hetep@hetep.com","42321 - Furniture Merchant Wholesalers; 423310 - Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers; 423330 - Roofing, Siding, and Insulation Material Merchant Wholesalers; 423420 - Office equipment merchant wholesalers; 423450 - Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers; 423840 - Industrial supplies (except disposable plastics, paper) merchant wholesalers; 424120 - Stationery and Office Supplies Merchant Wholesalers; 424720 - Petroleum and petroleum products merchant wholesalers (except bulk stations, terminals)"
"H & H HOSPITALITY, INC.","Restaurants; Bars","525 Glen Iris Dr NE, Apt 3316","ATLANTA","GA",,"757-593-6657","404-477-0009","kholt@hh-hospitality.com","991001 - Full service restaurants; 991006 - Drinking places (i.e., bars, lounges, taverns), alcoholic"
"HHJR CONSTRUCTION LTD","ASPHALT PAVING, SITE CLEARANCE WORK;","280 NORTH MAIN STREET","FREEPORT","NY","Nassau","516-623-9555","516-623-9596","hhjrconstruct@optimum.net","237310 - Highway, Street, and Bridge Construction; 238990 - All Other Specialty Trade Contractors; 201 - CLEARING GRUBBING; 202 - REMOVAL OF STRUCTURES & OBSTRUCTIONS; 203 - EXCAVATION AND EMBANKMENT; 206 - TRENCH, CULVERT AND STRUCTURE EXCAVATION; 209 - SOIL EROSION AND SEDIMENT CONTROL; 555 - STRUCTURAL CONCRETE; 556 - REINFORCING STEEL FOR CONCRETE STRUCTURES; 560 - MASONRY"
"Hibuild LLC","Construction Management and Estimation Services.","23 oak Tavern Cir","Branchburg","NJ","Somerset","908-595-0649","732-489-2326","info@hibuild.com","236220 - Addition, alteration and renovation, commercial and institutional building; 541310 - Architectural Services; 541330 - Engineering services"
"HIGH CLASS MANAGEMENT GROUP",,"238 RODNEY STREET","BROOKLYN","NY",,"718-715-4430","718-855-9015","highclassmgmt@yahoo.com",
"HIGH CLASS MANAGEMENT GROUP","Janitorial Services; Building Cleaning and Maintenance Services; Document Destruction Services; Broker of Doors, Frames, and Door Hardware; Janitorial Equipment and Supplies Merchant Wholesaler;","238 RODNEY STREET","BROOKLYN","NY","Kings","718-715-4430","718-855-9015","highclassmgmt@yahoo.com","423850 - Janitorial equipment and supplies merchant wholesalers; 425120 - Durable goods agents and brokers, wholesale trade; 561720 - Building cleaning services, interior; 561720 - Building cleaning services, janitorial; 561720 - Cleaning offices; 561720 - Janitorial services; 561720 - Office cleaning services; 561720 - Rest room cleaning services; 561990 - Document shredding services"
"Highland Planning LLC","Consulting, Urban Planning.","8 Public Market","ROCHESTER","NY","Monroe","585-315-1834",,"tanya@highland-planning.com","541320 - Landscape architectural services; 541611 - Administrative Management and General Management Consulting Services; 070A - COMMUNITY PARTICIPATION/PUBLIC RELATIONS/OUTREACH; 070B - URBAN PLANNING & FORECASTING"
"Highstep Technologies","Highstep Technologies is a software development and services company. Highstep buids software for a variety of clients across several industries, including banking, utilities, healthcare and construction.","214 Glenridge Avenue","Montclair","NJ","Essex","973-866-3515","973-860-0998","garett@highstep.com","541430 - Graphic design services; 541511 - Software programming services, custom computer; 541512 - Computer software consulting services or consultants"
"HIGHWAY SAFETY PROTECTION CORP","Rental of Attenuator Trucks and Dumo Trailers;","P.O. Box 677 15-11 130th Street","College Point","NY","Nassau","718-358-4040","718-358-4042","cmarano@hspequipment.com","423320 - Brick, Stone, and Related Construction Material Merchant Wholesalers; 423390 - Other Construction Material Merchant Wholesalers; 423610 - Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers; 484110 - General freight trucking, local; 484220 - Specialized Freight (except Used Goods) Trucking, Local; 484230 - Specialized Freight (except Used Goods) Trucking, Long-Distance; 532412 - Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing; 619 - WORK ZONE TRAFFIC CONTROL; 703 - AGGREGATES; 704 - MASONRY UNITS; 724 - TRAFFIC SIGNALS; 729 - TEMPORARY TRAFFIC CONTROL DEVICES; 730 - SIGNS AND DELINEATORS; 731 - SUBSURFACE TENSILE ELEMENTS; 733 - EARTHWORK MATERIALS; 810 - Trucking - Freight - Container; 820 - Trucking - Freight - Flatbed; 830 - Trucking - Loose material; 910 - Equipment Rental & Leasing w/o Operator"
"Highwoods Electric, Inc.","Supply Low Voltage Equipment","973 GLASCO TURNPIKE","SAUGERTIES","NY","Ulster","845-750-5189",,"toni@hwesupply.com","423610 - Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers; 423990 - Other Miscellaneous Durable Goods Merchant Wholesalers; 425120 - Wholesale Trade Agents and Brokers; 960 - Manufacturer Representative/Broker"
"HINMAN CONSULTING ENGINEERS, INC.","Hinman Consulting Engineers, Inc. provides thoughtful, comprehensive, but user-friendly guidance toward reducing risk from potentially castrophic events for mission-critical facilities, critical infrastructure, and high-profile buildings. Our team is a leader in developing anti-terrorist design standard.","1 BUSH STREET, STE 510","SAN FRANCISCO","CA","San Francisco","414-621-4423","415-621-4447","ikaijankoski@hce.com","541330 - Engineering services"
"HINMAN CONSULTING ENGINEERS, INC.","Hinman Consulting Engineers, Inc. provides thoughtful, comprehensive, but user-friendly guidance toward reducing risk from potentially castrophic events for mission-critical facilities, critical infrastructure, and high-profile buildings. Our team is a leader in developing anti-terrorist design standard.","1 BUSH STREET, STE 510","SAN FRANCISCO","CA","San Francisco","414-621-4423","415-621-4447","ikaijankoski@hce.com",
