"unique_case_id","electric_utility","county","region","climate_zone","kwh_category","therm_category","data_origin","survey_method","case_disposition","construction_type","dwelling_type","skylights","tubular_skylights","large_window_areas","no_natural_lighting_method_above","dimmer_switch","_3_way_bulb","occupancy_motion_sensor","timer","no_lighting_control_method_above","previously_familiar_with_cfls","previously_familiar_with_leds","cfl_led_bulbs_used_daily_inside_home","incandescent_bulbs_used_daily_inside_home","other_bulbs_used_daily_inside_home","bulbs_used_daily_outside_home","cfl_led_bulbs_used_daily_outside_home"
"CN62536","National Grid","Oswego","Central New York","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","13","3","0","3","3"
"CD64832","National Grid","Schenectady","Capital District","Climate zone 5",,,"Tax record data","Phone complete","Phone complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","10","0","0","0","Programmed Skip"
"CD61760","National Grid","Rensselaer","Capital District","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Yes","Yes","18","6","4","4","0"
"MV51293","National Grid","Montgomery","Mohawk Valley","Climate zone 6","2,501 to 6,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","0","8","0","0","Programmed Skip"
"WN39698","NYSEG","Erie","Western New York","Climate zone 5","6,001 to 12,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","No","0","0","4","1","0"
"CN51326","National Grid","Onondaga","Central New York","Climate zone 5","2,501 to 6,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","0","5","0","0","Programmed Skip"
"ST55154","NYSEG","Tompkins","Southern Tier","Climate zone 6","2,501 to 6,000 kWh","600 to 900 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","0","15","0","0","Programmed Skip"
"CN61692","National Grid","Onondaga","Central New York","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Refused","Refused","Refused","Refused","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Yes","Yes","4","4","0","6","2"
"LI16929","LIPA","Nassau","Long Island","Climate zone 4","2,501 to 6,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Yes","No","5","0","2","1","1"
"WN60668","National Grid","Erie","Western New York","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","6","2","0","3","2"
"MH22755","NYSEG","Westchester","Mid-Hudson","Climate zone 4","6,001 to 12,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","3","2","0","1","1"
"CD38038","National Grid","Saratoga","Capital District","Climate zone 5","501 to 2,500 kWh","300 to 600 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Yes","No","1","3","0","0","Programmed Skip"
"ST32561","NYSEG","Schuyler","Southern Tier","Climate zone 6","12,001 to 20,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Yes","No","0","7","0","4","4"
"CN60172","National Grid","Madison","Central New York","Climate zone 6",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","4","3","4","2","0"
"CN60728","National Grid","Onondaga","Central New York","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","12","0","2","2","0"
"CN16627","National Grid","Madison","Central New York","Climate zone 6","6,001 to 12,000 kWh","2,100 or more therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","15","2","0","4","4"
"FL61888","RG&E","Monroe","Finger Lakes","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Yes","Yes","5","0","1","0","Programmed Skip"
"NY43662","ConEd","Queens","New York City","Climate zone 4","501 to 2,500 kWh","300 or more therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","0","5","0","0","Programmed Skip"
"MH64232","Central Hudson","Ulster","Mid-Hudson","Climate zone 6",,,"Tax record data","Phone complete","Phone complete","New Construction - built 2012 or later","Single family","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","7","0","0","0","Programmed Skip"
"NC48703","NYSEG","Clinton","North Country","Climate zone 6","12,001 to 20,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","6","12","0","4","0"
"NY54150","ConEd","Bronx","New York City","Climate zone 4","2,501 to 6,000 kWh","600 to 900 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","Refused","Refused","Refused","Refused","Programmed Skip"
"NC46732","National Grid","Essex","North Country","Climate zone 6","2,501 to 6,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","No","7","0","0","0","Programmed Skip"
"NY37659","ConEd","King (Brooklyn)","New York City","Climate zone 4","2,501 to 6,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","No","Refused","Refused","Refused","0","Programmed Skip"
"ST21764","NYSEG","Broome","Southern Tier","Climate zone 6","6,001 to 12,000 kWh","900 to 1,200 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","11","0","12","6","0"
"MV61004","National Grid","Oneida","Mohawk Valley","Climate zone 6",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","14","2","0","5","5"
"ST21298","NYSEG","Steuben","Southern Tier","Climate zone 6","6,001 to 12,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","6","0","0","1","0"
"CN45648","National Grid","Onondaga","Central New York","Climate zone 5","6,001 to 12,000 kWh","300 or more therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","5","0","5","2","0"
"CN33733","National Grid","Onondaga","Central New York","Climate zone 5","501 to 2,500 kWh","300 to 600 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","3","0","0","0","Programmed Skip"
"ST30546","NYSEG","Schuyler","Southern Tier","Climate zone 6","2,501 to 6,000 kWh","600 to 900 therms annually","Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","0","3","0","1","1"
"MH64792","ConEd","Westchester","Mid-Hudson","Climate zone 4",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","15","0","0","0","Programmed Skip"
"NY36373","ConEd","King (Brooklyn)","New York City","Climate zone 4","2,501 to 6,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","No","Yes","0","2","20","0","Programmed Skip"
"ST11452","NYSEG","Tompkins","Southern Tier","Climate zone 6","6,001 to 12,000 kWh","1,200 to 1,500 therms annually","Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","No","5","10","0","2","0"
"MH64024","NYSEG","Sullivan","Mid-Hudson","Climate zone 6",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Yes","Yes","2","1","0","2","0"
"CD52281","National Grid","Rensselaer","Capital District","Climate zone 5","2,501 to 6,000 kWh","900 to 1,200 therms annually","Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","4","4","0","2","0"
"CD29592","National Grid","Albany","Capital District","Climate zone 5","501 to 2,500 kWh","900 to 1,200 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","0","5","0","0","Programmed Skip"
"NC49074","National Grid","Jefferson","North Country","Climate zone 6","501 to 2,500 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","4","16","0","0","Programmed Skip"
"NC38663","NYSEG","Clinton","North Country","Climate zone 6","501 to 2,500 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Yes","No","3","0","0","2","0"
"ST26340","NYSEG","Chemung","Southern Tier","Climate zone 5","2,501 to 6,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","5","4","5","0","Programmed Skip"
"CD36893","NYSEG","Saratoga","Capital District","Climate zone 5","2,501 to 6,000 kWh","300 or more therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Refused","Refused","Refused","Refused","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","1","0","0","1","0"
"FL64492","RG&E","Wayne","Finger Lakes","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","6","10","0","0","Programmed Skip"
"NY92417","ConEd","King (Brooklyn)","New York City","Climate zone 4","Not asked in mini-survey","Not asked in mini-survey","Utility data","Mini-Survey Complete","In-person mini-survey complete","Existing Construction - built prior to 2012","Single family","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey"
"ST26100","NYSEG","Tioga","Southern Tier","Climate zone 5","12,001 to 20,000 kWh","2,100 or more therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","4","7","4","1","0"
"NY99616","ConEd","New York","New York City","Climate zone 4","Not asked in mini-survey","Not asked in mini-survey","Utility data","Mini-Survey Complete","In-person mini-survey complete","Existing Construction - built prior to 2012","Single family","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey"
"NY13452","ConEd","King (Brooklyn)","New York City","Climate zone 4","2,501 to 6,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Yes","No","1","3","0","0","Programmed Skip"
"NY48478","ConEd","King (Brooklyn)","New York City","Climate zone 4","501 to 2,500 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","0","2","0","0","Programmed Skip"
"WN60544","NYSEG","Erie","Western New York","Climate zone 5",,,"Tax record data","Phone complete","Phone complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Yes","Yes","3","0","0","0","Programmed Skip"
"LI29655","LIPA","Suffolk","Long Island","Climate zone 4","2,501 to 6,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","5","3","3","2","0"
"NC30143","National Grid","Jefferson","North Country","Climate zone 6","6,001 to 12,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","4","0","0","0","Programmed Skip"
"NY25857","ConEd","New York","New York City","Climate zone 4","2,501 to 6,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","4","0","0","0","Programmed Skip"
"MV51166","National Grid","Oneida","Mohawk Valley","Climate zone 6","2,501 to 6,000 kWh","600 to 900 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","3","0","0","0","Programmed Skip"
"MV43649","NYSEG","Otsego","Mohawk Valley","Climate zone 6","6,001 to 12,000 kWh","1,200 to 1,500 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","10","0","7","0","Programmed Skip"
"LI60120","LIPA","Suffolk","Long Island","Climate zone 4",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","10","0","0","2","2"
"NC61852","National Grid","Lewis","North Country","Climate zone 6",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","12","0","0","0","Programmed Skip"
"ST12568","NYSEG","Tompkins","Southern Tier","Climate zone 6","2,501 to 6,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","20","10","0","3","0"
"FL60572","National Grid","Monroe","Finger Lakes","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","5","3","0","0","Programmed Skip"
"LI43891","LIPA","Suffolk","Long Island","Climate zone 4","12,001 to 20,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","2","0","1","0","Programmed Skip"
"MH62080","Central Hudson","Orange","Mid-Hudson","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","15","0","0","0","Programmed Skip"
"MV60396","National Grid","Herkimer","Mohawk Valley","Climate zone 6",,,"Tax record data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","0","1","0","0","Programmed Skip"
"CN62736","NYSEG","Cayuga","Central New York","Climate zone 5",,,"Tax record data","Phone complete","Phone complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Yes","No","0","4","0","0","Programmed Skip"
"NC13347","National Grid","St. Lawrence","North Country","Climate zone 6","6,001 to 12,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","6","0","0","2","2"
"LI42227","LIPA","Suffolk","Long Island","Climate zone 4","6,001 to 12,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","2","0","0","3","3"
"MH25157","ConEd","Westchester","Mid-Hudson","Climate zone 4","12,001 to 20,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","No","No","0","16","0","0","Programmed Skip"
"MH62856","O&R","Orange","Mid-Hudson","Climate zone 5",,,"Tax record data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Yes","Yes","0","6","0","4","0"
"LI43894","LIPA","Suffolk","Long Island","Climate zone 4","6,001 to 12,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Yes","Yes","3","0","0","1","1"
"LI45456","LIPA","Suffolk","Long Island","Climate zone 4","2,501 to 6,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Yes","No","5","0","0","1","1"
"FL52157","RG&E","Monroe","Finger Lakes","Climate zone 5","2,501 to 6,000 kWh","300 to 600 therms annually","Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","No","No","0","4","1","0","Programmed Skip"
"WN44123","National Grid","Chautauqua","Western New York","Climate zone 5","6,001 to 12,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","6","12","0","1","1"
"MV27501","National Grid","Montgomery","Mohawk Valley","Climate zone 6","501 to 2,500 kWh","600 to 900 therms annually","Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","0","1","0","0","Programmed Skip"
"CD12013","National Grid","Warren","Capital District","Climate zone 6","6,001 to 12,000 kWh","600 to 900 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","6","0","0","2","0"
"CN28119","National Grid","Onondaga","Central New York","Climate zone 5","12,001 to 20,000 kWh","1,200 to 1,500 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","3","5","5","1","1"
"CD28184","National Grid","Albany","Capital District","Climate zone 5","6,001 to 12,000 kWh","900 to 1,200 therms annually","Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","7","1","0","2","2"
"MV13192","National Grid","Montgomery","Mohawk Valley","Climate zone 6","6,001 to 12,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","0","10","5","2","2"
"CD24195","National Grid","Albany","Capital District","Climate zone 5","12,001 to 20,000 kWh","1,200 to 1,500 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","2","2","0","0","Programmed Skip"
"NY39579","ConEd","King (Brooklyn)","New York City","Climate zone 4","501 to 2,500 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","4","0","2","0","Programmed Skip"
"WN28038","National Grid","Chautauqua","Western New York","Climate zone 5","6,001 to 12,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","No","4","0","0","0","Programmed Skip"
"WN42594","National Grid","Erie","Western New York","Climate zone 5","6,001 to 12,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","3","2","0","0","Programmed Skip"
"CN31213","National Grid","Onondaga","Central New York","Climate zone 5","501 to 2,500 kWh","600 to 900 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","No","6","0","0","0","Programmed Skip"
"NC33183","National Grid","St. Lawrence","North Country","Climate zone 6","12,001 to 20,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","6","0","0","0","Programmed Skip"
"CN16330","National Grid","Oswego","Central New York","Climate zone 5","2,501 to 6,000 kWh","300 to 600 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","3","1","1","0","Programmed Skip"
"FL30123","NYSEG","Wayne","Finger Lakes","Climate zone 5","12,001 to 20,000 kWh","600 to 900 therms annually","Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","6","3","0","0","Programmed Skip"
"MV14460","NYSEG","Schoharie","Mohawk Valley","Climate zone 6","2,501 to 6,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","5","1","0","0","Programmed Skip"
"CD36193","National Grid","Schenectady","Capital District","Climate zone 5","501 to 2,500 kWh","300 or more therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","4","0","0","0","Programmed Skip"
