"permit_number","approval_date","fiscal_year","expiration_date","region","fee_type","permit_type","description_of_work","applicant_name","county","municipality","route","location_beginning_reference_number","location_end_reference_number"
"20181075311","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","NASSAU","-","908G","-","-"
"20181075311","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","NASSAU","-","135","-","-"
"20181075311","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","NASSAU","-","495I","-","-"
"20181075312","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","NASSAU","-","27","-","-"
"20181075313","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","SUFFOLK","-","454","-","-"
"20181075312","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","SUFFOLK","-","908K","-","-"
"20181075313","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","SUFFOLK","-","347","-","-"
"20181075313","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","SUFFOLK","-","495I","-","-"
"20181075311","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","SUFFOLK","-","908M","-","-"
"20181075313","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","SUFFOLK","-","908G","-","-"
"20181075312","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","NASSAU","-","135","-","-"
"20181075313","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","NASSAU","-","27","-","-"
"20181075313","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","NASSAU","-","908G","-","-"
"20181075311","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","NASSAU","-","27","-","-"
"20181075313","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","SUFFOLK","-","908K","-","-"
"20181075311","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","SUFFOLK","-","347","-","-"
"20181075313","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","NASSAU","-","135","-","-"
"20181075312","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","NASSAU","-","908M","-","-"
"20181075312","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","SUFFOLK","-","495I","-","-"
"20181075311","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","SUFFOLK","-","908G","-","-"
"20181075312","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","SUFFOLK","-","454","-","-"
"20181075319","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY LRSA, INC","NASSAU","HEMPSTEAD","908E","908E03011000","908E03011126"
"20181075313","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","NASSAU","-","-","-","-"
"20181075311","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","SUFFOLK","-","908K","-","-"
"20181075311","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","SUFFOLK","-","454","-","-"
"20181075313","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","NASSAU","-","908E","-","-"
"20181075312","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","NASSAU","-","908G","-","-"
"20181075312","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","SUFFOLK","-","347","-","-"
"20181075311","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","SUFFOLK","-","495I","-","-"
"20181075313","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","NASSAU","-","495I","-","-"
"20181075312","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","NASSAU","-","495I","-","-"
"20181075313","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","SUFFOLK","-","908M","-","-"
"20181075313","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","NASSAU","-","908M","-","-"
"20181075319","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY LRSA, INC","SUFFOLK","ISLIP","908K","908K07011000","908K07011111"
"20181075312","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","NASSAU","-","908E","-","-"
"20181075312","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","SUFFOLK","-","27","-","-"
"20181075313","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","SUFFOLK","-","27","-","-"
"20181075319","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY LRSA, INC","NASSAU","OYSTER BAY","908M","908M03011000","908M03011166"
"20181075312","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","SUFFOLK","-","908G","-","-"
"20181075312","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","SUFFOLK","-","908M","-","-"
"20180675301","2019-02-20T00:00:00.000","2018 TO 2019","2019-12-02T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","BOY SCOUT TROOP 2042","STEUBEN","CAMPBELL","86I","-","-"
"20181057059","2019-02-20T00:00:00.000","2018 TO 2019","2019-10-31T00:00:00.000","10","NON-UTILITY","5a3","Commercial – Major (Less than 100K sq ft Gross Building Area)","LORICH CONSTRUCTION MANAGEMENT, LLC","SUFFOLK","SMITHTOWN","347","-","-"
"20181075294","2019-02-20T00:00:00.000","2018 TO 2019","2019-08-30T00:00:00.000","10","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","KEYSPAN GAS EAST CORPORATION D/B/A/ NATIONAL GRID","SUFFOLK","HUNTINGTON","25A","25A07031089","25A07031090"
"20181075295","2019-02-20T00:00:00.000","2018 TO 2019","2019-08-30T00:00:00.000","10","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VERIZON NEW YORK INC.","SUFFOLK","AMITYVILLE","110","110 07011052","110 07011056"
"20181075296","2019-02-20T00:00:00.000","2018 TO 2019","2019-08-30T00:00:00.000","10","UTILITY","1b2","Overhead - Running new lines","LIGHTTOWER FIBER NETWORK","SUFFOLK","HUNTINGTON","108","108 07011000","108 07011016"
"20181075293","2019-02-20T00:00:00.000","2018 TO 2019","2019-08-30T00:00:00.000","10","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","KEYSPAN GAS EAST CORPORATION D/B/A/ NATIONAL GRID","SUFFOLK","LINDENHURST","27A","27A07051024","27A07051025"
"20180675298","2019-02-20T00:00:00.000","2018 TO 2019","2019-07-29T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","AVOCA CENTRAL SCHOOL","STEUBEN","CAMPBELL","86I","-","-"
"20180975225","2019-02-20T00:00:00.000","2018 TO 2019","2019-05-31T00:00:00.000","9","NON-UTILITY","8","Miscellaneous","RAPP SIGNS INC","TIOGA","OWEGO","17","-","-"
"20180874904","2019-02-20T00:00:00.000","2018 TO 2019","2019-04-20T00:00:00.000","8","UTILITY","1a2","Underground - Commercial subsurface connection","OGRADY PLUMBING  LLC","WESTCHESTER","YONKERS","100","100 87011029","100 87011030"
"20180675299","2019-02-20T00:00:00.000","2018 TO 2019","2019-04-08T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","EAGLE SCOUT PROJECT PUFFER/NADJADI","STEUBEN","CAMPBELL","86I","-","-"
"20180875261","2019-02-20T00:00:00.000","2018 TO 2019","2019-02-28T00:00:00.000","8","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","ORANGE AND ROCKLAND UTILITIES, INC.","ROCKLAND","KASER","306","306 85011007","306 85011008"
"20181075306","2019-02-20T00:00:00.000","2018 TO 2019",,"10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY LRSA, INC","SUFFOLK","ISLIP","908K","908K07011000","908K07011111"
"20181075306","2019-02-20T00:00:00.000","2018 TO 2019",,"10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY LRSA, INC","NASSAU","HEMPSTEAD","908E","908E03011000","908E03011126"
"20181075306","2019-02-20T00:00:00.000","2018 TO 2019",,"10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY LRSA, INC","NASSAU","OYSTER BAY","908M","908M03011000","908M03011166"
"20180375291","2019-02-19T00:00:00.000","2018 TO 2019","2020-02-19T00:00:00.000","3","NON-UTILITY","5d1","Beautify ROW (civic groups only)","TRUMANSBURG ROTARY CLUB","TOMPKINS","ULYSSES","96","96 36023084","96 36023087"
"20180475155","2019-02-19T00:00:00.000","2018 TO 2019","2020-02-19T00:00:00.000","4","UTILITY","1a3","Underground - Residential subsurface connection","ROCHESTER GAS & ELECTRIC CORP.","MONROE","PERINTON","250","250 43011023","250 43011024"
"20180468519","2019-02-19T00:00:00.000","2018 TO 2019","2020-02-19T00:00:00.000","4","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","TOWN OF OAKFIELD","GENESEE","OAKFIELD","262","262 41011013","262 41011020"
"20180475269","2019-02-19T00:00:00.000","2018 TO 2019","2020-02-19T00:00:00.000","4","UTILITY","1b2","Overhead - Running new lines","ROCHESTER GAS & ELECTRIC","MONROE","WEBSTER","250","250 43011153","250 43011155"
"20180775286","2019-02-19T00:00:00.000","2018 TO 2019","2020-02-18T00:00:00.000","7","UTILITY","1b1","Overhead - Erecting poles, towers","NIAGARA MOHAWK POWER CORPORATION DBA NATIONAL GRID","FRANKLIN","BOMBAY","95","95 72011065","95 72011066"
"20181061765","2019-02-19T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","NON-UTILITY","5a2","Commercial – Minor","BOLLA MANAGEMENT CORP/ HARRY SINGH","SUFFOLK","SMITHTOWN","25","25 07041091","25 07041092"
"20180675156","2019-02-19T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","6","UTILITY","2b1","Annual maintenance per region","SOUTHERN TIER NETWORK, INC.","SCHUYLER","-","-","-","-"
"20180675156","2019-02-19T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","6","UTILITY","2b1","Annual maintenance per region","SOUTHERN TIER NETWORK, INC.","CHEMUNG","-","-","-","-"
"20180675156","2019-02-19T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","6","UTILITY","2b1","Annual maintenance per region","SOUTHERN TIER NETWORK, INC.","ALLEGANY","-","-","-","-"
"20180675156","2019-02-19T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","6","UTILITY","2b1","Annual maintenance per region","SOUTHERN TIER NETWORK, INC.","STEUBEN","-","-","-","-"
"20180675156","2019-02-19T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","6","UTILITY","2b1","Annual maintenance per region","SOUTHERN TIER NETWORK, INC.","YATES","-","-","-","-"
"20180875093","2019-02-19T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","8","UTILITY","2b2","Annual maintenance per county","TENNESSEE GAS PIPELINE COMPANY, LLC.","WESTCHESTER","-","987D","-","-"
"20180875093","2019-02-19T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","8","UTILITY","2b2","Annual maintenance per county","TENNESSEE GAS PIPELINE COMPANY, LLC.","WESTCHESTER","-","907W","-","-"
"20180275287","2019-02-19T00:00:00.000","2018 TO 2019","2019-09-30T00:00:00.000","2","UTILITY","1b1","Overhead - Erecting poles, towers","NIAGARA MOHAWK, A NATIONAL GRID COMPANY","FULTON","NORTHAMPTON","30","30 21051214","30 21051216"
"20180375288","2019-02-19T00:00:00.000","2018 TO 2019","2019-08-15T00:00:00.000","3","NON-UTILITY","5a1","Residential Driveway","MATTHEW HANEY","TOMPKINS","DRYDEN","392","392 36011013","392 36011014"
"20181075231","2019-02-16T00:00:00.000","2018 TO 2019","2019-09-30T00:00:00.000","10","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VERIZON NEW YORK, INC.","NASSAU","HEMPSTEAD","24","24 03031001","24 03031003"
"20180975196","2019-02-15T00:00:00.000","2018 TO 2019","2020-10-31T00:00:00.000","9","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VILLAGE OF OWEGO","TIOGA","OWEGO","17","17 65063169","17 65063170"
"20180575246","2019-02-15T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","KANDEY COMPANY, INC.","ERIE","BRANT","5","5 53021009","5 53021010"
"20180575259","2019-02-15T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","UTILITY","1b2","Overhead - Running new lines","VERIZON NEW YORK INC. WO#1A3C7KQ","ERIE","CHEEKTOWAGA","130","130 53012033","130 53012034"
"20180575262","2019-02-15T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","UTILITY","1b2","Overhead - Running new lines","NIAGARA MOHAWK DBA NATIONAL GRID WO#03-19-27658759","NIAGARA","WHEATFIELD","265","265 54022008","265 54022010"
"20180475280","2019-02-15T00:00:00.000","2018 TO 2019","2020-02-29T00:00:00.000","4","UTILITY","3b","DOT requested utility relocation","FRONTIER COMMUNICATIONS","LIVINGSTON","GENESEO","63","63 42021215","63 42021217"
"20180475280","2019-02-15T00:00:00.000","2018 TO 2019","2020-02-29T00:00:00.000","4","UTILITY","3b","DOT requested utility relocation","FRONTIER COMMUNICATIONS","LIVINGSTON","GENESEO","63","63 42021218","63 42021219"
"20180275250","2019-02-15T00:00:00.000","2018 TO 2019","2020-02-15T00:00:00.000","2","UTILITY","1b1","Overhead - Erecting poles, towers","NIAGARA MOHAWK DBA NATIONAL GRID","ONEIDA","UTICA","5A","5A26012008","5A26012012"
"20180474834","2019-02-15T00:00:00.000","2018 TO 2019","2020-02-15T00:00:00.000","4","UTILITY","1a3","Underground - Residential subsurface connection","LAWRENCE WEINGARTNER","MONROE","PITTSFORD","65","65 43031121","65 43031124"
"20180875278","2019-02-15T00:00:00.000","2018 TO 2019","2020-02-14T00:00:00.000","8","UTILITY","1b1","Overhead - Erecting poles, towers","CENTRAL HUDSON GAS & ELECTRIC CORP.","DUTCHESS","HYDE PARK","9G","9G82013001","9G82013002"
"20180475254","2019-02-15T00:00:00.000","2018 TO 2019","2020-02-11T00:00:00.000","4","UTILITY","1b2","Overhead - Running new lines","TIME WARNER CABLE NORTHEAST, LLC","ONTARIO","FARMINGTON","332","332 44012042","332 44012044"
"20180875247","2019-02-15T00:00:00.000","2018 TO 2019","2020-01-31T00:00:00.000","8","UTILITY","2b2","Annual maintenance per county","CITY OF POUGHKEEPSIE","DUTCHESS","POUGHKEEPSIE","55","-","-"
"20180875247","2019-02-15T00:00:00.000","2018 TO 2019","2020-01-31T00:00:00.000","8","UTILITY","2b2","Annual maintenance per county","CITY OF POUGHKEEPSIE","DUTCHESS","POUGHKEEPSIE","44","44 82021000","44 82021022"
"20180875247","2019-02-15T00:00:00.000","2018 TO 2019","2020-01-31T00:00:00.000","8","UTILITY","2b2","Annual maintenance per county","CITY OF POUGHKEEPSIE","DUTCHESS","POUGHKEEPSIE","9","9 82052000","9 82052024"
"20180875248","2019-02-15T00:00:00.000","2018 TO 2019","2020-01-31T00:00:00.000","8","NON-UTILITY","5b2d1","Annual resurfacing of roadways and driveways – PER COUNTY","CITY OF POUGHKEEPSIE","DUTCHESS","POUGHKEEPSIE","55","-","-"
"20180875248","2019-02-15T00:00:00.000","2018 TO 2019","2020-01-31T00:00:00.000","8","NON-UTILITY","5b2d1","Annual resurfacing of roadways and driveways – PER COUNTY","CITY OF POUGHKEEPSIE","DUTCHESS","POUGHKEEPSIE","9","9 82052000","9 82052024"
"20180875248","2019-02-15T00:00:00.000","2018 TO 2019","2020-01-31T00:00:00.000","8","NON-UTILITY","5b2d1","Annual resurfacing of roadways and driveways – PER COUNTY","CITY OF POUGHKEEPSIE","DUTCHESS","POUGHKEEPSIE","44","44 82021000","44 82021022"
"20180175273","2019-02-15T00:00:00.000","2018 TO 2019","2020-01-28T00:00:00.000","1","UTILITY","1b1","Overhead - Erecting poles, towers","NATIONAL GRID","SARATOGA","SARATOGA SPRINGS","50","50 15023060","50 15023061"
"20180175274","2019-02-15T00:00:00.000","2018 TO 2019","2020-01-25T00:00:00.000","1","UTILITY","1b1","Overhead - Erecting poles, towers","NATIONAL GRID","SARATOGA","MILTON","29","29 15031121","29 15031109"
"20180575255","2019-02-15T00:00:00.000","2018 TO 2019","2020-01-01T00:00:00.000","5","UTILITY","3a2","Annual – includes overhead connections – per county","ERIE COUNTY WATER AUTHORITY","ERIE","-","-","-","-"
"20180175276","2019-02-15T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","VERIZON NY INC.","WASHINGTON","JACKSON","313","313 18011059","313 18011065"
"20180375279","2019-02-15T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","1b2","Overhead - Running new lines","CHARTER COMMUNICATIONS","CAYUGA","SEMPRONIUS","41A","41A31021058","41A31021032"
"20180375275","2019-02-15T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","1b2","Overhead - Running new lines","CHARTER COMMUNICATIONS","CAYUGA","SEMPRONIUS","41A","41A31021059","41A31021096"
"20180375268","2019-02-15T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","1b2","Overhead - Running new lines","VERIZON NEW YORK","CORTLAND","HOMER","90","90 32013042","90 32013063"
"20180375180","2019-02-15T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VILLAGER CONSTRUCTION","ONONDAGA","SKANEATELES","20","20 33081018","20 33081021"
"20180375266","2019-02-15T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","2b1","Annual maintenance per region","TOWN OF DEWITT","ONONDAGA","DEWITT","-","-","-"
"20180375256","2019-02-15T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","2b1","Annual maintenance per region","TOWN OF CUYLER","CORTLAND","CUYLER","-","-","-"
"20180375249","2019-02-15T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","1b1","Overhead - Erecting poles, towers","NATIONAL GRID","ONONDAGA","OTISCO","80","80 33012106","80 33012105"
"20180375252","2019-02-15T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","1b1","Overhead - Erecting poles, towers","NATIONAL GRID","ONONDAGA","ONONDAGA","20","20 33081127","20 33081126"
"20180375180","2019-02-15T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VILLAGER CONSTRUCTION","ONONDAGA","SKANEATELES","41","41 33041147","41 33041152"
"20180375272","2019-02-15T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","1b2","Overhead - Running new lines","VERIZON NEW YORK","CAYUGA","SUMMERHILL","90","90 31021000","90 31021004"
"20180375260","2019-02-15T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","2b2","Annual maintenance per county","ONTARIO TELEPHONE COMPANY","SENECA","-","-","-","-"
"20180375251","2019-02-15T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","1b1","Overhead - Erecting poles, towers","NATIONAL GRID","ONONDAGA","OTISCO","80","80 33012102","80 33012102"
"20180375180","2019-02-15T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VILLAGER CONSTRUCTION","ONONDAGA","SKANEATELES","321","321 33011002","321 33011006"
"20180375260","2019-02-15T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","2b2","Annual maintenance per county","ONTARIO TELEPHONE COMPANY","TOMPKINS","-","-","-","-"
"20180475245","2019-02-15T00:00:00.000","2018 TO 2019","2019-12-30T00:00:00.000","4","UTILITY","1b2","Overhead - Running new lines","TIME WARNER CABLE NORTHEAST, LLC","ONTARIO","PHELPS","318","318 44011001","318 44011007"
"20180375264","2019-02-15T00:00:00.000","2018 TO 2019","2019-12-18T00:00:00.000","3","UTILITY","1b1","Overhead - Erecting poles, towers","NYSEG","TOMPKINS","DRYDEN","38","38 36031050","38 36031051"
"20180375265","2019-02-15T00:00:00.000","2018 TO 2019","2019-12-18T00:00:00.000","3","UTILITY","1b1","Overhead - Erecting poles, towers","NYSEG","TOMPKINS","DRYDEN","13","13 36033128","13 36033129"
"20180975232","2019-02-15T00:00:00.000","2018 TO 2019","2019-09-30T00:00:00.000","9","NON-UTILITY","5a2","Commercial – Minor","MASONVILLE DNYP, LLC","DELAWARE","MASONVILLE","206","206 93031023","-"
"20180575258","2019-02-15T00:00:00.000","2018 TO 2019","2019-09-01T00:00:00.000","5","NON-UTILITY","5d6","Miscellaneous construction","TOWN OF RIPLEY","CHAUTAUQUA","RIPLEY","5","5 52011047","5 52011090"
"20180575253","2019-02-15T00:00:00.000","2018 TO 2019","2019-09-01T00:00:00.000","5","NON-UTILITY","5a1","Residential Driveway","DIANE BAILEY","NIAGARA","LOCKPORT","270","270 54021019","270 54021020"
"20181075242","2019-02-14T00:00:00.000","2018 TO 2019","2023-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","SUFFOLK","-","495I","-","-"
"20181075242","2019-02-14T00:00:00.000","2018 TO 2019","2023-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","NASSAU","-","908G","-","-"
"20181075242","2019-02-14T00:00:00.000","2018 TO 2019","2023-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","SUFFOLK","-","908G","-","-"
"20181075242","2019-02-14T00:00:00.000","2018 TO 2019","2023-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","NASSAU","-","495I","-","-"
"20181075242","2019-02-14T00:00:00.000","2018 TO 2019","2023-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","SUFFOLK","-","908K","-","-"
"20181075242","2019-02-14T00:00:00.000","2018 TO 2019","2023-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","SUFFOLK","-","908M","-","-"
"20181075242","2019-02-14T00:00:00.000","2018 TO 2019","2023-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","NASSAU","-","908E","-","-"
"20181075242","2019-02-14T00:00:00.000","2018 TO 2019","2023-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","NASSAU","-","135","-","-"
"20181075242","2019-02-14T00:00:00.000","2018 TO 2019","2023-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","NASSAU","-","27","-","-"
"20181075242","2019-02-14T00:00:00.000","2018 TO 2019","2023-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","NASSAU","-","908M","-","-"
"20181075242","2019-02-14T00:00:00.000","2018 TO 2019","2023-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","NASSAU","-","-","-","-"
"20181075242","2019-02-14T00:00:00.000","2018 TO 2019","2023-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","SUFFOLK","-","27","-","-"
