"case_ohms_number","case_name","alj_last_name","case_type_name","status_type_name","case_text_update","case_towncity","county","decision"
"201671422","Essentialcom, LLC","Garlick","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Written appeal filed 7/8/16.  DED response filed 12/12/16. Recommended Order issued 2/22/17.  Final order 17-07 issued 2/24/17.",,,
"201166948","Estrin, Daniel","McClymonds","FOIL Request","Closed FOIL Case","FOIL Request No. 11-2737.  Response issued 10/31/11.",,,
"201670639","Euro Technology Siding & Contracting, Inc.","Sherman","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing scheduled for 4/5/16 in NYC.  Recommended order issued 6/21/16.  Final order 16-27 issued 7/11/16.","STATEWIDE",,
"201872672","Evay Development Associates, LLC","Garlick","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny minority and woman-owned business enterprise (MWBE) status to appellant.  Appeal hearing scheduled for 4/10/18 in NYC.  Recommended order issued 6/6/18.  Final order 18-29 issued 7/10/18.",,,
"2003J046","Evergreen Recycling Ltd.","O''Connell","Permit - UPA","Withdrawn","Application for a permit to construct and operate a transfer station.  DEC staff denied the requested permit.  Applicant requested a hearing. Interim Decision issued on 7/28/05 adjourning the administrative hearing until applicant's 7/16/03 notice of claim is resolved.  On 3/2/12, application deemed withdrawn based on applicant's failure to proceed.","CLAY","ONONDAGA",
"200762544","Everlasting Precast Corp. (Salvatore Culoso)","Villa","Enforcement","Withdrawn","Alleged violations of air regulations as a result of the operation of two outdoor wood boilers (OWBs) at two locations in Cairo, New York.  DEC staff filed statement of readiness for adjudicatory hearing.  Withdrawn 4/6/09.","CAIRO","GREENE",
"201671025","Everpower Wind Holdings, Inc. (Baron Winds Project)","Villa","NYS Dept. of Economic Development","Active","Article 10 power plant siting proceeding.  Preliminary scoping statement (PSS) expected to be filed in late June 2016.","STATEWIDE",,
"200561382","Eversgard, William","Wissler","Legislative (621/SEQRA)","Closed","Application for Title V air permit for a generic pharmaceutical manufacturer.  Part 621 legislative hearing conducted 2/21/06.","QUEENS (ENTIRE)","QUEENS",
"201368238","Excellent Pest Control LLC","Bassinson","Enforcement","Decision Issued","Alleged operation of an unregistered pesticide business in Jamaica, Queens County.  DEC staff moves for an order without hearing. Ruling issued 7/9/15. Hearing held 9/21/15.  Commissioner Order issued 11/30/15. [http://www.dec.ny.gov/docs/legal_protection_pdf/excellentpestcontrolo.pdf]","QUEENS (ENTIRE)","QUEENS","https://www.dec.ny.gov/docs/legal_protection_pdf/excellentpestcontrolo.pdf"
"201974328","Excelsior Energy, LLC","McBride","NYS Dept. of Public Service","Active","PSL article 10 power plant siting proceeding.  Applicant proposes to construct a 280 MW solar generating facility and a 20 MW energy storage system in the Town of Byron, Genesee County.  Application compliance letter issued 4/7/21.  Public statement hearing scheduled for 6/1/21.  Procedural conference 6/2/21.  Hearings scheduled to commence 10/26/21.","BYRON","GENESEE",
"201469463","Exeter 13172 DE, LLC","Caruso","Enforcement","Decision Issued","PBS registration enforcement.  Alleged failure to renew registration for a residential PBS facility located in Long Island City, Queens County.  Hearing held 9/9/14. Commissioner Order issued 3/10/15. [http://www.dec.ny.gov/docs/legal_protection_pdf/exeter13172o.pdf]","QUEENS (ENTIRE)","QUEENS","https://www.dec.ny.gov/docs/legal_protection_pdf/exeter13172o.pdf"
"200662065","Exxon Mobil Corporation (Lighthouse Point)","McClymonds","Other","Decision Issued","Status:  Request for formal dispute resolution pursuant to Consent Order No. A6-0471-1202.  Dispute regarding DEC staff's conditional approval of ExxonMobil's remedial action selection summary report and selection of final remedy for Lighthouse Point.  Decision issued 2/1/07. [http://www.dec.ny.gov/docs/legal_protection_pdf/exxonmobildl.pdf]","OGDENSBURG","ST LAWRENCE","https://www.dec.ny.gov/docs/legal_protection_pdf/exxonmobildl.pdf"
"2005J750","Exxon Mobil Oil Corp. (Port Mobil Title V Permit)","DuBois","Permit - UPA","Settled","Exxon Mobil requested a hearing to contest certain conditions in a Title V air permit issued by DEC Staff for the Port Mobil Terminal.  Kinder Morgan Liquids Terminal, LLC bought the facility in 2005 and the DEC air permit was transferred to Kinder Morgan 8/15/06.  Matter settled; case closed.","STATEN ISLAND (ENTIRE)","RICHMOND",
"201368510","ExxonMobil Oil Corporation (51 Kingsland Avenue)","Goldberger","Enforcement","Settled","Alleged discharge of petroleum and other PBS regulation violations at a gasoline station located at 51 Kingsland Ave., Brooklyn, Kings County.  Respondent moves to dismiss complaint.  DEC staff cross moves for an order without hearing. ALJ Ruling issued 10/21/13.  Adjourned pending settlement discussions.  Consent order executed; case closed.","BROOKLYN (ENTIRE)","KINGS",
"2005J962","ExxonMobil Oil Corporation (Staten Island)","Goldberger","Enforcement","Settled",,"STATEN ISLAND (ENTIRE)","RICHMOND",
"200561257","Exxonmobil Corporation (New Windsor)","Goldberger","Enforcement","Settled","Alleged discharge of petroleum in violation of the ECL and Navigation Law.  Consent order executed 6/15/07.  Case closed.","NEW WINDSOR","ORANGE",
"2002J930","Exxonmobil Corporation (Thomas Florio)","Goldberger","Enforcement","Settled","Alleged late registration of PBS facility.  Settled; case closed.","NEW WINDSOR","ORANGE",
"200561250","Exxonmobil Oil  Corp. (Voleski, Rose)","Goldberger","Enforcement","Settled","DEC alleges late renewal of petroleum bulk storage registration.  Settled; case closed.","MIDDLETOWN","ORANGE",
"2002J921","Exxonmobil Oil Corp (Dobbs, Jason)","Goldberger","Enforcement","Settled","DEC Staff alleges the respondents were late in re-registering petroleum bulk storage facility.  Settled; case closed.","PORT JERVIS","ORANGE",
"200561242","Exxonmobil Oil Corp (Issa)","Goldberger","Enforcement","Settled","DEC alleges late renewal of petroleum bulk storage registration.  Settled; case closed.","POUGHKEEPSIE","DUTCHESS",
"200561239","Exxonmobil Oil Corp (Jamal M El)","Goldberger","Enforcement","Settled","DEC alleges late renewal of petroleum bulk storage registration.  Settled; case closed.","BREWSTER","PUTNAM",
"200561240","Exxonmobil Oil Corp (McGrath, Robert)","Goldberger","Enforcement","Settled","Violation in Mahopac within the Town of Carmel. DEC alleges late renewal of petroleum bulk storage registration.  Settled; case closed.","CARMEL","PUTNAM",
"2002J924","Exxonmobil Oil Corp (Mohammad Jamal)","Goldberger","Enforcement","Settled","DEC Staff alleges the respondent failed to timely renew the registration for its petroleum bulk storage facility.  Settled; case closed.","NEW WINDSOR","ORANGE",
"200561241","Exxonmobil Oil Corp (Musa El Jamal)","Goldberger","Enforcement","Settled","Violation located in Hopewell Junction within East Fishkill. DEC alleges late renewal of petroleum bulk storage registration.  Settled; case closed.","EAST FISHKILL","DUTCHESS",
"200561246","Exxonmobil Oil Corp. (Baright, Todd)","Goldberger","Enforcement","Settled","DEC alleges late renewal of petroleum bulk storage registration.  Settled; case closed.","WAPPINGERS FALLS","DUTCHESS",
"200561247","Exxonmobil Oil Corp. (Baright, Todd)","Goldberger","Enforcement","Settled","DEC alleges late renewal of petroleum bulk storage registration.  Settled; case closed.","WAPPINGERS FALLS","DUTCHESS",
"200561253","Exxonmobil Oil Corp. (Chester)","Goldberger","Enforcement","Settled","DEC alleges late renewal of petroleum bulk storage registration.  Settled; case closed.","CHESTER","ORANGE",
"200561248","Exxonmobil Oil Corp. (Flory, Jerry)","Goldberger","Enforcement","Settled","DEC alleges late renewal of petroleum bulk storage registration.  Settled; case closed.","NEWBURGH","ORANGE",
"200561254","Exxonmobil Oil Corp. (Flory, Jerry)","Goldberger","Enforcement","Settled","DEC alleges late renewal of petroleum bulk storage registration.  Settled; case closed.","NEWBURGH","ORANGE",
"200561256","Exxonmobil Oil Corp. (Jamal, Sam El)","Goldberger","Enforcement","Settled","DEC alleges late renewal of petroleum bulk storage registration.  Settled; case closed.","NEW PALTZ","ULSTER",
"200561243","Exxonmobil Oil Corp. (Jamal, Sam)","Goldberger","Enforcement","Settled","DEC alleges late renewal of petroleum bulk storage registration.  Settled; case closed.","POUGHKEEPSIE","DUTCHESS",
"200561255","Exxonmobil Oil Corp. (Jamal, Violet)","Goldberger","Enforcement","Settled","DEC alleges late renewal of petroleum bulk storage registration.  Settled; case closed.","POUGHKEEPSIE","DUTCHESS",
"200561245","Exxonmobil Oil Corp. (Loussedes, Pete)","Goldberger","Enforcement","Settled","DEC alleges late renewal of petroleum bulk storage registration.  Settled; case closed.","POUGHKEEPSIE","DUTCHESS",
"200561249","Exxonmobil Oil Corp. (Saini, Davinder)","Goldberger","Enforcement","Settled","DEC alleges late renewal of petroleum bulk storage registration.  Settled; case closed.","MIDDLETOWN","ORANGE",
"200561251","Exxonmobil Oil Corp. (Shaw, L)","Goldberger","Enforcement","Settled","DEC alleges late renewal of petroleum bulk storage registration.  Settled; case closed.","WARWICK","ORANGE",
"200561244","Exxonmobil Oil Corp. (Vetter, Charles)","Goldberger","Enforcement","Settled","DEC alleges late renewal of petroleum bulk storage registration.  Settled; case closed.","POUGHKEEPSIE","DUTCHESS",
"200561252","Exxonmobil Oil Corp. (Voleski, Rose)","Goldberger","Enforcement","Settled","DEC alleges late renewal of petroleum bulk storage registration.  Settled; case closed.","MIDDLETOWN","ORANGE",
"200661819","Exxonmobil Oil Corp.","McBride","Enforcement","Settled","Case settled 1/8/04.","STATEWIDE",,
"2002J934","Exxonmobil Oil Corporation (Jamal, Sam El)","Goldberger","Enforcement","Settled","DEC alleges late renewal of petroleum bulk storage registration.  Settled; case closed.","NEWBURGH","ORANGE",
"201670811","Exxonmobil Oil Corporation (Jerry Flory)","Goldberger","Enforcement","Settled","Alleged failure to re-register PBS facility located in the Town of Goshen, Orange County.  Settled; case closed.","GOSHEN","ORANGE",
"2004J296","Exxonmobil Oil Corporation","Casutto","Enforcement","Withdrawn","Status: Alleged violations of Navigation Law article 12 and ECL article 17, Region 2 oil spill case.  Withdrawn by DEC staff on 12/1/06.","BROOKLYN (ENTIRE)","KINGS",
"201771951","FMC Corporation (Middleport Facility)","Caruso","Permit - UPA","Settled","Part 373 Hazardous Waste Management Permit proceeding.  Application by a large quantity generator (LQG) of hazardous wastes for permits for its facility located in the Town of Middleport, Niagara County.  DEC staff has made a tentative determination to grant the permit.  Referred for permit hearing proceedings.  Legislative/Public Comment Hearing held 9/27/17.  Issues conference held 5/23/18.  Matter settled. Summary Report and Order of Disposition issued 6/17/19.","MIDDLEPORT","NIAGARA",
"201368714","FMC Corporation - Peroxygens Division","A.L.J. Needed","Permit - UPA","Settled","SPDES Permit Renewal.  Hearing request 9/18/13.  Application to renew SPDES permit for manufacturing facility located in the Town of Tonawanda, Erie County.  DEC staff granted renewal.  Permittee objects to conditions of the permit and requests a hearing.  Matter adjourned pending settlement discussions.  Matter settled; case closed.","TONAWANDA","ERIE",
"2004J432","FNG Cleaners (Galiatsos, Frank)","Garlick","Enforcement","Order Issued","Status: DEC enforcement action against dry cleaner.  Motion for default judgment by DEC Staff.  Additional information requested from staff.  Discontinued by DEC staff 3/21/11.","MT VERNON","WESTCHESTER",
"201065828","Fairfax Owners Corp.","Sherman","Enforcement","Decision Issued","Failure to timely register petroleum bulk storage tanks at its facility in violation of Article 17. Hearing held 11/17/10. Acting Commissioner Order signed 12/6/10. [http://www.dec.ny.gov/docs/legal_protection_pdf/fairfaxo.pdf]","QUEENS (ENTIRE)","QUEENS","https://www.dec.ny.gov/docs/legal_protection_pdf/fairfaxo.pdf"
"201267171","Fairview Nursing Care, Inc.","A.L.J. Needed","Enforcement","Settled","Alleged violations of PBS regulations at a residential facility located in Forest Hills, Queens County.  DEC staff moves for an order without hearing.  Consent order executed 3/1/12.  Case closed.","QUEENS (ENTIRE)","QUEENS",
"2005J877","Farinacci, Phillip","Garlick","Permit - UPA","Withdrawn","Status: Freshwater wetlands permit application to build a house. Suspended at applicant's request pending submission of revised application. Ruling on Motion issued 9/28/09. Hearing request withdrawn by applicant.","STATEN ISLAND (ENTIRE)","RICHMOND",
"200863985","Farmer 1 (East Resources, Inc.)","McClymonds","Permit - Non UPA","Settled","Compulsory integration proceedings for the Farmer 1 natural gas well located in the Town of Southport, Chemung County.  DEC staff referred the matter for adjudicatory hearings. Order of Disposition issued 11/30/09.","SOUTHPORT","CHEMUNG",
"201671127","Farmer, Hillary, Jr.","Caruso","Enforcement","Decision Issued","Petroleum bulk storage (PBS) facility enforcement.  Multiple alleged violations of the PBS regulations at a gas station located in Brooklyn, Kings County.  DEC staff moves for an order without hearing. Ruling issued 10/12/16.  Commissioner Order issued 7/10/17. [http://www.dec.ny.gov/docs/legal_protection_pdf/farmerhillaryo.pdf]","BROOKLYN (ENTIRE)","KINGS","https://www.dec.ny.gov/docs/legal_protection_pdf/farmerhillaryo.pdf"
"200964702","Farmer, Jr., Hillary","O''Connell","Enforcement","Decision Issued","Alleged violations of PBS regulations at an automobile service station in Brooklyn, Kings County.  DEC staff moves for a default judgment. Commissioner Order issued 10/22/09. [http://www.dec.ny.gov/docs/legal_protection_pdf/farmero.pdf]","BROOKLYN (ENTIRE)","KINGS","https://www.dec.ny.gov/docs/legal_protection_pdf/farmero.pdf"
"200964662","Farnholtz, Water E.","Sherman","Enforcement","Decision Issued","Alleged violation of Real Property Tax Law § 480-a(7) and 6 NYCRR 199.10(b) arising from the commercial harvesting of trees on acreage committed to the Forest Tax Law program in the Town of Truxton, Cortland County.  DEC staff issued a notice of intent to issue a violation and respondent requested a hearing. Hearing held 11/20/09.  Commissioner Order signed 3/31/10.[http://www.dec.ny.gov/docs/legal_protection_pdf/farnholtzo.pdf]","CORTLAND","CORTLAND","https://www.dec.ny.gov/docs/legal_protection_pdf/farnholtzo.pdf"
"201974520","Fat Boy Super Mart Inc.","Villa","NYS Dept. of Agriculture and Markets","Closed","Food processing establishment license revocation.  NYS Ag. and Markets requests an ALJ to conduct a hearing on the Department’s revocation of a license for a food establishment located in Rochester, New York.  Hearing scheduled for 1/9/20 canceled.  Matter closed.",,,
"201670902","Federal Realty Investment Trust","Villa","Enforcement (Expedited)","Decision Issued","Expedited SPDES permit enforcement proceeding.  Alleged failure to file discharge monitoring reports for December 2014 and June 2015 for the Melville Mall located in the Town of Huntington, Suffolk County.  Hearing held 5/19/16. Commissioner order signed 6/21/16. [http://www.dec.ny.gov/docs/legal_protection_pdf/federalrealtyo.pdf}","HUNTINGTON","SUFFOLK",
"201872777","Federated National Land, LLC","Sherman","NYS Dept. of Economic Development","Withdrawn","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny minority (MBE) and woman-owned business enterprise (WBE) status to appellant.  Appeal hearing scheduled for 5/8/18 in NYC. Appeal withdrawn. Case closed.",,,
"201166523","Feldbau, Gary","Wissler","Permit - UPA","Settled","Application for a freshwater wetlands permit to construct a single-family dwelling, deck, previous driveway, wall and septic system in the adjacent area of freshwater wetland SA-9 located in Water Mill, Town of Southampton, Suffolk County.  DEC staff denied the permit and applicant requested a hearing.  Hearing scheduled for 3/6-7/12 adjourned pending settlement discussions.  Stipulation executed; case closed.","SOUTHAMPTON","SUFFOLK",
"200863331","Felice, Fran","McClymonds","FOIL Request","Closed FOIL Case","FOIL Request No. 07-2989.  FOIL Request Response issued 1/2/08.",,,
"200763287","Feller, Robert (Bellayre Resort)","McClymonds","FOIL Request","Closed FOIL Case","FOIL Request No. 07-2826. FOIL Request Response sent 12/12/07.","STATEWIDE",,
"200863572","Feller, Robert H. (Bond, Schoeneck & King, PLLC)","Sanza","FOIL Appeal","Closed FOIL Case","Appeal from denial of FOIL Request No. 08-217.  FOIL determination issued 10/15/08.","ALBANY","ALBANY",
"200863572","Feller, Robert H. (Bond, Schoeneck & King, PLLC)","Sanza","FOIL Appeal","Closed FOIL Case","Appeal from denial of FOIL Request No. 08-217.  FOIL determination issued 10/15/08.","ALBANY","ALBANY",
"200863525","Feller, Robert","Sanza","FOIL Appeal","Closed FOIL Case","Appeal from partial denial of FOIL Request No. 07-2826.  FOIL Appeal determination issued 10/15/08.","ALBANY","ALBANY",
"200763273","Feller, Robert","McClymonds","FOIL Request","Closed FOIL Case","FOIL Request No. 07-2821. FOIL Request Response sent 12/12/07.",,,
"201469537","Feller, Robert","McClymonds","FOIL Request","Closed FOIL Case","FOIL Request No. 14-3608.  FOIL response issued 10/10/14.","STATEWIDE",,
"2001J691","Fenner, Peter & Nancy","Villa","Permit - UPA","Settled","Tidal wetlands; protection of waters permits and 401 water quality certification application.  Settlement reached, permit issued, and hearing request withdrawn.","WESTHAMPTON BEACH","SUFFOLK",
"201267507","Ferguson, Bruce","McClymonds","FOIL Request","Closed FOIL Case","FOIL Request No. 12-2072.  Response issued 7/19/12.",,,
"201771470","Fiddlehead Creek, LLC","McBride","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Hearing scheduled for 3/7/17.  Recommended order issued 4/11/17.  Final Order 17-24 issued 10/12/17.","STATEWIDE",,
"201166576","Finger Lakes LPG Storage, LLC","McClymonds","Permit - Non UPA","Decision Issued","Proposed underground LPG storage facility located in Town of Reading, Schuyler County.  ENB notice issued 10/29/14.  Issues conference held 2/12/15 and 2/13/15. Supplemental petition for party status filed 7/26/16.  Ruling of the Chief ALJ on Issues and Party Status issued 9/8/17. Ruling of the Chief ALJ on Motion to Affirm Confidentiality of Protected Materials issued 9/8/17. Supplemental Ruling of the Chief ALJ on Issues and Party Status and Order of Disposition issued 11/6/17. Commissioner Decision issued 7/12/18. [http://www.dec.ny.gov/docs/legal_protection_pdf/fingerlakesd.pdf]","READING","SCHUYLER","https://www.dec.ny.gov/docs/legal_protection_pdf/fingerlakesd.pdf"
"200964707","Finn, Patricia","McClymonds","FOIL Request","Closed FOIL Case","FOIL Request No. 09-2018.  OHMS does not maintain any responsive records.  Case closed.",,,
"200863606","Fisher, Gregory","McBride","Enforcement","Decision Issued","Alleged violations of regulations governing dry cleaners at two facilities located in Hamburg and Orchard Park.  DEC staff moves for a default judgment. Order issued 6/23/2010.[http://www.dec.ny.gov/docs/legal_protection_pdf/fishero.pdf]","ORCHARD PARK","ERIE","https://www.dec.ny.gov/docs/legal_protection_pdf/fishero.pdf"
"201671084","Fishkill Supply Depot (OPRHP)","Wissler","Mediation","Settled","Settled.  Case closed.",,,
"200662170","Fishon, Maxwell a.k.a. Max's Exterminating and Max's Exterminators, Inc. a.k.a. Max's Exterminating","O''Connell","Enforcement","Decision Issued","Status: Alleged violations of pesticides regulations.  DEC staff motion for default judgment.  Order issued 3/20/07. [http://www.dec.ny.gov/docs/legal_protection_pdf/fishono.pdf]","HEMPSTEAD","NASSAU","https://www.dec.ny.gov/docs/legal_protection_pdf/fishono.pdf"
"201469000","Fitzgerald, Robert H. (Entergy Indian Point)","McClymonds","FOIL Request","Closed FOIL Case","Request to except from disclosure under FOIL certain information submitted in the Entergy Indian Point permit hearing designated as confidential business information.  Response issued 3/28/14.  Confidential materials returned to Entergy; case closed 4/4/17.",,,
"2005J472","Fitzpatrick, Robert","Buhrmaster","Permit - Non UPA","Withdrawn",,"ISLIP","SUFFOLK",
"200662192","Five Star Cleaners, Inc.","Villa","Enforcement","Decision Issued","Status: Alleged operation of a dry cleaning facility in Central Islip, New York, without a owner/manager certification.  DEC staff motion for default judgment. Order signed and sent out 11/10/06. [http://www.dec.ny.gov/docs/legal_protection_pdf/fivestaro.pdf]","ISLIP","SUFFOLK","https://www.dec.ny.gov/docs/legal_protection_pdf/fivestaro.pdf"
"201368275","Fleischmann's Vinegar Co Inc","A.L.J. Needed","Permit - UPA","Settled","Five year renewal and full technical review of industrial SPDES permit for a facility located in the Town of Rose, Wayne County.  DEC staff issued the permit.  Permittee objects to several permit conditions and requests a hearing.  Matter settled; modified permit issued 8/14/31.","ROSE","WAYNE",
"202074592","Fleming, David","McClymonds","FOIL Request","Closed FOIL Case","FOIL Request No. W063330-010720.  Response issued 1/15/20.",,,
"201771987","Flemvale Construction, LLC","Garlick","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing held 10/17/17.  Recommended order issued 12/20/17.  Final order 18-05 issued 1/8/18.",,,
"201873469","Flint Mine Solar LLC","Stefanucci","NYS Dept. of Public Service","Decision Issued","PSL Article 10 power plant siting proceeding.  Proposal to construct a 100 megawatt (MW) solar generating facility in the Towns of Coxsackie and Athens, Greene County.  Application compliance letter issued 8/12/20. Order granting certificate of environmental compatibility and public need issued 8/4/21.","ATHENS","GREENE",
"201873469","Flint Mine Solar LLC","Stefanucci","NYS Dept. of Public Service","Decision Issued","PSL Article 10 power plant siting proceeding.  Proposal to construct a 100 megawatt (MW) solar generating facility in the Towns of Coxsackie and Athens, Greene County.  Application compliance letter issued 8/12/20. Order granting certificate of environmental compatibility and public need issued 8/4/21.","COXSACKIE","GREENE",
"200763067","Florida, Village of, Town of Chester, and County of Orange (Glenmere Lake Dam)","Goldberger","Enforcement","Decision Issued","Alleged failure to maintain a dam and repair of dam without a permit at a class C dam located in the Town of Chester, Orange County.  Hearing held 10/15-18/12.  Briefing pending. Commissioner Decision and Order signed 5/23/13. [http://www.dec.ny.gov/docs/legal_protection_pdf/floridachesterr.pdf]","FLORIDA","ORANGE","https://www.dec.ny.gov/docs/legal_protection_pdf/floridachesterr.pdf"
"201772402","Ford Law Firm, LLP","O''Connell","NYS Dept. of Economic Development","Withdrawn","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing scheduled for 1/16/18 in NYC canceled.  Appeal withdrawn.",,,
"201368805","Fordham Road Concrete Corp. and Arthur George Reis","Sherman","Enforcement","Settled","Alleged violations of ECL, Navigation Law, andconsent order at a PBS facility located in LongIsland City, Queens County.  DEC staff moves for anorder without hearing in lieu of complaint andrespondent opposes. ALJ ruling issued 3/4/14.  Consent order executed; case closed.","QUEENS (ENTIRE)","QUEENS",
"200863932","Forman, Alan","Villa","Permit - UPA","Settled","Application for tidal wetlands permit to replace existing wooden bulkhead with steel sheeting in the Town of Hempstead, Nassau County.  DEC staff denied permit and applicant requests a hearing.  Case settled; permit issued.","HEMPSTEAD","NASSAU",
"201368807","Forrestel, Ryan","Sherman","Enforcement","Settled","Hunting-relating shooting incident proceeding.  Respondent allegedly negligently and wantonly discharged a firearm while hunting causing damage to a private residence located in the Town of Newstead, Erie County.  Hearing scheduled for 1/15/14 has been postponed.  Consent order executed 5/22/14. Case closed.","NEWSTEAD","ERIE",
"201974163","Fort Apt. Corp.","Stefanucci","Enforcement (Expedited)","Decision Issued","Expedited PBS registration enforcement.  Alleged failure to register a residential petroleum bulk storage (PBS) facility located at 8502 Fort Hamilton Parkway, Brooklyn, NY 11209 (Kings County).  Respondent failed to appear at 9/13/18 hearing.  Adjudicatory hearing held 7/23/19. Commissioner Order issued 8/20/19. [https://www.dec.ny.gov/docs/legal_protection_pdf/fortaptcorpo.pdf]","BROOKLYN (ENTIRE)","KINGS","https://www.dec.ny.gov/docs/legal_protection_pdf/fortaptcorpo.pdf"
"2005J242","Fortistar, LLC","O''Connell","Legislative (621/SEQRA)","Closed",,"STATEN ISLAND (ENTIRE)","RICHMOND",
"200662348","Fortuna Energy (DiFasi 1 and Pietilla 1 Wells)","Wissler","FOIL Appeal","Closed FOIL Case","Status: Appeal from denial of request for pre-hearing confidentiality of the ownership and cost tabulations for the DiFasi 1 and Pietilla 1 wells. FOIL Determination letter issued 9/19/07.",,,
"200661826","Fortuna Energy Inc. (Mayes, Stuart, Little and Frost Wells)","Wissler","FOIL Appeal","Closed FOIL Case","Appeal from denial of request for pre-hearing confidentiality of ownership and cost tabulations for the Mayes 1, Stuart 1, Little 1, and Frost 1 wells.  FOIL Determination letter issued 9/19/07.",,,
"200762449","Fortuna Energy Inc., (Beach 1 and Lucas 1 Wells)","Wissler","FOIL Appeal","Closed FOIL Case","Appeal from denial of pre-hearing confidentiality of the ownership and cost tabulations for the Beach 1 and Lucas 1 gas well units. FOIL Determination letter issued 9/19/07.","ALBANY","ALBANY",
"200762475","Fortuna Energy Inc., (Conden M1 Well)","Wissler","FOIL Appeal","Closed FOIL Case","Denial of pre-hearing confidentiality of the ownership and cost tabulations for the Conden M1 gas well. FOIL Determination letter issued 9/19/07.",,,
"200662016","Fortuna Energy Inc., (Winter, Elliot and Shipman Wells)","Wissler","FOIL Appeal","Closed FOIL Case","Status: Appeal from denial of request for pre-hearing confidentiality for ownership and cost tabulations for the Winter G1, Elliot G1 and Shipman D1 gas wells. FOIL Determination letter issued 9/19/07.",,,
"200662017","Fortuna Energy, Inc. (Congdon 1 Well)","Wissler","FOIL Appeal","Closed FOIL Case","Status: Appeal from denial of request for pre-hearing confidentiality for ownership and cost tabulations for the Congdon 1 well.  FOIL Determination letter issued 9/19/07.",,,
"200662095","Fortuna Energy, Inc. (Dzybon Well)","Wissler","FOIL Appeal","Closed FOIL Case","Status:  Appeal from denial of request for pre-hearing confidentiality of the ownership and cost tabulations for the Dzybon 1 well. FOIL Determination letter issued 9/19/07.",,,
"200863670","Foster, Dulany","Buhrmaster","Permit - UPA","Settled","Application for a tidal wetlands permit to construct a two-car garage in the Town of Shelter Island, Suffolk County. DEC staff denied permit and applicant requests a hearing.  Calendar call held 11/19/08.  Hearing set for 10/6-7/09.  Matter settled and permit will be issued.","SHELTER ISLAND","SUFFOLK",
"202175567","Fourth Coast, Inc.","Stefanucci","NYS Dept. of Economic Development","Settled","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing scheduled for 10/26/21 canceled.  Matter settled.",,,
"2000J488","Fowler & Keith Supply Co.","McBride","Enforcement","Settled","Department staff's motion for default judgement denied in 8/00.  Matter settled; consent order executed.",,,
"202276416","Fragola, Vito and NYTAC Corp.","Oconnell","Enforcement","Active","Solid waste enforcement. Alleged unauthorized disposal of solid waste at both properties.  On the second property, the alleged disposal of solid waste occurred in a regulated freshwater wetland.  DEC staff filed a notice of hearing and complaint dated April 2, 2021.  DEC staff moves for a default judgment.  Default hearing scheduled for April 2022. Virtual Hearing scheduled for June 9, 2022 at 11:00 am has been adjourned to August 8, 2022, in contemplation of a settlement.","BABYLON","SUFFOLK",
"200964936","Francis, Arthur & Michelle","Sherman","Enforcement","Decision Issued","Alleged violations of tidal and freshwater wetlands act and DEC Permit No. 1-4722-02983/00001 at a location in Bellport, Suffolk County.  Hearing held 12/14/10.  Commissioner order issued 4/26/11.[http://www.dec.ny.gov/docs/legal_protection_pdf/franciso.pdf]","BELLPORT","SUFFOLK","https://www.dec.ny.gov/docs/legal_protection_pdf/franciso.pdf"
"200863522","Franco, Edivane and Ubirajara","Caruso","Enforcement","Decision Issued","Alleged placement of fill in regulated freshwater wetland without a permit in Riverhead, Suffolk County.  DEC staff filed a motion for order withouthearing on 12/19/14. Ruling issued 4/20/15.  Hearing scheduled for 4/6/16.  Commissioner Order issued 4/13/18. [http://www.dec.ny.gov/docs/legal_protection_pdf/francoo.pdf]","RIVERHEAD","SUFFOLK","https://www.dec.ny.gov/docs/legal_protection_pdf/francoo.pdf"
"2004J397","Frank M. Flower & Sons, Inc.","Casutto","Permit - UPA","Withdrawn",,,,
"201974160","Frant Hotel L.L.C.","Caruso","Enforcement (Expedited)","Decision Issued","Expedited PBS registration enforcement.  Alleged failure to register a residential petroleum bulk storage (PBS) facility located at 211 West 101 Street, New York, NY 10025 (New York County).  Respondent failed to appear at 2/6/19 hearing.  Adjudicatory hearing held 7/22/19. Commissioner Order issued September 25, 2019.","MANHATTAN (ENTIRE)","NEW YORK","https://www.dec.ny.gov/docs/legal_protection_pdf/franthotelllco.pdf"
