"loannumber","approvaldate_year","approvaldate_month","approvaldate_day","businessname","businessaddress","businesscity","businessstate","businesszip","grantamount","franchisename","ruralurbanindicator","hubzoneindicator","cd","grant_purp_cons_outdoor","grant_purpose_covered_supplier","grant_purpose_debt","grant_purpose_food","grant_purpose_maintenance","grant_purpose_operations","grant_purpose_payroll","grant_purpose_rent","grant_purpose_supplies","grant_purpose_utility","legalorganizationtype","lmiindicator","socioeconmicindicator","veteranindicator","womenownedindicator","restauranttype","georeference"
"7582018909","2021","5","7","Ahana Japanese Fusion Cuisine Inc","1154 1st Ave","New York","NY","10065","246994",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.960006 40.762302)"
"8871659006","2021","5","29","Brooklyn Coffee Roasting INC","251 5th Ave","Brooklyn","NY","11215","262748",,"U","N","NY-07","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-73.981592 40.674819)"
"8029629006","2021","5","26","Sal 79 ASSOCIATES INC.","206 W 79th St Frnt 1","New York","NY","10024","719604",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","Y","N","N","Restaurant","POINT (-73.97883 40.783366)"
"7575738904","2021","5","7","Chocolations","607 e boston post rd","Mamaroneck","NY","10543","64659",,"U","N","NY-16","N","N","N","Y","Y","Y","Y","Y","Y","N","Limited  Liability Company(LLC)","N","N","N","Y","Other","POINT (-73.727686 40.95197)"
"7540609003","2021","5","25","754 COLUMBUS DINER CORP","754 S COLUMBUS AVE","MOUNT VERNON","NY","10550","500357",,"U","Y","NY-16","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","Y","Restaurant","POINT (-73.824207 40.894287)"
"8858269002","2021","5","29","Oak Chalet Inc.","1940 Bellmore Ave","Bellmore","NY","11710","91259",,"U","N","NY-02","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","N","Restaurant","POINT (-73.529457 40.676118)"
"3689279000","2021","5","19","P.J. Clarke's on the Hudson LLC","888 7th Ave Suite 201","New York","NY","10106","5000000",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","Y","N","Restaurant","POINT (-73.98043 40.76499)"
"8947749006","2021","5","29","The Gourmet Bake Shop Inc.","775 Hillside Ave","New Hyde Park","NY","11040","36128",,"U","N","NY-03","N","Y","N","N","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Bakery **","POINT (-73.694178 40.742969)"
"7902978904","2021","5","11","LY DUMPLING HOUSE INC","410 Jefferson Road","Rochester","NY","14623","25470",,"U","N","NY-25","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","Y","Licensed Alcohol Producer && Restaurant","POINT (-77.643159 43.089877)"
"8951209000","2021","5","29","DDT Williamsburg Corp","67 South 6th Street","Brooklyn","NY","11249","157678",,"U","Y","NY-07","N","N","N","Y","Y","N","Y","Y","N","Y","Subchapter S Corporation","N","N","N","N","Restaurant","POINT (-73.965905 40.711198)"
"7570219005","2021","5","25","SUNMERRY FRESH MEADOWS LLC","18204 Horace Harding Expy","Fresh Meadows","NY","11365","472067",,"U","N","NY-06","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","Y","Bakery **","POINT (-73.791703 40.739212)"
"8916609007","2021","5","29","Icha NY Inc","5165 Codwise Pl","Elmhurst","NY","11373","90101",,"U","N","NY-06","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","N","Other && Restaurant","POINT (-73.882977 40.735785)"
"2705589006","2021","5","18","Firoza's Roti Inc","716 Burke Ave","Bronx","NY","10467","201176",,"U","Y","NY-13","N","N","Y","N","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","Y","Restaurant","POINT (-73.866511 40.871431)"
"3717419003","2021","5","19","CMR Rest. Corp","249 Columbus Ave","New York","NY","10023","666538",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","Y","Restaurant","POINT (-73.979027 40.777093)"
"1105479010","2021","5","13","HEALTHY BOY GRILL INC","351 Old Country Rd","Carle Place","NY","11514","130249",,"U","N","NY-04","N","N","N","N","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.605513 40.744886)"
"7627608903","2021","5","7","Ismail Enterprises Inc.","5 Stedman Way","Albany","NY","12211","19030","Subway","U","N","NY-20","N","N","N","N","N","N","Y","Y","N","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.751066 42.699542)"
"6592479009","2021","5","22","MO GO INC","223 Allen St","Buffalo","NY","14201","578672",,"U","Y","NY-26","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","Y","N","N","Y","Bar, Saloon, Lounge, Tavern","POINT (-78.878314 42.899465)"
"2350029002","2021","5","15","Gourmet Club India Inc","100 Lexington Ave","New York","NY","10016","785676",,"U","N","NY-12","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.982827 40.742154)"
"8015229003","2021","5","26","Gourmet to Go Inc","704 Short Beach Rd","Saint James","NY","11780","2689566",,"U","N","NY-01","N","Y","Y","Y","N","Y","N","Y","N","Y","Corporation","N","N","N","Y","Snack and Nonalcoholic Beverage Bar && Caterer && Restaurant","POINT (-73.213685 40.905166)"
"9952899004","2021","6","7","Woodside Landmark Restaurant LLC","5724 Roosevelt Ave","Woodside","NY","11377","662708",,"U","N","NY-06","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","N","N","N","Other && Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.907291 40.745328)"
"7519149002","2021","5","25","Supreme Restaurant Inc.","100 Mott St","New York","NY","10013","114294",,"U","Y","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.997424 40.717349)"
"8607679002","2021","5","27","N N R HOLLIS FOOD LLC","10962 Francis Lewis Blvd","Queens Village","NY","11429","56163","Dunkin' Donuts","U","N","NY-05","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.75104 40.706809)"
"8869219004","2021","5","29","Donald Bowles","66 Broad St","Waterford","NY","12188","71422",,"R","N","NY-20","N","Y","N","Y","N","Y","N","Y","Y","Y","Sole Proprietorship","N","N","N","N","Restaurant","POINT (-73.678667 42.790282)"
"6606919001","2021","5","22","YOUWAY VILLAGE CUISINE INC.","98108 Queens Blvd","Rego Park","NY","11374","197191",,"U","N","NY-06","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant",
"7555159002","2021","5","25","258 Enterprises Inc.","258-260 W 44th street","New York","NY","10036","973634",,"U","Y","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.988286 40.758296)"
"7528789008","2021","5","25","Simply Unique Caterers Inc","2880 Ocean Ave","Seaford","NY","11783","43964",,"U","N","NY-02","N","N","Y","N","Y","Y","N","Y","N","N","Subchapter S Corporation","N","N","N","Y","Restaurant","POINT (-73.49747 40.649638)"
"2218959002","2021","5","14","FLY 2 INC.","54 N 6th St","Brooklyn","NY","11249","28609",,"U","N","NY-07","N","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.961912 40.71952)"
"9920449004","2021","6","4","Champ Gourmet Inc.","30 Broad St","New York","NY","10004","930500",,"U","N","NY-10","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-74.011387 40.705905)"
"2361629000","2021","5","15","Madame Butterfly Cakes Inc","135 Deer Park Ave Ste 3","Babylon","NY","11702","42983",,"U","N","NY-02","N","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","Y","Other","POINT (-73.322764 40.698619)"
"8027799007","2021","5","26","N & D RESTAURANT CORP.","175 2nd Ave","New York","NY","10003","872303",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","Y","N","N","Restaurant","POINT (-73.98622 40.730574)"
"9899629004","2021","6","4","The Country Deli & Cafe Inc","11 Old Us Highway 209","Stone Ridge","NY","12484","50548",,"R","N","NY-19","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-74.177066 41.83097)"
"6599279000","2021","5","22","FRENDLY CHINESE RESTAURANT 118","113 Gramatan Ave","Mount Vernon","NY","10550","58849",,"U","Y","NY-16","N","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","Y","N","N","Restaurant","POINT (-73.837335 40.914165)"
"7536488909","2021","5","7","Guild of Liquidus Intent LLC","12 Grattan St","Brooklyn","NY","11206","286493",,"U","Y","NY-07","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","N","N","Y","Bar, Saloon, Lounge, Tavern","POINT (-73.932707 40.705493)"
"7675768910","2021","5","7","3709 West Genesee Street Inc.","3709 W Genesee St","Syracuse","NY","13219","158782",,"U","N","NY-24","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","Y","Restaurant","POINT (-76.240488 43.046586)"
"7541199002","2021","5","25","THE MASPETH PIZZA HOUSE INC","5748 57th Dr","Maspeth","NY","11378","567858",,"U","Y","NY-06","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.912171 40.721635)"
"8954409007","2021","5","29","Kuhnington LLC","739 Church Ave","Brooklyn","NY","11218","185589",,"U","N","NY-07","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Bar, Saloon, Lounge, Tavern","POINT (-73.971986 40.645902)"
"7629928909","2021","5","7","Joette Foster","1141 Broadway St Ste 1","Elmira","NY","14904","55429",,"U","N","NY-23","N","Y","N","Y","N","Y","N","N","Y","N","Sole Proprietorship","N","N","N","Y","Restaurant","POINT (-76.818719 42.057934)"
"3693549001","2021","5","19","MANDUCATIS RUSTICA VIG LTD","46-35 Vernon Blvd","Long Island City","NY","11101","576728",,"U","N","NY-12","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.953057 40.745869)"
"7570788909","2021","5","7","JJ Roosevelt LLC","630 OLD COUNTRY RD Unit K107A","Garden City","NY","11530","295247","Jamba","U","N","NY-04","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","N","Snack and Nonalcoholic Beverage Bar","POINT (-73.615141 40.743042)"
"3707299000","2021","5","19","Baden Baden New York  Inc","28W 32nd Street 2FL","New York","NY","10001","893000",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.98692 40.747749)"
"8838789008","2021","5","29","East Lake Associates","35 Albany St","Cazenovia","NY","13035","133112",,"R","N","NY-22","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-75.854991 42.930163)"
"2748139000","2021","5","18","98 West Ave. Corporation","98 West Ave","Lockport","NY","14094","6097",,"U","Y","NY-27","N","N","N","N","N","N","N","Y","N","N","Subchapter S Corporation","N","N","N","Y","Other && Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-78.699213 43.168316)"
"2354079003","2021","5","15","Nature's Grill LLC","7417 3rd Ave","Brooklyn","NY","11209","188806",,"U","N","NY-11","N","Y","N","N","N","Y","N","N","N","N","Limited  Liability Company(LLC)","N","N","N","Y","Restaurant","POINT (-74.027718 40.631634)"
"1133119102","2021","6","25","Kombert Caterers Inc.","3050 Oceanside Rd","Oceanside","NY","11572","1534346",,"U","N","NY-04","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Caterer","POINT (-73.635102 40.637643)"
"7241999004","2021","5","23","GO ZEN RESTAURANT INC","144 W 4th St","New York","NY","10012","260409",,"U","N","NY-10","N","N","N","Y","N","Y","Y","Y","N","Y","Corporation","N","N","N","Y","Restaurant","POINT (-74.000548 40.731509)"
"7624678907","2021","5","7","111 FAST FOOD INC","140 E Main St","Smithtown","NY","11787","55166","Subway","U","N","NY-01","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.188689 40.856094)"
"2711219007","2021","5","18","IRON POKE USA INC","2350 Nesconset Hwy","Stony Brook","NY","11790","4271",,"U","N","NY-01","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","Y","Restaurant","POINT (-73.119889 40.875406)"
"9895829008","2021","6","4","Hastings Hospitality Inc.","115 N Water St","Lewiston","NY","14092","91126",,"U","N","NY-27","Y","N","N","N","Y","N","Y","Y","N","Y","Corporation","N","N","N","N","Caterer && Restaurant","POINT (-79.048781 43.174407)"
"5218949003","2021","5","21","MBJ LIC Corp","3110 Thomson Ave","Long Island City","NY","11101","2330613",,"U","Y","NY-12","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","Y","N","N","Caterer && Restaurant","POINT (-73.93495 40.744906)"
"2721789007","2021","5","18","robert chi llc","3010 Veterans Rd W","Staten Island","NY","10309","55740",,"U","N","NY-11","N","Y","N","N","Y","Y","N","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","N","Caterer && Food Stand, Food Truck, Food Cart","POINT (-74.235051 40.527964)"
"6610989003","2021","5","22","NEW SIN LEE RESTAURANT INC.","301 MALCOM X BLVD","BROOKLYN","NY","11233","25645",,"U","N","NY-08","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.928821 40.681725)"
"9933849005","2021","6","4","Sperano Inc","453 Chestnut St","Oneonta","NY","13820","117615",,"R","N","NY-19","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-75.097879 42.455972)"
"8865169005","2021","5","29","TIJA SPITSBERG","3736 S Main St","Marion","NY","14505","65515",,"R","N","NY-24","N","N","N","N","Y","N","Y","Y","N","Y","Corporation","N","N","N","N","Caterer && Food Stand, Food Truck, Food Cart && Restaurant","POINT (-77.190812 43.141241)"
"3691969005","2021","5","19","Kissena kitchen LLC","4101 Kissena Blvd","Flushing","NY","11355","503779",,"U","Y","NY-06","Y","N","N","Y","Y","N","Y","Y","Y","Y","Corporation","Y","Y","N","N","Restaurant","POINT (-73.829066 40.758202)"
"8940099009","2021","5","29","MRK Tavern Inc","70 Merrick Ave","Merrick","NY","11566","33940",,"U","N","NY-04","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.552972 40.665681)"
"7883928904","2021","5","11","NISH-CHEN INC","129 2nd ave","new york","NY","10003","299102",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.987787 40.728408)"
"5235509002","2021","5","21","SHIMA SUSHI INC.","226 E 51st St","New York","NY","10022","775774",,"U","N","NY-12","N","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.969159 40.755963)"
"2507799009","2021","5","16","Yaso Hospitality Group LLC","148 Lawrence Street","Brooklyn","NY","11201","507408",,"U","Y","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.986281 40.691748)"
"2364159007","2021","5","15","Atoboy llc","43 E 28th St","New York","NY","10016","1088678",,"U","N","NY-12","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.984628 40.743556)"
"4911579003","2021","5","20","EPK Corp Of Vestal","100 Rano Blvd","Vestal","NY","13850","31362",,"U","N","NY-22","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","Y","Bar, Saloon, Lounge, Tavern","POINT (-76.003618 42.0942)"
"8842929005","2021","5","29","Cafe 169 Inc","169 east broadway","New York","NY","10002","679491",,"U","Y","NY-07","N","Y","Y","N","Y","N","N","Y","N","N","Subchapter S Corporation","Y","N","N","N","Restaurant","POINT (-73.989811 40.714095)"
"7570708907","2021","5","7","929 Columbus Ave LLC","929 Columbus Ave","New York","NY","10025","207325",,"U","Y","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Bar, Saloon, Lounge, Tavern","POINT (-73.963109 40.79891)"
"7520388909","2021","5","7","HAPPY TACO INC.","299 SEVENTH AVE","Brooklyn","NY","11215","42553",,"U","N","NY-07","N","Y","N","Y","N","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.980835 40.667775)"
"1172149103","2021","6","29","134 West 3rd St. Rest. Inc.","134 W 3rd St","New York","NY","10012","1548822",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-74.00092 40.730821)"
"2231519004","2021","5","14","Little Green Gourmets LLC","1580 Park Ave Unit 2 Kitchen 2","New York","NY","10029","457675",,"U","Y","NY-12","N","Y","N","Y","N","Y","Y","Y","Y","Y","Corporation","Y","N","N","Y","Caterer",
"8019429001","2021","5","26","BULBUL  LLC","7421 Oswego Rd","Liverpool","NY","13090","174418",,"U","N","NY-24","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","Y","Restaurant","POINT (-76.218608 43.127962)"
"5241519001","2021","5","21","Sweet Scene Astoria Corp","3015 30th St","Astoria","NY","11102","25922",,"U","N","NY-10","Y","Y","N","Y","Y","Y","N","Y","Y","Y","Corporation","N","N","N","Y","Other && Snack and Nonalcoholic Beverage Bar && Restaurant","POINT (-73.922581 40.766782)"
"8031949007","2021","5","26","107 Public Square Inc","107 Public Square","Watertown","NY","13601","241991",,"R","Y","NY-21","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","Y","Bar, Saloon, Lounge, Tavern","POINT (-75.908682 43.974608)"
"8955379002","2021","5","29","AJ's Catering NY LLC","17 N Main St","Pearl River","NY","10965","252774",,"U","N","NY-17","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-74.021578 41.059694)"
"7516939008","2021","5","25","Barking Goose Inc","16 N Plank Rd Suite 102","Newburgh","NY","12550","3932",,"U","N","NY-18","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Other && Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-74.024212 41.520858)"
"7563348908","2021","5","7","Uncle drinks inc","3255 Steinway street Store","Astoria","NY","11103","15729",,"U","Y","NY-12","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","Y","Other && Snack and Nonalcoholic Beverage Bar && Restaurant","POINT (-73.920092 40.757626)"
"5250299009","2021","5","21","Signal Fire Bread LLC","638 E Mountain Rd S","Cold Spring","NY","10516","10899",,"U","N","NY-18","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Bakery ** && Food Stand, Food Truck, Food Cart","POINT (-73.879314 41.479565)"
"9954199010","2021","6","7","Murray's Bagels Corp","500 Sixth Avenue","New York","NY","10011","943386",,"U","N","NY-10","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Caterer && Restaurant","POINT (-73.997465 40.736493)"
"8824729000","2021","5","29","Camille Productions LLC","110 Rivington Street","New York","NY","10002","597167",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","N","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.987856 40.719924)"
"2493339009","2021","5","16","GOOD VIEW DELICIOUS INC","4518 8th Ave","Brooklyn","NY","11220","88734",,"U","Y","NY-07","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","Y","N","Y","Bakery **","POINT (-74.001216 40.643542)"
"3703219001","2021","5","19","BCJR LLC","73 Warren St Frnt 1","New York","NY","10007","5362162",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Restaurant","POINT (-74.010072 40.715131)"
"8042609005","2021","5","26","K & K Grand Corp","141 Grand St","New York","NY","10013","606156",,"U","N","NY-07","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.999502 40.720252)"
"8832099001","2021","5","29","The Gilded Club Inc.","417 S Clinton St","Syracuse","NY","13202","248871",,"U","Y","NY-24","N","N","N","Y","N","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Bar, Saloon, Lounge, Tavern","POINT (-76.153569 43.047735)"
"4888849002","2021","5","20","Bogota LLC","141 5th Ave","Brooklyn","NY","11217","385596",,"U","N","NY-07","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","N","Licensed Alcohol Producer && Restaurant","POINT (-73.97922 40.678247)"
"8909939003","2021","5","29","Big Ditch Brewing Company LLC","55 E Huron St","Buffalo","NY","14203","243421",,"U","Y","NY-26","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Brewery and/or microbrewery ** && Brewpub, Tasting Room, Taproom **","POINT (-78.870661 42.888162)"
"2236829002","2021","5","14","Interlaken Restaurant Associates LLC","39 Interlaken Ave","Lake Placid","NY","12946","217236",,"R","N","NY-21","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Restaurant","POINT (-73.98149 44.295749)"
"8868099003","2021","5","29","The Springs Restaurant Inc.","4860A Route 430","Bemus Point","NY","14712","174446",,"R","N","NY-23","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","N","Restaurant","POINT (-79.420291 42.202228)"
"5225289004","2021","5","21","Dardanel Inc","1071 1st Ave Frnt 1","New York","NY","10022","469790",,"U","N","NY-12","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Caterer","POINT (-73.962244 40.759269)"
"9883839003","2021","6","4","Midtown Food Corp","10 W 46th St","New York","NY","10036","2070830",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-73.979916 40.756407)"
"7639078907","2021","5","7","lil jimmys place","98 State St","Binghamton","NY","13901","94792",,"U","Y","NY-22","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","Y","Bar, Saloon, Lounge, Tavern","POINT (-75.912532 42.098192)"
"7893598905","2021","5","11","Superior Mobile Foods Inc.","1822 Jackson Rd","Penfield","NY","14526","9890",,"U","N","NY-25","N","N","Y","Y","Y","Y","Y","N","Y","Y","Corporation","N","N","N","Y","Food Stand, Food Truck, Food Cart","POINT (-77.450162 43.150224)"
"7571439003","2021","5","25","Craylee's INC","237 Bleecker St","Utica","NY","13501","127532",,"R","Y","NY-22","Y","N","N","Y","Y","N","Y","Y","Y","Y","Corporation","Y","N","N","Y","Restaurant","POINT (-75.227514 43.101251)"
"7869058907","2021","5","11","BPKA YOGURT INC","306 Hiawatha Blvd W","Syracuse","NY","13204","164368",,"U","Y","NY-24","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","Y","Restaurant","POINT (-76.169049 43.06873)"
"2329079001","2021","5","15","The Land Down Under Inc.","2567 Steinway St","Astoria","NY","11103","150017",,"U","N","NY-12","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Bar, Saloon, Lounge, Tavern","POINT (-73.91306 40.766274)"
"7629168906","2021","5","7","KKR Food Service LLC","10 Cliff Ave","Tupper Lake","NY","12986","15731",,"R","N","NY-21","Y","N","N","Y","N","N","Y","N","Y","N","Limited  Liability Company(LLC)","N","Y","N","N","Restaurant","POINT (-74.466145 44.223679)"
"7898748901","2021","5","11","Peking City Of Katonah Inc.","138 Bedford Rd","Katonah","NY","10536","14971",,"U","N","NY-18","N","N","N","Y","N","Y","Y","Y","N","N","Corporation","N","N","N","Y","Restaurant","POINT (-73.683366 41.251227)"
"8981419005","2021","5","29","Fushimi Asian Fusion Inc","133 N Main St Ste 2","Vestal","NY","13850","18575",,"U","N","NY-22","N","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-76.0537 42.086917)"
"2716459008","2021","5","18","Nancy Muserlian","5276 E Lake Rd","Cazenovia","NY","13035","738432",,"R","Y","NY-22","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Licensed Alcohol Producer && Winery ** && Restaurant","POINT (-75.879874 42.977388)"
"8894849007","2021","5","29","JAY ST FRESH 99 CENTS PIZZA INC","408 Jay St","Brooklyn","NY","11201","71035",,"U","Y","NY-07","N","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-73.987318 40.691781)"
"7619678902","2021","5","7","Chef Samir truck","3443 Crescent street 6Q","NEW YORK","NY","11106","134592",,"U","Y","NY-12","N","N","Y","Y","Y","Y","N","Y","Y","Y","Corporation","N","Y","N","N","Food Stand, Food Truck, Food Cart","POINT (-73.931436 40.760285)"
"4881519005","2021","5","20","Fleur De Lis Brew Works LLC","3630 State Route 414","Seneca Falls","NY","13148","32804",,"R","N","NY-23","Y","N","Y","Y","Y","Y","N","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Brewery and/or microbrewery ** && Brewpub, Tasting Room, Taproom **","POINT (-76.805272 42.848828)"
"1090309001","2021","5","13","Badia and Zara Enterprises Inc.","579B New Scotland Ave.","Albany","NY","12208","39417","Subway","U","N","NY-20","N","N","N","Y","N","N","Y","Y","N","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.802778 42.656897)"
"9888239010","2021","6","4","2BEANS INC","100 Park Avenue","New York","NY","10017","548107",,"U","N","NY-12","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Sole Proprietorship","N","N","N","N","Snack and Nonalcoholic Beverage Bar && Restaurant","POINT (-73.978471 40.751126)"
"8601619005","2021","5","27","Slippery Pig Catering","306 Enchanted Frst N","Lancaster","NY","14086","3145",,"U","N","NY-27","N","Y","N","Y","N","Y","Y","Y","Y","N","Sole Proprietorship","N","N","N","N","Caterer","POINT (-78.679035 42.867426)"
"8922499007","2021","5","29","L.I. Fondue Inc","2377 Broadhollow Rd","Farmingdale","NY","11735","299743","The Melting Pot","U","N","NY-02","N","Y","N","Y","N","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","N","Restaurant","POINT (-73.422032 40.755858)"
"7528109003","2021","5","25","ICELAND MANAGEMENT INC.","9015 Queens Blvd Ste K001","Elmhurst","NY","11373","129370",,"U","N","NY-06","N","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","Y","N","N","Food Stand, Food Truck, Food Cart","POINT (-73.87099 40.733886)"
