Fire Department Name,Fire Department Code,Address,City,State,Zip Code,County Code,County Name,Phone Number,Latitude,Longitude,Location 1,Counties,New York Zip Codes,NYS Municipal Boundaries
MARILLA FIRE DEPARTMENT,15057,1950 WEST AVE PO BOX 124,MARILLA,NY,14102,15,Erie,7166521080,42.84178,-78.55531,"(42.84178, -78.55531)",2041,933,163
CHAFFEE-SARDINIA FIRE DEPT,15058,13670 BRIGGS ST  PO BOX 203,CHAFFEE,NY,14030,15,Erie,7164965150,42.55167,-78.51108,"(42.55167, -78.51108)",2041,494,286
MILLGROVE FIRE DEPARTMENT,15059,11621 GENESEE ST,ALDEN,NY,14004,15,Erie,7169377612,42.943625,-78.55488,"(42.943625, -78.55488)",2041,481,309
MORTONS CORNERS FIRE DEPT,15060,RD #1 MORTONS CORNERS ROAD,SPRINGVILLE,NY,14141,15,Erie,7165924665,42.5242,-78.67118,"(42.5242, -78.67118)",2041,5,288
NEWSTEAD FIRE DEPARTMENT,15061,5691 CUMMINGS RD PO BOX 386,AKRON,NY,14001,15,Erie,7165425337,43.001467,-78.517085,"(43.001467, -78.517085)",2041,480,292
NEWTON ABBOTT FIRE DEPARTMENT,15062,3426 ABBOTT RD PO BOX 2001,BLASDELL,NY,14219,15,Erie,7168253663,42.78961,-78.82382,"(42.78961, -78.82382)",2041,108,297
NORTH AMHERST FIRE DEPARTMENT,15063,2200 TONAWANDA CREEK ROAD,AMHERST,NY,14228,15,Erie,7166917131,43.068073,-78.770753,"(43.068073, -78.770753)",2041,163,308
NORTH BAILEY FIRE DEPARTMENT,15064,966 SWEET HOME ROAD,AMHERST,NY,14226,15,Erie,7168369571,42.989218,-78.805681,"(42.989218, -78.805681)",2041,161,308
NORTH BOSTON FIRE DEPARTMENT,15065,7223 BOSTON STATE RD BX 124,NORTH BOSTON,NY,14110,15,Erie,7166490974,42.67352,-78.75503,"(42.67352, -78.75503)",2041,527,303
NORTH COLLINS FIRE DEPARTMENT,15066,10543 MAIN ST PO BOX 448,NORTH COLLINS,NY,14111,15,Erie,7163373294,42.594714,-78.940859,"(42.594714, -78.940859)",2041,938,291
NORTH EVANS FIRE DEPARTMENT,15067,6980 VARSAILLES RD PO BX 92,NORTH EVANS,NY,14112,15,Erie,7166273410,42.68528,-78.94228,"(42.68528, -78.94228)",2041,513,287
ORCHARD PARK FIRE DEPARTMENT,15068,30 SCHOOL ST PO BOX 1140,ORCHARD PARK,NY,14127,15,Erie,7166621127,42.67352,-78.75503,"(42.67352, -78.75503)",2041,527,303
PATCHIN FIRE DEPARTMENT,15069,8333 BOSTON STATE RD BX 173,BOSTON,NY,14025,15,Erie,7169413555,42.657305,-78.747221,"(42.657305, -78.747221)",2041,491,303
PINE HILL HOSE FIRE DEPT,15070,2435 GENESEE STREET,CHEEKTOWAGA,NY,14225,15,Erie,7168968690,42.919998,-78.792763,"(42.919998, -78.792763)",2041,160,304
RESCUE HOSE FIRE DEPARTMENT,15071,20 PINE RIDGE ROAD,CHEEKTOWAGA,NY,14211,15,Erie,7168971168,42.907621,-78.796433,"(42.907621, -78.796433)",2041,67,304
RESERVE HOSE FIRE DEPARTMENT,15072,2400 BERG ROAD,WEST SENECA,NY,14218,15,Erie,7166751122,42.80946,-78.763206,"(42.80946, -78.763206)",2041,107,281
RIVER ROAD FIRE DEPARTMENT,15073,39 KAUFMAN AVENUE,TONAWANDA,NY,14150,15,Erie,7168749140,42.974293,-78.928288,"(42.974293, -78.928288)",2041,8,283
SCRANTON FIRE DEPARTMENT,15074,5395 SCRANTON ROAD,HAMBURG,NY,14075,15,Erie,7166484563,42.740062,-78.831937,"(42.740062, -78.831937)",2041,527,297
SENECA HOSE FIRE DEPARTMENT,15075,2801 SENECA STREET,WEST SENECA,NY,14224,15,Erie,7168255511,42.842497,-78.788963,"(42.842497, -78.788963)",2041,159,281
SHERIDAN PARK FIRE DEPARTMENT,15076,738 SHERIDAN DRIVE,TONAWANDA,NY,14150,15,Erie,7168731111,42.978902,-78.904686,"(42.978902, -78.904686)",2041,8,283
SLOAN ACTIVE HOSE FIRE DEPT,15077,55 GATES AVENUE,SLOAN,NY,14212,15,Erie,7168971564,42.826456,-78.848579,"(42.826456, -78.848579)",2041,107,295
SNYDER FIRE DEPARTMENT,15078,4531 MAIN STREET,SNYDER,NY,14226,15,Erie,7168393440,42.962894,-78.782638,"(42.962894, -78.782638)",2041,161,308
SOUTH LINE FIRE DEPARTMENT,15079,1049 FRENCH ROAD,CHEEKTOWAGA,NY,14227,15,Erie,7166681232,42.867754,-78.713493,"(42.867754, -78.713493)",2041,162,304
SOUTH WALES FIRE DEPARTMENT,15080,6406 OLEAN RD  PO BOX 185,SOUTH WALES,NY,14139,15,Erie,7166526659,42.710299,-78.578126,"(42.710299, -78.578126)",2041,4,282
SPRING BROOK FIRE DEPARTMENT,15081,70 POUND RD  PO BOX 310,SPRING BROOK,NY,14140,15,Erie,7166522670,42.823391,-78.679874,"(42.823391, -78.679874)",2041,515,294
SPRINGVILLE FIRE DEPARTMENT,15082,405 WEST MAIN ST PO BOX 12,SPRINGVILLE,NY,14141,15,Erie,7165924487,42.5242,-78.67118,"(42.5242, -78.67118)",2041,5,288
SWORMVILLE FIRE DEPARTMENT,15083,6971 TRANSIT RD PO BOX 707,EAST AMHERST,NY,14051,15,Erie,7166887055,43.038991,-78.696845,"(43.038991, -78.696845)",2041,509,301
TONAWANDA FIRE DEPT (CITY),15084,44 WILLIAM STREET,TONAWANDA,NY,14150,15,Erie,7166921275,43.017259,-78.876274,"(43.017259, -78.876274)",2041,8,285
TOWN LINE FIRE DEPARTMENT,15085,6507 BROADWAY,LANCASTER,NY,14086,15,Erie,7166830385,42.890749,-78.58022,"(42.890749, -78.58022)",2041,532,293
EAST AMHERST FIRE DEPARTMENT,15086,9100 TRANSIT RD PO BOX 55,EAST AMHERST,NY,14051,15,Erie,7166882121,43.016639,-78.697065,"(43.016639, -78.697065)",2041,509,308
TWIN DISTRICT FIRE DEPARTMENT,15087,4999 WILLIAM ST PO BOX 406,LANCASTER,NY,14086,15,Erie,7166813118,42.880758,-78.670367,"(42.880758, -78.670367)",2041,532,293
U-CREST FIRE DEPARTMENT,15088,255 CLOVER PLACE,CHEEKTOWAGA,NY,14225,15,Erie,7166342633,42.923394,-78.755049,"(42.923394, -78.755049)",2041,160,304
UNION FIRE DEPARTMENT,15089,2055 UNION ROAD,WEST SENECA,NY,14224,15,Erie,7166682828,42.85623,-78.754578,"(42.85623, -78.754578)",2041,159,281
VIGILANT FIRE DEPARTMENT,15090,666 MAIN STREET,WEST SENECA,NY,14224,15,Erie,7166741453,42.834015,-78.750567,"(42.834015, -78.750567)",2041,159,281
WALES CENTER FIRE DEPARTMENT,15091,12300 BIG TREE RD  BOX 124,WALES CENTER,NY,14169,15,Erie,7166521051,42.76789,-78.52194,"(42.76789, -78.52194)",2041,510,282
WEST FALLS FIRE DEPARTMENT,15092,1864 DAVIS RD PO BOX 140,WEST FALLS,NY,14170,15,Erie,7166521353,42.704738,-78.681136,"(42.704738, -78.681136)",2041,27,307
WINCHESTER FIRE DEPARTMENT,15093,514 HARLEM ROAD,WEST SENECA,NY,14224,15,Erie,7168242565,42.856749,-78.787801,"(42.856749, -78.787801)",2041,159,281
WOODLAWN FIRE DEPARTMENT,15095,S-3281 LAKE SHORE ROAD,BLASDELL,NY,14219,15,Erie,7168242284,42.796796,-78.846715,"(42.796796, -78.846715)",2041,108,297
INDUSTRIAL FIRE DEPARTMENT #1,15097,1835 SHERIDAN DRIVE,KENMORE,NY,14223,15,Erie,,,,,,,
BUFFALO FIRE DEPARTMENT,15100,195 COURT STREET,BUFFALO,NY,14202,15,Erie,7168515333,42.887005,-78.881198,"(42.887005, -78.881198)",2041,33,306
AUSABLE FORKS FIRE DEPARTMENT,16001,29 SCHOOL ST PO BOX 785,AUSABLE FORKS,NY,12912,16,Essex,5186475582,44.48598,-73.7599,"(44.48598, -73.7599)",2038,206,15
BLOOMINGDALE FIRE DEPARTMENT,16002,1635 STATE RT 3 PO BOX 226,BLOOMINGDALE,NY,12913,16,Essex,5188911770,44.39829,-74.07402,"(44.39829, -74.07402)",2084,207,419
CHILSON FIRE DEPARTMENT,16003,60 PUTTS POND ROAD,TICONDEROGA,NY,12883,16,Essex,5185852510,43.87418,-73.530618,"(43.87418, -73.530618)",2084,154,436
CROWN POINT FIRE DEPARTMENT,16004,2764 MAIN ST,CROWN POINT,NY,12928,16,Essex,5185973211,43.95112,-73.43033,"(43.95112, -73.43033)",2084,220,459
ELIZABETHTOWN FIRE DEPARTMENT,16005,22 WOODRUFF ST PO BOX 457,ELIZABETHTOWN,NY,12932,16,Essex,5188739944,44.214896,-73.584893,"(44.214896, -73.584893)",2084,223,438
ESSEX FIRE DEPARTMENT NO. 1,16006,RTE 22W BOX 58,ESSEX,NY,12936,16,Essex,5189637619,44.23855,-73.40427,"(44.23855, -73.40427)",2084,267,406
JAY FIRE DEPARTMENT,16007,PO BOX 358,JAY,NY,12941,16,Essex,5189462552,44.389656,-73.710402,"(44.389656, -73.710402)",2084,270,412
KEENE FIRE DEPARTMENT,16008,1 EAST HILL ROAD BOX 136,KEENE,NY,12942,16,Essex,5185764301,44.2529,-73.78776,"(44.2529, -73.78776)",2084,271,454
KEENE VALLEY FIRE DEPARTMENT,16009,"PO BOX 699, MARKET STREET",KEENE VALLEY,NY,12943,16,Essex,5185764727,44.189522,-73.79019,"(44.189522, -73.79019)",2084,272,454
LAKE PLACID FIRE DEPARTMENT,16011,RIVER STREET EXT PO BOX 569,LAKE PLACID,NY,12946,16,Essex,5185233211,44.269992,-73.99269,"(44.269992, -73.99269)",2084,275,443
LEWIS FIRE DEPARTMENT,16012,18 FIRE HOUSE LA PO BOX 23,LEWIS,NY,12950,16,Essex,5188732232,44.30939,-73.57114,"(44.30939, -73.57114)",2084,276,453
MINEVILLE-WITHERBEE FIRE DEPT,16013,112 RAYMOND WRIGHT AVENUE,MINEVILLE,NY,12956,16,Essex,5189427126,44.087461,-73.524848,"(44.087461, -73.524848)",2084,280,451
MORIAH FIRE DEPARTMENT,16014,630 TARBELL HILL ROAD,MORIAH,NY,12960,16,Essex,5185463749,44.046222,-73.503993,"(44.046222, -73.503993)",2084,284,451
NEWCOMB FIRE DEPARTMENT,16015,RT 28 N,NEWCOMB,NY,12852,16,Essex,5185823093,43.969394,-74.158971,"(43.969394, -74.158971)",2084,134,450
NORTH HUDSON FIRE DEPARTMENT,16016,3034 US ROUTE 9,NORTH HUDSON,NY,12855,16,Essex,5185327093,43.960461,-73.723777,"(43.960461, -73.723777)",2084,136,421
PORT HENRY FIRE DEPARTMENT,16018,14 CHURCH ST  PO BOX 182,PORT HENRY,NY,12974,16,Essex,5185467771,44.047595,-73.461265,"(44.047595, -73.461265)",2084,295,451
SCHROON LAKE FIRE DEPARTMENT,16020,ROUTE 9 POB 456,SCHROON LAKE,NY,12870,16,Essex,5185327477,43.842236,-73.766577,"(43.842236, -73.766577)",2084,148,417
TICONDEROGA FIRE DEPARTMENT,16021,PO BOX 367 MONTCALM STREET,TICONDEROGA,NY,12883,16,Essex,5185857771,43.848156,-73.429029,"(43.848156, -73.429029)",2084,154,436
UPPER JAY FIRE DEPARTMENT,16022,ROUTE 9N HCR BOX 38,UPPER JAY,NY,12987,16,Essex,5189467022,44.33509,-73.78671,"(44.33509, -73.78671)",2084,306,412
WESTPORT FIRE DEPARTMENT,16023,PO BOX 226,WESTPORT,NY,12993,16,Essex,5189624701,44.186946,-73.43573,"(44.186946, -73.43573)",2084,338,406
WHALLONSBURG FIRE DEPARTMENT,16025,"RT 22, BOX 399, RR1",ESSEX,NY,12936,16,Essex,5189634027,44.23855,-73.40427,"(44.23855, -73.40427)",2084,267,406
WILLSBORO/REBER FIRE DEPT,16026,17 FARRELL ROAD PO BOX 332,WILLSBORO,NY,12996,16,Essex,5189638316,44.374605,-73.394636,"(44.374605, -73.394636)",2084,339,404
WILMINGTON FIRE DEPARTMENT,16027,1197 HASELTON RD PO BOX 425,WILMINGTON,NY,12997,16,Essex,5189467187,44.389899,-73.813516,"(44.389899, -73.813516)",2084,340,435
MINERVA FIRE DEPARTMENT,16028,ROUTE 28N PO BOX 102,OLMSTEDVILLE,NY,12857,16,Essex,5182513333,43.780381,-73.971037,"(43.780381, -73.971037)",2084,133,452
BANGOR FIRE DEPARTMENT,17001,2265 STATE RTE 11,NORTH BANGOR,NY,12966,17,Franklin,5184832780,44.0355,-73.50323,"(44.0355, -73.50323)",2084,284,451
BOMBAY FIRE DEPARTMENT,17002,1856 STATE RTE 95 PO BOX 27,BOMBAY,NY,12914,17,Franklin,5183584502,44.92898,-74.60753,"(44.92898, -74.60753)",621,208,201
BRUSHTON FIRE DEPARTMENT,17003,816 COUNTY RD 7 PO BOX 607,BRUSHTON,NY,12916,17,Franklin,5185296007,44.826606,-74.521276,"(44.826606, -74.521276)",621,209,190
BURKE FIRE DEPARTMENT,17004,1041 E MAIN ST  PO BOX 40,BURKE,NY,12917,17,Franklin,5184832787,44.904644,-74.168708,"(44.904644, -74.168708)",621,210,198
CHATEAUGAY FIRE DEPARTMENT,17005,2 LAKE STREET PO BOX 911,CHATEAUGAY,NY,12920,17,Franklin,5184973135,44.923109,-74.079339,"(44.923109, -74.079339)",621,213,197
CONSTABLE FIRE DEPARTMENT,17006,1136 STATE RT 122 PO BX 151,CONSTABLE,NY,12926,17,Franklin,5184835908,44.929242,-74.297668,"(44.929242, -74.297668)",621,218,196
DICKINSON CENTER FIRE DEPT,17007,7 CHURCH STREET  PO BOX 88,DICKINSON CENTER,NY,12930,17,Franklin,5188569515,44.714197,-74.55287,"(44.714197, -74.55287)",621,222,195
FORT COVINGTON FIRE DEPARTMENT,17008,2454 STATE RT 37 PO BOX 447,FORT COVINGTON,NY,12937,17,Franklin,5183582990,44.987785,-74.498327,"(44.987785, -74.498327)",621,268,194
HOGANSBURG FIRE DEPARTMENT,17009,818 STATE RT 37 PO BOX 426,HOGANSBURG,NY,13655,17,Franklin,5183582161,44.97637,-74.65243,"(44.97637, -74.65243)",621,1579,189
MALONE (CALL FIREMAN) FIRE DEPT,17010,37 FINNY BLVD PO BOX 412,MALONE,NY,12953,17,Franklin,5184834853,44.847719,-74.300844,"(44.847719, -74.300844)",621,278,191
MOIRA FIRE DEPARTMENT,17012,2340 COUNTY RT 5 PO BOX 122,MOIRA,NY,12957,17,Franklin,5185296010,44.81564,-74.56561,"(44.81564, -74.56561)",621,281,190
OWLS HEAD-MT VIEW FIRE DEPT,17013,46 RAGGED LAKE ROAD,OWLS HEAD,NY,12969,17,Franklin,5184837094,44.733522,-74.170683,"(44.733522, -74.170683)",621,291,202
SARANAC LAKE FIRE DEPT,17014,100 BROADWAY PO BOX 509,SARANAC LAKE,NY,12983,17,Franklin,5188912333,44.329681,-74.133813,"(44.329681, -74.133813)",621,303,192
ST REGIS FALLS FIRE DEPT,17015,PO BOX 177,ST REGIS FALLS,NY,12980,17,Franklin,5188569459,44.673379,-74.544539,"(44.673379, -74.544539)",621,301,171
TUPPER LAKE FIRE DEPARTMENT,17016,21 HIGH STREET  PO BOX 849,TUPPER LAKE,NY,12986,17,Franklin,5183593530,44.222532,-74.464409,"(44.222532, -74.464409)",621,305,184
WESTVILLE FIRE DEPARTMENT,17017,3891 STATE ROUTE 37,CONSTABLE,NY,12926,17,Franklin,5183584450,44.942971,-74.394404,"(44.942971, -74.394404)",621,218,187
PAUL SMITH-GABRIELS FIRE DEPT,17018,68 STATE RTE 86  PO BOX 145,GABRIELS,NY,12939,17,Franklin,5183273600,44.42558,-74.16809,"(44.42558, -74.16809)",621,269,199
DUANE FIRE DEPARTMENT,17019,172 COUNTY ROUTE 26,MALONE,NY,12953,17,Franklin,5184830386,44.65922,-74.266179,"(44.65922, -74.266179)",621,278,166
BERKSHIRE FIRE DEPARTMENT,18001,320 STEELE AVENUE EXT,GLOVERSVILLE,NY,12078,18,Fulton,5187251612,43.05696,-74.34146,"(43.05696, -74.34146)",2085,1227,392
BROADALBIN FIRE DEPARTMENT,18002,PO BOX 126,BROADALBIN,NY,12025,18,Fulton,5188833611,43.058493,-74.188601,"(43.058493, -74.188601)",2085,1152,390
CAROGA LAKE FIRE DEPARTMENT,18003,PO BOX 882,CAROGA LAKE,NY,12032,18,Fulton,5188354137,43.22482,-74.51752,"(43.22482, -74.51752)",2085,1157,386
EPHRATAH FIRE DEPARTMENT,18004,4305 ST HWY 10,ST JOHNSVILLE,NY,13452,18,Fulton,5189933182,43.03743,-74.66391,"(43.03743, -74.66391)",2085,1369,385
GLOVERSVILLE FIRE DEPARTMENT,18005,5 FRONTAGE ROAD,GLOVERSVILLE,NY,12078,18,Fulton,5187253125,43.051136,-74.348805,"(43.051136, -74.348805)",2085,1227,392
HILL TOP FIRE DEPARTMENT,18006,7770 ST HWY 29,DOLGEVILLE,NY,13329,18,Fulton,3154293211,43.1007,-74.77267,"(43.1007, -74.77267)",2088,543,690
JOHNSTOWN FIRE DEPARTMENT,18007,244 NORTH PERRY STREET,JOHNSTOWN,NY,12095,18,Fulton,5187364079,43.01461,-74.370377,"(43.01461, -74.370377)",2085,1238,391
MAYFIELD FIRE DEPARTMENT,18008,PO BOX 722,MAYFIELD,NY,12117,18,Fulton,5186615611,43.101903,-74.262044,"(43.101903, -74.262044)",2085,1291,388
MECO FIRE DEPARTMENT,18009,1600 STATE HWAY 29A,GLOVERSVILLE,NY,12078,18,Fulton,5187251173,43.054883,-74.378957,"(43.054883, -74.378957)",2085,1227,389
NORTHVILLE FIRE DEPARTMENT,18010,PO BOX 756,NORTHVILLE,NY,12134,18,Fulton,5188638791,43.225192,-74.171495,"(43.225192, -74.171495)",2085,1302,387
OPPENHEIM CENTER FIRE DEPARTMENT,18011,6786 STATE HWY 29,ST JOHNSVILLE,NY,13452,18,Fulton,5185682036,43.03743,-74.66391,"(43.03743, -74.66391)",2085,1369,385
PERTH FIRE DEPARTMENT,18012,4080 ST HWY 30,AMSTERDAM,NY,12010,18,Fulton,5188838238,42.95356,-74.17751,"(42.95356, -74.17751)",624,1143,500
PLEASANT SQUARE FIRE DEPARTMENT,18013,1208 CO HWY 122,GLOVERSVILLE,NY,12078,18,Fulton,3157254626,43.077022,-74.329203,"(43.077022, -74.329203)",2085,1227,389
ROCKWOOD GAROGA LASSELLSVILLE FD,18014,172 CHURCH STREET,ST JOHNSVILLE,NY,13452,18,Fulton,5187627444,43.048973,-74.600154,"(43.048973, -74.600154)",2085,1369,382
SAMMONSVILLE FIRE DEPARTMENT,18015,1362 STATE HIGHWAY 67,JOHNSTOWN,NY,12095,18,Fulton,5187621404,43.006624,-74.430789,"(43.006624, -74.430789)",2085,1238,389
SIR WILLIAM JOHNSON FIRE DEPT,18016,224 CO HWY 131A,JOHNSTOWN,NY,12095,18,Fulton,5187621220,43.022279,-74.407646,"(43.022279, -74.407646)",2085,1238,389
STRATFORD FIRE DEPARTMENT,18017,COUNTY ROAD 104,STRATFORD,NY,13470,18,Fulton,3154293607,43.19708,-74.65372,"(43.19708, -74.65372)",2085,1378,383
ALABAMA FIRE DEPARTMENT,19001,PO BOX 798,BASOM,NY,14013,19,Genesee,5859485760,43.07737,-78.39152,"(43.07737, -78.39152)",2086,488,798
ALEXANDER FIRE DEPARTMENT,19002,PO BOX 152,ALEXANDER,NY,14005,19,Genesee,5855912411,42.904573,-78.253454,"(42.904573, -78.253454)",2086,482,796
BATAVIA FIRE DEPT (CITY),19003,18 EVANS STREET,BATAVIA,NY,14020,19,Genesee,5853456375,42.995803,-78.186787,"(42.995803, -78.186787)",2086,489,795
BATAVIA FIRE DEPT (TOWN),19004,LEWISTON ROAD PO BOX 417,BATAVIA,NY,14020,19,Genesee,5853443284,43.007676,-78.207078,"(43.007676, -78.207078)",2086,489,794
BERGEN FIRE DEPARTMENT,19005,10 HUNTER ST PO BOX 428,BERGEN,NY,14416,19,Genesee,5854942100,43.088915,-77.942356,"(43.088915, -77.942356)",2086,173,771
BETHANY FIRE DEPARTMENT,19006,5253 OLD TELEPHONE ROAD,EAST BETHANY,NY,14054,19,Genesee,5853440535,42.903999,-78.130628,"(42.903999, -78.130628)",2086,511,712
BYRON FIRE DEPARTMENT,19007,6157 E MAIN ST PO BOX 210,BYRON,NY,14422,19,Genesee,5855482206,43.079668,-78.062161,"(43.079668, -78.062161)",2086,176,797
CORFU FIRE DEPARTMENT,19008,116 E MAIN ST PO BOX 134,CORFU,NY,14036,19,Genesee,5855993618,42.96277,-78.391107,"(42.96277, -78.391107)",2086,500,790
DARIEN CENTER FIRE DEPARTMENT,19009,10537 ALLEGHANY RD,DARIEN,NY,14040,19,Genesee,5855479586,42.90119,-78.3874,"(42.90119, -78.3874)",2086,503,793
EAST PEMBROKE FIRE DEPARTMENT,19010,2623 MAIN RD PO BOX 44,EAST PEMBROKE,NY,14056,19,Genesee,5857629044,42.995849,-78.30763,"(42.995849, -78.30763)",2086,489,794
ELBA FIRE DEPARTMENT,19011,4 S MAIN ST PO BOX 58,ELBA,NY,14058,19,Genesee,5857579011,43.07027,-78.188095,"(43.07027, -78.188095)",2086,514,792
LEROY FIRE DEPARTMENT,19012,4 CLAY STREET,LEROY,NY,14482,19,Genesee,5857682527,42.977451,-77.99238,"(42.977451, -77.99238)",2086,311,721
OAKFIELD FIRE DEPARTMENT,19013,20 ALBERT ST PO BOX 184,OAKFIELD,NY,14125,19,Genesee,5859485810,43.06812,-78.276445,"(43.06812, -78.276445)",2086,954,773
PAVILION FIRE DEPARTMENT,19014,11302 S LAKE RD PO BOX 156,PAVILION,NY,14525,19,Genesee,5855843232,42.87462,-78.02323,"(42.87462, -78.02323)",2086,365,791
PEMBROKE FIRE DEPARTMENT,19015,630 MAIN ROAD,CORFU,NY,14036,19,Genesee,5855993521,42.998489,-78.438627,"(42.998489, -78.438627)",2086,500,790
SOUTH BYRON FIRE DEPARTMENT,19016,7389 ROUTE 237 PO BOX 22,SOUTH BYRON,NY,14557,19,Genesee,5855482451,43.04812,-78.06573,"(43.04812, -78.06573)",2086,176,797
STAFFORD FIRE DEPARTMENT,19017,6153 MAIN ROAD PO BOX 56,STAFFORD,NY,14143,19,Genesee,5853450938,42.981944,-78.075399,"(42.981944, -78.075399)",2086,6,787
INDIAN FALLS FIRE DEPT,19018,8030 ALLEGHENY ROAD,CORFU,NY,14036,19,Genesee,5857628887,43.028914,-78.396936,"(43.028914, -78.396936)",2086,500,790
ASHLAND FIRE DEPARTMENT,20001,RD 1 BOX 49A,ASHLAND,NY,12407,20,Greene,5187343006,42.23923,-74.31383,"(42.23923, -74.31383)",2087,194,767
ATHENS FIRE DEPARTMENT,20002,39 THIRD ST PO BOX 207,ATHENS,NY,12015,20,Greene,5189451597,42.28709,-73.83206,"(42.28709, -73.83206)",2087,1144,732
CATSKILL FIRE DEPARTMENT,20003,422 MAIN STREET,CATSKILL,NY,12414,20,Greene,5189432520,42.220441,-73.865918,"(42.220441, -73.865918)",2087,89,777
COXSACKIE FIRE DEPARTMENT,20005,119 MANSION STREET,COXSACKIE,NY,12051,20,Greene,5184423495,42.35594,-73.808474,"(42.35594, -73.808474)",2087,1177,776
H D LANE FIRE DEPARTMENT,20006,26 BEECHER RD PO BOX 26,LANESVILLE,NY,12450,20,Greene,8456885290,42.120711,-74.270941,"(42.120711, -74.270941)",2087,198,769
EARLTON FIRE DEPARTMENT,20007,PO BOX 187,EARLTON,NY,12058,20,Greene,5187316371,42.389034,-73.94632,"(42.389034, -73.94632)",2087,1183,764
EAST DURHAM FIRE COMPANY,20008,PO BOX 92,EAST DURHAM,NY,12423,20,Greene,5186223856,42.30194,-74.0039,"(42.30194, -74.0039)",2087,88,778
EAST JEWETT FIRE DEPARTMENT,20009,PO BOX 105,EAST JEWETT,NY,12424,20,Greene,5185897180,42.236268,-74.145823,"(42.236268, -74.145823)",2087,120,767
FREEHOLD FIRE DEPARTMENT,20010,PO BOX 128,FREEHOLD,NY,12431,20,Greene,5186347746,42.34101,-74.02838,"(42.34101, -74.02838)",2087,88,778
GREENVILLE FIRE DEPARTMENT,20011,5124 RT 81 PO BOX 296,GREENVILLE,NY,12083,20,Greene,5189668911,42.43031,-74.01438,"(42.43031, -74.01438)",2087,1228,772
HAINES FALLS FIRE DEPARTMENT,20012,PO BOX 233,HAINES FALLS,NY,12436,20,Greene,5185895138,42.19736,-74.09495,"(42.19736, -74.09495)",2087,187,769
HENSONVILLE HOSE FIRE DEPARTMENT,20013,BOX 121,HENSONVILLE,NY,12439,20,Greene,5187343844,42.30849,-74.19244,"(42.30849, -74.19244)",2087,943,763
HUNTER FIRE DEPARTMENT,20014,17 BRIDGE ST PO BOX 181,HUNTER,NY,12442,20,Greene,5188214882,42.23276,-74.27003,"(42.23276, -74.27003)",2087,192,767
JEWETT FIRE DEPARTMENT,20015,PO BOX 201,JEWETT,NY,12444,20,Greene,5187344114,42.269198,-74.303657,"(42.269198, -74.303657)",2087,194,767
KISKATOM FIRE DEPARTMENT,20016,4838 ROUTE 32,CATSKILL,NY,12414,20,Greene,5186789986,42.205433,-73.983507,"(42.205433, -73.983507)",2087,89,777
LEEDS FIRE DEPARTMENT,20017,PO BOX 189,LEEDS,NY,12451,20,Greene,5189432918,42.30242,-73.95201,"(42.30242, -73.95201)",2087,199,778
LEXINGTON-WESTKILL FIRE DEPT,20018,2587 RTE 42 PO BOX 98,WESTKILL,NY,12492,20,Greene,5189899787,42.20928,-74.33664,"(42.20928, -74.33664)",2087,908,766
MEDWAY-GRAPEVILLE FIRE DEPT,20019,522 SODOM RD PO BOX 89,CLIMAX,NY,12087,20,Greene,5187318527,42.39509,-73.88342,"(42.39509, -73.88342)",2087,1177,764
CORNEL HOOK & LADDER FIRE DEPT,20020,BOX 400,NEW BALTIMORE,NY,12124,20,Greene,5187568222,42.44564,-73.78939,"(42.44564, -73.78939)",2087,1297,764
OAK HILL-DURHAM FIRE DEPT,20021,PO BOX 51,OAK HILL,NY,12460,20,Greene,5182394837,42.405905,-74.154555,"(42.405905, -74.154555)",2087,254,774
PALENVILLE FIRE DEPARTMENT,20022,717 ROUTE 32A PO BOX 540,PALENVILLE,NY,12463,20,Greene,5186783311,42.173988,-74.019269,"(42.173988, -74.019269)",2182,256,777
PRATTSVILLE FIRE DEPARTMENT,20023,PO BOX 416,PRATTSVILLE,NY,12468,20,Greene,5182993288,42.31486,-74.43291,"(42.31486, -74.43291)",2087,260,691
ROUND TOP FIRE DEPARTMENT,20024,PO BOX 61,ROUND TOP,NY,12473,20,Greene,5186229509,42.26404,-74.03671,"(42.26404, -74.03671)",2087,265,778
TANNERSVILLE FIRE DEPARTMENT,20025,PO BOX 671,TANNERSVILLE,NY,12485,20,Greene,5185896095,42.1946,-74.1535,"(42.1946, -74.1535)",2087,336,769
WINDHAM HOSE FIRE DEPARTMENT,20026,PO BOX 3,WINDHAM,NY,12496,20,Greene,5187343883,42.33651,-74.26059,"(42.33651, -74.26059)",2087,943,763
WEST ATHENS-LIMESTREET FIRE DEPT,20027,337 VOSENKILL ROAD,ATHENS,NY,12015,20,Greene,5189432347,42.25903,-73.87549,"(42.25903, -73.87549)",2087,89,732
BLUE MOUNTAIN LAKE FIRE DEPT,21001,RT 28 MAIN ST,BLUE MOUNTAIN LAKE,NY,12812,21,Hamilton,5183527740,43.83799,-74.42681,"(43.83799, -74.42681)",622,103,869
HOPE FIRE DEPARTMENT,21002,HC 1 RT 30,NORTHVILLE,NY,12134,21,Hamilton,5189242562,43.2268,-74.17638,"(43.2268, -74.17638)",2085,1302,387
INDIAN LAKE FIRE DEPARTMENT,21003,MAIN STREET PO BOX 773,INDIAN LAKE,NY,12842,21,Hamilton,5186485651,43.75583,-74.28429,"(43.75583, -74.28429)",622,103,869
