"region","pin","county","cont_no","sh","descript","bin","executed","numbersheets","route","loc_municipality","url"
"1","1005.05","ALBANY, RENSSELAER","C69-07","C69-07","A.C. RECON.,;RT. I-90;",,"1969-03-24T00:00:00.000","30","I86, NY17, NY417","C-Olean, C-Salamanca, T-Allegany, T-Olean","https://rpol.dot.ny.gov/?id=C69-07"
"5","5127.10","ERIE","C69-08","C69-08","BUFFALO CHURCH ST. ARTERIAL,;A.C. RECON.; RT. 950E, 5",,"1969-04-04T00:00:00.000","103","950E, NY5","C-Buffalo","https://rpol.dot.ny.gov/?id=C69-08"
"4","4204.10","MONROE","C69-09","C69-09","ROCHESTER INNER LOOP,;DEMOLITION; RT. I-490",,"1969-05-02T00:00:00.000","10",,,"https://rpol.dot.ny.gov/?id=C69-09"
"1","1051.01","ALBANY","C69-10","C69-10","DEMOLITION,;RT. I-787;",,"1969-04-30T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C69-10"
"7","7288.01","JEFFERSON","C69-11","C56-04, C69-11","WATERTOWN BRADLEY ST. ARTERIAL,;A.C. RECON.; RT. I-81",,"1969-05-02T00:00:00.000","6","953C, I495, NY12","C-Watertown, T-West Seneca, V-Lake Success, V-North Hills","https://rpol.dot.ny.gov/?id=C69-11"
"5","5576.04","NIAGARA","C69-12","C69-12, C52-11, C56-18","LOCKPORT WALNUT ST. ARTERIAL,;A.C. RECON.; RT. 31",,"1969-06-26T00:00:00.000","8","951B, NY31, NY414","C-Lockport, T-Junius, T-Tyre","https://rpol.dot.ny.gov/?id=C69-12"
"2","2276.00","MONTGOMERY","C69-13","C69-13, C69-14","AMSTERDAM EAST-WEST ARTERIAL,;A.C. RECON.; RT. 30","1090340,442505B,442505A,4425059","1969-07-11T00:00:00.000","344","NY30, NY5, NY67","C-Amsterdam","https://rpol.dot.ny.gov/?id=C69-13"
"2","2088.01","ONEIDA","C69-15","C69-15","BURRSTONE RD. ARTERIAL,;DEMOLITION;",,"1969-06-11T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C69-15"
"2","2064.00","ONEIDA","C69-16","C56-05, C53-12, C69-16","UTICA NORTH-SOUTH ARTERIAL,;BRIDGE REHAB. & MISC.; RT. 5, 12",,"1969-10-20T00:00:00.000","30","I287, I495, I790, I890, NY12, NY3, NY5, NY8","C-Queens, C-Utica, T-Granby, T-Rotterdam, V-Hillburn, V-Suffern","https://rpol.dot.ny.gov/?id=C69-16"
"5","5576.01","NIAGARA","C69-17","C57-20, C54-10, C69-17","LOCKPORT EAST-WEST ARTERIAL,;A.C. RECON.; RT. 31, 93",,"1969-08-15T00:00:00.000","12","NY31, NY32, NY7, US4","C-Lockport, C-Mechanicville, T-Halfmoon, T-Niskayuna","https://rpol.dot.ny.gov/?id=C69-17"
"1","1051.03","ALBANY","C69-18","C69-18","DEMOLITION,;RT. I-787;",,"1969-09-26T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C69-18"
"1","1051.04","ALBANY","C69-20","C69-20","DEMOLITION,;RT. I-787;",,"1969-10-01T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C69-20"
"1","1051.05","ALBANY","C69-23","C69-23","DEMOLITION,;RT. I-787;",,"1969-11-12T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C69-23"
"2","2008.02","ONEIDA","C69-24","C65-18, C69-24","UTICA NORTH GENESEE ST. ARTERIAL,;DEMOLITION;",,"1969-10-20T00:00:00.000",,"921C, I787","C-Utica, T-Colonie, V-Menands","https://rpol.dot.ny.gov/?id=C69-24"
"2","2067.01","HERKIMER","C69-25","C69-25","LITTLE FALLS EAST-WEST ARTERIAL,;DEMOLITION; RT. 5",,"1969-11-26T00:00:00.000","5",,,"https://rpol.dot.ny.gov/?id=C69-25"
"1","1027.02","ALBANY, RENSSELAER","C69-27","C69-27","TROY NORTH-SOUTH ARTERIAL,;DEMOLITION;",,"1969-12-12T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C69-27"
"4","4033.20","MONROE","C70-01","C70-02, C70-01, GNE 70-2, C52-12","ROCHESTER INNER LOOP,;BRIDGE CONSTRUCTION; RT. I-490, 940T","1063870,1064009","1970-03-31T00:00:00.000","260","909C, 930P, 940T, 942G, I86, NY17, NY27, NY440","C-Rochester, C-Staten Island, T-Brookhaven, T-Cuba, T-De Witt, T-Friendship, T-Islip, T-Southampton, V-Cuba","https://rpol.dot.ny.gov/?id=C70-01"
"5","5443.00","ERIE","C70-03","C70-03, C53-14, C54-09","FUHRMANN BLVD. VIADUCT,;REHAB. NORTH APPROACH & RAMPS A & C; RT. 5","100157B","1970-03-24T00:00:00.000","22","947A, NY17, NY27, NY5, US6","C-Buffalo, T-Blooming Grove, T-Carlton, T-Chester, T-Kendall, T-Southampton, V-Chester","https://rpol.dot.ny.gov/?id=C70-03"
"1","1053.00","ALBANY, RENSSELAER","C70-04","C70-04","C.C.P. CONSTRUCTION,;RT. I-787;","109294A,1092970,109297A,109298A,109298B,109298C,1092991,1092992,109299A,109299B,1093010,7093000","1970-03-09T00:00:00.000","1031","914B, I787, I86, I890, NY17, NY54","C-Albany, T-Bath, T-Rotterdam, V-Bath","https://rpol.dot.ny.gov/?id=C70-04"
"2","2067.02","HERKIMER","C70-05","C70-05","LITTLE FALLS EAST-WEST ARTERIAL,;DEMOLITION; RT. 5",,"1970-03-18T00:00:00.000","11","I86, I890, NY17, NY5S, NY890","T-Cuba, T-Glenville, T-Hinsdale, T-Rotterdam, V-Cuba","https://rpol.dot.ny.gov/?id=C70-05"
"5","5127.20","ERIE","C70-06","C70-06","LANDSCAPING,;CHURCH ST. ARTERIAL;",,"1970-04-13T00:00:00.000","30","NY17, NY34","T-Barton, T-Nichols, V-Waverly","https://rpol.dot.ny.gov/?id=C70-06"
"2","2125.00","FULTON","C70-09","5096, C53-10, C52-01, C56-19, C70-09","RT. 148 BYPASS, COMRIE AVE.,;A.C. RECON.; RT. 30A",,"1970-04-27T00:00:00.000","33","901C, 920C, 920D, 987C, I87, I95, NY23, NY29, NY30A, NY590, NY67, NY878, US9","C-Bronx, C-Gloversville, C-Johnstown, T-Highlands, T-Irondequoit, T-Johnstown, T-Livingston, T-Mohawk, V-Fonda, V-Lawrence, V-Woodbury","https://rpol.dot.ny.gov/?id=C70-09"
"4",,"ONTARIO","RC 0003","0191","A.C. RESURFACING;",,"1909-07-16T00:00:00.000","1","US20A","T-Richmond","https://rpol.dot.ny.gov/?id=RC-0003"
"5","5019.03","NIAGARA","C70-12","C70-12, C55-13, C56-12","RIVER ROAD ARTERIAL,;A.C. RECON.; RT. 265, 384",,"1970-06-05T00:00:00.000","10","I81, I86, NY17, NY265, NY384","C-North Tonawanda, T-Hinsdale, T-Lafayette, T-Olean, T-Onondaga, T-Tully","https://rpol.dot.ny.gov/?id=C70-12"
"5","5024.02","ERIE","C70-13","C70-13","YOUNG ST. ARTERIAL,;PEDESTRIAN BRIDGE CONSTRUCTION;","1063080","1970-08-03T00:00:00.000","20","I390, I86, NY17","T-Avoca, T-Bath, V-Bath","https://rpol.dot.ny.gov/?id=C70-13"
"8","8031.03","WESTCHESTER","C70-14","C70-14","NEPPERHAN AVE. ARTERIAL,;DEMOLITION;",,"1970-07-22T00:00:00.000","18","962A, I86, NY17","T-Almond, T-Hornellsville, V-Almond","https://rpol.dot.ny.gov/?id=C70-14"
"1","1027.03","ALBANY, RENSSELAER","C70-15","C70-15","TROY NORTH-SOUTH ARTERIAL,;DEMOLITION; RT. I-787",,"1970-08-14T00:00:00.000",,"I86, NY17","T-Amity, T-Angelica, T-West Almond, V-Angelica","https://rpol.dot.ny.gov/?id=C70-15"
"2","2019.02","MONTGOMERY","C70-16","C70-16","EAST-WEST ARTERIAL,;DEMOLITION; RT. 5, 8, 12",,"1970-10-26T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C70-16"
"2","2067.04","HERKIMER","C70-17","C70-17","LITTLE FALLS EAST-WEST ARTERIAL,;DEMOLITION; RT. 5",,"1970-08-31T00:00:00.000","11",,,"https://rpol.dot.ny.gov/?id=C70-17"
"5","5303.00","ERIE","C70-18","C70-18","ELM-OAK ARTERIAL,;DEMOLITION;",,"1970-08-27T00:00:00.000","13",,,"https://rpol.dot.ny.gov/?id=C70-18"
"9","9016.01","CHENANGO","C70-19","C54-13, C70-19","NORTH BROAD ST.,;A.C. RECON.; RT. 12",,"1970-08-17T00:00:00.000","4","NY12, US219","C-Norwich, T-Ashford, T-Concord, V-Springville","https://rpol.dot.ny.gov/?id=C70-19"
"9","9357.22","OTSEGO","C70-20","C70-20","GRAND ST. ARTERIAL,;DEMOLITION;",,"1970-09-23T00:00:00.000","8",,,"https://rpol.dot.ny.gov/?id=C70-20"
"5","5147.21","NIAGARA","C70-21","C70-21","LASALLE ARTERIAL,;DEMOLITION;",,"1970-09-23T00:00:00.000","23",,,"https://rpol.dot.ny.gov/?id=C70-21"
"2","2068.01","ONEIDA","C70-23","C70-23","UTICA NORTH GENESEE ST. ARTERIAL;",,"1970-10-20T00:00:00.000","9",,,"https://rpol.dot.ny.gov/?id=C70-23"
"2","2068.03","ONEIDA","C70-24","C70-24","UTICA NORTH GENESEE ST. ARTERIAL,;DEMOLITION;",,"1970-10-20T00:00:00.000","9",,,"https://rpol.dot.ny.gov/?id=C70-24"
"2","2068.04","ONEDIA","C70-25","C70-25","UTICA NORTH GENESEE ST. ARTERIAL,;DEMOLITION;",,"1970-10-30T00:00:00.000","7",,,"https://rpol.dot.ny.gov/?id=C70-25"
"3","3076.00","CAYUGA","C70-26","0592, C70-26","AUBURN GRANT AVE. ARTERIAL,;A.C. RECON.; RT. 5",,"1970-11-02T00:00:00.000","100","NY5","C-Auburn, T-Brutus, T-Sennett","https://rpol.dot.ny.gov/?id=C70-26"
"2","2068.02","ONEIDA","C70-27","C70-27","UTICA NORTH GENESEE ST. ARTERIAL,;DEMOLITION;",,"1970-10-19T00:00:00.000","7",,,"https://rpol.dot.ny.gov/?id=C70-27"
"8","8536.00","WESTCHESTER","C70-30","C68-06, C70-30","CENTRAL PARK AVE. ARTERIAL,;STORM SEWER DRAINAGE;",,"1970-12-02T00:00:00.000","58","NY100","C-Yonkers","https://rpol.dot.ny.gov/?id=C70-30"
"2","2335.05","ONEIDA","C70-32","C70-32","UTICA EAST-WEST ARTERIAL,;BRIDGE REMOVAL;",,"1970-12-31T00:00:00.000","29",,,"https://rpol.dot.ny.gov/?id=C70-32"
"7","7293.00","JEFFERSON","C71-03","C52-04, C52-05, C71-03","BRIDGE REHAB. OVER RAILROAD,;ARSENAL ST.; RT. 3",,"1971-05-03T00:00:00.000","40","I690, NY3, NY37C, NY5, NY695","C-Watertown, T-Bombay, T-Brasher, T-Geddes, T-Hanover, V-Silver Creek","https://rpol.dot.ny.gov/?id=C71-03"
"9","9357.24","OTSEGO","C71-04","C71-04","GRAND ST. ARTERIAL,;DEMOLITION;",,"1971-02-09T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C71-04"
"9","9357.19","OTSEGO","C71-05","8233, 5455, 0316, 0162, C71-06, C71-05, 71--06","C.C.P. CONSTRUCTION,;RT. I-88;","1095220,10952391095241,1095242,1095250,1095269,1095279,1095289,1095290","1971-06-03T00:00:00.000","487","991F, 992D, I88, NY23, NY28, NY7","C-Oneonta, T-Davenport, T-Franklin, T-Meredith, T-Oneonta","https://rpol.dot.ny.gov/?id=C71-05"
"4","4110.00","ONTARIO","C71-11","C71-11, 1278","A.C. RECON.,;EAST GIBSON ST. ARTERIAL; RT. 21","1092360","1971-08-04T00:00:00.000","94","NY21, NY488","C-Canandaigua, T-Canandaigua, T-Hopewell, T-Phelps","https://rpol.dot.ny.gov/?id=C71-11"
"3","3466.00","ONONDAGA","C71-12","C71-12, C65-28","LANDSCAPING & PARKING LOT,;RT. I-81 INTERCHANGE; RT. I-690",,"1971-06-17T00:00:00.000","86","I690, I81, NY12","C-Syracuse, T-Morristown","https://rpol.dot.ny.gov/?id=C71-12"
"1","1027.04","RENSSELAER","C71-14","C71-14, C71-15","TROY NORTH-SOUTH ARTERIAL,;DEMOLITION; RT. I-787",,"1971-10-19T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C71-14"
"3","3111.07","CAYUGA","C71-16","C71-16","AUBURN EAST-WEST ARTERIAL,;DEMOLITION; RT. 5, 20",,"1971-11-03T00:00:00.000","13",,,"https://rpol.dot.ny.gov/?id=C71-16"
"2","2067.05","HERKIMER","C71-17","C71-17","LITTLE FALLS EAST-WEST ARTERIAL,;DEMOLITION; RT. 5",,"1971-10-08T00:00:00.000","19",,,"https://rpol.dot.ny.gov/?id=C71-17"
"8","8031.04","WESTCHESTER","C71-20","C71-21, C71-20","CROSS WESTCHESTER ARTERIAL,;DEMOLITION;",,"1971-10-20T00:00:00.000","15",,,"https://rpol.dot.ny.gov/?id=C71-20"
"8","8479.02","COLUMBIA","D250402","1933","A.C.; PAVEMENT MARKINGS",,"1983-03-11T00:00:00.000",,"NY295","T-Chatham, V-Chatham","https://rpol.dot.ny.gov/?id=D250402"
"2","2068.00","ONEIDA","C71-22","C71-22","A.C. RECON.,;NORTH GENESEE ST. ARTERIAL; RT. 921N, 921C","1090509,109050A,1090510","1971-09-24T00:00:00.000","518","921C, 921P","C-Utica","https://rpol.dot.ny.gov/?id=C71-22"
"8","8039.21","ULSTER","C74-13","C74-13","NORTH-SOUTH ARTERIAL,;C.C.P. RECON.,;RT. 9W, 983A;",,"1975-01-03T00:00:00.000","47","US9W","C-Kingston","https://rpol.dot.ny.gov/?id=C74-13"
"2","2088.00","ONEIDA","C72-03","1943, C72-03, C72-04","A.C. RECON.,;BURRSTONE RD. ARTERIAL; RT. 921B","1002269,1054309,1090530,1090540","1973-01-31T00:00:00.000","448","921B, I684, I90","C-Utica, T-Bedford, T-Lewisboro, T-New Hartford, T-North Salem, T-Schodack, V-New York Mills","https://rpol.dot.ny.gov/?id=C72-03"
"2","2088.02","ONEIDA","C72-05","C72-05","BURRSTONE RD. ARTERIAL,;DEMOLITION;",,"1972-08-29T00:00:00.000",,"991L, I88","T-Afton, T-Colesville","https://rpol.dot.ny.gov/?id=C72-05"
"5","5303.01","ERIE","C72-06","C72-06","ELM-OAK ARTERIAL,;DEMOLITION;",,"1972-09-13T00:00:00.000","7",,,"https://rpol.dot.ny.gov/?id=C72-06"
"2","2361.03","ONEIDA","C72-07","C56-05, C56-06, C60-25, C72-07","A.C. RESURFACING & MEDIAN BARRIER; RT. 12",,"1972-09-20T00:00:00.000","9","I495, I790, NY12, NY3, NY5, NY5S, NY8","C-Queens, C-Utica, T-Granby","https://rpol.dot.ny.gov/?id=C72-07"
"8","8031.00","WESTCHESTER","C72-08","C72-08","NEPPERHAN AVE. ARTERIAL,;A.C. RECON.; RT. 983B, 983C","1095460,1095470","1973-02-08T00:00:00.000","382","983B, 983C","C-Yonkers","https://rpol.dot.ny.gov/?id=C72-08"
"5","5083.03","ERIE","C73-01","C73-01","ELM-OAK ARTERIAL,;DEMOLITION;",,"1973-02-06T00:00:00.000",,"NY104, NY440","C-Staten Island, T-Webster","https://rpol.dot.ny.gov/?id=C73-01"
"1","1528.19","ALBANY","C73-02","C66-17, C73-02","MISC.,;RT. I-90;",,"1973-07-31T00:00:00.000","24","I684, I90","C-Albany, C-Rensselaer, T-Bedford, T-Schodack","https://rpol.dot.ny.gov/?id=C73-02"
"2","2067.00","HERKIMER","C73-03","C73-03","A.C. RECON.,;LITTLE FALLS EAST-WEST ARTERIAL; RT. 5",,"1973-04-06T00:00:00.000","174","961J, I390, I86, NY167, NY17, NY5","C-Little Falls, T-Avoca, T-Ellery, T-North Harmony, V-Avoca","https://rpol.dot.ny.gov/?id=C73-03"
"5","5051.02","NIAGARA","C73-04","C73-04","A.C. RECON.,;RAINBOW BLVD. ARTERIAL; RT. 384",,"1973-04-24T00:00:00.000","127","954V, I88","C-Niagara Falls, T-Afton, T-Bainbridge","https://rpol.dot.ny.gov/?id=C73-04"
"3","3076.01","CAYUGA","C73-05","0590, 73--05, C73-05","A.C. CONSTRUCTION; RT. 5","1069180,1069190,1207160","1973-05-14T00:00:00.000","130","NY326, NY5, US20","C-Auburn, T-Aurelius, T-Montezuma","https://rpol.dot.ny.gov/?id=C73-05"
"1","1040.38","ALBANY","C73-06","C73-06","LARK-DOVE ARTERIAL,;DEMOLITION; RT. 9, I-90",,"1973-05-04T00:00:00.000",,"I88","T-Sidney","https://rpol.dot.ny.gov/?id=C73-06"
"1","1027.00","RENSSELAER","C73-07","C73-07","TROY NORTH-SOUTH ARTERIAL,;DEMOLITION;",,"1973-07-11T00:00:00.000",,"954J, I86, I88, NY17, NY430","T-Bainbridge, T-Ellery, T-Ellicott, T-Sidney, V-Bemus Point, V-Sidney","https://rpol.dot.ny.gov/?id=C73-07"
"2","M204.00","ONEIDA","C73-08","C73-08, C58-07","BRIDGE OVER RAILROAD,;BRIDGE PAINTING;",,"1973-10-11T00:00:00.000","2","991J, I88, NY26, NY46, NY49, NY69","C-Rome - inner district, T-Otego, T-Sidney, V-Otego","https://rpol.dot.ny.gov/?id=C73-08"
"3","3076.02","CAYUGA","C73-09","C73-09","AUBURN,;COLUMBUS ST. TO GRANT AVE.,;DEMOLITION; RT. 5",,"1973-11-14T00:00:00.000","11","I390","T-Avoca, V-Avoca","https://rpol.dot.ny.gov/?id=C73-09"
"5","5083.01","ERIE","C73-10","C73-10","ELM-OAK ARTERIAL,;DEMOLITION;",,"1973-11-30T00:00:00.000",,"NY318","T-Junius, T-Phelps, T-Tyre","https://rpol.dot.ny.gov/?id=C73-10"
"8","8031.02","WESTCHESTER","C73-11","C73-11","CROSS WESTCHESTER ARTERIAL,;A.C. RECON.; RT. 983C",,"1973-11-27T00:00:00.000","111","983C, 991H, I88, NY104","C-Rochester, C-Yonkers, T-Sidney, V-Unadilla","https://rpol.dot.ny.gov/?id=C73-11"
"1","1054.00","ALBANY, RENSSELAER","C73-12","C73-12","TROY EAST-WEST ARTERIAL,;DEMOLITION,; LET BY REGION;",,"1974-01-28T00:00:00.000",,"991H","T-Sidney, V-Unadilla","https://rpol.dot.ny.gov/?id=C73-12"
"8","8076.02","WESTCHESTER","C73-13","C73-13","NEPPERHAN AVE. ARTERIAL,;DEMOLITION;",,"1974-01-07T00:00:00.000",,"I88","C-Oneonta, T-Oneonta, T-Otego","https://rpol.dot.ny.gov/?id=C73-13"
"8","8141.01","DUTCHESS","C73-14","C73-14","EAST-WEST ARTERIAL,;DEMOLITION;",,"1974-01-30T00:00:00.000","13",,,"https://rpol.dot.ny.gov/?id=C73-14"
"3","3076.02","CAYUGA","C74-02","0590, C74-02, C74-03, C74-04, C74-05","A.C. RECON.,;CITY OF AUBURN; RT. 5, 20","1068921,1068922","1974-03-12T00:00:00.000","432","987E, I390, NY34, NY38, NY5, NY8, US20","C-Auburn, T-Aurelius, T-Cohocton, T-Deerfield, T-Highlands, T-Montezuma, T-Wayland","https://rpol.dot.ny.gov/?id=C74-02"
"5","5029.01","NIAGARA","C74-06","C74-06","ERIE HIGHLAND ARTERIAL,;A.C. RECON.; RT. 952B",,"1974-08-12T00:00:00.000","58","NY384","C-Niagara Falls","https://rpol.dot.ny.gov/?id=C74-06"
"8","8038.00","WESTCHESTER","C74-07","C74-07","WHITE PLAINS ARTERIAL FEEDER,;DEMOLITION,;RT. 119;",,"1974-07-18T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C74-07"
"1","1027.00","RENSSELAER","C74-08","C74-08","TROY NORTH-SOUTH ARTERIAL,;SITE PREPARATION;",,"1974-08-20T00:00:00.000","6",,,"https://rpol.dot.ny.gov/?id=C74-08"
"2","2019.08","MONTGOMERY","C74-09","C74-09","NORTH-SOUTH & EAST-WEST ARTERIALS,;DEMOLITION;",,"1974-10-24T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C74-09"
"8","8523.00","WESTCHESTER","C74-10","C74-10","NEPPERHAN AVE. ARTERIAL,;C.C.P. RECON.; RT. 9A","7700500","1974-11-12T00:00:00.000","87",,,"https://rpol.dot.ny.gov/?id=C74-10"
"5","5750.53","ERIE","C75-29","C54-09, C75-33, C75-32, C75-29","CHURCH ST. ARTERIAL RECON.;",,"1975-09-03T00:00:00.000","158","950E, 952G, NY17, NY5, US6","C-Buffalo, T-Blooming Grove, T-Chester, V-Chester","https://rpol.dot.ny.gov/?id=C75-29"
"3","3750.30","ONONDAGA","C74-11","C66-09, 0429, 68--04, C74-11","THOMPSON RD. ARTERIAL,;A.C. RECON.;",,"1974-12-06T00:00:00.000","74","930P, I690, I86, NY17, NY25B, NY5, NY635","C-Syracuse, T-De Witt, T-Fremont, T-Hornellsville, T-Howard, V-East Syracuse, V-Old Westbury","https://rpol.dot.ny.gov/?id=C74-11"
"11","M004.00","BRONX","CBE 72-1","CBE, BRP","BRIDGE PAINTING,;RT. I-95;",,"1972-10-06T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=CBE-72-1"
"1","1054.00","RENSSELAER","C74-15","C74-15","MAPLEWOOD TO HOOSICK ST. ARTERIAL,;DEMOLITION;",,"1974-12-23T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C74-15"
"2","2034.38","ONEIDA","C75-01","C62-12, C75-01","NORTHSIDE ARTERIAL,;A.C. RECON.;",,"1975-03-31T00:00:00.000","9","921C, I790, I81, NY49, NY5","C-Utica, T-Cortlandville, T-Homer, V-Homer","https://rpol.dot.ny.gov/?id=C75-01"
"8","8031.05","WESTCHESTER","C75-02","C75-02, C75-03","NEPPERHAN AVE. ARTERIAL,;DEMOLITION;",,"1975-02-26T00:00:00.000",,"NY19, NY417","V-Wellsville","https://rpol.dot.ny.gov/?id=C75-02"
"5","5029.00","NIAGARA","C75-04","C75-04, C75-05","RAINBOW BLVD. ARTERIAL,;A.C. RECON.; RT. 384",,"1975-05-08T00:00:00.000","87","952B, 954V, NY384","C-Niagara Falls","https://rpol.dot.ny.gov/?id=C75-04"
"6","6096.00","STEUBEN","C75-06","C75-06","NORTH-SOUTH ARTERIAL,;DEMOLITION;",,"1975-05-01T00:00:00.000","8",,,"https://rpol.dot.ny.gov/?id=C75-06"
"9","9304.00","BROOME","C75-07","C48-07, C75-07","COURT ST.,;RETAINING WALL REPAIRS;",,"1975-04-16T00:00:00.000","16","US11","C-Binghamton","https://rpol.dot.ny.gov/?id=C75-07"
"2","2019.08","MONTGOMERY","C75-08","C75-08","NORTH-SOUTH ARTERIAL,;DEMOLITION;",,"1975-05-12T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C75-08"
"5","5029.00","NIAGARA","C75-09","C75-09","MAIN ST. ARTERIAL,;A.C. RECON.; RT. 104",,"1975-02-26T00:00:00.000","67","NY104","C-Niagara Falls","https://rpol.dot.ny.gov/?id=C75-09"
"5","5083.01","ERIE","C75-10","C75-10","ELM-OAK ARTERIAL,;DEMOLITION;",,"1975-02-26T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C75-10"
"9","9500.35","BROOME","C75-11","C63-24, C75-11","BINGHAMTON STATE HOSPITAL RD.,;DRAINAGE;",,"1975-02-26T00:00:00.000","6","I81","C-Binghamton, T-Kirkwood","https://rpol.dot.ny.gov/?id=C75-11"
"4","4088.00","MONROE","C75-13","C58-02, C60-06, C75-13","EASTERN EXPRESSWAY,;SAFETY IMPROVEMENTS;","1048780,1048790,1048800","1975-06-25T00:00:00.000","115","I295, I490, I495, I695, I95, US209","C-Bronx, C-Queens, C-Rochester, T-Ulster, V-Old Westbury","https://rpol.dot.ny.gov/?id=C75-13"
"5","5470.02","ERIE","C75-14","C75-14, C63-02","KENSINGTON EXPRESSWAY,;A.C. RECON. & BRIDGE REHAB.,;RTS. 33, 198;",,"1975-05-12T00:00:00.000","155","908G, I290, NY167, NY198, NY33","C-Buffalo, T-Little Falls, T-Smithtown, T-Tonawanda","https://rpol.dot.ny.gov/?id=C75-14"
"1","1295.01","ALBANY","C75-15","C75-15","MID-CROSSTOWN ARTERIAL,;DEMOLITION;",,"1975-05-23T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C75-15"
"1","1125.08","ALBANY, GREENE","C75-17","0797, 5583, C61-06, C62-03, C70-04, C65-10, 61--24, 67--15, C75-17, C75-18","BRIDGE RAIL & FENCING,;RTS. 23, 32, 85, I-90, I-787;","1049669","1975-06-23T00:00:00.000","24","910D, 912S, 914B, 915F, 951A, I278, I490, I787, I84, I86, I87, I890, I90, NY17, NY180, NY23, NY296, NY32, NY52, NY531, NY54, NY85","C-Albany, C-Beacon, C-Brooklyn, C-Niagara Falls, C-Staten Island, T-Bath, T-Bethlehem, T-Brownville, T-Chester, T-Clayton, T-Gates, T-Guilderland, T-Rotterdam, T-Schroon, T-Windham, V-Bath","https://rpol.dot.ny.gov/?id=C75-17"
"8","8076.02","WESTCHESTER","C75-19","C75-20, C75-19","NEPPERHAN AVE. ARTERIAL,;DEMOLITION;",,"1975-06-26T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C75-19"
"10",,"SUFFOLK","CAPSP 1","CAPSP","GRADING,;OP TO MONTAUK HIGHWAY  (JBSPA LET);",,"1949-12-20T00:00:00.000","7",,,"https://rpol.dot.ny.gov/?id=CAPSP-1"
"5","5034.32","ERIE","C75-21","C54-09, C58-14, C62-20, C75-21","A.C. RECON. & BRIDGE REHABS.,;RT. 5;",,"1975-06-05T00:00:00.000","87","I587, NY17, NY28, NY5, US6","C-Buffalo, C-Kingston, T-Blooming Grove, T-Chester, T-Ulster, V-Chester","https://rpol.dot.ny.gov/?id=C75-21"
"2","2044.22","MONTGOMERY","C75-22","C67-04, C75-22","NORTH-SOUTH ARTERIAL,;TIMBER CURBING & A.C. SIDEWALK; RT. 674C",,"1975-07-10T00:00:00.000","6","961A, 987A, I86, NY17, NY30, NY427, NY67, US62","C-Amsterdam, T-Chemung, T-Kiantone, T-Stony Point","https://rpol.dot.ny.gov/?id=C75-22"
"2","2023.06","MADISON, ONEIDA","C75-23","58--04, 59--15, C58-07, C59-10, C75-23","BRIDGE RAIL REPLACEMENT,;RTS. 26, 49, 69, 365;","Various","1975-08-01T00:00:00.000","48","947A, I278, I86, I87, I99, NY17, NY21, NY26, NY33, NY365, NY365A, NY46, NY49, NY5, NY69","C-Batavia, C-Bronx, C-Hornell, C-Oneida - inner district, C-Oneida - outer district, C-Rome - inner district, C-Rome - outer district, T-Corning, T-Erwin, T-Greece, T-Vernon, V-Painted Post","https://rpol.dot.ny.gov/?id=C75-23"
"7","7152.15","ST. LAWRENCE","C75-24","57--19, 0878, 5497, 9357, C57-16, C75-24","A.C. & BRIDGE REHAB.,;RT. 37;",,"1975-08-14T00:00:00.000","66","971A, I87, NY37, NY812","C-Ogdensburg, T-Colonie, T-Halfmoon, T-Lisbon, T-Oswegatchie, T-Waddington","https://rpol.dot.ny.gov/?id=C75-24"
"5","5083.01","ERIE","C75-25","C75-25","ELM-OAK ARTERIAL,;DEMOLITION;",,"1975-08-25T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C75-25"
"8","8022.07","WESTCHESTER","C75-26","C68-06, C75-26","CENTRAL PARK AVE.,;PEDESTRIAN BRIDGE;",,"1976-02-04T00:00:00.000","29","NY100","C-Yonkers","https://rpol.dot.ny.gov/?id=C75-26"
"2","2017.00","ONEIDA","C75-27","C75-27","DOMINICK AVE. ARTERIAL,;DEMOLITION;",,"1975-08-28T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C75-27"
