"tax_year","credit_type","place_of_residence","county","size_of_earned_income","notes","number_of_claims_zero_qualifying_children","credit_amount_claimed_zero_qualifying_children_000","average_credit_zero_qualifying_children","number_of_claims_one_qualifying_child","credit_amount_claimed_one_qualifying_child_000","average_credit_one_qualifying_child","number_of_claims_more_than_one_qualifying_child","credit_amount_claimed_more_than_one_qualifying_child_000","average_credit_more_than_one_qualifying_child","number_of_claims_two_qualifying_children","credit_amount_claimed_two_qualifying_children_000","average_credit_two_qualifying_children","number_of_claims_more_than_two_qualifying_children","credit_amount_claimed_more_than_two_qualifying_children_000","average_credit_more_than_two_qualifying_children","number_of_claims_total","credit_amount_claimed_total_000","average_credit_total","place_of_residence_sort_order","earned_income_sort_order"
"2020","NYS EITC","Erie","Erie","$44,001 - $48,000",,"0","0","0","122","10.013","82",,,,"481","104.612","217","329","149.766","455","932","264.391","284","20","12"
"2020","NYS EITC","Erie","Erie","$28,001 - $32,000",,"0","0","0","1790","890.135","497",,,,"1188","1172.257","987","679","838.232","1235","3657","2900.624","793","20","8"
"2020","NYS EITC","Erie","Erie","$16,001 - $20,000","d/",,,"65",,,"823",,,,"1639","2334.452","1424","968","1565.363","1617","5090","5843.649","1148","20","5"
"2020","NYS EITC","Erie","Erie","$0 - $4,000",,"3334","220.637","66","1229","247.73","202",,,,"558","135.364","243","276","76.068","276","5397","679.799","126","20","1"
"2020","NYS EITC","Erie","Erie","$4,001 - $8,000",,"3386","429.129","127","2055","1150.483","560",,,,"914","626.44","685","470","361.071","768","6825","2567.123","376","20","2"
"2020","NYS EITC","Erie","Erie","$8,001 - $12,000",,"3148","302.125","96","2519","2046.441","812",,,,"1284","1394.544","1086","711","884.35","1244","7662","4627.46","604","20","3"
"2020","NYS EITC","Erie","Erie","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"144","26.21","182","234","67.398","288","378","93.608","248","20","13"
"2020","NYS EITC","Erie","Erie","$40,001 - $44,000",,"0","0","0","626","56.589","90",,,,"777","319.086","411","408","262.386","643","1811","638.061","352","20","11"
"2020","NYS EITC","Erie","Erie","$52,001 - $56,000",,"0","0","0","0","0","0",,,,"45","2.096","47","149","25.655","172","194","27.751","143","20","14"
"2020","NYS EITC","Erie","Erie","$32,001 - $36,000",,"0","0","0","1575","569.937","362",,,,"1025","824.702","805","625","661.015","1058","3225","2055.654","637","20","9"
"2020","NYS EITC","Erie","Erie","$36,001 - $40,000",,"0","0","0","1400","277.509","198",,,,"940","574.558","611","516","433.277","840","2856","1285.344","450","20","10"
"2020","NYS EITC","Erie","Erie","$56,001 AND OVER","a/","0","0","0","0","0","0",,,,"0","0","0","16","0.291","18","16","0.291","18","20","15"
"2020","NYS EITC","Erie","Erie","$12,001 - $16,000",,"1469","58.065","40","2534","2131.869","841",,,,"1634","2247.716","1376","945","1492.057","1579","6582","5929.707","901","20","4"
"2020","NYS EITC","Erie","Erie","$20,001 - $24,000","d/, a/",,,"20",,,"741",,,,"1467","1920.648","1309","883","1352.815","1532","4416","4800.815","1087","20","6"
"2020","NYS EITC","Erie","Erie","$24,001 - $28,000",,"0","0","0","1958","1221.901","624",,,,"1343","1541.979","1148","791","1130.564","1429","4092","3894.444","952","20","7"
"2020","NYS EITC","Erie","Erie","TOTAL",,"11473","1018.564","89","20221","12065.185","597",,,,"13439","13224.664","984","8000","9300.308","1163","53133","35608.721","670","20","16"
"2020","NYS EITC","Essex","Essex","TOTAL",,"548","48.507","89","748","440.149","588",,,,"519","507.167","977","250","266.919","1068","2065","1262.742","611","21","16"
"2020","NYS EITC","Essex","Essex","$52,001 - $56,000","d/, a/","0","0","0","0","0","0",,,,,,"30",,,"195","16","2.458","154","21","14"
"2020","NYS EITC","Essex","Essex","$44,001 - $48,000",,"0","0","0","11","0.648","59",,,,"25","6.385","255","15","6.444","430","51","13.477","264","21","12"
"2020","NYS EITC","Essex","Essex","$48,001 - $52,000","d/","0","0","0","0","0","0",,,,,,"252",,,"274","20","5.348","267","21","13"
"2020","NYS EITC","Essex","Essex","$28,001 - $32,000",,"0","0","0","83","41.948","505",,,,"37","39.473","1067","28","36.77","1313","148","118.191","799","21","8"
"2020","NYS EITC","Essex","Essex","$32,001 - $36,000",,"0","0","0","82","30.883","377",,,,"52","45.249","870","12","14.851","1238","146","90.983","623","21","9"
"2020","NYS EITC","Essex","Essex","$36,001 - $40,000",,"0","0","0","58","12.364","213",,,,"58","38.969","672","14","10.112","722","130","61.445","473","21","10"
"2020","NYS EITC","Essex","Essex","$56,001 AND OVER",,"0","0","0","0","0","0",,,,"0","0","0","0","0","0","0","0","0","21","15"
"2020","NYS EITC","Essex","Essex","$40,001 - $44,000",,"0","0","0","29","3.218","111",,,,"34","14.992","441","26","16.475","634","89","34.685","390","21","11"
"2020","NYS EITC","Essex","Essex","$0 - $4,000","d/",,,"64",,,"222",,,,"16","4.362","273",,,"397","236","27.369","116","21","1"
"2020","NYS EITC","Essex","Essex","$4,001 - $8,000",,"161","20.554","128","55","31.67","576",,,,"24","17.18","716","13","10.511","809","253","79.915","316","21","2"
"2020","NYS EITC","Essex","Essex","$8,001 - $12,000",,"131","12.805","98","81","70.782","874",,,,"49","53.87","1099","15","19.141","1276","276","156.598","567","21","3"
"2020","NYS EITC","Essex","Essex","$12,001 - $16,000",,"74","3.394","46","67","58.538","874",,,,"56","81.006","1447","26","42.959","1652","223","185.897","834","21","4"
"2020","NYS EITC","Essex","Essex","$16,001 - $20,000","d/",,,"67","76","64.966","855",,,,"47","68.174","1451",,,"1745","151","168.563","1116","21","5"
"2020","NYS EITC","Essex","Essex","$20,001 - $24,000",,"0","0","0","73","55.303","758",,,,"60","74.65","1244","16","25.308","1582","149","155.261","1042","21","6"
"2020","NYS EITC","Essex","Essex","$24,001 - $28,000",,"0","0","0","96","61.613","642",,,,"51","61.229","1201","30","39.71","1324","177","162.552","918","21","7"
"2020","NYS EITC","Franklin","Franklin","$0 - $4,000",,"206","15.618","76","53","10.381","196",,,,"29","6.489","224","14","4.142","296","302","36.63","121","22","1"
"2020","NYS EITC","Franklin","Franklin","$4,001 - $8,000",,"221","27.986","127","105","58.669","559",,,,"57","40.389","709","16","11.91","744","399","138.954","348","22","2"
"2020","NYS EITC","Franklin","Franklin","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"39",,,"39","22","15"
"2020","NYS EITC","Franklin","Franklin","TOTAL",,"729","69.801","96","1165","709.136","609",,,,"761","744.951","979","467","532.194","1140","3122","2056.082","659","22","16"
"2020","NYS EITC","Franklin","Franklin","$8,001 - $12,000",,"199","20.063","101","141","121.411","861",,,,"63","71.074","1128","30","39.112","1304","433","251.66","581","22","3"
"2020","NYS EITC","Franklin","Franklin","$36,001 - $40,000",,"0","0","0","82","16.672","203",,,,"56","35.073","626","41","39.781","970","179","91.526","511","22","10"
"2020","NYS EITC","Franklin","Franklin","$40,001 - $44,000",,"0","0","0","40","3.657","91",,,,"35","14.645","418","23","13.982","608","98","32.284","329","22","11"
"2020","NYS EITC","Franklin","Franklin","$32,001 - $36,000",,"0","0","0","106","40.241","380",,,,"84","70.911","844","35","34.055","973","225","145.207","645","22","9"
"2020","NYS EITC","Franklin","Franklin","$44,001 - $48,000",,"0","0","0","10","0.651","65",,,,"37","7.947","215","27","13.927","516","74","22.525","304","22","12"
"2020","NYS EITC","Franklin","Franklin","$20,001 - $24,000","d/, a/",,,"22","116","80.952","698",,,,"73","97.91","1341","46","67.05","1458","238","245.978","1034","22","6"
"2020","NYS EITC","Franklin","Franklin","$24,001 - $28,000",,"0","0","0","126","82.264","653",,,,"74","90.877","1228","56","78.749","1406","256","251.89","984","22","7"
"2020","NYS EITC","Franklin","Franklin","$28,001 - $32,000",,"0","0","0","112","59.009","527",,,,"72","66.593","925","51","59.049","1158","235","184.651","786","22","8"
"2020","NYS EITC","Franklin","Franklin","$48,001 - $52,000","d/","0","0","0","0","0","0",,,,,,"165","18","4.28","238",,,"217","22","13"
"2020","NYS EITC","Franklin","Franklin","$52,001 - $56,000","d/, a/","0","0","0","0","0","0",,,,,,"32",,,"173","11","1.619","147","22","14"
"2020","NYS EITC","Franklin","Franklin","$12,001 - $16,000",,"80","4.579","57","133","115.912","872",,,,"76","105.547","1389","48","77.368","1612",,,"900","22","4"
"2020","NYS EITC","Franklin","Franklin","$16,001 - $20,000","d/",,,"74","141","119.317","846",,,,"96","136.276","1420","52","87.195","1677",,,"1114","22","5"
"2020","NYS EITC","Fulton","Fulton","$0 - $4,000",,"228","16.982","74","98","20.403","208",,,,"41","12.283","300","19","4.65","245","386","54.318","141","23","1"
"2020","NYS EITC","Fulton","Fulton","$4,001 - $8,000",,"227","29.251","129","153","84.525","552",,,,"50","34.245","685","19","15.196","800","449","163.217","364","23","2"
"2020","NYS EITC","Fulton","Fulton","$8,001 - $12,000",,"203","20.184","99","195","170.012","872",,,,"82","93.341","1138","26","32.927","1266","506","316.464","625","23","3"
"2020","NYS EITC","Fulton","Fulton","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"28",,,"28","23","15"
"2020","NYS EITC","Fulton","Fulton","TOTAL",,"781","73.572","94","1616","973.147","602",,,,"984","936.524","952","459","520.641","1134","3840","2503.884","652","23","16"
"2020","NYS EITC","Fulton","Fulton","$32,001 - $36,000",,"0","0","0","152","58.682","386",,,,"92","69.808","759","46","50.015","1087","290","178.505","616","23","9"
"2020","NYS EITC","Fulton","Fulton","$36,001 - $40,000",,"0","0","0","127","25.982","205",,,,"92","54.446","592","39","37.138","952","258","117.566","456","23","10"
"2020","NYS EITC","Fulton","Fulton","$28,001 - $32,000",,"0","0","0","157","77.956","497",,,,"89","88.457","994","35","43.795","1251","281","210.208","748","23","8"
"2020","NYS EITC","Fulton","Fulton","$40,001 - $44,000",,"0","0","0","45","5.23","116",,,,"67","29.115","435","19","12.51","658","131","46.855","358","23","11"
"2020","NYS EITC","Fulton","Fulton","$16,001 - $20,000",,"11","0.697","63","144","120.241","835",,,,"107","153.48","1434","53","92.608","1747","315","367.026","1165","23","5"
"2020","NYS EITC","Fulton","Fulton","$20,001 - $24,000",,"0","0","0","181","140.866","778",,,,"96","129.424","1348","49","75.018","1531","326","345.308","1059","23","6"
"2020","NYS EITC","Fulton","Fulton","$24,001 - $28,000",,"0","0","0","166","107.164","646",,,,"93","108.092","1162","47","65.721","1398","306","280.977","918","23","7"
"2020","NYS EITC","Fulton","Fulton","$44,001 - $48,000",,"0","0","0","12","1.074","90",,,,"33","7.323","222","25","12.698","508","70","21.095","301","23","12"
"2020","NYS EITC","Fulton","Fulton","$12,001 - $16,000",,"112","6.458","58","186","161.012","866",,,,"114","151.185","1326","45","69.451","1543","457","388.106","849","23","4"
"2020","NYS EITC","Fulton","Fulton","$48,001 - $52,000","d/","0","0","0","0","0","0",,,,,,"242",,,"299","44","11.957","272","23","13"
"2020","NYS EITC","Fulton","Fulton","$52,001 - $56,000","d/, a/","0","0","0","0","0","0",,,,,,"35","10","1.925","193",,,"128","23","14"
"2020","NYS EITC","Genesee","Genesee","$0 - $4,000",,"207","13.443","65","74","16.851","228",,,,"25","6.422","257","23","6.439","280","329","43.155","131","24","1"
"2020","NYS EITC","Genesee","Genesee","$4,001 - $8,000",,"213","26.996","127","97","54.664","564",,,,"35","25.303","723","21","15.854","755","366","122.817","336","24","2"
"2020","NYS EITC","Genesee","Genesee","$44,001 - $48,000",,"0","0","0","11","0.86","78",,,,"43","8.333","194","28","12.33","440","82","21.523","262","24","12"
"2020","NYS EITC","Genesee","Genesee","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"13","2.237","172","23","7.034","306","36","9.271","258","24","13"
"2020","NYS EITC","Genesee","Genesee","$40,001 - $44,000",,"0","0","0","37","3.319","90",,,,"42","15.561","371","32","21.729","679","111","40.609","366","24","11"
"2020","NYS EITC","Genesee","Genesee","$52,001 - $56,000","d/, a/","0","0","0","0","0","0",,,,,,"38","23","3.912","170",,,"147","24","14"
"2020","NYS EITC","Genesee","Genesee","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"11",,,"11","24","15"
"2020","NYS EITC","Genesee","Genesee","TOTAL",,"756","67.874","90","1227","722.239","589",,,,"749","711.316","950","449","465.654","1037","3181","1967.083","618","24","16"
"2020","NYS EITC","Genesee","Genesee","$20,001 - $24,000",,"0","0","0","142","98.112","691",,,,"84","109.734","1306","41","65.12","1588","267","272.966","1022","24","6"
"2020","NYS EITC","Genesee","Genesee","$24,001 - $28,000",,"0","0","0","127","77.587","611",,,,"72","82.094","1140","34","50.4","1482","233","210.081","902","24","7"
"2020","NYS EITC","Genesee","Genesee","$16,001 - $20,000","d/, a/",,,"53","157","124.284","792",,,,"76","102.728","1352",,,"1710","288","307.824","1069","24","5"
"2020","NYS EITC","Genesee","Genesee","$28,001 - $32,000",,"0","0","0","120","60.898","507",,,,"82","78.349","955","39","45.117","1157","241","184.364","765","24","8"
"2020","NYS EITC","Genesee","Genesee","$8,001 - $12,000",,"224","22.264","99","124","103.441","834",,,,"61","68.375","1121","33","42.499","1288","442","236.579","535","24","3"
"2020","NYS EITC","Genesee","Genesee","$12,001 - $16,000","d/",,,"46","141","123.344","875",,,,,,"1424","33","53.505","1621","357","294.063","824","24","4"
"2020","NYS EITC","Genesee","Genesee","$32,001 - $36,000",,"0","0","0","112","39.807","355",,,,"66","56.106","850","40","38.014","950","218","133.927","614","24","9"
"2020","NYS EITC","Genesee","Genesee","$36,001 - $40,000",,"0","0","0","85","19.072","224",,,,"66","43.417","658","31","23.301","752","182","85.79","471","24","10"
"2020","NYS EITC","Greene","Greene","$0 - $4,000",,"190","14.429","76","60","12.332","206",,,,"18","4.849","269","13","3.845","296","281","35.455","126","25","1"
"2020","NYS EITC","Greene","Greene","$4,001 - $8,000",,"208","26.19","126","85","48.468","570",,,,"37","24.069","651","13","11.475","883","343","110.202","321","25","2"
"2020","NYS EITC","Greene","Greene","$52,001 - $56,000","d/, a/","0","0","0","0","0","0",,,,,,"45",,,"169","11","1.24","113","25","14"
"2020","NYS EITC","Greene","Greene","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"24",,,"24","25","15"
"2020","NYS EITC","Greene","Greene","TOTAL",,"709","66.838","94","1027","613.779","598",,,,"556","537.016","966","294","337.483","1148","2586","1555.116","601","25","16"
"2020","NYS EITC","Greene","Greene","$20,001 - $24,000","d/, a/",,,"10",,,"768",,,,"48","64.133","1336","38","59.589","1568","204","212.857","1043","25","6"
"2020","NYS EITC","Greene","Greene","$24,001 - $28,000",,"0","0","0","103","64.007","621",,,,"49","60.402","1233","20","26.29","1315","172","150.699","876","25","7"
"2020","NYS EITC","Greene","Greene","$16,001 - $20,000","d/",,,"79","118","103.31","876",,,,"63","94.938","1507","26","43.72","1682",,,"1114","25","5"
"2020","NYS EITC","Greene","Greene","$28,001 - $32,000","d/","0","0","0",,,"514",,,,,,"1016",,,"1323","168","133.732","796","25","8"
"2020","NYS EITC","Greene","Greene","$8,001 - $12,000","d/","210","21.143","101",,,"831",,,,,,"1035",,,"1249","413","213.174","516","25","3"
"2020","NYS EITC","Greene","Greene","$12,001 - $16,000",,"88","4.192","48","103","84.561","821",,,,"62","88.427","1426","34","57.897","1703","287","235.077","819","25","4"
"2020","NYS EITC","Greene","Greene","$36,001 - $40,000",,"0","0","0","82","18.12","221",,,,"57","37.025","650","21","17.533","835","160","72.678","454","25","10"
"2020","NYS EITC","Greene","Greene","$40,001 - $44,000","d/","0","0","0",,,"129",,,,,,"420","22","16.163","735",,,"392","25","11"
"2020","NYS EITC","Greene","Greene","$48,001 - $52,000","d/","0","0","0","0","0","0",,,,,,"204",,,"342","19","5.533","291","25","13"
"2020","NYS EITC","Greene","Greene","$44,001 - $48,000","d/, a/","0","0","0",,,"15",,,,"26","5.776","222","13","6.208","478",,,"293","25","12"
"2020","NYS EITC","Greene","Greene","$32,001 - $36,000","d/","0","0","0",,,"366",,,,,,"761",,,"1089","179","95.811","535","25","9"
"2020","NYS EITC","Hamilton","Hamilton","$0 - $4,000","d/, a/",,,"93",,,"184",,,,"0","0","0","0","0","0","19","1.945","102","26","1"
"2020","NYS EITC","Hamilton","Hamilton","$4,001 - $8,000","d/","18","2.354","131",,,"518",,,,,,"649",,,"846","29","9.759","337","26","2"
"2020","NYS EITC","Hamilton","Hamilton","$52,001 - $56,000",,"0","0","0","0","0","0",,,,"0","0","0","0","0","0","0","0","0","26","14"
"2020","NYS EITC","Hamilton","Hamilton","$36,001 - $40,000","d/","0","0","0",,,"206",,,,,,"584",,,"1040","13","6.695","515","26","10"
"2020","NYS EITC","Hamilton","Hamilton","$40,001 - $44,000","d/, a/","0","0","0",,,"129",,,,,,"252","0","0","0",,,"178","26","11"
"2020","NYS EITC","Hamilton","Hamilton","$32,001 - $36,000","d/","0","0","0",,,"356",,,,,,"725",,,"1305","11","7.868","715","26","9"
"2020","NYS EITC","Hamilton","Hamilton","$44,001 - $48,000","d/, a/","0","0","0",,,"16",,,,,,"445","0","0","0",,,"322","26","12"
"2020","NYS EITC","Hamilton","Hamilton","$48,001 - $52,000","d/","0","0","0","0","0","0",,,,,,"163","0","0","0",,,"163","26","13"
"2020","NYS EITC","Hamilton","Hamilton","$28,001 - $32,000","d/","0","0","0",,,"542",,,,,,"994",,,"1273","17","13.941","820","26","8"
"2020","NYS EITC","Hamilton","Hamilton","$56,001 AND OVER",,"0","0","0","0","0","0",,,,"0","0","0","0","0","0","0","0","0","26","15"
"2020","NYS EITC","Hamilton","Hamilton","$8,001 - $12,000","d/","23","2.318","101",,,"833",,,,,,"1061",,,"1421","37","15.939","431","26","3"
"2020","NYS EITC","Hamilton","Hamilton","$12,001 - $16,000","d/, a/","10","0.452","45",,,"703",,,,,,"1611",,,"1461","27","16.494","611","26","4"
"2020","NYS EITC","Hamilton","Hamilton","$16,001 - $20,000","d/, a/",,,"30",,,"863",,,,,,"1517",,,"1490","16","17.447","1090","26","5"
"2020","NYS EITC","Hamilton","Hamilton","$20,001 - $24,000","d/","0","0","0","12","9.863","822",,,,,,"1239",,,"1124","18","16.837","935","26","6"
"2020","NYS EITC","Hamilton","Hamilton","TOTAL",,"69","6.732","98","79","48.551","615",,,,"44","38.118","866","28","34.144","1219","220","127.545","580","26","16"
"2020","NYS EITC","Hamilton","Hamilton","$24,001 - $28,000","d/","0","0","0",,,"751",,,,,,"1281",,,"1187","17","16.821","989","26","7"
"2020","NYS EITC","Herkimer","Herkimer","$44,001 - $48,000",,"0","0","0","13","1.22","94",,,,"39","8.783","225","32","14.554","455","84","24.557","292","27","12"
"2020","NYS EITC","Herkimer","Herkimer","$28,001 - $32,000",,"0","0","0","191","96.145","503",,,,"103","104.164","1011","55","72.059","1310","349","272.368","780","27","8"
"2020","NYS EITC","Herkimer","Herkimer","$32,001 - $36,000",,"0","0","0","149","55.306","371",,,,"84","65.568","781","60","64.142","1069","293","185.016","631","27","9"
"2020","NYS EITC","Herkimer","Herkimer","$36,001 - $40,000",,"0","0","0","132","26.234","199",,,,"90","59.433","660","34","32.652","960","256","118.319","462","27","10"
"2020","NYS EITC","Herkimer","Herkimer","$40,001 - $44,000",,"0","0","0","57","5.787","102",,,,"62","28.378","458","23","15.763","685","142","49.928","352","27","11"
"2020","NYS EITC","Herkimer","Herkimer","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"15","2.558","171","25","9.046","362","40","11.604","290","27","13"
"2020","NYS EITC","Herkimer","Herkimer","$52,001 - $56,000","d/, a/","0","0","0","0","0","0",,,,,,"25","15","2.251","150",,,"107","27","14"
"2020","NYS EITC","Herkimer","Herkimer","$4,001 - $8,000",,"233","28.876","124","114","63.833","560",,,,"50","35.111","702","28","21.988","785","425","149.808","352","27","2"
"2020","NYS EITC","Herkimer","Herkimer","$8,001 - $12,000",,"238","23.645","99","143","121.105","847",,,,"64","68.71","1074","36","45.779","1272","481","259.239","539","27","3"
"2020","NYS EITC","Herkimer","Herkimer","$0 - $4,000",,"235","18.8","80","81","16.47","203",,,,"29","7.504","259","23","6.538","284","368","49.312","134","27","1"
"2020","NYS EITC","Herkimer","Herkimer","$12,001 - $16,000",,"109","5.584","51","162","149.146","921",,,,"91","127.022","1396","47","78.363","1667","409","360.115","880","27","4"
"2020","NYS EITC","Herkimer","Herkimer","$16,001 - $20,000","d/",,,"70","150","128.474","856",,,,"110","159.703","1452",,,"1641","320","364.622","1139","27","5"
"2020","NYS EITC","Herkimer","Herkimer","$20,001 - $24,000","d/, a/",,,"23","176","132.667","754",,,,,,"1306","46","78.001","1696","330","349.133","1058","27","6"
"2020","NYS EITC","Herkimer","Herkimer","$24,001 - $28,000",,"0","0","0","171","109.531","641",,,,"113","138.341","1224","53","75.421","1423","337","323.293","959","27","7"
"2020","NYS EITC","Herkimer","Herkimer","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"30",,,"30","27","15"
"2020","NYS EITC","Herkimer","Herkimer","TOTAL",,"831","77.929","94","1539","905.918","589",,,,"964","943.893","979","525","592.084","1128","3859","2519.824","653","27","16"
"2020","NYS EITC","Jefferson","Jefferson","$32,001 - $36,000",,"0","0","0","240","95.639","398",,,,"175","149.583","855","95","105.284","1108","510","350.506","687","28","9"
"2020","NYS EITC","Jefferson","Jefferson","$36,001 - $40,000",,"0","0","0","195","45.729","235",,,,"140","98.075","701","79","73.05","925","414","216.854","524","28","10"
"2020","NYS EITC","Jefferson","Jefferson","$40,001 - $44,000",,"0","0","0","81","8.748","108",,,,"108","50.783","470","58","43.607","752","247","103.138","418","28","11"
"2020","NYS EITC","Jefferson","Jefferson","$16,001 - $20,000","d/",,,"67","274","220.188","804",,,,"183","260.29","1422",,,"1581","588","651.286","1108","28","5"
"2020","NYS EITC","Jefferson","Jefferson","$20,001 - $24,000","d/, a/",,,"39","278","209.731","754",,,,"172","225.081","1309","102","156.743","1537",,,"1070","28","6"
"2020","NYS EITC","Jefferson","Jefferson","$12,001 - $16,000",,"168","7.917","47","288","255.024","886",,,,"162","232.055","1432","101","168.886","1672","719","663.882","923","28","4"
"2020","NYS EITC","Jefferson","Jefferson","$24,001 - $28,000",,"0","0","0","293","190.757","651",,,,"189","231.909","1227","94","140.516","1495","576","563.182","978","28","7"
"2020","NYS EITC","Jefferson","Jefferson","$28,001 - $32,000",,"0","0","0","252","133.022","528",,,,"183","192.552","1052","92","118.153","1284","527","443.727","842","28","8"
"2020","NYS EITC","Jefferson","Jefferson","$8,001 - $12,000",,"345","32.178","93","279","235.433","844",,,,"127","139.291","1097","67","81.92","1223","818","488.822","598","28","3"
"2020","NYS EITC","Jefferson","Jefferson","$44,001 - $48,000",,"0","0","0","39","3.261","84",,,,"97","27.638","285","62","32.778","529","198","63.677","322","28","12"
"2020","NYS EITC","Jefferson","Jefferson","$0 - $4,000",,"357","24.808","69","146","31.028","213",,,,"76","20.038","264","38","9.268","244","617","85.142","138","28","1"
"2020","NYS EITC","Jefferson","Jefferson","$4,001 - $8,000",,"357","44.779","125","251","142.799","569",,,,"96","66.806","696","60","46.284","771","764","300.668","394","28","2"
"2020","NYS EITC","Jefferson","Jefferson","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"44","9.076","206","34","11.85","349","78","20.926","268","28","13"
"2020","NYS EITC","Jefferson","Jefferson","$52,001 - $56,000","a/","0","0","0","0","0","0",,,,"11","0.411","37","30","4.373","146","41","4.784","117","28","14"
"2020","NYS EITC","Jefferson","Jefferson","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"24",,,"24","28","15"
"2020","NYS EITC","Jefferson","Jefferson","TOTAL",,"1252","111.338","89","2616","1571.359","601",,,,"1763","1703.588","966","1028","1162.119","1130","6659","4548.404","683","28","16"
"2020","NYS EITC","Lewis","Lewis","$32,001 - $36,000",,"0","0","0","44","16.954","385",,,,"29","23.781","820","19","20.137","1060","92","60.872","662","29","9"
"2020","NYS EITC","Lewis","Lewis","$24,001 - $28,000",,"0","0","0","58","37.368","644",,,,"40","46.844","1171","13","19.328","1487","111","103.54","933","29","7"
"2020","NYS EITC","Lewis","Lewis","$28,001 - $32,000",,"0","0","0","48","24.916","519",,,,"32","31.74","992","33","41.9","1270","113","98.556","872","29","8"
"2020","NYS EITC","Lewis","Lewis","$36,001 - $40,000",,"0","0","0","49","11.228","229",,,,"36","20.727","576","29","25.816","890","114","57.771","507","29","10"
"2020","NYS EITC","Lewis","Lewis","$40,001 - $44,000",,"0","0","0","19","2.635","139",,,,"32","12.215","382","24","17.015","709","75","31.865","425","29","11"
"2020","NYS EITC","Lewis","Lewis","$44,001 - $48,000","d/, a/","0","0","0",,,"62",,,,"19","4.363","230","18","8.757","487",,,"308","29","12"
"2020","NYS EITC","Lewis","Lewis","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"14","2.265","162","14","4.609","329","28","6.874","246","29","13"
"2020","NYS EITC","Lewis","Lewis","$52,001 - $56,000","d/, a/","0","0","0","0","0","0",,,,,,"30",,,"222","13","1.733","133","29","14"
"2020","NYS EITC","Lewis","Lewis","$0 - $4,000","d/","94","6.694","71","19","4.431","233",,,,,,"238",,,"311","131","15.852","121","29","1"
"2020","NYS EITC","Lewis","Lewis","$4,001 - $8,000",,"92","11.783","128","39","22.67","581",,,,"22","14.526","660","10","7.666","767","163","56.645","348","29","2"
"2020","NYS EITC","Lewis","Lewis","TOTAL",,"322","30.427","94","514","306.897","597",,,,"391","360.241","921","265","288.729","1090","1492","986.294","661","29","16"
"2020","NYS EITC","Lewis","Lewis","$8,001 - $12,000",,"91","9.055","100","58","49.795","859",,,,"33","34.593","1048","21","28.252","1345","203","121.695","599","29","3"
"2020","NYS EITC","Lewis","Lewis","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"32",,,"32","29","15"
"2020","NYS EITC","Lewis","Lewis","$12,001 - $16,000",,"39","2.632","67","44","37.097","843",,,,"40","61.131","1528","24","39.748","1656","147","140.608","957","29","4"
"2020","NYS EITC","Lewis","Lewis","$16,001 - $20,000","d/, a/",,,"46","57","46.117","809",,,,"42","62.516","1488","26","43.944","1690",,,"1175","29","5"
"2020","NYS EITC","Lewis","Lewis","$20,001 - $24,000","d/, a/",,,"34",,,"740",,,,"34","42.501","1250","17","28.008","1648","124","123.793","998","29","6"
"2020","NYS EITC","Livingston","Livingston","$24,001 - $28,000",,"0","0","0","125","76.81","614",,,,"61","69.436","1138","47","64.457","1371","233","210.703","904","30","7"
"2020","NYS EITC","Livingston","Livingston","$28,001 - $32,000",,"0","0","0","118","60.726","515",,,,"60","61.606","1027","28","31.04","1109","206","153.372","745","30","8"
"2020","NYS EITC","Livingston","Livingston","$16,001 - $20,000",,"11","0.865","79","108","89.706","831",,,,"66","86.742","1314","41","63.308","1544","226","240.621","1065","30","5"
"2020","NYS EITC","Livingston","Livingston","$20,001 - $24,000",,"0","0","0","121","87.693","725",,,,"72","93.67","1301","46","65.906","1433","239","247.269","1035","30","6"
"2020","NYS EITC","Livingston","Livingston","$32,001 - $36,000",,"0","0","0","97","34.937","360",,,,"66","52.924","802","34","33.799","994","197","121.66","618","30","9"
"2020","NYS EITC","Livingston","Livingston","$0 - $4,000","d/","197","15.737","80","73","15.219","208",,,,,,"269",,,"309","297","38.573","130","30","1"
"2020","NYS EITC","Livingston","Livingston","$4,001 - $8,000",,"194","23.404","121","93","51.625","555",,,,"35","22.618","646","17","13.299","782","339","110.946","327","30","2"
"2020","NYS EITC","Livingston","Livingston","$8,001 - $12,000",,"161","15.755","98","111","91.334","823",,,,"53","56.459","1065","25","32.421","1297","350","195.969","560","30","3"
