SOURCE,STATUS,PROGRAM YEAR,ID,DIVISION,DESCRIPTION,ESTIMATED LETTING DATE,LETTING DATE,ESTIMATED COMPLETION DATE,COMPLETION DATE,CONTRACTOR,CONTRACT NO.,LOW BID AMOUNT,APPROVED CONSTRUCTION AMOUNT,CONSTRUCTION AMOUNT,Latitude,Longitude,Location 1,NYS Municipal Boundaries,New York Zip Codes,Counties
compl2005,COMPLETED,2005,H1095.1,Buffalo,"East of Westfield (MP 483.0) to Penn. State Line (MP 496.0) Eastbound: Pavement Resurfacing, Driving Lane Only (Excluding the Ripley Toll Plaza)",,07/02/2008,,10/06/2008,"UCC Contractors, Inc.",TAB 08-39/D213796,,,1128885.01,42.300403000000003,-79.653383000000005,"(42.300403, -79.653383)",202,1746,2035
compl2005,COMPLETED,2005,H899.1,Albany,"Newburgh (Exit 17, MP 60.10) to North of Kingston (MP 93.8): Pavement Resurfacing with Selective Full Depth Repairs",,02/22/2006,,11/22/2006,"Callanan Industries, Inc.",TAA 06-3/D213437,,,13356030.65,41.815849,-74.055740999999998,"(41.815849, -74.055741)",436,989,2182
compl2005,COMPLETED,2005,C62.1,Buffalo,"Pittsford: Replace Lower Miter Gates at Lock E-32, Monroe County",,06/15/2011,,05/22/2012,"BVR Construction Company, Inc.",TAB 11-37C/D214087,,,0.00,43.091203999999998,-77.544904000000002,"(43.091204, -77.544904)",539,372,2093
compl2005,COMPLETED,2005,H519.2,New York,New York Division: Pavement Striping - 2006,,01/11/2006,,07/21/2006,"Safety Marking, Inc.",TANY 05-37/D213542,,,646119.94,,,,,,
compl2005,COMPLETED,2005,H887.1,Syracuse,Utica (MP 233.5) to East of Westmoreland (MP 240.9): Pavement Resurfacing and Safety Upgrades,,10/25/2006,,11/19/2007,"Hanson Aggregates New York, Inc.",TAS 06-38/D213584,,,6216382.12,43.136100999999996,-75.282173999999998,"(43.136101, -75.282174)",923,574,625
compl2005,COMPLETED,2005,A822.2,Albany,Malden and New Baltimore Service Areas Roof Replacements - Flat Roof Areas Only,,11/14/2007,,12/04/2008,"Everfoam Instulation Systems, Inc.",TAA 07-17A/D213671,,,422890.43,,,,,,
compl2005,COMPLETED,2005,H825.1,Buffalo,MP 432.45: Blasdell (Exit 56) Interchange Rehabilitation with E-ZPass Improvements and Replacement of the Ramp Bridge over Thruway,,06/07/2006,,09/24/2007,"UCC Constructors, Inc.",TAB 06-29/D213590,,,8260198.33,42.792017000000001,-78.816547999999997,"(42.792017, -78.816548)",289,108,2041
compl2005,COMPLETED,2005,H1059.5,Buffalo,Buffalo Division: On-Demand Pavement Repairs - 2005,,07/06/2005,,06/08/2006,"UCC Constructors, Inc.",TAB 05-6/D213476,,,2543962.80,43.005629999999996,-78.408850999999999,"(43.00563, -78.408851)",785,500,2086
compl2005,COMPLETED,2005,B568.1,New York,MP 1.77 and MP 2.20: Painting of Two New York Division Bridges,,04/11/2007,,10/03/2007,"Allied Painting, Inc.",TANY 07-21B/D213680,,,1165000.00,40.928269999999998,-73.857276999999996,"(40.92827, -73.857277)",948,1443,2185
compl2005,COMPLETED,2005,B284.2,New York,MP NE5.76: North Avenue over I-95 Thruway - Construct New Bridge for Utilities,,01/30/2008,,05/13/2010,"ELQ Industries, Inc.",TANE 08-19B/D213705,,,2368030.13,40.914084000000003,-73.783513999999997,"(40.914084, -73.783514)",960,1450,2185
compl2005,COMPLETED,2005,C30.1,Syracuse,"Phoenix: Lock O-1 Southwest Approach Wall - Rehabilitation, Oswego County",,06/08/2011,,05/18/2012,"Tioga Construction Co., Inc.",TAS 11-13C/D214046,,,0.00,43.2288,-76.300703999999996,"(43.2288, -76.300704)",233,671,2135
compl2005,COMPLETED,2005,H1004.1,New York,"Newburgh (Exit 17, MP 60.1) to South of New Paltz (MP 74.5): Pavement Resurfacing with Selected Full Depth Repairs",,07/09/2008,,07/23/2009,"Callanan Industries, Inc.",TANY 08-31/D213790,,,5677994.19,41.665197999999997,-74.078323999999995,"(41.665198, -74.078324)",414,960,2182
compl2005,COMPLETED,2005,H952.1,New York,North of Suffern (MP 32.42) Northbound: Rock Slope Stabilization and North of Nyack (MP 18.3) Southbound: Soil Slope Repair,,01/17/2007,,11/16/2007,"Ben Ciccone, Inc.",TANY 07-1/D213278,,,2391796.48,41.103417,-74.074245000000005,"(41.103417, -74.074245)",529,1543,628
compl2005,COMPLETED,2005,H1043.1,Albany,MP 141.92: Thruway Headquarters and 337 Southern Boulevard Buildings - Resurface Driveways and Parking Lots,,05/26/2010,,10/21/2010,"Carver Construction, Inc.",TAA 10-16/D213957,,,1167194.02,42.632663000000001,-73.781170000000003,"(42.632663, -73.78117)",814,46,2030
compl2005,COMPLETED,2005,C227.1,Thruway Wide,"Statewide: Dredging - Initiative Phase 4, Fabrication",,11/07/2007,,03/11/2009,BVR Construdtion Co.,TAS 07-58C/D213752,,,906627.00,,,,,,
compl2005,COMPLETED,2005,B130.1,Albany,MP BS1.08: Castelton Bridge over Hudson River - Rehabilitation,,11/29/2006,,11/21/2008,"D.A. Collins Construction Co., Inc.",TABS 06-54B/D213648,,,30805004.52,42.508507999999999,-73.770431000000002,"(42.508508, -73.770431)",112,1403,2138
compl2005,COMPLETED,2005,B2225.1,New York,"Rehabilitate Four I-95 (New England Thruway) Bridges: MP NE10.52, West Street Bridge over I-95 - Deck Rehabilitation; MP NE8.8, Rockland Avenue Bridge over I-95 - Deck Resurfacing; MP NE12.94, Central Avenue Bridge over I-95 - Deck Rehabilitation; and MP NE9.14, I-95 Bridge over Fenimore Road - Deck Joint and Substructure Repairs",,10/26/2011,,09/27/2012,DeFoe Corporation,TANE 11-35B/D214084,,,0.00,40.965515000000003,-73.728697999999994,"(40.965515, -73.728698)",973,1249,2185
compl2005,COMPLETED,2005,H877.1,New York,"I-95 (New England Thruway) Pelham Parkway (Exit 8A, MP NE0.0) to New Rochelle Barrier (MP NE6.8): Concrete Pavement Repairs, Rehabilitation of 3 Bridges and 2 traffic count stations",,06/07/2006,,01/21/2009,"Ecco III Enterprises, Inc.",TANE 06-21/D213514,,,26804387.30,40.885939,-73.807010000000005,"(40.885939, -73.80701)",307,677,2032
compl2005,COMPLETED,2005,H1050.3,Albany,Albany Division: Pavement Striping - 2010,,10/21/2009,,07/22/2010,"Straight Line Industries, Inc.",TAA 09-44/D213900,,,339871.91,,,,,,
compl2005,COMPLETED,2005,B422.1,Syracuse,MP 286.36: Cold Spring-Liverpool (Route 370) Bridge over Thruway - Replacement,,07/08/2009,,11/02/2011,"Economy Paving Co., Inc.",TAS 09-14B/D213800,,,0.00,43.118018999999997,-76.227445000000003,"(43.118019, -76.227445)",690,637,2132
