"nopd_item","type_","typetext","priority","initialtype","initialtypetext","initialpriority","mapx","mapy","timecreate","timedispatch","timearrive","timeclosed","disposition","dispositiontext","selfinitiated","beat","block_address","zip","policedistrict","location"
"I1644117","21","COMPLAINT OTHER","1H","103F","FIGHT","2B","3704299","559101","2017-09-13T14:12:31.000","2017-09-13T14:14:14.000","2017-09-13T14:22:49.000","2017-09-13T14:51:30.000","NAT","Necessary Action Taken","N","7O04","070XX Lawrence Rd","70126","7","(30.0306218, -89.99506029)"
"I1644217","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3679776","532372","2017-09-13T14:13:01.000","2017-09-13T14:13:01.000","2017-09-13T14:13:07.000","2017-09-13T14:43:41.000","NAT","Necessary Action Taken","N","1E01","002XX Treme St","70112","1","(29.95789201, -90.07348349)"
"A1325217","43","SIMPLE RAPE","2D","43","SIMPLE RAPE","2D","37369000","3513814","2017-01-12T16:04:28.000","2017-01-12T16:04:28.000",,"2017-01-12T16:04:57.000","RTF","REPORT TO FOLLOW","N","3V03","066XX Congress Dr","70126","3","(0.0, 0.0)"
"I1644317","20I","AUTO ACCIDENT WITH INJURY","2B","20I","AUTO ACCIDENT WITH INJURY","2B","3703244","552427","2017-09-13T14:13:39.000","2017-09-13T14:17:59.000",,"2017-09-13T14:19:22.000","VOI","VOID","N","7C02","Chef Menteur Hwy & Wilson Ave","70126","7","(30.01230557, -89.99863915)"
"I1644417","20I","AUTO ACCIDENT WITH INJURY","2B","20I","AUTO ACCIDENT WITH INJURY","2B","3702167","552212","2017-09-13T14:13:51.000",,,"2017-09-13T14:14:50.000","DUP","DUPLICATE","N","7C02","073XX Chef Menteur Hwy","70126","7","(30.01174746, -90.00205035)"
"I1644517","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3691477","549080","2017-09-13T14:15:13.000","2017-09-13T14:15:13.000","2017-09-13T14:15:37.000","2017-09-13T14:27:34.000","NAT","Necessary Action Taken","N","3U01","045XX Old Gentilly Rd","70126","3","(30.00347434, -90.03593852)"
"I1644617","107","SUSPICIOUS PERSON","2A","107","SUSPICIOUS PERSON","2A","3682492","532982","2017-09-13T14:17:09.000","2017-09-13T14:17:09.000","2017-09-13T14:17:28.000","2017-09-13T14:25:16.000","NAT","Necessary Action Taken","N","8E01","Saint Ann St & Bourbon St","70116","8","(29.95948599, -90.06488474)"
"I1644717","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3682118","528898","2017-09-13T14:20:07.000",,,"2017-09-13T15:46:40.000","VOI","VOID","N","8G02","003XX Poydras St","70130","8","(29.94826999, -90.06620876)"
"I1644817","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3705845","564893","2017-09-13T14:20:38.000","2017-09-13T14:20:38.000","2017-09-13T14:21:27.000","2017-09-13T15:36:54.000","NAT","Necessary Action Taken","N","7P04","Hayne Blvd & Trapier Ave","70127","7","(30.04649757, -89.98996231)"
"I1644917","17F","FUGITIVE ATTACHMENT","1G","17F","FUGITIVE ATTACHMENT","1G","3697093","551727","2017-09-13T14:20:48.000","2017-09-13T14:20:48.000",,"2017-09-13T14:21:17.000","RTF","REPORT TO FOLLOW","N","7C03","060XX Chef Menteur Hwy","70126","7","(30.01057558, -90.01810087)"
"I1645117","67","THEFT","0A","67","THEFT","1E","3679436","531160","2017-09-13T14:25:59.000","2017-09-13T16:28:32.000","2017-09-13T16:28:42.000","2017-09-13T16:37:09.000","GOA","GONE ON ARRIVAL","N","8I02","Tulane Ave & Loyola Ave","70112","8","(29.95456904, -90.07459786)"
"I1645217","21","COMPLAINT OTHER","1A","21","COMPLAINT OTHER","1H","3690522","538339","2017-09-13T14:26:04.000","2017-09-13T16:50:01.000","2017-09-13T16:54:53.000","2017-09-13T19:06:08.000","DUP","DUPLICATE","N","5G04","017XX Piety St","70117","5","(29.97397122, -90.03933674)"
"I1645317","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3696591","554725","2017-09-13T14:26:53.000","2017-09-13T14:26:53.000","2017-09-13T14:26:59.000","2017-09-13T14:36:52.000","NAT","Necessary Action Taken","N","7C03","Dwyer Rd & Babylon St","70126","7","(30.01883618, -90.01957703)"
"I1645417","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3686224","541094","2017-09-13T14:27:25.000","2017-09-13T16:41:00.000",,"2017-09-13T17:04:26.000","GOA","GONE ON ARRIVAL","N","5L02","023XX Saint Roch Ave","70117","5","(29.98167682, -90.05281548)"
"I1645517","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3676303","526029","2017-09-13T14:29:09.000",,"2017-09-13T14:29:09.000","2017-09-13T14:32:57.000","NAT","Necessary Action Taken","Y","6H01","Josephine St & S Liberty St","70113","6","(29.9405552, -90.08466688)"
"I1645617","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3690781","549817","2017-09-13T14:29:15.000","2017-09-13T14:29:15.000","2017-09-13T14:29:31.000","2017-09-13T14:40:14.000","NAT","Necessary Action Taken","N","3U04","043XX Chef Menteur Hwy","70126","3","(30.00552311, -90.03810927)"
"I1645717","103","DISTURBANCE (OTHER)","1A","66","EXTORTION (THREATS)","1F","3663317","530993","2017-09-13T14:29:32.000","2017-09-13T15:50:19.000","2017-09-13T15:58:22.000","2017-09-13T16:55:08.000","RTF","REPORT TO FOLLOW","N","2K04","083XX Spruce St","70118","2","(29.9545876, -90.12550313)"
"I1645817","911","SILENT 911 CALL","1A","911","SILENT 911 CALL","2D","3680956","530315","2017-09-13T14:29:37.000","2017-09-13T15:33:58.000","2017-09-13T15:48:18.000","2017-09-13T16:10:07.000","NAT","Necessary Action Taken","N","8I01","002XX Saint Charles Ave","70130","8","(29.95219948, -90.06982901)"
"I1645917","20","AUTO ACCIDENT","1C","20","AUTO ACCIDENT","1C","3678682","539544","2017-09-13T14:31:18.000","2017-09-13T15:13:52.000","2017-09-13T15:27:49.000","2017-09-13T16:25:32.000","RTF","REPORT TO FOLLOW","N","1C01","N Broad St & Columbus St","70119","1","(29.97764456, -90.07668772)"
"I1646017","21","COMPLAINT OTHER","1H","67","THEFT","1E","3679649","529522","2017-09-13T14:31:23.000","2017-09-13T14:41:27.000","2017-09-13T14:41:38.000","2017-09-13T16:14:38.000","NAT","Necessary Action Taken","N","8H02","009XX Poydras St","70113","8","(29.95005905, -90.0739836)"
"I1646117","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3665623","532334","2017-09-13T14:31:44.000",,"2017-09-13T14:31:44.000","2017-09-13T14:46:27.000","NAT","Necessary Action Taken","Y","2T01","Belfast St & S Carrollton Ave","70125","2","(29.9582079, -90.11817636)"
"I1646217","67C","THEFT FROM EXTERIOR","1E","67","THEFT","0A","3660325","528702","2017-09-13T14:32:28.000","2017-09-13T15:57:58.000","2017-09-13T15:58:05.000","2017-09-13T17:00:20.000","RTF","REPORT TO FOLLOW","N","2H01","009XX Blk Joliet St","70118","2","(29.94837461, -90.13502398)"
"I1646317","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2C","3700332","559577","2017-09-13T14:32:48.000",,,"2017-09-13T14:39:47.000","VOI","VOID","N","7O02","073XX Dalewood Rd","70126","7","(30.0320582, -90.00757886)"
"I1646417","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3676604","526310","2017-09-13T14:33:10.000",,"2017-09-13T14:33:10.000","2017-09-13T14:57:02.000","NAT","Necessary Action Taken","Y","6H01","018XX Blk S Liberty St","70113","6","(29.94131977, -90.08370819)"
"I1646517","21","COMPLAINT OTHER","2A","21","COMPLAINT OTHER","2A","3699275","555819","2017-09-13T14:33:21.000","2017-09-13T15:34:35.000","2017-09-13T15:39:31.000","2017-09-13T15:44:03.000","GOA","GONE ON ARRIVAL","N","7Q01","066XX Coveview Ct","70126","7","(30.02175819, -90.01105693)"
"I1646617","64A","HOLD UP ALARM","2B","64A","HOLD UP ALARM","2B","3679758","530894","2017-09-13T14:33:34.000","2017-09-13T14:34:38.000","2017-09-13T14:37:37.000","2017-09-13T14:44:47.000","NAT","Necessary Action Taken","N","8I02","010XX Common St","70112","8","(29.95382772, -90.0735909)"
"I1646717","22D","DIRECTED PATROL","1I","22D","DIRECTED PATROL","1I","3684057","547592","2017-09-13T14:33:51.000","2017-09-13T14:33:51.000","2017-09-13T14:33:56.000","2017-09-13T14:59:00.000","NAT","Necessary Action Taken","N","3Q04","Gentilly Blvd & Elysian Fields Ave","70122","3","(29.99961078, -90.05943049)"
"I1646817","21","COMPLAINT OTHER","1H","67","THEFT","1E","3671835","536364","2017-09-13T14:33:55.000","2017-09-13T15:19:44.000","2017-09-13T15:43:36.000","2017-09-13T16:46:37.000","RTF","REPORT TO FOLLOW","N","1L03","036XX Banks St","70119","1","(29.9691071, -90.09842343)"
"I1646917","966","DRUG VIOLATIONS","1G","966","DRUG VIOLATIONS","1G","3676604","526310","2017-09-13T14:35:04.000","2017-09-13T14:40:22.000","2017-09-13T14:35:04.000","2017-09-13T14:56:54.000","RTF","REPORT TO FOLLOW","Y","6H01","018XX Blk S Liberty St","70113","6","(29.94131977, -90.08370819)"
"I1647017","58","RETURN FOR ADDITIONAL INFO","1G","58","RETURN FOR ADDITIONAL INFO","1G","3692978","529591","2017-09-13T14:35:11.000","2017-09-13T14:36:14.000","2017-09-13T14:35:11.000","2017-09-13T16:08:07.000","NAT","Necessary Action Taken","Y","4H02","024XX Sanctuary Dr","70114","4","(29.94983828, -90.03189416)"
"I1647317","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3696194","551486","2017-09-13T14:39:13.000","2017-09-13T14:39:13.000","2017-09-13T14:39:16.000","2017-09-13T14:57:43.000","NAT","Necessary Action Taken","N","7A02","039XX Downman Rd","70126","3","(30.00994292, -90.02094874)"
"I1647417","103M","MENTAL PATIENT","1A","103M","MENTAL PATIENT","2A","37369000","3513814","2017-09-13T14:39:49.000","2017-09-13T15:19:40.000","2017-09-13T15:24:12.000","2017-09-13T15:29:07.000","DUP","DUPLICATE","N","6I02","027XX Magnolia St","70113","6","(0.0, 0.0)"
"I1647517","56D","CRIMINAL DAMAGE DOMESTIC","1A","56D","CRIMINAL DAMAGE DOMESTIC","1A","3678541","541684","2017-09-13T14:41:00.000","2017-09-13T16:23:01.000","2017-09-13T16:27:22.000","2017-09-13T19:13:33.000","RTF","REPORT TO FOLLOW","N","3L04","017XX Gentilly Blvd","70119","3","(29.9835338, -90.07705874)"
"I1647617","21","COMPLAINT OTHER","1H","20","AUTO ACCIDENT","1C","3689827","547830","2017-09-13T14:41:09.000","2017-09-13T15:12:41.000","2017-09-13T15:25:48.000","2017-09-13T15:28:01.000","NAT","Necessary Action Taken","N","3U01","I-10 E & Louisa St Exit","70126","3","(30.00008946, -90.04119528)"
"I1647717","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3677311","545746","2017-09-13T14:41:19.000","2017-09-13T15:27:22.000","2017-09-13T15:53:53.000","2017-09-13T16:13:21.000","RTF","REPORT TO FOLLOW","N","3M01","012XX Saint Denis St","70122","3","(29.99473913, -90.08080426)"
"A1328617","43","SIMPLE RAPE","2D","43","SIMPLE RAPE","2D","37369000","3513814","2017-01-12T16:30:26.000","2017-01-12T16:30:26.000","2017-01-12T16:30:58.000","2017-01-12T20:16:29.000","RTF","REPORT TO FOLLOW","N","8I01","008XX Common St","70112","8","(0.0, 0.0)"
"I1647817","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3660621","523851","2017-09-13T14:43:19.000","2017-09-13T16:53:41.000",,"2017-09-13T16:56:09.000","NAT","Necessary Action Taken","N","2D01","074XX Leake Ave","70118","2","(29.93502669, -90.13425213)"
"A0131417","24","MEDICAL","2B","24","MEDICAL","2B","37369000","3513814","2017-01-02T02:17:11.000","2017-01-02T02:18:01.000","2017-01-02T02:18:45.000","2017-01-02T02:37:25.000","NAT","Necessary Action Taken","N","8E01","008XX N Rampart St","70116","8","(0.0, 0.0)"
"I1647917","67","THEFT","1E","67","THEFT","1E","3681652","531339","2017-09-13T14:43:22.000","2017-09-13T15:39:24.000","2017-09-13T15:53:46.000","2017-09-13T18:03:15.000","RTF","REPORT TO FOLLOW","N","8D04","003XX Royal St","70130","8","(29.95499565, -90.0675939)"
"I1648017","103","DISTURBANCE (OTHER)","2A","103","DISTURBANCE (OTHER)","2A","3674065","525825","2017-09-13T14:43:47.000","2017-09-13T14:44:56.000","2017-09-13T14:46:32.000","2017-09-13T15:36:05.000","NAT","Necessary Action Taken","N","6I02","026XX 4th St","70113","6","(29.94006176, -90.0917403)"
"I1648117","107","SUSPICIOUS PERSON","1A","107","SUSPICIOUS PERSON","2A","3681899","542429","2017-09-13T14:45:43.000","2017-09-13T15:49:54.000","2017-09-13T15:54:24.000","2017-09-13T16:40:23.000","NAT","Necessary Action Taken","N","5K03","027XX New Orleans St","70119","5","(29.98547969, -90.06642805)"
"I1648217","20","AUTO ACCIDENT","1C","20","AUTO ACCIDENT","1C","3668811","530392","2017-09-13T14:45:52.000","2017-09-13T15:43:03.000","2017-09-13T15:51:52.000","2017-09-13T16:51:23.000","RTF","REPORT TO FOLLOW","N","2V01","Vendome Pl & Walmsley Ave","70125","2","(29.95277385, -90.10817287)"
"I1648317","67","THEFT","1E","67","THEFT","1E","3669818","535367","2017-09-13T14:46:31.000","2017-09-13T17:14:39.000","2017-09-13T17:23:28.000","2017-09-13T19:20:50.000","RTF","REPORT TO FOLLOW","N","1K02","039XX Gravier St","70119","1","(29.96642432, -90.10482674)"
"I1648417","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3665623","532334","2017-09-13T14:46:49.000",,"2017-09-13T14:46:49.000","2017-09-13T14:53:07.000","NAT","Necessary Action Taken","Y","2T01","Belfast St & S Carrollton Ave","70125","2","(29.9582079, -90.11817636)"
"I1648517","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3665623","532334","2017-09-13T14:47:13.000",,"2017-09-13T14:47:13.000","2017-09-13T14:53:10.000","NAT","Necessary Action Taken","Y","2T01","Belfast St & S Carrollton Ave","70125","2","(29.9582079, -90.11817636)"
"I1648617","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3665623","532334","2017-09-13T14:47:22.000",,"2017-09-13T14:47:22.000","2017-09-13T14:53:14.000","NAT","Necessary Action Taken","Y","2T01","Belfast St & S Carrollton Ave","70125","2","(29.9582079, -90.11817636)"
"I1648717","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3665623","532334","2017-09-13T14:47:30.000",,"2017-09-13T14:47:30.000","2017-09-13T14:53:16.000","NAT","Necessary Action Taken","Y","2T01","Belfast St & S Carrollton Ave","70125","2","(29.9582079, -90.11817636)"
"I1648817","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3665623","532334","2017-09-13T14:47:39.000",,"2017-09-13T14:47:39.000","2017-09-13T14:53:03.000","NAT","Necessary Action Taken","Y","2T01","Belfast St & S Carrollton Ave","70125","2","(29.9582079, -90.11817636)"
"I1648917","21","COMPLAINT OTHER","1H","56","SIMPLE CRIMINAL DAMAGE","1D","3681279","535473","2017-09-13T14:51:05.000","2017-09-13T17:16:57.000","2017-09-13T17:20:58.000","2017-09-13T17:49:22.000","NAT","Necessary Action Taken","N","1F02","011XX N Villere St","70116","1","(29.96637364, -90.06862851)"
"I1649017","63","PROWLER","1A","63","PROWLER","2C","3714784","565579","2017-09-13T14:51:10.000","2017-09-13T18:37:24.000","2017-09-13T18:40:24.000","2017-09-13T18:45:09.000","GOA","GONE ON ARRIVAL","N","7I11","070XX Bullard Ave","70128","7","(30.04809477, -89.96168257)"
"I1649117","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3698799","555545","2017-09-13T14:51:46.000","2017-09-13T21:31:55.000","2017-09-13T21:41:10.000","2017-09-13T22:02:03.000","GOA","GONE ON ARRIVAL","N","7Q01","065XX Dwyer Rd","70126","7","(30.02102151, -90.01257095)"
"A0083817","24","MEDICAL","2B","107","SUSPICIOUS PERSON","2A","37369000","3513814","2017-01-01T15:45:01.000","2017-01-01T15:48:34.000","2017-01-01T15:51:30.000","2017-01-01T16:06:07.000","NAT","Necessary Action Taken","N","2K04","S Claiborne Ave & S Carrollton Ave","70125","2","(0.0, 0.0)"
"I1649217","103M","MENTAL PATIENT","2A","21","COMPLAINT OTHER","1H","37369000","3513814","2017-09-13T14:51:48.000","2017-09-13T14:56:03.000","2017-09-13T14:51:48.000","2017-09-13T15:35:07.000","NAT","Necessary Action Taken","Y","6I02","Magnolia St & 4th St","70113","6","(0.0, 0.0)"
"I1649417","107","SUSPICIOUS PERSON","2A","107","SUSPICIOUS PERSON","2A","3675624","527196","2017-09-13T14:52:16.000","2017-09-13T14:52:30.000","2017-09-13T14:52:16.000","2017-09-13T14:55:25.000","NAT","Necessary Action Taken","Y","6J01","Magnolia St & Saint Andrew St","70113","6","(29.94378414, -90.08677055)"
"A0084117","103M","MENTAL PATIENT","2A","103","DISTURBANCE (OTHER)","1A","37369000","3513814","2017-01-01T15:47:25.000","2017-01-01T17:14:35.000","2017-01-01T17:18:52.000","2017-01-01T18:21:37.000","NAT","Necessary Action Taken","N","5G01","019XX Spain St","70117","5","(0.0, 0.0)"
"I1649517","103D","DOMESTIC DISTURBANCE","2B","103D","DOMESTIC DISTURBANCE","2B","3709087","557310","2017-09-13T14:53:07.000","2017-09-13T15:38:55.000","2017-09-13T15:42:56.000","2017-09-13T15:49:23.000","GOA","GONE ON ARRIVAL","N","7R05","051XX Bundy Rd","70127","7","(30.02554328, -89.97999844)"
"A0084417","103F","FIGHT","2B","103F","FIGHT","2B","0","0","2017-01-01T15:50:39.000","2017-01-01T15:52:56.000","2017-01-01T15:50:39.000","2017-01-01T16:41:07.000","NAT","Necessary Action Taken","Y","8C01","Canal St & Royal St",,"0",
"I1649617","67","THEFT","0A","67","THEFT","1E","3679084","525460","2017-09-13T14:54:08.000","2017-09-13T16:53:34.000","2017-09-13T16:53:47.000","2017-09-13T18:01:03.000","RTF","REPORT TO FOLLOW","N","6G02","015XX Saint Charles Ave","70130","6","(29.93890835, -90.07590792)"
"I1649717","103","DISTURBANCE (OTHER)","2A","21","COMPLAINT OTHER","1H","3674039","521551","2017-09-13T14:54:51.000","2017-09-13T14:55:30.000","2017-09-13T14:54:51.000","2017-09-13T15:05:25.000","NAT","Necessary Action Taken","N","6Q02","034XX Saint Charles Ave","70113","6","(29.92830892, -90.09196806)"
"I1649817","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3699079","561546","2017-09-13T14:55:48.000","2017-09-13T17:31:14.000","2017-09-13T17:33:51.000","2017-09-13T17:46:06.000","NAT","Necessary Action Taken","N","7O02","072XX Hayne Blvd","70126","7","(30.03751304, -90.01146629)"
"I1649917","103","DISTURBANCE (OTHER)","1A","103","DISTURBANCE (OTHER)","1A","3681933","551635","2017-09-13T14:56:11.000","2017-09-13T16:04:45.000","2017-09-13T16:17:36.000","2017-09-13T16:40:36.000","GOA","GONE ON ARRIVAL","N","3Q02","051XX Wilton Dr","70122","3","(30.01079249, -90.06599834)"
"I1650017","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3676604","526310","2017-09-13T14:57:11.000",,"2017-09-13T14:57:11.000","2017-09-13T15:26:31.000","NAT","Necessary Action Taken","Y","6H01","018XX Blk S Liberty St","70113","6","(29.94131977, -90.08370819)"
"I1650117","107","SUSPICIOUS PERSON","1A","107","SUSPICIOUS PERSON","2A","3666786","537960","2017-09-13T14:57:20.000","2017-09-13T15:08:54.000","2017-09-13T15:26:00.000","2017-09-13T15:48:12.000","GOA","GONE ON ARRIVAL","N","3A02","041XX General Ogden St","70118","3","(29.97364272, -90.1143147)"
"I1650217","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3696194","551486","2017-09-13T14:57:56.000","2017-09-13T14:57:56.000",,"2017-09-13T14:58:04.000","NAT","Necessary Action Taken","N","7A02","039XX Downman Rd","70126","3","(30.00994292, -90.02094874)"
"I1650317","66","EXTORTION (THREATS)","1F","66","EXTORTION (THREATS)","1F","3690204","550196","2017-09-13T14:58:21.000","2017-09-13T16:32:24.000","2017-09-13T16:41:19.000","2017-09-13T18:14:45.000","RTF","REPORT TO FOLLOW","N","3U03","045XX Montegut Dr","70126","3","(30.00658207, -90.03991862)"
"I1650517","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2C","3683644","547387","2017-09-13T14:59:37.000",,,"2017-09-13T15:12:21.000","VOI","VOID","N","3Q04","021XX Caton St","70122","3","(29.99905969, -90.06074119)"
"I1650617","21","COMPLAINT OTHER","1H","67","THEFT","1E","3690365","549173","2017-09-13T15:00:00.000","2017-09-13T17:06:18.000","2017-09-13T17:13:39.000","2017-09-13T17:16:25.000","NAT","Necessary Action Taken","N","3U01","042XX Chef Menteur Hwy","70126","3","(30.00376347, -90.03944779)"
"I1650717","67C","THEFT FROM EXTERIOR","1E","21P","LOST PROPERTY","0E","3681283","531556","2017-09-13T15:00:54.000","2017-09-13T16:07:41.000","2017-09-13T16:07:51.000","2017-09-13T16:40:08.000","RTF","REPORT TO FOLLOW","N","8D04","008XX Bienville St","70112","8","(29.95560313, -90.06875272)"
"I1650817","103F","FIGHT","2B","103F","FIGHT","2B","3687913","546646","2017-09-13T15:01:53.000","2017-09-13T15:15:59.000","2017-09-13T15:27:10.000","2017-09-13T15:35:06.000","GOA","GONE ON ARRIVAL","N","3Y03","027XX Clover St","70122","3","(29.99689305, -90.04728223)"
"I1650917","58","RETURN FOR ADDITIONAL INFO","1G","21","COMPLAINT OTHER","1H","3677834","536153","2017-09-13T15:02:01.000","2017-09-13T15:02:01.000","2017-09-13T15:02:15.000","2017-09-13T15:55:48.000","NAT","Necessary Action Taken","N","1I01","024XX Orleans Ave","70119","1","(29.96834792, -90.07948545)"
"I1651017","21","COMPLAINT OTHER","1A","966","DRUG VIOLATIONS","1G","3687024","539275","2017-09-13T15:02:14.000","2017-09-13T16:58:35.000","2017-09-13T17:07:23.000","2017-09-13T17:21:33.000","NAT","Necessary Action Taken","N","5G02","018XX Arts St","70117","5","(29.97665101, -90.05035044)"
"I1651117","35D","SIMPLE BATTERY DOMESTIC","2B","35D","SIMPLE BATTERY DOMESTIC","2B","3687913","546646","2017-09-13T15:02:28.000",,,"2017-09-13T15:02:59.000","DUP","DUPLICATE","N","3Y03","027XX Clover St","70122","3","(29.99689305, -90.04728223)"
"A0086117","29S","SUICIDE","1B","29S","SUICIDE","1B","37369000","3513814","2017-01-01T16:12:22.000",,,"2017-01-01T17:23:36.000","DUP","DUPLICATE","N","5G01","019XX Spain St","70117","5","(0.0, 0.0)"
"I1651217","62A","BURGLAR ALARM, SILENT","2C","62A","BURGLAR ALARM, SILENT","2C","3694434","552582","2017-09-13T15:02:57.000",,,"2017-09-13T15:03:11.000","VOI","VOID","N","7A03","043XX Jourdan Rd","70126","3","(30.01301155, -90.0264689)"
"I1651317","103D","DOMESTIC DISTURBANCE","2B","103D","DOMESTIC DISTURBANCE","2B","3687260","545738","2017-09-13T15:03:54.000","2017-09-13T15:32:10.000","2017-09-13T15:37:47.000","2017-09-13T16:04:39.000","GOA","GONE ON ARRIVAL","N","3Y03","034XX Franklin Ave","70122","3","(29.99441479, -90.04937865)"
"I1651417","103","DISTURBANCE (OTHER)","2A","103","DISTURBANCE (OTHER)","1A","3674039","521551","2017-09-13T15:04:10.000","2017-09-13T15:07:51.000","2017-09-13T15:06:58.000","2017-09-13T15:33:58.000","NAT","Necessary Action Taken","N","6Q02","034XX Saint Charles Ave","70115","6","(29.92830892, -90.09196806)"
"I1651517","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3675218","526827","2017-09-13T15:05:18.000","2017-09-13T15:06:18.000","2017-09-13T15:05:18.000","2017-09-13T15:22:57.000","NAT","Necessary Action Taken","Y","6I03","Magnolia St & Jackson Ave","70113","6","(29.94278126, -90.0880663)"
"A0086617","103M","MENTAL PATIENT","1A","103M","MENTAL PATIENT","2A","37369000","3513814","2017-01-01T16:14:49.000",,,"2017-01-02T00:58:18.000","VOI","VOID","N","7H02","048XX Galahad Dr","70127","7","(0.0, 0.0)"
"I1651617","20","AUTO ACCIDENT","1C","20","AUTO ACCIDENT","1C","3677121","532290","2017-09-13T15:05:30.000","2017-09-13T15:32:49.000","2017-09-13T15:41:10.000","2017-09-13T16:44:30.000","RTF","REPORT TO FOLLOW","N","1G01","Tulane Ave & S Roman St","70112","1","(29.95774716, -90.08187045)"
"I1651717","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3685629","533876","2017-09-13T15:06:00.000","2017-09-13T16:47:18.000","2017-09-13T16:48:06.000","2017-09-13T17:06:15.000","GOA","GONE ON ARRIVAL","N","5B01","023XX N Peters St","70117","5","(29.96184973, -90.05494889)"
"I1651817","103","DISTURBANCE (OTHER)","1A","103","DISTURBANCE (OTHER)","1A","3682107","532556","2017-09-13T15:07:01.000","2017-09-13T18:21:24.000",,"2017-09-13T18:21:31.000","NAT","Necessary Action Taken","N","8D06","006XX Bourbon St","70112","8","(29.95832674, -90.06611557)"
"I1651917","67","THEFT","0A","67","THEFT","1E","3670607","539613","2017-09-13T15:07:51.000","2017-09-13T16:10:40.000","2017-09-13T16:10:51.000","2017-09-13T16:33:03.000","RTF","REPORT TO FOLLOW","N","3H01","043XX Bienville St","70119","3","(29.97807733, -90.10219169)"
"I1652017","37D","AGGRAVATED ASSAULT DOMESTIC","2B","34","AGGRAVATED BATTERY","2B","3704299","559101","2017-09-13T15:08:25.000","2017-09-13T15:40:20.000","2017-09-13T15:47:29.000","2017-09-13T20:32:23.000","RTF","REPORT TO FOLLOW","N","7O04","070XX Lawrence Rd","70126","7","(30.0306218, -89.99506029)"
"I1652117","103M","MENTAL PATIENT","1A","103M","MENTAL PATIENT","2A","37369000","3513814","2017-09-13T15:09:45.000",,,"2017-09-13T23:17:21.000","VOI","VOID","N","7R04","067XX Tara Ln","70127","7","(0.0, 0.0)"
"I1652217","62C","SIMPLE BURGLARY VEHICLE","1E","67","THEFT","0A","3665271","533685","2017-09-13T15:11:09.000","2017-09-13T17:00:55.000","2017-09-13T17:21:22.000","2017-09-13T18:48:11.000","RTF","REPORT TO FOLLOW","N","2T02","084XX Pritchard Pl","70118","2","(29.96193273, -90.11924189)"
"I1652417","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3676910","547215","2017-09-13T15:13:12.000",,,"2017-09-13T15:35:45.000","VOI","VOID","N","3M01","041XX Cadillac St","70122","3","(29.9987911, -90.08202184)"
"I1652517","103D","DOMESTIC DISTURBANCE","1A","103D","DOMESTIC DISTURBANCE","2B","3700234","519288","2017-09-13T15:14:43.000","2017-09-13T15:31:30.000","2017-09-13T15:39:56.000","2017-09-13T15:41:35.000","GOA","GONE ON ARRIVAL","N","4D01","033XX Rue Parc Fontaine","70131","4","(29.92128221, -90.00936081)"
"I1652617","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3686656","552242","2017-09-13T15:15:24.000","2017-09-13T15:15:24.000","2017-09-13T15:15:44.000","2017-09-13T15:26:29.000","NAT","Necessary Action Taken","N","3T02","053XX Franklin Ave","70122","3","(30.01231794, -90.05105503)"
