"address","date","_event","event_type","comments","location_type","status","user","user_modified","modified_date","planning_district_number","planning_district","civic_league","ward","super_ward","latitude","longitude","coordinates"
"2600 BLOCK OF CHESAPEAKE BOULEVARD                                                                                                                                                                      ","2017-01-08T18:34:59.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","B","H    ","tmscott   ",,,"51    ","LAYFAYETTE                    ","Fairmount Park","3","7","36.8673410990566","-76.2602025812209","(36.8673410990566, -76.2602025812209)"
"DOVE STREET & PARTRIDGE STREET                                                                                                                                                                          ","2011-08-29T09:35:57.000","Irene (8/27/2011)                                                                                   ","Damaged/Missing sign                              ","stop stign leaning on NW corner

280383 - istacy 9/6/2011 8:45:08 AM","I","H    ","kkelley   ","istacy    ","2011-09-06T08:45:24.000","43    ","SEWELLS GARDENS               ","Sewells Gardens","3","7","36.8975093248243","-76.2458347125098","(36.8975093248243, -76.2458347125098)"
"NORTHAMPTON BOULEVARD & USAA DRIVE                                                                                                                                                                      ","2016-09-03T06:38:55.000","HERMINE (9/2/2016)                                                                                  ","Traffic sign issue                                ","","I","H    ","ssummer   ","bdamico   ","2016-09-06T14:28:11.000","76    ","LAKE TAYLOR                   ","No Civic League","4","7","36.8743790669759","-76.2064996806829","(36.8743790669759, -76.2064996806829)"
"LENS AVENUE & SHOOP AVENUE                                                                                                                                                                              ","2011-08-28T07:32:38.000","Irene (8/27/2011)                                                                                   ","Flooded street                                    ","IMPASSIBLE","I","H    ","bfeggin   ","istacy    ","2011-09-06T08:15:36.000","51    ","LAYFAYETTE                    ","Fairmount Park","3","7","36.8701310150272","-76.2590544771841","(36.8701310150272, -76.2590544771841)"
"GRANBY STREET & MONTICELLO AVENUE                                                                                                                                                                       ","2011-09-01T12:20:08.000","Irene (8/27/2011)                                                                                   ","Damaged tree(s)                                   ","TREE DPWM BLOCKING STREET.","I","H    ","vsmith    ",,,"52    ","PARK PLACE                    ","No Civic League","2","7","36.8735529411821","-76.2811673253736","(36.8735529411821, -76.2811673253736)"
"1900 BLOCK OF FOXHOUND LANE                                                                                                                                                                             ","2018-10-11T20:34:45.000","Michael (10/11/2018)                                                                                ","Down power line(s)                                ","","B","H    ","wwalker   ",,,"21    ","LARRYMORE                     ","Lake Whitehurst West","5","6","36.9069945931243","-76.2205228050323","(36.9069945931243, -76.2205228050323)"
"3101 MARNE AVENUE                                                                                                                                                                                       ","2011-08-29T09:02:28.000","Irene (8/27/2011)                                                                                   ","Damaged sidewalk/curb                             ","TREE DAMAGE TO SIDEWALK AND STREET CALLED IN BY RONNIE FROM PARKS AND FORESTRY","A","H    ","auwhite   ",,,"51    ","LAYFAYETTE                    ","Fairmount Park","3","7","36.8739366413907","-76.2558061779485","(36.8739366413907, -76.2558061779485)"
"200 BLOCK OF FARRELL STREET                                                                                                                                                                             ","2016-10-17T15:49:08.000","Hurricane Matthew (10/5/2016)                                                                       ","Debris blocking street                            ","DEBRIS IN THE STREET","B","H    ","bboyd     ","rdelaha   ","2016-10-31T12:09:06.000","11    ","NORTHSIDE                     ","Northside","1","6","36.9377337451463","-76.2572025494265","(36.9377337451463, -76.2572025494265)"
"6043 PRINCE AVENUE                                                                                                                                                                                      ","2018-01-11T11:07:26.000","unnamed  (1/7/2018)                                                                                 ","Other                                             ","","A","H    ","clevitt   ",,,"77    ","LAKE TERRACE                  ","Lake Taylor","4","7","36.8638847475642","-76.1992350214208","(36.8638847475642, -76.1992350214208)"
"8042 PACE ROAD                                                                                                                                                                                          ","2016-10-10T11:40:01.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged tree(s)                                   ","TREES DOWN IN THE STREET BUT NOT BLOCKING THE STREET","A","H    ","kclaud    ","rdelaha   ","2016-10-20T07:08:00.000","19    ","NORTH CAMELLIA                ","Camellia Gardens","5","6","36.9207069159186","-76.2000447133545","(36.9207069159186, -76.2000447133545)"
"118 WINSHIRE STREET                                                                                                                                                                                     ","2018-10-12T12:53:24.000","Michael (10/11/2018)                                                                                ","Damaged tree(s)                                   ","CALLER REPORTS A HUGE TREE/LIMB LYING IN THE MIDDLE OF THE STREET","A","H    ","lgraham   ",,,"11    ","NORTHSIDE                     ","Northside","1","6","36.9399986678473","-76.2595915256848","(36.9399986678473, -76.2595915256848)"
"CHESAPEAKE BOULEVARD & RADFORD STREET                                                                                                                                                                   ","2020-04-13T11:36:29.000","Storm Spring 2020 (4/13/2020)                                                                       ","Down power line(s)                                ","","I","H    ","dleavel   ",,,"47    ","ESTABROOK                     ","","3","7","36.8823489172599","-76.2468223772371","(36.8823489172599, -76.2468223772371)"
"6100 BLOCK OF SYLVAN STREET                                                                                                                                                                             ","2011-08-30T11:18:08.000","Irene (8/27/2011)                                                                                   ","Damaged tree(s)                                   ","","B","H    ","vsmith    ","vsmith    ","2011-08-30T11:20:32.000","37    ","EDGEWATER - LARCHMONT         ","Larchmont/ Edgewater","2","6","36.8979736135367","-76.3107375363475","(36.8979736135367, -76.3107375363475)"
"8500 BLOCK OF EXECUTIVE DRIVE                                                                                                                                                                           ","2011-09-22T10:55:21.000","Irene (8/27/2011)                                                                                   ","Other                                             ","pick up debris ","B","H    ","auwhite   ","auwhite   ","2011-09-22T10:55:38.000","10    ","COMMODORE PARK                ","Northside","1","6","36.9339368914234","-76.266984493056","(36.9339368914234, -76.266984493056)"
"2721 KIMBALL TERRACE                                                                                                                                                                                    ","2011-05-24T18:49:13.000","Severe Thunderstorm (5/24/2011)                                                                     ","Damaged tree(s)                                   ","Tree on wires or residence.","A","H    ","acastil   ",,,"72    ","CHESTERFIELD                  ","Chesterfield Heights","4","7","36.8423732573068","-76.2564527749867","(36.8423732573068, -76.2564527749867)"
"9633 19TH BAY STREET                                                                                                                                                                                    ","2012-10-31T08:58:24.000","Sandy (10/28/2012)                                                                                  ","Damaged building                                  ","","A","H    ","mhonabl   ","istacy    ","2012-11-06T08:08:44.000","7     ","SHORE DRIVE                   ","East Ocean View","5","6","36.9302664677761","-76.1954909824713","(36.9302664677761, -76.1954909824713)"
"1215 MANCHESTER AVENUE                                                                                                                                                                                  ","2011-08-28T13:42:58.000","Irene (8/27/2011)                                                                                   ","Damaged sidewalk/curb                             ","tree down blocking sidewalk","A","H    ","mluchun   ",,,"37    ","EDGEWATER - LARCHMONT         ","Larchmont/ Edgewater","2","6","36.8988812603608","-76.3040018571925","(36.8988812603608, -76.3040018571925)"
"1000 BLOCK OF CAMBRIDGE CRESCENT                                                                                                                                                                        ","2015-10-01T11:43:31.000","Joaquin (9/29/2015)                                                                                 ","Flooded street                                    ","Street is flooded","B","H    ","bboyd     ",,,"37    ","EDGEWATER - LARCHMONT         ","Larchmont/ Edgewater","2","6","36.8972468494522","-76.2981730792587","(36.8972468494522, -76.2981730792587)"
"543 MUSKOGEE AVENUE                                                                                                                                                                                     ","2011-08-28T12:11:24.000","Irene (8/27/2011)                                                                                   ","Debris blocking street                            ","CITY TREE UPROOTED","A","H    ","auwhite   ","vsmith    ","2011-08-31T16:22:42.000","34    ","ROLAND PARK                   ","Roland Park","2","6","36.897322905478","-76.26274889538","(36.897322905478, -76.26274889538)"
"2509 WALMER AVENUE                                                                                                                                                                                      ","2017-08-29T09:05:50.000","Heavy Rain (8/29/2017)                                                                              ","Flooded street                                    ","","A","H    ","dholmes   ","rdelaha   ","2017-08-30T10:07:07.000","48    ","FOXHALL                       ","Fox Hall","4","7","36.875683539771","-76.2238767975789","(36.875683539771, -76.2238767975789)"
"911 SCOTT STREET                                                                                                                                                                                        ","2018-01-08T11:59:35.000","unnamed  (1/7/2018)                                                                                 ","Water line issue                                  ","","A","H    ","dholmes   ",,,"83    ","INGLESIDE                     ","Ingleside","4","7","36.8484402425427","-76.2419892217047","(36.8484402425427, -76.2419892217047)"
"10TH BAY STREET & PRETTY LAKE AVENUE                                                                                                                                                                    ","2015-10-02T13:03:22.000","Joaquin (9/29/2015)                                                                                 ","Flooded street                                    ","","I","H    ","hhoward   ",,,"6     ","PRETTY LAKE                   ","East Ocean View","5","6","36.9298685301244","-76.2066835420187","(36.9298685301244, -76.2066835420187)"
"1457 HADLOCK AVENUE                                                                                                                                                                                     ","2016-10-10T17:49:21.000","Hurricane Matthew (10/5/2016)                                                                       ","Down telephone line                               ","Multiple pine trees blocking street.
Down Power lines from down trees.
","A","H    ","khogan    ","rdelaha   ","2016-10-28T12:05:40.000","35    ","LAKEWOOD                      ","Lakewood","2","6","36.8910783421692","-76.2668587475331","(36.8910783421692, -76.2668587475331)"
"1221 NOBLE STREET                                                                                                                                                                                       ","2016-10-09T12:53:24.000","Hurricane Matthew (10/5/2016)                                                                       ","Down power line(s)                                ","","A","H    ","mmarcan   ",,,"15    ","NORTH CHESAPEAKE BLVD.        ","South Bayview","5","6","36.92561360504","-76.2399378280576","(36.92561360504, -76.2399378280576)"
"LOVITT AVENUE & PARK AVENUE                                                                                                                                                                             ","2017-01-09T05:54:09.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","I","H    ","rdelaha   ",,,"68    ","TIDEWATER DRIVE INDUSTRIAL    ","No Civic League","4","7","36.8440788971203","-76.2745843443291","(36.8440788971203, -76.2745843443291)"
"400 GRANBY STREET                                                                                                                                                                                       ","2012-10-30T10:50:29.000","Sandy (10/28/2012)                                                                                  ","Damaged building                                  ","testing","A","H    ","tkapsha   ",,,"59    ","DOWNTOWN                      ","Downtown Norfolk Civic League","2","6","36.8512871182039","-76.2894260947975","(36.8512871182039, -76.2894260947975)"
"5836 SELLGER DRIVE                                                                                                                                                                                      ","2011-08-30T13:49:00.000","Irene (8/27/2011)                                                                                   ","Damaged tree(s)                                   ","big tree branch fell in the street","A","H    ","cefogel   ","vsmith    ","2011-08-31T16:44:16.000","81    ","RIVER FORREST                 ","River Forrest Shores/ Wayside Manor/ Easton Plac","4","7","36.8388403689029","-76.2041576474123","(36.8388403689029, -76.2041576474123)"
"7100 UNIVERSITY DRIVE                                                                                                                                                                                   ","2011-09-14T10:22:44.000","Irene (8/27/2011)                                                                                   ","Other                                             ","BAG PICK UP AND DEBRIS REMOVAL.","A","H    ","vsmith    ","vsmith    ","2011-09-14T10:28:26.000","40    ","CHESAPEAKE MANOR              ","Chesapeake Gardens/ Mamie Homes","3","7","36.9068277396237","-76.247264746504","(36.9068277396237, -76.247264746504)"
"4700 BLOCK OF LIND STREET                                                                                                                                                                               ","2019-08-04T18:11:15.000","unnamed  (4/22/2019)                                                                                ","Down light pole                                   ","","B","H    ","jmoss     ",,,"47    ","ESTABROOK                     ","Sherwood Forest","3","7","36.877216370818","-76.2343752456959","(36.877216370818, -76.2343752456959)"
"204 RIDGEWELL CIRCLE                                                                                                                                                                                    ","2011-09-16T13:07:46.000","Irene (8/27/2011)                                                                                   ","Damaged building                                  ","","A","H    ","tliverm   ",,,"8     ","PAMLICO                       ","Ocean View","1","6","36.9466460368048","-76.2656086276003","(36.9466460368048, -76.2656086276003)"
"9500 BLOCK OF SHORE DRIVE                                                                                                                                                                               ","2017-01-08T06:20:44.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","B","H    ","rdelaha   ",,,"7     ","SHORE DRIVE                   ","East Ocean View","5","6","36.9275193908749","-76.1911154780033","(36.9275193908749, -76.1911154780033)"
"1117 MIDLAND STREET                                                                                                                                                                                     ","2011-05-24T18:52:23.000","Severe Thunderstorm (5/24/2011)                                                                     ","Damaged tree(s)                                   ","Tree on wires.","A","H    ","acastil   ",,,"89    ","CAMPOSTELLA                   ","Campostella","4","7","36.831710294249","-76.2695573333205","(36.831710294249, -76.2695573333205)"
"8500 BLOCK OF STURGIS ROAD                                                                                                                                                                              ","2016-10-10T14:34:38.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged building                                  ","9351 ? Sturgis Road  - roof damage from tree ","B","H    ","sjohnso   ","rdelaha   ","2016-10-31T07:38:35.000","13    ","WILLOW TERRACE                ","Bayview","5","6","36.9337338793532","-76.236906091229","(36.9337338793532, -76.236906091229)"
"9300 BLOCK OF BUCKMAN AVENUE                                                                                                                                                                            ","2016-10-17T16:37:35.000","Hurricane Matthew (10/5/2016)                                                                       ","Debris blocking street                            ","DEBRIS IN THE STREET","B","H    ","bboyd     ",,,"8     ","PAMLICO                       ","Ocean View","5","6","36.9485839743618","-76.2607883209816","(36.9485839743618, -76.2607883209816)"
"619 WAUKESHA AVENUE                                                                                                                                                                                     ","2011-08-28T12:08:27.000","Irene (8/27/2011)                                                                                   ","Debris blocking street                            ","TREE LIMB DOWN HOUSE AND CAR DAMAGED","A","H    ","auwhite   ","vsmith    ","2011-08-31T16:23:02.000","34    ","ROLAND PARK                   ","Roland Park","2","6","36.8950484689117","-76.2611467575774","(36.8950484689117, -76.2611467575774)"
"5423 HENNEMAN DRIVE                                                                                                                                                                                     ","2017-08-29T09:07:45.000","Heavy Rain (8/29/2017)                                                                              ","Flooded street                                    ","","A","H    ","dholmes   ","rdelaha   ","2017-08-30T09:50:01.000","48    ","FOXHALL                       ","Fox Hall","4","7","36.8776083670269","-76.2174197833979","(36.8776083670269, -76.2174197833979)"
"628 DUDLEY AVENUE                                                                                                                                                                                       ","2011-08-29T08:13:28.000","Irene (8/27/2011)                                                                                   ","Damaged/Missing sign                              ","neighborhood watch sign bent

280377 - istacy 9/6/2011 9:13:29 AM","A","H    ","kkelley   ","istacy    ","2011-09-06T09:14:18.000","12    ","OCEANAIR                      ","Northside","5","6","36.9430058810521","-76.2481160282412","(36.9430058810521, -76.2481160282412)"
"1644 SPRINGMEADOW BOULEVARD                                                                                                                                                                             ","2016-10-26T08:52:01.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged tree(s)                                   ","","A","H    ","zclemon   ",,,"21    ","LARRYMORE                     ","Lake Whitehurst West","5","6","36.9073095619213","-76.2267112180125","(36.9073095619213, -76.2267112180125)"
"FISHERMANS ROAD & STURGIS ROAD                                                                                                                                                                          ","2016-10-09T00:16:39.000","Hurricane Matthew (10/5/2016)                                                                       ","Debris blocking street                            ","","I","H    ","sjwilli   ","rdelaha   ","2016-10-21T13:15:58.000","13    ","WILLOW TERRACE                ","Bayview","5","6","36.932915767103","-76.2370092399696","(36.932915767103, -76.2370092399696)"
"BALDWIN AVENUE & COLLEY AVENUE                                                                                                                                                                          ","2014-09-09T10:34:03.000","Rainy Monday (9/8/2014)                                                                             ","Damaged tree(s)                                   ","","I","H    ","slangho   ",,,"62    ","NORTH GHENT                   ","Ghent Neighborhood League","2","6","36.867256959216","-76.2982858044561","(36.867256959216, -76.2982858044561)"
"1053 DUBOSE DRIVE                                                                                                                                                                                       ","2016-09-21T09:30:55.000","unnamed  (9/20/2016)                                                                                ","Flooded street                                    ","Caller called to report that at this address there are two storm drains that are clogged causing slight flooding","A","H    ","tdwilli   ",,,"69    ","BRAMBLETON                    ","No Civic League","3","7","36.8529855421221","-76.2617976504241","(36.8529855421221, -76.2617976504241)"
"1400 BLOCK OF W OCEAN VIEW AVENUE                                                                                                                                                                       ","2017-01-08T06:02:29.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","B","H    ","rdelaha   ",,,"1     ","WILLOUGHBY                    ","Willoughby","1","6","36.9671336081314","-76.2922548334147","(36.9671336081314, -76.2922548334147)"
"1720 E INDIAN RIVER ROAD                                                                                                                                                                                ","2011-08-28T10:33:10.000","Irene (8/27/2011)                                                                                   ","Damaged/Missing sign                              ","RIGHT LANE MUST TURN RIGHT DOWN AND ONE WAY LEFT ARROW BENT

Hansen SR#280208 - devans 8/28/2011 1:45:28 PM","A","H    ","istacy    ","istacy    ","2011-09-04T13:27:47.000","88    ","CAMPOSTELLA HEIGHTS           ","Campostella Heights","4","7","36.8309878272778","-76.2602891949726","(36.8309878272778, -76.2602891949726)"
"516 ASHLAWN DRIVE                                                                                                                                                                                       ","2016-10-09T15:06:33.000","Hurricane Matthew (10/5/2016)                                                                       ","Down power line(s)                                ","","A","H    ","wwalker   ",,,"16    ","OAKDALE FARMS                 ","Oakdale Farms/ Denby Park","2","7","36.9183964597711","-76.2576582446482","(36.9183964597711, -76.2576582446482)"
"8100 BLOCK OF RIDGEFIELD DRIVE                                                                                                                                                                          ","2011-09-17T11:52:38.000","Irene (8/27/2011)                                                                                   ","Other                                             ","pick up bags ","B","H    ","auwhite   ","auwhite   ","2011-09-17T11:53:03.000","19    ","NORTH CAMELLIA                ","North Camelia Acres","5","6","36.9238068857011","-76.2058167919364","(36.9238068857011, -76.2058167919364)"
"700 BLOCK OF NORMAN AVENUE                                                                                                                                                                              ","2011-09-22T14:22:36.000","Irene (8/27/2011)                                                                                   ","Other                                             ","700-800 PICK UP DEBRIS","B","H    ","auwhite   ","auwhite   ","2011-09-22T14:22:48.000","15    ","NORTH CHESAPEAKE BLVD.        ","Colonial Heights/ Hyde Park","5","6","36.9275037993857","-76.2507210685871","(36.9275037993857, -76.2507210685871)"
"305 36TH STREET                                                                                                                                                                                         ","2011-09-15T16:52:00.000","Irene (8/27/2011)                                                                                   ","Other                                             ","Caller reporting that owner/tenants have set out storm debris mixed with bulk waste items such as carpet foam and other items at the curb that is falling into the street.","A","H    ","harias    ",,,"52    ","PARK PLACE                    ","Park Place","2","7","36.8788994806269","-76.285289128684","(36.8788994806269, -76.285289128684)"
"400 BLOCK OF E OCEAN VIEW AVENUE                                                                                                                                                                        ","2017-01-08T06:04:48.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","B","H    ","rdelaha   ",,,"3     ","PINEWELL                      ","Greater Pinewell","5","6","36.9510088919821","-76.247663190545","(36.9510088919821, -76.247663190545)"
"1500 MONTICELLO AVENUE                                                                                                                                                                                  ","2016-10-26T09:24:05.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged tree(s)                                   ","","A","H    ","zclemon   ",,,"58    ","EAST 21st STREET / MONTICELLO ","No Civic League","4","7","36.8630515049125","-76.2855100816688","(36.8630515049125, -76.2855100816688)"
"1115 HILLSIDE AVENUE                                                                                                                                                                                    ","2014-07-09T17:23:09.000","Thunderstorms (7/9/2014)                                                                            ","Down power line(s)                                ","","A","H    ","bfeggin   ",,,"4     ","OCEANVIEW                     ","Bayview","5","6","36.9448183590792","-76.239709098641","(36.9448183590792, -76.239709098641)"
"9200 BLOCK OF OCELLA AVENUE                                                                                                                                                                             ","2011-09-20T14:05:17.000","Irene (8/27/2011)                                                                                   ","Other                                             ","DEBRIS PICK UP","B","H    ","auwhite   ","auwhite   ","2011-09-20T14:05:38.000","12    ","OCEANAIR                      ","Northside","5","6","36.9443604674311","-76.2570195819062","(36.9443604674311, -76.2570195819062)"
"LOWERY ROAD & N MILITARY HIGHWAY                                                                                                                                                                        ","2016-10-11T10:35:54.000","Hurricane Matthew (10/5/2016)                                                                       ","Traffic sign issue                                ","","I","H    ","rdelaha   ","astango   ","2016-10-12T13:40:06.000","86    ","CROWN POINT                   ","Lake Taylor","4","7","36.863078389523","-76.2103102250738","(36.863078389523, -76.2103102250738)"
"COLLEY AVENUE & W 27TH STREET                                                                                                                                                                           ","2014-07-10T16:41:36.000","7/10 Thunderstorms (7/10/2014)                                                                      ","Closed street                                     ","","I","H    ","sfsmith   ",,,"52    ","PARK PLACE                    ","Kensington/ Old Dominion","2","7","36.8751262541398","-76.2950172165775","(36.8751262541398, -76.2950172165775)"
"8900 BLOCK OF STRATFORD STREET                                                                                                                                                                          ","2011-09-17T10:03:31.000","Irene (8/27/2011)                                                                                   ","Other                                             ","pick up bags and branches","B","H    ","auwhite   ","auwhite   ","2011-09-17T10:03:56.000","11    ","NORTHSIDE                     ","Northside","1","6","36.9392269835754","-76.258121776889","(36.9392269835754, -76.258121776889)"
"5400 BLOCK OF POPLAR HALL DRIVE                                                                                                                                                                         ","2017-01-08T20:31:49.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","B","H    ","rdelaha   ",,,"84    ","POPLAR HALLS                  ","Poplar Hall","4","7","36.8466451275739","-76.2197461982451","(36.8466451275739, -76.2197461982451)"
"400 BLOCK OF E VIRGINIA BEACH BOULEVARD                                                                                                                                                                 ","2017-01-08T06:27:21.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","B","H    ","rdelaha   ",,,"65    ","TIDEWATER - YOUNG PARK        ","No Civic League","4","7","36.8575024157089","-76.282532158439","(36.8575024157089, -76.282532158439)"
"615 W LITTLE CREEK ROAD                                                                                                                                                                                 ","2011-08-28T09:42:39.000","Irene (8/27/2011)                                                                                   ","Flooded street                                    ","Standing water blocking all four lanes of traffic.","A","H    ","rcraddo   ","vsmith    ","2011-09-06T11:07:51.000","32    ","SUSSEX                        ","Wards Corner","1","6","36.9159948231304","-76.2874624240139","(36.9159948231304, -76.2874624240139)"
"100 BLOCK OF W PRINCESS ANNE ROAD                                                                                                                                                                       ","2017-01-08T18:54:18.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","B","H    ","khogan    ",,,"63    ","EAST GHENT                    ","Downtown Norfolk Civic League","2","6","36.860978633226","-76.2882177434594","(36.860978633226, -76.2882177434594)"
"1885 BRANCHWOOD STREET                                                                                                                                                                                  ","2016-10-10T15:01:46.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged building                                  ","","A","H    ","agonzal   ",,,"17    ","BEL-AIRE                      ","Roosevelt Area","5","6","36.9198173046443","-76.2215644631185","(36.9198173046443, -76.2215644631185)"
"978 W OCEAN VIEW AVENUE                                                                                                                                                                                 ","2016-10-10T12:33:45.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged building                                  ","","A","H    ","agonzal   ",,,"1     ","WILLOUGHBY                    ","Willoughby","1","6","36.9674628393809","-76.2771343864987","(36.9674628393809, -76.2771343864987)"
"9517 18TH BAY STREET                                                                                                                                                                                    ","2012-10-30T16:35:13.000","Sandy (10/28/2012)                                                                                  ","Damaged building                                  ","","A","H    ","mhonabl   ",,,"7     ","SHORE DRIVE                   ","East Ocean View","5","6","36.92746975321","-76.1974274124155","(36.92746975321, -76.1974274124155)"
"E CHARLOTTE STREET & WALKE STREET                                                                                                                                                                       ","2016-09-03T22:41:22.000","HERMINE (9/2/2016)                                                                                  ","Flooded street                                    ","","I","H    ","amjohns   ","fpicard   ","2016-09-06T07:38:06.000","65    ","TIDEWATER - YOUNG PARK        ","Tidewater Gardens","4","7","36.8484157779241","-76.2793455671899","(36.8484157779241, -76.2793455671899)"
"9600 BLOCK OF CAPEVIEW AVENUE                                                                                                                                                                           ","2019-08-04T17:54:39.000","unnamed  (4/22/2019)                                                                                ","Flooded street                                    ","","B","H    ","jmoss     ",,,"5     ","CAPE VIEW                     ","Bayview","5","6","36.93728001741","-76.2228745006334","(36.93728001741, -76.2228745006334)"
"OLD OCEAN VIEW ROAD & SHEPPARD AVENUE                                                                                                                                                                   ","2016-10-09T08:53:36.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged tree(s)                                   ","","I","H    ","dleavel   ","rdelaha   ","2016-10-20T07:10:52.000","15    ","NORTH CHESAPEAKE BLVD.        ","Crossroads","5","6","36.9234839287209","-76.2462323654894","(36.9234839287209, -76.2462323654894)"
"7465 FENNER STREET                                                                                                                                                                                      ","2016-10-17T09:06:27.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged tree(s)                                   ","","A","H    ","rcunnin   ",,,"38    ","DENBY PARK                    ","No Civic League","3","7","36.9106988473652","-76.2539600601171","(36.9106988473652, -76.2539600601171)"
"E BAYVIEW BOULEVARD & STURGIS STREET                                                                                                                                                                    ","2010-09-30T10:01:19.000","Nicole (9/30/2010)                                                                                  ","Flooded street                                    ","","I","H    ","ssummer   ",,,"13    ","WILLOW TERRACE                ","Bayview","5","6","36.9344948289002","-76.2373659244746","(36.9344948289002, -76.2373659244746)"
"1016 BEACH VIEW STREET                                                                                                                                                                                  ","2016-10-10T16:31:04.000","Hurricane Matthew (10/5/2016)                                                                       ","Down cable line                                   ","","A","H    ","mbudd     ","rdelaha   ","2016-10-28T12:09:58.000","13    ","WILLOW TERRACE                ","Bayview","5","6","36.9384550219939","-76.2444588737612","(36.9384550219939, -76.2444588737612)"
"300 BLOCK OF SHIRLEY AVENUE                                                                                                                                                                             ","2016-10-08T18:14:43.000","Hurricane Matthew (10/5/2016)                                                                       ","Flooded street                                    ","Not passible","B","H    ","fpicard   ","fpicard   ","2016-10-10T06:45:27.000","63    ","EAST GHENT                    ","Ghent Square Comminuty Association","2","6","36.8643994574186","-76.2904252044142","(36.8643994574186, -76.2904252044142)"
"6437 AZALEA GARDEN ROAD                                                                                                                                                                                 ","2016-09-21T07:56:21.000","unnamed  (9/20/2016)                                                                                ","Flooded street                                    ","","A","H    ","dholmes   ",,,"22    ","AZALEA                        ","Glengariff","4","7","36.9015380150156","-76.2132142112676","(36.9015380150156, -76.2132142112676)"
"2600 BLOCK OF TIDEWATER DRIVE                                                                                                                                                                           ","2017-01-08T05:11:11.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","B","H    ","rdelaha   ",,,"51    ","LAYFAYETTE                    ","Lafayette/ Winona","3","7","36.8696047476939","-76.2670607677519","(36.8696047476939, -76.2670607677519)"
"8000 BLOCK OF HAMPTON BOULEVARD                                                                                                                                                                         ","2017-01-08T10:33:25.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","B","H    ","tmscott   ",,,"26    ","NAVAL BASE                    ","No Civic League","1","7","36.9250589938694","-76.3170084320632","(36.9250589938694, -76.3170084320632)"
"8081 HAMPTON BOULEVARD                                                                                                                                                                                  ","2011-08-28T10:22:12.000","Irene (8/27/2011)                                                                                   ","Flooded street                                    ","Street flooded (HANSEN SR#: 279312)","A","H    ","rcraddo   ","vsmith    ","2011-09-06T11:07:53.000","27    ","SEWELLS POINT                 ","No Civic League","1","6","36.9262947993403","-76.3179698726066","(36.9262947993403, -76.3179698726066)"
"3649 RIVERSIDE DRIVE                                                                                                                                                                                    ","2019-04-15T05:33:56.000","HAZARDOUS WEATHER (4/14/2019)                                                                       ","Down power line(s)                                ","","A","H    ","aedward   ",,,"83    ","INGLESIDE                     ","Ingleside","4","7","36.8437344942749","-76.232125658978","(36.8437344942749, -76.232125658978)"
"400 BLOCK OF MACDONALD ROAD                                                                                                                                                                             ","2016-10-09T11:42:04.000","Hurricane Matthew (10/5/2016)                                                                       ","Water line issue                                  ","","B","H    ","dleavel   ",,,"38    ","DENBY PARK                    ","Oakdale Farms/ Denby Park","2","7","36.914229548706","-76.2610013257678","(36.914229548706, -76.2610013257678)"
"1315 KENTON AVENUE                                                                                                                                                                                      ","2011-09-01T14:23:05.000","Irene (8/27/2011)                                                                                   ","Damaged tree(s)                                   ","SMALL PLUM 2"" TO 3"" DIA., REMOVE PILE OF BRUSH, REMOVE STUMP.","A","H    ","vsmith    ","vsmith    ","2011-09-01T14:23:17.000","69    ","BRAMBLETON                    ","No Civic League","3","7","36.8563110371496","-76.2606855971136","(36.8563110371496, -76.2606855971136)"
"8160 DRIFTWOOD DRIVE                                                                                                                                                                                    ","2016-10-14T14:42:41.000","Hurricane Matthew (10/5/2016)                                                                       ","Other                                             ","Limbs","A","H    ","jsumler   ",,,"17    ","BEL-AIRE                      ","Roosevelt Area","5","6","36.9216421206619","-76.22187573609","(36.9216421206619, -76.22187573609)"
