"the_geom","tax_year","roll_num","address","year_built","assessclas","bldg_desc","bldg_metre","bldg_feet","garage","fireplace","basement","bsmtdevl","assessment","latitude","longitude"
"POINT (-113.28160510152203 53.51255250716685)","2017","7063247009","132 NEWCASTLE CR","2003","Residential","2 Storey & Basement","138","1487","Y","Y","Y","N","396000","53.5123714063","-113.2816956348"
"POINT (-113.32223105081559 53.53138953349034)","2017","7520140000","525 WOODBRIDGE WY","1980","Residential Condominium","2 Storey & Basement","143","1542","N","Y","Y","Y","287000","53.5320005115","-113.3233104121"
"POINT (-113.02025745671887 53.54775632034245)","2017","3103703301","52 21252 TWP RD 530","2006","Residential","1 Storey & Basement","196","2112","Y","N","Y","Y","785000","53.5477453359","-113.019250285"
"POINT (-112.85106213174141 53.369645052037285)","2017","1002704003","51015 RNG RD 202","1977","Exempt / Farmland / Residential","Split Entry","83","895","Y","N","Y","Y","299170","53.3706310475","-112.8525726907"
"POINT (-113.33076434958689 53.49557408323164)","2017","2316107206","576 52304 RNG RD 233","2014","Residential","2 Storey & Basement","476","5126","Y","Y","Y","Y","1323000","53.495799307","-113.3309629532"
"POINT (-113.33076679332316 53.49473902060199)","2017","2316107239","459 52304 RNG RD 233","2002","Residential","2 Storey & Basement","254","2739","Y","Y","Y","Y","844000","53.4949644602","-113.3309650228"
"POINT (-112.93277702702089 53.390529237049634)","2017","1007101007","51146 RNG RD 205","1977","Exempt / Farmland / Residential","1 Storey & Basement","204","2198","Y","Y","Y","Y","659830","53.3923103844","-112.9389241215"
"POINT (-113.14187851492262 53.373333873629015)","2017","1202701608","16 51025 RNG RD 222","2008","Residential Condominium","2 Storey & Basement","234","2521","Y","Y","Y","Y","585000","53.3728954149","-113.1424710821"
"POINT (-113.26121400354177 53.53610349205538)","2017","7318029007","18 HIGHGROVE CR","2003","Residential","2 Storey & Basement","203","2185","Y","Y","Y","Y","523000","53.5362255494","-113.2613761547"
"POINT (-113.01885349880533 53.38034823395197)","2017","1103303002","51079 RNG RD 213","1963","Exempt / Farmland / Non-Residential / Residential","1 Storey & Basement","123","1327","Y","Y","Y","Y","392580","53.3800294284","-113.0128168441"
"POINT (-113.27988488904165 53.51506322575735)","2017","7063190004","426 NORWAY CR","2002","Residential","2 Storey & Basement","185","1993","Y","Y","Y","N","507000","53.5152031557","-113.2800477927"
"POINT (-113.32223105081559 53.53138953349034)","2017","7520113007","525 WOODBRIDGE WY","1980","Residential Condominium","2 Storey & Basement","142","1533","N","Y","Y","Y","272000","53.5320005115","-113.3233104121"
"POINT (-113.2724905395313 53.54879703795335)","2017","8106501001","173 CORNWALL RD","2002","Residential","2 Storey & Basement","153","1648","Y","Y","Y","Y","410000","53.5489576434","-113.2725880961"
"POINT (-113.25099135501765 53.51524765069536)","2017","7392010003","41 RIDGEBROOK RD","2004","Residential","1 Storey & Basement","130","1401","Y","Y","Y","Y","568000","53.5151360937","-113.2512036121"
"POINT (-113.26252964955403 53.523412479647995)","2017","7251142003","585 FORREST DR","2002","Residential","2 Storey & Basement","203","2181","Y","Y","Y","Y","505000","53.5234091354","-113.2627931659"
"POINT (-113.33038694888693 53.4970677012621)","2017","2316104379","709 52304 RNG RD 233","2003","Residential","1 Storey & Basement","174","1875","Y","Y","Y","Y","831000","53.4971916887","-113.3306956577"
"POINT (-113.27409702192658 53.549816664684776)","2017","8109027002","433 CRANBERRY WY","2004","Residential","2 Storey & Basement","125","1342","Y","N","Y","N","339000","53.5497800795","-113.2743724444"
"POINT (-113.26296401941885 53.520354549049955)","2017","7383129005","305 FOXBORO PT","2002","Residential","2 Storey & Basement","148","1598","Y","N","Y","N","406000","53.5203392413","-113.2632654873"
"POINT (-113.30243151136236 53.529255010406125)","2017","7520539003","47, 2131 OAK ST","1983","Residential Condominium","2 Storey & Basement","109","1170","N","N","Y","N","240000","53.5301184283","-113.3033310255"
"POINT (-113.27333752626573 53.487417330825636)","2017","2314510809","74 52224 RNG RD 231","2005","Residential","1 Storey & Basement","198","2131","Y","Y","Y","Y","1186000","53.4879750114","-113.2739936247"
"POINT (-113.32222985506155 53.528862388141775)","2017","7520060000","246 WOODBRIDGE WY","1978","Residential Condominium","2 Storey & Basement","97","1044","N","N","Y","Y","229000","53.5286850865","-113.3234136847"
"POINT (-113.28226569836126 53.486061007829235)","2017","2314512601","302 52224 RNG RD 231","2002","Residential","2 Storey & Basement","384","4131","Y","Y","Y","Y","1394000","53.4861938769","-113.2833696937"
"POINT (-113.3247690918983 53.495449337282864)","2017","2316107041","512 52304 RNG RD 233","2003","Residential","2 Storey & Basement","329","3546","Y","Y","Y","Y","943000","53.4956723456","-113.3249613782"
"POINT (-113.32143549832573 53.51769342277753)","2017","7520210001","787 VILLAGE DR","1980","Residential Condominium","2 Storey & Basement","106","1140","N","N","Y","N","228000","53.5174913477","-113.3217174757"
"POINT (-112.92770263198355 53.36949294282723)","2017","1006501009","51014 RNG RD 205","1972","Residential","1 Storey & Basement","117","1256","Y","N","Y","Y","319000","53.3699299321","-112.928755244"
"POINT (-113.32592467892074 53.49550230711848)","2017","2316107074","524 52304 RNG RD 233","2004","Residential","2 Storey & Basement","309","3331","Y","Y","Y","Y","985000","53.4952638243","-113.325732355"
"POINT (-113.17992639397727 53.50488717845538)","2017","2221527202","247 52312 RNG RD 223","1994","Exempt / Farmland / Residential","1 Storey & Basement","156","1682","Y","Y","Y","Y","708540","53.5030833997","-113.1797563809"
"POINT (-113.32222985506155 53.528862388141775)","2017","7520061008","246 WOODBRIDGE WY","1978","Residential Condominium","2 Storey & Basement","97","1044","N","N","Y","Y","218000","53.5286850865","-113.3234136847"
"POINT (-113.14857652770509 53.526983550742536)","2017","2234504103","52504 RNG RD 222","1943","Residential","1 Storey & Basement","93","1003","Y","N","Y","N","309000","53.5273356224","-113.1492068204"
"POINT (-113.33199974528702 53.494396945919284)","2017","2316109093","472 52304 RNG RD 233","2003","Residential","1 Storey & Basement","246","2644","Y","Y","Y","Y","1124000","53.494540681","-113.3323814435"
"POINT (-113.25012464856435 53.51402175502617)","2017","7392030009","14 RIDGEBROOK WY","2004","Residential","Split Entry","117","1264","Y","Y","Y","Y","477000","53.5141752925","-113.2502412197"
"POINT (-113.32223105081559 53.53138953349034)","2017","7520110003","525 WOODBRIDGE WY","1980","Residential Condominium","2 Storey & Basement","142","1530","N","Y","Y","Y","272000","53.5320005115","-113.3233104121"
"POINT (-113.30243151136236 53.529255010406125)","2017","7520521001","47, 2131 OAK ST","1983","Residential Condominium","2 Storey & Basement","109","1170","N","N","Y","Y","229000","53.5301184283","-113.3033310255"
"POINT (-113.25182977388395 53.515223740274614)","2017","7390103006","18 RIDGEBROOK RD","2003","Residential","Split Entry","117","1264","Y","Y","Y","Y","456000","53.5152201083","-113.2521090873"
"POINT (-113.06824546546308 53.71565499680942)","2017","4132328105","60 54569 RNG RD 215","1948","Residential","1 Storey & Basement","145","1560","Y","N","Y","Y","231000","53.7157691224","-113.0683996409"
"POINT (-113.24873175596373 53.553459106574856)","2017","8020122004","137 CROCUS CR","2002","Residential","2 Storey & Basement","142","1529","Y","N","Y","N","377000","53.553446435","-113.2490416453"
"POINT (-113.25895257881747 53.53459302948359)","2017","7318055000","122 HIGHGROVE CR","2003","Residential","2 Storey & Basement","174","1877","Y","Y","Y","Y","540000","53.5343938713","-113.2584816577"
"POINT (-112.8543758012052 53.37762706127941)","2017","1003157003","434 20212 TWP RD 510","2001","Residential","2 Storey Slab on Grade","409","4401","Y","Y","N","N","516000","53.3769515466","-112.8554801673"
"POINT (-113.32222985506155 53.528862388141775)","2017","7520097002","246 WOODBRIDGE WY","1978","Residential Condominium","2 Storey & Basement","97","1044","N","N","Y","Y","216000","53.5286850865","-113.3234136847"
"POINT (-113.28270616497562 53.48923538977051)","2017","2314512102","242 52224 RNG RD 231","2012","Residential","1 Storey & Basement","363","3906","Y","Y","Y","Y","1897000","53.4897665094","-113.2834171698"
"POINT (-113.27078717257052 53.54375789328016)","2017","8056008001","30 CAVAN RD","2003","Residential","2 Storey & Basement","161","1732","Y","Y","Y","Y","427000","53.5438121105","-113.2710434152"
"POINT (-113.32222985506155 53.528862388141775)","2017","7520094009","246 WOODBRIDGE WY","1978","Residential Condominium","2 Storey & Basement","97","1044","N","N","Y","Y","231000","53.5286850865","-113.3234136847"
"POINT (-113.32400638884663 53.49552275462667)","2017","2316107025","504 52304 RNG RD 233","2002","Residential","2 Storey & Basement","325","3495","Y","Y","Y","Y","951000","53.495725673","-113.3241945137"
"POINT (-113.08959938855114 53.45003574771017)","2017","1131301002","21551 TWP RD 520","1968","Exempt / Farmland / Residential","1 Storey Basementless","86","928","Y","Y","N","N","227700","53.446481426","-113.0926416622"
"POINT (-112.94510869653618 53.46185213270416)","2017","2006303008","20565 WYE RD","1960","Residential","1 Storey & Basement","114","1231","Y","N","Y","N","260000","53.4614236111","-112.9461852581"
"POINT (-113.2796509342031 53.515030120488625)","2017","7063189006","424 NORWAY CR","2002","Residential","2 Storey & Basement","208","2234","Y","Y","Y","Y","524000","53.5152376198","-113.2797166558"
"POINT (-113.25710799673534 53.5235611468749)","2017","7361014003","427 FOXBORO WY","2003","Residential","2 Storey & Basement","151","1625","Y","Y","Y","N","413000","53.5236086642","-113.2568366163"
"POINT (-113.24918832497394 53.55232186075141)","2017","8028028009","84 CROCUS CR","2002","Residential","2 Storey & Basement","131","1410","Y","N","Y","Y","378000","53.552353737","-113.2494509409"
"POINT (-113.24879345251526 53.51318995836521)","2017","7390138009","173 RIDGEBROOK RD","2003","Residential","1 Storey & Basement","120","1293","Y","Y","Y","Y","443000","53.5131767529","-113.24908764"
"POINT (-113.28847768680289 53.545315861371016)","2017","8530200289","28, 101 JIM COMMON DR","2003","Residential Condominium","Split Entry","113","1219","N","Y","Y","Y","374000","53.5452414951","-113.2887427554"
"POINT (-113.09525165688909 53.446043868203326)","2017","1131703009","217 51519 RNG RD 220","1983","Residential","1 Storey Basementless","160","1725","Y","Y","N","N","489000","53.4464733193","-113.0959286168"
"POINT (-113.24988951479101 53.51323804407026)","2017","7393011001","146 RIDGEBROOK RD","2004","Residential","Split Entry","119","1280","Y","Y","Y","Y","454000","53.513391898","-113.2500009424"
"POINT (-113.32223105081559 53.53138953349034)","2017","7520156006","525 WOODBRIDGE WY","1980","Residential Condominium","2 Storey & Basement","141","1521","N","Y","Y","N","280000","53.5320005115","-113.3233104121"
"POINT (-113.28200723352573 53.51383515875301)","2017","7063230006","208 NEWCASTLE CR","2003","Residential","2 Storey & Basement","208","2236","Y","Y","Y","Y","529000","53.5136700062","-113.2819135487"
"POINT (-113.30243151136236 53.529255010406125)","2017","7520542007","47, 2131 OAK ST","1983","Residential Condominium","2 Storey & Basement","109","1170","N","N","Y","N","229000","53.5301184283","-113.3033310255"
"POINT (-113.25710844441588 53.52274786662014)","2017","7361006000","461 FOXBORO WY","2003","Residential","2 Storey & Basement","168","1803","Y","Y","Y","Y","433000","53.522799753","-113.2573797845"
"POINT (-113.28884319278919 53.54538382732178)","2017","8530200271","27, 101 JIM COMMON DR","2003","Residential Condominium","Split Entry","113","1219","N","Y","Y","Y","377000","53.5453001434","-113.2890583903"
"POINT (-113.25872876081357 53.53598905153954)","2017","7314057001","216 HERITAGE DR","2002","Residential","2 Storey & Basement","171","1837","Y","Y","Y","Y","490000","53.5359543869","-113.2591129174"
"POINT (-112.89568586838516 53.3851959303055)","2017","1009700004","51121 RNG RD 204","2004","Exempt / Farmland / Residential","Split Entry & Bonus Upper","109","1174","Y","Y","Y","Y","396870","53.3887997407","-112.9017593861"
"POINT (-113.26649089233302 53.52389269857597)","2017","7251079006","332 FORREST CRT","2003","Residential","1 Storey & Basement","143","1538","Y","Y","Y","Y","496000","53.5237421359","-113.2666168751"
"POINT (-112.85440756895942 53.367439536799886)","2017","1003111000","109 20212 TWP RD 510","2008","Residential","1 Storey & Basement","151","1629","Y","Y","Y","N","469000","53.367724112","-112.855755373"
"POINT (-113.33107799484853 53.497333619821646)","2017","2316104271","753 52304 RNG RD 233","2004","Residential","2 Storey & Basement","404","4353","Y","Y","Y","Y","981000","53.4974720689","-113.3314602478"
"POINT (-113.32919571449573 53.49730173410197)","2017","2316104403","697 52304 RNG RD 233","2004","Residential","1 Storey & Basement","181","1952","Y","Y","Y","Y","906000","53.4970768688","-113.3296271579"
"POINT (-113.07159665048417 53.38034139716776)","2017","1108752005","14A 51069 RNG RD 215","1994","Residential","Split Entry","58","624","Y","N","N","N","543000","53.3811723996","-113.0720922064"
"POINT (-113.24925163740056 53.55269367840464)","2017","8028024008","100 CROCUS CR","2002","Residential","2 Storey & Basement","124","1337","Y","N","Y","Y","375000","53.55263045","-113.2494984476"
"POINT (-113.29080420546453 53.5455920366804)","2017","8530200083","8, 101 JIM COMMON DR","2003","Residential Condominium","2 Storey & Basement","138","1486","Y","Y","Y","Y","372000","53.545682307","-113.2910115036"
"POINT (-113.09592334215704 53.50115914288193)","2017","2119701309","52325 RNG RD 220","1969","Exempt / Farmland / Residential","2 Storey & Basement","229","2469","Y","Y","Y","Y","561110","53.5022630546","-113.0985746334"
"POINT (-112.93289059940804 53.427919963247724)","2017","1030503005","51412 RNG RD 205","1999","Exempt / Farmland / Residential","Split Entry","121","1303","Y","Y","Y","Y","437800","53.4269897774","-112.9389719445"
"POINT (-112.91921623954978 53.40720966494908)","2017","1017319003","205 51268 RNG RD 204","1962","Residential","1 1/2 Storey & Basement","95","1021","Y","Y","N","N","240000","53.4074422179","-112.9194178772"
"POINT (-113.28946486556379 53.545695297676716)","2017","8530200207","20, 101 JIM COMMON DR","2003","Residential Condominium","2 Storey & Basement","138","1486","Y","Y","Y","Y","369000","53.5455618539","-113.289590381"
"POINT (-113.06025227871515 53.3818304222333)","2017","1108510007","97 51110 RNG RD 214","2006","Residential","1 Storey & Basement","167","1793","Y","Y","Y","Y","705000","53.381179545","-113.0620303053"
"POINT (-113.26054703692866 53.53482932046349)","2017","7318047007","90 HIGHGROVE CR","2003","Residential","1 Storey & Basement","141","1516","Y","Y","Y","Y","565000","53.5350171434","-113.2606012445"
"POINT (-113.32838293034705 53.494728908638315)","2017","2316107296","435 52304 RNG RD 233","2002","Residential","1 Storey & Basement","212","2278","Y","Y","Y","Y","955000","53.4949542092","-113.3285810273"
"POINT (-113.25520363683599 53.55413685043314)","2017","8026006005","37 SUNFLOWER WY","2003","Residential","2 Storey & Basement","176","1893","Y","N","Y","N","424000","53.5543089054","-113.2552940434"
"POINT (-113.25690419836548 53.555102128691146)","2017","8024045005","101 SUNFLOWER CR","2003","Residential","2 Storey & Basement","151","1623","Y","Y","Y","Y","427000","53.5549268314","-113.2568343317"
"POINT (-113.06865864282265 53.38394818740359)","2017","1108737006","158 51069 RNG RD 215","1983","Residential","1 Storey & Basement","128","1378","Y","N","Y","N","450000","53.384781537","-113.0701365792"
"POINT (-113.24845878320458 53.55294680114274)","2017","8020116007","113 CROCUS CR","2002","Residential","2 Storey & Basement","163","1756","Y","Y","Y","N","396000","53.5529474211","-113.2487870387"
"POINT (-113.26904929534321 53.54294890807429)","2017","8053113007","73 CAVAN CR","2003","Residential","Split Entry & Bonus Upper","119","1283","Y","Y","Y","Y","422000","53.5431016254","-113.2691396814"
"POINT (-113.25053788632977 53.514322684042)","2017","7392025000","101 RIDGEBROOK CL","2004","Residential","2 Storey & Basement","202","2176","Y","Y","Y","Y","566000","53.5144761065","-113.2506584314"
"POINT (-113.00783967404868 53.44754792716111)","2017","1134202009","130 51551 RNG RD 212A","1994","Residential","Split Entry","79","854","Y","Y","Y","N","264000","53.4476299063","-113.0081383911"
"POINT (-113.3301908174107 53.49723723201215)","2017","2316104387","705 52304 RNG RD 233","2003","Residential","2 Storey & Basement","260","2794","Y","N","Y","Y","860000","53.4974729538","-113.3307019373"
"POINT (-113.32143549832573 53.51769342277753)","2017","7520206009","787 VILLAGE DR","1980","Residential Condominium","2 Storey & Basement","107","1151","N","N","Y","Y","228000","53.5174913477","-113.3217174757"
"POINT (-113.25034065833572 53.526841437783126)","2017","7327512003","46 FOXHAVEN LN","2004","Residential","2 Storey & Basement","185","1987","Y","Y","Y","Y","470000","53.5267785613","-113.2506299674"
"POINT (-113.28186008265173 53.51512209996664)","2017","7063200002","450 NORWAY CR","2003","Residential","2 Storey & Basement","203","2183","Y","Y","Y","N","515000","53.5151894797","-113.2821642446"
"POINT (-113.3290127835261 53.49710275426243)","2017","2316104411","693 52304 RNG RD 233","2006","Residential","2 Storey & Basement","329","3545","Y","Y","Y","Y","974000","53.496998405","-113.329503912"
"POINT (-113.30243151136236 53.529255010406125)","2017","7520508008","47, 2131 OAK ST","1983","Residential Condominium","2 Storey & Basement","109","1170","N","N","Y","N","238000","53.5301184283","-113.3033310255"
"POINT (-113.26085746283518 53.53621132848303)","2017","7318027001","10 HIGHGROVE CR","2003","Residential","Split Entry & Bonus Upper","136","1469","Y","Y","Y","Y","474000","53.5363339928","-113.2610150874"
"POINT (-112.9081090465832 53.372532159245885)","2017","1005501000","51032 RNG RD 204","1977","Residential","1 Storey & Basement","140","1507","Y","Y","Y","N","515000","53.3743355956","-112.9141894219"
"POINT (-112.92806207261243 53.46091675779033)","2017","2006504001","52034 RNG RD 205","1993","Residential","1 3/4 Storey & Basement","173","1867","N","Y","Y","Y","429000","53.4614770149","-112.9292758701"
"POINT (-112.91310637292179 53.37812058159259)","2017","1005112505","169 51042 RNG RD 204","1981","Residential","2 Storey & Basement","105","1131","N","N","Y","Y","317000","53.3779435377","-112.9141915392"
"POINT (-113.32222985506155 53.528862388141775)","2017","7520045001","246 WOODBRIDGE WY","1978","Residential Condominium","2 Storey & Basement","97","1044","N","N","Y","Y","222000","53.5286850865","-113.3234136847"
"POINT (-113.2579220994908 53.52358366646454)","2017","7324044000","422 FOXBORO WY","2003","Residential","2 Storey & Basement","140","1505","Y","Y","Y","Y","414000","53.5236355744","-113.2581934478"
"POINT (-113.27783302792103 53.48767129237386)","2017","2314521001","97 52224 RNG RD 231","2005","Residential","1 Storey & Basement","359","3866","Y","Y","Y","Y","1574000","53.4878007038","-113.2784862541"
"POINT (-113.25710866653154 53.52235220730618)","2017","7361002009","477 FOXBORO WY","2002","Residential","2 Storey & Basement","140","1502","Y","Y","Y","N","406000","53.5224013646","-113.2573800057"
"POINT (-113.26495305712857 53.52351597487475)","2017","7253019002","301 FORREST DR","2003","Residential","2 Storey & Basement","195","2096","Y","Y","Y","Y","505000","53.5234249553","-113.2652052238"
"POINT (-113.25710900331335 53.5217083526639)","2017","7384163001","98 FOXBORO GROVE","2003","Residential","1 Storey & Basement","95","1022","Y","N","Y","N","356000","53.5217547663","-113.2573803201"
"POINT (-113.24954043808964 53.51356518128998)","2017","7393007000","29 RIDGEBROOK WY","2003","Residential","Split Entry","123","1325","Y","Y","Y","Y","467000","53.5137191117","-113.2496474978"
"POINT (-113.27026982067501 53.51965284789491)","2017","7211098000","80 NOTTINGHAM INLET","2004","Residential","1 Storey & Basement","162","1745","Y","Y","Y","Y","925000","53.5196188394","-113.2706413868"
"POINT (-112.86295898951721 53.44714445030783)","2017","1034103000",,"1981","Residential","Split Entry","161","1731","N","Y","Y","Y","520000","53.4472691529","-112.8631182294"
"POINT (-113.28016081783822 53.515022990329136)","2017","7063191002","428 NORWAY CR","2002","Residential","2 Storey & Basement","191","2058","Y","Y","Y","Y","504000","53.5151624518","-113.2802765595"
"POINT (-113.32143549832573 53.51769342277753)","2017","7520211009","787 VILLAGE DR","1980","Residential Condominium","2 Storey & Basement","106","1140","N","N","Y","N","228000","53.5174913477","-113.3217174757"
"POINT (-112.88127303933953 53.39047961970818)","2017","1009103001","51144 RNG RD 203","1979","Residential","Manufactured Home","140","1507","Y","N","N","N","327000","53.392184281","-112.8835591914"
"POINT (-113.26419677643473 53.52291933182164)","2017","7253013005","277 FORREST DR","2002","Residential","Split Entry","109","1175","Y","Y","Y","Y","424000","53.5227748733","-113.2643428439"
"POINT (-112.92191715849023 53.40387122634986)","2017","1017348002","271 51268 RNG RD 204","1992","Residential","1 Storey & Basement","120","1287","N","N","Y","Y","341000","53.4037031978","-112.9220393156"
"POINT (-113.14159075075138 53.37308197811088)","2017","1202701706","17 51025 RNG RD 222","2004","Residential Condominium","1 Storey & Basement","177","1906","Y","Y","Y","Y","688000","53.3727430607","-113.1417553946"
"POINT (-113.24869487088826 53.513412707025545)","2017","7390140005","181 RIDGEBROOK RD","2003","Residential","Split Entry","118","1265","Y","Y","Y","Y","435000","53.513399472","-113.2489891025"
"POINT (-113.32223105081559 53.53138953349034)","2017","7520134003","525 WOODBRIDGE WY","1980","Residential Condominium","2 Storey & Basement","142","1530","N","Y","Y","Y","290000","53.5320005115","-113.3233104121"
"POINT (-113.27504230250527 53.48905984049652)","2017","2314511102","134 52224 RNG RD 231","2004","Residential","2 Storey & Basement","406","4368","Y","Y","Y","Y","1532000","53.4884917013","-113.2757064541"
"POINT (-112.85812129437421 53.448361057010864)","2017","1034105005","20223 TWP RD 515A","1974","Residential","1 Storey & Basement","139","1499","Y","Y","Y","N","393000","53.4503819746","-112.8591201392"
"POINT (-113.2800975642002 53.514136928724284)","2017","7218040003","35 NEWCASTLE RD","2003","Residential","2 Storey & Basement","197","2122","Y","Y","Y","Y","520000","53.5142949483","-113.2801917385"
"POINT (-113.01007075944287 53.4480400402525)","2017","1134130002","73 51551 RNG RD 212A","1989","Residential","1 Storey Basementless","89","960","N","N","N","N","213000","53.4481226823","-113.0097723627"
"POINT (-113.2740952265099 53.55040946974895)","2017","8109035005","465 CRANBERRY WY","2003","Residential","2 Storey & Basement","125","1342","N","Y","Y","N","326000","53.550370137","-113.274370648"
"POINT (-113.26970349125537 53.51887428392883)","2017","7214042004","71 NOTTINGHAM INLET","2005","Residential","1 Storey & Basement","158","1697","Y","Y","Y","Y","616000","53.5189242485","-113.2699708027"
"POINT (-112.94746259629073 53.47306426823304)","2017","2007721000","25 52131 RNG RD 210","1977","Residential","Split Level","210","2260","Y","Y","N","N","573000","53.4738952026","-112.9479541488"
"POINT (-113.0956195915705 53.45270524788071)","2017","1131304106","51573 RNG RD 220","2014","Residential","2 Storey & Basement","393","4231","Y","N","Y","Y","1311000","53.4518327654","-113.0985911798"
"POINT (-113.29145243755872 53.54518974115212)","2017","8530200026","2, 101 JIM COMMON DR","2003","Residential Condominium","2 Storey & Basement","138","1486","Y","Y","Y","Y","366000","53.5452172438","-113.2916913966"
"POINT (-113.26274261563158 53.519512923675315)","2017","7383093004","161 FOXBORO TERR","2002","Residential","2 Storey & Basement","204","2194","Y","Y","Y","N","481000","53.519664991","-113.2628407142"
"POINT (-113.27846381813339 53.488338717051015)","2017","2314521304","181 52224 RNG RD 231","2005","Residential","1 Storey & Basement","279","3004","Y","Y","Y","Y","1206000","53.4888108002","-113.2790053532"
"POINT (-113.25738309818466 53.52062878419008)","2017","7384152005","54 FOXBORO GROVE","2003","Residential","2 Storey & Basement","177","1909","Y","Y","Y","Y","478000","53.5205145366","-113.2575625075"
"POINT (-113.25176379338471 53.51511855438594)","2017","7390104004","22 RIDGEBROOK RD","2004","Residential","Split Entry","123","1325","Y","Y","Y","Y","468000","53.5152273707","-113.2515504628"
"POINT (-113.25374721231233 53.55290507402688)","2017","8023018006","258 SUNFLOWER CR","2003","Residential","2 Storey & Basement","249","2682","Y","Y","Y","N","607000","53.5530078593","-113.2541772094"
"POINT (-113.28186206328164 53.51559557635328)","2017","7063203006","456 NORWAY CR","2003","Residential","2 Storey & Basement","222","2389","Y","Y","Y","N","567000","53.5154444821","-113.2820849861"
"POINT (-113.25218585193232 53.52747053200236)","2017","7327532009","1 FOXHAVEN WY","2003","Residential","2 Storey & Basement","167","1794","Y","Y","Y","Y","435000","53.5275682825","-113.2522910075"
"POINT (-113.27208292180381 53.54989124221367)","2017","8108007005","124 CORNWALL RD","2002","Residential","2 Storey & Basement","164","1768","Y","Y","Y","N","426000","53.549940662","-113.272358079"
"POINT (-112.91926684101549 53.40612712174088)","2017","1017327006","227 51268 RNG RD 204","1983","Residential","2 Storey & Basement","170","1832","Y","Y","Y","Y","297000","53.405999834","-112.9195275502"
"POINT (-113.25720778831337 53.55285447358168)","2017","8024017009","206 SUNFLOWER CR","2003","Residential","1 Storey & Basement","143","1538","Y","Y","Y","N","471000","53.5530072194","-113.2573208652"
"POINT (-113.26922944658581 53.54559307842156)","2017","8052051008","107 CHELSEA WY","2004","Residential","2 Storey & Basement","170","1830","Y","Y","Y","Y","496000","53.5455944182","-113.2695231722"
"POINT (-113.2483122336967 53.55214719589825)","2017","8020107007","77 CROCUS CR","2002","Residential","2 Storey & Basement","144","1547","Y","N","Y","N","383000","53.5521713436","-113.2486342544"
"POINT (-113.28276907978963 53.512778667567545)","2017","7063241002","160 NEWCASTLE CR","2003","Residential","2 Storey & Basement","182","1960","Y","Y","Y","Y","482000","53.5128797036","-113.2824695053"
"POINT (-113.24947512283798 53.55321048087187)","2017","8028018001","124 CROCUS CR","2002","Residential","2 Storey & Basement","128","1377","Y","Y","Y","N","372000","53.5532089159","-113.2497380167"
"POINT (-113.32222985506155 53.528862388141775)","2017","7520082004","246 WOODBRIDGE WY","1978","Residential Condominium","Split Entry","80","864","N","N","Y","Y","241000","53.5286850865","-113.3234136847"
"POINT (-113.03134970279217 53.38665960585733)","2017","1109501005","51138 RNG RD 213","1993","Exempt / Farmland / Residential","1 Storey & Basement","135","1455","Y","Y","Y","Y","514790","53.388429916","-113.0374288837"
"POINT (-113.25743530591127 53.55338457889847)","2017","8025002007","165 SUNFLOWER CR","2003","Residential","2 Storey & Basement","152","1636","Y","N","Y","Y","431000","53.5533172624","-113.2577371269"
"POINT (-113.08497208337417 53.53919193154936)","2017","2131101105","21537 TWP RD 530","1976","Exempt / Farmland / Residential","Manufactured Home","83","896","N","N","N","N","494740","53.5409805904","-113.0864890765"
"POINT (-113.27375513867736 53.48908103240948)","2017","2314510603","50 52224 RNG RD 231","2002","Residential","1 Storey & Basement","238","2558","Y","Y","Y","Y","1417000","53.4884814867","-113.2727207499"
"POINT (-113.26472755941259 53.51001897564919)","2017","2324736103","301 52319 RNG RD 231","1989","Residential","2 Storey & Basement","284","3058","Y","Y","Y","Y","999000","53.5098310126","-113.2664670959"
"POINT (-112.86379265632686 53.37830194450427)","2017","1003151006","338 20212 TWP RD 510","1985","Residential","2 Storey & Basement","167","1794","Y","Y","Y","Y","411000","53.3780121793","-112.8650171599"
"POINT (-113.05141234446589 53.4006708792258)","2017","1117506004","51220 RNG RD 214","2003","Residential","2 Storey & Basement","187","2013","Y","Y","Y","N","594000","53.4019368959","-113.0499771386"
"POINT (-112.85611842558406 53.376065661333314)","2017","1003130000","457 20212 TWP RD 510","2003","Residential","1 Storey & Basement","148","1592","Y","Y","Y","Y","527000","53.3769638612","-112.8559803259"
"POINT (-113.25879387191064 53.53580402028036)","2017","7314058009","220 HERITAGE DR","2003","Residential","2 Storey & Basement","174","1876","Y","Y","Y","Y","487000","53.5357252171","-113.2584917005"
"POINT (-113.24943046008835 53.5531258236249)","2017","8028019009","120 CROCUS CR","2002","Residential","2 Storey & Basement","125","1342","Y","Y","Y","N","352000","53.5531234123","-113.2496923585"
"POINT (-113.00605023623173 53.444441766479684)","2017","1134214004","157 51551 RNG RD 212A","2006","Residential","1 Storey & Basement","145","1565","Y","Y","Y","Y","572000","53.4443668941","-113.0065576068"
"POINT (-113.27263356350358 53.54989186454856)","2017","8108022002","29 CONNOR LN","2004","Residential","2 Storey & Basement","162","1742","Y","Y","Y","Y","459000","53.5499412611","-113.2729087255"
"POINT (-113.32222985506155 53.528862388141775)","2017","7520057006","246 WOODBRIDGE WY","1978","Residential Condominium","2 Storey & Basement","97","1044","N","N","Y","N","234000","53.5286850865","-113.3234136847"
