"permitnum","originaladdress1","description","permitclassmapped","workclass","workclassmapped","currentstatus","currentstatusmapped","statusdate","applieddate","issueddate","completeddate","applicant","zoning","ward","totalsqft","estprojectcost","housingunits","parcelarea","permittype","permittypemapped","permittypedesc","originaladdress2","city","province","postalcode","jurisdiction","pin","permitobjectid","addressobjectid","parcelobjectid","permityear","permitmonth","latitude","longitude","count","permityearlabel","permitmonthlabel","lot","block","plan","quarter","section","township","range","meridian","servicearea"
"2018-1244-B","125 AMBLESIDE WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-07-10T00:00:00.000","2018-12-21T00:00:00.000","2019-01-08T00:00:00.000",,"Launch Homes Inc.","R1C","4","2693","230000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173048006","8763897","250904","8273072","2018-01-01T00:00:00.000","2018-12-01T00:00:00.000","53.55816996","-113.28949422","1","2018","12","48","173","1723004","SW","11","53","23","4","Sherwood Park"
"2018-1243-B","121 AMBLESIDE WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-07-10T00:00:00.000","2018-12-21T00:00:00.000","2019-01-10T00:00:00.000",,"Launch Homes Inc.","R1C","4","2697","230000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173049004","8763826","250905","8273073","2018-01-01T00:00:00.000","2018-12-01T00:00:00.000","53.55807816","-113.28944983","1","2018","12","49","173","1723004","SW","11","53","23","4","Sherwood Park"
"2018-1242-B","54117 RNG RD 213","Mobile Home","RESIDENTIAL","111706","NEW CONSTRUCTION","167610","Not Approved - File Closed","2021-12-01T00:00:00.000","2018-12-21T00:00:00.000","2019-01-15T00:00:00.000",,"Jonker, Jennifer","AG","5",,"530000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","4110701003","8763626","1002","27327","2018-01-01T00:00:00.000","2018-12-01T00:00:00.000","53.64633779","-113.02395577","1","2018","12","1",,"9521198","SW","10","54","21","4","Rural"
"2018-1241-B","21 TAYLOR PL","**New Home Warranty Cancelled - No Inspections until new warranty received**** SDNew Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","1969","Cancelled","2022-06-02T00:00:00.000","2018-12-21T00:00:00.000","2019-01-10T00:00:00.000",,"Edgeview Homes Ltd.","R1B","5","3100","400000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211781205","8763562","251043","8315967","2018-01-01T00:00:00.000","2018-12-01T00:00:00.000","53.55402649","-113.13672162","1","2018","12","12","8","1723357","NW","2","53","22","4","Rural"
"2018-1240-B","2 51022 RNG RD 221","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-02-05T00:00:00.000","2018-12-21T00:00:00.000","2019-01-17T00:00:00.000",,"Baranets, Vladimir","RCL","7","5002","450000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1202511000","8763449","24150","1242","2018-01-01T00:00:00.000","2018-12-01T00:00:00.000","53.37075834","-113.12449348","1","2018","12","6","1","7920239","SE","2","51","22","4","Rural"
"2018-1236-B","219 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-06-19T00:00:00.000","2018-12-20T00:00:00.000","2019-01-02T00:00:00.000",,"HOMES BY AVI (Edmonton) LP","R2A","4","2455","488318","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8181015009","8762515","251680","8719183","2018-01-01T00:00:00.000","2018-12-01T00:00:00.000","53.55963501","-113.28788567","1","2018","12","15","181","1822995","SW","11","53","23","4","Sherwood Park"
"2018-1232-B","414 ALTHORPE CL","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-07-09T00:00:00.000","2018-12-18T00:00:00.000","2018-12-20T00:00:00.000",,"COVENTRY HOMES INC.","R1C","4","2273","267525","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8183027004","8760285","251384","8680454","2018-01-01T00:00:00.000","2018-12-01T00:00:00.000","53.5573544","-113.28814264","1","2018","12","27","183","1822414","SW","11","53","23","4","Sherwood Park"
"2018-1231-B","37 COPPICE HILL WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-11-13T00:00:00.000","2018-12-18T00:00:00.000","2019-01-08T00:00:00.000",,"ASDT Construction","R1C","5","2766","260000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211710190","8760165","251485","8690524","2018-01-01T00:00:00.000","2018-12-01T00:00:00.000","53.55666613","-113.13918908","1","2018","12","19","10","1822674","SW","11","53","22","4","Rural"
"2018-1223-B","35 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-08-09T00:00:00.000","2018-12-13T00:00:00.000","2018-12-19T00:00:00.000",,"PARK ROYAL HOMES 2016 LTD - Vincent Langlois","R1C","4","3574","434000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174120001","8756229","251703","8719166","2018-01-01T00:00:00.000","2018-12-01T00:00:00.000","53.5605393","-113.28682423","1","2018","12","120","174","1822995","SW","11","53","23","4","Sherwood Park"
"2018-1220-B","29 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-05-31T00:00:00.000","2018-12-12T00:00:00.000","2018-12-19T00:00:00.000",,"Marcson Homes","R1C","4","2750","271080","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174122006","8754771","251701","8719168","2018-01-01T00:00:00.000","2018-12-01T00:00:00.000","53.56037883","-113.28662726","1","2018","12","122","174","1822995","SW","11","53","23","4","Sherwood Park"
"2018-1204-B","17 ALLISTON CL","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-07-30T00:00:00.000","2018-12-07T00:00:00.000","2018-12-17T00:00:00.000",,"COVENTRY HOMES INC.","R1C","4","4389","482395","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8182028006","8750637","251674","8719197","2018-01-01T00:00:00.000","2018-12-01T00:00:00.000","53.56027903","-113.28823425","1","2018","12","28","182","1822995","SW","11","53","23","4","Sherwood Park"
"2018-1203-B","31 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-06-10T00:00:00.000","2018-12-07T00:00:00.000","2018-12-19T00:00:00.000",,"Marcson Homes","R1C","4","2707","271080","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174121008","8750552","251702","8719167","2018-01-01T00:00:00.000","2018-12-01T00:00:00.000","53.56046268","-113.28673367","1","2018","12","121","174","1822995","SW","11","53","23","4","Sherwood Park"
"2018-1201-B","36 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-10-11T00:00:00.000","2018-12-07T00:00:00.000","2018-12-18T00:00:00.000",,"PARK ROYAL HOMES 2016 LTD - Vincent Langlois","R1C","4","2334","357000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8182002007","8750423","251691","8719186","2018-01-01T00:00:00.000","2018-12-01T00:00:00.000","53.56034671","-113.28722281","1","2018","12","2","182","1822995","SW","11","53","23","4","Sherwood Park"
"2018-1200-B","5 ALLISTON CL","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-07-10T00:00:00.000","2018-12-07T00:00:00.000","2018-12-19T00:00:00.000",,"Coventry Homes","R1C","4","3860","423470","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8182031000","8750301","251677","8719200","2018-01-01T00:00:00.000","2018-12-01T00:00:00.000","53.56004463","-113.28799859","1","2018","12","31","182","1822995","SW","11","53","23","4","Sherwood Park"
"2018-1199-B","40 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-07-30T00:00:00.000","2018-12-07T00:00:00.000","2018-12-18T00:00:00.000",,"COVENTRY HOMES INC.","R1C","4","2724","259910","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8182003005","8750189","251690","8719187","2018-01-01T00:00:00.000","2018-11-01T00:00:00.000","53.56042811","-113.28731728","1","2018","11","3","182","1822995","SW","11","53","23","4","Sherwood Park"
"2018-1198-B","23 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-09-05T00:00:00.000","2018-12-07T00:00:00.000","2018-12-13T00:00:00.000",,"COVENTRY HOMES INC.","R1C","4","3964","436550","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174124002","8750138","251699","8719170","2018-01-01T00:00:00.000","2018-11-01T00:00:00.000","53.56021838","-113.28643429","1","2018","11","124","174","1822995","SW","11","53","23","4","Sherwood Park"
"2018-1195-B","9 HUNDRED ACRE GATE","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-08-29T00:00:00.000","2018-12-07T00:00:00.000","2018-12-19T00:00:00.000",,"1594815 Alberta Ltd o/a Cona Homes","R1A","5","3485","385000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211770319","8749875","251021","8315941","2018-01-01T00:00:00.000","2018-11-01T00:00:00.000","53.55875854","-113.13857414","1","2018","11","3","7","1723309","NW","2","53","22","4","Rural"
"2018-1187-B","62 COPPICE HILL WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-08-15T00:00:00.000","2018-12-05T00:00:00.000","2018-12-07T00:00:00.000",,"1017343 Alberta Ltd","R1B","5","2500","405000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211725202","8747222","251467","8690543","2018-01-01T00:00:00.000","2018-11-01T00:00:00.000","53.55606561","-113.13890851","1","2018","11","52","2","1822674","SW","11","53","22","4","Rural"
"2018-1186-B","66 COPPICE HILL WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-07-29T00:00:00.000","2018-12-05T00:00:00.000","2018-12-21T00:00:00.000",,"1017343 Alberta Ltd","R1B","5","3909","460000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211725104","8747094","251468","8690542","2018-01-01T00:00:00.000","2018-11-01T00:00:00.000","53.55606113","-113.13868904","1","2018","11","51","2","1822674","SW","11","53","22","4","Rural"
"2018-1182-B","46 COPPICE HILL WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-10-18T00:00:00.000","2018-12-04T00:00:00.000","2018-12-19T00:00:00.000",,"1594815 Alberta Ltd o/a Cona Homes","R1B","5","4273","510000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211725603","8745369","251463","8690547","2018-01-01T00:00:00.000","2018-11-01T00:00:00.000","53.55613272","-113.13975614","1","2018","11","56","2","1822674","SW","11","53","22","4","Rural"
"2018-1170-B","62 AMESBURY WYND","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-09-04T00:00:00.000","2018-11-29T00:00:00.000","2018-12-03T00:00:00.000",,"Cameron Homes Inc.","R1C","3","3752","320000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","9007026007","8741208","250972","8273968","2018-01-01T00:00:00.000","2018-11-01T00:00:00.000","53.50811775","-113.30461372","1","2018","11","26","7","1723054","NE","22","52","23","4","Rural"
"2018-1167-B","133 23061 TWP RD 543","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-05-11T00:00:00.000","2018-11-29T00:00:00.000","2018-12-12T00:00:00.000",,"Alair Homes Sherwood Park",,,"6109","1000000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","4313312003","8740814","873","14353","2018-01-01T00:00:00.000","2018-11-01T00:00:00.000",,,"1","2018","11","13","C","7521001","W","13","54","23","4","Rural"
"2018-1152-B","58 COPPICE HILL WY","New Single Detached Dwelling / partial occupancy basement dev on a separate permit 2019-0743-b","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-10-01T00:00:00.000","2018-11-26T00:00:00.000","2018-11-29T00:00:00.000",,"1594815 Alberta Ltd o/a Cona Homes","R1B","5","2988","398000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211725300","8735935","251466","8690544","2018-01-01T00:00:00.000","2018-11-01T00:00:00.000","53.55606709","-113.13911341","1","2018","11","53","2","1822674","SW","11","53","22","4","Rural"
"2018-1139-B","214 ANNANDALE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-05-14T00:00:00.000","2018-11-22T00:00:00.000","2018-11-26T00:00:00.000",,"Daytona Homes","R1C","4","2131","214000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8183010000","8732843","250950","8273121","2018-01-01T00:00:00.000","2018-11-01T00:00:00.000","53.55772019","-113.28726181","1","2018","11","10","183","1723004","SW","11","53","23","4","Sherwood Park"
"2018-1136-B","12 AINSLEY WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-06-19T00:00:00.000","2018-11-22T00:00:00.000","2018-11-27T00:00:00.000",,"HOMES BY AVI (Edmonton) LP","R1C","4","2853","540191","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8170090007","8732291","250736","8249509","2018-01-01T00:00:00.000","2018-11-01T00:00:00.000","53.55996568","-113.29183336","1","2018","11","90","170","1722834","SW","11","53","23","4","Sherwood Park"
"2018-1132-B","71 RYBURY CRT","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-07-09T00:00:00.000","2018-11-21T00:00:00.000","2018-11-26T00:00:00.000",,"Kimberley Construction Management Ltd","R1C","3",,"407935","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","9004036000","8731110","251443","8688641","2018-01-01T00:00:00.000","2018-11-01T00:00:00.000","53.50681367","-113.30544625","1","2018","11","36","4","1822663","NE","22","52","23","4","Rural"
"2018-1130-B","53464 RNG RD 220","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-09-16T00:00:00.000","2018-11-21T00:00:00.000","2018-12-03T00:00:00.000",,"FOX MAPLE HOMES 2006 LTD","RS","5","4219","600000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3225104003","8730782","251754","8271759","2018-01-01T00:00:00.000","2018-11-01T00:00:00.000","53.61098246","-113.09951321","1","2018","11","4","1","1723024","NE","25","53","22","4","Rural"
"2018-1126-B","54 COPPICE HILL WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-07-19T00:00:00.000","2018-11-20T00:00:00.000","2018-11-23T00:00:00.000",,"Coventry Homes Inc","R1B","5","4014","358440","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211725407","8728625","251465","8690545","2018-01-01T00:00:00.000","2018-11-01T00:00:00.000","53.55604532","-113.13931878","1","2018","11","54","2","1822674","SW","11","53","22","4","Rural"
"2018-1124-B","259 ANNANDALE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-05-17T00:00:00.000","2018-11-19T00:00:00.000","2018-11-21T00:00:00.000",,"Landmark Classic","R1C","4","3322","270000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173076005","8727766","251353","8680422","2018-01-01T00:00:00.000","2018-11-01T00:00:00.000","53.55642838","-113.28715197","1","2018","11","76","173","1822414","SW","11","53","23","4","Sherwood Park"
"2018-1122-B","51243 RNG RD 232","Mobile Home","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-02-04T00:00:00.000","2018-11-19T00:00:00.000","2019-08-13T00:00:00.000",,"Mack, Tim & Joanne","AG","6",,"155000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1314303007","8727491","251241","2013","2018-01-01T00:00:00.000","2018-11-01T00:00:00.000","53.40333772","-113.29459967","1","2018","11","A",,"2738RS","NW","14","51","23","4","Rural"
"2018-1116-B","51302 WYE RD","New Single Detached Dwelling (Log Home)","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-09-11T00:00:00.000","2018-11-13T00:00:00.000","2018-11-23T00:00:00.000",,"Kris Lindberg, Kim Lorenz","AG","7","1624","340000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1021500002","8723924","250661","340","2018-01-01T00:00:00.000","2018-11-01T00:00:00.000","53.41139969","-112.87768116","1","2018","11",,,,"SE","21","51","20","4","Rural"
"2018-1095-B","309 ANNANDALE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-08-22T00:00:00.000","2018-10-30T00:00:00.000","2018-11-19T00:00:00.000",,"Daytona Homes Inc.- Miranda Spencer","R1C","4","2895","250000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173061008","8714086","251338","8680407","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.55702573","-113.28884694","1","2018","10","61","173","1822414","SW","11","53","23","4","Sherwood Park"
"2018-1093-B","338 52422 RNG RD 224","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-12-30T00:00:00.000","2018-10-30T00:00:00.000","2018-11-21T00:00:00.000",,"Casabella Construction Ltd","RCL","6","9197","1500000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2229501338","8713683","29805","2154490","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.51578685","-113.20787683","1","2018","10","33","1","0420404","SE","29","52","22","4","Rural"
"2018-1091-B","218 ANNANDALE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","1969","Cancelled","2018-11-19T00:00:00.000","2018-10-30T00:00:00.000","2018-10-31T00:00:00.000",,"Daytona Homes","R1C","4","2572","240000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8183011009","8713570","251368","8680438","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.55762972","-113.28726354","1","2018","10","11","183","1822414","SW","11","53","23","4","Sherwood Park"
"2018-1082-B","321 ANNANDALE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","1969","Cancelled","2018-10-31T00:00:00.000","2018-10-26T00:00:00.000","2018-10-30T00:00:00.000",,"Daytona Homes","R1C","4","2572","240000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173058005","8710077","251334","8680404","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.55727653","-113.28904238","1","2018","10","58","173","1822414","SW","11","53","23","4","Sherwood Park"
"2018-1081-B","317 ANNANDALE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-06-25T00:00:00.000","2018-10-26T00:00:00.000","2018-10-30T00:00:00.000",,"Daytona Homes Inc.- Miranda Spencer","R1C","4","2895","257000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173059003","8709993","251335","8680405","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.55719059","-113.28898393","1","2018","10","59","173","1822414","SW","11","53","23","4","Sherwood Park"
"2018-1080-B","11 HUNDRED ACRE GATE","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-06-02T00:00:00.000","2018-10-25T00:00:00.000","2018-11-02T00:00:00.000",,"1594815 Alberta Ltd o/a Cona Homes","R1A","5","4120","455000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211770211","8709081","251022","8315940","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.55891068","-113.13857105","1","2018","10","2","7","1723309","SW","11","53","22","4","Rural"
"2018-1078-B","7, 20 AUGUSTINE CR","Fourplex - #1, #3, #5, #7","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-08-14T00:00:00.000","2018-10-25T00:00:00.000","2018-10-25T00:00:00.000",,"THE GARDENS IN ASPEN TRAILS INC.","R3","4","7475","500000","2",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8522700006","8708309","197656","8427707","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.55672397","-113.29408445","1","2018","10",,"68","1623153","SW","11","53","23","4","Sherwood Park"
"2018-1077-B","8, 20 AUGUSTINE CR","Fourplex - #2, #4, #6, #8","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-05-01T00:00:00.000","2018-10-25T00:00:00.000","2018-10-25T00:00:00.000",,"THE GARDENS IN ASPEN TRAILS INC.","R3","4","7536","500000","2",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8522700006","8708215","197658","8427707","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.55664418","-113.29474542","1","2018","10",,"68","1623153","SW","11","53","23","4","Sherwood Park"
"2018-1070-B","114 BARBURY CL","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-06-07T00:00:00.000","2018-10-23T00:00:00.000","2018-10-25T00:00:00.000",,"Kimberley Construction Management Ltd","UV4 ""Area 5""","3","2540","312394","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","9008022004","8705368","220250","7544332","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.50893976","-113.30122287","1","2018","10","22","8","1620820","NE","22","52","23","4","Sherwood Park"
"2018-1062-B","402 ALTHORPE CL","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-04-23T00:00:00.000","2018-10-19T00:00:00.000","2018-10-25T00:00:00.000",,"Landmark Classic","R1C","4","2707","270000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8183030008","8701606","251387","8680457","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.55734508","-113.28857405","1","2018","10","30","183","1822414","SW","11","53","23","4","Sherwood Park"
"2018-1052-B","9 AVONSHIRE GATE","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-04-12T00:00:00.000","2018-10-18T00:00:00.000","2018-10-24T00:00:00.000",,"HOMES BY AVI (Edmonton) LP","R1C","4","2372","497694","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174137000","8699984","250261","7882369","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.56204222","-113.2900437","1","2018","10","137","174","1720366","SW","11","53","23","4","Sherwood Park"
"2018-1050-B","57 23033 WYE RD","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-07-16T00:00:00.000","2018-10-18T00:00:00.000","2018-10-23T00:00:00.000",,"AVANTI HOMES INC","DC34 ""A""","6","7432","2200000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2324111006","8699261","33219","2889740","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.50860926","-113.25536374","1","2018","10","10","1","0524322","NE","24","52","23","4","Rural"
"2018-1035-B","54 SENTRY WY","To Construct a Duplex 50 & 54","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-05-14T00:00:00.000","2018-10-15T00:00:00.000","2018-11-02T00:00:00.000",,"Pacesetter Homes Ltd - Nolan Hunt-Lee","R2A","4","3673","350000","2",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8129112003","8692296","251137","8425798","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.56520362","-113.25809798","1","2018","10","112","129","1820859","NE","12","53","23","4","Sherwood Park"
"2018-1032-B","261 ANNANDALE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-06-17T00:00:00.000","2018-10-12T00:00:00.000","2018-10-22T00:00:00.000",,"Landmark Classic","R1C","4","2207","270000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173075008","8691562","251352","8680421","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.55639597","-113.28730025","1","2018","10","75","173","1822414","SW","11","53","23","4","Sherwood Park"
"2018-1025-B","443 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-01-21T00:00:00.000","2018-10-10T00:00:00.000","2018-10-29T00:00:00.000",,"Dynasty Builders Ltd.","RE","6","4233","640000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322751003","8688461","250350","7940814","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.50116199","-113.31069198","1","2018","10","10","5","1721060","SW","22","52","23","4","Rural"
"2018-1024-B","178 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-10-21T00:00:00.000","2018-10-10T00:00:00.000","2019-03-01T00:00:00.000",,"Dynasty Builders Ltd.","RE","6","4468","750000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322760707","8688414","250361","7940829","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.50004771","-113.31176179","1","2018","10","7","6","1721060","SW","22","52","23","4","Rural"
"2018-1023-B","439 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-01-21T00:00:00.000","2018-10-10T00:00:00.000","2018-10-29T00:00:00.000",,"Dynasty Builders Ltd.","RE","6","3334","640000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322750905","8688363","250349","7940813","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.50139947","-113.31064326","1","2018","10","9","5","1721060","SW","22","52","23","4","Rural"
"2018-1022-B","431 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-10-21T00:00:00.000","2018-10-10T00:00:00.000","2018-10-29T00:00:00.000",,"Dynasty Builders Ltd.","RE","6","3400","640000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322750709","8688316","250347","7940811","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.50184822","-113.31064097","1","2018","10","7","5","1721060","SW","22","52","23","4","Rural"
"2018-1021-B","435 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-10-21T00:00:00.000","2018-10-10T00:00:00.000","2018-10-29T00:00:00.000",,"Dynasty Builders Ltd.","RE","6","3561","670000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322750807","8688253","250348","7940812","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.50162234","-113.31063965","1","2018","10","8","5","1721060","SW","22","52","23","4","Rural"
