"record_id","where_do_you_live","sherwood_park_neighborhood","rural_county_location","question_01","question_02","question_03","question_04","question_05","question_06","question_07","question_08","question_09","question_10","question_11a","question_11b","question_12","question_13","question_14","question_15","question_16","question_17","question_18","question_19","question_20","question_21","question_22a","question_22b","question_23a","question_23b","question_24","question_25","gender","type_of_survey"
"90199187","Urban","Millshaven",,"Never","Never","Seldom","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","Reduce speeding","Inforce yield signs - rarely do people actually slow down for the sign","Somewhat agree","Go back to photo radar More speed traps on the main roads and school zones","Somewhat disagree","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","Start with review of website","Yes","No",,"Yes",,"No","45 to 64","Male","Online"
"90200059","Urban","Estates of Sherwood Park",,"Never","Somewhat","Seldom","Seldom",,"Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","Enforcement of speed limits, especially in construction zones and residential areas.","Move the slow to 60 km on RR 232 to SOUTH of Salsbury Greenhouse.","Strongly agree","We have seen traffic speed systems in our neighborhood, but with little effect.  I'd actually like to see enforcement, with a Sheriff, enforcing.","Somewhat disagree","Strongly agree","Neither agree nor disagree","Strongly agree","Strongly agree","Neither agree nor disagree","I don't know.  I'd probably search the internet.  Unless it was urgent wouldn't contact the RCMP directly. ","No",,,,,"No","45 to 64","Male","Online"
"90202345","Urban","Emerald hills",,"Always","Never","Never","Somewhat","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","Distracted driving..stop it! See people on cells, texting,often.","Traffic circle.  People need educating as to how to use it.","Somewhat disagree",,"Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","RCMP","No",,,,,"No","65 or older","Female","Online"
"90204787","Urban","Sherwood Heights",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Somewhat Unsafe","Driver training about traffic circles","Speed enforcement in construction zones","Strongly disagree","Laser speed traps in the areas of most concern around the times of when the most complaints are made about speeders.","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Strongly agree","I would try either The County Hall or the RCMP station.",,,,,,"Yes","25 to 44","Male","Online"
"90231637","Rural",,"south east","Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","enforcement","visible presence of police","Strongly agree","step up enforcement","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Neither agree nor disagree","don't feel there is anyone to contact rcmp don't care what happens in rural strathcona county & they don't respond to complaints because they are ""too busy in Sherwood Park""","Yes",,,"No",,"No","25 to 44",,"Online"
"90206921","Urban","Lakeland Ridge",,"Never","Seldom","Somewhat","Seldom","Seldom","Slow down to the posted speed limit only if workers are present","10 km/h over the speed limit","Yes","80-99% of the time","Very Safe","Police patrols","Less distractions on the roads (speedbumps, trees planted on otherwise not blind corners, etc)","Somewhat disagree","Enforcement of the existing rules via the existing enforcement offices.  Putting RCMP/Police on patrols would directly work towards, safety, speeding, and most other traffic law issues.    Putting a bump in the road just acts as a distraction (or a challenge for those with ground clearance), and putting in extra slalom type type turns on an other wise straight road just acts as encouragement for the types of behaviours you are trying to stop, as well as being yet another distraction.    Please don't attempt to contain bad behaviours by adding distractions and hindrance to otherwise simple roads.  For the behaviours you are trying to contain the hindrances will either be a challenge, or at worst the poorer quality drivers this is aimed at will have MORE accidents.  You don't use calculus to help a child having troubles with arithmetic, and you don't use close gates to improve a skiing student who is still having issues with the snowplow.  It boggles the mind as to why you would add more distraction and difficulty to parts of the road you already know people are having problems with.   ","Strongly disagree","Strongly disagree","Somewhat agree","Strongly agree","Strongly agree","Neither agree nor disagree","If there was an obvious law being broken, the RCMP.   If there wasn't an obvious law being broken (i.e. the inconsistencies with our school zone designations vs. the Alberta transportation guidelines, broken infrastructure, etc), I would contact the county, my Councillor, or who ever seem appropriate.","No",,,,,"Yes","25 to 44","Male","Online"
"90207459","Urban","foxborro",,"Never","Seldom","Never","Somewhat","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","construction zones","people meeting instead of a yield","Somewhat disagree","I do not see residential issues, mostly main road.","Strongly disagree","Somewhat disagree","Somewhat agree","Strongly agree","Somewhat agree","Strongly agree","Probably no one ","No",,,,,"No","25 to 44","Female","Online"
"90509855","Urban","Glen Allan",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","Enforce distracted driving laws",,"Somewhat agree","Enforce speeding violations","Somewhat agree","Strongly agree","Somewhat disagree","Strongly disagree","Strongly agree","Neither agree nor disagree","I have contacted RCMP in the past","No",,,,,"No","45 to 64","Female","Online"
"90214389","Urban","Craigavon",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","Stop drunk drivers using the residential roads","Stop speeders on the residential road - photo radar could be used again","Strongly agree","Bring back photo radar. I know people complained about how it was used but I think that if it is done in a way that the residents can accept then it would be a positive change.   I feel like that people are using some of our residential roads as race tracks because we no longer have photo radar. ","Somewhat agree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","The RCMP and Peace Officers","No",,,,,"Yes","45 to 64","Male","Online"
"90217368","Urban","Glen Allen",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Very Safe","Minimize stopping and keep traffic flowing during peak times","Advanced turning lanes at busy intersections during peak times","Somewhat disagree","Traffic calming seems to be the trend in Sherwood Park. They do slow people down but its difficult to legislate people's personal decision to speed through residential areas","Neither agree nor disagree","Somewhat agree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","your council member",,,,,,"Yes","45 to 64","Male","Online"
"90218435","Urban","Heritage Hills",,"Seldom","Somewhat","Never","Somewhat","Seldom","Slow down to the posted speed limit only if workers are present","10 km/h over the speed limit","Yes","60-79% of the time","Somewhat Safe","Get rid of some of the lights...its nicknamed SherLIGHT Park for a reason","Time the lights better to avoid stops at every one of them","Strongly disagree","I don't agree that there is a traffic safety problem in my neighborhood","Strongly disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Strongly disagree","Neither agree nor disagree","No idea","No",,,,,"No","45 to 64","Female","Online"
"90220582","Rural",,"Ardrossan","Never","Never","Never","Seldom","Never","Slow down to the posted speed limit only if workers are present","10 km/h over the speed limit","Yes","80-99% of the time","Very Safe","More Peace Officers","Photo Radar In Construction Zones","Strongly disagree","Have peace officers patrol more residential streets ","Strongly disagree","Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree",,,,,,,"No","18 to 24","Male","Online"
"90222820","Urban","Clover Bar",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","Enforce all driving laws, including the simplest.","An awareness campaign.","Somewhat agree","Better enforcement of laws, Higher fines, including a County levy to be used for education.","Strongly agree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Strongly agree","Neither agree nor disagree","County administration.","No",,,,,"No","45 to 64","Male","Online"
"90227864","Urban","Broadmoor Estates",,"Never","Seldom","Never","Somewhat","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Unsafe","provide clearer instructions at traffic circle. I like the traffic circle and I think it moves traffic very effectively but some drivers are unaware of the rules. we should not remove it to accommodate those people.","a better addressing system for the businesses.  who the heck knows were 600 Baseline is or 103, 100 Wye Road. These are not ""real"" addresses (I'm assuming) but this is what we're faced with. It's also embarrassing when someone outside the county has to find a business. How do delivery truck drivers do it? we always have to provide a landmark reference which is ridiculous for a community of close to a hundred thousand people","Strongly agree","surely there are experts in this field you can consult. I have no ideal the most cost effective way. Ticketing? speed bumps? calming circles? In Mexico they have huge speed pumps to slow traffic down so merging traffic can be accommodated.  Remember, for some reason, concrete curbs and extensions are crushed by snow removal equipment and other drivers.  Has concert quality dropped so drastically? I doesn't seem to last one season. Reference:  Beauvista, the curbs are already busted up and looks extremely unsightly.","Somewhat agree","Strongly agree","Neither agree nor disagree","Strongly agree","Somewhat agree","Neither agree nor disagree","my Councillor","No",,,,,"No","45 to 64","Female","Online"
"90229803","Urban","Summerwood",,"Never","Seldom","Never","Usually","Somewhat","Slow down to the posted speed limit only if workers are present","10 km/h over the speed limit","Yes","80-99% of the time","Very Safe",,,"Strongly disagree",,"Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Strongly disagree","Somewhat agree",,"No",,,,,"No","25 to 44","Female","Online"
"90234565","Urban","Strath coma village - Sierras of Sherwood Park",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Very Unsafe","Reduce the speed limit to 40km on Bethel Drive.  More speed traps on Bethel Drive to reduce speeding before someone is killed. Reducing speed limit to 40km would force traffic back onto Baseline Road where it belongs and not through neighbourhoods.",,"Strongly agree","As stated before. Reduce speed to 40km on Bethel Drive and other neighbourhoods. Just like Ottewell community in Edmonton did. Put up more speed traps and fine offenders..","Strongly agree","Somewhat agree","Neither agree nor disagree","Strongly agree","Strongly agree","Neither agree nor disagree","Probably the RCMP or my councillor. Or the transportation Dept. for Strathcona County. ","No",,,,,"No","45 to 64","Female","Online"
"90237307","Urban","Glen Allen",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","start enforcing the traffic rules - I never see any enforcement in the Park or at any of the construction sites on the commuter roads","a police presence would be appreciated - have the RCMP left the community ?","Somewhat agree","uper Store gas bar and then south on Sherwood Drive is an accident waiting to happen daily.","Somewhat agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Neither agree nor disagree","my county councillor, the RCMP, the mayor","No",,,,,"No","65 or older","Female","Online"
"90237963","Urban","Craigavon",,"Never","Somewhat","Never","Seldom","Seldom","Slow down to the posted speed limit only if workers are present","10 km/h over the speed limit","Yes","80-99% of the time","Very Safe","Fix the potholes in the roads","Increase speed limit on Hwy 21 to 100 as it was prior to twinning.","Strongly disagree","Set up radar in areas where there have been cases of high speed in residential areas","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","My councilor or mayor","No",,,,,"No","45 to 64","Male","Online"
"90510019","Urban","Nothingham ",,"Never","Seldom","Never","Seldom","Seldom","Slow down to the posted speed limit only if workers are present","5 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","Bring back photo radar","More police","Strongly agree","Photo radar","Neither agree nor disagree","Strongly agree","Neither agree nor disagree","Strongly agree","Strongly agree","Somewhat agree","RCMP ","No",,,,,"No","45 to 64","Female","Online"
"90238814","Rural",,"Meadow Lark Hills Subdivision","Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Very Unsafe","Ask the provincial goverment to make significant changes to reduce collisions by half within 5 years","Enforce the off road vehicle laws much more rigourously to stop illegal quad, trail bike and snowmachine activities on our roads, ditches and private property.","Strongly agree","Again, the County must work with the provincial government to address these problems, as I believe major changes are required that the County cannot do on it's own.","Strongly disagree","Somewhat agree","Somewhat disagree","Strongly agree","Strongly agree","Somewhat disagree","I have contacted County Bylaw about off road vehicles on the road, and it has been generally very problematic, so I have stopped.  I do not enjoy having my neighbours confront me (and my spouse) after I make a complaint.  Also, the County does not appear to do much enforcement regarding off road vehicles.  I do not see the point of contacting the County about other unsafe driving because I don't feel the County has the will or resources to do much.  I understand the RCMP do most traffic enforcement, yet they also lack enough resources.",,,,,,"No","45 to 64","Male","Online"
"90241074","Rural",,"range road 224",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Online"
"90241084","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Online"
"90241527","Rural",,"Range Rd 213 north of Wye Rd","Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","Patrol the Range Rds more often especially Rg Rd 213 It's very narrow and people are crazy down that rd.","Set up speed enforcement on Wye Rd highway in the mornings and evenings. People are driving way beyond the posted speed.","Strongly agree","More enforcement at least at peak times. ","Strongly disagree","Neither agree nor disagree","Strongly agree","Strongly disagree","Strongly agree","Somewhat agree","I have no idea but I would probably look on the County web site to find out.","Yes","No",,"No",,"No","45 to 64","Female","Online"
"90241628","Urban","Lakeland Ridge",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","Reduce residential speed limits","photo radar","Strongly agree","Reduce residential speed limits ","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Neither agree nor disagree","Strongly agree","Office of traffic safety or councillor","Yes","No",,"No",,"Yes","25 to 44","Female","Online"
"90242574","Urban","Charlton Hieghts",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Very Unsafe","higher fines for distracted drivers","reduce the speed in residential areas ","Strongly agree","more radar, much much higher fines","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Somewhat disagree","no one, our traffic enforcement here sucks, nor do they give a damn.","No",,,,,"No","45 to 64","Male","Online"
"90242962","Urban","Brentwood",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","all residential limits should be 40 klms","May as well remove the stop signs on Peacock going north and south. no one ever stops anyway.","Somewhat agree","more monitoring; assign patrols and or put up those lighted signs - indicating the speed you are traveling. They can be a deterrent. ","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","the non emergency RCMP phone number","No",,,,,"No","65 or older",,"Online"
"90243492","Urban",,,"Seldom","Usually","Somewhat","Somewhat","Seldom","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","20-39% of the time","Somewhat Safe",,,"Somewhat disagree",,"Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree",,"No",,,,,"Yes","25 to 44","Male","Online"
"90243821","Rural",,"Ardrossan","Seldom","Seldom","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Unsafe","Increase speed traps and ticketing  - Range Roads North of Highway 16 ie 221,222 . The plant workers use these  - speeding past pedestrians and passing vehicles going the posted limit.","Increase patrols near Ardrossan Schools - address with province the speed(80km) limiting this area. ","Strongly agree","Increased enforcement and police presence. ","Strongly agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Strongly agree","Strongly disagree","Begin with Bylaw enforcement/RCMP","No",,,,,"Yes","45 to 64","Female","Online"
"90248936","Rural",,"Whitecroft","Never","Seldom","Never","Seldom","Seldom","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","Monitor contractor construction activities to ensure proper signage, barricading, etc.","Ensure construction activities are completed on schedule","Somewhat agree","Education, enforcement","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Transportation  Dept","No",,,,,"No","45 to 64","Male","Online"
"90250430","Urban","Craigavon",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Very Unsafe","more enforcement, photo radar should come back","less construction and more consistent traffic signals at major intersections","Somewhat agree","photo radar, more enforcement, reduced speed limits from 50 to 40 km/hr","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Strongly disagree","Strongly agree","Somewhat agree","I have contacted Strathcona county recently about concerns about the new traffic signal sequencing at major intersections and the inconsistency of traffic signals throughout Sherwood Park.  I have also contacted the RCMP recently as well and reported dangerous drivers.  More citizens need to speak up.","Yes","Yes","The ads were way too vague  ... they did not provide information ... they mentioned new traffic signals for protected left hand turns for instance, but unless you are familiar with these new signals and know what the sequencing is, the intersection is very treacherous for long time citizens such as myself or people not familiar with them.  Education is a factor ... you can't just post an ad or a sign.","No",,"Yes","45 to 64","Female","Online"
"90254319","Rural",,"Roman Estates","Never","Never","Never","Never","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","All the time","Very Safe","Take out the lanes that look like free flow lanes but actually have a yield sign","Widen roads such as 222 and 220 that have heavy truck traffic","Neither agree nor disagree","More policing.  I don't think photo radar does the job as too many drivers in the county view photo radar as the price of doing business.","Neither agree nor disagree","Strongly disagree","Somewhat agree","Strongly agree","Strongly agree","Neither agree nor disagree","my alderman and the RCMP","No",,,,,"No","45 to 64","Male","Online"
"90254509","Urban","Nottingham",,"Never","Never","Usually","Somewhat","Seldom","Slow down to the posted speed limit only if workers are present","10 km/h over the speed limit","Yes","All the time","Very Unsafe","Improve timing of traffic lights to keep cars moving","Remove unneeded traffic lights and close unneeded access points onto major roadways","Somewhat disagree","Redesign neighbourhood roads (close low volume roads) to limit access points onto main arterial roadways. Traffic light timing is horrible and Councillors need to know that the improvements made with timing aren't working! Motorists would be willing to stop at red lights if they weren't inundated with useless intersection lights. Nothing is more frustrating than waiting at a red light for no oncoming traffic. Too many intersections have traffic lights due to bad residential neighbourhood planning (Cloverbar Road is a prime example). Sherwood Park needs to keep traffic moving! The Urban Planning Department needs to design smarter roads instead of stopping traffic. Instead of allowing land developers free reign over roadway design, Sherwood Park needs to find more proactive methods to keep cars moving. For years County Councillors wanted more tax-paying citizens in the county; well now they are here! Gone are the days of leisurely driving. Motorists are aggressive drivers and are frustrated by always having to stop by our poorly/under-designed roadway system.","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Ward 3 Councillor and/or Roadways Department. Contact has been made in the past with poor results and little interest in the concern trying to be addressed.","No",,,,,"No","45 to 64","Male","Online"
"90256713","Urban","Clarkdale Meadows",,"Never","Seldom","Never","Seldom","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","80-99% of the time","Very Unsafe","Remove the walking public from crossing the road on foot","Stop all loud, fast car, vans, motor bikes from residential areas  ","Strongly agree","Most accidents happen at intersections removing the walking people from these places will reduce the conflict and save lives.","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","County offices, RCMP.","No",,,,,,"65 or older","Male","Online"
"90259548","Urban","Craigavon",,"Seldom","Never","Seldom","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","More traffic enforcement aside from blitzes. Not enough units on patrol and stopping obvious violators.","Have the enforcement community set the example. I do not recall ever seeing a police or peace officer driving the speed limit. They motor along at 5 to 10 over along with the rest of traffic, and then roll through the stop signs or turn right on red without stopping. They should be setting the example and ticketing those that don't comply!","Somewhat agree","Residential speeding is a spin off from not enforcing the speed limit on the arterial roads. Enforce the speed limit everywhere.","Somewhat disagree","Somewhat agree","Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","My councillor.","No",,,,,"No","45 to 64","Male","Online"
"90260064","Urban","MillsHaven",,"Never","Seldom","Never","Never","Seldom","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","80-99% of the time","Somewhat Unsafe","enforce distracted driving","enforce all the laws pertaining to driving    ","Strongly agree","get the police to actually do some enforcement all through the year not just on a sunny afternoon once in a while !  And don't be stupid by nailing people doing less than 5 kms an hour over the speed limit !  ","Somewhat agree","Strongly agree","Neither agree nor disagree","Strongly agree","Strongly agree","Neither agree nor disagree","if it was a major circumstance or issue  - I would contact the police. Otherwise would not contact anyone as I think this issue gets talked about once in a while, but I can see that actual enforcement is certainly not a priority with the police department !   ","Yes","No",,"No",,"No","45 to 64","Male","Online"
"90267671","Urban","Foxboro",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time",,,,,,,,,,,,,,,,,,,,,"Online"
"90269688","Urban","Lakeland",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Very Unsafe","more enforcement for speed and distracted driving",,"Somewhat agree","Tickets high costs and dermit points and more enforcements","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Council and RCMP","Yes","Yes","To always make sure I am paying attention","Yes","Always paying attention","No","65 or older","Female","Online"
"90269763","Urban","Summerwood",,"Never","Never","Seldom","Never","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","All the time","Very Safe","Nab them damn speeders!","Nab those damn doddlers!","Strongly agree","Photo radar brought back","Strongly agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","RCMP",,,,,,"No","45 to 64","Male","Online"
"90270022","Urban","woodbridge farms",,"Never","Somewhat","Seldom","Seldom","Seldom","Slow down to the posted speed limit only if workers are present","10 km/h over the speed limit","Yes","All the time","Very Safe","Go after drivers who follow too close","Stop overdoing radar traps, when the real issue is correcting driver error","Strongly disagree","I haven't really seen speeding in my neighbourhood as a significant concern.  I have been followed very closely during the winter by a woman with children in her vehicle and talking on a cell phone at the same time.  The problem is driver error, stupidity behind the wheel.  Unfortunately you can't stop these things, unless you have police behind every car.  Radar, rolling stop violations are an easy target, plus they bring in good revenue for the County","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","My Counsellor","Yes","No",,"No",,"No","65 or older","Male","Online"
"90271883","Urban","woodbridge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Online"
"90332356","Rural",,"East of Ardrossan","Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","Stay on top of changing traffic patterns/road use and adjust accordingly.","Ensure that construction sites are posted properly (and logically).","Somewhat disagree","I don't know. But the last question you may as well throw out. Poorly worded.","Somewhat agree","Somewhat agree","Neither agree nor disagree","Strongly agree","Strongly agree","Somewhat agree","RCMP?","No",,,,,"No","45 to 64","Female","Online"
"90342266","Urban","Summerwood",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Online"
"90510214","Urban","Broadmoor estates ",,"Never","Seldom","Seldom","Seldom","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","60-79% of the time","Somewhat Unsafe",,,"Somewhat agree",,"Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Strongly agree","Somewhat agree","Strongly agree",,"No",,,,,"Yes","25 to 44","Male","Online"
"90510306","Urban","Brentwood",,"Never","Never","Never","Never","Never",,,,,,,,,,,,,,,,,,,,,,,,,"Online"
"90272991","Urban","charlton ",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","police handing out tickets to the jerks who insist on turning left long after their left turn signals have turned red and the other direction has a green light. Especially at the corners of Baseline and Sherwood Drive and Baseline and Broadmoor Blvd. There never seems to be any enforcement and once it starts one way, the ones turning left the other way get upset because 4 or 5 vehicles will still turn left when my line has a green light and so cannot turn, so only a couple of cars get through. Once that happens a couple of times, the drivers in the other road start doing the same thing, and in one cycle of the lights you can see up to a dozen drivers turning on the red, and with no consequences. The very least thing we need is red light cameras.","Much speeding on the main roads and seldom see a polic or bylaw car. Many of my friends have commented on how ""we no longer see any police cars, let alone any enforcement"". Have to agree - used to see enforcement and police all the time, now only see them going to and from the RCMP building. Last week saw a driver pulled over for going through an occupied crosswalk, was the first time in over 3 years we have seen some enforcement. ","Somewhat agree","More speed traps, having police vehicles seen on the streets every day, Speed cameras at major intersections - the situation has gotten much worse since the speeding cameras were removed.","Somewhat disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Police, and if it was very concerning and continuous, my county councillor","Yes","No",,"No",,"No","65 or older","Female","Online"
"90275311","Urban","Glen Allen",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","Stop talking and texting on cell phones","Stop speeding in school zones","Somewhat agree","Speed traps","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","RCMP ?","No",,,,,"Yes","25 to 44","Female","Online"
"90293648","Urban","Broadmoor Village",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","More red lights on Broadmoor Blvd to allow vehicles a chance to get on Broadmoor Blvd from connecting streets.","Reduce the speed on Broadmoor Blvd and enforce the racing during the nights on Broadmoor Blvd.","Strongly agree","More visible presence of enforcement in residential areas and along Broadmoor Blvd.","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Strongly agree","Neither agree nor disagree","Police, Transportation Department, Vic B.","Yes","Yes","Awareness.","Yes","Awareness.","No","45 to 64","Male","Online"
"90295343","Urban",,,"Never","Never","Somewhat","Never","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","All the time","Somewhat Safe",,,"Somewhat disagree",,"Strongly disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree",,,,,,,"No","65 or older","Male","Online"
"90298375","Rural",,"Rural property by - Ardrossan","Never","Never","Never","Somewhat","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","Think about the volume of traffic that will be using the road before it is built","Tickets & demerits should be given over just getting a ticket in the mail from a camera.","Strongly agree","Giving tickets & demerits","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","RCMP","No",,,,,"No","25 to 44",,"Online"
"90302576","Urban","Brentwood",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Very Safe","Increased traffic enforcement","Educate drivers on how to properly use the lovely merge lanes in Sherwood Park","Somewhat agree","Increase education on the risks of speeding (perhaps highlight how little time speeding saves you) and increase enforcement of the speed limits.","Somewhat disagree","Strongly agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","For general issues I would contact Strathcona County, Transportation and Agriculture Services. If witnessed an imminent threat (e.g., suspected impaired driver, street racing etc.) then I would contact the RCMP. Finally, perhaps Alberta Transportation if I was hoping to see a change to the Traffic Safety Act or associated regulations.","No",,,,,"No","25 to 44","Female","Online"
"90313044","Rural",,"Rural, east of Sherwood Park","Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","better crack down on cell phone usage, it's horrific in Sherwood Park","longer turning lights","Neither agree nor disagree","post more signage.","Strongly agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","RCMP?","No",,,,,"Yes","45 to 64","Female","Online"
"90324548","Urban","mills haven",,"Never","Somewhat","Never","Never","Never","Slow down to the posted speed limit only if workers are present","10 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","Better traffic signal sequencing (e.g Wye and Hwy 21)","Speed enforcement on residential streets (e.g. Main Blvd)","Neither agree nor disagree","RCMP enforcement.","Strongly agree","Somewhat agree","Somewhat disagree","Strongly agree","Strongly agree","Neither agree nor disagree","?? I have no idea.","No",,,,,"No","45 to 64","Male","Online"
