"initiated_date","permit","permit_type","permit_description","status","on_street","from_street","to_street","location_address","city","zip","scope","scheduled_start","scheduled_end","permit_applicant_name","council_district","conditions_traffic_control","company","days_to_work","latitude","longitude","mapped_location"
"2022-08-18T10:36:59.000","202230750","LANE CLOSURE","GAS SERVICE INSTALL","ACTIVE","3812 HARDING PL","HIGH ESTES","ESTES RD","3812 HARDING PL","NASHVILLE","37215","GAS SERVICE INSTALL","2022-08-22T00:00:00.000","2022-09-20T00:00:00.000","HALEY GREGORY","34","Follow MUTCD, Police Visible and Directing traffic when needed  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Notify all impacted property owners of your work, contact the inspector for specifics  If steel plates are utilized during the excavation process, please provide a 24-hour contact number and be able to address any concerns when co","Team Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.0928544901029","-86.8426525620955","POINT (-86.8426525620955 36.0928544901029)"
"2022-08-09T14:13:13.000","202229463","TRAILER / DUMPSTER PERMIT","PLACING A DUMPSTER FOR NEW CONSTRUCTION (RESIDENTIAL)","ACTIVE","1907 18TH AVE S","918 ALY","PORTLAND AVE","1907 18TH AVE S","NASHVILLE","37212","PLACING A DUMPSTER FOR NEW CONSTRUCTION (RESIDENTIAL)","2022-08-10T00:00:00.000","2022-10-08T00:00:00.000","CHASE MCGILLIS","18","Text the permit number and a picture if the POD/Dumpster placement to the inspector after it is placed once a week while it is permitted  Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Maintain two-way traffic  Allow local access   Copy the council member   Post permit number and 24-hour contact information on the dumpster  Do not block the bike lane if applicable","Maker construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1345925979165","-86.7970726191118","POINT (-86.7970726191118 36.1345925979165)"
"2022-09-06T09:48:33.000","202232759","EXCAVATION PERMIT","SWDM-DITCH EXCAV","ACTIVE","3301 SAINDON ST","HIGH ST","HIGH ST","3301 SAINDON ST","NASHVILLE","37211","SWDM-DITCH EXCAV","2022-09-12T00:00:00.000","2022-12-11T00:00:00.000","MICKEY JACKSON","16","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","METRO WATER SERVICES","Tuesday Wednesday Thursday Friday Saturday","36.1008980780671","-86.743076765163","POINT (-86.743076765163 36.1008980780671)"
"2022-08-17T10:23:57.000","202230506","SIDEWALK PERMIT","CULVERT REPLACEMENT","ACTIVE","TUSCULUM RD","LUKER LN","COLERIDGE DR","TUSCULUM RD","ANTIOCH","37013","CULVERT REPLACEMENT","2022-08-08T00:00:00.000","2022-09-16T00:00:00.000","BRYAN THOMPSON","30","Text the permit number and picture(s) with the set-up and sign placement to the inspector after it is placed once a week while the permit is active   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Notify all impacted property owners of your work, contact the inspector for specifics  Allow local access   Alternate path of travel required   Ok per RBR  Copy the council member","WALKER BUILDING GROUP LLC","Tuesday Wednesday Thursday Friday Saturday","36.0540570663204","-86.6913978385946","POINT (-86.6913978385946 36.0540570663204)"
"2022-09-12T12:50:45.000","202233472","LANE CLOSURE","REPAIR TO SEWER LINE","ACTIVE","MONROE ST","SCOVEL ST","10TH AVE N","MONROE ST","NASHVILLE","37208","REPAIR TO SEWER LINE","2022-09-09T00:00:00.000","2022-09-14T00:00:00.000","MIKE DEASY","19","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","SM LARENCE","Tuesday Wednesday Thursday Friday Saturday","36.1744926188091","-86.7956126214198","POINT (-86.7956126214198 36.1744926188091)"
"2022-09-06T11:28:19.000","202232821","LANE CLOSURE","CURB, GUTTER AND ROADWAY WIDENING","ACTIVE","WEDGEWOOD AVE","RAINS AVE","CARVELL AVE","WEDGEWOOD AVE","NASHVILLE","37203","CURB, GUTTER AND ROADWAY WIDENING","2022-09-11T00:00:00.000","2022-09-15T00:00:00.000","CLYDE KENNEDY","17","Same restrictions as before  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Ok per RBR","Bell & Associates","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1329314053144","-86.7651211292816","POINT (-86.7651211292816 36.1329314053144)"
"2022-08-30T14:09:11.000","202232169","SIDEWALK PERMIT","CONSTRUCTION ENTRANCE","ACTIVE","5700 CROSSINGS BLVD","CROSSINGS PL","MID-BLOCK","5700 CROSSINGS BLVD","ANTIOCH","37013","CONSTRUCTION ENTRANCE","2022-08-29T00:00:00.000","2022-09-27T00:00:00.000","BRANDON BIVENS","32","Same restrictions as before  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Ok per RBR","Hardaway Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.0407642733155","-86.6462896044488","POINT (-86.6462896044488 36.0407642733155)"
"2022-09-07T14:22:54.000","202232980","LANE CLOSURE","BUILD TEMP ROCK MAT CONSTRUCTION ENTRANCE OFF NORTH SIDE OF SOUTHERLAND AVE FOR ACCESS TO PIPELINE CONSTRUCTION","ACTIVE","1973 SOUTHERLAND DR","BROOKLYN AVE","CUL-DE-SAC","1973 SOUTHERLAND DR","NASHVILLE","37207","BUILD TEMP ROCK MAT CONSTRUCTION ENTRANCE OFF NORTH SIDE OF SOUTHERLAND AVE FOR ACCESS TO PIPELINE CONSTRUCTION","2022-09-05T00:00:00.000","2022-10-01T00:00:00.000","CHRIS TARNICK","2","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","INFRASOURCE CONSTRUCTION LLC","Tuesday Wednesday Thursday Friday Saturday Sunday,","36.2144454550143","-86.7774378370723","POINT (-86.7774378370723 36.2144454550143)"
"2022-08-18T10:23:54.000","202230742","EXCAVATION PERMIT","GAS SERVICE INSTALL","ACTIVE","5304 ELKINS AVE","53RD AVE N","54TH AVE N","5304 ELKINS AVE","NASHVILLE","37209","GAS SERVICE INSTALL","2022-08-21T00:00:00.000","2022-11-19T00:00:00.000","HALEY GREGORY","24","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","Team Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.149619735169","-86.8513005447319","POINT (-86.8513005447319 36.149619735169)"
"2022-09-09T10:28:41.000","202233199","LANE CLOSURE","POLE REPLACEMENT FOR NES","ACTIVE","TUCKAHOE DR","BELLSHIRE DR","PINEVIEW DR","TUCKAHOE DR","NASHVILLE","37207","POLE REPLACEMENT FOR NES","2022-09-12T00:00:00.000","2022-09-19T00:00:00.000","CELECITA WILLIAMS","3","Follow MUTCD, Police Visible and Directing traffic when needed  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   One lane closed maintain two-way traffic  Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative  Notify all impacted property owners of your work, contact","MASTEC NORTH AMERICA INC.","Tuesday Wednesday Thursday Friday","36.2602577923539","-86.7628036822293","POINT (-86.7628036822293 36.2602577923539)"
"2022-09-12T10:32:18.000","202233409","LANE CLOSURE","GOOGLE WORK - SUBCONTRACTOR: MOTIVE","ACTIVE","348 29TH AVE N","PARTHENON AVE","WEST END AVE","348 29TH AVE N","NASHVILLE","37203","GOOGLE WORK - SUBCONTRACTOR: MOTIVE","2022-09-12T00:00:00.000","2022-09-18T00:00:00.000","JONATHAN ROPER","21","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, please provide a 24-hour contact number and be able to address any concerns when contacted  One lane closed maintain two-way traffic  Alternate path of travel required  Allow local access   Confirm patch with MPW Inspector  Follow MUT","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1480914615359","-86.8159553626886","POINT (-86.8159553626886 36.1480914615359)"
"2022-06-27T14:43:59.000","202223363","SIDEWALK PERMIT","FILMING JILLS VERANDA (JILLS PORCH)","ACTIVE","17TH AVE S","DIVISION ST","WEDGEWOOD AVE","17TH AVE S","NASHVILLE","37212","FILMING JILLS VERANDA (JILLS PORCH)","2022-09-06T00:00:00.000","2022-10-06T00:00:00.000","JUDIT VERGA","17",,"Warner Bros","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1371053986034","-86.7956993276986","POINT (-86.7956993276986 36.1371053986034)"
"2022-06-13T11:04:49.000","202221538","EXCAVATION PERMIT","GOOGLE WORK - SUBCONTRACTOR: MIS
ADD SUBCONTRACTOR - BLUE OCEAN","ACTIVE","1710 GRAND AVE","18TH AVE S","16TH AVE S","1710 GRAND AVE","NASHVILLE","37212","GOOGLE WORK - SUBCONTRACTOR: MIS
ADD SUBCONTRACTOR - BLUE OCEAN","2022-06-19T00:00:00.000","2022-09-17T00:00:00.000","JONATHAN ROPER","19","Prior to beginning work review the approved plan with the MPW inspector to confirm the route  Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines    One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Flowable fill Required  Follow MUTCD, Police Vis  Follow MUTCD, Polic","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1470345089986","-86.7952057991989","POINT (-86.7952057991989 36.1470345089986)"
"2022-02-11T10:38:37.000","202204474","STREET CLOSURE","NASHVILLE SOUNDS BASEBALL GAMES - 2022 SEASON","ACTIVE","HARRISON ST","4TH AVE N","JOHN LEWIS WAY N","HARRISON ST","NASHVILLE","37219","NASHVILLE SOUNDS BASEBALL GAMES - 2022 SEASON","2022-09-13T00:00:00.000","2022-09-17T00:00:00.000","DOUG SCOPEL","19","Follow MUTCD, Police Visible and Directing traffic when needed","NASHVILLE SOUNDS BASEBALL CLUB","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1702880434778","-86.7845236000898","POINT (-86.7845236000898 36.1702880434778)"
"2022-07-11T15:16:56.000","202225179","SIDEWALK PERMIT","SIDEWALK REPLACEMENT, NEW CURB & GUTTER","ACTIVE","2803 12TH AVE S","HALCYON AVE","DALLAS AVE","2803 12TH AVE S","NASHVILLE","37204","SIDEWALK REPLACEMENT, NEW CURB & GUTTER","2022-07-05T00:00:00.000","2022-09-26T00:00:00.000","CHRIS PARKER","18","Text the permit number and picture(s) with the set-up and sign placement to the inspector after it is placed once a week while the permit is active   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Notify all impacted property owners of your work, contact the inspector for specifics  Allow local access   Alternate path of travel required   Copy the council member","CITY CONSTRUCTION LLC","Tuesday Wednesday Thursday Friday Saturday","36.1226080286431","-86.7900774210234","POINT (-86.7900774210234 36.1226080286431)"
"2022-07-14T11:50:47.000","202225797","EXCAVATION PERMIT","GOOGLE WORK - SUBCONTRACTOR: FLORIDA ARMSTRONG","ACTIVE","4401 S TRACE BLVD","SOUTHFORK BLVD","S TRACE BLVD","4401 S TRACE BLVD","OLD HICKORY","37138","GOOGLE WORK - SUBCONTRACTOR: FLORIDA ARMSTRONG","2022-09-01T00:00:00.000","2022-11-30T00:00:00.000","JONATHAN ROPER","11","Prior to beginning work review the approved plan with the MPW inspector to confirm the route  Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines    One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Flowable fill Required  Follow MUTCD, Police Vis  Follow MUTCD, Polic","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.2200475896431","-86.6289196127074","POINT (-86.6289196127074 36.2200475896431)"
"2022-09-12T12:26:09.000","202233455","LANE CLOSURE","VEGETATION AND DEBRIS REMOVAL","ACTIVE","BLUE HOLE RD","ANTIOCH PIKE","I- 24","BLUE HOLE RD","ANTIOCH","37013","VEGETATION AND DEBRIS REMOVAL","2022-09-09T00:00:00.000","2022-09-15T00:00:00.000","CHANDLER CAPPS","32","Follow MUTCD, Police Visible and Directing traffic when needed  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   One lane closed maintain two-way traffic  Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative  Notify all impacted property owners of your work, contact","WALKER BUILDING GROUP LLC","Tuesday Wednesday Thursday Friday Saturday","36.0597948970211","-86.6722096177219","POINT (-86.6722096177219 36.0597948970211)"
"2022-06-17T15:08:44.000","202222321","EXCAVATION PERMIT","TRENCH/HDD","ACTIVE","ELM HILL PIKE","SPENCE LN","AIRLINE DR","ELM HILL PIKE","NASHVILLE","37210","TRENCH/HDD","2022-07-10T00:00:00.000","2022-10-08T00:00:00.000","LINDSAY WAGNER","15","Prior to beginning work review the approved plan with the MPW inspector to confirm the route  Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines    One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Flowable fill Required  Follow MUTCD, Police Vis  Follow MUTCD, Polic","MASTEC NORTH AMERICA INC.","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1439891907573","-86.7208067087708","POINT (-86.7208067087708 36.1439891907573)"
"2022-06-16T09:28:08.000","202222091","EXCAVATION PERMIT","GOOGLE WORK - SUBCONTRACTOR: EBENEZER UTILITIES","ACTIVE","101 MT VERNON DR","CLIFTON CT","KAREN WAYNE DR","101 MT VERNON DR","OLD HICKORY","37138","GOOGLE WORK - SUBCONTRACTOR: EBENEZER UTILITIES","2022-06-17T00:00:00.000","2022-09-15T00:00:00.000","JONATHAN ROPER","11","Prior to beginning work review the approved plan with the MPW inspector to confirm the route  Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines    One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Flowable fill Required  Follow MUTCD, Police Vis  Follow MUTCD, Polic","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.2359245378351","-86.6328785501885","POINT (-86.6328785501885 36.2359245378351)"
"2022-07-14T11:18:20.000","202225751","EXCAVATION PERMIT","GOOGLE WORK - SUBCONTRACTOR: FLORIDA ARMSTRONG","ACTIVE","4204 BRACKENWOOD DR","BRACKENWOOD DR","SOUTHFORK BLVD","4204 BRACKENWOOD DR","OLD HICKORY","37138","GOOGLE WORK - SUBCONTRACTOR: FLORIDA ARMSTRONG","2022-09-01T00:00:00.000","2022-11-30T00:00:00.000","JONATHAN ROPER","11","Prior to beginning work review the approved plan with the MPW inspector to confirm the route  Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines    One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Flowable fill Required  Follow MUTCD, Police Vis  Follow MUTCD, Polic","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.2210905740565","-86.6264197953145","POINT (-86.6264197953145 36.2210905740565)"
"2022-08-02T08:37:04.000","202228254","SIDEWALK PERMIT","GOOGLE WORK - SUBCONTRACTOR: MELCAR","ACTIVE","2416 CLIFTON AVE","28TH AVE N","24TH AVE N","2416 CLIFTON AVE","NASHVILLE","37208","GOOGLE WORK - SUBCONTRACTOR: MELCAR","2022-09-01T00:00:00.000","2022-09-14T00:00:00.000","JONATHAN ROPER","21","Prior to beginning work review the approved plan with the MPW inspector to confirm the route  Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines    One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Flowable fill Required  Follow MUTCD, Police Vis  Follow MUTCD, Polic","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1582617255261","-86.8134018999151","POINT (-86.8134018999151 36.1582617255261)"
"2022-09-08T10:33:27.000","202233091","SIDEWALK PERMIT","CONDUIT INSTALLATION","ACTIVE","199 MONROE ST","2ND AVE N","505 ALY","199 MONROE ST","NASHVILLE","37208","CONDUIT INSTALLATION","2022-09-13T00:00:00.000","2022-09-19T00:00:00.000","NATHAN KANE","19","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","KANE KONNECTIONS, LLC","Tuesday Wednesday Thursday Friday Saturday","36.1782370326417","-86.7854200600406","POINT (-86.7854200600406 36.1782370326417)"
"2022-08-18T09:31:04.000","202230713","LANE CLOSURE","GAS SERVICE INSTALL","ACTIVE","325 33RD AVE N","PARK AVE","CHARLOTTE AVE","325 33RD AVE N","NASHVILLE","37209","GAS SERVICE INSTALL","2022-08-19T00:00:00.000","2022-09-22T00:00:00.000","HALEY GREGORY","24","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics","Team Construction","Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1518599840371","-86.8236479380236","POINT (-86.8236479380236 36.1518599840371)"
"2022-09-12T14:51:25.000","202233541","EXCAVATION PERMIT","POT HOLING UTILITIES","ACTIVE","915 DIVISION ST","OVERTON ST","MAGAZINE ST","915 DIVISION ST","NASHVILLE","37203","POT HOLING UTILITIES","2022-09-13T00:00:00.000","2022-12-12T00:00:00.000","TIMOTHY POTEETE","19","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Notify all impacted property owners of your work, contact the inspector for specifics  If steel plates are utilized during the excavation process, please provide a 24-hour contact number and be able to address any concerns when contacted  One lane closed maintain two-way traffic  9am-3pm hours","CIVIL CONSTRUCTORS","Tuesday Wednesday Thursday Friday Saturday Sunday,","36.150970128249","-86.7829738735919","POINT (-86.7829738735919 36.150970128249)"
"2022-08-23T10:27:21.000","202231328","TRAILER / DUMPSTER PERMIT","REMOVE CONSTRUCTION METERIAL","ACTIVE","515 S 12TH ST","322 ALY","SEVIER ST","515 S 12TH ST","NASHVILLE","37206","REMOVE CONSTRUCTION METERIAL","2022-08-25T00:00:00.000","2022-09-23T00:00:00.000","BEN BENNOT","6","Text the permit number and a picture if the POD/Dumpster placement to the inspector after it is placed once a week while it is permitted  Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Maintain two-way traffic  Allow local access   Ok per RBR  Copy the council member   Post permit number and 24-hour contact information on the dumpster  Do not block the bike lane if applicable","PARAGON GROUP LLLC","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1699761003427","-86.7496124786491","POINT (-86.7496124786491 36.1699761003427)"
"2022-08-12T09:55:59.000","202229921","EXCAVATION PERMIT","WATERLINE TIE-IN","ACTIVE","MOUNTAINBROOK CIR","STONE HALL BLVD","HIGHLAND PLACE WAY","MOUNTAINBROOK CIR","HERMITAGE","37076","WATERLINE TIE-IN","2022-09-12T00:00:00.000","2022-12-11T00:00:00.000","JONAH FLIPPO","14","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics","Middle Tennessee Infrastructure","Tuesday Wednesday Thursday Friday Saturday","36.1927259854606","-86.6388276935102","POINT (-86.6388276935102 36.1927259854606)"
"2022-09-06T12:12:13.000","202232856","SIDEWALK PERMIT","OVERHEAD LINE WORK","ACTIVE","6TH AVE N","JEFFERSON ST","MONROE ST","6TH AVE N","NASHVILLE","37208","OVERHEAD LINE WORK","2022-09-06T00:00:00.000","2022-09-14T00:00:00.000","MARK MCNABNEY","19","Text the permit number and picture(s) with the set-up and sign placement to the inspector after it is placed once a week while the permit is active   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Notify all impacted property owners of your work, contact the inspector for specifics  Allow local access   Alternate path of travel required   Copy the council member                                                                         Fo","NASHVILLE ELECTRIC SERVICE","Tuesday Wednesday Thursday Friday Saturday","36.1741988385891","-86.7888328735674","POINT (-86.7888328735674 36.1741988385891)"
"2022-06-27T12:49:44.000","202223292","SIDEWALK PERMIT","FILMING JILLS VERANDA (JILLS PORCH)","ACTIVE","WEDGEWOOD AVE","RAINS AVE","18TH AVE S","WEDGEWOOD AVE","NASHVILLE","37203","FILMING JILLS VERANDA (JILLS PORCH)","2022-09-06T00:00:00.000","2022-10-06T00:00:00.000","JUDIT VERGA","17",,"Warner Bros","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1329289039914","-86.7655942226302","POINT (-86.7655942226302 36.1329289039914)"
"2022-06-27T14:22:55.000","202223342","SIDEWALK PERMIT","FILMING JILLS VERANDA (JILLS PORCH)","ACTIVE","12TH AVE S","BATE AVE","CLAYTON AVE","12TH AVE S","NASHVILLE","37204","FILMING JILLS VERANDA (JILLS PORCH)","2022-09-06T00:00:00.000","2022-10-06T00:00:00.000","JUDIT VERGA","18",,"Warner Bros","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1325476368315","-86.7887470449608","POINT (-86.7887470449608 36.1325476368315)"
"2022-07-29T10:01:32.000","202228008","EXCAVATION PERMIT","WATER/SEWER","ACTIVE","1811 BEECHWOOD AVE","HAWTHORNE PL","ALTURA PL","1811 BEECHWOOD AVE","NASHVILLE","37212","WATER/SEWER","2022-09-09T00:00:00.000","2022-12-08T00:00:00.000","ARTHUR SMOTHERMAN","18","Lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, please provi","ATP","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.126447102931","-86.7993471325008","POINT (-86.7993471325008 36.126447102931)"
"2022-07-20T17:33:58.000","202226672","RIGHT OF WAY CLOSURE",,"ACTIVE","4TH AVE N","VAN BUREN ST","HUME ST","4TH AVE N","NASHVILLE","37208",,"2022-07-20T00:00:00.000","2022-09-20T00:00:00.000","ERIC MAGAS","19","Bike share installation","Nashville B-Cycle","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1809235026156","-86.7900935100314","POINT (-86.7900935100314 36.1809235026156)"
"2022-08-05T13:28:47.000","202229033","EXCAVATION PERMIT","REPAIR BROKEN WATER SERVICE LINE","ACTIVE","4412 ESTES RD","TRIMBLE RD","HARDING PL","4412 ESTES RD","NASHVILLE","37215","REPAIR BROKEN WATER SERVICE LINE","2022-08-04T00:00:00.000","2022-11-02T00:00:00.000","ALISHA ALLEN","34","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Notify all impacted property owners of your work, contact the inspector for specifics  If steel plates are utilized during the excavation process, please provide a 24-hour contact number and be able to address any concerns when contacted  One lane closed maintain two-way traffic  9am-3pm hours","Metro Water","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.093616363974","-86.8396436011034","POINT (-86.8396436011034 36.093616363974)"
"2022-08-19T13:47:28.000","202231001","EXCAVATION PERMIT","WATER/SEWER TAPS","ACTIVE","1217 JACKSON ST","572 ALY","14TH AVE N","1217 JACKSON ST","NASHVILLE","37208","WATER/SEWER TAPS","2022-09-12T00:00:00.000","2022-12-11T00:00:00.000","MARCUS WILSON","19","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","MUSIC CITY ELECTRICAL ENGINEERING","Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1685555678704","-86.798664634476","POINT (-86.798664634476 36.1685555678704)"
"2022-09-12T09:23:28.000","202233373","EXCAVATION PERMIT","INSTALLING NEW TRAFFIC SIGNALS & COMMUNICATIONS FOR NDOT","ACTIVE","1327 2ND AVE N","MID-BLOCK","TAYLOR ST","1327 2ND AVE N","NASHVILLE","37208","INSTALLING NEW TRAFFIC SIGNALS & COMMUNICATIONS FOR NDOT","2022-09-06T00:00:00.000","2022-12-05T00:00:00.000","DALTON MCKEE","19","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   One lane closed maintain two-way traffic  Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative  Notify all impacted property owners of your work, contact the inspector for specifics  Pole location must be approved by t","STANSELL ELECTRIC","Tuesday Wednesday Thursday Friday Saturday","36.1792911050403","-86.7861292065164","POINT (-86.7861292065164 36.1792911050403)"
"2022-08-09T14:33:00.000","202229489","LANE CLOSURE","CONSTRUCTION PROJECT","ACTIVE","13TH AVE S","BROADWAY","MCGAVOCK ST","13TH AVE S","NASHVILLE","37203","CONSTRUCTION PROJECT","2022-08-14T00:00:00.000","2022-10-12T00:00:00.000","LOYD POTEETE","19","Same restrictions as before  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Ok per RBR    Follow MUTCD, Police Visible and Directing traffic when needed","Comprehensive Security/BRASFIELD & GORRIE","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1558015779335","-86.7887685006692","POINT (-86.7887685006692 36.1558015779335)"
"2022-06-27T14:34:29.000","202223354","SIDEWALK PERMIT","FILMING JILLS VERANDA (JILLS PORCH)","ACTIVE","MCGAVOCK PIKE","PENNINGTON BEND RD","BROWNWOOD DR","MCGAVOCK PIKE","NASHVILLE","37214","FILMING JILLS VERANDA (JILLS PORCH)","2022-09-06T00:00:00.000","2022-10-06T00:00:00.000","JUDIT VERGA","15",,"Warner Bros","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.2176283363102","-86.7043969535053","POINT (-86.7043969535053 36.2176283363102)"
"2022-08-18T13:51:49.000","202230816","EXCAVATION PERMIT","DRIVEWAY RESTORATION","ACTIVE","2819 COLONIAL CIR","DONELSON PIKE","MCCAMPBELL AVE","2819 COLONIAL CIR","NASHVILLE","37214","DRIVEWAY RESTORATION","2022-08-18T00:00:00.000","2022-11-16T00:00:00.000","MICKEY JACKSON","15","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics","METRO WATER","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1629738987666","-86.6617820340127","POINT (-86.6617820340127 36.1629738987666)"
