"cod_clase","clase","nombre","direccion","barrio","cod_mpio","municipio"
"4","DROGUERIA","FARMANORTE #33","AV 1 #15-03","BLANCO","54001","CUCUTA"
"4","DROGUERIA","CRUZ VERDE AVENIDA PRIMERA","AV 1 # 18-57 LC 2 URB OLAYA HERRERA","BLANCO","54001","CUCUTA"
"4","DROGUERIA","FULLDROGAS","MZ X LOTE 9 BELEN DE UMBRIA","DIVINA PASTORA","54001","CUCUTA"
"4","DROGUERIA","VITALITY","CLL 15A #4-82","URB GARCIA HERREROS I","54001","CUCUTA"
"2","AMBULANCIA","MEDMOVIL SAS - PLACA RJZ123","AV 0 # 15-44","LA PLAYA","54001","CUCUTA"
"12","IPS","ECOIMAGEN SALUD","CALL 16 A # 2E-101","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","FARMA PUNTO PLUS","CLL 1 #1N-04","TRIGAL DEL NORTE","54001","CUCUTA"
"17","VETERINARIA","VETERINARIA MYM SAS","CALLE 6 # 0A-04","LLERAS","54001","CUCUTA"
"2","AMBULANCIA","IPS SANARTE AMBULANCIA - JFQ-415","CALLE 7A N° 11-50 PISO 1","LOMA DE BOLIVAR","54001","CUCUTA"
"4","DROGUERIA","MEDIFARMA INTEGRAL JP SAS","MZ 17 LOTE 18-1","EL PROGRESO","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE 57","AV 62 # 18 -55","ANTONIA SANTOS","54001","CUCUTA"
"4","DROGUERIA","NUBIFARMA PLUS","CLL 22 # 30-07 MZ M LC 1","CIUDAD DEL RODEO","54001","CUCUTA"
"4","DROGUERIA","FARMAEDSUS","AVDA 15 #12-01","EL CONTENTO","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","LH SAS BOUTIQUE MEDICA CUCUTA","CLL 11 # 5AN-150","SANTA LUCIA","54001","CUCUTA"
"4","DROGUERIA","MARINA","AV GRAN COLOMBIA #3E-50 EDIF. LEIDI","POPULAR","54001","CUCUTA"
"4","DROGUERIA","ALMENDRA","AV 20 #27-101 LC 1","CONJUNTO CERRADO ALMENDRA SANTANDER","54001","CUCUTA"
"4","DROGUERIA","MEDIC PLUS UNION","CLL 1 #6-64","SANTA CLARA","54001","CUCUTA"
"4","DROGUERIA","SALUDMAX ES PARA TU SALUD 2","VEREDA LA ESPERANZA LOTE 36","LA ESPERANZA","54001","CUCUTA"
"4","DROGUERIA","INGLESA 135","CALLE 11 #6-32 CC INTERNACIONAL LECS LC 5","CENTRO","54001","CUCUTA"
"4","DROGUERIA","MEDICA FARMARUBI CECI","CALLE 7 #9-07","NIÑA CECI","54001","CUCUTA"
"16","TIENDA NATURISTA","PUNTO NATURISTA ALMAXIMO 4","AV 0 # 10-18","CENTRO","54001","CUCUTA"
"12","IPS","CLINICA MEDICO QUIRURGICA S.A. SEDE 1","CALLE 6N #11E-123","SANTA LUCIA","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 136","AV 8 #5-36 UNID 1 CC BETEL","PRADOS DEL ESTE","54001","CUCUTA"
"4","DROGUERIA","FAMIDESCUENTOS PREMIUM","AV 4 N°20N-71","URB TASAJERO","54001","CUCUTA"
"4","DROGUERIA","SAN FARMA","CALLE 12 # 5-89","EL CENTRO","54001","CUCUTA"
"4","DROGUERIA","FARMAUNIDOS F.A","MZ A-1 LT 4  LOCAL 3","TORCOROMA III","54001","CUCUTA"
"4","DROGUERIA","THIALEFARMA PLUS","CLL 31 #35-11","DIVINA PASTORA","54001","CUCUTA"
"4","DROGUERIA","DARSALUD DROGUERIA PLUS BELLAVISTA","CLL 24 #11-03","BELLAVISTA","54001","CUCUTA"
"4","DROGUERIA","SU GRAN SALUD 2","CLL 17 # 13-38-40","ALFONSO LOPEZ","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE #35","CLL 6N #11E-18 LC 4 CONJUNTO CC LOS ACACIOS","ACACIOS","54001","CUCUTA"
"4","DROGUERIA","PHARMA FAMILY 24","CALLE 8 CON AVENIDA 2 # 2-04","AEROPUERTO","54001","CUCUTA"
"4","DROGUERIA","PHARMACEUTICS","AV 6 # 11A-02 EDIF MARLENY","CENTRO","54001","CUCUTA"
"12","IPS","LADMEDIS SERVICIO FARMACEUTICO IPS","Cll 0 # Nº 9-04","COMUNEROS","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","AMS   INVERCOL BODEGA","CLL 17N # 18E-94 LOCAL 1","NIZA","54001","CUCUTA"
"4","DROGUERIA","SAN EDUARDO","CLL 5AN #15AE-36 LC 1","SAN EDUARDO II","54001","CUCUTA"
"2","AMBULANCIA","SISMEDICA MDO-051 / IVR-881 / JDM-131","CLL 0N #16E-20","AV LIBERTADORES","54001","CUCUTA"
"4","DROGUERIA","YARLEN","AV 5 #6A-10","CENTRO","54001","CUCUTA"
"4","DROGUERIA","PAGUE MENOS PABON","CLL 9 #17-03 LC 1","ANIVERSARIO II","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE #34","CLL 13 #1E-97","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","MULTISERVICIO SAN RAFAEL","AV 1 #30-08","SAN RAFAEL","54001","CUCUTA"
"12","IPS","CEPAIN  CUCUTA","CLL 18 #1AE-49","BLANCO","54001","CUCUTA"
"4","DROGUERIA","ANGELES PLUS","Mz 9E LOTE 10-2","LOS ALMENDROS","54001","CUCUTA"
"4","DROGUERIA","QUINTA AVENIDA PLUS","AV 5 #2-20","MOTILONES","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 138","AV 3 # 13-61 LC 3","SAN LUIS","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","CORPO PHARMA","CLL 23n #18E-48","NIZA","54001","CUCUTA"
"4","DROGUERIA","FARMAROSY","AV 2 # 0-68 LOC 2","CENABASTOS","54001","CUCUTA"
"4","DROGUERIA","FARMAECONOMIK PLUS","AV 3 # 17-01","SAN LUIS","54001","CUCUTA"
"4","DROGUERIA","FARMABOSQUE","CALLE 13 A # 15-70","TOLEDO PLATA","54001","CUCUTA"
"4","DROGUERIA","CRUZ AZUL MAS SALUD","AV 30 #18-47","RUDESINDO SOTO","54001","CUCUTA"
"4","DROGUERIA","FARMA ZHARICK PLUS","MZ R2 LT 18","ATALAYA I ETAPA","54001","CUCUTA"
"4","DROGUERIA","FARMAMEDICOS CENTER","CLL 11 #0-24 LC 109","CENTRO","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 144","CLL 15 #0-21 LC 1Y2 CC LA QUINCE","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","FARMAVITAL ROJAS","CLL 9 #22-24","NUEVO HORIZONTE","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 147","CLL 10 Y 11 DIAGONAL SANTANDER LC 1-54 CC VENTURA PLAZA","QUINTA VELEZ","54001","CUCUTA"
"4","DROGUERIA","FARMA QUINTA COMUNEROS","CLL 5 #4-66 LC 1","COMUNEROS","54001","CUCUTA"
"4","DROGUERIA","JV PLUS","MANZANA 41 LOTE 6","EL TALENTO VIA ANILLO VIAL","54001","CUCUTA"
"4","DROGUERIA","FARMA XXI PLUSS","AV 19 # 4-24 URB TORCOROMA","SIGLO XXI","54001","CUCUTA"
"12","IPS","CONEURO","CLL 7 #11E-54","COLSAG","54001","CUCUTA"
"4","DROGUERIA","PHARMASAN CUCUTA","CLL 8 # 1E-125","POPULAR","54001","CUCUTA"
"4","DROGUERIA","PARA MI CENTER","AV 4 #7-33","LATINO","54001","CUCUTA"
"4","DROGUERIA","FARMAECONOMIA PLUS","AV 15 ESTE #9AN-08 AV LIBERTADORES","PRECERES","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 139","AV 8A #5-4 AV LIBERTADORES","COLSAG","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 146","CC UNICENTRO LC 1-61","PRADOS DEL NORTE","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 143","CLL 10 #4-05","CENTRO","54001","CUCUTA"
"4","DROGUERIA","VIDA EXTRA","CLL 7 #4-25","CARLOS RAMIREZ PARIS","54001","CUCUTA"
"4","DROGUERIA","PUNTO Y FARMACIA","CLL 14 # 2-03","AEROPUERTO","54001","CUCUTA"
"4","DROGUERIA","FARMAKON PLUS","AV 3 #7-7A","CHAPINERO","54001","CUCUTA"
"4","DROGUERIA","SANDERS PLUS","CLL 7 #4-65 LC 1","SAN LUIS","54001","CUCUTA"
"4","DROGUERIA","RYAN YOEL","AV 7 CL 1 Y 2 CC SANTANDER LC 61 84","CALLEJON","54001","CUCUTA"
"4","DROGUERIA","SANTA MADRE LAURA","Mz H3 Lt 7","ATALAYA I ETAPA","54001","CUCUTA"
"4","DROGUERIA","SALUD Y FELICIDAD","AV 11 #4-95","CARORA","54001","CUCUTA"
"12","IPS","CENTRO QUIRURGICO URONORTE","AV 3 #19-74","BLANCO","54001","CUCUTA"
"4","DROGUERIA","MEDICAL NORTE PLUS","CALLE 22 # 12-120 LC 2","ALFONSO LOPEZ","54001","CUCUTA"
"4","DROGUERIA","ANTILLANA","AV 7 #3-42","CALLEJON","54001","CUCUTA"
"4","DROGUERIA","FARMA VITAL PLUS J.A.","AV 6 #7-04 LC 3","DOÑA NIDIA","54001","CUCUTA"
"4","DROGUERIA","CRUZ AZUL SALUD PLUS 2","AV 3 #14-08","MOTILONES","54001","CUCUTA"
"4","DROGUERIA","FARMA LIZ PLUS","CLL 14 #2-18","AEROPUERTO","54001","CUCUTA"
"16","TIENDA NATURISTA","NUTRIEXITO COLOMBIA","CLL 10 #2-20","CENTRO","54001","CUCUTA"
"16","TIENDA NATURISTA","ACUARIO LA CUEVITA","AV 7 #7-87","CENTRO","54001","CUCUTA"
"4","DROGUERIA","UNIFARM","CLL 9 AV 7 #6-119","PANAMERICANO","54001","CUCUTA"
"4","DROGUERIA","MAXIDROGAS LIBERTAD","AV 15 # 22-25 AGUAS CALIENTES","LA LIBERTAD","54001","CUCUTA"
"4","DROGUERIA","MEDICAMENTOS SALUD PIZARRO","TRASVERSAL 12 AN # 12-09 LOCAL 2","CARLOS PIZARRO","54001","CUCUTA"
"4","DROGUERIA","SAN MIGUEL PLUS","CLL 9 #16-11","SAN MIGUEL","54001","CUCUTA"
"4","DROGUERIA","LILI PLUS","AV 2 #21-46 LC 2","AEROPUERTO","54001","CUCUTA"
"4","DROGUERIA","FARMAPLUS","Mz D16 Lt 9","TORCOROMA II","54001","CUCUTA"
"4","DROGUERIA","SERVIFARMA LA LIBERTAD","CLL 17 #18-81 ESQUINA","LA LIBERTAD","54001","CUCUTA"
"4","DROGUERIA","FARMAMIA SALUD","DMX NUCLEO 7","LOS CANARIOS","54001","CUCUTA"
"16","TIENDA NATURISTA","NUTRIDEPORTES","AV 0 #8A-20 LC 3 EDIF TASAJERO","LATINO","54001","CUCUTA"
"4","DROGUERIA","FARMALIBIA","CLL 9 # 21-80","NUEVO HORIZONTE","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","VIVAMED","CALLE 5 #11E-09","QUINTA ORIENTAL","54001","CUCUTA"
"16","TIENDA NATURISTA","VIDA NATURAL","CC VENTURA PLAZA SUPERMERCADO METRO LC 5","QUINTA VELEZ","54001","CUCUTA"
"16","TIENDA NATURISTA","NUTRICION XTREMA COLOMBIA","AV 2E #11-19 LC 2","QUINTA VELEZ","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","DROGAS ALENO","CLL 3# 11E-39 LOCAL 2","QUINTA ORIENTAL","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","DENTAL MARKET COP","CALLE 12 # 0A -15 LC 4 EDF HERM","LA PLAYA","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","RINOPHARMA","CALLE 13 # 117- 40 2DO PISO","EL CONTENTO","54001","CUCUTA"
"4","DROGUERIA","CRUZ AZUL 5","AV 11- # 25-48","BELLAVISTA","54001","CUCUTA"
"4","DROGUERIA","QUINTA EXPRES PLUS","AV 5 # 26-27 LC 1","BUENOS AIRES","54001","CUCUTA"
"4","DROGUERIA","INVERSIONES FARMACEUTICA MULTIDROGAS SAS","AV 6 # 9-13","CENTRO","54001","CUCUTA"
"4","DROGUERIA","CONDE PLUS 2","CALLE 4 # 1-03 LC 1","MOTILONES","54001","CUCUTA"
"4","DROGUERIA","PROVEMEDIC 1","CALLE 6 BN # 7AE-179","CEIBA II","54001","CUCUTA"
"4","DROGUERIA","FARMA SHIRLEY","CALLE 33 #11-5","BELLAVISTA","54001","CUCUTA"
"4","DROGUERIA","SUPERDESCUENTOS MYC S.A.S","AV 11E # 5 AN - 88","SANTA LUCIA","54001","CUCUTA"
"4","DROGUERIA","BETHEL PAMPLONA","CALLE 7 # 3-30","EL CARMEN","54001","CUCUTA"
"4","DROGUERIA","SANTANDER GROUP","CRA 5 # 5-75","PIE DE CUCUTA","54001","CUCUTA"
"4","DROGUERIA","DISPHARMA PLUS","CALLE 11 B -7-04","LA CAMPIÑA","54001","CUCUTA"
"16","TIENDA NATURISTA","PLAZA VERDE","AV 4 # 6-47","LATINO","54001","CUCUTA"
"4","DROGUERIA","ALGENFARMA","AV 11E # 10 N-81","GUAIMARAL","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","BARI NORTE","AV 11 E # 0-21 QUINTA ORIENTAL","QUINTA ORIENTAL","54001","CUCUTA"
"4","DROGUERIA","SOMEFYR","CALLE 15 # 3 AE","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","FARMA MAXSALUD J & S","AVDA 2 # 24-06","VIRGILIO BARCO","54001","CUCUTA"
"4","DROGUERIA","MEDFAMILIA","AV 0 #11-91 EDIFICIO MA LOINGRID LC 101","QUINTA VELEZ","54001","CUCUTA"
"4","DROGUERIA","VILLA SALUD PLUS","AVDA 13 # 10-86 LC 1","EL LLANO","54001","CUCUTA"
"4","DROGUERIA","FARMAFLOREZ","CRA 11 CLL 21 # 11-10","SAN JUDAS","54001","CUCUTA"
"4","DROGUERIA","FARMA BERAL","CALLE 16 CS 9-27","PORTAL DE BETANIA","54001","CUCUTA"
"4","DROGUERIA","ATH MEGA PLUS","AV 11E # 5AN-32","SANTA LUCIA","54001","CUCUTA"
"4","DROGUERIA","SAO 645 JARDIN PLAZA LOCAL A-1","CC JARDIN PLAZA ANILLO VIAL","ANILLO VIAL","54001","CUCUTA"
"4","DROGUERIA","CUCUTA PLUS","CALLE 17 No. 2-102  LC 1","GARCIA HERREROS I","54001","CUCUTA"
"4","DROGUERIA","CAMILO DEL AEROPUERTO","CALLE 2 No. 2-07 LOCAL 3","AEROPUERTO","54001","CUCUTA"
"4","DROGUERIA","FARMACENTRO D Y S","CALLE 12 # 5-97","CENTRO","54001","CUCUTA"
"4","DROGUERIA","VANE VITAL PLUS","CALLE 15 # 28-04 JUAN RANGEL DE CUELLAR","ATALAYA","54001","CUCUTA"
"4","DROGUERIA","UNIVER EXTREM","CLL 0 # 10-52","PUEBLO  NUEVO","54001","CUCUTA"
"4","DROGUERIA","MEDICAL CITY","CL 12 NRO. 3-88","CENTRO","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","DISMEDNORT","AV 0 #3N-25 LOCAL 1","CAPILLANA","54001","CUCUTA"
"4","DROGUERIA","BETHESDA","AVDA 17 #17-77","VALLE ESTHER","54001","CUCUTA"
"4","DROGUERIA","PINAR PLUS","AVDA 0 # 17-92","BLANCO","54001","CUCUTA"
"4","DROGUERIA","ESPERANZA Y VIDA","AVDA 18E # 20N-05 LC 1","NIZA","54001","CUCUTA"
"4","DROGUERIA","DROSALUD CENTER 2","AVDA 6 # 4-20 EDIF JACAMOR LC 135","LA SEXTA","54001","CUCUTA"
"4","DROGUERIA","AMERICANA EXPRESS XXII","AVDA 0 # 17-05","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","DROGUERIA FARMASANA","AVDA 3 # 19-35 LOCAL 1 CC NAVARRO","SAN LUIS","54001","CUCUTA"
"4","DROGUERIA","TIENDA MEDICA ALENO","CALLE 18 # 0E-18","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","Y MINIMARKET FARMAMAX","MZ 2 LT 16","URB LAS AMERICAS","54001","CUCUTA"
"4","DROGUERIA","JUANDRE","CALLE 12 # 13E-00","ZULIMA ETAP 1","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","MEDICINE DEPOT PHARMARKET","CALLE 17  # 2E-16","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","FAMICARRILLO","CALLLE 31 #33-25","DIVINA PASTORA","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 167","AVDA 8 # 6-06","PRADOS DEL ESTE","54001","CUCUTA"
"4","DROGUERIA","BELEN MINIMARKET","CALLE 26 # 26-104","BELEN","54001","CUCUTA"
"4","DROGUERIA","FARMADROGUERIA B L J","CALLE 18 # 21-51","SIMON BOLIVAR","54001","CUCUTA"
"4","DROGUERIA","FARMA VIDA PLUS","AV 7 NRO. 20-09","SALADO","54001","CUCUTA"
"4","DROGUERIA","FARMAFLORIDA ES MAS PARA SU SALUD","AVDA 1B # 1-07","LA FLORIDA","54001","CUCUTA"
"4","DROGUERIA","SERVIFARMA ALTO PAMPLONITA","CALLE 2 # 4-03","BAJO PAMPLONITA","54001","CUCUTA"
"4","DROGUERIA","FARMAMIA","CALLE 9 # 2-30 LOCAL 103","LATINO","54001","CUCUTA"
"4","DROGUERIA","DAYMARI M.A.","CALLE 20 # 18-01","AGUAS CALIENTES","54001","CUCUTA"
"4","DROGUERIA","MENA VIDA","CALLE 47A # 10-50","CAMILO DAZA","54001","CUCUTA"
"4","DROGUERIA","STRAPHARMA","AVDA 10E # 5N-15 LOC 2","SANTA LUCIA","54001","CUCUTA"
"4","DROGUERIA","LA SEGUNDA DE MOTILONES","CALLE 2 # 1-06","MOTILONES","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","DISPROMEDICS JD 2","CALLE 13 # 1E-125","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","KM 25","KM25 VIA LA GABARRA","LA GABARRA","54001","CUCUTA"
"4","DROGUERIA","PARA TODOS PLUS","CALLE 12 # 2-82","CENTRO","54001","CUCUTA"
"4","DROGUERIA","PLUS FARMA ROD-PIN","AVDA 5 # 4-59  BAJO PAMPLONITA","SAN LUIS","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE # 66","CALLE 6AN # 3E-07","CEIBA II","54001","CUCUTA"
"4","DROGUERIA","FARMA + MAS PLUS","CALLE  31 #35A-32  LOTE 3","BELEN DE UMBRIA","54001","CUCUTA"
"4","DROGUERIA","MINI MARKETING ARCANGEL SAN RAFAEL","AVDA 1 # 27-45","SAN RAFAEL","54001","CUCUTA"
"12","IPS","SANATY IPS CUCUTA","CL 13A NRO. 1E 112","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","GUADALUPE LA SEPTIMA","AV 7 # 6-54","CENTRO","54001","CUCUTA"
"7","FARMACIA DROGUERIA","SU FARMACIA Y ALGO MAS","AV 4 # 10-29","CENTRO","54001","CUCUTA"
"4","DROGUERIA","SAAS","CALL 9 ENTRE AV 2 Y 3 # 2-82","CENTRO","54001","CUCUTA"
"4","DROGUERIA","DMC CENABASTOS","GALPON A LC 21A y LC 4","CENABASTOS","54001","CUCUTA"
"4","DROGUERIA","INGLLESA #168","AV 2 E # 11-12 LOCAL 5","QUINTA VELEZ","54001","CUCUTA"
"4","DROGUERIA","GRUPO SALUD HRL","CALLE 23 #5-10","OSPINA PEREZ","54001","CUCUTA"
"4","DROGUERIA","FARMA DESCUENTOS LA 12","CLL 12 3 7-91 LOCAL 1","CENTRO","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE # 69","AV 0 CALLE 1 MZ 2","QUINTA BOSCH","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","DISTRI INSUMOS MEDICAL DEL NORTE S.A.S","AV 3 NRO. 11-27","CENTRO","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","OPERACIONES LOGISTICAS BETTER","DIAGONAL 31 E # 15N -60 URB ETAPA III","ZULIMA","54001","CUCUTA"
"4","DROGUERIA","ECOFARMA N.T","AV 13 NRO. 15 - 30","LA LIBERTAD","54001","CUCUTA"
"4","DROGUERIA","FARMA12 PLUS","CALLE 11 #3-37 LOCAL 1","EL CENTRO","54001","CUCUTA"
"4","DROGUERIA","SILOE HEART","AV 9E #2N-47","GOVIKA","54001","CUCUTA"
"4","DROGUERIA","FARMA MAS AHORRO","AV 1E # 11-69 LC 113 CANTABRIA","CAOBOS","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","ANDICAR INTERNACIONAL","CLL 24 # 1-50","SAN RAFAEL","54001","CUCUTA"
"4","DROGUERIA","PHARMABIEN","AV 3 # 9-69 LC 2","SAN LUIS","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","CRUZ ROJA COLOMBIANA","DIAGONAL SANTANDER # 4-25 LC 3","DIAG SANTANDER","54001","CUCUTA"
"4","DROGUERIA","TACHIRA","AV 7 N 4-22","CALLEJON","54001","CUCUTA"
"4","DROGUERIA","SERVISALUD PLUS MAX","MZ 2 LT 12A-2   PARTE ALTA","TUCUNARE","54001","CUCUTA"
"4","DROGUERIA","BIOFARMA SANJAK","AV 3 # 4N -8","CARLOS RAMIREZ PARIS","54001","CUCUTA"
"4","DROGUERIA","GUADALUPE Y CACHARRERIA GUADALUPE","AV 3 # 9-17 CL 1","LA CONQUISTA","54001","CUCUTA"
"4","DROGUERIA","LA ECONOMIA DROGUERIA 10063","CLL 11 N 2-84","LA PLAYA","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","PARACLINICAS PLUS","CLL 12A # 1E 50-52","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","NOVA PLUS PHARMA","CLL 15 N # 16BE-34","NIZA","54001","CUCUTA"
"4","DROGUERIA","FARMACITY CIUDAD SALUD","CLL 12 5-73/5-77/5-83 DACARI","CENTRO","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE  # 81","AVENIDA 1 # 10-02","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","FARMAHOGAR REYES","MZ D 22 LOTE 1","TORCOROMA II","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","MEDIMARKET NORTE","DIAGONAL SANTANDER #12-35 LC 1 ED NISPERAL","CENTRO","54001","CUCUTA"
"4","DROGUERIA","LA BOTICA DEL AHORRO","CALLE 8 #1E-176","POPULAR","54001","CUCUTA"
"4","DROGUERIA","MEDISALUD AS","AVENIDA 1E #2N-06  LOCAL 2","URBANIZACION ANDALUCIA","54001","CUCUTA"
"4","DROGUERIA","DARSALUD DROGUERIA PLUS SANTA ANA","AVENIDA 4 #8-09","SANTA ANA","54001","CUCUTA"
"16","TIENDA NATURISTA","GIRASOL DORADO","CALLE 7 # 7-05","LATINO","54001","CUCUTA"
"4","DROGUERIA","EDAD VITAL","AVENIDA 7 CALLE 12 KDX 3-34","PANAMERICANO","54001","CUCUTA"
"4","DROGUERIA","LA CONQUISTA PLUS","MANZANA   2    LOTE 17","LA CONQUISTA","54001","CUCUTA"
"4","DROGUERIA","FARMADROGUERIA LA MANO D DIOS","AV 1 17-04","OSPINA PEREZ","54001","CUCUTA"
"4","DROGUERIA","TERRAVIVA","MANZANA A LOCAL 2","LA ESMERALDA","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","QUICK HELP S.A.S CUCUTA","AVENIDA 7E #5-57","QUINTA ORIENTAL","54001","CUCUTA"
"12","IPS","FUNDACION MEDICO PREVENTIVA PARA EL BIENESTRA SOCIAL #3","AV 3 N°20-88","BARRIO BLANCO","54001","CUCUTA"
"4","DROGUERIA","MEDICVIVIR PLUS","CALLE 3 LOCAL 4","TRIGAL DEL NORTE","54001","CUCUTA"
"4","DROGUERIA","NISI THE LIFE","CALLE 1 # 4-72","CHAPINERO","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","ALLIANZ PHARMA  2","CALLE 5A # 11E - 85","COLSAG","54001","CUCUTA"
"2","AMBULANCIA","RED SALUD INTEGRAL IPS","AV 6 # 8-34","SAN LUIS","54001","CUCUTA"
"16","TIENDA NATURISTA","GENESIS JJ","CC SANTANDER LOCAL 114","TERMINAL-EL CALLEJON","54001","CUCUTA"
"4","DROGUERIA","LA BOTICA DE LA PIEL JARDIN PLAZA","CENTRO COMERCIAL JARDIN PLAZA LOCAL 75","URB SAN RANCISCO","54001","CUCUTA"
"4","DROGUERIA","SANTO REMEDIO","AVENIDA 3 # 10-67","CENTRO","54001","CUCUTA"
"4","DROGUERIA","ALEJANDRO PERALTA","CALLE 8 # 9-03","NIÑA CECI","54001","CUCUTA"
"4","DROGUERIA","FARMAVERO","AVENIDA 4 ENTRE 12N  Y  16N  SEC COMERCIAL","PORTACHUELO RESERVADO","54001","CUCUTA"
"4","DROGUERIA","PRINCIPAL DE TOLEDO PLATA","CALLE 14 #16-08","TOLEDO PLATA","54001","CUCUTA"
"4","DROGUERIA","FARMAJIRETH","TRANSVERSAL 17 # 1-35","CARORA","54001","CUCUTA"
"4","DROGUERIA","MEDERISFARMA","CALLE 14 # 3-43 LC 2","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","FARMAQUINTA","AVDA 5 # 7-03","LATINO","54001","CUCUTA"
"4","DROGUERIA","STRAPFARMA","AVENIDA 10E #5N-15","SANTA LUCIA","54001","CUCUTA"
"16","TIENDA NATURISTA","SALUD Y BIENESTAR ARIANA","AVENIDA 4 # 7-44","LATINO","54001","CUCUTA"
"4","DROGUERIA","BUENA VIDA PIZARRO","CALLE 12AN #9B-09","CARLOS PIZARRO","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","GRUPO CARONI S.A.S","AV 1 E # 13 - 110 LOCAL 2","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","TALITHA KUMI SALMO 5-41","CLL 13 # 21-03 ESQUINA","SIMON BOLIVAR","54001","CUCUTA"
"7","FARMACIA DROGUERIA","SOLUMEK","CL 2 # 0-16","7 DE AGOSTO","54001","CUCUTA"
"4","DROGUERIA","RAPI FARMA PLUS","CALLE 31 # 37-05","DIVINA PASTORA","54001","CUCUTA"
"4","DROGUERIA","FARMA ASISTENCIA 2","CALLE 19 # 2-25","SAN LUIS","54001","CUCUTA"
"4","DROGUERIA","VIVA COLOMBIA","AVENIDA 7 # 12-61","CENTRO","54001","CUCUTA"
"4","DROGUERIA","CRUZ VERDE CUCUTA POPULAR","CALLE 8 #1E-87","POPULAR","54001","CUCUTA"
"4","DROGUERIA","FARMA ASISTENCIA 3","AVENIDA 0 # 3-71 LOCAL 2","QUINTA BOSCH","54001","CUCUTA"
"4","DROGUERIA","BIOFARMAPLUS MEDIC","AV 32 #25-05","LA DIVINA PASTORA","54001","CUCUTA"
"4","DROGUERIA","ECONOMAX VIDA","CALLE 11 # 18-81 LOCAL 1","CUNDINAMARCA","54001","CUCUTA"
"4","DROGUERIA","FARMAYAS PLUS","AVENIDA 47 # 9-09","PAZ Y FUTURO","54001","CUCUTA"
"4","DROGUERIA","LA BOTIKA DEL DIABETICO","AVENIDA GRAN COLOMBIA # 6E-128","QUINTA ORIENTAL","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE 93","AV 8 # 5-18 -22 LOCAL 5 Y 6","URBANISACION PRADOS DEL ESTE","54001","CUCUTA"
"4","DROGUERIA","FARMACIA NUTRIVIDA","AV 3 # 9-39","LATINO","54001","CUCUTA"
"4","DROGUERIA","FARMA MAS 18","CALLE 18 # 6-03","LA CABRERA","54001","CUCUTA"
"12","IPS","CENTRO DE URGENCIAS SAN LUIS","AV 3 # 11-80","SAN LUIS","54001","CUCUTA"
"4","DROGUERIA","FARMACIA ETICOS #  10548","AV 1 E # 15-29","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","SERVIFARMA PLUS CUELLAR","CALLE 15 AVENIDA 27 - 01","JUANA RANGEL","54001","CUCUTA"
