"item","establecimiento","municipio","direccion","telefono","correo_electronico","actividad_de_establecimiento","con_servicio_de_inyectologia","manejo_medicamentos_de_control","concepto","fecha_de_concepto_visita","ultima_visita_de_seguimirnto","no_resolucion_inscripcion","fecha_resolucion_de","no_resolucion_renovacion","fecha_renovacion_de","vigente"
"317","Drogueria Farmavida Tauramena","Tauramena","Carrera 16 No 8-11","6247783","rubirosas03@hotmail.com","Droguería Con Servicio De Inyectología","Si","No","Favorable","2018-03-06T00:00:00.000","44368","72","2009-02-09T00:00:00.000","863","2021-07-23T00:00:00.000","SI"
"318","Drogueria  Mastranto S.A.S","Tauramena","DGN  8 No 11 - 64","3118834243","drogueriamastranto@hotmail.com","Droguería Con Servicio De Inyectología","Si","No","Favorable","2018-03-07T00:00:00.000","44307","555","2010-07-09T00:00:00.000","757","2021-07-09T00:00:00.000","SI"
"319","Drogueria Central De Medicamentos","Tauramena","Calle 5 No 13 - 12","6247986","Vika722@hotmail.com","Droguería","No","No","Favorable","2018-03-07T00:00:00.000","44068","444","2011-04-11T00:00:00.000","1247","2020-11-30T00:00:00.000","SI"
"320","Drogueria Jota Salud","Tauramena","Calle 5 No 14 - 52","3134480856","medicojjbd@hotmail.com","Droguería","No","No","Favorable","2018-03-07T00:00:00.000","N/A","1007","2012-11-08T00:00:00.000","1820","2017-11-30T00:00:00.000","NO"
"321","Drogueria Surtidrogas El Venado","Tauramena","Calle 4A No 5A - 49","3105814764","tovarjames@hotmail.com","Droguería","No","No","Favorable","2018-03-08T00:00:00.000","44063","1002","2012-12-18T00:00:00.000","856","2020-09-23T00:00:00.000","SI"
"322","Drogueria Santillana","Tauramena","Carrera 6 No 15 - 72","3214919481","cartom1975@hotmail.com","Droguería Con Servicio De Inyectología","Si","No","Favorable","2018-03-08T00:00:00.000","43468","821","2013-07-12T00:00:00.000","1420","2021-12-03T00:00:00.000","SI"
"323","Drogueria Servinatural","Tauramena","Carrera 12 No 6  -47","6247712-3208641578","jackierm_11@hotmail.com","Droguería","No","No","Favorable","2018-03-08T00:00:00.000","44059","1268","2015-09-08T00:00:00.000","1155","2020-11-12T00:00:00.000","SI"
"324","Drogueria Farmasalum","Tauramena","Calle 2 N -11 - 15","3112620456","leonardo27guitar@hotmail.com","Droguería","No","No","Favorable","2018-03-08T00:00:00.000","44305","1043","2016-08-29T00:00:00.000","670","2021-06-18T00:00:00.000","SI"
"325","Drogueria La Rebaja No 1","Tauramena","Calle 5 No 14 - 35","6257300-3142166261","rebaja_1-tauramena@coopservir.com","Droguería","No","No","Favorable","2018-03-09T00:00:00.000","44046","503","2017-05-05T00:00:00.000","502","2020-05-18T00:00:00.000","SI"
"326","Drogueria Economidrogas","Tauramena","Carrera 7 No 8g - 36","3132579646","floresita-mirta@hotmail.com","Droguería Con Servicio De Inyectología","Si","No","Favorable","2018-03-09T00:00:00.000","44300","1323","2017-08-30T00:00:00.000","568","2021-05-26T00:00:00.000","SI"
"327","Drogueria Dalisalud","Tauramena","Calle 4 No 8 - 15","3213553268","ferney20092012@hotmail.com","Droguería","No","No","Favorable","2018-03-09T00:00:00.000","43627","1324","2017-08-30T00:00:00.000","1435","2020-12-28T00:00:00.000","SI"
"328","Drogueria La Salud Store Paso Cusiana","Tauramena","Calle 2 No 4A - 82","3102705642","gerencia.salud.store@gmail.com","Droguería Con Servicio De Inyectología","Si","No","Favorable","2018-03-20T00:00:00.000","44306","518","2018-04-25T00:00:00.000","855","2021-07-23T00:00:00.000","SI"
"329","Drogueria Parkway","Tauramena","Calle 17 No 7 - 15","3214356377","drog.asociados@gmail.com","Droguería","No","No","Favorable","2020-04-30T00:00:00.000","N/A","1009","2020-11-04T00:00:00.000","N/A","N/A","SI"
"330","Drogueria Venado U.B","Tauramena","Calle 3 No 5 - 03","3124196157","jhon-torres-rojas@hotmail.com","Droguería","No","No","Favorable","2020-09-29T00:00:00.000","N/A","1326","2020-12-04T00:00:00.000","N/A","N/A","SI"
"331","Drogueria Feni La Primavera","Tauramena","Carrera 3 No 14 - 04","3125103925","drogueria.laprimavera@autlook.com","Droguería","No","No","Favorable","2021-04-14T00:00:00.000","N/A","508","2021-05-12T00:00:00.000","N/A","N/A","SI"
"332","Drogueria Mi Drogueria Tauramena","Tauramena","Calle 6 No 11 - 11","3204568295","mariafer88@hotmail.com","Droguería","No","No","Favorable","2021-04-20T00:00:00.000","N/A","723","2021-07-01T00:00:00.000","N/A","N/A","SI"
"333","Drogueria Nexus Vital Sas Sf Tauramena","Tauramena","Carrera 14 No 07 - 47","3213688130","wilson.lozano@nexusvital.com","Droguería","No","No","Favorable","2021-12-06T00:00:00.000","N/A","1462","2021-12-15T00:00:00.000","N/A","N/A","SI"
"334","Drogueria Ideal","Villanueva","Calle  7 No 11 - 78","3112396431","deyanira.jerez@yahoo.es|","Droguería Con Servicio De Inyectología","Si","No","Favorable","2018-05-07T00:00:00.000","N/A","2368","1994-07-13T00:00:00.000","100","2018-02-01T00:00:00.000","NO"
"335","Drogueria La Salud Store La Avenida","Villanueva","Calle 11 No 8 - 48","6241442","hsilvaph@hotmail.com","Droguería Con Servicio De Inyectología","Si","No","Favorable","2018-05-15T00:00:00.000","N/A","518","2007-08-06T00:00:00.000","853","2021-07-23T00:00:00.000","SI"
"336","Drogueria Farma Uno Villanueva","Villanueva","Carrera 12 No 1 - 22","314 3061648","gerencia.salud.store@gmail.com","Droguería Con Servicio De Inyectología","Si","No","Favorable","2018-05-07T00:00:00.000","44410","899","2011-09-12T00:00:00.000","954","2021-08-13T00:00:00.000","SI"
"337","Drogueria La Salud Store La Humanitaria","Villanueva","Calle 11 No 10 - 44","3124491309","gerencia.salud.store@gmail.com","Droguería Con Servicio De Inyectología","Si","No","Favorable","2018-05-16T00:00:00.000","44407","432","1999-04-26T00:00:00.000","818","2021-07-21T00:00:00.000","NO"
"338","Drogueria La Rebaja Drogueria No 1 Villanueva","Villanueva","Calle 12 No 10 - 59 / CON Calle 11 No 12 - 03","3207887954","do_rys76@hotmail.com","Droguería","No","No","Favorable","2018-05-22T00:00:00.000","44096","620","2008-10-03T00:00:00.000","1439","2020-12-28T00:00:00.000","SI"
"339","Drogueria New Farma","Villanueva","Calle 11 No 1 - 02","3132947023","drogasnewfarma@hotmail.com","Droguería","No","Si","Favorable","2018-05-24T00:00:00.000","N/A","442","2006-05-31T00:00:00.000","1252","2020-11-30T00:00:00.000","SI"
"340","Drogueria La Nueva","Villanueva","Carrera 12 No 5 - 08","311 226 5169  6236213","N/A","Droguería","No","No","Favorable","2018-05-08T00:00:00.000","N/A","596","2002-06-06T00:00:00.000","714","2018-06-12T00:00:00.000","NO"
"341","Drogueria La Salud Store Del Oriente","Villanueva","Calle 11 No 11 - 27","6241124-3174511500","lethysar@hotmail.com","Droguería Con Servicio De Inyectología","Si","No","Favorable","2018-05-15T00:00:00.000","43648","23","1992-01-16T00:00:00.000","1241","30/11/2020","SI"
"342","Drogueria La Salud Store De La 13","Villanueva","Carrera 13 No 9 - 79","6242233","edmercadeo@hotmail.com","Droguería Con Servicio De Inyectología","Si","Si","Favorable","2018-05-16T00:00:00.000","N/A","1159","2001-05-14T00:00:00.000","1170","2020-11-19T00:00:00.000","SI"
"343","Drogueria Medic Farma","Villanueva","Calle 7 - 10 - 08","3502506960","josec-0309@hotmail.com","Droguería Con Servicio De Inyectología","Si","No","Favorable","2020-01-15T00:00:00.000","44408","48","2011-01-13T00:00:00.000","1124","2021-09-20T00:00:00.000","SI"
"344","Drogueria La Salud Store Caribayona","Villanueva","CENTRO POBLADO CARYBAYONA","3103379792","gerencia.salud.store@gmail.com","Droguería Con Servicio De Inyectología","Si","No","Favorable","2018-05-24T00:00:00.000","43244","1366","2015-09-22T00:00:00.000","1233","2020-11-30T00:00:00.000","SI"
"345","Drogueria Drogas La Rebaja No 2","Villanueva","Calle 7 No 10 - 57","6242048-3207888527","rebaja2villanueva@copservir.com","Droguería","No","No","Favorable","2018-05-08T00:00:00.000","43227","1221","28/12/8/2012","1158","2020-11-02T00:00:00.000","SI"
"346","Drogueria  Drogas La Economia Villanueva","Villanueva","Carrera 12  No 10 - 52 ESQUINA","6236045","yurani1797@gmail.com","Droguería Con Servicio De Inyectología","Si","No","Favorable","2018-05-15T00:00:00.000","44406","1818","2010-10-11T00:00:00.000","1084","2021-09-08T00:00:00.000","SI"
"347","Drogueria Vida Nueva La Septima","Villanueva","Calle 7 No 9 -12","3118666207","junior-2808@hotmail.com","Droguería Con Servicio De Inyectología","Si","No","Favorable","2018-05-23T00:00:00.000","43227","1825","2017-11-30T00:00:00.000","180","2021-03-05T00:00:00.000","SI"
"348","Drogueria La Salud Store De La 12","Villanueva","Calle 21 No 12 - 35","3102695260","gerencia.salud.store@gmail.com","Droguería Con Servicio De Inyectología","Si","No","Favorable","2018-05-24T00:00:00.000","43243","519","2018-04-25T00:00:00.000","1242","2020-11-30T00:00:00.000","SI"
"349","Drogueria Obsalud De Vitalpharma","Villanueva","Calle 12 No 10 - 55","3185577717","jhordan1690@gmail.com","Droguería","No","No","Favorable","2018-05-07T00:00:00.000","N/A","1766","2017-11-15T00:00:00.000","1315","2020-12-04T00:00:00.000","SI"
"350","Drogueria Genericos Esenciales Sf Villanueva","Villanueva","Calle 9 No 13 - 12","N/A","N/A","Droguería","No","No","Favorable","2018-10-16T00:00:00.000","N/A","977","2019-08-23T00:00:00.000","N/A","N/A","NO"
"351","Drogueria Salud Y Vida Casanare","Villanueva","Carrera 12 No 15 - 24","3156778071","JJBM151@HOTMAIL.COM","Droguería","No","No","Favorable","2019-10-09T00:00:00.000","44117","102","2020-01-29T00:00:00.000","1313","2020-12-04T00:00:00.000","SI"
"352","Drogueria Llano Farma Drogueria Villanueva","Villanueva","Carrera 12 No 08 - 44","3124817515","ruthquirogal15@gmail.com","Droguería Con Servicio De Inyectología","Si","No","Favorable","2020-02-01T00:00:00.000","44408","469","2020-05-18T00:00:00.000","1461","2021-12-14T00:00:00.000","SI"
"353","Drogueria Llano Farma H&A","Villanueva","Carrera 14 No 7 - 47","3102785643","lili-1525@hotmail.com","Droguería Con Servicio De Inyectología","Si","No","Favorable","2020-10-16T00:00:00.000","N/A","1225","2020-11-30T00:00:00.000","N/A","N/A","SI"
"354","Drogueria El Progreso Salud Y Vida","Villanueva","Carrera 9 No 3 - 52","3118964466","yeycandyg@gmail.com","Droguería Con Servicio De Inyectología","Si","No","Favorable","2020-10-16T00:00:00.000","N/A","1325","2020-12-04T00:00:00.000","N/A","N/A","SI"
"355","Drogueria Pharma Septima.Com","Villanueva","Calle 7 No 05 - 15","3204218625","alexis-2919@hotmail.com","Droguería","No","No","Favorable","2020-10-16T00:00:00.000","N/A","140","2021-02-24T00:00:00.000","N/A","N/A","SI"
"356","Drogueria Tu Drogueria Villanueva","Villanueva","Carrera 12 No 11 - 77","3185064490","antoniotike@gmail.com","Droguería","No","No","Favorable","2021-01-29T00:00:00.000","N/A","234","2021-03-11T00:00:00.000","N/A","N/A","SI"
"357","Drogueria Alemana 315","Villanueva","Calle 11 No 9 - 78","3176470888-3124032039","amorenogelvez@unidrogas.net.co","Droguería","No","No","Favorable","2019-06-13T00:00:00.000","N/A","1391","2019-11-08T00:00:00.000","233","2021-03-11T00:00:00.000","SI"
"358","Drogueria Farma Llanos Centro","Villanueva","Calle 11 No 08 - 59","3102706190","farmallanos@hotmail.com","Droguería","No","No","Favorable","N/A","N/A","301","2021-03-26T00:00:00.000","N/A","N/A","SI"
"359","Drogueria Jyg","Villanueva","VEREDA EL TRINUNFO","3132744346","gloriacufino81@hotmail.com","Droguería Con Servicio De Inyectología","Si","No","Favorable","2021-08-08T00:00:00.000","N/A","1417","2021-12-03T00:00:00.000","N/A","N/A","SI"
"360","Tienda Naturista Productos Naturales Villa Sol","Pore","Carrera 18 No 3 - 50","3104829574","cacaic1990luisa@gmail.com","Tienda Naturista","No","No","Favorable","2019-05-01T00:00:00.000","N/A","1399","2011-12-20T00:00:00.000","1083","2021-09-08T00:00:00.000","SI"
"361","Tienda Naturista. Naturquality Sas","Paz De Ariporo","Carrera 10 No 3a - 14","6373847","farmaciapazdeariporo@hotmail.com","Tienda Naturista","No","No","Favorable","2019-05-27T00:00:00.000","44013","887","2012-09-12T00:00:00.000","1016","2021-08-27T00:00:00.000","SI"
"362","Tienda Naturista Salud Nueva Vida De La Paz De Ariporo","Paz De Ariporo","Calle 9 No 09 - 14","3218018412","mary_80paz@hotmail.com","Tienda Naturista","No","No","Favorable","2018-02-23T00:00:00.000","44013","1042","2011-10-13T00:00:00.000","1244","2020-11-30T00:00:00.000","SI"
"363","Tienda Naturista Energia Y Vida Plena","Paz De Ariporo","Carrera 9 No 9 - 14","3228113114","gualanday2011@gmail.com","Tienda Naturista","No","No","Favorable","2019-05-27T00:00:00.000","44062","1401","2011-12-20T00:00:00.000","1116","2020-11-06T00:00:00.000","SI"
"364","Tienda Naturista La Casa Verde De Paz De Ariporo","Paz De Ariporo","Calle 8 No 11 - 15","3213182372","martinalonsoarroyabe@hotamil.com","Tienda Naturista","No","No","Favorable","2019-03-29T00:00:00.000","44014","467","2013-05-06T00:00:00.000","0816","2021-07-21T00:00:00.000","NO"
"365","Tienda Naturista El Arbol De La Vida","Paz De Ariporo","Calle 8 No 9 - 02","3102717054","ledys2812@hotmail.com","Tienda Naturista","No","No","Favorable","2019-05-09T00:00:00.000","N/A","1648","2013-12-17T00:00:00.000","416","2019-04-23T00:00:00.000","NO"
"366","Drogueria Anyisalud","Trinidad","Carrera 5 CON 8","3203995116","anyelaherrera1730@hotmail.com","Droguería","No","No","Favorable","N/A","44376","1346","2019-10-28T00:00:00.000","942","2021-08-13T00:00:00.000","SI"
"367","Tienda Naturista Botanica Trinidad","Trinidad","Carrera 5 No 11 - 22","3143359130","yesidmendivelso71@gmail.com","Tienda Naturista","No","No","Favorable","2018-04-17T00:00:00.000","N/A","1223","2018-10-02T00:00:00.000","364","2020-03-16T00:00:00.000","SI"
"368","Tienda Naturista Vida Plena Salud Y Belleza Ramirez.","Trinidad","Calle 6 No 4 - 69","3212184420","luisfernandoramirez7@gmail.com","Tienda Naturista","No","No","Favorable","2019-07-29T00:00:00.000","44074","1386","2015-09-28T00:00:00.000","957","2019-08-23T00:00:00.000","NO"
"369","Tienda Naturista Centro Naturista Salud Natural Trinidad","Trinidad","Carrera4 No 6 - 18","3.223091051E7","yesili99gmail.com","Tienda Naturista","No","No","Favorable","2019-04-25T00:00:00.000","N/A","1376","2018-10-30T00:00:00.000","99","2021-02-17T00:00:00.000","SI"
"370","Tienda Naturista Casa Salud Del Llano","Mani","Carrera3 No 15 - 61","3144815632","mariateresag@hotmail.com","Tienda Naturista","No","No","No Favorable","N/A","43588","1438","2004-12-26T00:00:00.000","1464","2021-07-14T00:00:00.000","NO"
"371","Tienda Naturista Fuente De Vida Mani","Mani","Carrera 4 No 16 -1 38 LOCAL 1","3134366842","N/A","Tienda Naturista","No","No","Favorable","2019-05-24T00:00:00.000","N/A","1166","2014-08-25T00:00:00.000","53","2020-01-24T00:00:00.000","SI"
"372","Tienda Naturistael Arbol De La Vida O Y M","Aguazul","Carrera18 No 8 - 39","3118830077","marleny032008@hotmail.com","Tienda Naturista","No","No","Favorable","N/A","44020","1049","2011-10-13T00:00:00.000","998","2020-11-04T00:00:00.000","SI"
"373","Tienda Naturista Casa Salud Del Llano","Aguazul","Calle 10 No 18 - 46","3144744116","carlosmonrroyt.28@hotmail.com","Tienda Naturista","No","No","Favorable","N/A","44326","1051","2011-10-13T00:00:00.000","657","2021-06-18T00:00:00.000","NO"
"374","Tienda Naturista  Centro Naturista La Casa Verde De Aguazul","Aguazul","Carrera 17 No 10 - 31","3152713599","lacasaverde0642@hotmail.com","Tienda Naturista","No","No","Favorable","2018-01-27T00:00:00.000","N/A","674","2018-05-28T00:00:00.000","354","2020-03-12T00:00:00.000","SI"
"375","Tienda Naturista Esperanza Es Vida","Monterrey","Calle 17 No 6 - 79","3213098975","mary.salga@hotmail.com","Tienda Naturista","No","No","No Favorable","N/A","44369","890","2011-09-12T00:00:00.000","814","2021-07-21T00:00:00.000","SI"
"376","Tienda Naturista El Sadian","Monterrey","Calle 18A No 11 - 88","3118317095","t.nsadian@gmail.com","Tienda Naturista","No","No","Favorable","N/A","44111","1050","2011-10-13T00:00:00.000","364","2021-04-14T00:00:00.000","SI"
"377","Tienda Naturista Natur Salud","Monterrey","Calle 18 No 6 - 65","3212665350","natur_salud@hotmail.com","Tienda Naturista","No","No","No Favorable","N/A","N/A","922","2014-07-23T00:00:00.000","N/A","N/A","NO"
"378","Tienda Naturista Natursalud   Naturalmente  Lo  Mejor","Monterrey","Calle 18 No 9 - 09","3106805712","M-ANGEL0719@GMAIL.COM","Tienda Naturista","No","No","Favorable","2018-03-05T00:00:00.000","N/A","1241","2018-10-02T00:00:00.000","N/A","N/A","NO"
"379","Tienda Naturista Bienestar Y Vida","Sabanalarga","Carrera 7 No  5 - 09","3115469715","N/A","Tienda Naturista","No","No","No Favorable","2018-05-11T00:00:00.000","N/A","N/A","N/A","1523","2017-10-09T00:00:00.000","NO"
"380","Tienda Naturista Mi Casita Natural","Tauramena","Calle 14 No 6 - 20","6247037","deshidratadosrondamy7@hotmail.com","Tienda Naturista","No","No","Favorable","2018-07-24T00:00:00.000","44329","1011","2012-11-08T00:00:00.000","724","2021-07-01T00:00:00.000","NO"
"381","Tienda Naturista El Mana Del Llano","Tauramena","Calle 6 No 13 - 39","3125228590","oliversr980@hotmail.com","Tienda Naturista","No","No","Favorable","2018-07-12T00:00:00.000","43293","60","2011-01-13T00:00:00.000","1168","2020-11-19T00:00:00.000","SI"
"382","Tienda Naturista La Casa Verde","Villanueva","Carrera 12 No 08 - 44","3228536090","lacasaverde0642@hotmail.com","Tienda Naturista","No","No","Favorable","2018-05-23T00:00:00.000","N/A","808","2014-07-01T00:00:00.000","693","19/06/20219","NO"
"383","Tienda Naturista  La Abejita","Villanueva","Carrera 12 - 10 -24","3124502218","darribe-1@hotmail.com","Tienda Naturista","No","No","Favorable","N/A","N/A","1120","2011-10-26T00:00:00.000","1053","2018-08-23T00:00:00.000","NO"
"384","Tienda Naturista Tesoro Natural Villanueva","Villanueva","Calle 11 No 12 - 47","3214612845","m.briyithreyes@hotmail.com","Tienda Naturista","No","No","Favorable","N/A","N/A","1611","2016-12-21T00:00:00.000","43089","2017-12-20T00:00:00.000","NO"
"385","Tienda Naturista El Portal De La Salud Villanueva","Villanueva","Carrera 11 No 11 - 33","3115123183","romar2579@hotmail.com","Tienda Naturista","No","No","Favorable","2018-05-21T00:00:00.000","N/A","1400","2012-12-20T00:00:00.000","491","2020-05-18T00:00:00.000","SI"
"386","Tienda Naturista Bio-Energetica Internacional De Medicinas Alternativas","Villanueva","Carrera 11 No 11 - 38","3112292652","fannyos@hotmail.com","Tienda Naturista","No","No","Favorable","21/05/2018","N/A","247","2011-03-07T00:00:00.000","567","2019-05-27T00:00:00.000","NO"
"387","Tienda Naturista Palo Santo","Orocue","Carrera 8 No5 - 34","N/A","N/A","Tienda Naturista","No","No","Favorable","N/A","N/A","587","2019-05-27T00:00:00.000","N/A","N/A","NO"
"388","Servicio Farmaceutico Caimed Aguazul","Aguazul","Calle 22 No 16 - 04","6383737","gerencia@caimed.com","Servicio Farmaceutico","No","No","Favorable","N/A","N/A","635","2016-05-31T00:00:00.000","359","2021-04-14T00:00:00.000","SI"
"389","Servicio Farmaceutico Corporacion Mi Ips Llanos Orientales","Aguazul","Carrera 17 No 11 - 44","3004188748","dmpradagr@miips.com.co","Servicio Farmaceutico","No","Si","Favorable","N/A","N/A","1219","2014-09-04T00:00:00.000","293","2021-03-25T00:00:00.000","SI"
"390","Servicio Farmaceutico Hospitalario Baja Complejidad Del Hospital De Aguazul Juan Hernando Urrego Ese","Aguazul","Calle 11 No 15 - 40","6383036","hospitaljhu,farmacia@gmail.com","Servicio Farmaceutico","No","Si","Favorable","N/A","43607","490","2018-04-24T00:00:00.000","592","2021-06-03T00:00:00.000","SI"
"391","Sf Nexus Vital Sas Sf Aguazul","Aguazul","Carrera 18 No 13 - 41","3103007473","Aadministradorregional@genesa.com.co","Servicio Farmaceutico","No","No","Favorable","2018-06-26T00:00:00.000","43609","1613","2018-12-03T00:00:00.000","373","2020-03-17T00:00:00.000","NO"
"392","Servicio Farmaceutico Hospitalario Del Centro De Salud Adscrito A La Ese Red Salud Casanare - Chameza","Chameza","CENTRO","3123710193/6384018","farmacia@redsaludcasanare.gov.co","Servicio Farmaceutico","No","Si","Favorable","2018-08-23T00:00:00.000","43734","1217","2018-10-02T00:00:00.000","811","2021-07-21T00:00:00.000","SI"
"393","Servicio Farmaceutico Ambulatorio Ipsi- Caño Mochuelo Resguardo Indigena","Hato Corozal","N/A","N/A","ipsimochuelo@gmail.com","Servicio Farmaceutico","No","No",,"N/A","N/A","N/A","N/A","608","2019-05-30T00:00:00.000","NO"
"394","Servicio Farmaceutico Coomedicam Cooperativa Medica De Salud Del Norte De Casanare","Hato Corozal","N/A","3123710193/6384018","comedicanips@gmail.com","Servicio Farmaceutico","No","No",,"N/A","N/A","910","2013-08-12T00:00:00.000","208","2020-02-18T00:00:00.000","SI"
"395","Servicio Farmaceutico Hospitalario Del Centro De Salud Adscrito A La Ese Red Salud Casanare - Hato Corozal","Hato Corozal","N/A","3123710193/6384018","farmacia@redsaludcasanare.gov.co","Servicio Farmaceutico","No","Si",,"N/A","N/A","1721","2017-11-10T00:00:00.000","N/A","N/A","NO"
"396","Servicio Farmaceutico Ambulatorio De La Ips Profarmed","Mani","N/A","N/A","profamed01@yahoo.com.ar","Servicio Farmaceutico","No","No",,"N/A","N/A","233","2004-03-23T00:00:00.000","01365","09/11/2016","NO"
"397","Servicio Farmaceutico Hospitalario Del Centro De Salud Adscrito A La Ese Red Salud Casanare - Mani","Mani","Calle 13 No 7 - 45","3123710193/6384018","farmacia@redsaludcasanare.gov.co","Servicio Farmaceutico","No","Si","Favorable","N/A","N/A","1722","2017-11-10T00:00:00.000","0788","2021-07-14T00:00:00.000","SI"
"398","Servicio Farmaceutico Ambulatorio Del Centro Medico 24 Horas","Monterrey","Calle 15 No 06 - 43","3103115569","centrom24h@hotmail.com","Servicio Farmaceutico","No","No","Favorable","1999-09-17T00:00:00.000","N/A","884","2006-09-22T00:00:00.000","0252","2021-03-15T00:00:00.000","SI"
"399","Servicio Farmaceutico Hospitalario Del Centro De Salud Adscrito A La Ese Red Salud Casanare - Monterrey","Monterrey","Carrera 15 No 11 - 00","3123710193/6384018","farmacia@redsaludcasanare.gov.co","Servicio Farmaceutico","No","Si","Favorable","N/A","44370","1720","2017-11-10T00:00:00.000","0789","2021-07-14T00:00:00.000","SI"
"400","Servicio Farmaceutico Hospitalario Del Centro De Salud Adscrito A La Ese Red Salud Casanare - Nunchia","Nunchia","Calle 6 No 5 - 25","3123710193/6384018","farmacia@redsaludcasanare.gov.co","Servicio Farmaceutico","No","Si","Favorable","N/A","44043","1723","2017-11-10T00:00:00.000","0782","2021-07-14T00:00:00.000","SI"
"401","Servicio Farmaceutico Ambulatorio Cooperativa Especializada En Salud De Orocue- Cooporo Ips","Orocue","Carrera 8 No 6 - 24","6365363 / 3204829930","cooporoips@yahoo.es","Servicio Farmaceutico","No","No","Favorable","N/A","43724","1719","2015-12-02T00:00:00.000","432","2019-04-26T00:00:00.000","SI"
"402","Servicio Farmaceutico Hospitalario Del Centro De Salud Adscrito A La Ese Red Salud Casanare - Orocue","Orocue","Calle 6 No 4 - 03","3123710193/6384018","farmacia@redsaludcasanare.gov.co","Servicio Farmaceutico","No","Si","Favorable","N/A","43724","1726","2017-11-10T00:00:00.000","0785","2021-07-14T00:00:00.000","SI"
"403","I.P.S Integral Casanare Sas (Recetarios)","Paz De Ariporo","N/A","N/A","N/A","Recetario","No","No",,"N/A","N/A","807","2013-07-12T00:00:00.000","N/A","N/A","NO"
"404","Servicio Farmaceutico Hospitalario Del Centro De Salud Adscrito A La Ese Red Salud Casanare - Pza","Paz De Ariporo","Carrera 7 No 5 - 40","3123710193/6384018","farmacia@redsaludcasanare.gov.co","Servicio Farmaceutico","Si","Si","Favorable","N/A","43623","1750","2017-11-10T00:00:00.000","0780","2021-07-14T00:00:00.000","SI"
"405","Servicio Farmaceutico Cooperativa Medica De Salud Norte De Casanare Ips  Pore","Pore","N/A","N/A","N/A","Servicio Farmaceutico","No","No",,"N/A","N/A","382","2014-03-17T00:00:00.000","210","2020-02-18T00:00:00.000","SI"
"406","Servicio Farmaceutico Hospitalario Del Centro De Salud Adscrito A La Ese Red Salud Casanare - Pore","Pore","Carrera13 No 05 - 39","3123710193/6384018","ipspore@gmail.com","Servicio Farmaceutico","No","Si","Favorable","N/A","43621","1718","2017-11-10T00:00:00.000","0781","2021-07-14T00:00:00.000","SI"
"407","Servicio Farmaceutico Hospitalario Del Centro De Salud Adscrito A La Ese Red Salud Casanare - Recetor","Recetor","CENTRO","3123710193/6384018","recetor@redsaludcasanare.gov.co","Servicio Farmaceutico","No","Si","Favorable","N/A","N/A","1716","2017-11-10T00:00:00.000","0796","2021-07-14T00:00:00.000","SI"
"408","Servicio Farmaceutico Hospitalario Del Centro De Salud Adscrito A La Ese Red Salud Casanare - Sabanalarga","Sabanalarga","Carrera 5 No 4 - 66","3123710193/6384018","farmacia@redsaludcasanare.gov.co","Servicio Farmaceutico","No","Si","Favorable","N/A","N/A","1724","2017-11-10T00:00:00.000","087","2021-07-14T00:00:00.000","SI"
"409","Servicio Farmaceutico Cooperativa De Servicios Pauto Salud Ips","San Luis De Palenque","Calle 2 No 11 - 29","3223408853","pautosalud@yahoo.es","Servicio Farmaceutico","No","Si","Favorable","N/A","44379","11578","2015-11-11T00:00:00.000","1541","2021-12-28T00:00:00.000","SI"
"410","Servicio Farmaceutico Hospitalario Del Centro De Salud Adscrito A La Ese Red Salud Casanare - San Luis De Palenque","San Luis De Palenque","Calle 2 No 4A - 10","3123710193/6384018","sanluis@redsaludcasanare.gov.co","Servicio Farmaceutico","No","Si","Favorable","N/A","44379","1725","2017-11-10T00:00:00.000","0784","2021-07-14T00:00:00.000","SI"
"411","Coomedican - Ips - Tamara","Tamara","N/A","N/A","N/A","Servicio Farmaceutico","No","No",,"N/A","N/A","N/A","N/A","N/A","N/A","NO"
"412","Servicio Farmaceutico Hospitalario Del Centro De Salud Adscrito A La Ese Red Salud Casanare - Tamara","Tamara","Carrera3 No 6 - 12","3123710193/6384018","tamara@redsaludcasanare.gov.co","Servicio Farmaceutico","No","Si","Favorable","N/A","43719","1717","2017-11-10T00:00:00.000","783","2021-07-14T00:00:00.000","SI"
"413","Servicio Farmaceutico Corporacion Mi Ips Llanos Orientales","Tauramena","Calle 8A No 14 - 34","3103232435","eaguilar@miips.com.co","Servicio Farmaceutico","No","No","Favorable","N/A","43740","1218","2014-09-04T00:00:00.000","178","2021-03-05T00:00:00.000","SI"
"414","Servicio Farmaceutico Ese Hospital Local De Tauramena","Tauramena","Carrera15 No 8 - 63","3125470952","farmacia.esehlt@gmail.com","Servicio Farmaceutico","No","Si","Favorable","2018-03-06T00:00:00.000","N/A","1386","2018-10-30T00:00:00.000","244","2021-03-15T00:00:00.000","SI"
"415","Servicio Farmaceutico Ambulatorio De La Cooperativa Pauto Salud Ips","Trinidad","Calle 7 No 1 - 48","3223408853","pautosalud@yahoo.es","Servicio Farmaceutico","No","No","Favorable","2015-10-19T00:00:00.000","44378","1162","2010-12-13T00:00:00.000","1542","2021-12-28T00:00:00.000","SI"
