"cod_sed","secretaria","codigo_institucion","nombre_institucion","codigo_programa","nombre_rpograma","cod_dpto","departamento","cod_mpio","municipio","localidad","direccion","sede","estado_programa","registro","fecha_registro","area_desempe_o","area_desempe_o_salud","tipo_certificado","subtipo_certificado","escolaridad","jornadas","costo","duraci_n_horas","numero_certificaci_n","tipo_certificaci_n","certificado_calidad","estado_certificaci_n","entidad_emisora","fecha_otorgamiento","fecha_vencimiento","latitud","longitud","a_o_corte","mes_corte","fecha_corte"
"3758","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DE ANTIOQUIA","8176","FUNDACIÓN PARA EL DESARROLLO DE LOS SABERES ""FUNDESA""","35170","TÉCNICO LABORAL EN MANTENIMIENTOS DE EQUIPOS DE COMPUTO","5","ANTIOQUIA","5147","CAREPA",,"CALLE 81 NO. 77 - 20, BARRIO PUEBLO NUEVO","FUNDACIÓN PARA EL DESARROLLO DE LOS SABERES FUNDESA","REGISTRO POR PRIMERA VEZ","2016060009603-5","2016-05-05T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,","480000","800","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3797","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO","7523","COTRANSVIAL","45380","TÉCNICO LABORAL EN CONDUCTOR DE BUSETA","50","META","50001","VILLAVICENCIO",,"CALLE 37 No.2004","COTRANSVIAL","REGISTRO POR PRIMERA VEZ","2440-3","2019-08-27T00:00:00.000","OFICIOS, OPERACIÓN DE EQUIPO Y TRANSPORTE",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","1500000","960","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"4910","SECRETARÍA DE EDUCACIÓN DISTRITO CARTAGENA","2873","INSTITUTO BOLIVARIANO ESDISEÑOS","6012","TECNICO LABORAL EN MERCADEO Y VENTAS","13","BOLÍVAR","13001","CARTAGENA",,"Pie del cerro, Calle Real, No 21-46","PRINCIPAL","REGISTRO POR PRIMERA VEZ","7817","2016-09-28T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","MEDIA","DIURNA,NOCTURNA,FIN DE SEMANA","450000","800","SI","30.052-3","NTC 5581","CELAC","RENOVADO","2012-03-22T00:00:00.000","2021-03-21T00:00:00.000",,,"2020","11","2020-11-30T00:00:00.000"
"3763","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE TURBO","7520","CENTRO DE ESTUDIOS TECNICOS (CEPRODENT)","39988","CONOCIMIENTOS ACADÉMICOS EN INGLES NIVEL B2","5","ANTIOQUIA","5837","TURBO",,"municipio de turbo","principal","REGISTRO POR PRIMERA VEZ","9691-4","2017-12-04T00:00:00.000",,,"CONOCIMIENTOS ACADÉMICOS","IDIOMAS","NO APLICA","DIURNA,NOCTURNA,FIN DE SEMANA","450000","180","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"4911","SECRETARÍA DE EDUCACIÓN DISTRITO SANTA MARTA","8538","ACADEMIA INTERNACIONAL DE ESTUDIOS TECNICOS ""AIES""","38280","TÉCNICO LABORAL EN ATENCIÒN A LA PRIMERA INFANCIA","47","MAGDALENA","47001","SANTA MARTA",,"Calle 25  4-40","ACADEMIA INTERNACIONAL DE ESTUDIOS TECNICOS ""AIES""","REGISTRO POR PRIMERA VEZ","1167-7","2016-12-26T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","1800000","1056","SI","CS-CER639707","NTC 5581","ICONTEC","PRIMERA VEZ","2018-09-28T00:00:00.000","2021-09-27T00:00:00.000",,,"2020","11","2020-11-30T00:00:00.000"
"3766","SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ","7401","ESCUELA AERONÁUTICA DE COLOMBIA","19442","TÉCNICO LABORAL EN LÍNEA DE HELICÓPTEROS TLH","11","BOGOTÁ D.C.","11001","BOGOTÁ","CHAPINERO","Calle 51 No. 13 - 46","ESCUELA AERONAUTICA DE COLOMBIA","REGISTRO RENOVADO","02-033-2","2019-10-01T00:00:00.000","OFICIOS, OPERACIÓN DE EQUIPO Y TRANSPORTE",,"TÉCNICO LABORAL","TÉCNICO LABORAL","MEDIA","DIURNA,NOCTURNA,","14567000","1800","NO","30.190-2","NTC 5581","CELAC","VENCIDO","2014-09-18T00:00:00.000","2020-09-17T00:00:00.000",,,"2020","11","2020-11-30T00:00:00.000"
"3774","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MANIZALES","3645","UNIVERSIDAD CATOLICA DE MANIZALES","38972","CONOCIMIENTOS ACADÉMICOS EN PORTUGUÉS NIVEL A1","17","CALDAS","17001","MANIZALES",,"CARRERA 23 Nº 60-63","PRINCIPAL","REGISTRO POR PRIMERA VEZ","815_1","2017-06-30T00:00:00.000",,,"CONOCIMIENTOS ACADÉMICOS","IDIOMAS","MEDIA","DIURNA,NOCTURNA,FIN DE SEMANA","528000","160","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3814","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SINCELEJO","872","INSTITUTO DE ENSEÑANZA  DE LA SABANA","16173","TÉCNICO LABORAL EN ASESOR COMERCIAL","70","SUCRE","70001","SINCELEJO",,"CRR 20 N 1851  PISO 2","PRINCIPAL","REGISTRO RENOVADO","4576","2018-09-10T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","1500000","750","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"4909","SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA","772","CENTRO DE FORMACION INTEGRAL COOMONOMEROS Y/O CEFIC","46900","TÉCNICO LABORAL EN MERCADEO Y VENTAS","8","ATLÁNTICO","8001","BARRANQUILLA",,"CALLE 72 No. 50 - 41 PISO 2","SEDE 1","REGISTRO POR PRIMERA VEZ","11913-4","2018-11-26T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","2200000","1248","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3822","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PALMIRA","9197","CENTRO DE CAPACITACIÓN LABORAL S.A.S  (CENAC)","44031","TÉCNICO LABORAL POR COMPETENCIAS EN ATENCIÓN INTEGRAL A LA PRIMERA  INFANCIA","76","VALLE DEL CAUCA","76520","PALMIRA",,"CARRERA 30 # 31-28 PISO 2do.","CENTRO DE CAPACITACIÓN LABORAL SAS (CENAC)","REGISTRO POR PRIMERA VEZ","7066","2018-12-31T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","2800000","1800","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3758","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DE ANTIOQUIA","5375","FUNDACIÓN TECNOLÓGICA RURAL - COREDI","43704","TÉCNICO LABORAL EN PRODUCCIÓN AGRÍCOLA ECOLÓGICA","5","ANTIOQUIA","5440","MARINILLA",,"INSTITUCIÓN EDUCATIVA RURAL SIMÓN BOLIVAR","FUNDACIÓN TECNOLÓGICA RURAL COREDI - ZARAGOZA","REGISTRO POR PRIMERA VEZ","2019060006034-10","2019-02-28T00:00:00.000","EXPLOTACIÓN PRIMARIA Y EXTRACTIVA",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,","600000","600","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"4449","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE RIOHACHA","5088","Corporacion Educativa HUMANAR","45480","TÉCNICO LABORAL EN AUXILIAR CONTABLE  Y FINANCIERO","44","LA GUAJIRA","44001","RIOHACHA",,"Calle 15 N° 7A - 65","Corporacion Educativa HUMANAR","REGISTRO POR PRIMERA VEZ","1335","2019-10-04T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","MEDIA","DIURNA,NOCTURNA,FIN DE SEMANA","750000","1000","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3804","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ARMENIA","6189","CENTRO COLOMBIANO DE CAPACITACION LABORAL  ""CEDEC""","6245","PREPARACION Y RECUPERACION FISICA","63","QUINDÍO","63001","ARMENIA",,"CARRERA 14 No. 12 - 14","CENTRO COLOMBIANO DE CAPACITACION LABORAL ""CEDEC""","REGISTRO POR PRIMERA VEZ","1925-3","2012-08-03T00:00:00.000","ARTE, CULTURA, ESPARCIMIENTO Y DEPORTES",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","1530000","0","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3735","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CUNDINAMARCA","8740","IDETEC EDUCOL","40137","TÉCNICO LABORAL EN ELECTRONICA","25","CUNDINAMARCA","25126","CAJICÁ",,"CARRERA 6A No. 5-15","IDETEC EDUCOL","REGISTRO POR PRIMERA VEZ","007531","2017-12-26T00:00:00.000","PROCESAMIENTO, FABRICACIÓN Y ENSAMBLAJE",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","2960000","1260","SI","CS-CER471007","NTC 5581","ICONTEC","PRIMERA VEZ","2020-04-30T00:00:00.000","2023-04-29T00:00:00.000",,,"2020","11","2020-11-30T00:00:00.000"
"4911","SECRETARÍA DE EDUCACIÓN DISTRITO SANTA MARTA","6635","INSTITUTO DARSEINI","44305","TÉCNICO LABORAL EN AUXILIAR EN ENFERMERÍA","47","MAGDALENA","47001","SANTA MARTA",,"CALLE 21 No. 5-11","INSTITUTO DARSEINI","REGISTRO POR PRIMERA VEZ","0787-.","2019-05-16T00:00:00.000","SALUD","AUXILIAR EN ENFERMERÍA","TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","1800000","1300","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3766","SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ","177","ACADEMIA DE BELLEZA NUEVA IMAGEN","4060","TECNICO LABORAL EN MANICURA Y PEDICURA","11","BOGOTÁ D.C.","11001","BOGOTÁ","TUNJUELITO","DIAG 47A NO 52 - 64 SUR","PRINCIPAL","REGISTRO RENOVADO","060022/15-1","2015-08-06T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","NO APLICA","DIURNA,NOCTURNA,","800000","700","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3816","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE IBAGUÉ","7056","TECEMP","40620","TÉCNICO LABORAL EN MANTENIMIENTO Y REPARACION DE EQUIPOS ELECTRONICOS","73","TOLIMA","73001","IBAGUÉ",,"CALLE 142A No. 10-34 - CALLE 143 No. 10-25 Barrio: SECTOR DARIEM SALADO","TECEMP","REGISTRO RENOVADO","003717-2","2017-12-15T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","NO APLICA","NOCTURNA,FIN DE SEMANA,","0","1200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3790","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL HUILA","7642","INSTITUTO JUAN PABLO II","31323","CONOCIMIENTOS ACADEMICOS EN MORAL  DE LA PERSONA HUMANA","41","HUILA","41298","GARZÓN",,"CARRERA 7 No. 6-73","SEDE PRINCIPAL JUAN PABLO II GARZON HUILA","REGISTRO POR PRIMERA VEZ","0074","2015-01-14T00:00:00.000",,,"CONOCIMIENTOS ACADÉMICOS","OTRO","SECUNDARIA","FIN DE SEMANA,,","150000","400","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3800","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE TUMACO","8772","INSTITUTO TÉCNICO GABRIEL GARCÍA MARQUEZ","40737","TÉCNICO LABORAL EN BARBERIA Y PELUQUERIA","52","NARIÑO","52835","TUMACO",,"Avenida los Estudiantes Institución Educativa Técnico Popular de la Costa Barrio: Avenida los Estudiantes","PRINCIPAL","REGISTRO POR PRIMERA VEZ","1986_6","2017-11-24T00:00:00.000","ARTE, CULTURA, ESPARCIMIENTO Y DEPORTES",,"TÉCNICO LABORAL","TÉCNICO LABORAL","MEDIA","FIN DE SEMANA,,","1560000","600","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3781","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA","7820","CENTRO DE ESTUDIOS TÉCNICOS ""CEPRODENT""","32431","TÉCNICO LABORAL EN ASISTENTE ADMINISTRATIVO","23","CÓRDOBA","23090","CANALETE",,"I.E. SAN JOSE DE CANALETE","CENTRO DE ESTUDIOS TÉCNICOS ""CEPRODENT""","REGISTRO POR PRIMERA VEZ","00076-5","2014-02-10T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","MEDIA","FIN DE SEMANA,,","1200000","1200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3797","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO","8282","INSTITUTO DE IDIOMAS UNILLANOS","42046","CONOCIMIENTOS ACADÉMICOS EN PORTUGUÉS B2 SEMI-INTENSIVO","50","META","50001","VILLAVICENCIO",,"CALLE 27 No.41-02 SEDE SAN ANTONIO BARRIO BARZAL ALTO","UNILLANOS","REGISTRO POR PRIMERA VEZ","1499-38","2018-05-18T00:00:00.000",,,"CONOCIMIENTOS ACADÉMICOS","IDIOMAS","PRIMARIA","FIN DE SEMANA,,","397000","188","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3766","SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ","1234","ESCUELA DE SALUD SAN PEDRO CLAVER","14344","TÉCNICO LABORAL EN ATENCIÓN INTEGRAL A LA PRIMERA INFANCIA","11","BOGOTÁ D.C.","11001","BOGOTÁ","TEUSAQUILLO","CALLE 34 N° 16-49","PRINCIPAL CALLE 34 N° 16-49","REGISTRO MODIFICADO","13-0138","2016-12-27T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","NO APLICA","DIURNA,NOCTURNA,FIN DE SEMANA","3270000","1200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3766","SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ","5391","WALL STREET ENGLISH","40407","CONOCIMIENTOS ACADÉMICOS EN INGLES ELEMENTAL NIVEL A1","11","BOGOTÁ D.C.","11001","BOGOTÁ","FONTIBON","CALLE 23 B No. 68C-40","WALL STREET ENGLISH SEDE CIUDAD SALITRE CALLE 23 B No. 68C-40","REGISTRO POR PRIMERA VEZ","09-108-1","2017-11-17T00:00:00.000",,,"CONOCIMIENTOS ACADÉMICOS","IDIOMAS","NO APLICA","DIURNA,NOCTURNA,FIN DE SEMANA","5165950","200","NO","CP/5757-2017","NTC 5580","BUREAU VERITAS","VENCIDO","2017-02-06T00:00:00.000","2020-02-05T00:00:00.000",,,"2020","11","2020-11-30T00:00:00.000"
"3766","SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ","8188","POLITECNICO INTERNACIONAL INSTITUCION DE EDUCACION SUPERIOR","41495","TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO","11","BOGOTÁ D.C.","11001","BOGOTÁ","CIUDAD BOLIVAR","CALLE 57 R SUR  # 67-71","POLITECNICO INTERNACIONAL - SEDE SUR","REGISTRO POR PRIMERA VEZ","19-013","2018-05-07T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","4841600","1002","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3766","SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ","8784","CENTRO DE IDIOMAS Y CULTURA WORDBEE SEDE NORTE","45251","CONOCIMIENTOS ACADÉMICOS EN INGLES NIVEL A1","11","BOGOTÁ D.C.","11001","BOGOTÁ","USAQUEN","AUTOPISTA NORTE No. 166-84","CENTRO DE IDIOMAS Y CULTURA WORDBEE SEDE NORTE","REGISTRO POR PRIMERA VEZ","01-0060-1","2019-09-09T00:00:00.000",,,"CONOCIMIENTOS ACADÉMICOS","IDIOMAS","PRIMARIA","DIURNA,NOCTURNA,","1721823","160","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3789","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CHOCÓ","8396","INSTITUTO TÉCNICO DEL CHOCO - INTECHO","44366","TÉCNICO LABORAL POR COMPETENCIA EN ASISTENTE DE TRABAJO SOCIAL","27","CHOCO","27361","ISTMINA",,"CALLE 17 N° 8-07","INSTITUTO TÉCNICO DE CHOCÓ (INTECHO)","REGISTRO POR PRIMERA VEZ","5","2019-04-10T00:00:00.000","CIENCIAS SOCIALES, EDUCATIVAS,RELIGIOSAS Y SERVICIOS GUBERNAMENTALES",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","2396000","1200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3819","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUENAVENTURA","3623","ESCUELA DE EXPRESIÓN CULTURAL TRADICIONES DEL PACIFICO ""TRADELPA""","6779","TECNICO LABORAL EN BAILE","76","VALLE DEL CAUCA","76109","BUENAVENTURA",,"Carrera 55 Nº 5B-03 Barrio: Ciudadela Colpuertos 1a Etapa","ESCUELA DE EXPRESIÓN CULTURAL TRADICIONES DEL PACIFICO ""TRADELPA""","REGISTRO POR PRIMERA VEZ","2052","2012-08-22T00:00:00.000","ARTE, CULTURA, ESPARCIMIENTO Y DEPORTES",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","1620000","1200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3788","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SOACHA","6502","CENTRO DE CAPACITACIÓN BOLIVAR CENCABO","14572","TÉCNICO LABORAL EN AUXILIAR CONTABLE Y FINANCIERO","25","CUNDINAMARCA","25754","SOACHA",,"CARRERA 4 No 14-08","CENCABO","REGISTRO RENOVADO","1544-2","2018-06-28T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","2405643","1368","SI","CO19.00662","NTC 5581","BUREAU VERITAS","RENOVADO","2019-03-08T00:00:00.000","2022-03-07T00:00:00.000",,,"2020","11","2020-11-30T00:00:00.000"
"3808","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL SANTANDER","8842","CORPORACION UNIVERSITARIA MINUTO DE DIOS, UNIMINUTO","40795","TÉCNICO LABORAL EN VENTA DE PRODUCTOS Y SERVICIOS","68","SANTANDER","68444","MATANZA",,"CARRERA 4 Nº 5 - 26","CORPORACION UNIVERSITARIA MINUTO DE DIOS, UNIMINUTO, MATANZA, SANTANDER","REGISTRO POR PRIMERA VEZ","1303-3","2018-02-09T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","MEDIA","NOCTURNA,FIN DE SEMANA,","1500000","1200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3818","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI","2704","CAJA DE COMPENSACION FAMILIAR DEL VALLE DEL CAUCA ""COMFANDI""","7011","CHEF","76","VALLE DEL CAUCA","76001","CALI",,"CALLE 21 CARRERA 7 BIS ESQUINA","PRINCIPAL","REGISTRO RENOVADO","09881","2019-12-11T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","6410460","1552","NO","CS-CER304659","NTC 5665","ICONTEC","VENCIDO","2014-04-11T00:00:00.000","2020-04-01T00:00:00.000",,,"2020","11","2020-11-30T00:00:00.000"
"3797","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO","3886","INSTITUTO POLITÉCNICO AGROINDUSTRIAL","41460","CONOCIMIENTOS ACADÉMICOS EN INGLES B1","50","META","50001","VILLAVICENCIO",,"CARRERA 31A NO.34-35","POLITÉCNICO AGROINDUSTRIAL","REGISTRO POR PRIMERA VEZ","1512-3","2018-05-18T00:00:00.000",,,"CONOCIMIENTOS ACADÉMICOS","IDIOMAS","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","1500000","200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3786","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE FUSAGASUGÁ","8208","FUNDACIÓN ALTAGRACIA DE SUMMA PAZ","35397","TÉCNICO LABORAL POR COMPETENCIAS EN PANADERÍA Y PASTELERIA","25","CUNDINAMARCA","25290","FUSAGASUGÁ",,"CALLE 18 No 11-73","PRINCIPAL","REGISTRO POR PRIMERA VEZ","0363","2016-04-18T00:00:00.000","PROCESAMIENTO, FABRICACIÓN Y ENSAMBLAJE",,"TÉCNICO LABORAL","TÉCNICO LABORAL","NO APLICA","DIURNA,NOCTURNA,FIN DE SEMANA","4129000","1400","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3797","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO","3886","INSTITUTO POLITÉCNICO AGROINDUSTRIAL","39877","TÉCNICO LABORAL EN OPERADOR DE EQUIPO PESADO","50","META","50001","VILLAVICENCIO",,"CARRERA 31A NO.34-35","POLITÉCNICO AGROINDUSTRIAL","REGISTRO POR PRIMERA VEZ","3798-16","2017-12-21T00:00:00.000","OFICIOS, OPERACIÓN DE EQUIPO Y TRANSPORTE",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","1205000","1200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3781","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA","6943","CORPORACION INSTITUTO DEL NORTE","16640","TÉCNICO LABORAL EN ATENCION A LA PRIMERA INFANCIA","23","CÓRDOBA","23555","PLANETA RICA",,"Cra. 16 No. 18-44","CORPORACION INSTITUTO DEL NORTE","REGISTRO POR PRIMERA VEZ","1207-1","2013-12-04T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","MEDIA","FIN DE SEMANA,,","1200000","1250","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3792","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL LA GUAJIRA","5634","INSTITUTO NACIONAL CENTRO DE SISTEMAS ""SYSTEM CENTER"" - SAN JUAN","42588","TÉCNICO LABORAL EN AUXILIAR CONTABLE Y FINANCIERO","44","LA GUAJIRA","44650","SAN JUAN DEL CESAR",,"CARRERA 20 No. 10-11","instituto nacional de centro de sistemas system center SEDE SAN JUAN DEL CESAR","REGISTRO RENOVADO","1290-5","2016-10-06T00:00:00.000",,,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","FIN DE SEMANA,,","1656000","1400","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3822","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PALMIRA","9181","INSTITUTO MALLA S A S","45992","TÉCNICO LABORAL POR COMPETENCIAS EN ELECTRICISTA RESIDENCIAL","76","VALLE DEL CAUCA","76520","PALMIRA",,"CARRERA 27 # 21-06","INSTITUTO MALLA S A S","REGISTRO POR PRIMERA VEZ","4581","2019-12-02T00:00:00.000",,,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","1300000","600","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3777","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CAUCA","8660","SYSTEM PLUS CAUCA - PIENDAMO","41308","TÉCNICO LABORAL POR COMPETENCIAS EN SISTEMAS","19","CAUCA","19548","PIENDAMÓ",,"CALLE 10 No. 1 - 05 BARRIO SIMÓN BOLIVAR","SYSTEM PLUS CAUCA","REGISTRO POR PRIMERA VEZ","04352","2018-04-19T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,FIN DE SEMANA,","2592000","1020","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3817","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL VALLE","8793","INSTITUTO EDUTECNICA","42428","TÉCNICO LABORAL POR COMPETENCIAS AUXILIAR DE RECURSOS HUMANOS","76","VALLE DEL CAUCA","76895","ZARZAL",,"CARRERA 12 CON CALLE 10 ESQUINA I.E EFRAIN VARELA VACA DE ZARZAL","EDUTECNICA ZARZAL","REGISTRO MODIFICADO","01739","2020-09-02T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,FIN DE SEMANA,","1980000","900","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3802","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA","3737","POLITECNICO NACIONAL","40220","TÉCNICO LABORAL POR COMPETENCIAS EN ASISTENTE ADMINISTRATIVO","54","NORTE DE SANTANDER","54001","CÚCUTA",,"Calle 6 No. 1-62 Barrio: Latino","INSTITUTO POLITECNICO CENTRAL NACIONAL","REGISTRO POR PRIMERA VEZ","0050","2018-01-09T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","2400000","1000","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3806","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA","2566","CETECO","11552","Técnico Laboral Auxiliar en Salud Pública","66","RISARALDA","66001","PEREIRA",,"CALLE 20 7-70 PISO 2","PRINCIPAL","REGISTRO RENOVADO","1662-1","2017-03-17T00:00:00.000","SALUD","AUXILIAR EN SALUD PÚBLICA","TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,","4470000","1770","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
