"secretaria","codigodepartamento","nombredepartamento","codigomunicipio","nombremunicipio","codigoestablecimiento","nombreestablecimiento","zona","direccion","telefono","niveles","grados","modelos"
"ARMENIA","63","QUINDIO","63001","ARMENIA","363001000158","SAN JOSE HERMANOS MARISTAS","URBANA","KR 23 20 27","7315103-7315104","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ARMENIA","63","QUINDIO","63001","ARMENIA","363001003475","SANTA MARIA DEL CAMINO","URBANA","KR 13 55 02","7481659","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ARMENIA","63","QUINDIO","63001","ARMENIA","363001000255","SANTA MARIA MICAELA","URBANA","IND CR  23 34-07","7454701","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11",
"ARMENIA","63","QUINDIO","63001","ARMENIA","163001000302","SANTA TERESA DE JESUS","URBANA","AV CENTENARIO 4 30","7462318-7451301-3183661788","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ARMENIA","63","QUINDIO","63001","ARMENIA","363001003579","SANTO TOMAS MORO","URBANA","AV BOLIVAR 6 57","7452765-3176805225","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ARMENIA","63","QUINDIO","63001","ARMENIA","163001000299","TERESITA MONTES","URBANA","IND ENTRADA","7414375","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ARMENIA","63","QUINDIO","63001","ARMENIA","163001001520","ZULDEMAYDA","URBANA","IND CLL  48 NO 30-30","7488096","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9",
"TOLIMA","73","TOLIMA","73055","ARMERO","173055000893","INSTITUCION EDUCATIVA FE Y ALEGRIA","URBANA,RURAL","CLL 1B CR  11 BARRIO BOSQUE POPULAR","2530035","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,21,22,23,24,25,26",
"TOLIMA","73","TOLIMA","73055","ARMERO","273055000219","INSTITUCION EDUCATIVA SAN PEDRO","RURAL","CORREG SAN PEDRO","2521269","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"TOLIMA","73","TOLIMA","73055","ARMERO","173055000044","INSTITUCION EDUCATIVA TECNICA INSTITUTO ARMERO","URBANA,RURAL","CLL 9  ENTRE CR  14 Y 15","2530680","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24",
"TOLIMA","73","TOLIMA","73055","ARMERO","173055000095","INSTITUCION EDUCATIVA TECNICA JIMENEZ DE QUESADA","RURAL,URBANA","CR 9 NO 4-04 CLL5 NO 8A-23 BARRIO LA BALASTRERA","2530001","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"BOLIVAR","13","BOLÍVAR","13062","ARROYOHONDO","213140000101","INSTITUCION EDUCATIVA DE MACHADO","RURAL","CALLE DEL CEMENTERIO","3114111328","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24",
"BOLIVAR","13","BOLÍVAR","13062","ARROYOHONDO","213140000268","INSTITUCION EDUCATIVA TECNICA DE ARROYO HONDO ROBERTO BOTERO MORALES","URBANA,RURAL","BARRIO LOS PATIOS","3116667563","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CESAR","20","CESAR","20032","ASTREA","220032009239","C.E. EZEQUIEL MONTERO","RURAL","CORREGIMIENTO EL HEBRON",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"CESAR","20","CESAR","20032","ASTREA","220032000053","CEN. EDU. CAYETANO MORA","RURAL","VEREDA ARBOLETE","3107254604","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"CESAR","20","CESAR","20032","ASTREA","220032000088","C.E. NUESTRA SEÑORA DEL CARMEN","RURAL","VEREDA VILLA UNION LA YE","3116715824","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,20,21,22,23,24,25,26",
"CESAR","20","CESAR","20032","ASTREA","220032000835","C.E. SAN PEDRO","RURAL","VEREDA SAN PEDRO","3146803955","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25",
"CESAR","20","CESAR","20032","ASTREA","220032000061","I. E. LA CANDELARIA","RURAL","VEREDA EL CASCAJO","3126319761","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CESAR","20","CESAR","20032","ASTREA","220032000584","I. E. SAN JOSE (SANTA CECILIA)","RURAL","CORREGIMIENTO SANTA CECILIA","3116805842","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,21,22,23,24,25,26",
"CESAR","20","CESAR","20032","ASTREA","120032000202","INST. EDU. ALVARO ARAUJO NOGUERA","URBANA","KR 2 15 20","3135363953","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26,99",
"CESAR","20","CESAR","20032","ASTREA","220032000762","INST. EDU. LUIS CARLOS GALAN","RURAL","CARRERA 2 NO. 15 - 22","3126192042","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,99",
"CESAR","20","CESAR","20032","ASTREA","320032009543","INSTITUTO CRISTIANO PENTACOSTAL ","URBANA","CLLE 8 NO. 3-45","3114262352","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","21,22,23,24,25,26",
"TOLIMA","73","TOLIMA","73067","ATACO","473067001155","COLEGIO MARIA AUXILIADORA","URBANA","KR 4 5 19","2240036","PREESCOLAR,BÁSICA PRIMARIA","-1,0,1,2,3,4,5",
"TOLIMA","73","TOLIMA","73067","ATACO","273067001482","INSTITUCION EDUCATIVA ANTONIO NARIÑO","RURAL","VDA EL PAUJIL",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"TOLIMA","73","TOLIMA","73067","ATACO","273067001075","INSTITUCION EDUCATIVA JORGE ELICER GAITAN","RURAL","VDA  POLECITO","3202728243","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"TOLIMA","73","TOLIMA","73067","ATACO","273067001202","INSTITUCION EDUCATIVA SANTIAGO PEREZ","RURAL","CORREG  SANTIAGO PEREZ","2249045","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"TOLIMA","73","TOLIMA","73067","ATACO","173067000104","INSTITUCION EDUCATIVA TECNICA MARTIN POMALA","RURAL,URBANA","CRA 8 6 32","2240191/2240025","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"CHOCO","27","CHOCÓ","27050","ATRATO","227001000513","IE ANTONIO ABAD HINESTROZA","URBANA,RURAL","YUTO","312 258 61 46  - 310 822 11 54","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"CHOCO","27","CHOCÓ","27050","ATRATO","227001000475","IE DE SAMURINDO","RURAL","SAMURINDO","6726978- 3154046869","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","223068000121","C.E. ALFONSO LOPEZ","RURAL","CORREG. ALFONSO LOPEZ","3117206104","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,21,22,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","223068000041","C.E. MARRALU","RURAL","CORREG. MARRALU","3205214804","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,20,21,22,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","223068001837","CENT EDUC CAÑO PRIETO","RURAL","VDA. TOTUMO MEDIO","3135889650","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","223068002035","CENT EDUC CORTEZANA","RURAL","VDA LA BALSA","3125810409","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24,25",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","223068000091","CENT EDUC NTRA SRA DEL ROSARIO","RURAL","CORREG. PALOTAL","3136508865","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","223068002060","CENT. EDUC.R. SAN JOSE","RURAL","VDA SAN JOSE","3205498651","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23,24",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","223068001667","CENT. EDUC.R. SIMON BOLIVAR","RURAL","VDA LA COQUERA","3205195609 - 3016004504","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,22,23,24",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","223068000342","CENT EDUC SANTO TOMAS DE AQUINO","RURAL","VDA TREJOS","3126741277","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,20,21,22,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","223068001527","C.E. SAN JERONIMO","RURAL","VDA. CAÑO PESC 1","3104082475","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,21,22,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","323068002838","COLEGIO GABRIEL GARCIA MARQUEZ","URBANA","TV 6 30 27",,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","21,22,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","323068002820","COLEGIO NUESTRA SEÑORA DEL ROSARIO","URBANA","CL 11 6 124","7705041-3114204223","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","423068002654","ESC DE LA MINA","RURAL","HDA LA MINA",,"BÁSICA PRIMARIA","1,2,3,4,5",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","423068000015","ESC NVA EL ROSARIO","RURAL","VDA EL ROSARIO",,"PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","323068002382","ESC URB MIX JARD ALEGRES","URBANA","B. OSPINA PEREZ",,"BÁSICA PRIMARIA","1,2,3",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","223068000989","I.E. CAÑO HONDO","RURAL","VDA. CAÑO HONDO","3125810409","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","123068000933","IE CARLOS ADOLFO URUETA","URBANA","TV 5 26 28","3114039325","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26,99",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","223068000075","I.E. CECILIA","RURAL","CORREG. DE CECILIA","3215390009","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","323068000029","IE DIOCESANO EL ROSARIO","URBANA","CALLE 11 NO 6-132","7705041","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","223068000172","I.E. EL CEDRO","RURAL","CORREG PUERTO EL CEDRO","3013308338","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","123068000011","IE LA INMACULADA","URBANA","IND KM 3 VIA LA APARTADA","3106177929","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","323068002811","IE MANUELA BELTRAN","URBANA","TRANSV 6 # 27-48","3135301906","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","21,22,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","123068000313","IE MARCO FIDEL SUAREZ","URBANA","KLM 1 VIA LA APARTADA","3147012391","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","223068000130","I.E. MONTERREY","RURAL","VDA. LAS DELICIAS","3122878798","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,20,21,22,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","123068000232","IE PABLO VI","URBANA","IND B OSPINA PEREZ","7715111","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","223068000199","I.E. PLAYA BLANCA","RURAL","CORREG. PLAYA BLANCA","3113845054","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","223068000652","I.E. POPALES","RURAL","CORREG. POPALES","311 651 11 07","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","223068000270","I.E. SINCELEJITO","RURAL","B. OSPINA PEREZ","3135408941","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","323068002787","INSTITUTO AYAPEL","URBANA","TRANSV 5A # 26-52",,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","21,22,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","323068002803","INSTITUTO EDUCATIVO NEWTON","URBANA","DG 9 # 5A-84",,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","21,22,23,24,25,26",
"CORDOBA","23","CÓRDOBA","23068","AYAPEL","323068002790","LICEO SAN JERONIMO","URBANA","IND CLL 8 # 2A-20 CENTRO","3114037542","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27073","BAGADÓ","227073000194","CE INDÍGENA DE CASCAJERO","RURAL","VDA CASCAJERO","3185120679 - 3192615053","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27073","BAGADÓ","127073000017","IE CORAZON DE MARIA","URBANA,RURAL","BAGADO","3207236680","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"CHOCO","27","CHOCÓ","27073","BAGADÓ","227073002012","IE INDÍGENA DE PESCADITO","RURAL","VDA PESCADITO","3157799551","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27073","BAGADÓ","227073000241","IE INDÍGENA LUIS ENRIQUE ARCE DE AGUASAL","RURAL","CORREG AGUASAL","0985241236- 3187953704","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27073","BAGADÓ","227073000020","IE INDÍGENA VIVICORA","RURAL","PIEDRA HONDA","5204780 - 317782514","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27073","BAGADÓ","127073000041","IE NUESTRA SEÑORA DE LA CANDELARIA","RURAL,URBANA","SIN INFORMACION","3146207465-3104051837","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27073","BAGADÓ","227073000411","IE SAN ISIDRO","RURAL","SAN MARINO","3148726494","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"CHOCO","27","CHOCÓ","27075","BAHÍA SOLANO","227075000302","CE INDÍGENA MARIA AUXILIADORA DEL BRAZO","RURAL","COMUNIDAD EL BRAZO","3137386117 - 3148491728 - 3137386117","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27075","BAHÍA SOLANO","227075000060","CE INMACULADO CORAZON DE MARIA","RURAL","CUPICA","3127744334","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"CHOCO","27","CHOCÓ","27075","BAHÍA SOLANO","227075000043","IE DEL VALLE","RURAL","EL VALLE","6827914- 3147242476","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"CHOCO","27","CHOCÓ","27075","BAHÍA SOLANO","127075000111","IE LUIS LOPEZ DE MESA","URBANA,RURAL","BAHIA SOLANO","3105750760-3117857290","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"CHOCO","27","CHOCÓ","27075","BAHÍA SOLANO","227075000213","IE NORMAL SUPERIOR SANTA TERESITA","RURAL","EL VALLE","6827910-3206588286","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,12,13,21,22,23,24,25,26,99",
"CHOCO","27","CHOCÓ","27077","BAJO BAUDÓ","227077001357","CE FRANCISCO DE PAULA SANTANDER","RURAL","PILIZA","5214012- 3218349687","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27077","BAJO BAUDÓ","227077001811","CE INDÍGENA RAMIRO AMAGARA DE PUERTO SAMARIA","RURAL","VDA PUERTO SAMARIA","3128741376","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27077","BAJO BAUDÓ","227077001829","CE INDÍGENA SANTA MARIA BIRRINCHAO","RURAL","VDA BIRRINCHA0","3146144536","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24,25",
"CHOCO","27","CHOCÓ","27077","BAJO BAUDÓ","227077000849","CE NUESTRA SEÑORA DEL CARMEN","RURAL","VILLAMARIA","3127471390-3218322421","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27077","BAJO BAUDÓ","227077000130","CE SAN LORENZO DE ORPUA","RURAL","ORPUA","3137109373-3122790806","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27077","BAJO BAUDÓ","227077001675","CE SAN PEDRO CLAVER","RURAL","CORREG DE GUINEAL","3206647310","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27077","BAJO BAUDÓ","227077000334","CE SIVIRU","RURAL","CORREG SIVIRU","3117207480","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27077","BAJO BAUDÓ","127077000089","IE FRANCISCO PIZARRO","URBANA,RURAL","IND PIZARRO","3128604979","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"CHOCO","27","CHOCÓ","27077","BAJO BAUDÓ","227077004992","IE HERNANDO PALACIOS","RURAL","DOCAMPADO","3216351386-3127580771","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27077","BAJO BAUDÓ","227077001349","IE INDÍGENA DE BUENA VISTA","RURAL","BAJO BAUDO","3136660664","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CHOCO","27","CHOCÓ","27077","BAJO BAUDÓ","127077005234","IE INDÍGENA EMBERA DE PIZARRO","RURAL,URBANA","BAJO BAUDO","3217176617","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23",
"CHOCO","27","CHOCÓ","27077","BAJO BAUDÓ","227077000245","IE SAGRADO CORAZON DE JESUS DE VIRUDO","RURAL","VIRUDO","3147201195","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19075","BALBOA","219075000121","C.E. BERMEJA ALTA","RURAL","VDA. BERMEJA ALTA","3127207137","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19075","BALBOA","219075000075","C.E. BUENOS AIRES","RURAL","VDA.  BUENOS AIRES",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,11,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19075","BALBOA","219075000199","C.E. CABUYO BAJO","RURAL","VDA. CABUYO BAJO","3217087808-3147429830","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19075","BALBOA","219075000164","C.E. CAMPO BELLO ALTO","RURAL","VDA. CAMPO BELLO ALTO","3172509362","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19075","BALBOA","219075000172","C.E. CAMPO BELLO BAJO","RURAL","VDA. CAMPO BELLO BAJO","3187626130","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19075","BALBOA","219075000245","C.E. LA CABAÑA","RURAL","VDA. LA CABANA","3117417363","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19075","BALBOA","219075000253","C.E. LA LOMITA","RURAL,URBANA","CORREGIMIENTO LA LOMITA","3122075129","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,13,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19075","BALBOA","219075000288","C.E. LA PALMA","RURAL","VDA. LA PALMA","3174785129","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19075","BALBOA","219075000300","C.E. LOS ANDES","RURAL","VDA. LOS ANDES","272545-31897204856","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23,24,25,26",
