"geographic_area","county","gender","age","time_period","time_period_dates","year","admits","average_tcu_score","admits_w_reported_opioid_use","of_total_admits_w_opioid_use","admits_w_diagnosed_substance_abuse_problem","of_admits_w_diagnosed_substance_abuse","admits_w_opioid_use_in_past_12_months_before_admit_1","admits_w_opioid_use_in_past_12_months_before_admit_2","state_fips","county_fips","county_code_number","county_code","centroid","longitude","geocoded_column"
"County","Tioga","Male","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","16","5.3","3","18.8","12","75","4","25","42","117","117","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"County","Cumberland","All","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","102","4.4","32","31.4","70","68.6","31","30.4","42","041","41","41","40.16759839","-77.26866271","POINT (-77.26866271 40.16759839)"
"County","Forest","Male","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","2","3.5","1","50","1","50","0","0","42","053","53","53","41.51357876","-79.23780995","POINT (-79.23780995 41.51357876)"
"County","Clearfield","Female","All (0 to 99 years)","2020 Q2","4/1/2020-6/30/2020","2020","4","3.8","0","0.0","3","75.0","2","50.0","42","033","33","33","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"County","Wyoming","All","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","18","4.3","6","33.3","13","72.2","10","55.6","42","131","131","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"County","Berks","Male","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","71","3.7","6","8.5","43","60.6","11","15.5","42","011","11","11","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"County","McKean","Male","All (0 to 99 years)","2017 Q1","1/1/2017-3/31/2017","2017","17","5.1","3","17.6","14","82.4","3","17.6","42","083","83","83","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"County","Indiana","Male","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","10","4.9","3","30","9","90","3","30","42","063","63","63","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"County","Somerset","All","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","17","6.6","11","64.0","17","100.0","9","52.0","42","111","111","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"State","Commonwealth","Female","45 to 49 years","2019 Q4","10/1/2019-12/31/2019","2019","17","5.5","4","23.5","14","82.4","6","35.3","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Lawrence","Male","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","9","3.8","1","11.1","6","66.7","1","11.1","42","073","73","73","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"County","Beaver","Male","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","21","3.2","2","9.5","15","71.4","3","14.3","42","007","7","07","40.68349245","-80.35107356","POINT (-80.35107356 40.68349245)"
"County","Union","Female","All (0 to 99 years)","2019 Q2","4/1/2019-9/30/2019","2019","3","7.7","2","66.7","3","100","2","66.7","42","119","119","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"State","Commonwealth","All","12 to 19 years","2016 Q1","1/1/2016-3/31/2016","2016","81","3.2","3","3.7","50","61.7","9","11.1","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Lycoming","Female","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","8","7.4","0","0.0","8","100.0","3","37.0","42","081","81","81","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"County","Somerset","All","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","18","6.1","13","72.2","16","88.9","14","77.8","42","111","111","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"County","Columbia","Male","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","9","5.8","5","55.0","8","88.0","4","44.0","42","037","37","37","41.04912086","-76.4100218","POINT (-76.4100218 41.04912086)"
"County","Montgomery","Female","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","15","4.3","3","20","10","66.7","2","13.3","42","091","91","91","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"County","Monroe","Male","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","18","5.9","7","38.9","15","83.3","8","44.4","42","089","89","89","41.06091787","-75.34083603","POINT (-75.34083603 41.06091787)"
"County","Cambria","All","All (0 to 99 years)","2017 Q4","10/1/2017-12/31/2017","2017","24","3.8","10","41.7","13","54.2","8","33.3","42","021","21","21","40.49127491","-78.71894174","POINT (-78.71894174 40.49127491)"
"County","Carbon","Female","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","8","5.9","1","12.5","8","100","4","50","42","025","25","25","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"County","Monroe","Male","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","8","5.8","5","62.0","6","75.0","4","50.0","42","089","89","89","41.06091787","-75.34083603","POINT (-75.34083603 41.06091787)"
"County","Cambria","Male","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","17","4.1","5","29.4","13","76.5","6","35.3","42","021","21","21","40.49127491","-78.71894174","POINT (-78.71894174 40.49127491)"
"State","Commonwealth","All","40 to 44 years","2021 Q3","7/1/2021-9/30/2021","2021","186","6.1","105","56.0","156","83.0","76","40.0","42","000","0","00","39.346129, -75","129, -75.167756",
"County","Lehigh","All","All (0 to 99 years)","2017 Q1","1/1/2017-3/31/2017","2017","61","2.6","4","6.6","27","44.3","8","13.1","42","077","77","77","40.61464794","-75.60099481","POINT (-75.60099481 40.61464794)"
"County","Indiana","Male","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","37","4.1","11","29.7","24","64.9","11","29.7","42","063","63","63","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"County","Snyder","Male","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","3","7.7","2","66.7","3","100","2","66.7","42","109","109","109","40.77113737","-77.07255968","POINT (-77.07255968 40.77113737)"
"County","Dauphin","Male","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","83","3.5","15","18.1","54","65.1","19","22.9","42","043","43","43","40.41974636","-76.77960568","POINT (-76.77960568 40.41974636)"
"County","Cameron","Female","All (0 to 99 years)","2020 Q2","4/1/2020-6/30/2020","2020","0","0.0","0","0.0","0","0.0","0","0.0","42","023","23","23","41.43880265","-78.20916932","POINT (-78.20916932 41.43880265)"
"County","Wayne","Male","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","24","6.3","11","45.8","22","91.7","12","50","42","127","127","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"County","Jefferson","Male","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","18","7.2","15","83.0","16","88.0","13","72.0","42","065","65","65","41.13139091","-79.00101814","POINT (-79.00101814 41.13139091)"
"County","Bradford","All","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","23","5.6","6","26.1","20","87","10","43.5","42","015","15","15","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"County","Dauphin","Male","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","296","3.6","40","13.5","193","65.2","60","20.3","42","043","43","43","40.41974636","-76.77960568","POINT (-76.77960568 40.41974636)"
"County","Crawford","Female","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","8","6.1","5","62.5","6","75","5","62.5","42","039","39","39","41.68546907","-80.11321083","POINT (-80.11321083 41.68546907)"
"State","Commonwealth","Female","45 to 49 years","2017 Q1","1/1/2017-3/31/2017","2017","29","3.9","13","44.8","17","58.6","15","51.7","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Forest","All","All (0 to 99 years)","2017 Q1","1/1/2017-3/31/2017","2017","0","0","0","0","0","0","0","0","42","053","53","53","41.51357876","-79.23780995","POINT (-79.23780995 41.51357876)"
"County","Greene","All","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","20","4.3","7","35","15","75","6","30","42","059","59","59","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"County","Bucks","Female","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","34","5.9","21","61.8","27","79.4","19","55.9","42","017","17","17","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
"County","Fulton","All","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","20","4.9","9","45","15","75","9","45","42","057","57","57","39.92487511","-78.11485045","POINT (-78.11485045 39.92487511)"
"County","Union","Female","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","7","7.7","4","57.1","7","100","5","71.4","42","119","119","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"County","Indiana","Male","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","14","4.6","4","28","11","78","4","28","42","063","63","63","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"County","Allegheny","Male","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","41","4.7","12","29.0","33","80.0","10","24.0","42","003","3","03","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"County","Cumberland","Female","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","2","5.5","2","100","1","50","1","50","42","041","41","41","40.16759839","-77.26866271","POINT (-77.26866271 40.16759839)"
"County","Dauphin","Male","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","74","4.6","12","16.2","62","83.8","18","24.3","42","043","43","43","40.41974636","-76.77960568","POINT (-76.77960568 40.41974636)"
"County","Lawrence","Male","All (0 to 99 years)","2020 Q2","4/1/2020-6/30/2020","2020","5","2.8","3","60.0","3","60.0","0","0.0","42","073","73","73","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"County","Carbon","Female","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","1","9","0","0","1","100","1","100","42","025","25","25","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"State","Commonwealth","All","25 to 29 years","2020 Q3","7/1/2020-9/30/2020","2020","170","5.4","65","38.0","143","84.0","72","42.0","42","000","0","00","39.346129, -75","129, -75.167756",
"County","Venango","Female","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","8","5.3","3","37.0","5","62.0","3","37.0","42","121","121","121","41.40341259","-79.76286561","POINT (-79.76286561 41.40341259)"
"County","Westmoreland","Male","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","20","4.5","9","45.0","15","75.0","6","30.0","42","129","129","129","40.310315","-79.47134118","POINT (-79.47134118 40.310315)"
"County","Berks","All","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","66","2.9","10","15.2","34","51.5","13","19.7","42","011","11","11","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"County","Philadelphia","Female","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","7","3.4","0","0.0","5","71.0","2","28.0","42","101","101","101","40.00444354","-75.140236","POINT (-75.140236 40.00444354)"
"County","Tioga","All","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","3","5","1","33.3","2","66.7","1","33.3","42","117","117","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"County","Warren","All","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","8","4.1","2","25","5","62.5","2","25","42","123","123","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"County","Perry","Male","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","4","3.8","0","0","2","50","1","25","42","099","99","99","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"County","Bradford","Male","All (0 to 99 years)","2016 Q1","1/1/2016-3/31/2016","2016","21","4.5","4","19","15","71.4","5","23.8","42","015","15","15","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"County","Pike","Male","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","9","4.3","4","44.0","5","55.0","3","33.0","42","103","103","103","41.332572","-75.03270924","POINT (-75.03270924 41.332572)"
"County","Fayette","Female","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","13","6.2","7","53.8","10","76.9","7","53.8","42","051","51","51","39.9194478","-79.65189635","POINT (-79.65189635 39.9194478)"
"County","Perry","All","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","11","6.2","2","18.2","10","90.9","3","27.3","42","099","99","99","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"County","Susquehanna","All","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","2","3.5","2","100.0","2","100.0","0","0.0","42","115","115","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"County","Wayne","Male","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","9","5.2","4","44.4","8","88.9","7","77.8","42","127","127","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"County","Forest","Male","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","1","6","0","0","1","100","0","0","42","053","53","53","41.51357876","-79.23780995","POINT (-79.23780995 41.51357876)"
"County","Pike","Male","All (0 to 99 years)","2016 Q1","1/1/2016-3/31/2016","2016","22","5","11","50","17","77.3","12","54.5","42","103","103","103","41.332572","-75.03270924","POINT (-75.03270924 41.332572)"
"State","Commonwealth","Male","12 to 19 years","2017 Q1","1/1/2017-3/31/2017","2017","71","3.4","6","8.5","46","64.8","14","19.7","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"State","Commonwealth","All","35 to 39 years","2018 Q3","7/1/2018-9/30/2018","2018","324","5.1","104","32.1","261","80.6","122","37.7","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Clinton","Female","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","4","3.8","1","25","3","75","2","50","42","035","35","35","41.23286274","-77.6428376","POINT (-77.6428376 41.23286274)"
"County","Luzerne","Male","All (0 to 99 years)","2016 Q4","10/1/2016-12/31/2016","2016","33","5.2","12","36.4","26","78.8","15","45.5","42","079","79","79","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"County","Allegheny","Male","All (0 to 99 years)","2017 Q1","1/1/2017-3/31/2017","2017","139","3.6","33","23.7","92","66.2","39","28.1","42","003","3","03","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"County","Bradford","Female","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","0","0","0","0","0","0","0","0","42","015","15","15","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"County","Bucks","Male","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","53","4.9","13","24.5","43","81.1","18","34","42","017","17","17","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
"County","Snyder","All","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","14","5.1","4","28.6","13","92.9","7","50","42","109","109","109","40.77113737","-77.07255968","POINT (-77.07255968 40.77113737)"
"County","Lackawanna","Female","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","2","9.0","2","100.0","2","100.0","2","100.0","42","069","69","69","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"County","Indiana","All","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","7","7","2","28.6","7","100","3","42.9","42","063","63","63","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"County","Somerset","Female","All (0 to 99 years)","2018 Q4","10/1/2018-12/31/2018","2018","2","4.5","1","50","1","50","2","100","42","111","111","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"County","Perry","Male","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","2","7.0","0","0.0","2","100.0","1","50.0","42","099","99","99","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"State","Commonwealth","Female","56 to 99 years","2018 Q3","7/1/2018-9/30/2018","2018","9","5.1","3","33.3","7","77.8","4","44.4","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"State","Commonwealth","Male","30 to 34 years","2019 Q3","7/1/2019-9/30/2019","2019","335","5.1","99","29.6","274","81.8","123","36.7","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Luzerne","All","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","207","4.6","65","31.4","149","72","79","38.2","42","079","79","79","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"County","Union","Male","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","5","4.2","1","20","3","60","1","20","42","119","119","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"County","Juniata","Female","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","0","0","0","0","0","0","0","0","42","067","67","67","40.53433008","-77.405775","POINT (-77.405775 40.53433008)"
"County","Bedford","Male","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","74","4.6","26","35.1","56","75.7","30","40.5","42","009","9","09","40.00737536","-78.49116474","POINT (-78.49116474 40.00737536)"
"State","Commonwealth","Female","20 to 24 years","2022 Q1","1/1/2022-3/31/2022","2022","16","5.9","5","31.0","13","81.0","7","43.0","42","000","0","00","39.346129, -75","129, -75.167756",
"County","Elk","Male","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","6","4","3","50","4","66.7","3","50","42","047","47","47","41.42819416","-78.64947713","POINT (-78.64947713 41.42819416)"
"County","Clarion","Male","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","10","7.3","6","60.0","9","90.0","5","50.0","42","031","31","31","41.19279129","-79.42483608","POINT (-79.42483608 41.19279129)"
"State","Commonwealth","All","20 to 24 years","2020 Q4","10/1/2020-12/31/2020","2020","140","4.6","40","28.0","107","76.0","40","28.0","42","000","0","00","39.346129, -75","129, -75.167756",
"State","Commonwealth","Male","56 to 99 years","2019 Q1","1/1/2019-3/31/2019","2019","136","3.6","14","10.3","83","61","23","16.9","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Butler","Male","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","15","4.3","6","40","10","66.7","6","40","42","019","19","19","40.91083185","-79.91711779","POINT (-79.91711779 40.91083185)"
"State","Commonwealth","Female","All (0 to 99 years)","2017 Q4","10/1/2017-12/31/2017","2017","288","5.5","148","51.4","230","79.9","163","56.6","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Lawrence","All","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","13","6.5","7","53.8","13","100","8","61.5","42","073","73","73","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"County","Forest","All","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","2","5.5","0","0","2","100","0","0","42","053","53","53","41.51357876","-79.23780995","POINT (-79.23780995 41.51357876)"
"County","Westmoreland","Male","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","34","4.6","7","20.6","27","79.4","11","32.4","42","129","129","129","40.310315","-79.47134118","POINT (-79.47134118 40.310315)"
"County","Pike","All","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","9","5.4","4","44.4","7","77.8","3","33.3","42","103","103","103","41.332572","-75.03270924","POINT (-75.03270924 41.332572)"
"State","Commonwealth","Female","56 to 99 years","2018 Q2","4/1/2018-6/30/2018","2018","13","3.8","2","15.4","7","53.8","2","15.4","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Montgomery","Female","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","7","6.4","5","71.4","6","85.7","5","71.4","42","091","91","91","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"County","Lackawanna","All","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","70","4.8","19","27.1","53","75.7","23","32.9","42","069","69","69","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"County","Dauphin","All","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","68","5.2","18","26","56","82","22","32","42","043","43","43","40.41974636","-76.77960568","POINT (-76.77960568 40.41974636)"
"County","Perry","Male","All (0 to 99 years)","2018 Q4","10/1/2018-12/31/2018","2018","6","6.3","2","33.3","6","100","3","50","42","099","99","99","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"County","Potter","Male","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","5","6.2","0","0.0","5","100.0","1","20.0","42","105","105","105","41.74420644","-77.89879229","POINT (-77.89879229 41.74420644)"
"County","Washington","All","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","39","4.4","16","41","29","74","8","20","42","125","125","125","40.19109663","-80.25180083","POINT (-80.25180083 40.19109663)"
"State","Commonwealth","Female","30 to 34 years","2020 Q1","1/1/2020-3/31/2020","2020","44","7","12","27","39","88","27","61","42","000","0","00","39.346129, -75","129, -75.167756",
"County","Adams","All","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","10","5.9","2","20.0","8","80.0","5","50.0","42","001","1","01","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"County","Potter","Male","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","5","9.0","5","100.0","5","100.0","5","100.0","42","105","105","105","41.74420644","-77.89879229","POINT (-77.89879229 41.74420644)"
"County","Pike","Female","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","2","9","2","100","2","100","1","50","42","103","103","103","41.332572","-75.03270924","POINT (-75.03270924 41.332572)"
"County","Bucks","Male","All (0 to 99 years)","2017 Q1","1/1/2017-3/31/2017","2017","65","4.1","19","29.2","45","69.2","25","38.5","42","017","17","17","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
"County","Monroe","Male","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","129","5.7","47","36.4","105","81.4","58","45","42","089","89","89","41.06091787","-75.34083603","POINT (-75.34083603 41.06091787)"
"County","Schuylkill","Male","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","31","4.5","10","32.3","23","74.2","13","41.9","42","107","107","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"County","Armstrong","All","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","9","5.2","2","22.2","7","77.8","3","33.3","42","005","5","05","40.81509526","-79.47316899","POINT (-79.47316899 40.81509526)"
"County","Luzerne","All","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","44","6.1","20","45.5","38","86.4","23","52.3","42","079","79","79","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"County","Lebanon","Male","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","29","3.3","5","17.2","19","65.5","7","24.1","42","075","75","75","40.367597","-76.46182575","POINT (-76.46182575 40.367597)"
"State","Commonwealth","All","56 to 99 years","2019 Q3","7/1/2019-9/30/2019","2019","120","4.6","16","13.3","86","71.7","23","19.2","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Somerset","Male","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","14","6.4","6","42.9","14","100","6","42.9","42","111","111","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"State","Commonwealth","Male","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","1979","4.5","471","23.8","1459","73.7","583","29.5","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Warren","Female","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","8","2.9","2","25","4","50","3","37.5","42","123","123","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"County","Warren","Female","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","0","0.0","0","0.0","0","0.0","0","0.0","42","123","123","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"County","Wayne","All","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","7","5.3","3","42.0","5","71.0","2","28.0","42","127","127","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"County","McKean","Female","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","1","2","0","0","0","0","0","0","42","083","83","83","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"State","Commonwealth","Female","50 to 55 years","2021 Q4","10/1/2021-12/31/2021","2021","8","4.4","2","25.0","6","75.0","2","25.0","42","000","0","00","39.346129, -75","129, -75.167756",
"County","Lycoming","Male","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","50","4.3","16","32","35","70","20","40","42","081","81","81","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"County","Greene","Male","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","1","3","0","0","1","100","0","0","42","059","59","59","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"County","Chester","All","All (0 to 99 years)","2020 Q2","4/1/2020-6/30/2020","2020","10","8.1","7","70.0","10","100.0","5","50.0","42","029","29","29","39.97487056","-75.75626498","POINT (-75.75626498 39.97487056)"
"County","Bradford","Female","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","2","8","1","50","2","100","1","50","42","015","15","15","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"County","Mercer","Male","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","59","4.5","17","28.8","45","76.3","20","33.9","42","085","85","85","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"County","Cameron","All","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","3","6.7","2","66.0","3","100.0","2","66.0","42","023","23","23","41.43880265","-78.20916932","POINT (-78.20916932 41.43880265)"
"County","Huntingdon","Male","All (0 to 99 years)","2019 Q2","4/1/2019-9/30/2019","2019","8","7","4","50","8","100","5","62.5","42","061","61","61","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"County","Erie","Male","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","42","4.5","4","9.5","35","83.3","8","19","42","049","49","49","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"County","Indiana","All","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","13","6.8","7","53.8","13","100","7","53.8","42","063","63","63","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"County","Berks","Male","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","85","3.9","18","21.2","57","67.1","27","31.8","42","011","11","11","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"County","Susquehanna","Male","All (0 to 99 years)","2019 Q2","4/1/2019-9/30/2019","2019","2","6","0","0","2","100","1","50","42","115","115","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"State","Commonwealth","Male","40 to 44 years","2021 Q4","10/1/2021-12/31/2021","2021","175","5.4","99","56.0","139","79.0","63","36.0","42","000","0","00","39.346129, -75","129, -75.167756",
"County","Wayne","Female","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","5","6.2","0","0.0","4","80.0","5","100.0","42","127","127","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
