"geographic_area","geographic_name","gender","age","year","time_period","time_period_dates","rate_of_neonates_with","type_of_rate","number_of_neonates_with","number_of_neonates_with_1","number_of_neonates_with_2","total_number_of_hospital","total_number_of_hospital_1","total_number_of_hospital_2","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude_longitude","geocoded_column"
"County","Forest County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life",,"Not displayed when total number of hospital live births is less than 11","Live births in hospitals","27","27","42","053","(41.5135787577, -79.2378099483)","POINT (-79.2378099483 41.5135787577)"
"County","Chester County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017","68.62","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","68",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","991",,"Live births in hospitals","15","15","42","029","(39.9748705566, -75.7562649818)","POINT (-75.7562649818 39.9748705566)"
"County","Venango County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","157.66","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","35",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","222",,"Live births in hospitals","61","61","42","121","(41.4034125863, -79.7628656104)","POINT (-79.7628656104 41.4034125863)"
"County","Berks County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","2209",,"Live births in hospitals","6","06","42","011","(40.4193963513, -75.9307732705)","POINT (-75.9307732705 40.4193963513)"
"County","Indiana County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017","132.35","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","36",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","272",,"Live births in hospitals","32","32","42","063","(40.6529549748, -79.0933349286)","POINT (-79.0933349286 40.6529549748)"
"County","Lawrence County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020","94.91","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","41",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","432",,"Live births in hospitals","37","37","42","073","(40.9932503514, -80.3375411446)","POINT (-80.3375411446 40.9932503514)"
"County","Lebanon County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","57.60","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","36",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","625",,"Live births in hospitals","38","38","42","075","(40.3675970024, -76.4618257486)","POINT (-76.4618257486 40.3675970024)"
"County","Dauphin County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020","40.36","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","68",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","1685",,"Live births in hospitals","22","22","42","043","(40.4197463597, -76.7796056802)","POINT (-76.7796056802 40.4197463597)"
"County","Elk County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","210.08","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","25",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","119",,"Live births in hospitals","24","24","42","047","(41.4281941606, -78.6494771322)","POINT (-78.6494771322 41.4281941606)"
"County","Montgomery County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","2054",,"Live births in hospitals","46","46","42","091","(40.209898739, -75.3725200072)","POINT (-75.3725200072 40.209898739)"
"County","Clarion County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","112.68","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","16",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","142",,"Live births in hospitals","16","16","42","031","(41.1927912877, -79.4248360769)","POINT (-79.4248360769 41.1927912877)"
"County","Mifflin County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","83.72","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","18",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","215",,"Live births in hospitals","44","44","42","087","(40.6127492804, -77.6200308901)","POINT (-77.6200308901 40.6127492804)"
"County","Potter County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","78",,"Live births in hospitals","53","53","42","105","(41.7442064382, -77.8987922939)","POINT (-77.8987922939 41.7442064382)"
"County","McKean County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","177",,"Live births in hospitals","42","42","42","083","(41.810370736, -78.5712201998)","POINT (-78.5712201998 41.810370736)"
"County","Fulton County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","65",,"Live births in hospitals","29","29","42","057","(39.9248751086, -78.1148504535)","POINT (-78.1148504535 39.9248751086)"
"County","York County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017","44.58","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","81",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","1817",,"Live births in hospitals","67","67","42","133","(39.9219253124, -76.7257605231)","POINT (-76.7257605231 39.9219253124)"
"County","Cumberland County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","59.13","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","46",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","778",,"Live births in hospitals","21","21","42","041","(40.167598388, -77.268662705)","POINT (-77.268662705 40.167598388)"
"County","Berks County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","43.31","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","89",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","2055",,"Live births in hospitals","6","06","42","011","(40.4193963513, -75.9307732705)","POINT (-75.9307732705 40.4193963513)"
"County","Armstrong County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017","144.68","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","34",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","235",,"Live births in hospitals","3","03","42","005","(40.8150952555, -79.4731689893)","POINT (-79.4731689893 40.8150952555)"
"County","Bradford County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","263",,"Live births in hospitals","8","08","42","015","(41.7911781401, -76.5182562384)","POINT (-76.5182562384 41.7911781401)"
"County","Montour County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","36",,"Live births in hospitals","47","47","42","093","(41.0280182438, -76.6647052668)","POINT (-76.6647052668 41.0280182438)"
"County","Somerset County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","102.19","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","28",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","274",,"Live births in hospitals","56","56","42","111","(39.9714629901, -79.0310020611)","POINT (-79.0310020611 39.9714629901)"
"County","Delaware County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","2367",,"Live births in hospitals","23","23","42","045","(39.9165786652, -75.4062771212)","POINT (-75.4062771212 39.9165786652)"
"County","Juniata County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","68",,"Live births in hospitals","34","34","42","067","(40.5343300836, -77.405775001)","POINT (-77.405775001 40.5343300836)"
"County","Westmoreland County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","122.28","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","118",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","965",,"Live births in hospitals","65","65","42","129","(40.3103149985, -79.471341176)","POINT (-79.471341176 40.3103149985)"
"County","Union County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","111",,"Live births in hospitals","60","60","42","119","(40.9647313096, -77.0641580308)","POINT (-77.0641580308 40.9647313096)"
"County","Wayne County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","192",,"Live births in hospitals","64","64","42","127","(41.6496980525, -75.3051535022)","POINT (-75.3051535022 41.6496980525)"
"County","Butler County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017","109.79","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","46",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","419",,"Live births in hospitals","10","10","42","019","(40.9108318483, -79.9171177889)","POINT (-79.9171177889 40.9108318483)"
"County","Allegheny County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","4337",,"Live births in hospitals","2","02","42","003","(40.4673554298, -79.9861984282)","POINT (-79.9861984282 40.4673554298)"
"County","Bedford County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020","68.18","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","12",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","176",,"Live births in hospitals","5","05","42","009","(40.0073753643, -78.4911647381)","POINT (-78.4911647381 40.0073753643)"
"County","Bucks County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","109.38","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","140",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","1280",,"Live births in hospitals","9","09","42","017","(40.335011331, -75.1129124111)","POINT (-75.1129124111 40.335011331)"
"County","Clinton County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","153",,"Live births in hospitals","18","18","42","035","(41.2328627374, -77.6428376046)","POINT (-77.6428376046 41.2328627374)"
"County","Jefferson County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","205",,"Live births in hospitals","33","33","42","065","(41.1313909115, -79.0010181419)","POINT (-79.0010181419 41.1313909115)"
"County","Juniata County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","72",,"Live births in hospitals","34","34","42","067","(40.5343300836, -77.405775001)","POINT (-77.405775001 40.5343300836)"
"County","Fayette County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","186.99","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","138",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","738",,"Live births in hospitals","26","26","42","051","(39.919447803, -79.6518963464)","POINT (-79.6518963464 39.919447803)"
"County","Perry County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","184",,"Live births in hospitals","50","50","42","099","(40.4041531744, -77.2590738496)","POINT (-77.2590738496 40.4041531744)"
"County","Beaver County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","83.19","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","48",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","577",,"Live births in hospitals","4","04","42","007","(40.6834924548, -80.3510735648)","POINT (-80.3510735648 40.6834924548)"
"County","Franklin County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","79.58","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","53",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","666",,"Live births in hospitals","28","28","42","055","(39.9278619704, -77.7239884483)","POINT (-77.7239884483 39.9278619704)"
"County","Northumberland County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","63.83","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","27",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","423",,"Live births in hospitals","49","49","42","097","(40.8515092572, -76.7118842273)","POINT (-76.7118842273 40.8515092572)"
"County","Northampton County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","36.61","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","44",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","1202",,"Live births in hospitals","48","48","42","095","(40.754595404, -75.3126372576)","POINT (-75.3126372576 40.754595404)"
"County","Lycoming County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","64.86","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","36",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","555",,"Live births in hospitals","41","41","42","081","(41.3445979226, -77.069424568)","POINT (-77.069424568 41.3445979226)"
"County","Clearfield County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","110.77","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","36",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","325",,"Live births in hospitals","17","17","42","033","(41.0004290024, -78.4755834299)","POINT (-78.4755834299 41.0004290024)"
"County","Venango County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","202",,"Live births in hospitals","61","61","42","121","(41.4034125863, -79.7628656104)","POINT (-79.7628656104 41.4034125863)"
"County","Delaware County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020","81.46","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","185",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","2271",,"Live births in hospitals","23","23","42","045","(39.9165786652, -75.4062771212)","POINT (-75.4062771212 39.9165786652)"
"State","Commonwealth","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019","51.97","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","2956",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","56874",,"Live births in hospitals","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)"
"County","Mifflin County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020","107.53","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","20",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","186",,"Live births in hospitals","44","44","42","087","(40.6127492804, -77.6200308901)","POINT (-77.6200308901 40.6127492804)"
"County","Lackawanna County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017","63.81","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","67",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","1050",,"Live births in hospitals","35","35","42","069","(41.4391006428, -75.6121834524)","POINT (-75.6121834524 41.4391006428)"
"County","Forest County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","19",,"Live births in hospitals","27","27","42","053","(41.5135787577, -79.2378099483)","POINT (-79.2378099483 41.5135787577)"
"County","Greene County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","163",,"Live births in hospitals","30","30","42","059","(39.8548039342, -80.2294381655)","POINT (-80.2294381655 39.8548039342)"
"County","Allegheny County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","77.95","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","326",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","4182",,"Live births in hospitals","2","02","42","003","(40.4673554298, -79.9861984282)","POINT (-79.9861984282 40.4673554298)"
"County","Cameron County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","16",,"Live births in hospitals","12","12","42","023","(41.4388026531, -78.2091693241)","POINT (-78.2091693241 41.4388026531)"
"County","Schuylkill County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017","90.15","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","54",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","599",,"Live births in hospitals","54","54","42","107","(40.707512431, -76.223323851)","POINT (-76.223323851 40.707512431)"
"County","Wayne County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017","77.84","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","13",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","167",,"Live births in hospitals","64","64","42","127","(41.6496980525, -75.3051535022)","POINT (-75.3051535022 41.6496980525)"
"County","Tioga County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020","60.44","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","11",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","182",,"Live births in hospitals","59","59","42","117","(41.7733383358, -77.2578807579)","POINT (-77.2578807579 41.7733383358)"
"County","Somerset County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","240",,"Live births in hospitals","56","56","42","111","(39.9714629901, -79.0310020611)","POINT (-79.0310020611 39.9714629901)"
"County","Blair County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017","98.90","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","54",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","546",,"Live births in hospitals","7","07","42","013","(40.4855502384, -78.349076871)","POINT (-78.349076871 40.4855502384)"
"County","Potter County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","62",,"Live births in hospitals","53","53","42","105","(41.7442064382, -77.8987922939)","POINT (-77.8987922939 41.7442064382)"
"County","Dauphin County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017","43.10","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","65",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","1508",,"Live births in hospitals","22","22","42","043","(40.4197463597, -76.7796056802)","POINT (-76.7796056802 40.4197463597)"
"County","Adams County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020","33.54","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","11",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","328",,"Live births in hospitals","1","01","42","001","(39.8720956503, -77.2222427076)","POINT (-77.2222427076 39.8720956503)"
"County","Perry County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020","108.43","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","18",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","166",,"Live births in hospitals","50","50","42","099","(40.4041531744, -77.2590738496)","POINT (-77.2590738496 40.4041531744)"
"County","Tioga County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","183",,"Live births in hospitals","59","59","42","117","(41.7733383358, -77.2578807579)","POINT (-77.2578807579 41.7733383358)"
