"geographic_area","geographic_name","gender","age","year","time_period","time_period_dates","estimated_lost_lifetime_wages","estimated_lost_lifetime_wages_1","lost_tax_revenue","lost_tax_revenue_description","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude_longitude","geocoded_column","latitude","longitude"
"County","Huntingdon","All","All (0 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","8505741.616","Lost lifetime wages due to mortality casued by opiod use","261126.27","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","31","31","42","061","(40.4161050032, -77.9827661036)","POINT (-77.9827661036 40.4161050032)","40.416105","-77.9827661"
"County","Juniata","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","8497663.724","Lost lifetime wages due to mortality casued by opiod use","260878.28","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","34","34","42","067","(40.5343300836, -77.405775001)","POINT (-77.405775001 40.5343300836)","40.53433008","-77.405775"
"County","York","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","11337731.71","Lost lifetime wages due to mortality casued by opiod use","348068.36","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","67","67","42","133","(39.9219253124, -76.7257605231)","POINT (-76.7257605231 39.9219253124)","39.92192531","-76.72576052"
"County","Columbia","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","8912102.308","Lost lifetime wages due to mortality casued by opiod use","273601.54","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","19","19","42","037","(41.0491208559, -76.4100217975)","POINT (-76.4100217975 41.0491208559)","41.04912086","-76.4100218"
"County","Northampton","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","10437346.55","Lost lifetime wages due to mortality casued by opiod use","320426.54","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","48","48","42","095","(40.754595404, -75.3126372576)","POINT (-75.3126372576 40.754595404)","40.7545954","-75.31263726"
"County","Delaware","All","All (0 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","12822628.15","Lost lifetime wages due to mortality casued by opiod use","393654.68","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","23","23","42","045","(39.9165786652, -75.4062771212)","POINT (-75.40627712120002 39.9165786652)","39.91657867","-75.40627712"
"County","Indiana","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","10175717.06","Lost lifetime wages due to mortality casued by opiod use","312394.51","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","32","32","42","063","(40.6529549748, -79.0933349286)","POINT (-79.0933349286 40.6529549748)","40.65295497","-79.09333493"
"County","Cambria","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","8722838.424","Lost lifetime wages due to mortality casued by opiod use","267791.14","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","11","11","42","021","(40.4912749067, -78.7189417385)","POINT (-78.7189417385 40.4912749067)","40.49127491","-78.71894174"
"County","Armstrong","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","9048483.636","Lost lifetime wages due to mortality casued by opiod use","277788.45","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","3","03","42","005","(40.8150952555, -79.4731689893)","POINT (-79.4731689893 40.8150952555)","40.81509526","-79.47316899"
"County","Luzerne","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","9646891.505","Lost lifetime wages due to mortality casued by opiod use","296159.57","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","40","40","42","079","(41.1783643884, -75.991996098)","POINT (-75.991996098 41.178364388400006)","41.17836439","-75.9919961"
"County","Perry","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","7956698.394","Lost lifetime wages due to mortality casued by opiod use","244270.64","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","50","50","42","099","(40.4041531744, -77.2590738496)","POINT (-77.2590738496 40.4041531744)","40.40415317","-77.25907385"
"County","Clearfield","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","9206070.703","Lost lifetime wages due to mortality casued by opiod use","282626.37","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","17","17","42","033","(41.0004290024, -78.4755834299)","POINT (-78.4755834299 41.0004290024)","41.000429","-78.47558343"
"County","Chester","All","All (0 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","15213476.33","Lost lifetime wages due to mortality casued by opiod use","467053.72","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","15","15","42","029","(39.9748705566, -75.7562649818)","POINT (-75.7562649818 39.9748705566)","39.97487056","-75.75626498"
"County","Mifflin","All","All (0 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","8505741.616","Lost lifetime wages due to mortality casued by opiod use","261126.27","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","44","44","42","087","(40.6127492804, -77.6200308901)","POINT (-77.6200308901 40.6127492804)","40.61274928","-77.62003089"
"County","Dauphin","All","All (0 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","11731577.52","Lost lifetime wages due to mortality casued by opiod use","360159.43","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","22","22","42","043","(40.4197463597, -76.7796056802)","POINT (-76.7796056802 40.4197463597)","40.41974636","-76.77960568"
"County","Forest","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","9808322.465","Lost lifetime wages due to mortality casued by opiod use","301115.50","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","27","27","42","053","(41.5135787577, -79.2378099483)","POINT (-79.2378099483 41.5135787577)","41.51357876","-79.23780995"
"County","Washington","All","All (0 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","12165771.14","Lost lifetime wages due to mortality casued by opiod use","373489.17","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","63","63","42","125","(40.1910966345, -80.2518008276)","POINT (-80.2518008276 40.1910966345)","40.19109663","-80.25180083"
"County","Somerset","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","8895402.553","Lost lifetime wages due to mortality casued by opiod use","273088.86","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","56","56","42","111","(39.9714629901, -79.0310020611)","POINT (-79.0310020611 39.9714629901)","39.97146299","-79.03100206"
"County","Greene","All","All (0 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","11854042.39","Lost lifetime wages due to mortality casued by opiod use","363919.10","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","30","30","42","059","(39.8548039342, -80.2294381655)","POINT (-80.2294381655 39.8548039342)","39.85480393","-80.22943817"
"County","Crawford","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","8817470.366","Lost lifetime wages due to mortality casued by opiod use","270696.34","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","20","20","42","039","(41.6854690692, -80.1132108295)","POINT (-80.1132108295 41.6854690692)","41.68546907","-80.11321083"
"County","Potter","All","All (0 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","9223831.058","Lost lifetime wages due to mortality casued by opiod use","283171.61","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","53","53","42","105","(41.7442064382, -77.8987922939)","POINT (-77.8987922939 41.7442064382)","41.74420644","-77.89879229"
"County","Snyder","All","All (0 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","7837751.436","Lost lifetime wages due to mortality casued by opiod use","240618.97","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","55","55","42","109","(40.7711373692, -77.0725596804)","POINT (-77.0725596804 40.7711373692)","40.77113737","-77.07255968"
"County","Susquehanna","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","8996768.641","Lost lifetime wages due to mortality casued by opiod use","276200.80","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","58","58","42","115","(41.8205685982, -75.8025030296)","POINT (-75.8025030296 41.8205685982)","41.8205686","-75.80250303"
"County","Erie","All","All (0 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","10120559.71","Lost lifetime wages due to mortality casued by opiod use","310701.18","Estimated lifetime state income tax revenue lost due to mortality caused by opioid use","25","25","42","049","(41.9941378702, -80.0407591036)","POINT (-80.0407591036 41.9941378702)","41.99413787","-80.0407591"
