"age_group","race_group","gender","county_name","rate","type_of_rate","overdose_type","time_measure","year","time_period","quarter_date_start","notes","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude_longitude","longitude","georeferenced_latitude_longitude"
"All Ages","All Races","All Genders","Sullivan",,"Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2017","2017 Q4","2017-10-01T00:00:00.000","Not displayed when count is between 1 and 4.","57","57","42","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"All Ages","All Races","All Genders","Susquehanna","1.736","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2021","2021 Q4","2021-10-01T00:00:00.000",,"58","58","42","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"All Ages","All Races","All Genders","Lebanon","5.873","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2018","2018 Q1","2018-01-01T00:00:00.000",,"38","38","42","075","40.367597","-76.46182575","POINT (-76.46182575 40.367597)"
"All Ages","All Races","All Genders","Wyoming",,"Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2018","2018 Q3","2018-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","66","66","42","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"All Ages","All Races","All Genders","Union",,"Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2018","2018 Q2","2018-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","60","60","42","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"All Ages","All Races","All Genders","Cumberland","71.834","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2017","2017 Q1","2017-01-01T00:00:00.000",,"21","21","42","041","40.16759839","-77.26866271","POINT (-77.26866271 40.16759839)"
"All Ages","All Races","All Genders","Mifflin","0","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000",,"44","44","42","087","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"All Ages","All Races","All Genders","Clinton","0","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2017","2017 Q3","2017-07-01T00:00:00.000",,"18","18","42","035","41.23286274","-77.6428376","POINT (-77.6428376 41.23286274)"
"All Ages","All Races","All Genders","Philadelphia","2.809","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2017","2017 Q1","2017-01-01T00:00:00.000",,"51","51","42","101","40.00444354","-75.140236","POINT (-75.140236 40.00444354)"
"All Ages","All Races","All Genders","Bradford",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2017","2017 Q1","2017-01-01T00:00:00.000","Not displayed when count is between 1 and 4.","8","08","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"35-44","All Races","All Genders","Pennsylvania","128.63","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2018","2018 Q4","2018-10-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Bradford","0","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2017","2017 Q3","2017-07-01T00:00:00.000",,"8","08","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"All Ages","All Races","All Genders","Somerset","18.437","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2018","2018 Q4","2018-10-01T00:00:00.000",,"56","56","42","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"All Ages","All Races","All Genders","Huntingdon","53.681","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2018","2018 Q1","2018-01-01T00:00:00.000",,"31","31","42","061","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"All Ages","All Races","All Genders","Pike",,"Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2021","2021 Q2","2021-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","52","52","42","103","41.332572","-75.03270924","POINT (-75.03270924 41.332572)"
"All Ages","All Races","All Genders","Mifflin","0","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2017","2017 Q4","2017-10-01T00:00:00.000",,"44","44","42","087","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"All Ages","All Races","All Genders","Luzerne","0.885","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2016","2016 Q3","2016-07-01T00:00:00.000",,"40","40","42","079","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"All Ages","All Races","All Genders","York","1.759","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2019","2019 Q4","2019-10-01T00:00:00.000",,"67","67","42","133","39.92192531","-76.72576052","POINT (-76.72576052 39.92192531)"
"55-64","All Races","All Genders","Pennsylvania","1.695","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2021","2021 Q3","2021-07-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Schuylkill","1.415","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2019","2019 Q4","2019-10-01T00:00:00.000",,"54","54","42","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"All Ages","All Races","All Genders","Crawford","10.516","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2021","2021 Q2","2021-04-01T00:00:00.000",,"20","20","42","039","41.68546907","-80.11321083","POINT (-80.11321083 41.68546907)"
"All Ages","All Races","All Genders","Philadelphia","1.199","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2021","2021 Q4","2021-10-01T00:00:00.000",,"51","51","42","101","40.00444354","-75.140236","POINT (-75.140236 40.00444354)"
"All Ages","All Races","All Genders","Erie","77.38","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2021","2021 Q2","2021-04-01T00:00:00.000",,"25","25","42","049","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"All Ages","All Races","Male","Pennsylvania","27.491","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2021","2021 Q1","2021-01-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","Female","Pennsylvania","7.443","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2018","2018 Q2","2018-04-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Columbia","4.618","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2021","2021 Q4","2021-10-01T00:00:00.000",,"19","19","42","037","41.04912086","-76.4100218","POINT (-76.4100218 41.04912086)"
"All Ages","All Races","All Genders","Union","9.826","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2016","2016 Q4","2016-10-01T00:00:00.000",,"60","60","42","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"All Ages","All Races","All Genders","Bucks","0.828","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2020","2020 Q1","2020-01-01T00:00:00.000",,"9","09","42","017","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
"65+","All Races","All Genders","Pennsylvania","4.953","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2020","2020 Q3","2020-07-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Clearfield",,"Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2017","2017 Q2","2017-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","17","17","42","033","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"All Ages","UnknownRace","All Genders","Pennsylvania","17.526","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2018","2018 Q2","2018-04-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Jefferson",,"Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2019","2019 Q2","2019-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","33","33","42","065","41.13139091","-79.00101814","POINT (-79.00101814 41.13139091)"
"All Ages","All Races","All Genders","Philadelphia","1.553","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2018","2018 Q4","2018-10-01T00:00:00.000",,"51","51","42","101","40.00444354","-75.140236","POINT (-75.140236 40.00444354)"
"All Ages","All Races","All Genders","McKean","0","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2017","2017 Q2","2017-04-01T00:00:00.000",,"42","42","42","083","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"All Ages","All Races","All Genders","Luzerne","1.197","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2021","2021 Q1","2021-01-01T00:00:00.000",,"40","40","42","079","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"All Ages","All Races","All Genders","Union","9.726","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2021","2021 Q1","2021-01-01T00:00:00.000",,"60","60","42","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"All Ages","All Races","All Genders","Lancaster","6.705","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2017","2017 Q2","2017-04-01T00:00:00.000",,"36","36","42","071","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"All Ages","All Races","All Genders","Mifflin","6.707","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2018","2018 Q3","2018-07-01T00:00:00.000",,"44","44","42","087","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"15-24","All Races","All Genders","Pennsylvania","24.161","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2020","2020 Q2","2020-04-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Luzerne","7.743","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2021","2021 Q1","2021-01-01T00:00:00.000",,"40","40","42","079","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"All Ages","All Races","All Genders","Union","56.672","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000",,"60","60","42","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"All Ages","All Races","All Genders","Warren",,"Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2020","2020 Q3","2020-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","62","62","42","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"All Ages","All Races","All Genders","Clinton",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2017","2017 Q3","2017-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","18","18","42","035","41.23286274","-77.6428376","POINT (-77.6428376 41.23286274)"
"35-44","All Races","All Genders","Pennsylvania","30.369","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2017","2017 Q1","2017-01-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Clinton","0","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2016","2016 Q4","2016-10-01T00:00:00.000",,"18","18","42","035","41.23286274","-77.6428376","POINT (-77.6428376 41.23286274)"
"15-24","All Races","All Genders","Pennsylvania","8.88","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2020","2020 Q1","2020-01-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Bradford",,"Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2019","2019 Q2","2019-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","8","08","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"35-44","All Races","All Genders","Pennsylvania","0.189","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2016","2016 Q4","2016-10-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"0-14","All Races","All Genders","Pennsylvania","0.142","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2018","2018 Q4","2018-10-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Montour","48.004","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2017","2017 Q1","2017-01-01T00:00:00.000",,"47","47","42","093","41.02801824","-76.66470527","POINT (-76.66470527 41.02801824)"
"55-64","All Races","All Genders","Pennsylvania","14.348","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2017","2017 Q3","2017-07-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Somerset","16.97","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2021","2021 Q3","2021-07-01T00:00:00.000",,"56","56","42","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"All Ages","All Races","All Genders","Indiana","6.661","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2020","2020 Q3","2020-07-01T00:00:00.000",,"32","32","42","063","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"All Ages","All Races","All Genders","Centre",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","14","14","42","027","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"All Ages","All Races","All Genders","Northumberland","6.302","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2017","2017 Q1","2017-01-01T00:00:00.000",,"49","49","42","097","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"All Ages","All Races","All Genders","Schuylkill","9.994","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2016","2016 Q4","2016-10-01T00:00:00.000",,"54","54","42","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"All Ages","All Races","All Genders","Perry",,"Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2021","2021 Q4","2021-10-01T00:00:00.000","Not displayed when count is between 1 and 4.","50","50","42","099","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"All Ages","All Races","All Genders","Montgomery","5.617","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2020","2020 Q3","2020-07-01T00:00:00.000",,"46","46","42","091","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"All Ages","All Races","All Genders","Westmoreland",,"Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2021","2021 Q4","2021-10-01T00:00:00.000","Not displayed when count is between 1 and 4.","65","65","42","129","40.310315","-79.47134118","POINT (-79.47134118 40.310315)"
"All Ages","All Races","All Genders","Sullivan",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2020","2020 Q3","2020-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","57","57","42","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"All Ages","All Races","All Genders","Mifflin","8.221","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2018","2018 Q2","2018-04-01T00:00:00.000",,"44","44","42","087","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"All Ages","All Races","All Genders","Montour","0","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2017","2017 Q3","2017-07-01T00:00:00.000",,"47","47","42","093","41.02801824","-76.66470527","POINT (-76.66470527 41.02801824)"
"All Ages","All Races","All Genders","Elk",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2018","2018 Q2","2018-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","24","24","42","047","41.42819416","-78.64947713","POINT (-78.64947713 41.42819416)"
"All Ages","All Races","All Genders","Tioga",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","59","59","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"All Ages","Black","All Genders","Pennsylvania","8.75","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2018","2018 Q3","2018-07-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"45-54","All Races","All Genders","Pennsylvania","1.284","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2020","2020 Q2","2020-04-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Beaver","7.137","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2021","2021 Q1","2021-01-01T00:00:00.000",,"4","04","42","007","40.68349245","-80.35107356","POINT (-80.35107356 40.68349245)"
"All Ages","All Races","All Genders","Lebanon","17.632","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2017","2017 Q3","2017-07-01T00:00:00.000",,"38","38","42","075","40.367597","-76.46182575","POINT (-76.46182575 40.367597)"
"All Ages","All Races","All Genders","Bradford","0","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2019","2019 Q2","2019-04-01T00:00:00.000",,"8","08","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"All Ages","All Races","All Genders","Jefferson",,"Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","33","33","42","065","41.13139091","-79.00101814","POINT (-79.00101814 41.13139091)"
"All Ages","All Races","All Genders","Clarion","0","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2021","2021 Q1","2021-01-01T00:00:00.000",,"16","16","42","031","41.19279129","-79.42483608","POINT (-79.42483608 41.19279129)"
"All Ages","All Races","All Genders","Jefferson",,"Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2020","2020 Q2","2020-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","33","33","42","065","41.13139091","-79.00101814","POINT (-79.00101814 41.13139091)"
"All Ages","All Races","All Genders","Monroe","0","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2021","2021 Q1","2021-01-01T00:00:00.000",,"45","45","42","089","41.06091787","-75.34083603","POINT (-75.34083603 41.06091787)"
"All Ages","All Races","All Genders","Pennsylvania","1.215","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2019","2019 Q4","2019-10-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Bucks","10.52","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2018","2018 Q1","2018-01-01T00:00:00.000",,"9","09","42","017","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
"All Ages","All Races","All Genders","Wayne",,"Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2020","2020 Q3","2020-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","64","64","42","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"All Ages","All Races","All Genders","Blair","0.821","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000",,"7","07","42","013","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"All Ages","All Races","All Genders","Schuylkill","7.422","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2017","2017 Q1","2017-01-01T00:00:00.000",,"54","54","42","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"All Ages","All Races","All Genders","Bradford","4.642","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2019","2019 Q4","2019-10-01T00:00:00.000",,"8","08","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"All Ages","All Races","All Genders","Westmoreland","3.298","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000",,"65","65","42","129","40.310315","-79.47134118","POINT (-79.47134118 40.310315)"
"All Ages","All Races","All Genders","Snyder","4.459","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000",,"55","55","42","109","40.77113737","-77.07255968","POINT (-77.07255968 40.77113737)"
"25-34","All Races","All Genders","Pennsylvania","28.878","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2018","2018 Q1","2018-01-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Lackawanna","2.671","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2021","2021 Q3","2021-07-01T00:00:00.000",,"35","35","42","069","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"All Ages","All Races","All Genders","Erie","1.854","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000",,"25","25","42","049","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"All Ages","All Races","All Genders","Schuylkill",,"Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2019","2019 Q2","2019-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","54","54","42","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"All Ages","White","All Genders","Pennsylvania","4.852","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2020","2020 Q1","2020-01-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"35-44","All Races","All Genders","Pennsylvania","14.236","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2021","2021 Q1","2021-01-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Westmoreland","1.605","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000",,"65","65","42","129","40.310315","-79.47134118","POINT (-79.47134118 40.310315)"
"All Ages","All Races","All Genders","Bradford","0","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2019","2019 Q4","2019-10-01T00:00:00.000",,"8","08","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"All Ages","All Races","All Genders","Beaver","110.126","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000",,"4","04","42","007","40.68349245","-80.35107356","POINT (-80.35107356 40.68349245)"
"All Ages","All Races","All Genders","Mercer","13.97","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2020","2020 Q1","2020-01-01T00:00:00.000",,"43","43","42","085","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"All Ages","All Races","All Genders","Centre","0","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2017","2017 Q2","2017-04-01T00:00:00.000",,"14","14","42","027","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"All Ages","All Races","All Genders","Northumberland","0.659","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2018","2018 Q2","2018-04-01T00:00:00.000",,"49","49","42","097","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"All Ages","All Races","All Genders","Butler","0","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2018","2018 Q3","2018-07-01T00:00:00.000",,"10","10","42","019","40.91083185","-79.91711779","POINT (-79.91711779 40.91083185)"
"All Ages","All Races","All Genders","Philadelphia","115.39","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2018","2018 Q4","2018-10-01T00:00:00.000",,"51","51","42","101","40.00444354","-75.140236","POINT (-75.140236 40.00444354)"
"All Ages","All Races","All Genders","Greene",,"Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2017","2017 Q3","2017-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","30","30","42","059","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"All Ages","All Races","All Genders","Erie","97.272","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2020","2020 Q3","2020-07-01T00:00:00.000",,"25","25","42","049","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"All Ages","All Races","All Genders","Blair","3.41","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000",,"7","07","42","013","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"All Ages","All Races","All Genders","Fulton","0","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000",,"29","29","42","057","39.92487511","-78.11485045","POINT (-78.11485045 39.92487511)"
"All Ages","All Races","All Genders","Philadelphia","15.34","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2021","2021 Q1","2021-01-01T00:00:00.000",,"51","51","42","101","40.00444354","-75.140236","POINT (-75.140236 40.00444354)"
"All Ages","All Races","All Genders","Cambria","16.774","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2016","2016 Q3","2016-07-01T00:00:00.000",,"11","11","42","021","40.49127491","-78.71894174","POINT (-78.71894174 40.49127491)"
"All Ages","All Races","All Genders","Northampton","1.615","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2017","2017 Q4","2017-10-01T00:00:00.000",,"48","48","42","095","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"All Ages","All Races","All Genders","Indiana","5.471","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2021","2021 Q4","2021-10-01T00:00:00.000",,"32","32","42","063","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"All Ages","All Races","All Genders","Sullivan","0","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2020","2020 Q2","2020-04-01T00:00:00.000",,"57","57","42","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
