"geographic_area","geographic_name","gender","age","year","time_period","time_period_dates","rate_of_neonatal_hospital","type_of_rate","number_of_neonatal_hospital","number_of_neonatal_hospital_1","number_of_neonatal_hospital_2","total_number_of_birth","total_number_of_birth_1","total_number_of_birth_2","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude_longitude","geocoded_column"
"County","Erie","All","<1 month","2017","2017 Q2","4/1/2017-6/30/2017","20.72","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","15",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","724",,"Live births in hospitals","25","25","42","049","(41.9941378702, -80.0407591036)","POINT (-80.0407591036 41.9941378702)"
"County","Jefferson","All","<1 month","2016","2016 Annual","1/1/2016-12/31/2016","11.99","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","5","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","417",,"Live births in hospitals","33","33","42","065","(41.1313909115, -79.0010181419)","POINT (-79.0010181419 41.1313909115)"
"County","Butler","All","<1 month","2017","2017 Q2","4/1/2017-6/30/2017","17.39","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","8","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","460",,"Live births in hospitals","10","10","42","019","(40.9108318483, -79.9171177889)","POINT (-79.9171177889 40.9108318483)"
"County","Susquehanna","All","<1 month","2017","2017 Q1","1/1/2017-3/31/2017",,"Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","0","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","74",,"Live births in hospitals","58","58","42","115","(41.8205685982, -75.8025030296)","POINT (-75.8025030296 41.8205685982)"
"County","Juniata","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","38.46","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","2","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","52",,"Live births in hospitals","34","34","42","067","(40.5343300836, -77.405775001)","POINT (-77.405775001 40.5343300836)"
"County","Fayette","All","<1 month","2016","2016 Q3","7/1/2016-9/30/2016","58.28","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","19",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","326",,"Live births in hospitals","26","26","42","051","(39.919447803, -79.6518963464)","POINT (-79.6518963464 39.919447803)"
"County","Perry","All","<1 month","2016","2016 Q4","10/1/2016-12/31/2016","31.75","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","4","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","126",,"Live births in hospitals","50","50","42","099","(40.4041531744, -77.2590738496)","POINT (-77.2590738496 40.4041531744)"
"County","Beaver","All","<1 month","2016","2016 Q3","7/1/2016-9/30/2016","11.76","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","5","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","425",,"Live births in hospitals","4","04","42","007","(40.6834924548, -80.3510735648)","POINT (-80.3510735648 40.6834924548)"
"County","Franklin","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","25.71","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","9","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","350",,"Live births in hospitals","28","28","42","055","(39.9278619704, -77.7239884483)","POINT (-77.7239884483 39.9278619704)"
"County","Northumberland","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","10.42","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","2","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","192",,"Live births in hospitals","49","49","42","097","(40.8515092572, -76.7118842273)","POINT (-76.7118842273 40.8515092572)"
"County","Potter","All","<1 month","2017","2017 Q1","1/1/2017-3/31/2017",,"Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","0","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","35",,"Live births in hospitals","53","53","42","105","(41.7442064382, -77.8987922939)","POINT (-77.8987922939 41.7442064382)"
"County","Northampton","All","<1 month","2016","2016 Q3","7/1/2016-9/30/2016","9.06","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","7","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","773",,"Live births in hospitals","48","48","42","095","(40.754595404, -75.3126372576)","POINT (-75.3126372576 40.754595404)"
"County","Lycoming","All","<1 month","2016","2016 Q3","7/1/2016-9/30/2016","2.94","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","1","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","340",,"Live births in hospitals","41","41","42","081","(41.3445979226, -77.069424568)","POINT (-77.069424568 41.3445979226)"
"County","Clearfield","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","21.86","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","4","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","183",,"Live births in hospitals","17","17","42","033","(41.0004290024, -78.4755834299)","POINT (-78.4755834299 41.0004290024)"
"State","Commonwealth","Male","<1 month","2017","2017 Q2","4/1/2017-6/30/2017","13.85","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","221",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","15957",,"Live births in hospitals","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)"
"County","Venango","All","<1 month","2016","2016 Q4","10/1/2016-12/31/2016","36.50","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","5","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","137",,"Live births in hospitals","61","61","42","121","(41.4034125863, -79.7628656104)","POINT (-79.7628656104 41.4034125863)"
"County","Cumberland","All","<1 month","2017","2017 Q1","1/1/2017-3/31/2017","8.98","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","5","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","557",,"Live births in hospitals","21","21","42","041","(40.167598388, -77.268662705)","POINT (-77.268662705 40.167598388)"
"County","Lycoming","All","<1 month","2017","2017 Q4","10/1/2017-12/31/2017","6.37","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","2","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","314",,"Live births in hospitals","41","41","42","081","(41.3445979226, -77.069424568)","POINT (-77.069424568 41.3445979226)"
"County","Allegheny","All","<1 month","2017","2017 Q4","10/1/2017-12/31/2017","16.04","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","51",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","3180",,"Live births in hospitals","2","02","42","003","(40.4673554298, -79.9861984282)","POINT (-79.9861984282 40.4673554298)"
"County","Delaware","All","<1 month","2016","2016 Annual","1/1/2016-12/31/2016","16.96","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","110",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","6486",,"Live births in hospitals","23","23","42","045","(39.9165786652, -75.4062771212)","POINT (-75.4062771212 39.9165786652)"
"State","Commonwealth","All","<1 month","2016","2016 Q4","10/1/2016-12/31/2016","14.90","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","473",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","31738",,"Live births in hospitals","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)"
"County","Mifflin","All","<1 month","2016","2016 Annual","1/1/2016-12/31/2016","22.44","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","9","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","401",,"Live births in hospitals","44","44","42","087","(40.6127492804, -77.6200308901)","POINT (-77.6200308901 40.6127492804)"
"County","Lackawanna","All","<1 month","2016","2016 Q2","4/1/2016-6/30/2016","37.77","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","21",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","556",,"Live births in hospitals","35","35","42","069","(41.4391006428, -75.6121834524)","POINT (-75.6121834524 41.4391006428)"
"County","Forest","All","<1 month","2016","2016 Q4","10/1/2016-12/31/2016",,"Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","0","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","7","Not displayed when total number of birth hospitalizations is less than 11","Live births in hospitals","27","27","42","053","(41.5135787577, -79.2378099483)","POINT (-79.2378099483 41.5135787577)"
"County","Greene","All","<1 month","2016","2016 Q4","10/1/2016-12/31/2016","76.92","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","5","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","65",,"Live births in hospitals","30","30","42","059","(39.8548039342, -80.2294381655)","POINT (-80.2294381655 39.8548039342)"
"County","Allegheny","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","18.32","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","55",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","3002",,"Live births in hospitals","2","02","42","003","(40.4673554298, -79.9861984282)","POINT (-79.9861984282 40.4673554298)"
"County","Cameron","All","<1 month","2016","2016 Annual","1/1/2016-12/31/2016","138.89","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","5","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","36",,"Live births in hospitals","12","12","42","023","(41.4388026531, -78.2091693241)","POINT (-78.2091693241 41.4388026531)"
"County","Schuylkill","All","<1 month","2016","2016 Q2","4/1/2016-6/30/2016","22.66","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","8","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","353",,"Live births in hospitals","54","54","42","107","(40.707512431, -76.223323851)","POINT (-76.223323851 40.707512431)"
"County","Wayne","All","<1 month","2016","2016 Q2","4/1/2016-6/30/2016","10.20","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","1","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","98",,"Live births in hospitals","64","64","42","127","(41.6496980525, -75.3051535022)","POINT (-75.3051535022 41.6496980525)"
"County","Tioga","All","<1 month","2016","2016 Annual","1/1/2016-12/31/2016","3.32","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","1","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","301",,"Live births in hospitals","59","59","42","117","(41.7733383358, -77.2578807579)","POINT (-77.2578807579 41.7733383358)"
"County","Centre","All","<1 month","2017","2017 Q3","7/1/2017-9/30/2017","6.94","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","2","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","288",,"Live births in hospitals","14","14","42","027","(40.9193135008, -77.8250011212)","POINT (-77.8250011212 40.9193135008)"
"County","Somerset","All","<1 month","2016","2016 Q4","10/1/2016-12/31/2016","18.52","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","1","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","54",,"Live births in hospitals","56","56","42","111","(39.9714629901, -79.0310020611)","POINT (-79.0310020611 39.9714629901)"
"County","Berks","All","<1 month","2017","2017 Q1","1/1/2017-3/31/2017","7.91","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","8","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","1012",,"Live births in hospitals","6","06","42","011","(40.4193963513, -75.9307732705)","POINT (-75.9307732705 40.4193963513)"
"County","Blair","All","<1 month","2016","2016 Q2","4/1/2016-6/30/2016","24.02","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","8","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","333",,"Live births in hospitals","7","07","42","013","(40.4855502384, -78.349076871)","POINT (-78.349076871 40.4855502384)"
"County","Potter","All","<1 month","2016","2016 Q3","7/1/2016-9/30/2016",,"Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","0","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","37",,"Live births in hospitals","53","53","42","105","(41.7442064382, -77.8987922939)","POINT (-77.8987922939 41.7442064382)"
"County","Chester","All","<1 month","2017","2017 Q2","4/1/2017-6/30/2017","14.51","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","17",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","1172",,"Live births in hospitals","15","15","42","029","(39.9748705566, -75.7562649818)","POINT (-75.7562649818 39.9748705566)"
"County","Pike","All","<1 month","2017","2017 Q2","4/1/2017-6/30/2017",,"Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","0","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","80",,"Live births in hospitals","52","52","42","103","(41.332571995, -75.0327092448)","POINT (-75.0327092448 41.332571995)"
"County","Indiana","All","<1 month","2017","2017 Annual","1/1/2017-12/31/2017","22.52","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","15",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","666",,"Live births in hospitals","32","32","42","063","(40.6529549748, -79.0933349286)","POINT (-79.0933349286 40.6529549748)"
"County","Northampton","All","<1 month","2017","2017 Q1","1/1/2017-3/31/2017","4.75","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","3","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","631",,"Live births in hospitals","48","48","42","095","(40.754595404, -75.3126372576)","POINT (-75.3126372576 40.754595404)"
"County","Armstrong","All","<1 month","2017","2017 Annual","1/1/2017-12/31/2017","25.50","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","14",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","549",,"Live births in hospitals","3","03","42","005","(40.8150952555, -79.4731689893)","POINT (-79.4731689893 40.8150952555)"
"County","Luzerne","All","<1 month","2017","2017 Q3","7/1/2017-9/30/2017","15.63","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","14",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","896",,"Live births in hospitals","40","40","42","079","(41.1783643884, -75.991996098)","POINT (-75.991996098 41.1783643884)"
"County","Wayne","All","<1 month","2017","2017 Annual","1/1/2017-12/31/2017","9.38","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","3","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","320",,"Live births in hospitals","64","64","42","127","(41.6496980525, -75.3051535022)","POINT (-75.3051535022 41.6496980525)"
"County","Dauphin","All","<1 month","2016","2016 Q2","4/1/2016-6/30/2016","4.94","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","4","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","809",,"Live births in hospitals","22","22","42","043","(40.4197463597, -76.7796056802)","POINT (-76.7796056802 40.4197463597)"
"County","Adams","All","<1 month","2016","2016 Annual","1/1/2016-12/31/2016","20.41","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","17",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","833",,"Live births in hospitals","1","01","42","001","(39.8720956503, -77.2222427076)","POINT (-77.2222427076 39.8720956503)"
"County","Washington","All","<1 month","2017","2017 Q1","1/1/2017-3/31/2017","12.93","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","6","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","464",,"Live births in hospitals","63","63","42","125","(40.1910966345, -80.2518008276)","POINT (-80.2518008276 40.1910966345)"
"County","Mercer","All","<1 month","2017","2017 Q1","1/1/2017-3/31/2017","52.85","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","13",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","246",,"Live births in hospitals","43","43","42","085","(41.302377765, -80.2600941079)","POINT (-80.2600941079 41.302377765)"
"County","Warren","All","<1 month","2017","2017 Q4","10/1/2017-12/31/2017","38.46","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","3","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","78",,"Live births in hospitals","62","62","42","123","(41.8167523652, -79.278581578)","POINT (-79.278581578 41.8167523652)"
"County","McKean","All","<1 month","2017","2017 Q2","4/1/2017-6/30/2017",,"Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","0","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","75",,"Live births in hospitals","42","42","42","083","(41.810370736, -78.5712201998)","POINT (-78.5712201998 41.810370736)"
"County","Perry","All","<1 month","2016","2016 Annual","1/1/2016-12/31/2016","22.63","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","11",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","486",,"Live births in hospitals","50","50","42","099","(40.4041531744, -77.2590738496)","POINT (-77.2590738496 40.4041531744)"
"County","Carbon","All","<1 month","2017","2017 Q4","10/1/2017-12/31/2017","21.58","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","3","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","139",,"Live births in hospitals","13","13","42","025","(40.9193670081, -75.7110703866)","POINT (-75.7110703866 40.9193670081)"
"County","Bedford","All","<1 month","2017","2017 Q2","4/1/2017-6/30/2017","23.26","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","2","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","86",,"Live births in hospitals","5","05","42","009","(40.0073753643, -78.4911647381)","POINT (-78.4911647381 40.0073753643)"
"County","Juniata","All","<1 month","2017","2017 Q4","10/1/2017-12/31/2017",,"Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","0","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","36",,"Live births in hospitals","34","34","42","067","(40.5343300836, -77.405775001)","POINT (-77.405775001 40.5343300836)"
"County","Lancaster","All","<1 month","2017","2017 Q3","7/1/2017-9/30/2017","9.41","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","15",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","1594",,"Live births in hospitals","36","36","42","071","(40.0459079619, -76.2513876838)","POINT (-76.2513876838 40.0459079619)"
"County","Cameron","All","<1 month","2017","2017 Annual","1/1/2017-12/31/2017","48.78","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","2","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","41",,"Live births in hospitals","12","12","42","023","(41.4388026531, -78.2091693241)","POINT (-78.2091693241 41.4388026531)"
"County","Lawrence","All","<1 month","2017","2017 Q2","4/1/2017-6/30/2017","23.15","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","5","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","216",,"Live births in hospitals","37","37","42","073","(40.9932503514, -80.3375411446)","POINT (-80.3375411446 40.9932503514)"
"County","Tioga","All","<1 month","2016","2016 Q2","4/1/2016-6/30/2016","12.82","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","1","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","78",,"Live births in hospitals","59","59","42","117","(41.7733383358, -77.2578807579)","POINT (-77.2578807579 41.7733383358)"
"County","Monroe","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","21.67","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","7","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","323",,"Live births in hospitals","45","45","42","089","(41.0609178653, -75.3408360302)","POINT (-75.3408360302 41.0609178653)"
"County","Carbon","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","29.20","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","4","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","137",,"Live births in hospitals","13","13","42","025","(40.9193670081, -75.7110703866)","POINT (-75.7110703866 40.9193670081)"
