"filer_identification_number","election_year","election_cycle","amended_report_indicator","termination_indicator","filer_type","filer_name","office","district","party","filer_address_1","filer_address_2","filer_city","filer_state","filer_zip_code","county","phone_number","beginning_balance","monetary","in_kind","filer_location_1","filer_location_2"
"2010112","2017","1","N","N","2","Friends of Senator John Blake",,,,"321 Spruce Street, Suite 1000",,"Scranton","PA","18503",,"5703420405","29416.83","3665.00","0.00","321 Spruce Street, Suite 1000
Scranton, PA 18503
(41.409034, -75.665447)","
Scranton, PA 18503
(41.410233, -75.665782)"
"8200337","2017","1","N","N","2","METROPOLITAN HARRISBURG BUILDERS PAC",,,,"2416 PARK DRIVE",,"HARRISBURG","PA","17110",,"7172325595","24893.65","75.00","0.00","2416 PARK DRIVE
HARRISBURG, PA 17110
(40.310637, -76.841495)","
HARRISBURG, PA 17110
(40.311716, -76.878176)"
"9700250","2017","2","Y","N","2","MALADY & WOOTEN PAC              ",,,,"604 N THIRD ST                ",,"HARRISBURG       ","PA","17101-0000",,,"5849.97","0.00","0.00","604 N THIRD ST
HARRISBURG, PA 17101-0000
(40.264682, -76.885454)","
HARRISBURG, PA 17101-0000
(40.261892, -76.88291)"
"2006251","2017","1","N","N","2","JOHN GALLOWAY FOR STATE REP",,,,"45 VALENTINE LN",,"LEVITTOWN","PA","19054",,"2152082830","36881.39","0.00","0.00","45 VALENTINE LN
LEVITTOWN, PA 19054
(40.178125, -74.83037)","
LEVITTOWN, PA 19054
(40.169223, -74.82218)"
"7900446","2017","1","N","N","3","PENNSYLVANIA CONSULTING ENGINEERS PAC",,,,"800 NORTH THIRD STREET","SUITE 301","HARRISBURG","PA","17102",,"8006511946","52013.00","350.00","0.00","800 NORTH THIRD STREET
HARRISBURG, PA 17102
(40.266096, -76.886414)","SUITE 301
HARRISBURG, PA 17102"
"9600239","2017","1","N","N","2","JPF PAC",,,,"1801 MARKET STREET","SUITE 1100","PHILADELPHIA","PA","19103",,"2158938716","640.96","0.00","0.00","1801 MARKET STREET
PHILADELPHIA, PA 19103
(39.953216, -75.170271)","SUITE 1100
PHILADELPHIA, PA 19103"
"20170121","2017","2","N","N","2","COMMITTEE TO ELECT JANINE EDWARDS JUDGE",,,"REP","PO BOX 1088",,"HONESDALE","PA","18431",,"5704709210","0.00","375.00","0.00","PO BOX 1088
HONESDALE, PA 18431","
HONESDALE, PA 18431
(41.607847, -75.250901)"
"20170070","2017","1","N","N","2","FRIENDS OF MARTY QUALLY",,,"DEM","107 W. BROADWAY",,"GETTYSBURG","PA","17325",,"8603060234","2231.19","450.00","128.00","107 W. BROADWAY
GETTYSBURG, PA 17325
(39.838165, -77.233823)","
GETTYSBURG, PA 17325
(39.828145, -77.222933)"
"20170130","2017","2","N","N","2","REAL JUSTICE PAC",,,,"45 POWERS AVE",,"SAN FRANCISCO","CA","94110",,"4155950040","0.00","0.00","0.00","45 POWERS AVE
SAN FRANCISCO, CA 94110
(37.745779, -122.418505)","
SAN FRANCISCO, CA 94110
(37.749202, -122.41575)"
"20160307","2017","1","N","N","2","PRITCHARD, ERIC J",,,,"1650 MARKET STREET 46TH FLOOR",,"PHILADELPHIA","PA","19103-",,,"0.00","0.00","0.00","1650 MARKET STREET 46TH FLOOR
PHILADELPHIA, PA 19103-
(39.952967, -75.168186)","
PHILADELPHIA, PA 19103-
(39.953128, -75.173591)"
"2000189","2017","1","N","N","2","PHILA FED TEACH (PFT) COM SUPT PUB EDU                      ",,,,"1816 CHESTNUT ST              ",,"PHILADELPHIA     ","PA","191030000",,,"591114.63","80746.68","0.00","1816 CHESTNUT ST
PHILADELPHIA, PA 191030000
(39.951756, -75.171125)","
PHILADELPHIA, PA 191030000
(39.953128, -75.173591)"
"2002072","2017","1","N","N","2","FELDSTEIN GRINBERG LANG & MCKEE, P.C. (FORMERLY FGSM, P.C.) C/O TREASURER: FRANCIS C. RAPP, JR., ESQUIRE",,,,"428 BOULEVARD OF THE ALLIES",,"PITTSBURGH","PA","152190000",,"4122636099","5506.72","0.00","0.00","428 BOULEVARD OF THE ALLIES
PITTSBURGH, PA 152190000
(40.437407, -79.999194)","
PITTSBURGH, PA 152190000
(40.443514, -79.981636)"
"9400403","2017","2","N","N","2","FREEDOM FIRST PAC",,,,"1845 WALNUT STREET","20TH FLOOR","PHILADELPHIA","PA","19103",,"2155686190","107.00","0.00","0.00","1845 WALNUT STREET
PHILADELPHIA, PA 19103
(39.950301, -75.171913)","20TH FLOOR
PHILADELPHIA, PA 19103"
"20160218","2017","2","N","N","3","MEGAN CROMPTON",,,,"71 TAVERN HOUSE HILL",,"MECHANICSBURG","PA","17050",,"7172345424","0.00","0.00","0.00","71 TAVERN HOUSE HILL
MECHANICSBURG, PA 17050
(40.240181, -77.017198)","
MECHANICSBURG, PA 17050
(40.248393, -77.011481)"
"9600267","2017","2","N","N","2","LOCAL 81 IBEW C/O TREASURER PAUL CASPARRO",,,,"431 WYOMING AVENUE",,"SCRANTON","PA","18503",,"5703445711","13697.69","3325.55","0.00","431 WYOMING AVENUE
SCRANTON, PA 18503
(41.411946, -75.661627)","
SCRANTON, PA 18503
(41.410233, -75.665782)"
"8100159","2017","1","N","N","2","ALLEGHENY TECHNOLOGIES INC PAC (AT-PAC)                     ",,,,"SIX PPG PLACE, STE 1000       ",,"PITTSBURGH       ","PA","15222-5479",,,"25693.13","185.50","0.00","SIX PPG PLACE, STE 1000
PITTSBURGH, PA 15222-5479","
PITTSBURGH, PA 15222-5479
(40.447118, -79.99313)"
"8600135","2017","2","N","N","2","PENNSYLVANIA BEER ALLIANCE(PA BEER WHOLESALER-PBWA)         ",,,,"411 WALNUT ST                 ",,"HARRISBURG       ","PA","17101-1904",,,"32286.28","0.00","0.00","411 WALNUT ST
HARRISBURG, PA 17101-1904
(40.263096, -76.880964)","
HARRISBURG, PA 17101-1904
(40.263289, -76.881095)"
"2005111","2017","2","N","N","2","CITIZENS FOR A GROWING ECONOMY                              ",,,,"116 PINE ST, 5TH FL           ",,"HARRISBURG       ","PA","17101-0000",,,"2789.39","0.00","0.00","116 PINE ST, 5TH FL
HARRISBURG, PA 17101-0000
(40.26135, -76.885861)","
HARRISBURG, PA 17101-0000
(40.261892, -76.88291)"
"2006362","2017","2","N","N","2","DEPASQUALE FOR PENNSYLVANIA",,,,"PO BOX 1822",,"YORK","PA","17406",,"7175421729","28331.83","0.00","0.00","PO BOX 1822
YORK, PA 17406","
YORK, PA 17406
(40.011324, -76.652317)"
"8600279","2017","2","N","N","2","FULTON FINANCIAL CORP PAC                                   ",,,,"ONE PENN SQR PO BOX 4887      ",,"LANCASTER        ","PA","176044887",,,"47294.38","2262.00","0.00","ONE PENN SQR PO BOX 4887
LANCASTER, PA 176044887","
LANCASTER, PA 176044887
(40.059656, -76.334746)"
"9600029","2017","1","N","N","2","Jay Costa Jr for State Senate",,,,"314 Newport Road",,"Pittsburgh","PA","15221",,"4128713924","242642.98","0.00","0.00","314 Newport Road
Pittsburgh, PA 15221
(40.427617, -79.860081)","
Pittsburgh, PA 15221
(40.436719, -79.869393)"
"7900488","2017","1","N","N","2","LYCOMING COUNTY DEMOCRATIC COMMITTEE",,,,"722 THIRD AVENUE",,"WILLIAMSPORT","PA","17701",,"5703984472","4266.60","210.00","0.00","722 THIRD AVENUE
WILLIAMSPORT, PA 17701
(41.245863, -77.02167)","
WILLIAMSPORT, PA 17701
(41.277906, -76.990377)"
"20150274","2017","2","N","N","2","RON MCGLAUGHLIN FOR JUDGE",,,,"210 FAIRFIELD DRIVE",,"STATE COLLEGE","PA","16801",,"8142378999","79.00","1300.00","28.00","210 FAIRFIELD DRIVE
STATE COLLEGE, PA 16801
(40.775677, -77.814296)","
STATE COLLEGE, PA 16801
(40.792065, -77.845701)"
"8800271","2017","1","N","N","2","GREATER READING CHAMBER PAC                                 ",,,,"201 PENN ST  STE 501          ",,"READING          ","PA","196014038",,,"6442.16","0.00","0.00","201 PENN ST STE 501
READING, PA 196014038
(40.335408, -75.933275)","
READING, PA 196014038
(40.335426, -75.936251)"
"20120377","2017","2","N","N","2","THE NEW FRONTIER FUND",,,,"1978 DEER PATH RD",,"HARRISBURG","PA","17110",,"7174399446","78724.40","0.00","0.00","1978 DEER PATH RD
HARRISBURG, PA 17110
(40.333188, -76.869371)","
HARRISBURG, PA 17110
(40.311716, -76.878176)"
"8000458","2017","1","N","N","2","PGH METRO BLDRS (HOUSING INDUSTRY RESP GVT)                 ",,,,"2041 BOULEVARD OF THE ALLIES  ",,"PITTSBURGH       ","PA","152190000",,,"8138.81","693.00","0.00","2041 BOULEVARD OF THE ALLIES
PITTSBURGH, PA 152190000
(40.436312, -79.976951)","
PITTSBURGH, PA 152190000
(40.443514, -79.981636)"
"2004017","2017","1","N","N","2","BRAVO PAC (SG PAC)                                          ",,,,"20 N MARKET SQ STE 800        ",,"HARRISBURG       ","PA","17101-0000",,,"7489.86","270.00","0.00","20 N MARKET SQ STE 800
HARRISBURG, PA 17101-0000
(40.260151, -76.882629)","
HARRISBURG, PA 17101-0000
(40.261892, -76.88291)"
"2010451","2017","2","N","N","2","FRIENDS OF CHARLEY MARTIN",,,,"115 BROAD STREET",,"DOYLESTOWN","PA","18901",,"2158132025","45606.53","220.00","0.00","115 BROAD STREET
DOYLESTOWN, PA 18901
(40.31287, -75.130196)","
DOYLESTOWN, PA 18901
(40.30506, -75.144427)"
"7900408","2017","1","N","N","2","PAMIC PAC                                                   ",,,,"1017 MUMMA RD STE 103         ",,"WORMLEYSBURG     ","PA","170430000",,,"39463.49","540.00","0.00","1017 MUMMA RD STE 103
WORMLEYSBURG, PA 170430000
(40.257541, -76.910251)","
WORMLEYSBURG, PA 170430000
(40.247326, -76.900007)"
"9700264","2017","1","N","N","2","LOCAL 0013 BOILERMAKERS PAC                                 ",,,,"2300 NEW FALLS RD             ",,"NEWPORTVILLE     ","PA","19056-3299",,,"124978.95","0.00","0.00","2300 NEW FALLS RD
NEWPORTVILLE, PA 19056-3299
(40.124561, -74.898767)","
NEWPORTVILLE, PA 19056-3299
(40.124405, -74.899063)"
"20170124","2017","2","N","N","2","KEYSTONE PRIORITIES STATE PAC",,,,"410 PEMBROKE RD",,"BALA CYNWYD","PA","19004",,"6102780702","0.00","0.00","0.00","410 PEMBROKE RD
BALA CYNWYD, PA 19004
(40.008897, -75.24063)","
BALA CYNWYD, PA 19004
(40.013348, -75.231827)"
"9500133","2017","1","N","N","2","BRICKLAYERS & ALLIED CRAFTWORKERS PAC",,,,"2706 BLACK LAKE PLACE",,"PHILADELPHIA","PA","19154",,"2158569505","150179.60","0.00","0.00","2706 BLACK LAKE PLACE
PHILADELPHIA, PA 19154
(40.109764, -74.983143)","
PHILADELPHIA, PA 19154
(40.092837, -74.980496)"
"8600125","2017","1","N","N","2","DRIVE CHAPTER 776",,,,"2552 JEFFERSON STREET",,"HARRISBURG","PA","17110",,"7172338766","14812.08","0.00","0.00","2552 JEFFERSON STREET
HARRISBURG, PA 17110
(40.288778, -76.892588)","
HARRISBURG, PA 17110
(40.311716, -76.878176)"
"2000171","2017","1","N","N","2","EASTERN PA LABORERS' LPL",,,,"524 S. 22ND STREET",,"HARRISBURG","PA","17104",,"7175410461","32794.98","4303.74","0.00","524 S. 22ND STREET
HARRISBURG, PA 17104
(40.262459, -76.851369)","
HARRISBURG, PA 17104
(40.258939, -76.858331)"
"2009447","2017","1","N","N","2","TMS CORPORATION PAC",,,,"12 MONONGAHELA AVENUE",,"GLASSPORT","PA","15045",,"4122675163","50.00","0.00","0.00","12 MONONGAHELA AVENUE
GLASSPORT, PA 15045
(40.3364, -79.890308)","
GLASSPORT, PA 15045
(40.326604, -79.887384)"
"20160026","2017","2","N","N","2","FRIENDS OF ELAINE SCHAEFER",,,"DEM","817 HUNT RD",,"NEWTOWN SQUARE","PA","19073",,"6105275913","17426.18","0.00","0.00","817 HUNT RD
NEWTOWN SQUARE, PA 19073
(40.001074, -75.374823)","
NEWTOWN SQUARE, PA 19073
(39.983088, -75.425557)"
"2017C0154","2017","2","N","N","1","WENDY G. ROTHSTEIN","CPJ","38","DEM","10 SENTRY PARKWAY","SUITE 200","BLUE BELL","PA","19422",,"6103976510","0.00","0.00","0.00","10 SENTRY PARKWAY
BLUE BELL, PA 19422
(40.131027, -75.270422)","SUITE 200
BLUE BELL, PA 19422"
"20130113","2017","1","N","N","2","COMMITTEE TO ELECT DEBORAH CIANFRANI",,,"DEM","133 E WESTMORELAND ST",,"PHILADELPHIA","PA","19134",,"2153601524","6560.70","0.00","0.00","133 E WESTMORELAND ST
PHILADELPHIA, PA 19134
(40.000011, -75.127842)","
PHILADELPHIA, PA 19134
(39.991393, -75.109709)"
"8600227","2017","2","N","N","3","H-TECH PAC",,,,"C/O TREAS: THOMAS P FLYNN","200 S. BROAD ST. STE 850","PHILADELPHIA","PA","191020000",,"2157356660","2192.46","0.00","0.00","C/O TREAS: THOMAS P FLYNN
PHILADELPHIA, PA 191020000","200 S. BROAD ST. STE 850
PHILADELPHIA, PA 191020000
(39.949017, -75.164344)"
"2009095","2017","1","N","N","2","CRANMER, ROBERT                                             ",,,,"3406 BROWNSVILLE ROAD, 3RD FLOOR     ",,"PITTSBURGH       ","PA","15227-",,,"0.00","0.00","0.00","3406 BROWNSVILLE ROAD, 3RD FLOOR
PITTSBURGH, PA 15227-
(40.376213, -79.975521)","
PITTSBURGH, PA 15227-
(40.375986, -79.973919)"
"2006327","2017","1","N","N","2","W.E.S.T.R.U.M. PAC",,,,"1300 VIRGINIA DRIVE","SUITE 215","FT WASHINGTON","PA","19034",,"2152832190","2772.39","0.00","0.00","1300 VIRGINIA DRIVE
FT WASHINGTON, PA 19034
(40.140592, -75.17092)","SUITE 215
FT WASHINGTON, PA 19034"
"2004261","2017","2","N","N","2","EAST PENNSBORO DEMOCRATIC CLUB",,,,"P.O. BOX 63",,"ENOLA","PA","17025",,"7178020696","2497.75","185.00","0.00","P.O. BOX 63
ENOLA, PA 17025","
ENOLA, PA 17025
(40.293411, -76.960018)"
"20140087","2017","2","N","N","2","FRIENDS OF JAMIE SANTONA",,,"REP","323 WEST FRONT ST.",,"MEDIA","PA","19063",,"6105665450","18406.01","0.00","0.00","323 WEST FRONT ST.
MEDIA, PA 19063
(39.919451, -75.39365)","
MEDIA, PA 19063
(39.918571, -75.409371)"
"2007192","2017","1","N","N","2","SHUSTER, ROBERT L.                                          ",,,,"409 N 2ND ST, STE 500      ",,"HARRISBURG       ","PA","17101-1357",,,"0.00","0.00","0.00","409 N 2ND ST, STE 500
HARRISBURG, PA 17101-1357
(40.262648, -76.886332)","
HARRISBURG, PA 17101-1357
(40.263239, -76.886095)"
"7900183","2017","2","N","N","2","DEMOCRATIC PARTY OF CHELTENHAM TOWNSHIP",,,,"300 MAPLE AVE",,"WYNCOTE","PA","19095",,"2158858573","16832.08","503.00","0.00","300 MAPLE AVE
WYNCOTE, PA 19095
(40.090218, -75.141213)","
WYNCOTE, PA 19095
(40.086303, -75.15045)"
"20160341","2017","1","N","N","2","Nichols for PA",,,,"PO Box 3998","2900 Gray's Ferry Ave.","Philadelphia","PA","19146",,"4123989827","23242.83","570.00","0.00","PO Box 3998
Philadelphia, PA 19146","2900 Gray's Ferry Ave.
Philadelphia, PA 19146
(39.93905, -75.192473)"
"20150189","2017","1","N","N","2","Rebuild Pennsylvania",,,,"PO Box 656",,"Harrisburg","PA","17108",,"5706507267","3690.71","0.00","0.00","PO Box 656
Harrisburg, PA 17108","
Harrisburg, PA 17108
(40.259572, -76.881821)"
"2002171","2017","1","N","N","2","RESPONSIBLE CITIZENS FOR ECONOMIC PROGRESS                  ",,,,"2213 IONOFF RD                ",,"HARRISBURG       ","PA","17110-0000",,,"764.96","0.00","0.00","2213 IONOFF RD
HARRISBURG, PA 17110-0000
(40.31018, -76.851476)","
HARRISBURG, PA 17110-0000
(40.311716, -76.878176)"
"2005140","2017","2","N","N","2","COMMITTEE TO ELECT WAYNE FONTANA",,,,"1309 CREEDMOOR AVENUE",,"PITTSBURGH","PA","15226",,"4123437572","196962.06","0.00","0.00","1309 CREEDMOOR AVENUE
PITTSBURGH, PA 15226
(40.389673, -80.012986)","
PITTSBURGH, PA 15226
(40.395862, -80.01494)"
"9600254","2017","1","N","N","2","LOCAL 0405 IRON WORKERS PAC                                 ",,,,"2015 S. WATER ST.             ",,"PHILADELPHIA     ","PA","191480000",,,"54543.90","7786.45","0.00","2015 S. WATER ST.
PHILADELPHIA, PA 191480000
(39.92219, -75.147294)","
PHILADELPHIA, PA 191480000
(39.917402, -75.156856)"
"20170093","2017","2","N","N","2","BEN FOR BERKS",,,,"602 MAIN STREET",,"OLEY","PA","19547",,"6104584966","0.00","400.00","0.00","602 MAIN STREET
OLEY, PA 19547
(40.385231, -75.785656)","
OLEY, PA 19547
(40.382492, -75.767671)"
"8400128","2017","1","N","N","2","TEAMSTERS JOINT COUNCIL NO. 53 POLITICAL ACTION COMMITTEE - DRIVE",,,,"3460 NORTH DELAWARE AVENUE","SUITE 310","PHILADELPHIA","PA","19134",,"2156344567","78840.74","159.00","0.00","3460 NORTH DELAWARE AVENUE
PHILADELPHIA, PA 19134
(39.979976, -75.090385)","SUITE 310
PHILADELPHIA, PA 19134"
"20160245","2017","2","N","N","2","W.M. DEMOCRATS FOR PROGRESS",,,"DEM","708 GLENCAIRN STREET",,"WEST MIFFLIN","PA","15122",,"4124611839","0.00","0.00","0.00","708 GLENCAIRN STREET
WEST MIFFLIN, PA 15122
(40.389012, -79.878466)","
WEST MIFFLIN, PA 15122
(40.363311, -79.898599)"
"8800305","2017","1","N","N","2","KLINE, LEROY D. JR                                          ",,,,"1709 OLMSTEAD WAY WEST        ",,"CAMP HILL        ","PA","170110000",,,"0.00","0.00","0.00","1709 OLMSTEAD WAY WEST
CAMP HILL, PA 170110000","
CAMP HILL, PA 170110000
(40.237039, -76.930733)"
"8200631","2017","1","Y","N","2","1776 PAC (UFCW)                                             ",,,,"3031-A WALTON RD STE 201      ",,"PLYMOUTH MEETING ","PA","19462-0000",,,"34440.64","40734.43","0.00","3031-A WALTON RD STE 201
PLYMOUTH MEETING, PA 19462-0000","
PLYMOUTH MEETING, PA 19462-0000
(40.115991, -75.288589)"
"20170021","2017","2","N","N","2","MCGUIRE FOR JUDGE",,,,"2323 ABBEY LANE",,"HARRISBURG","PA","17112",,"7177617210","0.00","25.00","0.00","2323 ABBEY LANE
HARRISBURG, PA 17112
(40.345641, -76.833749)","
HARRISBURG, PA 17112
(40.342393, -76.782185)"
"20170014","2017","2","N","N","2","MELOGRANE FOR JUDGE",,,"D/R","201 TRINITY DR",,"MCMURRAY","PA","15317",,"4124400192","0.00","0.00","0.00","201 TRINITY DR
MCMURRAY, PA 15317
(40.267377, -80.109453)","
MCMURRAY, PA 15317
(40.272128, -80.156459)"
"20110265","2017","1","N","N","2","UHS EMPLOYEES GOOD GOVT FUND",,,,"367 SOUTH GULPH RD",,"KING OF PRUSSIA","PA","19406-0958",,,"185892.78","265.00","0.00","367 SOUTH GULPH RD
KING OF PRUSSIA, PA 19406-0958
(40.079853, -75.369863)","
KING OF PRUSSIA, PA 19406-0958
(40.093249, -75.38198)"
"2017C0142","2017","2","N","N","1","MICHAEL ROZMAN","CPJ","12","DEM","706 N. 3RD ST.",,"STEELTON","PA","17113",,"3174393334","0.00","75.00","0.00","706 N. 3RD ST.
STEELTON, PA 17113
(40.240262, -76.849775)","
STEELTON, PA 17113
(40.232582, -76.824377)"
"8700148","2017","1","N","N","2","FIREPAC-PHILADELPHIA                                        ",,,,"415 N 5TH ST                  ",,"PHILADELPHIA     ","PA","191230000",,,"114625.13","16727.00","0.00","415 N 5TH ST
PHILADELPHIA, PA 191230000
(39.958534, -75.147137)","
PHILADELPHIA, PA 191230000
(39.964282, -75.148123)"
"20170146","2017","2","N","N","2","RIDLEY PARK DEMOCRATIC COMMITTEE",,,"DEM","P.O. BOX 467",,"RIDLEY PARK","PA","19078",,"6105213539","2122.80","820.00","0.00","P.O. BOX 467
RIDLEY PARK, PA 19078","
RIDLEY PARK, PA 19078
(39.876717, -75.322045)"
"8400305","2017","1","N","N","2","FINANCIAL SERVICES POL COM                                  ",,,,"LIBERTY CENTER 27TH FLOOR     ",,"PITTSBURGH       ","PA","15222-0000",,,"3301.50","0.00","0.00","LIBERTY CENTER 27TH FLOOR
PITTSBURGH, PA 15222-0000","
PITTSBURGH, PA 15222-0000
(40.447118, -79.99313)"
"20130233","2017","2","N","N","2","CLARK HILL THORP REED PAC",,,,"301 GRANT STREET","14TH FLOOR","PITTSBURGH","PA","15219",,"4123947757","13265.96","0.00","0.00","301 GRANT STREET
PITTSBURGH, PA 15219
(40.437326, -79.998253)","14TH FLOOR
PITTSBURGH, PA 15219"
"2008378","2017","1","N","N","2","PA AGGREGATES & CONCRETE ASSN PAC (PACA PAC)                ",,,,"4460 LINGLESTOWN ROAD    ",,"HARRISBURG       ","PA","17112",,,"45923.95","0.00","0.00","4460 LINGLESTOWN ROAD
HARRISBURG, PA 17112
(40.336715, -76.817891)","
HARRISBURG, PA 17112
(40.342393, -76.782185)"
"2017C0112","2017","2","N","N","1","WADE KAGARISE","SPR",,"REP","1001 BEAVER ST",,"HOLLIDAYSBURG","PA","16648",,"8143301604","0.00","0.00","0.00","1001 BEAVER ST
HOLLIDAYSBURG, PA 16648
(40.427687, -78.410736)","
HOLLIDAYSBURG, PA 16648
(40.444353, -78.351264)"
"20170113","2017","2","N","N","2","FRIENDS OF WILLIAM BRASLAWSCE",,,"R/D","330 DRAVO AVENUE",,"BEAVER","PA","15009",,"6431827","0.00","380.00","0.00","330 DRAVO AVENUE
BEAVER, PA 15009
(40.693653, -80.310295)","
BEAVER, PA 15009
(40.699798, -80.348943)"
"2017C0176","2017","2","N","N","1","JANINE EDWARDS","CPJ","22","DEM","1311 EAST ST",,"HONESDALE","PA","18431",,"5704709210","0.00","0.00","0.00","1311 EAST ST
HONESDALE, PA 18431
(41.579141, -75.257577)","
HONESDALE, PA 18431
(41.607847, -75.250901)"
"7900460","2017","1","N","N","2","LOCAL 0500 POLITICAL; ACTION FUND",,,,"3460 N DELAWARE AVE","SUITE 301","PHILADELPHIA","PA","19134",,"2152919540","34074.06","7138.25","0.00","3460 N DELAWARE AVE
PHILADELPHIA, PA 19134
(39.979976, -75.090385)","SUITE 301
PHILADELPHIA, PA 19134"
"8300035","2017","1","Y","N","2","PHILA JT BOARD VICTORY PAC                                  ",,,,"22 S 22ND ST                  ",,"PHILADELPHIA     ","PA","191030000",,,"43619.81","2599.25","0.00","22 S 22ND ST
PHILADELPHIA, PA 191030000
(39.953437, -75.176798)","
PHILADELPHIA, PA 191030000
(39.953128, -75.173591)"
"20170196","2017","2","N","N","2","ANDREASSI FOR JUDGE",,,"D/R","268 KITTANNING HOLLOW RD.",,"EAST BRADY","PA","16028",,"7249541000","0.00","170.00","0.00","268 KITTANNING HOLLOW RD.
EAST BRADY, PA 16028
(40.954192, -79.641263)","
EAST BRADY, PA 16028
(40.971149, -79.628167)"
"2009437","2017","1","N","N","2","VERSANT PAC                                                 ",,,,"116 PINE ST 5TH FL ",,"HARRISBURG       ","PA","17101-0000",,,"499.10","0.00","0.00","116 PINE ST 5TH FL
HARRISBURG, PA 17101-0000
(40.26135, -76.885861)","
HARRISBURG, PA 17101-0000
(40.261892, -76.88291)"
"2008271","2017","1","N","N","2","41ST WARD REPUBLICAN EXECUTIVE COMMITTEE",,,,"6319 DITMAN STREET",,"PHILADELPHIA","PA","19135",,"2672527386","19211.04","2145.00","0.00","6319 DITMAN STREET
PHILADELPHIA, PA 19135
(40.021879, -75.054097)","
PHILADELPHIA, PA 19135
(40.023574, -75.050399)"
"20150288","2017","1","N","N","2","CHESTER COUNTY DEMOCRATIC WOMENS LEADERSHIP INITIATIVE",,,,"1504 PENNSYLVANIA AVENUE",,"PAOLI","PA","19301",,"6106480512","38375.00","6467.00","0.00","1504 PENNSYLVANIA AVENUE
PAOLI, PA 19301
(40.03939, -75.466412)","
PAOLI, PA 19301
(40.042915, -75.48176)"
"8600223","2017","2","N","N","3","CHARLES J. KOLLING, JR.",,,,"301 GRANT STREET","20TH FLOOR","PITTSBURGH","PA","15219",,"4123921679","0.00","0.00","0.00","301 GRANT STREET
PITTSBURGH, PA 15219
(40.437326, -79.998253)","20TH FLOOR
PITTSBURGH, PA 15219"
"2005226","2017","1","N","N","2","LOCAL 0032BJ PA AMERICAN DREAM FUND                         ",,,,"28 WEST 18TH ST      ",,"NEW YORK         ","NY","10011",,,"26823.57","0.00","0.00","28 WEST 18TH ST
NEW YORK, NY 10011
(40.739083, -73.993215)","
NEW YORK, NY 10011
(40.741625, -74.000479)"
"20170104","2017","2","N","N","2","COMMITTEE TO ELECT KELLY ECKEL",,,"DEM","412 OLDE HOUSE LANE",,"MEDIA","PA","19063",,"6105438889","0.00","0.00","0.00","412 OLDE HOUSE LANE
MEDIA, PA 19063
(39.893383, -75.42038)","
MEDIA, PA 19063
(39.918571, -75.409371)"
"2017C0262","2017","2","N","N","1","ELLEN CEISLER","CCJ","-1","DEM","726 S. MT. PLEASANT STREET",,"PHILADELPHIA","PA","19119",,"6103488027","0.00","0.00","0.00","726 S. MT. PLEASANT STREET
PHILADELPHIA, PA 19119
(40.046918, -75.199868)","
PHILADELPHIA, PA 19119
(40.05421, -75.188783)"
"7900500","2017","1","N","N","2","NFG PAPAC NATIONAL FUEL GAS PATRICIA M. DELAVERN",,,,"P.O. BOX 2018",,"ERIE","PA","165120000",,"8148718075","28077.84","604.21","0.00","P.O. BOX 2018
ERIE, PA 165120000","
ERIE, PA 165120000
(42.121618, -80.08279)"
"8600398","2017","1","N","N","2","SHEET METAL WORKERS LOCAL 12",,,,"1200 GULF LAB ROAD",,"PITTSBURGH","PA","15238",,"4128285300","4704.13","4867.64","0.00","1200 GULF LAB ROAD
PITTSBURGH, PA 15238
(40.541113, -79.836021)","
PITTSBURGH, PA 15238
(40.528917, -79.876085)"
"2003210","2017","2","N","N","2","PATRIOT PAC",,,,"453 SPRING LAKE RD",,"HARRISBURG","PA","17112",,"7175748132","18017.92","0.00","0.00","453 SPRING LAKE RD
HARRISBURG, PA 17112
(40.311385, -76.775814)","
HARRISBURG, PA 17112
(40.342393, -76.782185)"
"7900289","2017","1","N","N","2","Duane Morris LLP Government Committee (State)",,,,"30 South 17th Street",,"Philadelphia","PA","19103",,,"98356.85","0.00","0.00","30 South 17th Street
Philadelphia, PA 19103
(39.95203, -75.168641)","
Philadelphia, PA 19103
(39.953128, -75.173591)"
"8000281","2017","1","N","N","2","FUNERAL SERVICE PAC                                         ",,,,"7441 ALLENTOWN BLVD           ",,"HARRISBURG       ","PA","171120000",,,"9304.04","200.00","0.00","7441 ALLENTOWN BLVD
HARRISBURG, PA 171120000
(40.333486, -76.73731)","
HARRISBURG, PA 171120000
(40.342393, -76.782185)"
"2017C0220","2017","2","N","N","1","RICHARDSON TODD EAGEN","CCJ","-1","DEM","1605 QUINCY AVE.",,"DUNMORE","PA","18509",,"7176494709","0.00","0.00","0.00","1605 QUINCY AVE.
DUNMORE, PA 18509
(41.422907, -75.63858)","
DUNMORE, PA 18509
(41.428761, -75.646165)"
"2017C0313","2017","2","N","N","1","JOYCE HATFIELD-WISE","CPJ","27","DEM","290 SANITARIUM ROAD",,"WASHINGTON","PA","15301",,"4122178702","0.00","508.51","0.00","290 SANITARIUM ROAD
WASHINGTON, PA 15301
(40.150659, -80.220164)","
WASHINGTON, PA 15301
(40.166875, -80.24899)"
