"geographic_area","geographic_name","gender","age","year","time_period","time_period_dates","drug_use_disorder_estimate","drug_use_disorder_description","drug_use_disorder_estimate_notes","estimated_lost_wages","estimated_lost_wages_description","estimated_lost_state_income_tax","estimated_lost_state_income_tax_description","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude_longitude","geocoded_column","latitude","longitude"
"County","Northumberland","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","1737","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","11823411.60","Estimated lost wages due to opioid use","362978.74","Estimated state income tax revenue lost due to opioid use","49","49","42","097","(40.85150925720, -76.71188422730)","POINT (-76.7118842273 40.8515092572)","40.851509257","-76.71188423"
"County","Fayette","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","4888","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","30765463.04","Estimated lost wages due to opioid use","944499.72","Estimated state income tax revenue lost due to opioid use","26","26","42","051","(39.91944780300, -79.65189634640)","POINT (-79.6518963464 39.919447803)","39.919447803","-79.65189635"
"County","Armstrong","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","1925","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","13358345.00","Estimated lost wages due to opioid use","410101.19","Estimated state income tax revenue lost due to opioid use","3","03","42","005","(40.81509525550, -79.47316898930)","POINT (-79.4731689893 40.8150952555)","40.815095256","-79.47316899"
"County","Berks","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","6152","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","49869834.56","Estimated lost wages due to opioid use","1531003.92","Estimated state income tax revenue lost due to opioid use","6","06","42","011","(40.41939635130, -75.93077327050)","POINT (-75.93077327050001 40.4193963513)","40.419396351","-75.93077327"
"County","York","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","5562","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","43267910.40","Estimated lost wages due to opioid use","1328324.85","Estimated state income tax revenue lost due to opioid use","67","67","42","133","(39.92192531240, -76.72576052310)","POINT (-76.7257605231 39.9219253124)","39.921925312","-76.72576052"
"County","Elk","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","24","24","42","047","(41.42819416060, -78.64947713220)","POINT (-78.6494771322 41.4281941606)","41.428194161","-78.64947713"
"County","Westmoreland","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","11322","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","84673162.08","Estimated lost wages due to opioid use","2599466.08","Estimated state income tax revenue lost due to opioid use","65","65","42","129","(40.31031499850, -79.47134117600)","POINT (-79.471341176 40.3103149985)","40.310314999","-79.47134118"
"County","Lebanon","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","927","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","6309903.60","Estimated lost wages due to opioid use","193714.04","Estimated state income tax revenue lost due to opioid use","38","38","42","075","(40.36759700240, -76.46182574860)","POINT (-76.4618257486 40.3675970024)","40.367597002","-76.46182575"
"County","Fayette","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","3230","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","22956772.80","Estimated lost wages due to opioid use","704772.92","Estimated state income tax revenue lost due to opioid use","26","26","42","051","(39.91944780300, -79.65189634640)","POINT (-79.6518963464 39.919447803)","39.919447803","-79.65189635"
"County","Blair","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","1854","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","13586779.44","Estimated lost wages due to opioid use","417114.13","Estimated state income tax revenue lost due to opioid use","7","07","42","013","(40.48555023840, -78.34907687100)","POINT (-78.349076871 40.4855502384)","40.485550238","-78.34907687"
"County","Cumberland","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","4344","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","36288907.20","Estimated lost wages due to opioid use","1114069.45","Estimated state income tax revenue lost due to opioid use","21","21","42","041","(40.16759838800, -77.26866270500)","POINT (-77.268662705 40.167598388)","40.167598388","-77.26866271"
"County","Bucks","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","14508","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","124916201.28","Estimated lost wages due to opioid use","3834927.38","Estimated state income tax revenue lost due to opioid use","9","09","42","017","(40.33501133100, -75.11291241110)","POINT (-75.1129124111 40.335011331)","40.335011331","-75.11291241"
"County","Pike","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","1450","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","8318882.00","Estimated lost wages due to opioid use","255389.68","Estimated state income tax revenue lost due to opioid use","52","52","42","103","(41.33257199500, -75.03270924480)","POINT (-75.0327092448 41.332571995)","41.332571995","-75.03270924"
"County","York","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","8145","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","67609690.20","Estimated lost wages due to opioid use","2075617.49","Estimated state income tax revenue lost due to opioid use","67","67","42","133","(39.92192531240, -76.72576052310)","POINT (-76.7257605231 39.9219253124)","39.921925312","-76.72576052"
"County","Fayette","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","4807","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","31105520.16","Estimated lost wages due to opioid use","954939.47","Estimated state income tax revenue lost due to opioid use","26","26","42","051","(39.91944780300, -79.65189634640)","POINT (-79.6518963464 39.919447803)","39.919447803","-79.65189635"
"County","Lackawanna","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","4579","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","31370729.00","Estimated lost wages due to opioid use","963081.38","Estimated state income tax revenue lost due to opioid use","35","35","42","069","(41.43910064280, -75.61218345240)","POINT (-75.6121834524 41.4391006428)","41.439100643","-75.61218345"
"County","Cumberland","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","3652","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","29474999.84","Estimated lost wages due to opioid use","904882.50","Estimated state income tax revenue lost due to opioid use","21","21","42","041","(40.16759838800, -77.26866270500)","POINT (-77.268662705 40.167598388)","40.167598388","-77.26866271"
"County","Juniata","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","34","34","42","067","(40.53433008360, -77.40577500100)","POINT (-77.405775001 40.5343300836)","40.534330084","-77.405775"
"County","Blair","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","1506","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","10663745.04","Estimated lost wages due to opioid use","327376.97","Estimated state income tax revenue lost due to opioid use","7","07","42","013","(40.48555023840, -78.34907687100)","POINT (-78.349076871 40.4855502384)","40.485550238","-78.34907687"
"County","Lackawanna","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","6053","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","43609443.80","Estimated lost wages due to opioid use","1338809.92","Estimated state income tax revenue lost due to opioid use","35","35","42","069","(41.43910064280, -75.61218345240)","POINT (-75.6121834524 41.4391006428)","41.439100643","-75.61218345"
"County","Perry","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","730","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","3988077.60","Estimated lost wages due to opioid use","122433.98","Estimated state income tax revenue lost due to opioid use","50","50","42","099","(40.40415317440, -77.25907384960)","POINT (-77.2590738496 40.4041531744)","40.404153174","-77.25907385"
"County","Lancaster","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","9643","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","74162384.40","Estimated lost wages due to opioid use","2276785.20","Estimated state income tax revenue lost due to opioid use","36","36","42","071","(40.04590796190, -76.25138768380)","POINT (-76.2513876838 40.0459079619)","40.045907962","-76.25138768"
"County","Crawford","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","1729","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","11998222.60","Estimated lost wages due to opioid use","368345.43","Estimated state income tax revenue lost due to opioid use","20","20","42","039","(41.68546906920, -80.11321082950)","POINT (-80.1132108295 41.6854690692)","41.685469069","-80.11321083"
"County","Venango","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","61","61","42","121","(41.40341258630, -79.76286561040)","POINT (-79.7628656104 41.4034125863)","41.403412586","-79.76286561"
"County","Clinton","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","871","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","6021118.48","Estimated lost wages due to opioid use","184848.34","Estimated state income tax revenue lost due to opioid use","18","18","42","035","(41.23286273740, -77.64283760460)","POINT (-77.6428376046 41.2328627374)","41.232862737","-77.6428376"
"County","Armstrong","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","3034","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","19847214.40","Estimated lost wages due to opioid use","609309.48","Estimated state income tax revenue lost due to opioid use","3","03","42","005","(40.81509525550, -79.47316898930)","POINT (-79.4731689893 40.8150952555)","40.815095256","-79.47316899"
"State","Commonwealth","Male","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","205223","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","1883109830.16","Estimated lost wages due to opioid use","57811471.79","Estimated state income tax revenue lost due to opioid use","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)","39.346129","-75.167756"
"County","Wyoming","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","957","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","8282222.52","Estimated lost wages due to opioid use","254264.23","Estimated state income tax revenue lost due to opioid use","66","66","42","131","(41.51892488030, -76.01813003380)","POINT (-76.0181300338 41.5189248803)","41.51892488","-76.01813003"
"County","Lycoming","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","1042","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","7562460.88","Estimated lost wages due to opioid use","232167.55","Estimated state income tax revenue lost due to opioid use","41","41","42","081","(41.34459792260, -77.06942456800)","POINT (-77.069424568 41.3445979226)","41.344597923","-77.06942457"
"County","Potter","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","53","53","42","105","(41.74420643820, -77.89879229390)","POINT (-77.8987922939 41.7442064382)","41.744206438","-77.89879229"
"County","Cambria","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","4127","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","28565938.44","Estimated lost wages due to opioid use","876974.31","Estimated state income tax revenue lost due to opioid use","11","11","42","021","(40.49127490670, -78.71894173850)","POINT (-78.7189417385 40.4912749067)","40.491274907","-78.71894174"
"County","Dauphin","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","6549","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","63161437.56","Estimated lost wages due to opioid use","1939056.13","Estimated state income tax revenue lost due to opioid use","22","22","42","043","(40.41974635970, -76.77960568020)","POINT (-76.7796056802 40.4197463597)","40.41974636","-76.77960568"
"County","Somerset","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","893","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","6102154.76","Estimated lost wages due to opioid use","187336.15","Estimated state income tax revenue lost due to opioid use","56","56","42","111","(39.97146299010, -79.03100206110)","POINT (-79.0310020611 39.9714629901)","39.97146299","-79.03100206"
"County","Northampton","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","4934","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","40912333.28","Estimated lost wages due to opioid use","1256008.63","Estimated state income tax revenue lost due to opioid use","48","48","42","095","(40.75459540400, -75.31263725760)","POINT (-75.3126372576 40.754595404)","40.754595404","-75.31263726"
"County","Beaver","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","5097","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","38028513.12","Estimated lost wages due to opioid use","1167475.35","Estimated state income tax revenue lost due to opioid use","4","04","42","007","(40.68349245480, -80.35107356480)","POINT (-80.3510735648 40.6834924548)","40.683492455","-80.35107356"
"County","Washington","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","5160","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","49810924.80","Estimated lost wages due to opioid use","1529195.39","Estimated state income tax revenue lost due to opioid use","63","63","42","125","(40.19109663450, -80.25180082760)","POINT (-80.2518008276 40.1910966345)","40.191096635","-80.25180083"
"County","Washington","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","5741","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","57043494.56","Estimated lost wages due to opioid use","1751235.28","Estimated state income tax revenue lost due to opioid use","63","63","42","125","(40.19109663450, -80.25180082760)","POINT (-80.2518008276 40.1910966345)","40.191096635","-80.25180083"
"State","Commonwealth","All","50 to 64 years","2018","2018 Annual","1/1/2018-12/31/2018","68255","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","645610394.00","Estimated lost wages due to opioid use","19820239.10","Estimated state income tax revenue lost due to opioid use","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)","39.346129","-75.167756"
"County","Huntingdon","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","730","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","4601131.60","Estimated lost wages due to opioid use","141254.74","Estimated state income tax revenue lost due to opioid use","31","31","42","061","(40.41610500320, -77.98276610360)","POINT (-77.9827661036 40.4161050032)","40.416105003","-77.9827661"
"County","Clearfield","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","1450","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","9921132.00","Estimated lost wages due to opioid use","304578.75","Estimated state income tax revenue lost due to opioid use","17","17","42","033","(41.00042900240, -78.47558342990)","POINT (-78.4755834299 41.0004290024)","41.000429002","-78.47558343"
"County","Lebanon","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","1914","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","14432555.28","Estimated lost wages due to opioid use","443079.45","Estimated state income tax revenue lost due to opioid use","38","38","42","075","(40.36759700240, -76.46182574860)","POINT (-76.4618257486 40.3675970024)","40.367597002","-76.46182575"
"State","Commonwealth","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","278936","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","2638399836.80","Estimated lost wages due to opioid use","80998874.99","Estimated state income tax revenue lost due to opioid use","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)","39.346129","-75.167756"
"County","Erie","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","4888","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","33962997.12","Estimated lost wages due to opioid use","1042664.01","Estimated state income tax revenue lost due to opioid use","25","25","42","049","(41.99413787020, -80.04075910360)","POINT (-80.0407591036 41.9941378702)","41.99413787","-80.0407591"
"County","Montgomery","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","14636","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","164703591.52","Estimated lost wages due to opioid use","5056400.26","Estimated state income tax revenue lost due to opioid use","46","46","42","091","(40.20989873900, -75.37252000720)","POINT (-75.3725200072 40.209898739)","40.209898739","-75.37252001"
"County","Lehigh","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","6555","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","60090209.40","Estimated lost wages due to opioid use","1844769.43","Estimated state income tax revenue lost due to opioid use","39","39","42","077","(40.61464794160, -75.60099481180)","POINT (-75.6009948118 40.6146479416)","40.614647942","-75.60099481"
"County","Indiana","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","1785","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","13980548.40","Estimated lost wages due to opioid use","429202.84","Estimated state income tax revenue lost due to opioid use","32","32","42","063","(40.65295497480, -79.09333492860)","POINT (-79.0933349286 40.6529549748)","40.652954975","-79.09333493"
"County","Centre","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","983","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","7951093.80","Estimated lost wages due to opioid use","244098.58","Estimated state income tax revenue lost due to opioid use","14","14","42","027","(40.91931350080, -77.82500112120)","POINT (-77.8250011212 40.9193135008)","40.919313501","-77.82500112"
"County","Northumberland","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","3080","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","21563942.40","Estimated lost wages due to opioid use","662013.03","Estimated state income tax revenue lost due to opioid use","49","49","42","097","(40.85150925720, -76.71188422730)","POINT (-76.7118842273 40.8515092572)","40.851509257","-76.71188423"
"County","Tioga","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","59","59","42","117","(41.77333833580, -77.25788075790)","POINT (-77.2578807579 41.7733383358)","41.773338336","-77.25788076"
"County","Fulton","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","29","29","42","057","(39.92487510860, -78.11485045350)","POINT (-78.1148504535 39.9248751086)","39.924875109","-78.11485045"
"County","Chester","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","8313","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","102514253.40","Estimated lost wages due to opioid use","3147187.58","Estimated state income tax revenue lost due to opioid use","15","15","42","029","(39.97487055660, -75.75626498180)","POINT (-75.7562649818 39.9748705566)","39.974870557","-75.75626498"
"County","Clinton","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","18","18","42","035","(41.23286273740, -77.64283760460)","POINT (-77.6428376046 41.2328627374)","41.232862737","-77.6428376"
"State","Commonwealth","All","35 to 49 years","2016","2016 Annual","1/1/2016-12/31/2016","95123","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","848455305.88","Estimated lost wages due to opioid use","26047577.89","Estimated state income tax revenue lost due to opioid use","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)","39.346129","-75.167756"
"County","Northampton","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","6081","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","48219167.88","Estimated lost wages due to opioid use","1480328.45","Estimated state income tax revenue lost due to opioid use","48","48","42","095","(40.75459540400, -75.31263725760)","POINT (-75.3126372576 40.754595404)","40.754595404","-75.31263726"
"County","Susquehanna","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","579","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","3920663.76","Estimated lost wages due to opioid use","120364.38","Estimated state income tax revenue lost due to opioid use","58","58","42","115","(41.82056859820, -75.80250302960)","POINT (-75.8025030296 41.8205685982)","41.820568598","-75.80250303"
"County","Mifflin","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","44","44","42","087","(40.61274928040, -77.62003089010)","POINT (-77.6200308901 40.6127492804)","40.61274928","-77.62003089"
"County","Adams","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","869","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","5984246.84","Estimated lost wages due to opioid use","183716.38","Estimated state income tax revenue lost due to opioid use","1","01","42","001","(39.87209565030, -77.22224270760)","POINT (-77.2222427076 39.8720956503)","39.87209565","-77.22224271"
"County","Mifflin","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","697","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","4707370.72","Estimated lost wages due to opioid use","144516.28","Estimated state income tax revenue lost due to opioid use","44","44","42","087","(40.61274928040, -77.62003089010)","POINT (-77.6200308901 40.6127492804)","40.61274928","-77.62003089"
"County","Clarion","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","16","16","42","031","(41.19279128770, -79.42483607690)","POINT (-79.4248360769 41.1927912877)","41.192791288","-79.42483608"
"County","Tioga","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","59","59","42","117","(41.77333833580, -77.25788075790)","POINT (-77.2578807579 41.7733383358)","41.773338336","-77.25788076"
"County","Potter","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","53","53","42","105","(41.74420643820, -77.89879229390)","POINT (-77.8987922939 41.7442064382)","41.744206438","-77.89879229"
"County","McKean","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","42","42","42","083","(41.81037073600, -78.57122019980)","POINT (-78.57122019980001 41.810370736)","41.810370736","-78.5712202"
"County","Butler","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","5281","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","43976365.68","Estimated lost wages due to opioid use","1350074.43","Estimated state income tax revenue lost due to opioid use","10","10","42","019","(40.91083184830, -79.91711778890)","POINT (-79.9171177889 40.9108318483)","40.910831848","-79.91711779"
"County","Cameron","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","12","12","42","023","(41.43880265310, -78.20916932410)","POINT (-78.2091693241 41.4388026531)","41.438802653","-78.20916932"
"County","Northumberland","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","1590","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","10808756.40","Estimated lost wages due to opioid use","331828.82","Estimated state income tax revenue lost due to opioid use","49","49","42","097","(40.85150925720, -76.71188422730)","POINT (-76.7118842273 40.8515092572)","40.851509257","-76.71188423"
"County","Washington","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","6939","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","62628915.96","Estimated lost wages due to opioid use","1922707.72","Estimated state income tax revenue lost due to opioid use","63","63","42","125","(40.19109663450, -80.25180082760)","POINT (-80.2518008276 40.1910966345)","40.191096635","-80.25180083"
"County","Sullivan","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","57","57","42","113","(41.44809939580, -76.51479220460)","POINT (-76.5147922046 41.4480993958)","41.448099396","-76.5147922"
"County","Forest","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","27","27","42","053","(41.51357875770, -79.23780994830)","POINT (-79.2378099483 41.5135787577)","41.513578758","-79.23780995"
"County","Potter","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","53","53","42","105","(41.74420643820, -77.89879229390)","POINT (-77.8987922939 41.7442064382)","41.744206438","-77.89879229"
"County","Cameron","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","12","12","42","023","(41.43880265310, -78.20916932410)","POINT (-78.2091693241 41.4388026531)","41.438802653","-78.20916932"
"County","Jefferson","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","33","33","42","065","(41.13139091150, -79.00101814190)","POINT (-79.0010181419 41.1313909115)","41.131390912","-79.00101814"
