"layername","the_geom","name","address","city","state","zip","phonenumber","latitude","longitude","directions","more_info","sthealthcntr_fax_number","child_care_provider_mpi_id","child_care_provider_mpi_location_id","child_care_provider_type","child_care_provider_facility_address_continued","child_care_providers_facility_state_fips_code","child_care_provider_facility_county","child_care_providers_facility_county_fips_code","child_care_providers_facility_fax","child_care_providers_facility_email","child_care_provider_responsible_person_first_name","child_care_provider_responsible_person_last_name","child_care_provider_responsible_person_title","child_care_provider_license_number","child_care_provider_license_issue_date","child_care_provider_license_expiration_date","child_care_provider_capacity","child_care_provider_elrc","child_care_provider_star_level","child_care_provider_star_level_effective_date","child_care_provider_negative_sanctions","child_care_provider_pa_pre_k_counts","child_care_provider_head_start_state_supplemental","child_care_provider_school_age_provider","child_care_provider_legal_entity_name","child_care_provider_legal_entity_address","child_care_provider_legal_entity_address_continued","child_care_provider_legal_entity_city","child_care_provider_legal_entity_state","child_care_provider_legal_entity_state_fips_code","child_care_provider_legal_entity_zip_code","child_care_provider_legal_entity_county","child_care_provider_legal_entity_county_fips","child_care_provider_legal_entity_location","education_aun","education_school","education_addressline2","edcuation_zipcodeextn","education_webaddress","education_grades","licensed_personal_care_home_object_id","licensed_personal_care_home_type_served","licensed_personal_care_home_total_capacity","licensed_personal_care_home_street_additional","licensed_personal_care_home_program_office","licensed_personal_care_home_accuracy","aging_address_2","aging_website","aging_county","aging_additional_information","aging_modified","aging_item_type","aging_path","elrc_county","elrc_additional_address","elrc_website","elrc_fax_number","dispensaries_object_id","dispensaries_facility_id","dispensaries_facility_url","dispensaries_geocoding_certainty","dispensaries_marijuana_available_beginning","dispensaries_available_on_10_04_19","dispensaries_open_on","nursing_object_id","nursing_facility_id_number","nursing_facility_url","nursing_county","nursing_cheif_executive_name","nursing_chief_executive_title","nursing_contact_name","nursing_contact_number","nursing_contact_email","drugtakebackbox_state_fips","drugtakebackbox_county","drugtakebackbox_hours_of_availability","drugtakebackbox_location_1","drugtakebackbox_latitude","drugtakebackbox_longitude","drugtakebackbox_attention","drugtakebackbox_grant_owned","drugtakebackbox_box_status","drugtakebackbox_status","ddap_county","ddap_longitude","ddap_latitude_"
"Child Care Provider","POINT (-76.894041 40.993352)","LAURA WEST FAMILY DAYCARE","1102 SABRA WAY","LEWISBURG","Pennsylvania","17837","(570) 809-2291",,,"Get Directions (http://maps.apple.com/?daddr=40.993352,-76.894041(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100109944","1","Group Child Care Home",,"42","Union","119",,"JOANWEST@PTD.NET","LAURA","WEST","OWNER","CER-00193197","2022-09-26T00:00:00.000","2023-09-26T00:00:00.000","12","Early Learning Resource Center for Region 8","STAR 2","2021-09-09T00:00:00.000","No","No","No","No","LAURA WEST","1102 SABRA WAY",,"LEWISBURG","Pennsylvania","42","17837","Union","119","POINT (-76.894041 40.993352)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-80.09409 40.70425)","THE GODDARD SCHOOL","8065 ROWAN RD","CRANBERRY TOWNSHIP","Pennsylvania","16066","(724) 778-9999",,,"Get Directions (http://maps.apple.com/?daddr=40.70425,-80.09409(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102165361","1","Child Care Center",,"42","Butler","019",,"CRANBERRYTWPPA@GODDARDSCHOOLS.COM","CARRIE","SANDER","DIRECTOR","CER-00179362","2021-07-17T00:00:00.000","2022-07-17T00:00:00.000","189","Early Learning Resource Center for Region 3","STAR 1","2019-07-23T00:00:00.000","No","No","No","No","BELLANZA INC","8065 ROWAN RD",,"CRANBERRY TOWNSHIP","Pennsylvania","42","16066","Butler","019","POINT (-80.09409 40.70425)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.879531 41.278021)","SOPHIES LEARNING CENTER","970 WYOMING AVE REAR","KINGSTON","Pennsylvania","18704","(570) 285-4358",,,"Get Directions (http://maps.apple.com/?daddr=41.278021,-75.879531(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103821870","1","Child Care Center",,"42","Luzerne","079","(484) 229-0728","sophieslearningcenter@gmail.com","NICHOLE","MILLER","OWNER","CER-00189973","2022-04-06T00:00:00.000","2023-04-06T00:00:00.000","69","Early Learning Resource Center for Region 11","STAR 1","2020-10-09T00:00:00.000","No","No","No","Yes","SLC MILLER LLC","970 WYOMING AVE","Rear","KINGSTON","Pennsylvania","42","18704","Luzerne","079","POINT (-75.879531 41.278021)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider",,"IMAGINATION LAND DAY CARE","1860 US","BRODHEADSVILLE","Pennsylvania","18322","(570) 402-0137",,,,"Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100295017","2","Child Care Center","MONROE PLAZA","42","Monroe","089",,"gnfad@juno.com","NANCY","DYSKA","DIRECTOR","CER-00186732","2022-03-12T00:00:00.000","2023-03-12T00:00:00.000","51","Early Learning Resource Center for Region 12","STAR 1","2019-07-30T00:00:00.000","Yes","No","No","Yes","BIG CHEESE PIZZA INC","302 BEECHWOOD DR",,"ROARING BROOK TWP","Pennsylvania","42","18444","Lackawanna","069","POINT (-75.555728 41.358532)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.21785 40.128133)","HEY DIDDLE DIDDLE DAY SCHOOL","520 S BETHLEHEM PIKE","FORT WASHINGTON","Pennsylvania","19034","(215) 654-9955",,,"Get Directions (http://maps.apple.com/?daddr=40.128133,-75.21785(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100490183","1","Child Care Center",,"42","Montgomery","091","(215) 654-9832","TRACEY@HEYDIDDLEDIDDLE.NET","TRACEY HEY","REMAILY","PRESIDENT","CER-00179742","2021-06-26T00:00:00.000","2022-06-26T00:00:00.000","52","Early Learning Resource Center for Region 17","STAR 2","2021-10-07T00:00:00.000","No","No","No","No","HEY DIDDLE DIDDLE DAY SCHOOL INC","520 S BETHLEHEM PIKE",,"FORT WASHINGTON","Pennsylvania","42","19034","Montgomery","091","POINT (-75.21785 40.128133)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.388891 40.043323)","CENTRAL NURSERY SCHOOL","111 W WAYNE AVE","WAYNE","Pennsylvania","19087","(610) 688-8563",,,"Get Directions (http://maps.apple.com/?daddr=40.043323,-75.388891(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103639612","1","Child Care Center",,"42","Delaware","045",,"TRISHAMACRONE@CNSINC.ORG","TRISHA","MACRONE","DIRECTOR","CER-00186197","2022-01-07T00:00:00.000","2023-01-07T00:00:00.000","69","Early Learning Resource Center for Region 15","STAR 1","2020-02-11T00:00:00.000","Yes","No","No","No","CENTRAL NURSERY SCHOOL","111 W WAYNE AVE",,"WAYNE","Pennsylvania","42","19087","Delaware","045","POINT (-75.388891 40.043323)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.30656 40.137296)","KINDER CARE LEARNING CENTER 30187","451 E GERMANTOWN PIKE","NORRISTOWN","Pennsylvania","19401","(610) 275-1832",,,"Get Directions (http://maps.apple.com/?daddr=40.137296,-75.30656(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103475725","27","Child Care Center",,"42","Montgomery","091",,"ccicippiosmith@kindercare.com","Melissa","Everly","Regional Director","CER-00184597","2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","156","Early Learning Resource Center for Region 17","STAR 4","2021-09-07T00:00:00.000","No","No","No","No","KUEHG Corp","700 COMMERCE DR",,"CORAOPOLIS","Pennsylvania","42","15108","Allegheny","003","POINT (-80.210806 40.504665)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-76.852216 40.18543)","PATRICIA J FARNER","304A HILLCREST DR","NEW CUMBERLAND","Pennsylvania","17070","(717) 574-2880",,,"Get Directions (http://maps.apple.com/?daddr=40.18543,-76.852216(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100201997","1","Family Child Care Home",,"42","York","133",,"PJF16@COMCAST.NET","PATRICIA","FARNER","OPERATOR","CER-00191523","2022-04-30T00:00:00.000","2022-04-30T00:00:00.000","6","Early Learning Resource Center for Region 10","STAR 1","2019-08-01T00:00:00.000","No","No","No","No","PATRICIA FARNER","304A HILLCREST DR",,"NEW CUMBERLAND","Pennsylvania","42","17070","York","133","POINT (-76.852216 40.18543)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.144864 40.066485)","EARLY FOUNDATIONS LEARNING ACADEMY","1734 W CHELTENHAM AVE","PHILADELPHIA","Pennsylvania","19126","(215) 924-3352",,,"Get Directions (http://maps.apple.com/?daddr=40.066485,-75.144864(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103803488","1","Child Care Center",,"42","Philadelphia","101",,"KPATTERSON@EFLA2.ORG","KIMRENEE","PATTERSON","PRESIDENT","CER-00189870","2022-02-14T00:00:00.000","2023-02-14T00:00:00.000","21","Early Learning Resource Center for Region 18","STAR 4","2022-06-15T00:00:00.000","Yes","No","No","Yes","KHANAE EDUCATION PROGRAMS LLC","7165 N 19TH ST",,"PHILADELPHIA","Pennsylvania","42","19126","Philadelphia","101","POINT (-75.147561 40.063416)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.147594 39.994189)","CENTER FOR LITERACY AND LEARNING","2741 GERMANTOWN AVE","PHILADELPHIA","Pennsylvania","19133","(267) 255-2999",,,"Get Directions (http://maps.apple.com/?daddr=39.994189,-75.147594(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102900020","2","Child Care Center",,"42","Philadelphia","101",,"BRITTANYEBSON@AOL.COM","BRITTANY","EBSON","OWNER","CER-00193206","2022-05-18T00:00:00.000","2022-11-18T00:00:00.000","17","Early Learning Resource Center for Region 18","No STAR Level",,"Yes","No","No","Yes","CENTER FOR LITERACY AND LEARNING","2741 GERMANTOWN AVE",,"PHILADELPHIA","Pennsylvania","42","19133","Philadelphia","101","POINT (-75.147594 39.994189)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.242202 39.955046)","CATERPILLAR PLAYHOUSE LLC","417 S 60TH ST","PHILADELPHIA","Pennsylvania","19143","(267) 969-6519",,,"Get Directions (http://maps.apple.com/?daddr=39.955046,-75.242202(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103510190","1","Child Care Center",,"42","Philadelphia","101",,"CATERPILLARPH.EDU@GMAIL.COM","SAFIYA","FURQAN","OWNER","CER-00191122","2022-01-27T00:00:00.000","2023-01-27T00:00:00.000","13","Early Learning Resource Center for Region 18","STAR 1","2019-04-09T00:00:00.000","No","No","No","No","CATERPILLAR PLAYHOUSE LLC","5520 BALTIMORE AVE",,"PHILADELPHIA","Pennsylvania","42","19143","Philadelphia","101","POINT (-75.234565 39.947102)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.079767 40.027808)","CRADLE WITH CARE DAYCARE LLC","5412 OAKLAND ST","PHILADELPHIA","Pennsylvania","19124","(267) 248-5907",,,"Get Directions (http://maps.apple.com/?daddr=40.027808,-75.079767(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103950741","1","Family Child Care Home",,"42","Philadelphia","101",,"TISHAMCB41@GMAIL.COM","TISHA","MCBURROWS","OWNER","CER-00193536","2022-05-25T00:00:00.000","2023-05-25T00:00:00.000","6","Early Learning Resource Center for Region 18","STAR 1","2022-07-01T00:00:00.000","Yes","No","No","No","CRADLE WITH CARE DAYCARE LLC","5412 OAKLAND ST",,"PHILADELPHIA","Pennsylvania","42","19124","Philadelphia","101","POINT (-75.079767 40.027808)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-79.89873 40.46495)","SMALL STEPS FOR LITTLE WONDERS INC","1204 LINCOLN AVE","PITTSBURGH","Pennsylvania","15206","(412) 404-2735",,,"Get Directions (http://maps.apple.com/?daddr=40.46495,-79.89873(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103114616","1","Child Care Center",,"42","Allegheny","003","(412) 404-7093","MAYABLACKMAN6@GMAIL.COM","MAYA","BLACKMAN","DIRECTOR","CER-00194688","2022-08-16T00:00:00.000","2023-08-16T00:00:00.000","94","Early Learning Resource Center for Region 5","STAR 1","2019-05-21T00:00:00.000","No","No","No","Yes","SMALL STEPS FOR LITTLE WONDERS INC","1204 LINCOLN AVE",,"PITTSBURGH","Pennsylvania","42","15206","Allegheny","003","POINT (-79.89873 40.46495)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.34771 40.441241)","SUZANNE ARMSTRONG FCCH","25 S 10TH ST","QUAKERTOWN","Pennsylvania","18951","(215) 538-2742",,,"Get Directions (http://maps.apple.com/?daddr=40.441241,-75.34771(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100303191","1","Family Child Care Home",,"42","Bucks","017",,"MYARMSTRONGS25@GMAIL.COM","SUZANNE","ARMSTRONG","OWNER","CER-00183841","2021-12-12T00:00:00.000","2022-12-12T00:00:00.000","6","Early Learning Resource Center for Region 16","STAR 1","2019-07-30T00:00:00.000","No","No","No","No","SUZANNE ARMSTRONG","25 S 10TH ST",,"QUAKERTOWN","Pennsylvania","42","18951","Bucks","017","POINT (-75.34771 40.441241)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-79.389169 40.317168)","SHANNA GILES FAMILY CHILD CARE HOME","105 MILLER ST","LATROBE","Pennsylvania","15650","(724) 771-9686",,,"Get Directions (http://maps.apple.com/?daddr=40.317168,-79.389169(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103029391","1","Family Child Care Home",,"42","Westmoreland","129",,"SHA317NNA@GMAIL.COM","SHANNA","GILES","OWNER","CER-00179514","2021-08-10T00:00:00.000","2022-08-10T00:00:00.000","6","Early Learning Resource Center for Region 4","STAR 1","2019-08-22T00:00:00.000","No","No","No","Yes","SHANNA GILES","105 MILLER ST",,"LATROBE","Pennsylvania","42","15650","Westmoreland","129","POINT (-79.389169 40.317168)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.483492 40.609876)","HAPPY CHILDREN DAYCARE","1025 W TILGHMAN ST","ALLENTOWN","Pennsylvania","18102","(917) 327-7359",,,"Get Directions (http://maps.apple.com/?daddr=40.609876,-75.483492(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103842870","1","Family Child Care Home",,"42","Lehigh","077",,"HAPPYCHILDREN.FDC@GMAIL.COM","ZUNILDA","DE LOS SANTOS","OWNER -PROVIDER","CER-00192170","2022-06-03T00:00:00.000","2023-06-03T00:00:00.000","6","Early Learning Resource Center for Region 14","STAR 1","2021-06-11T00:00:00.000","Yes","No","No","No","ZUNILDA DE LOS SANTOS","1025 W TILGHMAN ST",,"ALLENTOWN","Pennsylvania","42","18102","Lehigh","077","POINT (-75.483492 40.609876)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-79.69375 41.427884)","OIL CITY CHILD DEVELOPMENT CENTER","210 E BISSELL AVE","OIL CITY","Pennsylvania","16301","(814) 670-0240",,,"Get Directions (http://maps.apple.com/?daddr=41.427884,-79.69375(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100221926","13","Child Care Center",,"42","Venango","121","(888) 779-7763","kwenner@cdcenters.org","RINA","IRWIN","Executive Director","CER-00184284","2021-12-02T00:00:00.000","2022-12-02T00:00:00.000","135","Early Learning Resource Center for Region 1","STAR 4 - ACC","2021-09-02T00:00:00.000","No","No","No","No","CHILD DEVELOPMENT CENTER INC","2335 W 38TH ST","Suite 1","ERIE","Pennsylvania","42","16506","Erie","049","POINT (-80.119587 42.082569)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-76.290656 40.046924)","LANCASTER REC CHILD CARE AT MCCASKEY HS","445 N RESERVOIR ST","LANCASTER","Pennsylvania","17602","(717) 391-8609",,,"Get Directions (http://maps.apple.com/?daddr=40.046924,-76.290656(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100125779","30","Child Care Center",,"42","Lancaster","071",,"dyeager@lancasterrec.org","Donald","Yeager","Director of ECE","CER-00186457","2022-03-07T00:00:00.000","2023-03-07T00:00:00.000","115","Early Learning Resource Center for Region 10","STAR 4","2021-10-31T00:00:00.000","Yes","Yes","No","No","LANCASTER RECREATION COMMISSION","525 FAIRVIEW AVE",,"LANCASTER","Pennsylvania","42","17603","Lancaster","071","POINT (-76.311316 40.026667)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.373314 40.133892)","MAGIC MOMENTS FOR CHILDREN","1920 W MARSHALL ST","NORRISTOWN","Pennsylvania","19403","(610) 539-7743",,,"Get Directions (http://maps.apple.com/?daddr=40.133892,-75.373314(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100295788","1","Child Care Center",,"42","Montgomery","091","(610) 539-5503","Magic005@verizon.net","MICHELLE L","FASH","OWNER","CER-00183518","2021-12-14T00:00:00.000","2022-12-14T00:00:00.000","106","Early Learning Resource Center for Region 17","STAR 2","2022-01-18T00:00:00.000","No","No","No","Yes","M L FASH INC","1920 W MARSHALL ST",,"NORRISTOWN","Pennsylvania","42","19403","Montgomery","091","POINT (-75.373314 40.133892)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.092409 39.990268)","THE CHILDRENS PLACE PRESCHOOL","3645 E THOMPSON ST","PHILADELPHIA","Pennsylvania","19134","(215) 426-7380",,,"Get Directions (http://maps.apple.com/?daddr=39.990268,-75.092409(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100128510","9","Child Care Center",,"42","Philadelphia","101",,"COLGATESCHOOL@AOL.COM","KASIA","BLEWONSKA","ADMINISTRATOR","CER-00189225","2022-03-03T00:00:00.000","2023-03-03T00:00:00.000","104","Early Learning Resource Center for Region 18","STAR 4","2022-02-25T00:00:00.000","Yes","No","No","Yes","SMYK LLC","3161 RICHMOND ST",,"PHILADELPHIA","Pennsylvania","42","19134","Philadelphia","101","POINT (-75.102175 39.982603)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-78.419515 40.490249)","FIRST IMPRESSIONS EARLY CHILDHOOD DEV CENTER INC","845 37TH ST","ALTOONA","Pennsylvania","16601","(814) 941-1940",,,"Get Directions (http://maps.apple.com/?daddr=40.490249,-78.419515(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"101840043","1","Child Care Center",,"42","Blair","013",,"ginakies@yahoo.com","REGINA","KIESEWETTER","OWNER","CER-00180622","2021-08-23T00:00:00.000","2022-08-23T00:00:00.000","24","Early Learning Resource Center for Region 6","STAR 2","2021-10-29T00:00:00.000","Yes","No","No","No","FIRST IMPRESSIONS EARLY CHILDHOOD DEV CENTER INC","845 37TH ST",,"ALTOONA","Pennsylvania","42","16601","Blair","013","POINT (-78.419515 40.490249)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-79.872507 40.447902)","Trechas Home Day Care & Child DVPT","1300 SHERMAN ST","PITTSBURGH","Pennsylvania","15221","(412) 243-4930",,,"Get Directions (http://maps.apple.com/?daddr=40.447902,-79.872507(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100102916","1","Group Child Care Home",,"42","Allegheny","003",,"TRICIALIPFORD@GMAIL.COM","TRECHA","LIPFORD","OWNER","CER-00181092","2021-09-06T00:00:00.000","2022-09-06T00:00:00.000","12","Early Learning Resource Center for Region 5","STAR 1","2019-10-03T00:00:00.000","Yes","No","No","Yes","Trecha Lipford","1300 SHERMAN ST",,"PITTSBURGH","Pennsylvania","42","15221","Allegheny","003","POINT (-79.872507 40.447902)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.249121 39.951465)","SPECIALTY CARE LEARNING CENTER","701 COBBS CREEK PKWY","PHILADELPHIA","Pennsylvania","19143","(215) 921-2976",,,"Get Directions (http://maps.apple.com/?daddr=39.951465,-75.249121(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103722479","1","Child Care Center",,"42","Philadelphia","101",,"SPECIALTYCARE20@YAHOO.COM","TASHUA","ADENS","OWNER","CER-00181295","2021-07-08T00:00:00.000","2022-07-08T00:00:00.000","75","Early Learning Resource Center for Region 18","STAR 2","2022-01-06T00:00:00.000","Yes","No","No","Yes","SPECIALTY CARE LEARNING CENTER","701 COBBS CREEK PKWY",,"PHILADELPHIA","Pennsylvania","42","19143","Philadelphia","101","POINT (-75.249121 39.951465)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-80.06321 41.069631)","MONTGOMERYS COUNTRY KIDS III","435 N MAIN ST","SLIPPERY ROCK","Pennsylvania","16057","(724) 794-5439",,,"Get Directions (http://maps.apple.com/?daddr=41.069631,-80.06321(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100142081","3","Child Care Center",,"42","Butler","019","(724) 368-8217","JMMONTGOMERY1018@AOL.COM","JANINE","MONTGOMERY","OWNER","CER-00191927","2022-04-22T00:00:00.000","2022-10-22T00:00:00.000","52","Early Learning Resource Center for Region 3","STAR 1","2022-07-31T00:00:00.000","Yes","No","No","Yes","MONTGOMERYS COUNTRY KIDS INC","108 WALKER RD",,"PROSPECT","Pennsylvania","42","16052","Butler","019","POINT (-80.126065 40.899487)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-79.945691 40.606727)","NORTH PITTSBURGH CHILDRENS HOUSE","5031 OAKVIEW DR","GIBSONIA","Pennsylvania","15044","(724) 444-0480",,,"Get Directions (http://maps.apple.com/?daddr=40.606727,-79.945691(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102208736","1","Child Care Center",,"42","Allegheny","003",,"ALANDMARLAPETTIT@GMAIL.COM","MARLA","PETTIT","DIRECTOR","CER-00182225","2021-11-13T00:00:00.000","2022-11-13T00:00:00.000","19","Early Learning Resource Center for Region 5","STAR 1","2019-06-04T00:00:00.000","No","No","No","No","NORTH PITTSBURGH CHILDRENS HOUSE INC","5031 OAKVIEW DR",,"GIBSONIA","Pennsylvania","42","15044","Allegheny","003","POINT (-79.945691 40.606727)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.150284 40.021397)","CHRIST LIKE SERVICES FAMILY CHILD CARE HOME","4446 N 15TH ST","PHILADELPHIA","Pennsylvania","19140","(215) 455-6999",,,"Get Directions (http://maps.apple.com/?daddr=40.021397,-75.150284(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"101170222","1","Family Child Care Home",,"42","Philadelphia","101",,"TFANNINGS@GMAIL.COM","TANEEMA","FANNINGS","OWNER","CER-00187104","2022-02-03T00:00:00.000","2023-02-03T00:00:00.000","6","Early Learning Resource Center for Region 18","STAR 1","2019-02-14T00:00:00.000","No","No","No","Yes","TANEEMA FANNINGS","4446 N 15TH ST",,"PHILADELPHIA","Pennsylvania","42","19140","Philadelphia","101","POINT (-75.150284 40.021397)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.199616 39.95686)","SMART START ACADEMY OF WEST PHILA","3901 MARKET ST","PHILADELPHIA","Pennsylvania","19104","(215) 307-3054",,,"Get Directions (http://maps.apple.com/?daddr=39.95686,-75.199616(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102445679","1","Child Care Center",,"42","Philadelphia","101","(215) 307-3056","CHESNA.MITCHELL@COMCAST.NET","CHESNA","MITCHELL","OWNER","CER-00193466","2022-05-10T00:00:00.000","2023-05-10T00:00:00.000","96","Early Learning Resource Center for Region 18","STAR 2","2022-03-03T00:00:00.000","No","No","No","No","SMART START ACADEMY OF WEST PHILADELPHIA","3901 MARKET ST",,"PHILADELPHIA","Pennsylvania","42","19104","Philadelphia","101","POINT (-75.199616 39.95686)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.587345 41.490583)","STEPPING STONES EARLY LEARNING CENTER LLC","50 STURGES RD","PECKVILLE","Pennsylvania","18452","(570) 291-8087",,,"Get Directions (http://maps.apple.com/?daddr=41.490583,-75.587345(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102916370","2","Child Care Center","SUITES 5 AND 6","42","Lackawanna","069","(570) 392-6190","TAMMYPARRY25@GMAIL.COM","TAMMY","PARRY","MEMBER","CER-00193987","2022-09-26T00:00:00.000","2023-09-26T00:00:00.000","77","Early Learning Resource Center for Region 12","STAR 4","2022-04-07T00:00:00.000","No","No","No","Yes","STEPPING STONES EARLY LEARNING CENTER LLC","50 STURGES RD","SUITES 5 AND 6","PECKVILLE","Pennsylvania","42","18452","Lackawanna","069","POINT (-75.587345 41.490583)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
