"county","rate_or_count","risky_measure_type","age_group","gender","class","time_measure","year","time_period","quarter_date_start","notes","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude","longitude","geocoded_column"
"York","0.46","Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q3","2018-07-01T00:00:00.000",,"67","67","42","133","39.92192531","-76.72576052","POINT (-76.72576052 39.92192531)"
"Indiana","68.27","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"32","32","42","063","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"Blair",,"Rate of Individuals Seeing 5+ Prescribers and 5+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000","Not displayed when count is between 1 and 5.","7","07","42","013","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"McKean","434","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"42","42","42","083","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"Warren","557","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"62","62","42","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"Blair","186.29","Rate of Individuals with Average Daily MME > 50 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"7","07","42","013","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"Bedford","63.3","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q3","2018-07-01T00:00:00.000",,"5","05","42","009","40.00737536","-78.49116474","POINT (-78.49116474 40.00737536)"
"Chester",,"Rate of Individuals Seeing 5+ Prescribers and 5+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000","Not displayed when count is between 1 and 5.","15","15","42","029","39.97487056","-75.75626498","POINT (-75.75626498 39.97487056)"
"Somerset","109.6","Rate of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"56","56","42","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"Sullivan","110","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q1","2019-01-01T00:00:00.000",,"57","57","42","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"Butler","2581","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"10","10","42","019","40.91083185","-79.91711779","POINT (-79.91711779 40.91083185)"
"Crawford","1.29","Rate of Individuals Seeing 3+ Prescribers and 3+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"20","20","42","039","41.68546907","-80.11321083","POINT (-80.11321083 41.68546907)"
"Lehigh","45.17","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000",,"39","39","42","077","40.61464794","-75.60099481","POINT (-75.60099481 40.61464794)"
"Northampton","19.71","Rate of Individuals with Average Daily MME > 90 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q4","2019-10-01T00:00:00.000",,"48","48","42","095","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"Schuylkill","3452","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2016","2016 Q4","2016-10-01T00:00:00.000",,"54","54","42","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"Potter","172","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q1","2019-01-01T00:00:00.000",,"53","53","42","105","41.74420644","-77.89879229","POINT (-77.89879229 41.74420644)"
"Union","1.56","Rate of Individuals Seeing 3+ Prescribers and 3+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"60","60","42","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"Elk","0","Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"24","24","42","047","41.42819416","-78.64947713","POINT (-78.64947713 41.42819416)"
"Lawrence","43.74","Rate of Individuals with Average Daily MME > 90 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"37","37","42","073","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"Franklin","41.65","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"28","28","42","055","39.92786197","-77.72398845","POINT (-77.72398845 39.92786197)"
"McKean",,"Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000","Not displayed when count is between 1 and 5.","42","42","42","083","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"Mercer","570","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000",,"43","43","42","085","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"Dauphin","161","Number of Individuals Seeing 3+ Prescribers and 3+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"22","22","42","043","40.41974636","-76.77960568","POINT (-76.77960568 40.41974636)"
"Cameron","121.95","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"12","12","42","023","41.43880265","-78.20916932","POINT (-78.20916932 41.43880265)"
"Centre","139","Number of Individuals with Average Daily MME > 120","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"14","14","42","027","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"Montgomery","42","Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000",,"46","46","42","091","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"Blair","1144","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q1","2019-01-01T00:00:00.000",,"7","07","42","013","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"Mercer","61.38","Rate of Individuals with Average Daily MME > 90 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2016","2016 Q3","2016-07-01T00:00:00.000",,"43","43","42","085","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"Greene","129","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q3","2020-07-01T00:00:00.000",,"30","30","42","059","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"Blair","30","Number of Individuals Seeing 3+ Prescribers and 3+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q3","2019-07-01T00:00:00.000",,"7","07","42","013","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"Cameron","125","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q1","2017-01-01T00:00:00.000",,"12","12","42","023","41.43880265","-78.20916932","POINT (-78.20916932 41.43880265)"
"Northumberland","45.96","Rate of Individuals with Average Daily MME > 120 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2017","2017 Q1","2017-01-01T00:00:00.000",,"49","49","42","097","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"Jefferson","14","Number of Individuals Seeing 3+ Prescribers and 3+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q1","2019-01-01T00:00:00.000",,"33","33","42","065","41.13139091","-79.00101814","POINT (-79.00101814 41.13139091)"
"Lehigh","2272","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000",,"39","39","42","077","40.61464794","-75.60099481","POINT (-75.60099481 40.61464794)"
"Luzerne","125","Number of Individuals Seeing 3+ Prescribers and 3+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"40","40","42","079","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"Montgomery","109.06","Rate of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q3","2018-07-01T00:00:00.000",,"46","46","42","091","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"Fayette","78.47","Rate of Individuals with Average Daily MME > 90 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2017","2017 Q1","2017-01-01T00:00:00.000",,"26","26","42","051","39.9194478","-79.65189635","POINT (-79.65189635 39.9194478)"
"Montour","39.47","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"47","47","42","093","41.02801824","-76.66470527","POINT (-76.66470527 41.02801824)"
"Luzerne",,"Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q3","2018-07-01T00:00:00.000","Not displayed when count is between 1 and 5.","40","40","42","079","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"Potter","0","Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q2","2019-04-01T00:00:00.000",,"53","53","42","105","41.74420644","-77.89879229","POINT (-77.89879229 41.74420644)"
"Northumberland","38.64","Rate of Individuals with Average Daily MME > 90 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q3","2018-07-01T00:00:00.000",,"49","49","42","097","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"Bucks","2827","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q3","2018-07-01T00:00:00.000",,"9","09","42","017","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
"Fayette","0","Number of Individuals Seeing 5+ Prescribers and 5+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q3","2020-07-01T00:00:00.000",,"26","26","42","051","39.9194478","-79.65189635","POINT (-79.65189635 39.9194478)"
"Washington","2927","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"63","63","42","125","40.19109663","-80.25180083","POINT (-80.25180083 40.19109663)"
"Greene","78.86","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2017","2017 Q1","2017-01-01T00:00:00.000",,"30","30","42","059","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"Blair","718","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q1","2017-01-01T00:00:00.000",,"7","07","42","013","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"Wyoming","75.76","Rate of Individuals with Average Daily MME > 90 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"66","66","42","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"Allegheny","12166","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q3","2018-07-01T00:00:00.000",,"2","02","42","003","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"Columbia","132","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q4","2019-10-01T00:00:00.000",,"19","19","42","037","41.04912086","-76.4100218","POINT (-76.4100218 41.04912086)"
"Venango","179.66","Rate of Individuals with Average Daily MME > 50 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"61","61","42","121","41.40341259","-79.76286561","POINT (-79.76286561000002 41.40341259)"
"Lycoming","1.32","Rate of Individuals Seeing 3+ Prescribers and 3+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"41","41","42","081","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"McKean","179","Number of Individuals with Average Daily MME > 120","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2016","2016 Q4","2016-10-01T00:00:00.000",,"42","42","42","083","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"Washington","2336","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q2","2019-04-01T00:00:00.000",,"63","63","42","125","40.19109663","-80.25180083","POINT (-80.25180083 40.19109663)"
"Bradford","14.42235963","Rate of Individuals with Average Daily MME > 120 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000",,"8","08","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"Montour","96.49","Rate of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000",,"47","47","42","093","41.02801824","-76.66470527","POINT (-76.66470527 41.02801824)"
"Union",,"Number of Individuals Seeing 5+ Prescribers and 5+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q2","2017-04-01T00:00:00.000","Not displayed when count is between 1 and 5.","60","60","42","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"Jefferson",,"Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000","Not displayed when count is between 1 and 5.","33","33","42","065","41.13139091","-79.00101814","POINT (-79.00101814 41.13139091)"
"Lancaster","14","Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q3","2019-07-01T00:00:00.000",,"36","36","42","071","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"Warren","172","Number of Individuals with Average Daily MME > 120","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2016","2016 Q4","2016-10-01T00:00:00.000",,"62","62","42","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"Westmoreland","1236","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q1","2019-01-01T00:00:00.000",,"65","65","42","129","40.310315","-79.47134118","POINT (-79.47134118 40.310315)"
"Huntingdon","0","Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q4","2019-10-01T00:00:00.000",,"31","31","42","061","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"Lawrence","441","Number of Individuals with Average Daily MME > 120","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2016","2016 Q3","2016-07-01T00:00:00.000",,"37","37","42","073","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"Jefferson","663","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"33","33","42","065","41.13139091","-79.00101814","POINT (-79.00101814 41.13139091)"
"Indiana","26.62","Rate of Individuals with Average Daily MME > 120 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000",,"32","32","42","063","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"Elk","109.94","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2017","2017 Q1","2017-01-01T00:00:00.000",,"24","24","42","047","41.42819416","-78.64947713","POINT (-78.64947713 41.42819416)"
"Berks","6143","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2016","2016 Q4","2016-10-01T00:00:00.000",,"6","06","42","011","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"Lancaster","29.69","Rate of Individuals with Average Daily MME > 120 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2016","2016 Q4","2016-10-01T00:00:00.000",,"36","36","42","071","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"Berks","4881","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"6","06","42","011","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"Clarion",,"Rate of Individuals Seeing 5+ Prescribers and 5+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2017","2017 Q2","2017-04-01T00:00:00.000","Not displayed when count is between 1 and 5.","16","16","42","031","41.19279129","-79.42483608","POINT (-79.42483608 41.19279129)"
"Wayne","486","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"64","64","42","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"Bedford",,"Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q1","2017-01-01T00:00:00.000","Not displayed when count is between 1 and 5.","5","05","42","009","40.00737536","-78.49116474","POINT (-78.49116474 40.00737536)"
"Franklin","1.99","Rate of Individuals Seeing 3+ Prescribers and 3+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q2","2019-04-01T00:00:00.000",,"28","28","42","055","39.92786197","-77.72398845","POINT (-77.72398845 39.92786197)"
"Montgomery","35.29","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q4","2019-10-01T00:00:00.000",,"46","46","42","091","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"Lycoming","85.08459916","Rate of Individuals with Average Daily MME > 50 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"41","41","42","081","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"Forest","94","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000",,"27","27","42","053","41.51357876","-79.23780995","POINT (-79.23780995 41.51357876)"
"Northampton","1015","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"48","48","42","095","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"Lancaster","103.81","Rate of Individuals with Average Daily MME > 50 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"36","36","42","071","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"Clearfield","1047","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q3","2019-07-01T00:00:00.000",,"17","17","42","033","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"Washington","580","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"63","63","42","125","40.19109663","-80.25180083","POINT (-80.25180083 40.19109663)"
"Venango","174","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q3","2019-07-01T00:00:00.000",,"61","61","42","121","41.40341259","-79.76286561","POINT (-79.76286561000002 41.40341259)"
"Northampton","115.62","Rate of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q2","2019-04-01T00:00:00.000",,"48","48","42","095","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"Huntingdon","192","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"31","31","42","061","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"Wyoming","256","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"66","66","42","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"Lawrence",,"Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2017","2017 Q2","2017-04-01T00:00:00.000","Not displayed when count is between 1 and 5.","37","37","42","073","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"Bedford",,"Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q3","2019-07-01T00:00:00.000","Not displayed when count is between 1 and 5.","5","05","42","009","40.00737536","-78.49116474","POINT (-78.49116474 40.00737536)"
"Lehigh","141.99","Rate of Individuals with Average Daily MME > 50 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2017","2017 Q1","2017-01-01T00:00:00.000",,"39","39","42","077","40.61464794","-75.60099481","POINT (-75.60099481 40.61464794)"
"Mercer","1366","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q4","2019-10-01T00:00:00.000",,"43","43","42","085","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"Westmoreland","2057","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"65","65","42","129","40.310315","-79.47134118","POINT (-79.47134118 40.310315)"
"Sullivan","26.37652489","Rate of Individuals with Average Daily MME > 120 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"57","57","42","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"Greene","124.63","Rate of Individuals with Average Daily MME > 50 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"30","30","42","059","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"Potter","152","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000",,"53","53","42","105","41.74420644","-77.89879229","POINT (-77.89879229 41.74420644)"
"Jefferson",,"Number of Individuals Seeing 3+ Prescribers and 3+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q3","2019-07-01T00:00:00.000","Not displayed when count is between 1 and 5.","33","33","42","065","41.13139091","-79.00101814","POINT (-79.00101814 41.13139091)"
"Susquehanna","0","Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"58","58","42","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"Venango","10","Number of Individuals Seeing 3+ Prescribers and 3+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"61","61","42","121","41.40341259","-79.76286561","POINT (-79.76286561000002 41.40341259)"
"Warren","215","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"62","62","42","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"Clinton","112.6","Rate of Individuals with Average Daily MME > 50 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q4","2019-10-01T00:00:00.000",,"18","18","42","035","41.23286274","-77.6428376","POINT (-77.6428376 41.23286274)"
"Venango","0","Rate of Individuals Seeing 5+ Prescribers and 5+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2016","2016 Q3","2016-07-01T00:00:00.000",,"61","61","42","121","41.40341259","-79.76286561","POINT (-79.76286561000002 41.40341259)"
"Luzerne","805","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q2","2019-04-01T00:00:00.000",,"40","40","42","079","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"Montgomery","7257","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q3","2020-07-01T00:00:00.000",,"46","46","42","091","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
