"federal_provider_number","provider_name","provider_address","provider_city","provider_state","provider_zip_code","organization_name","first_name","last_name","role_description","location","processing_date"
"465128","HILLSIDE REHABILITATION CENTER","1216 EAST 1300 SOUTH","SALT LAKE CITY","UT","84105","MISSION HEALTH SERVICES",,,"OPERATIONAL/MANAGERIAL CONTROL","1216 EAST 1300 SOUTH
SALT LAKE CITY, UT 84105
(40.74161362800004, -111.85636082499997)","########"
"465129","PARKWAY HEALTH CENTER","55 SOUTH PROFESSIONAL WAY","PAYSON","UT","84651",,"CHARLES","BRAMALL","5% OR MORE OWNERSHIP INTEREST","55 SOUTH PROFESSIONAL WAY
PAYSON, UT 84651
(40.04342072600008, -111.71218501999999)","########"
"465129","PARKWAY HEALTH CENTER","55 SOUTH PROFESSIONAL WAY","PAYSON","UT","84651",,"CHARLES","BRAMALL","GENERAL PARTNERSHIP INTEREST","55 SOUTH PROFESSIONAL WAY
PAYSON, UT 84651
(40.04342072600008, -111.71218501999999)","########"
"465129","PARKWAY HEALTH CENTER","55 SOUTH PROFESSIONAL WAY","PAYSON","UT","84651",,"STEVEN","DEWEY","5% OR MORE OWNERSHIP INTEREST","55 SOUTH PROFESSIONAL WAY
PAYSON, UT 84651
(40.04342072600008, -111.71218501999999)","########"
"465129","PARKWAY HEALTH CENTER","55 SOUTH PROFESSIONAL WAY","PAYSON","UT","84651",,"STEVEN","DEWEY","GENERAL PARTNERSHIP INTEREST","55 SOUTH PROFESSIONAL WAY
PAYSON, UT 84651
(40.04342072600008, -111.71218501999999)","########"
"465129","PARKWAY HEALTH CENTER","55 SOUTH PROFESSIONAL WAY","PAYSON","UT","84651",,"BRYAN","ERICKSON","5% OR MORE OWNERSHIP INTEREST","55 SOUTH PROFESSIONAL WAY
PAYSON, UT 84651
(40.04342072600008, -111.71218501999999)","########"
"465129","PARKWAY HEALTH CENTER","55 SOUTH PROFESSIONAL WAY","PAYSON","UT","84651",,"BRYAN","ERICKSON","GENERAL PARTNERSHIP INTEREST","55 SOUTH PROFESSIONAL WAY
PAYSON, UT 84651
(40.04342072600008, -111.71218501999999)","########"
"465130","ART CITY NURSING AND REHABILITATION CENTER","321 EAST 800 SOUTH","SPRINGVILLE","UT","84663",,"CHARLES","BRAMALL","5% OR MORE OWNERSHIP INTEREST","321 EAST 800 SOUTH
SPRINGVILLE, UT 84663
(40.15529807200005, -111.60468058299995)","########"
"465130","ART CITY NURSING AND REHABILITATION CENTER","321 EAST 800 SOUTH","SPRINGVILLE","UT","84663",,"CHARLES","BRAMALL","DIRECTOR/OFFICER","321 EAST 800 SOUTH
SPRINGVILLE, UT 84663
(40.15529807200005, -111.60468058299995)","########"
"465130","ART CITY NURSING AND REHABILITATION CENTER","321 EAST 800 SOUTH","SPRINGVILLE","UT","84663",,"CHARLES","BRAMALL","MANAGING EMPLOYEE","321 EAST 800 SOUTH
SPRINGVILLE, UT 84663
(40.15529807200005, -111.60468058299995)","########"
"465130","ART CITY NURSING AND REHABILITATION CENTER","321 EAST 800 SOUTH","SPRINGVILLE","UT","84663",,"JOHN","BRAMALL","5% OR MORE OWNERSHIP INTEREST","321 EAST 800 SOUTH
SPRINGVILLE, UT 84663
(40.15529807200005, -111.60468058299995)","########"
"465130","ART CITY NURSING AND REHABILITATION CENTER","321 EAST 800 SOUTH","SPRINGVILLE","UT","84663",,"JOHN","BRAMALL","OPERATIONAL/MANAGERIAL CONTROL","321 EAST 800 SOUTH
SPRINGVILLE, UT 84663
(40.15529807200005, -111.60468058299995)","########"
"465130","ART CITY NURSING AND REHABILITATION CENTER","321 EAST 800 SOUTH","SPRINGVILLE","UT","84663","TRADITIONS HEALTH CARE, INC.",,,"OPERATIONAL/MANAGERIAL CONTROL","321 EAST 800 SOUTH
SPRINGVILLE, UT 84663
(40.15529807200005, -111.60468058299995)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790",,"JOSEPH","ALEGRE","DIRECTOR/OFFICER","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790",,"JOSEPH","ALEGRE","OPERATIONAL/MANAGERIAL CONTROL","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790",,"JOANN","ARCHIBALD","DIRECTOR/OFFICER","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790",,"JOANN","ARCHIBALD","MANAGING EMPLOYEE","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790",,"MARK","BALLIF","5% OR MORE OWNERSHIP INTEREST","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790",,"MARK","BALLIF","DIRECTOR/OFFICER","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790",,"MYRNA","DEGUZMAN","MANAGING EMPLOYEE","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790",,"PAUL","HUBBARD","5% OR MORE OWNERSHIP INTEREST","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790",,"PAUL","HUBBARD","DIRECTOR/OFFICER","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790",,"PHYLLIS","PUGH","DIRECTOR/OFFICER","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790",,"PHYLLIS","PUGH","OPERATIONAL/MANAGERIAL CONTROL","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790",,"CURTIS","RODRIGUEZ","DIRECTOR/OFFICER","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790",,"TOBY","TILFORD","DIRECTOR/OFFICER","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790",,"TOBY","TILFORD","MANAGING EMPLOYEE","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790",,"TOBY","TILFORD","OPERATIONAL/MANAGERIAL CONTROL","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790","ALLPRO INC",,,"5% OR MORE OWNERSHIP INTEREST","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790","AUBURN MANOR HOLDING CORP",,,"5% OR MORE OWNERSHIP INTEREST","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790","BAY BRIDGE CAPITAL PARTNERS, LLC",,,"5% OR MORE OWNERSHIP INTEREST","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790","CROSSWINDS TRUST",,,"5% OR MORE OWNERSHIP INTEREST","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790","FLOWER FARM GROUP, LLC",,,"5% OR MORE OWNERSHIP INTEREST","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790","GENERAL ELECTRIC CAPITAL CORPORATION",,,"5% OR GREATER MORTGAGE INTEREST","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790","GI PLUM HOLDCO LLC",,,"5% OR MORE OWNERSHIP INTEREST","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790","HORIZON WEST HEALTHCARE, INC.",,,"5% OR MORE OWNERSHIP INTEREST","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790","PLUM HEALTHCARE GROUP NORTH LLC",,,"5% OR MORE OWNERSHIP INTEREST","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790","PLUM HEALTHCARE GROUP, LLC",,,"OPERATIONAL/MANAGERIAL CONTROL","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790","PLUM OPCO HOLDINGS, LLC",,,"5% OR MORE OWNERSHIP INTEREST","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465137","RED CLIFFS HEALTH AND REHAB","1745 EAST 280 NORTH","ST GEORGE","UT","84790","SISU HOLDINGS, LLC",,,"5% OR MORE OWNERSHIP INTEREST","1745 EAST 280 NORTH
ST GEORGE, UT 84790
(37.113157700000045, -113.54648054799998)","########"
"465139","GARDEN TERRACE ALZHEIMER'S CENTER OF EXCELLENCE","1201 EAST 4500 SOUTH","SALT LAKE CITY","UT","84117",,"DANA","ALCORN","MANAGING EMPLOYEE","1201 EAST 4500 SOUTH
SALT LAKE CITY, UT 84117
(40.674337654000055, -111.85647029199998)","########"
"465139","GARDEN TERRACE ALZHEIMER'S CENTER OF EXCELLENCE","1201 EAST 4500 SOUTH","SALT LAKE CITY","UT","84117",,"CINDY","CROSS","DIRECTOR/OFFICER","1201 EAST 4500 SOUTH
SALT LAKE CITY, UT 84117
(40.674337654000055, -111.85647029199998)","########"
"465139","GARDEN TERRACE ALZHEIMER'S CENTER OF EXCELLENCE","1201 EAST 4500 SOUTH","SALT LAKE CITY","UT","84117",,"FORREST","PRESTON","5% OR MORE OWNERSHIP INTEREST","1201 EAST 4500 SOUTH
SALT LAKE CITY, UT 84117
(40.674337654000055, -111.85647029199998)","########"
"465139","GARDEN TERRACE ALZHEIMER'S CENTER OF EXCELLENCE","1201 EAST 4500 SOUTH","SALT LAKE CITY","UT","84117",,"JOAN","THURMOND","DIRECTOR/OFFICER","1201 EAST 4500 SOUTH
SALT LAKE CITY, UT 84117
(40.674337654000055, -111.85647029199998)","########"
"465139","GARDEN TERRACE ALZHEIMER'S CENTER OF EXCELLENCE","1201 EAST 4500 SOUTH","SALT LAKE CITY","UT","84117","LIFE CARE CENTERS OF AMERICA, INC.",,,"OPERATIONAL/MANAGERIAL CONTROL","1201 EAST 4500 SOUTH
SALT LAKE CITY, UT 84117
(40.674337654000055, -111.85647029199998)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"DAVID","ANDERSON","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"GREGORY","ANGLE","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"KEVIN","BALL","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"STEVEN","BATEMAN","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"STEVEN","BATEMAN","MANAGING EMPLOYEE","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"MICHAEL","BRAY","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"NATALIE","CLINE","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"JOHN","CROTHERS","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"MATTHEW","DIXON","MANAGING EMPLOYEE","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"DOUGLAS","DOWNEY","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"JOHN","FRANCK","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"CHRISTOPHER","GENTILE","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"GREGG","GERKEN","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"CINDY","GIBBONS","MANAGING EMPLOYEE","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"KEITH","GIGER","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"JOSEPH","GREEN","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"RONALD","GRUBBS","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"CHARLES","HALL","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"SAMUEL","HAZEN","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"JAMES","HINTON","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"ROBERT","JOHNSON","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"SETH","KILLINGBECK","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"WILLIAM","KIMBROUGH","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"MIKE","MARKS","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"BRYAN","MCKINLEY","MANAGING EMPLOYEE","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"LISA","MEISTER","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"ARNOLD","MOORE","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"J WILLIAM","MORROW","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"DEBORAH","MULLIN","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"ROBERT","NEVENS","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"TIMOTHY","NOONAN","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"BONNIE","REID","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"KENNETH","ROTH","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"SHIRLEY","SCHARF","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"RICHARD","SHALLCROSS","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"JOSEPH","SOWELL","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"DONALD","STINNETT","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"MITCHELL","TIBBITTS","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"ROBERT","WATERMAN","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124",,"JAMES","WILLIAMS","DIRECTOR/OFFICER","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124","BAIN CAPITAL INTEGRAL INVESTORS 2006 LLC",,,"5% OR MORE OWNERSHIP INTEREST","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124","FRISCO INC",,,"5% OR MORE OWNERSHIP INTEREST","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124","HCA HOLDINGS, INC.",,,"5% OR MORE OWNERSHIP INTEREST","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124","HCA SQUARED, LLC",,,"5% OR MORE OWNERSHIP INTEREST","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124","HCA, INC.",,,"5% OR MORE OWNERSHIP INTEREST","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124","HEALTHTRUST INC. - THE HOSPITAL COMPANY",,,"5% OR MORE OWNERSHIP INTEREST","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124","HERCULES HOLDING II LLC",,,"5% OR MORE OWNERSHIP INTEREST","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465140","ST MARKS HOSPITAL TRANSITIONAL CARE","1200 EAST 3900 SOUTH","SALT LAKE CITY","UT","84124","HOSPITAL CORP LLC",,,"5% OR MORE OWNERSHIP INTEREST","1200 EAST 3900 SOUTH
SALT LAKE CITY, UT 84124
(40.68704076400007, -111.85675983399994)","########"
"465142","DESERET CARE CENTER","950 EAST 3300 SOUTH","SALT LAKE CITY","UT","84106",,"LARS","ELLIOTT","DIRECTOR/OFFICER","950 EAST 3300 SOUTH
SALT LAKE CITY, UT 84106
(40.699852631000056, -111.86382069699994)","########"
"465142","DESERET CARE CENTER","950 EAST 3300 SOUTH","SALT LAKE CITY","UT","84106",,"LARS","ELLIOTT","MANAGING EMPLOYEE","950 EAST 3300 SOUTH
SALT LAKE CITY, UT 84106
(40.699852631000056, -111.86382069699994)","########"
"465142","DESERET CARE CENTER","950 EAST 3300 SOUTH","SALT LAKE CITY","UT","84106",,"GARETT","ROBERTSON","DIRECTOR/OFFICER","950 EAST 3300 SOUTH
SALT LAKE CITY, UT 84106
(40.699852631000056, -111.86382069699994)","########"
