"competitive_bid_service_area","company_name","dba_name","zip_plus_4","phone","oxygen_supplies_and_equipment","mail_order_diabetic_supplies","enteral_nutrients_equipment_and_supplies","cpap_devices_respiratory_assist_devices_and_related_supplies_and_accessories","hospital_beds_and_related_accessories","negative_pressure_wound_therapy_pumps_and_related_supplies_and_accessories","walkers_and_related_accessories","support_surfaces_group_2_mattresses_and_overlays","standard_power_manual_wheelchairs_scooters_and_related_accessories","external_infusion_pumps_and_supplies","general_home_equipment_and_related_supplies_and_accessories","respiratory_equipment_and_related_supplies_and_accessories","standard_mobility_equipment_and_related_accessories","is_supplier_participating","automatic_external_defibrillators_aeds","commodes_urinals_bedpans","continuous_passive_motion_cpm_devices","dynamic_splints","blood_glucose_monitors_supplies_non_mail_order","blood_glucose_monitors_supplies_mail_order","blood_glucose_monitors_mail_order","gastric_suction_pumps","heat_cold_applications","hospital_beds_electric","hospital_beds_total_electric_pediatric","hospital_beds_manual","hospital_beds_manual_pediatric","infrared_heating_pad_systems","infusion_pumps_supplies_external_infusion","infusion_pumps_implantable_uninterrupted","infusion_pumps_supplies_insulin_infusion","infusion_pumps_supplies_implanted_infusion","negative_pressure_wound_therapy_pumps_supplies","neuromuscular_electrical_stimulators_nmes","osteogenesis_stimulators","pneumatic_compression_devices","speech_generating_devices","support_surfaces_pressure_reducing_beds_mattresses_overlays_pads","support_surfaces_e_g_air_fluidized_bed","traction_equipment","transcutaneous_electrical_nerve_stimulators_tens_units","ultraviolet_light_devices","home_dialysis_equipment_supplies","hemodialysis_equipment_supplies","canes_crutches","patient_lifts","power_operated_vehicles_scooters","seat_lift_mechanisms","walkers","wheelchairs_accessories_standard_manual","wheelchairs_accessories_standard_manual_e_g_pediatrics","wheelchairs_accessories_standard_power","wheelchairs_accessories_standard_power_e_g_pediatrics_and_custom_cushions","wheelchairs_accessories_complex_rehabilitative_manual","wheelchairs_accessories_complex_rehabilitative_power","wheelchairs_accessories_complex_rehabilitative_power_e_g_group_3_group_4_group_5","wheelchair_seating_cushions","wheelchair_seating_cushions_e_g_skin_protecting_seat_cushions","orthoses_custom_fabricated","orthoses_prefabricated","orthoses_off_the_shelf","breast_prostheses_accessories","cochlear_implants","facial_prostheses","neurostimulators","ocular_prostheses","ostomy_supplies","somatic_prostheses","tracheostomy_supplies","urological_supplies","voice_prosthetics","prosthetic_lenses_conventional_eyeglasses","prosthetic_lenses_conventional_contact_lenses","prosthetic_lenses_prosthetic_cataract_lenses","enteral_nutrients_equipment_supplies","enteral_nutrients_supplies_for_special_metabolic_needs_and_pediatrics","parenteral_nutrients_equipment_supplies","limb_prostheses","eye_prostheses","cpap_rads_related_supplies_accessories","cpap_and_rads_supplies_e_g_combination_masks","high_frequency_chest_wall_oscillation_hfcwo_devices","invasive_mechanical_ventilation","intermittent_positive_pressure_breathing_ippb_devices","intrapulmonary_percussive_ventilation_devices","mechanical_in_exsufflation_devices","nebulizer_equipment_supplies","nebulizer_equipment_ultrasonic_and_controlled_dose","oxygen_equipment_supplies","respiratory_suction_pumps","ventilators_accessories_supplies","surgical_dressings","diabetic_shoes_inserts_prefabricated","diabetic_shoes_inserts_custom_fabricated","location_1","location_2"
,"UTAH CVS PHARMACY LLC                                                 ","CVS PHARMACY #10232                     ",,"(801)825-5648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","5305 SOUTH 1900 WEST
ROY, UT 84067
(41.167131607000044, -112.02606176599994)",
,"MEDSOURCE, INC.                                                       ","MEDSOURCE, INC.                         ",,"(801)771-3939","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","3075 N FAIRFIELD RD
LAYTON, UT 84041
(41.10419984200007, -111.950107017)","STE A
,  "
,"WALGREENS CO                                                          ","WALGREEN PHARMACY # 11150               ",,"(801)616-5237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","850 S STATE ST
OREM, UT 84097
(40.28213664500004, -111.68844225299995)",
"Stockton, CA","ORBIT MEDICAL OF PORTLAND, INC                                        ","TIBRO MEDICAL                           ",,"(801)255-5202","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9847 SOUTH 500 WEST
SANDY, UT 84070
(40.574121965000074, -111.90636400999995)","SUITE 200
,  "
"Salt Lake City, UT","ORBIT MEDICAL OF PORTLAND, INC                                        ","TIBRO MEDICAL                           ",,"(801)255-5202","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9847 SOUTH 500 WEST
SANDY, UT 84070
(40.574121965000074, -111.90636400999995)","SUITE 200
,  "
,"WEE CARE PHARMACY INC                                                 ","WEE CARE PHARMACY INC                   ",,"(801)525-5277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1580 W ANTELOPE R
LAYTON, UT 84041
(41.089237463000075, -111.99444105899994)","STE 130
,  "
,"LUXOTTICA RETAIL NORTH AMERICA INC                                    ","SEARS OPTICAL #C1096                    ",,"(435)652-0380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1770 RED CLIFFS DR
ST GEORGE, UT 84790
(37.117614726000056, -113.54681931799996)",
,"WALGREENS CO                                                          ","WALGREENS #15289                        ",,"(801)266-1215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","4515 S 900 EAST
SALT LAKE CITY, UT 84117
(40.67371081300007, -111.86552492199996)",
,"WALGREENS CO                                                          ","WALGREENS #10415                        ",,"(435)228-1003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","188 N MAIN ST
TOOELE, UT 84074
(40.53383878000005, -112.29846485499996)",
,"CTR EYE CARE, P. C.                                                   ","CTR EYE CARE                            ",,"(435)896-2020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120 E 200 N
RICHFIELD, UT 84701
(38.770844864000026, -112.08248623899999)",
,"WAL-MART STORES INC                                                   ","WAL MART PHARMACY 10-5270               ",,"(801)785-8344","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","585 N STATE ST
LINDON, UT 84042
(40.34955780700005, -111.72895993799995)",
,"WALGREENS CO                                                          ","WALGREENS #15290                        ",,"(801)621-1367","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1208 WASHINGTON BLVD
OGDEN, UT 84404
(41.24384026600006, -111.96990436999994)",
"Richmond, VA","ORBIT MEDICAL OF PORTLAND, INC                                        ","TIBRO MEDICAL                           ",,"(801)255-5202","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9847 SOUTH 500 WEST
SANDY, UT 84070
(40.574121965000074, -111.90636400999995)","SUITE 200
,  "
,"ROOSEVELT VISION CLINIC PC                                            ","ROOSEVELT VISION CLINIC PC              ",,"(435)722-2981","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","165 W 200 N
ROOSEVELT, UT 84066
(40.30204580100008, -110.00114572199999)","#71-7
,  "
,"ORTHO-MED CENTER INC                                                  ","ORTHO-MED CENTER INC                    ",,"(801)272-4253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2242 E FORT UNION BLVD
COTTONWOOD HEIGHTS, UT 84121
(40.623963350000054, -111.82634042699999)","STE A4,A5
,  "
,"UTAH CVS PHARMACY LLC                                                 ","CVS PHARMACY #10230                     ",,"(801)377-3280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1235 N UNIVERSITY AVE
PROVO, UT 84604
(40.25077128100003, -111.65866145299998)",
,"WALGREENS CO                                                          ","WALGREENS #10820                        ",,"(801)689-1525","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","2555 N 400 E
NORTH OGDEN, UT 84414
(41.30413606900004, -111.96879895299998)",
,"IHC HEALTH SERVICES INC                                               ","INTERMOUNTAIN HOMECARE MEDICAL EQUI     ",,"(435)657-4326","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","1","0","0","0","0","175 N MAIN ST
HEBER, UT 84032
(40.50982061800005, -111.41347669999999)","STE 104
,  "
"Los Angeles County CBA","ORBIT MEDICAL OF PORTLAND, INC                                        ","TIBRO MEDICAL                           ",,"(801)255-5202","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9847 SOUTH 500 WEST
SANDY, UT 84070
(40.574121965000074, -111.90636400999995)","SUITE 200
,  "
,"PARTNER MEDICAL UT LLC                                                ","PARTNER MEDICAL                         ",,"(801)572-8229","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","12393 S GATEWAY PARK PL
DRAPER, UT 84020
(40.52483450300008, -111.90315804599999)","SUITE 50
,  "
,"K MART CORP                                                           ","KMART PHARM 7618                        ",,"(801)562-8978","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1442 W 90TH SOUTH
WEST JORDAN, UT 84088
(40.58780544700005, -111.93325693199995)",
,"HANGER PROSTHETICS & ORTHOTICS INC                                    ","HANGER CLINIC                           ",,"(801)917-2870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1660 WEST ANTELOPE DRIVE
LAYTON, UT 84041
(41.08922012700003, -111.99634678899997)","SUITE 120
,  "
,"SMITHS FOOD & DRUG CENTERS INC                                        ","SMITHS FOOD AND DRUG STORE 73           ",,"(801)785-9445","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","210 E 700 S
PLEASANT GROVE, UT 84062
(40.35522157100007, -111.73745595199995)",
,"ALPINE HOME MEDICAL EQUIPMENT LLC                                     ","ALPINE HOME MEDICAL EQUIPMENT           ",,"(435)674-0080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","42 S RIVER RD
ST GEORGE, UT 84790
(37.10705406300008, -113.55563427399994)","STE 10
,  "
,"WALGREENS CO                                                          ","WALGREENS #02529                        ",,"(801)614-1299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1037 W 1700 S
SYRACUSE, UT 84075
(41.089086010000074, -112.04652091599996)",
,"SHOPKO STORES OPERATING CO LLC                                        ","SHOPKO PHARMACY #2091                   ",,"(435)753-2700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1341 N MAIN ST
LOGAN, UT 84341
(41.75620884800003, -111.83444442999996)",
"Louisville/Jefferson County, KY-IN","ORBIT MEDICAL OF PORTLAND, INC                                        ","TIBRO MEDICAL                           ",,"(801)255-5202","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9847 SOUTH 500 WEST
SANDY, UT 84070
(40.574121965000074, -111.90636400999995)","SUITE 200
,  "
"Atlanta-Sandy Springs-Marietta, GA","ORBIT MEDICAL OF PORTLAND, INC                                        ","TIBRO MEDICAL                           ",,"(801)255-5202","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9847 SOUTH 500 WEST
SANDY, UT 84070
(40.574121965000074, -111.90636400999995)","SUITE 200
,  "
"South-West-Chicago-Metro CBA","ORBIT MEDICAL OF PORTLAND, INC                                        ","TIBRO MEDICAL                           ",,"(801)255-5202","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9847 SOUTH 500 WEST
SANDY, UT 84070
(40.574121965000074, -111.90636400999995)","SUITE 200
,  "
,"LARRYS SMITHFIELD PHARMACY INC                                        ","LARRYS SMITHFIELD PHARMACY INC          ",,"(435)563-6262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","502 S MAIN ST
SMITHFIELD, UT 84335
(41.84721765900008, -111.83231385599998)","STE B
,  "
,"SMITHS FOOD & DRUG CENTERS INC                                        ","SMITH'S PHARMACY #94                    ",,"(801)328-6033","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","455 S 500 E
SALT LAKE CITY, UT 84102
(40.759840422000025, -111.87675390799996)",
,"SHOPKO STORES OPERATING CO LLC                                        ","SHOPKO PHARMACY 86                      ",,"(801)375-2000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2266 N UNIVERSITY PRWY
PROVO, UT 84604
(40.26386491300008, -111.66831304199997)",
,"RED BEAKER INC                                                        ","EDGEMONT PHARMACY                       ",,"(801)226-7994","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3661 N CANYON RD
PROVO, UT 84604
(40.282141753000076, -111.65177710299997)",
,"ALPINE HOME MEDICAL EQUIPMENT LLC                                     ","ALPINE HOME MEDICAL EQUIPMENT           ",,"(801)852-0077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1481 NORTH STATE ST
PROVO, UT 84604
(40.25501884500005, -111.67116378699995)",
,"VALLEY MEDICAL INC                                                    ","VALLEY MEDICAL INC                      ",,"(435)528-3598","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","0","1","1","0","1","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","325 S 300 W
CENTERFIELD, UT 84622
(39.12102112900004, -111.82557553799995)",
,"DIABETES SPECIALTY CENTER LLC                                         ","DIABETES SPECIALTY CENTER LLC           ",,"(801)392-2362","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4421 HARRISON BLVD A1
OGDEN, UT 84403
(41.18216092500006, -111.94918749599998)",
,"MODERN OPTICAL COMPANY                                                ","MODERN OPTICAL COMPANY                  ",,"(801)277-4690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1548 EAST 4500 SOUTH
SALT LAKE CITY, UT 84117
(40.674262756000076, -111.84600065899997)","STE 105
,  "
,"SMITHS FOOD & DRUG CENTERS INC                                        ","SMITHS PHARMACY #137                    ",,"(801)968-1896","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","4643 S 4000 W
WEST VALLEY CITY, UT 84120
(40.66873065100003, -111.98655484299996)",
,"IHC HEALTH SERVICES INC                                               ","INTERMOUNTAIN HOMECARE                  ",,"(435)462-3431","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","1","0","1","0","0","130 W MAIN ST
MOUNT PLEASANT, UT 84647
(39.54678872200003, -111.45790588599999)",
,"MACEYS INC                                                            ","MACEY'S PHARMACY #10                    ",,"(801)798-8832","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","187 E 1000 N
SPANISH FORK, UT 84660
(40.12277837500005, -111.65100000799998)",
,"MIDTOWN INVESTMENTS LLC                                               ","CUSTOM MEDICAL SOLUTIONS                ",,"(801)972-2466","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1959 S 4130 W
SALT LAKE CITY, UT 84104
(40.72944092300003, -111.98979390699998)","SUITE D
,  "
,"SMITHS FOOD & DRUG CENTERS INC                                        ","SMITH'S PHARMACY 477                    ",,"(435)453-1643","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","750 N MAIN ST
LOGAN, UT 84321
(41.745559901000036, -111.83457347999996)",
