"loanrange","businessname","naics_description","address","city","state","zip","naicscode","businesstype","raceethnicity","gender","veteran","nonprofit","jobsretained","dateapproved","lender","cd"
"c $1-2 million","WELBROOK SENIOR LIVING LLC","Assisted Living Facilities","450 S 400 E","BOUNTIFUL","UT","84010","623312","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"214","2020-04-11T00:00:00.000","Cache Valley Bank","UT - 02"
"c $1-2 million","THE YOUNIQUE FOUNDATION","Family Services","4101 N. THANKSGIVING WAY SUITE 100","LEHI","UT","84043","624190","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","115","2020-04-09T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 03"
"c $1-2 million","KIDS ON THE MOVE, INC.","Family Services","475 W. Hospital Dr.","OREM","UT","84057","624190","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","207","2020-04-10T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","DIAMOND RANCH ACADEMY, INC.","Vocational Rehab Services","435 South Diamond Ranch Parkway","HURRICANE","UT","84737","624310","Corporation","White","Unanswered","Unanswered",,"188","2020-04-04T00:00:00.000","Cache Valley Bank","UT - 02"
"c $1-2 million","HALE CENTRE THEATRE","Theater Companies","9900 S MONROE ST","SANDY","UT","84070","711110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","135","2020-04-04T00:00:00.000","Mountain America FCU","UT - 03"
"c $1-2 million","BALLET WEST","Performing Arts Companies","52 W 200 S","SALT LAKE CITY","UT","84101","711190","Professional Association","Unanswered","Unanswered","Unanswered",,"214","2020-04-09T00:00:00.000","Cache Valley Bank","UT - 02"
"c $1-2 million","MAJOR LEAGUE RUGBY, LLC","Sports Teams","740 W 500 S Suite 1","WOODS CROSS","UT","84087","711211","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"300","2020-04-10T00:00:00.000","PlainsCapital Bank","UT - 02"
"c $1-2 million","THE LIVING PLANET, INC.","Museum","12033 S Lone Peak Pkwy","DRAPER","UT","84020","712110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","154","2020-04-11T00:00:00.000","KeyBank National Association","UT - 03"
"c $1-2 million","UTAH ZOOLOGICAL SOCIETY","Nature Parks","2600 SUNNYSIDE AVENUE","SALT LAKE CITY","UT","84108","712190","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","131","2020-04-05T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","SMHG MANAGEMENT LLC","Skiing Facilities","3923 N WOLF CREEK DRIVE","EDEN","UT","84310","713920","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"87","2020-04-12T00:00:00.000","Zions Bank, A Division of","UT - 01"
"c $1-2 million","RAGNAR EVENTS LLC","Bowling Center","33 N 400 W","SALT LAKE CITY","UT","84101","713990","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"74","2020-04-16T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","WITTWER MANAGEMENT LLC","Hotels","60 N 300 E","SAINT GEORGE","UT","84770","721110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"250","2020-04-04T00:00:00.000","Cache Valley Bank","UT - 02"
"c $1-2 million","BRIGHTON RESORT LLC","Hotels","8302 BRIGHTON LOOP RD","BRIGHTON","UT","84121","721110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"286","2020-04-27T00:00:00.000","California Bank of Commerce","UT - 03"
"c $1-2 million","MIDWAY PROPERTIES GROUP, LLC","Hotels","784 RESORT DR","MIDWAY","UT","84049","721110","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"31","2020-04-27T00:00:00.000","Grand Valley Bank","UT - 03"
"c $1-2 million","ALTA SKI LIFTS COMPANY","Hotels","PO BOX 8007","ALTA","UT","84092","721110","Corporation","Unanswered","Unanswered","Unanswered",,"351","2020-04-09T00:00:00.000","Utah First FCU","UT - 03"
"c $1-2 million","ENSIGN HOSPITALITY, LLC","Hotels","560 East 500 South Suite 200","SALT LAKE CITY","UT","84102","721110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"226","2020-04-12T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","IN-GROUP HOSPITALITY, INC.","Hotels","180 N University Ave, Ste 200","PROVO","UT","84601","721110","Corporation","Unanswered","Unanswered","Unanswered",,"176","2020-04-14T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","PEG COMPANIES, INC.","Hotels","180 N University Ave, Ste 200","PROVO","UT","84601","721110","Corporation","Unanswered","Unanswered","Unanswered",,"101","2020-04-14T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","BLUE SKY CORPORATE RANCH, LLC","Hotels","2071 State Road 32","COALVILLE","UT","84017","721110","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"381","2020-04-13T00:00:00.000","Zions Bank, A Division of","UT - 01"
"c $1-2 million","AMERICAN LAND & LEISURE, INC","Campgrounds","260 S 2500 W","PLEASANT GROVE","UT","84062","721211","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"350","2020-04-11T00:00:00.000","KeyBank National Association","UT - 03"
"c $1-2 million","VICTORY RANCH CLUB, LLC","Recreational Camps","7865 N. VICTORY RANCH DR","KAMAS","UT","84036","721214","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"155","2020-04-09T00:00:00.000","CIBC Bank USA","UT - 01"
"c $1-2 million","UTAH FOOD SERVICES","Food Services","581 WEST 900 NORTH","NORTH SALT LAKE","UT","84101","722310","Corporation","Unanswered","Unanswered","Unanswered",,"0","2020-05-05T00:00:00.000","Wells Fargo Bank, National Association","UT - 02"
"c $1-2 million","MADDOX RANCH HOUSE INC","Restaurants","1900 S HIGHWAY 89","BRIGHAM CITY","UT","84302","722511","Corporation","Unanswered","Unanswered","Unanswered",,"434","2020-04-10T00:00:00.000","Bank of Utah","UT - 01"
"c $1-2 million","MASS 5G LLC","Restaurants","6783 MEADOW FARM DR","WEST VALLEY CITY","UT","84128","722511","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"200","2020-04-10T00:00:00.000","Cadence Bank, National Association","UT - 02"
"c $1-2 million","WINGER BROS MANAGEMENT, LLC","Restaurants","3950 S 700 E #302","MILLCREEK","UT","84107","722511","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"281","2020-04-08T00:00:00.000","Goldenwest FCU","UT - 04"
"c $1-2 million","RUMBI TEAM LLC","Restaurants","380 E MAIN ST.","MIDWAY","UT","84049","722511","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"159","2020-04-11T00:00:00.000","KeyBank National Association","UT - 03"
"c $1-2 million","DJ MANAGEMENT INC","Restaurants","2900 S Old Farm Rd","WASHINGTON","UT","84780","722511","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"500","2020-04-13T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","MWB MS GRILL LLC","Restaurants","744 E 400 S","SALT LAKE CITY","UT","84102","722511","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"273","2020-04-28T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","HR RESTAURANTS, LC","Restaurants","5929 Fashion Point Dr STE 501","OGDEN","UT","84403","722511","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"500","2020-04-13T00:00:00.000","Zions Bank, A Division of","UT - 01"
"c $1-2 million","PARADIGM RESTAURANTS, LC","Restaurants","5929 Fashion Point Dr STE 501","OGDEN","UT","84403","722511","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"353","2020-04-13T00:00:00.000","Zions Bank, A Division of","UT - 01"
"c $1-2 million","ARABICA, LLC","Limited Service Restaurants","8619 Sandy Parkway, Ste 110","SANDY","UT","84070","722513","Limited  Liability Company(LLC)","White","Unanswered","Unanswered",,"304","2020-04-30T00:00:00.000","Bank of the West","UT - 03"
"c $1-2 million","JERANBI INC.","Limited Service Restaurants","40 W CACHE VALLEY BLVD #4A","LOGAN","UT","84323","722513","Corporation","Unanswered","Male Owned","Unanswered",,"460","2020-04-05T00:00:00.000","Cache Valley Bank","UT - 01"
"c $1-2 million","BRONCO BURGERS, LLC","Limited Service Restaurants","76 W 13775 S STE 2","DRAPER","UT","84020","722513","Limited  Liability Company(LLC)","White","Unanswered","Unanswered",,"292","2020-04-07T00:00:00.000","City National Bank","UT - 03"
"c $1-2 million","FFG R&R STORES, LLC","Limited Service Restaurants","1557 W INNOVATION WAY","LEHI","UT","84043","722513","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"125","2020-04-04T00:00:00.000","Community Banks of Colorado, A Division of","UT - 03"
"c $1-2 million","MEISTERGUYS LLC","Limited Service Restaurants","14497 S. Gray Fox Drive","BLUFFDALE","UT","84065","722513","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"500","2020-04-06T00:00:00.000","First Horizon Bank","UT - 04"
"c $1-2 million","ARCTIC CIRCLE RESTAURANTS, INC.","Limited Service Restaurants","4214 West 8370 South","WEST JORDAN","UT","84088","722513","Corporation","Unanswered","Unanswered","Unanswered",,"1","2020-04-04T00:00:00.000","First Utah Bank","UT - 04"
"c $1-2 million","DESERT SUN PIZZA LLC","Limited Service Restaurants","14328 S LOG HOME LN","HERRIMAN","UT","84096","722513","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"328","2020-04-09T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 04"
"c $1-2 million","DC MANAGEMENT UTAH, LLC","Limited Service Restaurants","6060 S 300 W 12","MURRAY","UT","84107","722513","Limited  Liability Company(LLC)","Asian","Unanswered","Unanswered",,"347","2020-04-10T00:00:00.000","The Huntington National Bank","UT - 04"
"c $1-2 million","D.S.T. RESTAURANT MANAGEMENT","Limited Service Restaurants","860 West Riverdale Road, Suite B7","OGDEN","UT","84405","722513","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"500","2020-04-14T00:00:00.000","Zions Bank, A Division of","UT - 01"
"c $1-2 million","CUBBY'S, LLC","Limited Service Restaurants","767 S  Auto Mall Dr. Ste 3","AMERICAN FORK","UT","84003","722513","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"341","2020-04-08T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","MRS. FIELDS GIFTS, INC.","Snack Bars","1717 S.4800 West","SALT LAKE CITY","UT","84104","722515","Corporation","Unanswered","Unanswered","Unanswered",,"138","2020-04-11T00:00:00.000","Bank of Southern California, National Association","UT - 02"
"c $1-2 million","HIGGINS BODY & PAINT INC","Automotive Repair","4014 Nike Drive","WEST JORDAN","UT","84088","811111","Corporation","White","Unanswered","Unanswered",,"75","2020-04-13T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 04"
"c $1-2 million","CASCADE SERVICES, INC.","Automotive Repair","1005 N State St","OREM","UT","84057","811121","Corporation","Unanswered","Male Owned","Non-Veteran",,"115","2020-04-27T00:00:00.000","Altabank","UT - 03"
"c $1-2 million","K LUBE LC","Automotive Oil & Lub","7430 S Creek RD STE200","SANDY","UT","84093","811191","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"235","2020-04-27T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","INDUSTRIAL INJECTION SERVICE, INC","Automotive Oil & Lub","2858 S 300 W","SALT LAKE CITY","UT","84115","811198","Subchapter S Corporation","White","Unanswered","Unanswered",,"85","2020-04-27T00:00:00.000","CRF Small Business Loan Company, LLC","UT - 02"
"c $1-2 million","MODEL LINEN INC","Dry Cleaning","124 E 22ND ST","OGDEN","UT","84401","812332","Corporation","White","Unanswered","Unanswered",,"185","2020-04-07T00:00:00.000","Bank of Utah","UT - 01"
"c $1-2 million","VENTURE DATA","Personal Services","1180 South 800 East","OREM","UT","84097","812990","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"400","2020-04-13T00:00:00.000","Readycap Lending, LLC","UT - 03"
"c $1-2 million","MINISTRIES OF THE CATHOLIC DIOCESE OF SALT LAKE CITY,LLC","Religious Organizations","650 South 1100 East","SALT LAKE CITY","UT","84102","813110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","100","2020-04-15T00:00:00.000","Mountain America FCU","UT - 02"
"c $1-2 million","COLUMBUS FOUNDATION, INC.","Grantmaking Foundation","3495 South W. Temple","SALT LAKE CITY","UT","84115","813219","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","240","2020-04-14T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","UNITED WAY OF SALT LAKE","Grantmaking Foundation","257 E 200 S, Suite 300","SALT LAKE CITY","UT","84111","813219","Non-Profit Organization","White","Male Owned","Non-Veteran","true","83","2020-04-10T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","TUACAHN CENTER FOR THE ARTS","Grantmaking Foundation","1100 Tuacahn Dr.","IVINS","UT","84738","813219","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","86","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","UTAH FOOD BANK","Grantmaking Foundation","3150 S 900 W","SALT LAKE CITY","UT","84119","813319","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","500","2020-05-03T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","KYCO SERVICES LLC","Private Households","2090 W 500 N #6","SPRINGVILLE","UT","84663","814110","Limited  Liability Company(LLC)","White","Unanswered","Unanswered",,"155","2020-04-06T00:00:00.000","Cache Valley Bank","UT - 03"
"c $1-2 million","HOUSING AUTHORITY OF THE COUNTY OF SL","Housing Programs","3595 SOUTH MAIN STREET","SALT LAKE CITY","UT","84115","925110",,"Unanswered","Unanswered","Unanswered",,,"2020-05-03T00:00:00.000","Wells Fargo Bank, National Association","UT - 02"
"c $1-2 million","RESORT RETAILERS, INC.",,"4575 SILVER SPRINGS DR","PARK CITY","UT","84098","999990","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"249","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 01"
"c $1-2 million","INNOVATIONS GROUP, INC.",,"669 W. 900 N.","NORTH SALT LAKE","UT","84054","999990","Corporation","Unanswered","Unanswered","Unanswered",,"500","2020-05-03T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","THE VOID ENTERPRISES, LLC",,"644 N 2000 W","LINDON","UT","84042",,"Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"129","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 03"
"d $350,000-1 million","MOUNTAINVIEW MUSHROOMS, LLC","Crop Production","550 S 1100 W","FILLMORE","UT","84631","111411","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"85","2020-04-06T00:00:00.000","Rock Canyon Bank","UT - 02"
"d $350,000-1 million","MILGRO NEWCASTLE, INC.","Crop Production","2371 Tavimuas Circle","SAINT GEORGE","UT","84770","111421","Subchapter S Corporation","White","Male Owned","Non-Veteran",,"95","2020-04-10T00:00:00.000","Zions Bank, A Division of","UT - 02"
"d $350,000-1 million","PERENNIAL FAVORITES LLC","Crop Production","247 S 3200 W","LAYTON","UT","84041","111421","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"53","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 01"
"d $350,000-1 million","PRODUCERS LIVESTOCK MARKETING ASSOCIATION","Cattle Ranching & Farming","230 West Center Street","LAYTON","UT","84041","112111","Corporation","Unanswered","Unanswered","Unanswered",,"182","2020-04-14T00:00:00.000","CoBank ACB","UT - 01"
"d $350,000-1 million","COREY CATTLE COMPANY, LLC","Cattle Ranching & Farming","3575 W 6500 N","DELTA","UT","84624","112111","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"46","2020-04-08T00:00:00.000","State Bank of Southern Utah","UT - 02"
"d $350,000-1 million","SUNSET DAIRY, INC.","Cattle Ranching & Farming","1240 N 5600 W","CORINNE","UT","84307","112120","Corporation","Unanswered","Unanswered","Unanswered",,"75","2020-04-06T00:00:00.000","Glacier Bank","UT - 01"
"d $350,000-1 million","CROSSROADS DAIRY, LLC","Cattle Ranching & Farming","6750 N 2840 W","DELTA","UT","84624","112120","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"380","2020-05-03T00:00:00.000","Zions Bank, A Division of","UT - 02"
"d $350,000-1 million","NORTH PASTURE DAIRY, LLC","Cattle Ranching & Farming","3250 N 696 W","DELTA","UT","84624","112120","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"77","2020-04-14T00:00:00.000","Zions Bank, A Division of","UT - 02"
"d $350,000-1 million","SHEPHERD'S PROCESSED EGGS","Poultry & Egg Production","3502 WEST 6400 SOUTH","SPANISH FORK","UT","84660","112310","Corporation","Unanswered","Male Owned","Unanswered",,"81","2020-04-10T00:00:00.000","Central Bank","UT - 03"
"d $350,000-1 million","RIGTRUP EGG FARM LLC","Poultry & Egg Production","PO Box 60","ELBERTA","UT","84626","112310","Subchapter S Corporation","White","Male Owned","Non-Veteran",,"46","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 04"
"d $350,000-1 million","OCEAN STAR INTERNATIONAL, INC.","Acquaculture","65 North Stone Road","SNOWVILLE","UT","84336","112519","Corporation","Unanswered","Unanswered","Unanswered",,"40","2020-04-28T00:00:00.000","Zions Bank, A Division of","UT - 01"
"d $350,000-1 million","FRIENDS OF TRACY AVIARY","Other Animal Production","589 East 1300 South","SALT LAKE CITY","UT","84105","112990","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","67","2020-04-12T00:00:00.000","KeyBank National Association","UT - 02"
"d $350,000-1 million","WADE LEMON HUNTING, LLC","Hunting & Trapping","PO Box 360222","HOLDEN","UT","84636","114210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"14","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 02"
"d $350,000-1 million","BEAR RIVER VALLEY CO-OP","Crop Production Support","2780 N 4800 W","CORINNE","UT","84307","115112","Corporation","Unanswered","Male Owned","Unanswered",,"75","2020-04-14T00:00:00.000","D. L. Evans Bank","UT - 01"
"d $350,000-1 million","GILBERT DEVELOPMENT CORPORATION","Metal Ore Mining","6249 W Gilbert Industrial Court","HURRICANE","UT","84737","212210","Corporation","Unanswered","Unanswered","Unanswered",,"58","2020-04-13T00:00:00.000","Zions Bank, A Division of","UT - 02"
"d $350,000-1 million","TINTIC CONSOLIDATED METALS, LLC","Metal Ore Mining","15988 Silver Pass Road","EUREKA","UT","84628","212221","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"30","2020-04-28T00:00:00.000","Zions Bank, A Division of","UT - 02"
"d $350,000-1 million","STAR STONE QUARRIES INC","Mineral Mining & Quarrying","4040 South 300 West","MURRAY","UT","84107","212311","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"40","2020-04-28T00:00:00.000","Legacy Bank","UT - 04"
"d $350,000-1 million","INDUSTRIAL PIPING & WELDING LLC","Mineral Mining & Quarrying","5282 S COMMERCE DR. STE. D-272","MURRAY","UT","84107","212321","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"29","2020-04-29T00:00:00.000","America First FCU","UT - 04"
"d $350,000-1 million","LAKEVIEW ROCK PRODUCTS INC","Mineral Mining & Quarrying","900 N REDWOOD RD","NORTH SALT LAKE","UT","84054","212321","Corporation","Unanswered","Unanswered","Unanswered",,"49","2020-04-09T00:00:00.000","Bank of Utah","UT - 02"
"d $350,000-1 million","R CHAPMAN CONSTRUCTION","Mineral Mining & Quarrying","244 HIGHWAY  W","ROOSEVELT","UT","84066","212321","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"50","2020-04-15T00:00:00.000","U.S. Bank, National Association","UT - 01"
"d $350,000-1 million","SHADOW PEAKS LLC","Mineral Mining & Quarrying","1830 W. HWY 112","TOOELE","UT","84074","212321","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"0","2020-04-30T00:00:00.000","Wells Fargo Bank, National Association","UT - 02"
"d $350,000-1 million","VICTORY ROCK VENTURES, LLC","Mineral Mining & Quarrying","531 East 770 North","OREM","UT","84097","212321","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"30","2020-04-11T00:00:00.000","Zions Bank, A Division of","UT - 03"
"d $350,000-1 million","BLAINE J. REES","Mineral Mining & Quarrying","PO Box 358","COALVILLE","UT","84017","212321","Sole Proprietorship","Unanswered","Unanswered","Unanswered",,"56","2020-04-14T00:00:00.000","Zions Bank, A Division of","UT - 01"
"d $350,000-1 million","AZOMITE MINERAL PRODUCTS, INC","Mineral Mining & Quarrying","645 North Main Street","NEPHI","UT","84648","212393","Corporation","White","Unanswered","Unanswered",,"29","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 04"
"d $350,000-1 million","HARRISON OILFIELD SERVICES, INC","Mining Support Activities","1450 South Hwy 191","MOAB","UT","84532","213111","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"29","2020-04-27T00:00:00.000","Eastern Utah Community FCU","UT - 03"
"d $350,000-1 million","SUPERIOR DRILLING PRODUCTS, INC","Mining Support Activities","1583 South 1700 West","VERNAL","UT","84078","213111","Corporation","White","Male Owned","Non-Veteran",,"53","2020-04-14T00:00:00.000","Zions Bank, A Division of","UT - 01"
"d $350,000-1 million","PONDEROSA OILFIELD SERVICE","Mining Support Activities","2830 S 500 E","VERNAL","UT","84078","213112","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"23","2020-04-09T00:00:00.000","Zions Bank, A Division of","UT - 01"
"d $350,000-1 million","RED MESA ENERGY SERVICES, LLC","Mining Support Activities","630 E 500 S","VERNAL","UT","84078","213112","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"27","2020-04-13T00:00:00.000","Zions Bank, A Division of","UT - 01"
"d $350,000-1 million","E & B OILFIELD SERVICES INC","Mining Support Activities","1798 W 3250 N","ROOSEVELT","UT","84066","213112","Corporation","White","Male Owned","Veteran",,"49","2020-04-10T00:00:00.000","Zions Bank, A Division of","UT - 01"
"d $350,000-1 million","RBS TOOLS INC","Mining Support Activities","2000 West Hwy 40","ROOSEVELT","UT","84066","213112","Corporation","Unanswered","Male Owned","Unanswered",,"17","2020-04-09T00:00:00.000","Zions Bank, A Division of","UT - 01"
"d $350,000-1 million","REI DRILLING, INC","Mining Support Activities","250 West Berger Lane","SALT LAKE CITY","UT","84107","213113","Corporation","White","Male Owned","Non-Veteran",,"48","2020-04-14T00:00:00.000","KeyBank National Association","UT - 04"
"d $350,000-1 million","LGCY POWER, LLC","Electric Power Generation & Transmission","3333 N DIGITAL DR","LEHI","UT","84043","221114","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"25","2020-04-27T00:00:00.000","Bank of Utah","UT - 03"
"d $350,000-1 million","SKYLINE SOLAR LLC","Electric Power Generation & Transmission","663 W STATE RD","PLEASANT GROVE","UT","84062","221114","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,"55","2020-04-08T00:00:00.000","Central Bank","UT - 03"
"d $350,000-1 million","DJB GAS SERVICES, INC.","Natural Gas Distribution","1177 S SWANER ROAD","SALT LAKE CITY","UT","84104","221210","Corporation","Unanswered","Unanswered","Unanswered",,"48","2020-04-28T00:00:00.000","Cache Valley Bank","UT - 02"
"d $350,000-1 million","DIAMOND S COMPANY","Natural Gas Distribution","1443 Beck Street","SALT LAKE CITY","UT","84116","221210","Corporation","Unanswered","Unanswered","Unanswered",,"0","2020-04-28T00:00:00.000","Washington Federal Bank, National Association","UT - 02"
"d $350,000-1 million","SPRINKLER SUPPLY COMPANY, INC.","Water, Gas & Irrigation","7878 S 1410 W","WEST JORDAN","UT","84088","221310","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"500","2020-05-03T00:00:00.000","Zions Bank, A Division of","UT - 04"
"d $350,000-1 million","V3 EXTERIORS LLC","Residential Building Construction","6076 West 9860 South","WEST JORDAN","UT","84081","236115","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"64","2020-04-14T00:00:00.000","Bank of the West","UT - 02"
"d $350,000-1 million","TITAN SHEET METAL, INC.","Residential Building Construction","4208 West NIKE DR","WEST JORDAN","UT","84088","236115","Corporation","Unanswered","Unanswered","Unanswered",,"225","2020-04-08T00:00:00.000","Bank of Utah","UT - 04"
"d $350,000-1 million","BRIGHTON HOMES UTAH, LLC","Residential Building Construction","45 E Center Street, Ste 103","NORTH SALT LAKE","UT","84054","236115","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"33","2020-04-07T00:00:00.000","Bank of Utah","UT - 02"
"d $350,000-1 million","KARTCHNER INC","Residential Building Construction","601 W 1700 S Bldg B","LOGAN","UT","84321","236115","Corporation","Unanswered","Unanswered","Unanswered",,"34","2020-04-09T00:00:00.000","Bank of Utah","UT - 01"
"d $350,000-1 million","RESIDENTIAL EXTERIOR SOLUTIONS BY BURBACH, INC.","Residential Building Construction","3362 West 1820 South","SALT LAKE CITY","UT","84104","236115","Subchapter S Corporation","Unanswered","Male Owned","Unanswered",,"104","2020-05-12T00:00:00.000","Celtic Bank Corporation","UT - 02"
"d $350,000-1 million","SYMPHONY HOMES LLC","Residential Building Construction","111 South Frontage Road","CENTERVILLE","UT","84014","236115","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,,"2020-06-19T00:00:00.000","Celtic Bank Corporation","UT - 02"
"d $350,000-1 million","LONE STAR BUILDERS, LLC","Residential Building Construction","492 W 1200 N","SPRINGVILLE","UT","84663","236115","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"51","2020-04-08T00:00:00.000","Central Bank","UT - 03"
"d $350,000-1 million","HAMLET HOMES IV CORPORATION","Residential Building Construction","84 W 4800 S Ste 200","SALT LAKE CITY","UT","84107","236115","Corporation","Unanswered","Unanswered","Unanswered",,"38","2020-04-07T00:00:00.000","Glacier Bank","UT - 04"
"d $350,000-1 million","KDC CONSTRUCTION, L.C.","Residential Building Construction","3340 W GENTILE ST","LAYTON","UT","84041","236115","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"41","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 01"
"d $350,000-1 million","MARK 25 CONSTRUCTION, LLC","Residential Building Construction","7026 S 900 E","MIDVALE","UT","84047","236115","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,"45","2020-04-15T00:00:00.000","KeyBank National Association","UT - 03"
"d $350,000-1 million","BUILDING CONSTRUCTION PARTNERS, LLC","Residential Building Construction","1250 E 200 S #1D","LEHI","UT","84043","236115","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,,"2020-04-28T00:00:00.000","KeyBank National Association","UT - 03"
"d $350,000-1 million","UTAH HOME BUILDING COMPANY","Residential Building Construction","4682 SOUTH 150 WEST","MURRAY","UT","84107","236115","Corporation","White","Male Owned","Non-Veteran",,"66","2020-04-04T00:00:00.000","Meadows Bank","UT - 04"
"d $350,000-1 million","WH COMPANIES LLC","Residential Building Construction","1229 S 1840 W","OREM","UT","84058","236115","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"37","2020-04-08T00:00:00.000","Rock Canyon Bank","UT - 03"
"d $350,000-1 million","NELCO CONTRACTORS, INC.","Civil Engineering Construction","4520 S 100 W","PRICE","UT","84501","237990","Corporation","White","Male Owned","Unanswered",,"75","2020-04-10T00:00:00.000","Cache Valley Bank","UT - 03"
