"tcad_or_wcad_property_id_s","auditor","company","duct_system_1_type","duct_system_2_type","duct_system_1_rvalue","duct_system_2_rvalue","duct_system_1_return_sizing","duct_system_2_return_sizing","duct_system_1_leakage","duct_system_2_leakage","system_1_location_air_handler","system_2_location_air_handler","system_1_air_handler_type","system_2_air_handler_type","system_1_age_years","system_2_age_years","system_1_eer","system_2_eer","system_1_sqft_ton","system_2_sqft_ton","water_heater_fuel_type","water_heating_tank_type","toilet_type","programmable_thermostat_present","window_screen_area_recommended_sqft","furnace_fuel_type","audit_date","attic_r_value","recommended_additional_r_value","year_built","bedrooms","conditioned_sqft","attic_sqft","home_type","as_of","location_1"
"114357","Chad Roesch","A-1 ENERGY AUDITS","Grey_Flex","Grey_Flex","8","8","Adequate","Adequate","18","16","Closet","Closet","Up Flow","Up Flow","14","13","12","12","795","148","Gas","Tank","Water_Saving","Y","0","Elec","2011-03-23T00:00:00.000","17.6","20.4","1941","4","3976","297","Single Family","2014-05-20T00:00:00.000","2412 JARRAT AVE
Austin, Tx 78703
(30.292390955000485, -97.75763004099969)"
"136337","Gary Cremeans","FOX SERVICE COMPANY","Sheet_Metal",,"4",,"Adequate",,"18",,"Closet",,"Up Flow",,,,,,"472",,"Elec","Tank","Standard","N","0","Gas","2011-03-18T00:00:00.000","12","26","1963","4","2362","2362","Single Family","2014-05-20T00:00:00.000","4006 ROCKLEDGE DR
Austin, Tx 78731
(30.355726071000447, -97.7668281659997)"
"329890","Vance Acker","GREEN LEAF ENERGY","Sheet_Metal",,"4",,"Adequate",,"21.3",,"Attic",,"Horizontal",,"10",,"11",,"433.3",,"Elec","Tank","Standard","N","28","Elec","2014-01-28T00:00:00.000","11","27","1972","1","650","500","Fourplex","2014-05-20T00:00:00.000","6406 BRADSHER DR C
Austin, Tx 78745
(30.198513468000442, -97.7832784309997)"
"229795","Stephen Standley","AUSTIN AUDITORS","Duct_Board",,"7",,"Adequate",,"20",,"Attic",,"Horizontal",,"26",,,,"475",,"Gas","Tank","Water_Saving","N","45","Elec","2013-06-11T00:00:00.000","14","24","1950","3","1426","1426","Single Family","2014-05-20T00:00:00.000","1303 PAYNE AVE
Austin, Tx 78757
(30.335094841000455, -97.72797242599967)"
"360453","Jay Hill","ADVANCED ENERGY SOLUTIONS","Mylar_Flex","Mylar_Flex","6","6","Adequate","Adequate","5.5","5.5","Attic","Attic","Horizontal","Horizontal","20",,"11.5",,"468","267","Elec","Tank","Water_Saving","Y","0","Elec","2013-05-31T00:00:00.000","38",,"1994","4","3142",,"Single Family","2014-05-20T00:00:00.000","8211 ASMARA DR
Austin, Tx 78750
(30.38995550800047, -97.80418444299966)"
"424022","Beau Delozier","GREENLIFE ENERGY SOLUTIONS","Mylar_Flex",,"8",,"Adequate",,"10",,"Attic",,"Horizontal",,"5",,"14",,"519",,"Gas","Tank","Water_Saving","N","0","Gas","2010-09-21T00:00:00.000","30","8","1997","4","2597","1300","Single Family","2014-05-20T00:00:00.000","7716 WALDON DR # C
Austin, Tx 78750
(30.379839466000476, -97.78636263299967)"
"337136","James Davis","ENERGY AUDIT MASTERS","Mylar_Flex",,"6",,"Adequate",,"15.4",,"Closet",,"Up Flow",,,,"9.5",,"617",,"Gas","Tank","Water_Saving","N","130","Gas","2012-02-08T00:00:00.000","19","19","1991","3","1542","1500","Single Family","2014-05-20T00:00:00.000","8705 PINEY CREEK BEND
Austin, Tx 78745
(30.19369173700045, -97.8358176539997)"
"226284","Jon Beard","CONSERVATION SPECIALISTS OF AUSTIN, LLC","Sheet_Metal",,"2",,"Adequate",,"24",,"Closet",,"Up Flow",,"9",,"10",,"497",,"Gas","Tank","Water_Saving","Y","160","Gas","2013-03-06T00:00:00.000","14","24","1959","2","1739","1739","Single Family","2014-05-20T00:00:00.000","4503 ERIN LANE
Austin, Tx 78756
(30.31884711100048, -97.74819029799966)"
"252908","Roland Huettel","ECO.INSPECTIONS, INC","Sheet_Metal",,"2",,"Adequate",,"8.5",,"Attic",,"Horizontal",,"22",,,,"578",,"Elec","Tank","Standard","Y","15","Elec","2009-11-18T00:00:00.000","19","19","1974","3","1734","1234","Single Family","2014-05-20T00:00:00.000","1315 NEANS DR
Austin, Tx 78758
(30.375484392000487, -97.70161457599966)"
"244315","James Davis","ENERGY AUDIT MASTERS","Sheet_Metal",,"4",,"Adequate",,"20.9",,"Closet",,"Up Flow",,,,"11.5",,"455",,"Gas","Tank","Water_Saving","N","0","Gas","2013-03-21T00:00:00.000","30","8","1960","3","1137","1100","Single Family","2014-05-20T00:00:00.000","8208 BURRELL DR
Austin, Tx 78757
(30.357475444000443, -97.7211620709997)"
"235194","Austin Doolin","SIMPLY GREEN AUDITS, LLC","Mylar_Flex",,"8",,"Inadequate",,"24.6",,"Closet",,"Up Flow",,,,,,"432",,"Gas","Tank","Standard","N","16","Gas","2009-10-23T00:00:00.000","17.4","20.6","1963","2","1080","1080","Single Family","2014-05-20T00:00:00.000","600 W ST JOHNS AVE
Austin, Tx 78752
(30.337895969000442, -97.7145684629997)"
"462600","Stephen Standley","AUSTIN AUDITORS","Mylar_Flex",,"6",,"Adequate",,"9",,"Attic",,"Horizontal",,"20",,"12",,,,"Elec","Tank","Water_Saving","Y","0","Elec","2013-08-30T00:00:00.000","30","8","1999","3","2058","1029","Single Family","2014-05-20T00:00:00.000","13521 OREGON FLATS TRL
Austin, Tx 78727
(30.426713658000438, -97.68221513199967)"
"105194","Brady Zaitoon","SQUARE HOUSE","Duct_Board",,"4",,"Adequate",,"19",,"Closet",,"Up Flow",,"13",,"10",,"591",,"Gas","Tank","Standard","Y","0","Gas","2013-05-06T00:00:00.000","30","0","1980","3","1774","1774","Single Family","2014-05-20T00:00:00.000","1704 THOUSAND OAKS CIR
Austin, Tx 78746
(30.265947826000456, -97.80593144799968)"
"114857","James Davis","ENERGY AUDIT MASTERS","Mylar_Flex",,"4.2",,"Adequate",,"8.2",,"Attic",,"Horizontal",,"21",,"9",,"503",,"Gas","Tankless","Water_Saving","Y","209","Gas","2009-12-07T00:00:00.000","9","29","1940","2","1761","500","Single Family","2014-05-20T00:00:00.000","2702 ENFIELD ROAD
Austin, Tx 78703
(30.29082634900044, -97.7725287289997)"
"350912","Jay Hill","ADVANCED ENERGY SOLUTIONS","Mylar_Flex",,"6",,"Adequate",,"12.6",,"Closet",,"Up Flow",,"20",,"14",,"566",,"Elec","Tank","Standard","Y","54","Gas","2013-09-16T00:00:00.000","38",,"1982","2","1415",,"Town Homes","2014-05-20T00:00:00.000","10901 CROWN COLONY DR
Austin, Tx 78747
(30.139584355000466, -97.7940530039997)"
"195121","Vance Acker","GREEN LEAF ENERGY","Mylar_Flex",,"6",,"Adequate",,"28.9",,"Closet",,"Up Flow",,"11",,"8",,"334.4",,"Gas","Tank","Standard","Y","60","Elec","2012-04-26T00:00:00.000","18","20","1950","3","836","800","Single Family","2014-05-20T00:00:00.000","1102 PROSPECT
Austin, Tx 78702
(30.265483538000467, -97.71784809399969)"
"316927","Lynn Howden","AUSTIN QUALITY GREEN ENERGY AUDITS","Sheet_Metal",,"6",,"Inadequate",,"23",,"Closet",,"Up Flow",,"11",,"10",,"531",,"Elec","Tank","Water_Saving","N","55","Elec","2013-06-30T00:00:00.000","24","14","1971","3","1062","826","Single Family","2014-05-20T00:00:00.000","904 EMERALD WOOD DR
Austin, Tx 78745
(30.214722113000448, -97.78267082799965)"
"268634","James Davis","ENERGY AUDIT MASTERS","Grey_Flex",,"5",,"Adequate",,"35.9",,"Attic",,"Horizontal",,,,"9.5",,"488",,"Gas","Tank","Water_Saving","N","14","Gas","2013-08-30T00:00:00.000","19","19","1981","3","975","975","Duplex","2014-05-20T00:00:00.000","2205 SINGLETREE AVENUE A
Austin, Tx 78727
(30.421347098000467, -97.69561790999967)"
"302800","James Davis","ENERGY AUDIT MASTERS","Duct_Board","Duct_Board","6","6","Adequate","Adequate","30.1","7.7","Closet","Attic","Up Flow","Up Flow","9",,"9.5",,"475","448","Gas","Tank","Standard","N","270","Gas","2009-09-01T00:00:00.000","18","20","1976","4","1859","1000","Single Family","2014-05-20T00:00:00.000","2720 TETHER TRAIL
Austin, Tx 78704
(30.248495552000463, -97.79139755799969)"
"330570","Gary Pruett","LAND AMERICA PROPERTY INSPECTIONS","Grey_Flex",,"4",,"Adequate",,"44",,"Closet",,"Up Flow",,"19",,,,,,"Gas","Tank","Standard","Y","177","Gas","2011-06-22T00:00:00.000","19","19","1979","3","1830","1830","Single Family","2014-05-20T00:00:00.000","2712 JORWOODS DR
Austin, Tx 78745
(30.200926110000466, -97.82129797699969)"
"241199","Roland Huettel","ECO.INSPECTIONS, INC","Duct_Board",,,,"Adequate",,"23.8",,"Closet",,"Up Flow",,"8",,,,"693",,"Gas","Tank","Water_Saving","N","60","Gas","2010-03-27T00:00:00.000","24","14","1965","3","1734","1734","Single Family","2014-05-20T00:00:00.000","2905 WHITEWAY DR
Austin, Tx 78757
(30.355515246000436, -97.74083392999967)"
"496487","Trent Brazziel","AUSTIN GREENTEAM","Mylar_Flex","Duct_Board","6","6","Inadequate","Inadequate","23","16.6","Garage","Closet","Up Flow","Up Flow","10","14",,,"348","348","Elec","Tank","Water_Saving","Y","451","Elec","2012-04-10T00:00:00.000","19","19","1983","3","3129","2337","Single Family","2014-05-20T00:00:00.000","6715 BEAUFORD DR
Austin, Tx 78750
(30.376546807000466, -97.79273357199969)"
"466028","Vance Acker","GREEN LEAF ENERGY","Mylar_Flex",,"8",,"Adequate",,"15.6",,"Closet",,"Up Flow",,"15",,,,"400",,"Gas","Tank","Standard","Y","0","Gas","2011-12-02T00:00:00.000","38","0","1999","3","1755","1100","Single Family","2014-05-20T00:00:00.000","4416 COMPANEROS WAY
Austin, Tx 78749
(30.195606927000483, -97.85889350599967)"
"241693","David Malone","1ST CHOICE ENERGY","Sheet_Metal",,"4",,"Adequate",,"19",,"Closet",,"Up Flow",,"6",,"12",,"514",,"Gas","Tank","Standard","Y","91","Gas","2009-11-06T00:00:00.000","20","18","1968","3","1284","948","Single Family","2014-05-20T00:00:00.000","8404 LEESBURG CIRCLE
Austin, Tx 78758
(30.355478529000436, -97.71027142599968)"
"252659","Robert Scott","GREEN COLLAR OPERATIONS","Sheet_Metal",,"6",,"Inadequate",,"91",,"Closet",,"Up Flow",,"13",,,,"628",,"Gas","Tank","Water_Saving","Y","0","Gas","2010-04-20T00:00:00.000","13.2","24.8","1965","3","1884","1884","Single Family","2014-05-20T00:00:00.000","8704 WILLOWICK
Austin, Tx 78759
(30.377287063000438, -97.74295165399968)"
"293786","John Drake","ALL STAR ENERGY AUDITS","Grey_Flex",,"5.79",,"Adequate",,"53",,"Closet",,"Up Flow",,"14",,,,"487",,"Elec","Tank","Standard","N","5.2","Gas","2009-09-26T00:00:00.000","17","21","1985","2","974","487","Fourplex","2014-05-20T00:00:00.000","5311 S PLEASANT VALLEY RD
Austin, Tx 78744
(30.194552803000477, -97.74462877799965)"
"332148","James Davis","ENERGY AUDIT MASTERS","Mylar_Flex","Mylar_Flex","6","6","Adequate",,"17.6","18","Attic","Attic","Horizontal","Horizontal",,"13","10","11","539","492","Gas","Tank","Water_Saving","Y","66","Gas","2012-06-19T00:00:00.000","30","8","2001","4","3046","800","Single Family","2014-05-20T00:00:00.000","9404 KISOBA TERRACE
Austin, Tx 78749
(30.207505505000483, -97.88499315499968)"
"373220","James Davis","ENERGY AUDIT MASTERS","Mylar_Flex",,"6",,"Adequate",,"32.4",,"Closet",,"Up Flow",,,,"9",,"479",,"Gas","Tank","Water_Saving","N","132","Gas","2012-11-15T00:00:00.000","19","19","1995","3","1436","550","Single Family","2014-05-20T00:00:00.000","8109 HUDDLESTON LN
Austin, Tx 78748
(30.184835907000434, -97.79930941399965)"
"113000","Trent Brazziel","AUSTIN GREENTEAM","Duct_Board",,"4",,"Inadequate",,"30",,,,"Horizontal",,,,,,"570",,"Elec","Tank","Water_Saving","Y","103","Elec","2012-05-10T00:00:00.000",,,"1983","2","855",,"Town Homes","2014-05-20T00:00:00.000","2605 ENFIELD #105
Austin, Tx 78703
(30.290205719000483, -97.77148526499968)"
"126425","William Marshall","AUSTIN AUDITORS","Mylar_Flex",,"4",,"Adequate",,"23",,,,"Up Flow",,"6",,"12",,"668",,"Gas","Tank","Standard","N","0","Gas","2010-08-23T00:00:00.000","22","0","1992","3","3342","642","Single Family","2014-05-20T00:00:00.000","4301 WATERFORD PL
Austin, Tx 78731
(30.334430387000452, -97.77470922699968)"
"344424","Lynn Howden","AUSTIN QUALITY GREEN ENERGY AUDITS","Grey_Flex",,"2",,"Adequate",,"16",,"Closet",,"Up Flow",,"9",,"8",,"597",,"Elec","Tank","Water_Saving","Y","45","Elec","2009-08-17T00:00:00.000","12","26","1982","4","2092","1680","Single Family","2014-05-20T00:00:00.000","9304 TEXAS OAKS DR
Austin, Tx 78748
(30.17551223400045, -97.81401978099967)"
"104211","Jay Hill","ADVANCED ENERGY SOLUTIONS","Sheet_Metal",,"4",,"Adequate",,"9.5",,"Closet",,"Up Flow",,"6",,"13.5",,"407",,"Gas","Tank","Water_Saving","N","96","Gas","2013-06-07T00:00:00.000","18","20","1972","2","1212",,"Duplex","2014-05-20T00:00:00.000","2304 TRAILSIDE DR B
Austin, Tx 78704
(30.259472660000483, -97.7747613409997)"
"381642","Aaron Capps","AUSTINTEXAS ENERGY AUDITS","Mylar_Flex",,"15",,"Adequate",,"9",,"Closet",,"Up Flow",,"13",,"10",,"433",,"Gas","Tank","Standard","Y","0","Gas","2009-06-11T00:00:00.000","84",,"1996","3","1200","1200","Single Family","2014-05-20T00:00:00.000","9337 NOTCHES DR
Austin, Tx 78748
(30.18468548600049, -97.83587332199966)"
"216042","Scott Young","ACCOUNTABLE ENERGY SOLUTIONS, LLC","Mylar_Flex",,"4",,"Adequate",,"23",,"Closet",,"Up Flow",,"14",,"9.5",,"411",,"Gas","Tank","Water_Saving","Y","0","Gas","2013-08-20T00:00:00.000","19","19","1939","2","1642","1642","Single Family","2014-05-20T00:00:00.000","4401 DUVAL ST
Austin, Tx 78751
(30.305894407000437, -97.72524473099969)"
"500988","Randall Jennings","AVAIL, LLC","Sheet_Metal",,"4",,"Adequate",,"16",,"Closet",,"Up Flow",,"19",,"9.5",,"486",,"Gas","Tank","Standard","N","33","Gas","2010-02-12T00:00:00.000","14",,"1971","3","1703","1703","Single Family","2014-05-20T00:00:00.000","11310 JANUARY DR
Austin, Tx 78753
(30.374767823000468, -97.66726077699968)"
"466815","Brady Zaitoon","GREEN BUILDING APPLICATIONS","Duct_Board",,"6",,"Adequate",,"18",,"Closet",,"Up Flow",,"14",,"9.5",,"508",,"Gas","Tank","Water_Saving","Y","0","Gas","2012-08-09T00:00:00.000","30","0","2000","3","1271","1271","Single Family","2014-05-20T00:00:00.000","11236 PARDONERSTALE LN
Austin, Tx 78748
(30.155239880000465, -97.8312920249997)"
"321749","Edward Ingram","1ST STEP ENERGY AUDITS","Duct_Board",,"7",,"Adequate",,"24",,"Attic",,"Horizontal",,"19",,,,"500",,"Elec","Tank","Standard","Y","0","Elec","2011-04-21T00:00:00.000","28","10","1992","4","2141","2100","Single Family","2014-05-20T00:00:00.000","7705 KIVA DR
Austin, Tx 78749
(30.21694406600045, -97.85912446599968)"
"114314","Rob Scott","GREEN COLLAR OPERATIONS","Mylar_Flex","Mylar_Flex","6","6","Adequate","Adequate","6","7","Attic","Attic","Horizontal","Horizontal",,,,,"503","432.7","Elec","Tank","Standard","Y","0","Elec","2010-12-27T00:00:00.000",,,"1989","4","2304","1298","Single Family","2014-05-20T00:00:00.000","1513 ELTON LN
Austin, Tx 78703
(30.289472569000452, -97.76798651899969)"
"245589","Scott Lawton Phillips","ENERGY ACTION","Sheet_Metal",,"4",,"Inadequate",,,,"Closet",,"Up Flow",,"9",,"12",,"402",,"Gas","Tank","Water_Saving","Y","150","Elec","2010-02-25T00:00:00.000","19","19","1971","3","1607","757","Single Family","2014-05-20T00:00:00.000","7902 CEBERRY DR
Austin, Tx 78759
(30.36368411900048, -97.74787169099966)"
"336118","Vance Acker","GREEN LEAF ENERGY","Grey_Flex",,"6",,"Adequate",,"13.1",,"Closet",,"Up Flow",,"5",,"12",,"534.4",,"Gas","Tank","Standard","N","72","Gas","2012-08-04T00:00:00.000","14","14","1978","3","1335","1100","Single Family","2014-05-20T00:00:00.000","305 THELMA DR
Austin, Tx 78745
(30.192085677000478, -97.7849034409997)"
"344976","Chad Roesch","A-1 ENERGY AUDITS","Grey_Flex",,"6",,"Adequate",,"21",,"Closet",,"Up Flow",,"15",,"12",,"595",,"Gas","Tank","Water_Saving","Y","0","Gas","2012-02-29T00:00:00.000","28","10","1983","3","1786","873","Single Family","2014-05-20T00:00:00.000","2500 PIPING ROCK TRAIL
Austin, Tx 78748
(30.17866750200045, -97.82930932399967)"
"739654","Jay Hill","ADVANCED ENERGY SOLUTIONS","Mylar_Flex",,"6",,"Inadequate",,"14.3",,"Attic",,"Horizontal",,"20",,"11.5",,"403.2",,"Elec","Tank","Standard","Y","128","Elec","2012-05-03T00:00:00.000","27","12","1922","3","1008",,"Single Family","2014-05-20T00:00:00.000","5716-A CLAV AVE
Austin, Tx 78756
(30.321333491000473, -97.73934876299967)"
"231886","Vance Acker","GREEN LEAF ENERGY","Mylar_Flex",,"6",,"Adequate",,"28.8",,"Closet",,"Up Flow",,"20",,"11",,"432",,"Gas","Tank","Standard","N","16","Gas","2013-08-15T00:00:00.000","26","12","1954","3","1080","1000","Single Family","2014-05-20T00:00:00.000","1408 ROMERIA DR
Austin, Tx 78757
(30.33393648800046, -97.73161803899967)"
"128783","James Davis","ENERGY AUDIT MASTERS","Sheet_Metal",,"3",,"Adequate",,"13.5",,"Closet",,"Up Flow",,,,"10",,"596",,"Elec","Tank","Water_Saving","N","0","Elec","2012-05-18T00:00:00.000","15","23","1960","3","2387","1800","Single Family","2014-05-20T00:00:00.000","4511 SMALL DR
Austin, Tx 78731
(30.34231263300046, -97.77897073299965)"
"331900","Bob Saintey","360 ENERGY SAVERS, LLC","Mylar_Flex",,"6",,"Adequate",,"11",,"Attic",,"Horizontal",,"1",,"14.5",,"416",,"Elec","Tank","Water_Saving","Y","111","Elec","2012-09-26T00:00:00.000","20","18","1999","3","2081","1040","Single Family","2014-05-20T00:00:00.000","9007 SOMMERLAND WAY
Austin, Tx 78749
(30.208046780000473, -97.8764038169997)"
"R058424","Amir Faghih","APPROVED ENERGY AUDITS","Duct_Board",,"5",,"Adequate",,"29",,"Attic",,"Horizontal",,"2",,"12",,"625",,"Gas","Tank","Water_Saving","Y","105","Gas","2013-06-05T00:00:00.000","30","8","1977","3","1875","1100","Single Family","2014-05-20T00:00:00.000","11619 SHERWOOD FOREST
Austin, Tx 78759
(30.432338419000473, -97.77543053299968)"
"227807","Jeff Geissen","AUSTIN GREEN & CONSERVATION",,,,,,,,,,,,,,,,,,,"Elec","Tank","Standard","N","0","Elec","2013-04-26T00:00:00.000","0","38","1950","2","823","823","Single Family","2014-05-20T00:00:00.000","5312 ROOSEVELT AVE
Austin, Tx 78756
(30.324566625000443, -97.73439666399969)"
"503060","Vance Acker","GREEN LEAF ENERGY","Sheet_Metal",,,,"Adequate",,"18.9",,"Closet",,"Up Flow",,"7",,"12",,"549",,"Gas","Tank","Standard","Y","0","Gas","2012-03-26T00:00:00.000","16","22","1977","4","2196","800","Single Family","2014-05-20T00:00:00.000","11725 DRAYTON DR
Austin, Tx 78758
(30.389921160000483, -97.69039111099966)"
"263060","Vance Acker","GREEN LEAF ENERGY","Grey_Flex",,"6",,"Adequate",,"17",,"Attic",,"Horizontal",,"15",,"11",,"400",,"Gas","Tank","Standard","Y","155","Elec","2010-05-16T00:00:00.000","29","9","1993","3","2000","1000","Single Family","2014-05-20T00:00:00.000","1217 BRIARGATE DR
Austin, Tx 78753
(30.40279332300048, -97.64834694099966)"
"272941","Chad Roesch","A-1 ENERGY AUDITS","Mylar_Flex",,,,"Adequate",,"18",,"Garage",,"Up Flow",,"10",,"12",,"510",,"Gas","Tank","Water_Saving","Y","0","Gas","2013-01-31T00:00:00.000","30","8","1985","3","1277","1025","Single Family","2014-05-20T00:00:00.000","5706 SHREVEPORT DR
Austin, Tx 78727
(30.437984499000436, -97.73824480999969)"
"459562","Greg Schroeder","GREEN ZONE HOME","Duct_Board",,"2",,,,"20.1",,,,,,,,,,,,"Elec","Tank","Standard","Y","32","Elec","2013-07-15T00:00:00.000","30","8","1983","2","1125","200","Condo","2014-05-20T00:00:00.000","301 E 4TH ST 334
Austin, Tx 78701
(30.265343778000442, -97.74057809799967)"
"229404","Trent Brazziel","AUSTIN GREENTEAM","Duct_Board",,"6",,"Inadequate",,"30",,"Closet",,"Up Flow",,"6",,,,"607",,"Elec","Tank","Standard","Y","66","Elec","2012-06-15T00:00:00.000","8","30","1977","3","1822","460","Town Homes","2014-05-20T00:00:00.000","2001 MILLAY DR
Austin, Tx 78752
(30.32627691200048, -97.68164542999966)"
"333996","James Davis","ENERGY AUDIT MASTERS","Duct_Board",,"5",,"Adequate",,"12.8",,"Closet",,"Up Flow",,,,"7.5",,"482",,"Elec","Tank","Water_Saving","N","105","Elec","2010-05-30T00:00:00.000","19","19","1981","2","964","900","Duplex","2014-05-20T00:00:00.000","3112 PLANTATION ROAD B
Austin, Tx 78745
(30.198596377000456, -97.83054821599967)"
"231484","Sam Bruce","GREEN ZONE HOME","Mylar_Flex",,"6",,"Adequate",,"18",,"Attic",,"Horizontal",,"11",,"11",,,,"Elec","Tank","Standard","N","100","Elec","2013-02-04T00:00:00.000","8.8","29.2","2002","3","1236","618","Duplex","2014-05-20T00:00:00.000","7502 BENNETT AVE B
Austin, Tx 78752
(30.334577254000465, -97.69824611499968)"
"214840","Lynn Howden","AUSTIN QUALITY GREEN ENERGY AUDITS",,,,,,,,,,,,,,,,,,,"Gas","Tank","Water_Saving","N","0","Elec","2010-03-11T00:00:00.000","0","38","1935","2","1826",,"Triplex","2014-05-20T00:00:00.000","4013 B AVENUE F
Austin, Tx 78751
(30.31036235200048, -97.72429766299967)"
"258224","James Davis","ENERGY AUDIT MASTERS","Grey_Flex",,"4",,"Adequate",,"35.7",,"Garage",,"Up Flow",,,,"10.5",,"376",,"Gas","Tank","Water_Saving","Y","124","Gas","2014-02-10T00:00:00.000","19","19","1985","3","1118","1100","Single Family","2014-05-20T00:00:00.000","12024 THOMPKINS DR
Austin, Tx 78753
(30.38500822800046, -97.66178525099969)"
"427022","Efrain Ramirez","EARTH ANGELS ENERGY AUDITS, LLC","Grey_Flex","Grey_Flex","6","6","Adequate","Adequate","10","8","Closet","Attic","Up Flow","Horizontal","5","5","7","6","352","460","Elec","Tank","Water_Saving","Y","0","Gas","2011-06-07T00:00:00.000","33","5","1997","4","2493","1320","Single Family","2014-05-20T00:00:00.000","12701 COUNCIL BLUFF
Austin, Tx 78727
(30.42848553400046, -97.71567825499966)"
"330670","Jay Hill","ADVANCED ENERGY SOLUTIONS","Grey_Flex",,"6",,"Adequate",,"8.25",,"Closet",,"Up Flow",,"20",,"12.5",,"484",,"Elec","Tank","Water_Saving","Y","0","Elec","2012-09-14T00:00:00.000","30","8","1983","3","1454",,"Single Family","2014-05-20T00:00:00.000","2616 AYLESBURY
Austin, Tx 78745
(30.19925253900044, -97.82126244499966)"
"120858","Efrain Ramirez","EARTH ANGELS ENERGY AUDITS, LLC","Grey_Flex","Grey_Flex","6","6","Adequate","Adequate","8","10","Closet","Closet","Up Flow","Up Flow","22","7","7","7","647","453","Elec","Tank","Water_Saving","Y","38","Gas","2010-06-11T00:00:00.000","38","38","1962","3","3399","3399","Single Family","2014-05-20T00:00:00.000","2809 SCENIC DR
Austin, Tx 78703
(30.308979794000436, -97.77292076899965)"
"R058147","Chad Roesch","A-1 ENERGY AUDITS","Grey_Flex",,"8",,"Adequate",,"23",,"Closet",,"Up Flow",,"7",,"12",,"471",,"Gas","Tank","Standard","N","0","Gas","2010-08-25T00:00:00.000","17.4","20.6","1980","3","1414","1414","Single Family","2014-05-20T00:00:00.000","7900 PARLIAMENT PL
Austin, Tx 78759
(30.431745030000457, -97.77182637499965)"
"117841","Paul Anders","ATX QUALITY ENERGY SERVICES","Mylar_Flex","Mylar_Flex","8","8","Adequate",,"10","9","Attic","Attic","Down Flow","Horizontal",,,"11","11","558","605","Elec","Tank","Water_Saving","Y","125","Elec","2010-06-14T00:00:00.000","35","3","1990","4","2912","1514","Single Family","2014-05-20T00:00:00.000","2628 CREEKS EDGE PARKWAY
Austin, Tx 78733
(30.297077663000437, -97.88865890299968)"
"446531","Scott Young","ACCOUNTABLE ENERGY SOLUTIONS, LLC","Mylar_Flex",,"6",,"Adequate",,"12",,"Attic",,"Horizontal",,"16",,"9",,"408",,"Gas","Tank","Water_Saving","Y","0","Gas","2012-05-28T00:00:00.000","17","21","1999","3","2043","2043","Single Family","2014-05-20T00:00:00.000","4809 SENORA CREEK CT
Austin, Tx 78735
(30.246312685000476, -97.83774587299968)"
"211548","Vance Acker","GREEN LEAF ENERGY","Grey_Flex",,"6",,"Adequate",,"21.3",,"Attic",,"Horizontal",,,,,,"600",,"Elec","Tank","Standard","N","0","Elec","2012-03-02T00:00:00.000",,,"1982","1","1800",,"Condo","2014-05-20T00:00:00.000","3200 DUVAL 210
Austin, Tx 78705
(30.294667390000484, -97.73241633099968)"
"227510","John Strand","STRAND BROTHERS","Sheet_Metal",,"2",,"Inadequate",,"21",,"Closet",,"Up Flow",,"10",,"8.5",,"448",,"Elec","Tank","Standard","N","48","Elec","2009-06-03T00:00:00.000","30","0","1954","3","1334","1334","Single Family","2014-05-20T00:00:00.000","4915 FINLEY DR
Austin, Tx 78731
(30.325804333000463, -97.74855509599968)"
"438271","Beau Delozier","GREENLIFE ENERGY SOLUTIONS","Mylar_Flex","Mylar_Flex","7","7","Inadequate","Adequate","8","7","Attic","Attic","Horizontal","Horizontal","15","15",,,"552","552","Elec","Tank","Standard","Y","0","Elec","2010-03-25T00:00:00.000","31","8","1999","4","3312","900","Single Family","2014-05-20T00:00:00.000","2200 RIMROCK DR
Austin, Tx 78738
(30.31743884800045, -97.91947250199968)"
"257941","Jay Hill","ADVANCED ENERGY SOLUTIONS","Grey_Flex",,"6",,"Adequate",,"26.8",,"Closet",,"Up Flow",,"8",,"10.5",,"562",,"Elec","Tank","Water_Saving","N","72","Elec","2013-07-22T00:00:00.000","19","16","1982","3","1405",,"Single Family","2014-05-20T00:00:00.000","1309 BLAKNEY
Austin, Tx 78753
(30.384586578000437, -97.6584570609997)"
"216359","Amir Faghih","APPROVED ENERGY AUDITS","Sheet_Metal",,"5",,"Adequate",,"42",,,,"Horizontal",,"22",,"7",,"425",,"Elec","Tank","Water_Saving","Y","0","Elec","2013-06-18T00:00:00.000",,,"1967","2","850",,"Fourplex","2014-05-20T00:00:00.000","4708 DEPEW AVE 2
Austin, Tx 78751
(30.307656809000434, -97.7166459179997)"
"124428","Mark L. Levy","AUSTIN GREENSPECTION","Mylar_Flex","Mylar_Flex","4.2","4.2","Adequate","Adequate","36","36","Closet","Closet","Up Flow","Up Flow","13","13","12","12","521","521","Gas","Tank","Water_Saving","Y","0","Gas","2009-08-24T00:00:00.000","18","20","1964","3","1825","1800","Single Family","2014-05-20T00:00:00.000","4803 PLACID PLACE
Austin, Tx 78731
(30.324803506000478, -97.75253471199966)"
