"master_subject_id","subject_sex","apd_race","subject_resistance","subject_effects","council_district","date_occurred","zip","census_tract","location","x_coordinate","y_coordinate","county"
"459025247: 20193140233","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","4","2019-11-10T00:00:00.000","78758","18","8219 RESEARCH BLVD SVRD NB","3122444","10102578","1"
"459871162: 20193140271","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-10T00:00:00.000","78701","11","500K RED RIVER ST","3116031","10070050","1"
"459728551: 20193130701","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN",,"2019-11-09T00:00:00.000","78728","18.64","3500 W WELLS BRANCH PKWY","3127503","10133654","1"
"314312805: 20193130237","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","1","2019-11-09T00:00:00.000","78702","8","CHICON ST / E 11TH ST","3121362","10070190","1"
"31721848: 20193131997","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-11-09T00:00:00.000","78744","-","4401 TERI RD","3113764","10045175","1"
"221054158: 20193130023","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","9","2019-11-09T00:00:00.000","78701","-","801 RED RIVER ST","3116406","10070996","1"
"459211838: 20193130331","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","2","2019-11-09T00:00:00.000","78617","23.10","2751 E SH 71 SVRD WB","3143372","10050650","1"
"459508918: 20193131320","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","10","2019-11-09T00:00:00.000","78759","-","11008 JOLLYVILLE RD","3111549","10120482","1"
"459871015: 20193121128","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3","2019-11-08T00:00:00.000","78741","-","2500 METCALFE RD","3116550","10056657","1"
"459780449: 20193120146","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-08T00:00:00.000","78723","21","5345 N IH 35 SVRD NB","3125094","10087248","1"
"459757123: 20193121128","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3","2019-11-08T00:00:00.000","78741","-","2500 METCALFE RD","3116550","10056657","1"
"459835208: 20193121365","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-08T00:00:00.000","78703","12","817 W 5TH ST","3111069","10071226","1"
"51055372: 20193111758","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-08T00:00:00.000","78752","15","7100 N IH 35 SVRD SB","3125614","10094452","1"
"184420396: 20193120532","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-08T00:00:00.000","78752","-","BLACKSON AVE / DUVAL ST","3125450","10095977","1"
"314049099: 20193121801","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","1","2019-11-08T00:00:00.000","78722","4","2204 AIRPORT BLVD","3125686","10077363","1"
"459724341: 20193121222","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","7","2019-11-08T00:00:00.000","78753","-","1438 E YAGER LN","3141660","10115039","1"
"167536120: 20193121694","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-11-08T00:00:00.000","78747","24.26","8012 BANNOCK LN","3115236","10031037","1"
"459246502: 20193121086","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","9","2019-11-08T00:00:00.000","78703","-","200 N LAMAR BLVD","3110201","10070572","1"
"315557699: 20193111185","M","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","9","2019-11-07T00:00:00.000","78701","11","500 TRINITY ST","3115341","10070251","1"
"269682929: 20193110472","M","W","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","6","2019-11-07T00:00:00.000","78729","-","8803 SCHICK RD","3101956","10135765","2"
"356780117: 20193111776","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-11-07T00:00:00.000","78721","-","4704 LEDESMA RD","3131251","10073179","1"
"459870753: 20193111868","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-11-07T00:00:00.000","78617","23.19","3154 E SH 71 SVRD EB","3146534","10047586","1"
"459379918: 20193111502","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-07T00:00:00.000","78704","13","2301 DURWOOD ST","3109883","10061111","1"
"459101230: 20193100194","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-06T00:00:00.000","78701","11","500 E 7TH ST","3115951","10070759","1"
"458923363: 20193101401","M","W","DEADLY RESISTANCE","MINOR INJURY","2","2019-11-06T00:00:00.000","78744","24.11","5015 S IH 35 SVRD NB","3109951","10047540","1"
"214762552: 20193102064","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-06T00:00:00.000","78723","21","5517 CAMERON RD","3126066","10087340","1"
"459585156: 20193101412","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","9","2019-11-06T00:00:00.000","78701","11","500 E 7TH ST","3115951","10070759","1"
"219228115: 20193100140","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-06T00:00:00.000","78701","11","402 E 6TH ST","3115521","10070515","1"
"459869850: 20193100215","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-06T00:00:00.000","78701","11","805 NECHES ST","3116108","10071215","1"
"17302549: 20193101089","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","1","2019-11-06T00:00:00.000","78724","-","7108 HILLCROFT DR","3146035","10084489","1"
"459535798: 20193100093","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","5","2019-11-06T00:00:00.000","78748","24.21","815 W SLAUGHTER LN","3095023","10035975","1"
"305661144: 20193101935","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-06T00:00:00.000","78758","18.22","10200 N LAMAR BLVD","3129214","10108662","1"
"183112543: 20193101124","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3","2019-11-06T00:00:00.000","78704","23","4000 S IH 35 SVRD SB","3112075","10052622","1"
"459870068: 20193101622","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-11-06T00:00:00.000","78741","-","2711 S IH 35 SVRD NB","3114575","10056441","1"
"307627873: 20193100504","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","9","2019-11-06T00:00:00.000","78722","-","3005 CHERRYWOOD RD","3122187","10077278","1"
"255068725: 20193091864","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-11-05T00:00:00.000","78702","-","114 AIRPORT BLVD","3130658","10063365","1"
"162071177: 20193091057","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-11-05T00:00:00.000","78741","23","2508 E RIVERSIDE DR","3120958","10059176","1"
"459089071: 20193091688","M","H","PREPARATORY RESISTANCE","MINOR INJURY","7","2019-11-05T00:00:00.000","78757","-","6712 N LAMAR BLVD","3120637","10095369","1"
"459706252: 20193091905","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-05T00:00:00.000","78701","11","500 E 7TH ST","3115951","10070759","1"
"459859877: 20193091407","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","6","2019-11-05T00:00:00.000","78750","-","12403 MELLOW MEADOW DR","3095942","10138887","2"
"165024791: 20193091747","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-11-05T00:00:00.000","78702","9","2700 E 7TH ST","3124328","10068358","1"
"458962073: 20193091388","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","4","2019-11-05T00:00:00.000","78758","18.20","9010 GALEWOOD DR","3122208","10107272","1"
"67045251: 20193090625","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-11-05T00:00:00.000","78748","-","8922 MANCHACA RD","3090965","10039197","1"
"170200172: 20193091973","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","9","2019-11-05T00:00:00.000","78701","11","300 E 4TH ST","3114942","10069872","1"
"56493125: 20193081268","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","4","2019-11-04T00:00:00.000","78753","-","9504 N IH 35 SVRD SB","3130920","10104963","1"
"165103884: 20193080107","M","W","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-04T00:00:00.000","78701","11","300 E 6TH ST","3115154","10070604","1"
"459846794: 20193081922","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","5","2019-11-04T00:00:00.000","78744","-","1701 OAK HILL LN","3101819","10033162","1"
"220988274: 20193082052","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","1","2019-11-04T00:00:00.000","78723","-","WHELESS LN / FRIENDSWOOD DR","3134008","10085888","1"
"335872881: 20193081561","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-04T00:00:00.000","78701","11","100 W 3RD ST","3113802","10069802","1"
"459640518: 20193080237","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-11-04T00:00:00.000","78745","24","600 W WILLIAM CANNON DR","3101178","10044981","1"
"9830737: 20193080608","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-11-04T00:00:00.000","78744","24.19","2112 E WILLIAM CANNON DR","3109146","10041443","1"
"459051025: 20193071285","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","3","2019-11-03T00:00:00.000","78745","-","4500 S 3RD ST","3104237","10053440","1"
"459551427: 20193070295","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-03T00:00:00.000","78701","11","409 E 6TH ST","3115534","10070296","1"
"459442201: 20193070094","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-11-03T00:00:00.000","78758","-","11420 ROCK ROSE AVE","3119393","10119176","1"
"459868992: 20193071527","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","10","2019-11-03T00:00:00.000","78731","-","4440 STONY MEADOW LN","3103168","10104058","1"
"1241316: 20193070295",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-03T00:00:00.000","78701","11","409 E 6TH ST","3115534","10070296","1"
"459612811: 20193070794","F","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","4","2019-11-03T00:00:00.000","78758","18.20","1600 PAYTON GIN RD","3122587","10105986","1"
"459371585: 20193070312","M","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-11-03T00:00:00.000","78701","11","400 E 6TH ST","3115491","10070521","1"
"459611974: 20192790082","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-06T00:00:00.000","78701","11","900 RED RIVER ST","3116333","10071391","1"
"24773659: 20193071537","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-11-03T00:00:00.000","78754","18.42","12435 DESSAU RD","3144155","10115385","1"
"439550316: 20193071327","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","1","2019-11-03T00:00:00.000","78723","21","6600 ED BLUESTEIN BLVD SB","3139606","10084977","1"
"458906287: 20193070270","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-03T00:00:00.000","78753","-","9515 N LAMAR BLVD","3128694","10106147","1"
"459622105: 20193070179","M","W","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-03T00:00:00.000","78701","11","409 E 6TH ST","3115534","10070296","1"
"218695503: 20193070179","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","9","2019-11-03T00:00:00.000","78701","11","409 E 6TH ST","3115534","10070296","1"
"1240682: 20193070312",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-03T00:00:00.000","78701","11","400 E 6TH ST","3115491","10070521","1"
"306709122: 20193071369","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","9","2019-11-03T00:00:00.000","78723","-","4612 MANOR RD","3130965","10080402","1"
"459028740: 20193071821","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","4","2019-11-03T00:00:00.000","78758","-","9210 QUAIL FIELD DR","3126857","10105964","1"
"459081008: 20193061331","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-11-02T00:00:00.000","78723","21","CLAYTON LN / SHERIDAN AVE","3126673","10089400","1"
"30345334: 20193060245","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","7","2019-11-02T00:00:00.000","78757","-","2425 ASHDALE DR","3117104","10103923","1"
"204014730: 20193060704","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","4","2019-11-02T00:00:00.000","78752","18.12","7005 BENNETT AVE","3127011","10093520","1"
"78709128: 20193061681","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-02T00:00:00.000","78701","11","300 E 6TH ST","3115154","10070604","1"
"152896423: 20193060272","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-02T00:00:00.000","78701","11","300 E 6TH ST","3115154","10070604","1"
"208667664: 20193061245","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-02T00:00:00.000","78752","18.12","800 E ST JOHNS AVE","3126640","10094270","1"
"459716091: 20193061925","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-02T00:00:00.000","78753","18.13","1030 NORWOOD PARK BLVD","3129996","10096983","1"
"459687284: 20193061838","F","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","8","2019-11-02T00:00:00.000","78749","17.37","5700 BLOCK W SLAUGHTER LN","3075194","10045769","1"
"459185302: 20193060178","M","H","NOT RESISTANT","NO COMPLAINT OF INJURY/PAIN","9","2019-11-02T00:00:00.000","78701","11","418 E 6TH ST","3115692","10070465","1"
"459196124: 20193060272","M","A","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-02T00:00:00.000","78701","11","300 E 6TH ST","3115154","10070604","1"
"459711969: 20193050064","F","A","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-01T00:00:00.000","78701","11","E 6TH ST / TRINITY ST","3115415","10070416","1"
"130942865: 20193050079","F","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-11-01T00:00:00.000","78701","11","402 E 6TH ST","3115521","10070515","1"
"459868125: 20193050097","M","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-11-01T00:00:00.000","78701","11","300 BLOCK E 6TH ST","3115154","10070604","1"
"294323040: 20193050014","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-01T00:00:00.000","78701","11","901 TRINITY ST","3115947","10071597","1"
"459868179: 20193050262","M","H","AGGRESSIVE RESISTANCE","MINOR INJURY","9","2019-11-01T00:00:00.000","78701","11","700 W 6TH ST","3112122","10071481","1"
"459868528: 20193051785","M","I","AGGRESSIVE RESISTANCE","MINOR INJURY","1","2019-11-01T00:00:00.000","78723","21","5611 GLOUCESTER LN","3134137","10083983","1"
"459836195: 20193051576","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","1","2019-11-01T00:00:00.000","78723","21.12","5706 MANOR RD","3133312","10084623","1"
"458967502: 20193041567","F","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","4","2019-10-31T00:00:00.000","78752","-","7200 DUVAL ST","3124961","10095230","1"
"459867629: 20193040066","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-10-31T00:00:00.000","78745","-","1200 ARDEN DR","3102395","10052889","1"
"459868862: 20193040087","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-10-31T00:00:00.000","78751","21","919 E KOENIG LN SVRD EB","3124450","10090208","1"
"172949842: 20193041567","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","4","2019-10-31T00:00:00.000","78752","-","7200 DUVAL ST","3124961","10095230","1"
"220988274: 20193040368","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-10-31T00:00:00.000","78702","9","2601 E 7TH ST","3123877","10068235","1"
"170154822: 20193041592","F","H","NOT RESISTANT","NO COMPLAINT OF INJURY/PAIN","9","2019-10-31T00:00:00.000","78701","-","515 E 6TH ST","3115914","10070181","1"
"459154886: 20193041992","F","W","DEFENSIVE RESISTANCE","MINOR INJURY","10","2019-10-31T00:00:00.000","78759","-","11301 JOLLYVILLE RD","3111737","10122548","1"
"459318204: 20193030001","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-10-30T00:00:00.000","78748","24.21","9300 S IH 35 SVRD SB","3100423","10033116","1"
"459867212: 20193030116","M","W","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-10-30T00:00:00.000","78741","23.14","2317 S PLEASANT VALLEY RD","3119878","10056802","1"
"333585467: 20193020913","F","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-10-29T00:00:00.000","78724","22.11","5724 LEVENWOOD LN","3151283","10075380","1"
"459867256: 20193021068","M","M","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-29T00:00:00.000","78701","11","500 E 7TH ST","3115951","10070759","1"
"459227331: 20193020456","F","M","PASSIVE RESISTANCE","MINOR INJURY","7","2019-10-29T00:00:00.000","78758","18.18","8600 RESEARCH BLVD NB","3120400","10108178","1"
"459867559: 20193021068","M","M","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-29T00:00:00.000","78701","11","500 E 7TH ST","3115951","10070759","1"
"458893410: 20193021684","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-10-29T00:00:00.000","78702","-","1425 E 12TH ST","3120198","10072629","1"
"459826789: 20193021716","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-10-29T00:00:00.000","78748","-","9432 MARGARET JEWEL LN","3097268","10033635","1"
"172032676: 20193020815","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","4","2019-10-29T00:00:00.000","78753","18.13","1015 NORWOOD PARK BLVD","3129234","10096998","1"
"459693913: 20193021182","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-10-29T00:00:00.000","78753","18.39","N IH 35 SVRD NB / TECH RIDGE BLVD","3135188","10118936","1"
"21171092: 20193010145","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-28T00:00:00.000","78701","11","610 NUECES ST","3112512","10071535","1"
"31724430: 20193010392","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-10-28T00:00:00.000","78758","-","1812 PAYTON GIN RD","3121650","10106735","1"
"459866655: 20193011856","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-10-28T00:00:00.000","78704","-","701 WOODWARD ST","3111727","10055165","1"
"383453704: 20193011761","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-10-28T00:00:00.000","78723","21.12","5700 MANOR RD","3133578","10084836","1"
"459866207: 20193000633","M","H","AGGRESSIVE RESISTANCE","MINOR INJURY","2","2019-10-27T00:00:00.000","78744","24.31","7619 E BEN WHITE BLVD SVRD EB","3130859","10052596","1"
"459866202: 20193000042","M","H","PASSIVE RESISTANCE","MINOR INJURY","4","2019-10-27T00:00:00.000","78723","21.05","5700 CAMERON RD","3126690","10088315","1"
"459866236: 20193001942","M","H","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-27T00:00:00.000","78701","11","700 E 9TH ST","3116956","10071113","1"
"459810468: 20193000283","F","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","4","2019-10-27T00:00:00.000","78753","-","1304 BONNIE BRAE","3134589","10103839","1"
"169870268: 20193000141","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-10-27T00:00:00.000","78721","21","E MARTIN LUTHER KING JR BLVD / ELMIRA RD","3132236","10077480","1"
"459808438: 20193000445","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","4","2019-10-27T00:00:00.000","78758","18","8532 N LAMAR BLVD","3124971","10102722","1"
"184682284: 20193002008","F","H","AGGRESSIVE RESISTANCE","MINOR INJURY","2","2019-10-27T00:00:00.000","78744","24.19","6315 S IH 35 SVRD NB","3107161","10043224","1"
"459866174: 20192991452","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-10-26T00:00:00.000","78704","-","3707 MANCHACA RD","3101689","10058911","1"
"459730401: 20192991868","F","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","6","2019-10-26T00:00:00.000","78726","17.14","11000 FM 2222 RD","3080012","10116796","1"
"459866149: 20192990239","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-26T00:00:00.000","78701","11","E 6TH ST / NECHES ST","3115761","10070320","1"
"459654791: 20192991987","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-10-26T00:00:00.000","78701","11","400 E 6TH ST","3115491","10070521","1"
"208994830: 20192990437","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","9","2019-10-26T00:00:00.000","78701","11","500 E 7TH ST","3115951","10070759","1"
"459866136: 20192990100","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-26T00:00:00.000","78701","11","411 E 6TH ST","3115553","10070289","1"
"459866173: 20192991364","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-10-26T00:00:00.000","78754","-","6525 ADAIR DR","3151907","10103236","1"
"14746532: 20192981963","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","9","2019-10-25T00:00:00.000","78723","-","1200 PHILOMENA ST","3124211","10084271","1"
"1239474: 20192980157",,,"PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-25T00:00:00.000","78701","11","600 RIO GRANDE ST","3112162","10071428","1"
"459155925: 20192981595","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-10-25T00:00:00.000","78744","24.12","5916 WAGON BND","3109355","10043735","1"
"214303769: 20192980864","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-10-25T00:00:00.000","78758","18.20","9008 GALEWOOD DR","3122071","10107022","1"
"459715520: 20192981834","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-10-25T00:00:00.000","78753","18","DEEN AVE / N LAMAR BLVD","3126661","10103240","1"
"178782694: 20192971102","F","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-10-24T00:00:00.000","78702","9","2701 E 7TH ST","3124305","10067892","1"
"301927551: 20192971304","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","6","2019-10-24T00:00:00.000","78729","204","13749 N US 183 HWY SVRD NB","3096960","10140418","2"
"203817329: 20192972009","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","1","2019-10-24T00:00:00.000","78723","21","6215 BROOKSIDE DR","3129446","10089623","1"
"459453502: 20192971056","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","6","2019-10-24T00:00:00.000","78729","-","12701 POND WOODS RD","3097862","10139461","2"
"80347428: 20192970074","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-10-24T00:00:00.000","78758","18.26","12400 N LAMAR BLVD","3133381","10121394","1"
"185860529: 20192970040","M","A","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-10-24T00:00:00.000","78727","18.28","3905 ETON LN","3119189","10124206","1"
"388629128: 20192961279","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-10-23T00:00:00.000","78753","18.06","8210 N IH 35 SVRD SB","3128087","10099147","1"
"308216247: 20192961572","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-10-23T00:00:00.000","78741","23.14","WICKERSHAM LN / E RIVERSIDE DR","3121685","10057944","1"
"288884290: 20192960508","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","1","2019-10-23T00:00:00.000","78724","22","6710 LOYOLA LN","3144756","10082961","1"
"288623965: 20192961761","F","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","1","2019-10-23T00:00:00.000","78723","-","2805 ROGGE LN","3133110","10084498","1"
"459864968: 20192960288","F","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-10-23T00:00:00.000","78741","23","2701 S IH 35 SVRD NB","3114658","10056597","1"
"50993465: 20192961775","M","A","DEFENSIVE RESISTANCE","MINOR INJURY","1","2019-10-23T00:00:00.000","78723","21","6201 E US 290 HWY SVRD EB","3126486","10090455","1"
"123929709: 20192961188","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-10-23T00:00:00.000","78752","-","900 DELMAR AVE","3127630","10095283","1"
"246743376: 20192951215","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","9","2019-10-22T00:00:00.000","78751","-","921 E 46TH ST","3122222","10084347","1"
"165024791: 20192951246","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-10-22T00:00:00.000","78702","9","741 PEDERNALES ST","3123788","10068943","1"
"57409826: 20192951300","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-10-22T00:00:00.000","78745","-","2612 MARKET GARDEN LN","3089942","10044374","1"
"459864463: 20192950101","F","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-10-22T00:00:00.000","78744","24.11","4701 S IH 35 SVRD NB","3110888","10048856","1"
"459798751: 20192951136","M","B","DEFENSIVE RESISTANCE","MINOR INJURY",,"2019-10-22T00:00:00.000","78728","18.64","TANDEM BLVD / NON STOP DR","3128489","10134956","1"
"459864892: 20192951683","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-10-22T00:00:00.000","78753","18.23","300 FERGUSON DR","3131585","10110544","1"
