"name_common","assettype","assetnote","discipline","discipline_note","live_music","event_venue","coa_facili","web_notes","website","zip","councildistrict","date_updat","map_list","source","location_1"
"Sanctuary Print Shop","Business","Commercial Printing","Graphic Design, Printmaking"," Printing"," "," "," "," "," ","78745","3","2014","map","SIAP","4201 S Congress Ave
Austin, TX 
(30.220308, -97.764107)"
"Sanctuary of the Tribal Alligator by T. Paul Hernandez","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78759","10","2016","map","AIPP","8400-8610 Robbie Dr
Austin, TX 
(30.376447, -97.74857)"
"Sanchez Saul Film Service","Business","Video Production","Film/TV/Media"," A/V"," "," "," "," "," ","78749","8","2014","map","SIAP","3708 Hobbs Cv
Austin, TX 
(30.201778, -97.841578)"
"Sanchez Discoteca","Business","Service & Support Business","Music"," Music"," "," "," "," "," ","78741","3","2014","map","SIAP","1500 S Pleasant Valley Rd
Austin, TX 
(30.238401, -97.720169)"
"Sam's Town Point","Bar/Club/Venue","Bar/Club/Venue","Music","Blues, Country, Rock","Live Music"," "," ","Friends Are the Best Part of Life. Sam's Town Point covers the full spectrum of music. This is a bar and restaurant where the music is whether rock, country, honky-tonk or the blues, but is is one thing that unites all the music in its quality. Sam's i"," ","78748","5","2016","map","TMO_16","2115 Allred Drive
Austin, TX 
(30.172136, -97.8276)"
"Sam Sims Photography","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78746","8","2014","map","SIAP","1901 Plumbrook Dr
Austin, TX 
(30.27676, -97.831432)"
"Sam's Boat | Austin","Restaurant","Restaurant","Music","Rock","Live Music"," "," ","Sam's Boat is a restaurant and bar featuring live music in the form of rock/pop bands at least five days a week. We also utilize disc jockeys who play mostly an up tempo dance oriented music program. Our cuisine features Cajun, Creole, Southwestern and M","http://www.samsboat.com/","78759","7","2016","map","TMO_16","10931 Stonelake Blvd
Austin, TX 
(30.398072, -97.733187)"
"Sam's BBQ","Restaurant","Restaurant","Culinary Arts"," "," "," "," "," "," ","78702","1","2016","map","D1 Meeting","200 E 12th St
Austin, TX 
(30.274187, -97.739459)"
"Same Sky Productions Inc","Business","Recording Studio","Multidisciplinary"," A/V"," "," "," "," "," ","78702","3","2018","map","Brownk","2704 E 2nd St
Austin, TX 
(30.254497, -97.713191)"
"Samba Soul Band","Organization","Band, Musical Group, Ensemble","Music"," "," "," "," ","We are a dynamic group of musicians bringing the best of Brazilian Samba and Pagode music to the Houston community. Our band is comprised of the following members:  -Claudia Lima (vocal) -João Poupard (vocal and guitar) -Augusto Gaioso (percussion","http://www.samba-soul.com","77079","0","2016","list","NPA_org","
, TX 
(0.0, 0.0)"
"Salvage Vanguard Theater","Organization","Theater Company","Theater Arts"," Theater"," "," "," "," "," ","78722","1","2014","map","SIAP","2803 E Manor Rd
Austin, TX 
(30.285127, -97.712041)"
"Salsa Austin","Creative Workspace","Dance Studio","Dance"," Dance"," "," "," "," "," ","78759","10","2014","map","SIAP","11903 Doubloon Cv
Austin, TX 
(30.426368, -97.759333)"
"Salon Concerts Inc","Event/ Festival","House Concerts","Music"," Music","Live Music"," "," "," "," ","78716","0","2014","list","SIAP","5950 Highland Hills Dr
Austin, TX 
(0.0, 0.0)"
"Salinas Event Center","Event Venue","Event Venue","Music"," "," ","Event Venue"," ","Our beautiful indoor 4,200 square feet event center is perfect for your special event. Indoor amenities include a stage, sound system, kitchen area and bar, and upscale men's and ladies restrooms. A private room equipped with flat screen TV, cable and lu"," ","78660","1","2016","map","TMO_16","1900 East Howard Lane
Austin, TX 
(30.401784, -97.633392)"
"Saint James Episcopal Church","House of Worship","House of Worship","Other"," House of Worship"," "," "," "," "," ","78721","1","2014","map","SIAP","1941 Webberville Rd
Austin, TX 
(30.283396, -97.673171)"
"Saint Cecilia Music Series","Event/ Festival","Event/ Festival","Music","Classical","Live Music"," "," ","The most beautiful music you’ve never heard. This is the essence of the St. Cecilia Music Series. SCMS aims to fill in the blanks between Buxtehude and Bach. Between Dufay and Dandrieu. Between Monteverdi and Marcello. After a single performance from S","http://www.scmsaustin.org/","78731","10","2016","map","TMO_16","8001 Mesa Drive
Austin, TX 
(30.369415, -97.757419)"
"Saint Albert the Great Catholic Church","House of Worship","House of Worship","Other"," House of Worship","Live Music"," "," ","Saint Alber the Great Catholic Church is a venue for community events like music and theater.","http://www.saintalbert.org/","78758","4","2016","map","NPA_ven","14041 Bittern Hollow
Austin, TX 
(30.378845, -97.711093)"
"Sahara Lounge","Bar/Club/Venue","Bar/Club/Venue","Music"," ","Live Music"," "," ","Sahara Lounge is an inviting Eastside Austin live music venue with a relaxed, eclectic atmosphere. Live shows include Indie, African, Blues, Rock, Country, Swing, Brazilian, Funk and everything in between. Formerly the historic TC's Lounge, the building","http://www.saharalounge.com/location.php","78721","1","2016","map","NPA_ven","1413 Webberville Road
Austin, TX 
(30.279535, -97.680987)"
"Sagrada Familia Studios","Business","Service & Support Business","Theater Arts"," "," "," "," "," "," ","78701","9","2014","map","SIAP","1304 Guadalupe St
Austin, TX 
(30.276164, -97.743984)"
"Sage Brush Productions","Business","Video Production","Film/TV/Media"," A/V"," "," "," "," "," ","78704","3","2014","map","SIAP","2607 Oak Crest Ave
Austin, TX 
(30.240169, -97.763522)"
"Safe by Nan Standish Blake","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78702","3","2016","map","AIPP","7201 Levander Loop
Austin, TX 
(30.252403, -97.68968)"
"Sacred Arts Studio & Gallery","Gallery/ Museum","Gallery","Visual Arts"," "," "," "," "," "," ","78749","8","2014","map","SIAP","6001 W William Cannon Dr
Austin, TX 
(30.22805, -97.862045)"
"Ryan Hutson Photography","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78759","10","2014","map","SIAP","7103 Danwood Dr
Austin, TX 
(30.423721, -97.768674)"
"Ruta Maya Café at Austin Bergstrom International Airport","Restaurant","Airport Venue","Music","Blues, Country, Folk/Acoustic","Live Music"," "," ","Ruta Maya is a coffee and sandwich shop that features live music performances on Thursday and Friday of each week from 11:00 a.m. to 1:00 p.m.","http://www.austintexas.gov/department/music-air-0","78719","2","2016","map","TMO_16","3600 Presidential Blvd
Austin, TX 
(30.209385, -97.669657)"
"Russian Speakers Society Of Austin","Organization","Culture & Language Education","Other"," "," "," "," ","The Society was created for Austinites and visitors of Austin who come from the former Soviet Union as well as for anybody who has interest in this area of the world.
This project is funded and supported in part by a grant from the Texas Commission on th","http://rusaustin.com","78704","9","2014","map","SIAP","518 Academy Dr
Austin, TX 
(30.251692, -97.742485)"
"Russell Framing","Business","Service & Support Business","Visual Arts"," Visual Arts"," "," "," "," "," ","78704","0","2014","map","SIAP","16746 Fitzhugh Rd
Austin, TX 
(30.249796, -98.055366)"
"Russell Collection Fine Art Gallery","Gallery/ Museum","Gallery","Visual Arts"," "," "," "," ","The Russell Collection is a World Class gallery filled with museum quality art. They set out to offer something different to the serious art collector in central Texas. 

The current collection includes the works of Rembrandt, Mary Cassatt, Marc Chagall,","http://www.russell-collection.com","78703","9","2014","map","SIAP","1137 W 6Th St
Austin, TX 
(30.272404, -97.756957)"
"Rural Rooster","Business","Graphic Design Services","Graphic Design, Printmaking"," "," "," "," "," ","ruralrooster.com","78702","3","2016","map","EAST_16","2602 E Cesar Chavez St
Austin, TX 
(30.254145, -97.715224)"
"Ruiz Branch, Austin Public Library","Library","Library","Literary Arts"," "," "," ","COA"," ","http://library.austintexas.gov/","78741","3","2014","map","SIAP","1600 Grove Blvd
Austin, TX 
(30.230165, -97.706353)"
"Rude Mechanicals-A Theatre Collective aka Rude Mechs","Organization","Theater Company","Theater Arts"," Theater"," "," "," ","Since 1995, Rude Mechs has created a mercurial slate of original theatrical productions that represent a genre-defying cocktail of big ideas, cheap laughs, and dizzying spectacle. What these works hold in common are the use of play to make performance, t","http://rudemechs.com","78702","3","2014","map","SIAP","2211A Hidalgo St
Austin, TX 
(30.260901, -97.718188)"
"RubyRico Productions","Organization","Theater Company","Theater Arts"," "," "," "," ","RubyRico Peepshows: Performances with Depravity and Style. A partnership that presents live music, dance, puppetry, and other live artistry in Austin, Texas.","http://www.brokenclockcabaret.com","78722","9","2016","map","NPA_org","2907 Lafayette Avenue
Austin, TX 
(30.285854, -97.720555)"
"Ruby Joule & Diamond Burlesque Productions","Organization","Theater Company","Theater Arts"," "," "," "," ","Ruby Joule & Diamond Burlesque Productions have been presenting large-scale burlesque shows featuring internationally-acclaimed talent in Dallas, Texas since 2009 (as La Divina Productions). The production company has extended to the stages of Hot Spring","http://www.RubyJouleBurlesque.com","78701","10","2016","map","NPA_org","3605 Steck Avenue
Austin, TX 
(30.368875, -97.745971)"
"Rubio's Event Center","Event Venue","Event Venue","Multidisciplinary"," "," ","Event Venue"," ","Rubio's Event Center is the perfect place to host your special occasion. Our full service facilities and knowledgeable staff will assist in the planning and execution of your event. Our event centers provide the perfect ambiance to make your wedding, par","www.rubioseventcenter.com","0","0","2016","map","NPA_ven","10712 Fm 1625
Austin, Tx 
(30.110524, -97.722064)"
"Rubber Repertory","Organization","Theater Company","Theater Arts"," "," "," "," ","The Rubber Repertory is maintained by Josh Meyer and Matt Hislope.  Their first show was on September 9, 2000 in Lawrence, Kansas.  We moved to Austin, Texas in 2001 and 2002.  More often than not, they like to blur the boundaries between art and life, h","http://www.rubberrep.org","0","0","2016","list","NPA_org","
Austin, TX 
(0.0, 0.0)"
"R S Thompson Art","Gallery/ Museum","Gallery","Visual Arts"," "," "," "," "," "," ","78730","6","2014","map","SIAP","9801 Big View Dr
Austin, TX 
(30.366879, -97.849023)"
"Rsd Advertising Design Inc","Business","Graphic Design Services","Graphic Design, Printmaking"," Adv/GD"," "," "," "," "," ","78758","7","2014","map","SIAP","2600 Mchale Ct
Austin, TX 
(30.385453, -97.722683)"
"R R Donnelley","Business","Commercial Printing","Graphic Design, Printmaking"," Printing"," "," "," "," "," ","78736","0","2014","list","SIAP","1200 Oliver St
Austin, TX 
(0.0, 0.0)"
"Rpm Medical Technologies","Business","Service & Support Business","Film/TV/Media"," A/V"," "," "," "," "," ","78752","4","2014","map","SIAP","223 W Anderson Ln
Austin, TX 
(30.344321, -97.707089)"
"Roy Lozano Ballet Folklorico De Texas","Creative Workspace","Dance Studio","Dance"," Dance"," "," "," ","Roy Lozano's award winning Ballet Folklorico de Texas has a highly versatile repertoire containing traditional, authentic dance styles as well as modern interpretation of present-day Mexican folk themes. A much beloved group.
This project is funded and s","http://www.rlbft.org","78723","1","2014","map","SIAP","1928 Gaston Place Dr
Austin, TX 
(30.312591, -97.688081)"
"RoyaltiesATX","Business","Recording Studio","Music"," "," "," "," "," "," ","78701","9","2018","map","Brownk","407 E 7th St
Austin, TX 
(30.267655, -97.738474)"
"Royal Tees Screen Printing","Business","Screen Printing","Graphic Design, Printmaking"," Printing"," "," "," "," "," ","78756","7","2018","map","Brownk","806 Capitol Ct
Austin, TX 
(30.318689, -97.731443)"
"Rowing Shell by Jill Bedgood","Public Art","Art in Public Places Donation","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78701","9","2016","map","AIPP","Ann and Roy Butler Hike and Bike Trail
Austin, TX 
(30.260519, -97.741729)"
"Round Rock ISD Performing Arts Center","Theater","Auditorium","Theater Arts"," "," "," "," ","The Round Rock ISD Performing Arts Center is a venue for musical and theatrical performances and other special events for Round Rock School and the surrounding community.","http://rrisdpac.org","78729","6","2016","map","NPA_ven","5800 Mcneil Road
Austin, TX 
(30.448984, -97.727032)"
"Round Rock Amphitheater","Theater","Amphitheater","Theater Arts"," "," "," "," ","The Round Rock Amphitheater hosts the free Round Rock Summer Concert Series and is located behind the Baca Center in Round Rock."," ","0","0","2016","map","NPA_ven","301 West Bagdad
Austin, TX 
(30.506765, -97.680506)"
"Round About Players","Organization","Theater Company","Theater Arts"," "," "," "," ","Student Theatre Organization within the University of Texas' Department of Theatre and Dance","roundaboutplayers.webs.com","0","0","2016","list","NPA_org","
Austin, TX 
(0.0, 0.0)"
"Roto Design","Business","Graphic Design Services","Graphic Design, Printmaking"," Adv/GD"," "," "," "," "," ","78702","3","2014","map","SIAP","902 E 5Th St
Austin, TX 
(30.264764, -97.733829)"
"Ross' Old Austin Cafe","Restaurant","Restaurant","Music","Folk/Acoustic","Live Music"," "," ","Ross', located at 11800 North Lamar Blvd., presents live music every night, usually singer/songwriters presenting their original music, with an occasional cover band. Tuesday and Thursday night are combination open mic and songwriter's showcases. Ross' b"," ","78753","7","2018","map","Brownk","11800 N Lamar Blvd
Austin, TX 
(30.387726, -97.684109)"
"Ross' Cafe","Restaurant","Restaurant","Culinary Arts"," "," "," "," "," ","http://www.rossoldaustincafe.com/","78753","7","2016","map","D3 Meeting","11800 N Lamar Blvd
Austin, TX 
(30.38842, -97.684693)"
"Rosewood Neighborhood Park, Rosewood Amphitheatre","Theater","Amphitheater","Multidisciplinary"," "," "," ","COA"," "," ","78702","1","0","map","COA_datamart","1182 N Pleasant Valley Rd.
Austin, TX 
(30.272886, -97.714537)"
"Rosewood Neighborhood Park, Henry G. Madison Cabin","Landmark","Landmark","Other"," "," "," ","COA"," "," ","78702","1","0","map","COA_datamart","2300 Rosewood Ave.
Austin, TX 
(30.271318, -97.714334)"
"Rosewood Neighborhood Park, Bandstand","Landmark","Landmark","Other"," "," "," ","COA"," "," ","78702","1","0","map","COA_datamart","1182 N Pleasant Valley Rd.
Austin, TX 
(30.272122, -97.71405)"
"Rosewood Neighborhood Park","Public Park","Public Park","Multidisciplinary"," "," "," "," "," "," ","78702","1","2016","map","D9 Meeting","2300 Rosewood Ave
Austin, TX 
(30.270434, -97.715063)"
"Rosewood Courts","Landmark","Landmark","Multidisciplinary"," "," "," "," "," ","http://www.hacanet.org/communities/rosewood.php","78702","1","2016","map","D9 Meeting","2001 Rosewood Ave
Austin, TX 
(30.269786, -97.718031)"
"Rosewood Cooperative","Organization","Community Development & Charitable Giving","Visual Arts"," "," "," "," ","Rosewood Co-op is an independent community housing cooperative in central east Austin founded in December of 2011 on the principles of sustainability, creativity, and affordability. We have come together to share skills, resources, and activities.","http://www.rosewoodcoop.org/","78702","1","2016","map","EAST_16","1165 San Bernard St
Austin, TX 
(30.269944, -97.725577)"
"Rose Movement Studio","Creative Workspace","Dance Studio","Visual Arts"," "," "," "," "," "," ","78741","3","2018","map","Brownk","2015 E Riverside Dr
Austin, TX 
(30.240266, -97.728516)"
"Rosemary: Goddess of the Herb Garden by Mary Albrecht","Public Art","Art in Public Places Donation","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78746","8","2016","map","AIPP","2217 Stratford Dr
Austin, TX 
(30.268708, -97.771528)"
"Rory Gene Productions","Organization","Theater Company","Theater Arts"," "," "," "," ","Rory Gene is a unique theatre company that offers something different to the community.  Like many others, the founding was very similiar, to go into a different direction.","http://www.rorygene.com","0","0","2016","list","NPA_org","
Austin, TX 
(0.0, 0.0)"
"Roots & Rhythms Austin","Education","Education, Creative Learning, Professional Development","Music"," Music"," "," "," ","Roots & Rhythms is cultural arts and music education program fostering positive ties to local communities. Through drum making and playing workshops, and utilizing language, culture, arts, and performance to develop a strong sense of self-worth, the prog","http://www.rootsandrhythms.org/","78744","0","2014","list","SIAP","5106 Peppertree Parkway
Austin, TX 
(0.0, 0.0)"
"Roosters Teeth","Business","Video Production","Film/TV/Media"," A/V"," "," "," "," "," ","78748","2","2014","map","SIAP","632 Ralph Ablanedo Dr
Austin, TX 
(30.174445, -97.796228)"
"Room Gallery","Gallery/ Museum","Gallery","Visual Arts"," "," "," "," ","An East Austin based art gallery created to give new local and international talent an opportunity to showcase themselves.","https://www.facebook.com/theroomgallery/?rf=750551488301829","78702","3","2016","map","Srempe","2712 Willow St
Austin, TX 
(30.25253, -97.713209)"
"Roman Catholic Diocese of Austin","House of Worship","House of Worship","Multidisciplinary"," "," "," "," "," ","http://www.austindiocese.org/","78723","1","2016","map","D5 Meeting","6225 E Hwy 290
Austin, TX 
(30.32153, -97.701956)"
"Roho Theatre Compnay","Organization","Theater Company","Theater Arts"," "," "," "," ","RoHo Theatre Co. is comprised of a group of actors, musicians and designers who originally collaborated in Orlando, Florida. The company has continued to grow with more of the team moving here from Florida and New York.  La Putain Avec Les Fleurs premier","http://www.laputain.com/","78704","5","2016","map","NPA_org","1804 Romford Dr
Austin, TX 
(30.236977, -97.780199)"
"Rocksports","Business","Advertising, Marketing","Graphic Design, Printmaking"," Adv/GD"," "," "," "," "," ","78717","6","2014","map","SIAP","11301 Lakeline Blvd
Austin, TX 
(30.479843, -97.801793)"
"Rocksauce Studios","Business","Game Designers","Technology"," "," "," "," ","App design studio
","http://rocksaucestudios.com","78702","1","2016","map","NPA_org","900 Lydia Street
Austin, TX 
(30.266942, -97.728709)"
"Rock Raizer Inc","Organization","Community Development & Charitable Giving","Music"," Music"," "," "," ","Musical instruments/scholarships for kids","http://rockraizer.org","78756","7","2014","map","SIAP","5207 Woodview Ave
Austin, TX 
(30.326134, -97.743694)"
"Rock N' Roll Rentals","Business","Service & Support Business","Music"," Music"," "," "," "," "," ","78704","5","2014","map","SIAP","1420 W Oltorf St
Austin, TX 
(30.24791, -97.769449)"
"Robot Group","Organization","Arts Collective","Technology"," TECH"," "," "," ","The Robot Group was founded in the Spring of 1989 by a small group of Austin, TX artists and engineers who shared a common vision: utilizing technology to provide and explore new mediums for art.","therobotgroup.org/","78735","8","2014","map","SIAP","6705 W Highway 290
Austin, TX 
(30.233907, -97.867369)"
"Robin Cheers Fine Artist","Creative Workspace","Individual Studio, Workshop","Visual Arts"," "," "," "," "," "," ","78759","10","2014","map","SIAP","6704 Winnipeg Cv
Austin, TX 
(30.41284, -97.76958)"
"Robert Wood Photography","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78708","0","2014","list","SIAP","
Austin, TX 
(0.0, 0.0)"
"Robert Rhea Photography","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78726","6","2014","map","SIAP","8008 Davis Mountain Pass
Austin, TX 
(30.422314, -97.861793)"
"Robert Godwin Photography","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78758","4","2014","map","SIAP","1107 Alden Dr
Austin, TX 
(30.356992, -97.70814)"
"Roadhouse Relics","Gallery/ Museum","Gallery","Visual Arts"," "," "," "," "," "," ","78704","9","2014","map","SIAP","1720 S 1St St
Austin, TX 
(30.248323, -97.755859)"
"Riverside Entertainment","Business","Service & Support Business","Theater Arts"," "," "," "," "," "," ","78741","3","2014","map","SIAP","2237 E Riverside Dr
Austin, TX 
(30.239643, -97.727007)"
"River City Youth Foundation","Organization","Community Development & Charitable Giving","Other"," "," "," "," ","The River City Youth Foundation takes an innovative approach to prevention and learning. Over 3,000 youth and families are served annually through annual community activities which promote a family-friendly neighborhood in which to raise safe, healthy, a","http://rivercityyouth.com/","78744","2","2014","map","SIAP","5209 S Pleasant Valley Road
Austin, TX 
(30.195816, -97.744383)"
"River City Pops","Organization","Band, Musical Group, Ensemble","Music"," "," "," "," ","River City Pops (RCP), under the musical direction of Sheryl Jones, is a pop/variety show choir that's been entertaining family audiences in Austin, TX, since 1984. The group is composed of twenty-five voices, give or take a few, who love to sing and per","http://rivercitypops.org/wordpress/","78703","0","2016","list","NPA_org","
Austin, TX 
(0.0, 0.0)"
"River City Graphic Supply Llc","Business","Screen Printing","Graphic Design, Printmaking"," Printing"," "," "," "," "," ","78758","7","2014","map","SIAP","10201 Mckalla Pl
Austin, TX 
(30.383649, -97.720533)"
"Riverbend Centre For The Arts","Theater","Auditorium","Music","Classical","Live Music"," "," ","The Riverbend Centre is Austin's newest alternative performing arts center that serves as an ideal facility for hosting special events, theatrical performances, concerts, lecture, and more with seats for 2,305, ample parking, convenient location from Dow","http://www.riverbendcentre.com","78746","10","2014","map","SIAP","4214 N Capital Of Texas Hwy
Austin, TX 
(30.340851, -97.803203)"
"Rita Marie Ross Gallery","Gallery/ Museum","Gallery","Visual Arts"," "," "," "," "," "," ","78704","5","2014","map","SIAP","2309 Thornton Rd
Austin, TX 
(30.245343, -97.771502)"
"Rio Rita Cafe y Cantina","Bar/Club/Venue","Bar/Club/Venue","Music","Dance/Electronic, Folk/Acoustic","Live Music"," "," ","Mild mannered coffee shop by day, swanky lounge by night. We are 4 blocks east of I-35, between Navasota and Attayac on Sixth Street. It was once an orquestahaven back in the day (1950s) and sometime in the early 70s, someone erected its sign, wh","http://www.riorita.net","78702","3","2016","map","NPA_ven","1203 Chicon Street
Austin, TX 
(30.264267, -97.729312)"
"Rigby","Business","Book Publishers","Literary Arts"," Literature"," "," "," "," "," ","78759","7","2014","map","SIAP","10801 N Mopac Expy
Austin, TX 
(30.398122, -97.730974)"
"Riffs and Rhythms by John Yancey","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78701","9","2016","map","AIPP","201 Trinity St
Austin, TX 
(30.263367, -97.739992)"
"Ricky Wilson Manufacturing","Creative Workspace","Individual Studio, Workshop","Textile/Apparel"," Textile/Apparel"," "," "," "," "," ","78757","7","2014","map","SIAP","7115 Woodrow Ave
Austin, TX 
(30.3422, -97.725043)"
"Rick Patrick Photography","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78703","9","2014","map","SIAP","1702 Francis Ave
Austin, TX 
(30.277402, -97.76461)"
"Rick Henson Photography","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78717","6","2014","map","SIAP","14812 Avery Ranch Blvd
Austin, TX 
(30.497272, -97.778985)"
"Richard Garriott's The Curtain Theatre","Business","Service & Support Business","Theater Arts"," Theater"," "," "," "," "," ","78730","0","2014","map","SIAP","7400 Coldwater Canyon Dr
Austin, TX 
(30.357324, -97.81257)"
"Rhytons by Cliff Garten","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78704","5","2016","map","AIPP","1510 Toomey Rd
Austin, TX 
(30.263985, -97.75885)"
"Rhythmic Motion School Of Dance","Creative Workspace","Dance Studio","Dance"," Dance"," "," "," "," "," ","78735","8","2014","map","SIAP","7010 W Highway 71
Austin, TX 
(30.242714, -97.882391)"
"Rhapsody by John Yancey","Public Art","Public Art-Community Initiated","Visual Arts"," "," "," "," "," "," ","78702","1","2016","map","CAMP KIT","1021 E 11th St
Austin, TX 
(30.269155, -97.729617)"
"Rgv Genesis Drum And Bugle Corps Inc","Organization","Band, Musical Group, Ensemble","Music"," "," "," "," "," "," ","78704","0","2014","list","SIAP","
Austin, TX 
(0.0, 0.0)"
"R Foster Design Group","Business","Graphic Design Services","Graphic Design, Printmaking"," Adv/GD"," "," "," "," "," ","78730","10","2018","map","Brownk","9400 Leaning Rock Cir
Austin, TX 
(30.383003, -97.828743)"
"Rey Arteaga/Band: Son y No Son","Organization","Band, Musical Group, Ensemble","Music"," ","Live Music"," "," "," "," ","78745","5","2016","map","CAMP KIT","4001 S. Lamar/1212A South Congress
Austin, TX 
(30.23512, -97.791278)"
"Revolution Entertainment","Business","Service & Support Business","Theater Arts"," Events"," "," "," "," "," ","78748","0","2014","map","SIAP","10614 Slaughter Creek Dr
Austin, TX 
(30.160026, -97.820638)"
"Revelry Events & Studio","Event Venue","Event Venue","Other"," "," ","Event Venue"," ","REVELRY IS A CREATIVE EVENT COMPANY + COLLECTIVE WORKSPACE.","http://thisisrevelry.com/","78702","3","2016","map","Srempe","2511 East 6th Street
Austin, TX 
(30.258428, -97.71378)"
"Revelator @ Canopy","Business","Video Production","Film/TV/Media"," "," "," "," "," ","revelator.tv","78702","3","2016","map","EAST_16","916 Springdale Rd
Austin, TX 
(30.261871, -97.698289)"
"Revel","Organization","Band, Musical Group, Ensemble","Music"," "," "," "," ","REVEL is an Austin-based classical band devoted to presenting terrific chamber music concerts that move, delight and inspire––we call them revels. This means that the focus is on sharing and celebrating great music, not protocol. It means tha","http://www.revelmusic.org/REVEL/About_Us.html","0","0","2016","list","NPA_org","(0.0, 0.0)"
"Retaining Walls with Colorful Affirmations","Public Art","Public Art-Community Initiated","Visual Arts"," "," "," "," "," "," ","78758","4","2016","map","D4_Meeting","1233 Rutland at Parkfield Dr.
Austin, TX 
(30.369325, -97.705675)"
"Republic Square","Public Park","Public Park","Other"," "," "," "," ","Republic Square is one of the three squares that were part of Austin's original layout of the city.  Since its establishment, the park has been transformed into a parking lot and then back to a park in 1974 when the Sierra Club and the Parks and Recreati","http://www.ci.austin.tx.us/downtown/republicsq.htm","78701","9","2016","map","NPA_ven","422 Guadalupe Street
Austin, TX 
(30.267485, -97.747187)"
"Republic Print & Mail","Business","Service & Support Business","Theater Arts"," "," "," "," "," "," ","78757","7","2014","map","SIAP","8905 Mccann Dr
Austin, TX 
(30.37298, -97.729166)"
"Republic Of Texas Museum","Gallery/ Museum","Museum","Other"," Museum"," "," "," ","Visit award-winning hands-on exhibits for children and adults alongside great traditional exhibits at the Republic of Texas Museum.  Enjoy the museum scavenger hunts that feature the Republic and early statehood eras in Texas history.  Special exhibits a","http://www.drtinfo.org/preservation/drt-properties/republic-of-texas-museum","78752","4","2014","map","SIAP","510 E Anderson Ln
Austin, TX 
(30.341962, -97.702288)"
"Replay Games","Business","Game Designers","Technology","Video Games-Manufacturers"," "," "," "," "," ","78759","10","2014","map","SIAP","9111 Jollyville Rd
Austin, TX 
(30.382393, -97.743691)"
"Renegade Actors Studio","Organization","Education, Creative Learning, Professional Development","Theater Arts"," "," "," "," ","Acting classes to groom Austin's finest for our booming film and theater industries.","http://www.renegadeactorsstudio.com","78704","9","2016","map","NPA_org","2509A Sherwood Lane
Austin, TX 
(30.235833, -97.750599)"
"Renaissance Austin Theatre Company","Organization","Theater Company","Theater Arts"," "," "," "," ","Renaissance Austin Theatre Company produces quality theatre productions with Celtic or classical connection and places an emphasis on excellence in acting.","http://www.celticcenter.org/renaissanceaustin.php","78738","0","2016","map","NPA_org","3504 San Benito Court
Austin, TX 
(30.311713, -97.933963)"
"ReleaseMotion Dance Project","Organization","Dance Company","Dance"," "," "," "," ","Based in Austin, TX, ReleaseMotion is surrounded by a diverse cultural landscape, and is committed to bringing the arts to all ethnicities, cultures and artistic backgrounds.  By utilizing many artistic disciplines including contemporary dance, live musi","http://www.releasemotion.com","78703","0","2016","list","NPA_org","
Austin, TX 
(0.0, 0.0)"
"Reinspired Corp","Business","Book Publishers","Literary Arts"," Literature"," "," "," "," "," ","78746","8","2014","map","SIAP","1101 Havre Lafitte Dr
Austin, TX 
(30.26756, -97.793979)"
"Regal Westgate Stadium 11","Movie Theater","Movie Theater","Film/TV/Media"," Film/TV"," "," "," "," "," ","78745","5","2014","map","SIAP","4477 S Lamar Blvd
Austin, TX 
(30.232205, -97.798828)"
