"offense_case_type","offense_date","offense_time","charges_description","offense_street_name","offense_cross_street","case_closed","agency","officer_code","race","defendant_gender"
"CM","10/30/2017","12:47 PM","Possession of Drug Paraphernalia","1700 Block East 2nd Street",,"Y","APD","7095","Hispanic","Male"
"CM","10/30/2017","8:00 PM","Possession of Drug Paraphernalia","500 Block East 7th Street",,"Y","APD","7615","White","Male"
"CO","10/30/2017","9:10 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block San Jacinto Boulevard",,"Y","APD","6802","White","Male"
"CM","10/30/2017","5:02 PM","DISORDERLY CONDUCT-INDECENT EXPOSURE #","500 Block Brazos Street",,"Y","APD","7765","Black","Male"
"CM","10/30/2017","9:10 PM","Possession of Drug Paraphernalia","600 Block East 7th Street",,"N","APD","7615","No Data","Male"
"CO","10/30/2017","11:30 AM","CONSUMING ALCOHOL IN A PUBLIC STREET","2nd Street","Chalmers Avenue","Y","APD","6290","Black","Male"
"CO","10/31/2017","7:46 PM","AGGRESSIVE SOLICITATION","8th Street","Red River Street","Y","APD","7804","Black","Male"
"CO","10/31/2017","8:05 PM","AGGRESSIVE SOLICITATION","800 Block Red River Street",,"N","APD","7804","Black","Male"
"CM","10/31/2017","10:29 PM","Possession of Drug Paraphernalia","2300 Block Guadalupe Street",,"Y","APD","8440","White","Male"
"CO","10/31/2017","9:00 PM","AGGRESSIVE SOLICITATION","500 Block East 7th Street",,"Y","APD","7764","Black","Female"
"CM","10/31/2017","10:29 PM","PUBLIC INTOXICATION","2300 Block Guadalupe Street",,"Y","APD","8440","White","Male"
"CO","10/31/2017","8:21 AM","CAMPING IN A PUBLIC PLACE","85 Trinity Street",,"Y","APD","5178","White","Male"
"CM","10/31/2017","7:37 PM","DISORDERLY CONDUCT - FIGHTING","500 Block San Jacinto Boulevard",,"Y","APD","7400","Black","Male"
"CM","10/31/2017","12:00 AM","SIMPLE ASSAULT BY THREAT-NON FAMILY","600 Block Neches Street",,"N","APD","7203","White","Male"
"CO","11/1/2017","9:00 PM","AGGRESSIVE SOLICITATION","East 6th Street At Red River Street",,"N","APD","7769","White","Male"
"CM","11/1/2017","10:28 PM","PUBLIC INTOXICATION","West 5th Street And","Bowie Street","N","APD","7796","White","Male"
"TR","11/1/2017","12:00 AM","PEDESTRIAN ON ROADWAY","400 Block East 7th Street",,"Y","APD","7756","White","Female"
"CM","11/1/2017","11:51 PM","PUBLIC INTOXICATION","214 East 6th Street",,"N","APD","7077","Hispanic","Male"
"CM","11/1/2017","12:00 AM","MINOR CONSUMING ALCOHOL","200 Block East 6th Street",,"Y","APD","6096","White","Male"
"CO","11/1/2017","11:32 PM","AGGRESSIVE SOLICITATION","700 Block East 7th Street",,"Y","APD","7804","Black","Male"
"CO","11/1/2017","8:11 PM","AGGRESSIVE SOLICITATION","East 9th Street At Congress Avenue",,"Y","APD","7798","White","Male"
"CO","11/1/2017","8:35 PM","CONSUMING ALCOHOL IN A PUBLIC STREET","600 Block Trinity Street",,"Y","APD","7769","White","Male"
"CO","11/1/2017","10:30 PM","AGGRESSIVE SOLICITATION","East 6th Street At San Jacinto Boulevard",,"Y","APD","6835","White","Male"
"CM","11/1/2017","12:00 AM","PUBLIC INTOXICATION","300 Block East 6th Street",,"Y","APD","7756","Black","Male"
"CO","11/1/2017","7:36 PM","AGGRESSIVE SOLICITATION","500 Block East 6th Street",,"Y","APD","7769","Black","Male"
"CM","11/1/2017","11:09 PM","PUBLIC INTOXICATION","317 East 6th Street",,"N","APD","7885","White","Male"
"CM","11/2/2017","12:45 AM","MISREPRESENTATION OF AGE BY MINOR","400 Block East 6th Street",,"Y","APD","7764","White","Female"
"CM","11/2/2017","12:00 AM","THEFT OF SERVICE","215 East 6th Street",,"Y","APD","7611","White","Male"
"CM","11/2/2017","11:40 PM","MISREPRESENTATION OF AGE BY MINOR","403 East 6th Street",,"Y","APD","7804","White","Female"
"CM","11/2/2017","11:15 PM","MISREPRESENTATION OF AGE BY MINOR","403 East 6th Street",,"Y","APD","7804","White","Male"
"CM","11/2/2017","11:59 AM","MISREPRESENTATION OF AGE BY MINOR","407 East 6th Street",,"Y","APD","7245","White","Female"
"CM","11/2/2017","11:45 PM","MISREPRESENTATION OF AGE BY MINOR","400 Block East 6th Street",,"Y","APD","7764","White","Female"
"CM","11/2/2017","12:10 AM","MISREPRESENTATION OF AGE BY MINOR","415 East 6th Street",,"Y","APD","7804","White","Male"
"CM","11/2/2017","11:30 PM","MISREPRESENTATION OF AGE BY MINOR","407 East 6th Street",,"Y","APD","7245","White","Female"
"CM","11/2/2017","12:54 PM","Possession of Drug Paraphernalia","316 East 6th Street",,"Y","APD","7043","White","Male"
"CM","11/2/2017","11:15 PM","MISREPRESENTATION OF AGE BY MINOR","400 Block East 6th Street",,"Y","APD","7764","White","Male"
"CM","11/2/2017","11:59 PM","MISREPRESENTATION OF AGE BY MINOR","407 East 6th Street",,"Y","APD","7245","White","Male"
"CM","11/2/2017","11:50 PM","MISREPRESENTATION OF AGE BY MINOR","400 Block East 6th Street",,"Y","APD","7764","White","Female"
"CM","11/2/2017","12:00 AM","MISREPRESENTATION OF AGE BY MINOR","400 Block East 6th Street",,"Y","APD","7764","White","Female"
"CM","11/2/2017","11:00 PM","MISREPRESENTATION OF AGE BY MINOR","918 East 6th Street",,"Y","APD","7299","White","Male"
"TR","11/2/2017","2:26 PM","PEDESTRIAN CROSSING MIDBLOCK","500 Block East 7th Street",,"N","APD","7796","Black","Male"
"CM","11/2/2017","11:08 PM","MISREPRESENTATION OF AGE BY MINOR","418 East 6th Street",,"Y","APD","7804","White","Male"
"CM","11/2/2017","11:50 PM","MISREPRESENTATION OF AGE BY MINOR","403 East 6th Street",,"Y","APD","7804","White","Female"
"CM","11/2/2017","12:15 AM","MISREPRESENTATION OF AGE BY MINOR","400 Block East 6th Street",,"Y","APD","7764","White","Female"
"CM","11/2/2017","7:04 PM","MISDEMEANOR THEFT C - LESS THAN $100","717 East 7th Street",,"Y","APD","7756","No Data","Male"
"CM","11/2/2017","12:40 AM","MISREPRESENTATION OF AGE BY MINOR","416 East 6th Street",,"Y","APD","7804","White","Male"
"CO","11/2/2017","3:10 PM","CAMPING IN A PUBLIC PLACE","11th Street","Red River","Y","APD","7760","Black","Male"
"CM","11/3/2017","8:36 PM","Possession of Drug Paraphernalia","500 East 7th Street",,"Y","APD","7756","Black","Male"
"CM","11/3/2017","12:45 PM","Possession of Drug Paraphernalia","600 Block East 6th Street",,"N","APD","7415","Black","Male"
"CM","11/3/2017","12:45 AM","MISREPRESENTATION OF AGE BY MINOR","402 East 6th Street",,"Y","APD","7245","Black","Female"
"CM","11/3/2017","12:50 AM","MISREPRESENTATION OF AGE BY MINOR","403 East 6th Street",,"Y","APD","7804","White","Female"
"CM","11/3/2017","12:20 AM","MISREPRESENTATION OF AGE BY MINOR","400block East 6th Street",,"Y","APD","7764","White","Male"
"CM","11/3/2017","12:10 AM","Possession of Drug Paraphernalia","Brushy At 11th Street",,"N","APD","7077","Black","Male"
"CM","11/3/2017","12:30 AM","MISREPRESENTATION OF AGE BY MINOR","416 East 6th Street",,"N","APD","7804","White","Female"
"CM","11/3/2017","1:00 AM","MISREPRESENTATION OF AGE BY MINOR","403 East 6th Street",,"Y","APD","7804","No Data","Male"
"CM","11/3/2017","12:45 AM","MINOR CONSUMING ALCOHOL","402 East 6th Street",,"Y","APD","7245","Black","Female"
"CM","11/3/2017","12:00 AM","PUBLIC INTOXICATION","1800 Block Congress Avenue",,"N","APD","8350","White","Male"
"CM","11/3/2017","8:22 PM","Possession of Drug Paraphernalia","200 North Ih 35 Service Road",,"N","APD","7709","Hispanic","Male"
"CO","11/3/2017","12:00 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","80 Block Trinity Street",,"Y","APD","7703","White","Male"
"CM","11/3/2017","5:28 PM","PUBLIC INTOXICATION","East 8th Street And","North Ih 35 Service Road","Y","APD","7760","Black","Male"
"CO","11/3/2017","7:25 PM","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","East 6th Street At North Ih 35",,"N","APD","7772","White","Male"
"CM","11/4/2017","10:05 PM","PUBLIC INTOXICATION","605 Davis Street",,"Y","APD","7092","White","Female"
"CM","11/4/2017","12:00 AM","PUBLIC INTOXICATION","601 North Ih 35",,"N","APD","6096","White","Male"
"CM","11/4/2017","12:00 AM","PUBLIC INTOXICATION","719 West 6th Street",,"Y","APD","5927","White","Male"
"CM","11/4/2017","12:00 AM","PUBLIC INTOXICATION","317 East 6th Street",,"Y","APD","7401","White","Male"
"CM","11/4/2017","2:25 AM","PUBLIC INTOXICATION","300 Block East 6th Street",,"Y","APD","7765","Mid East","Male"
"CM","11/4/2017","12:00 AM","MISDEMEANOR THEFT C - LESS THAN $100","418 East 6th Street",,"Y","APD","7284","Hispanic","Male"
"CO","11/4/2017","10:10 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","300 Block East 6th Street",,"Y","APD","3454","White","Female"
"CO","11/4/2017","9:45 PM","CONSUMING ALCOHOL IN A PUBLIC STREET","400 Easr 6th Street",,"N","APD","6966","White","Male"
"CO","11/5/2017","7:58 AM","HUMAN WASTE","1000 Block Waller Creek",,"Y","APD","7758","Black","Male"
"CM","11/5/2017","1:12 PM","Possession of Drug Paraphernalia","700 Neches Street",,"N","APD","7043","Black","Male"
"CM","11/5/2017","1:00 AM","SIMPLE ASSAULT BY CONTACT","300 Block East 6th Street",,"Y","APD","7764","Asian","Male"
"CM","11/5/2017","1:27 AM","DISREGARD ORDER OF A POLICE OFFICER","100 Block East 6th Street",,"N","APD","7790","No Data","Male"
"CO","11/5/2017","4:48 PM","Glass Container Prohibited","1000 Block Red River",,"Y","APD","7430","Black","Male"
"CM","11/5/2017","1:00 AM","PUBLIC INTOXICATION","300 Block East 6th Street",,"Y","APD","7764","Asian","Male"
"CO","11/5/2017","8:06 AM","CAMPING IN A PUBLIC PLACE","1100 Block Waller Creek",,"Y","APD","7758","Black","Female"
"CM","11/5/2017","8:06 AM","Possession of Drug Paraphernalia","1100 Block Waller Creek",,"Y","APD","7758","Black","Female"
"CO","11/5/2017","8:10 AM","CAMPING IN A PUBLIC PLACE","1200 Block Waller Creek",,"N","APD","7095","White","Female"
"CM","11/5/2017","12:00 AM","PUBLIC INTOXICATION","121 West 8th Street",,"N","APD","7946","White","Male"
"CO","11/5/2017","4:00 PM","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","700 Block San Antonio Street",,"Y","APD","6970","White","Male"
"CO","11/5/2017","7:45 PM","CONSUMING ALCOHOL IN A PUBLIC STREET","900 Block Red River Street",,"N","APD","5930","White","Female"
"CM","11/5/2017","9:50 AM","Possession of Drug Paraphernalia","500 Block East 6th Street",,"Y","APD","7415","White","Male"
"CM","11/5/2017","12:00 AM","Possession of Drug Paraphernalia","700 Block Nueces Street",,"Y","APD","7095","Black","Female"
"CM","11/5/2017","7:55 AM","Possession of Drug Paraphernalia","1000 Block Waller Creek",,"Y","APD","3968","White","Female"
"CM","11/5/2017","1:10 AM","SIMPLE ASSAULT BY CONTACT","600 Block Davis Street",,"Y","APD","7636","White","Female"
"CM","11/5/2017","7:37 AM","Possession of Drug Paraphernalia","800 Block Waller Creek",,"N","APD","7758","Black","Male"
"CO","11/6/2017","11:00 AM","CAMPING IN A PUBLIC PLACE","1200 Block Waller Creek",,"N","APD","7758","Black","Male"
"CO","11/6/2017","10:43 AM","SMOKING - PUBLIC PLACE","Waller Creek",,"Y","APD","7758","Black","Male"
"CO","11/6/2017","11:45 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 North Ih 35 Service Road",,"N","APD","7804","Hispanic","Male"
"CO","11/6/2017","11:35 PM","Possess, Consume, Sell Alcohol in Prohibited Park Area","600 East 7th Street",,"Y","APD","7611","Hispanic","Male"
"CO","11/6/2017","12:04 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","East 6th Street At North Ih 35",,"N","APD","7798","White","Male"
"CM","11/6/2017","12:16 PM","Possession of Drug Paraphernalia","200 North Ih 35 Service Road",,"Y","APD","7775","White","Male"
"CO","11/6/2017","12:00 AM","PARK CURFEW VIOLATION","600 Block Sabine Street",,"Y","APD","7597","Black","Male"
"CO","11/6/2017","11:20 PM","CONSUMING ALCOHOL IN A PUBLIC STREET","500 East 7th Street",,"N","APD","7597","Black","Male"
"CO","11/6/2017","10:15 PM","PARK CURFEW VIOLATION","1000 Block Waller Creek",,"Y","APD","5666","Black","Male"
"CO","11/6/2017","10:20 PM","PARK CURFEW VIOLATION","1000 Waller Creek",,"N","APD","6971","Black","Male"
"CO","11/6/2017","12:16 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","200 North Ih 35 Service Road",,"Y","APD","7775","White","Male"
"CO","11/6/2017","10:20 PM","PARK CURFEW VIOLATION","1800 Waller Creek",,"Y","APD","6971","Black","Male"
"CO","11/6/2017","11:43 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","East 6th Street At North Ih 35",,"Y","APD","7798","White","Male"
"CO","11/6/2017","11:53 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","700 North Ih 35 Service Road",,"Y","APD","7804","Black","Male"
"CO","11/6/2017","10:05 AM","CAMPING IN A PUBLIC PLACE","500 Waller Creek",,"Y","APD","7758","White","Male"
"CM","11/6/2017","3:45 PM","Possession of Drug Paraphernalia","801 Brazos Street",,"Y","APD","5617","White","Male"
"CO","11/6/2017","10:23 AM","Possess, Consume, Sell Alcohol in Prohibited Park Area","Waller Creek",,"N","APD","7758","White","Male"
"CM","11/6/2017","11:26 AM","Possession of Drug Paraphernalia","700 Block Red River",,"Y","APD","7804","White","Male"
"CM","11/6/2017","10:54 AM","Possession of Drug Paraphernalia","1100 Block Waller Creek",,"Y","APD","7758","Black","Male"
"CM","11/6/2017","2:41 AM","Possession of Drug Paraphernalia","1100 Block Waller Creek",,"Y","APD","7758","Black","Male"
"CO","11/6/2017","11:47 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 East 6th Street",,"N","APD","7798","Hispanic","Male"
"CM","11/6/2017","10:52 AM","PUBLIC INTOXICATION","611 Neches Street",,"Y","APD","5386","Black","Male"
"CM","11/6/2017","3:40 PM","Possession of Drug Paraphernalia","800 Brazos Street",,"Y","APD","5617","Black","Male"
"CO","11/6/2017","11:33 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 East 6th Street",,"N","APD","7798","White","Male"
"CO","11/6/2017","11:26 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","700 Block Red River",,"Y","APD","7804","White","Male"
"CO","11/6/2017","12:17 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","200 West Ih 35 Service Road",,"Y","APD","7798","Hispanic","Male"
"CM","11/6/2017","12:00 AM","PUBLIC INTOXICATION","719 East 6th Street",,"Y","APD","4502","White","Male"
"CO","11/6/2017","11:44 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","700 Block East 6th Street",,"Y","APD","7775","Hispanic","Male"
"CO","11/6/2017","10:15 PM","PARK CURFEW VIOLATION","1000 Block Waller Creek",,"N","APD","5666","Black","Male"
"CO","11/7/2017","1:15 PM","HUMAN WASTE","900 Block Waller Creek",,"Y","APD","7775","White","Female"
"CM","11/7/2017","4:30 PM","PUBLIC INTOXICATION","Neches Street And","East 7th Street","Y","APD","7709","Hispanic","Male"
"CO","11/7/2017","6:06 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","800 Red River Street",,"Y","APD","7804","Black","Male"
"CO","11/7/2017","6:44 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","700 East 7th Street",,"Y","APD","7798","White","Male"
"CM","11/7/2017","3:38 PM","Possession of Drug Paraphernalia","500 East 7th Street",,"N","APD","7709","Black","Male"
"CO","11/7/2017","6:50 PM","LITTERING","700 North Ih 35 Service Road",,"Y","APD","7804","White","Male"
"CO","11/7/2017","5:10 PM","CONSUMING ALCOHOL IN A PUBLIC STREET","703 East 7th Street",,"N","APD","7798","White","Male"
"CO","11/7/2017","5:09 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","703 East 7th Street",,"N","APD","7775","Hispanic","Male"
"CM","11/8/2017","3:06 PM","Possession of Drug Paraphernalia","700  Block North Ih 35",,"Y","APD","7775","White","Male"
"CM","11/8/2017","1:04 AM","PUBLIC INTOXICATION","West 12th Street At Shoal Creek Boulevar",,"N","APD","7873","White","Male"
"CM","11/9/2017","11:09 PM","MINOR CONSUMING ALCOHOL","500 Block Red River Street",,"N","APD","6971","White","Female"
"CM","11/9/2017","3:16 PM","PUBLIC INTOXICATION","1301 Shoal Creek Boulevard",,"Y","APD","8242","White","Male"
"CO","11/9/2017","7:55 AM","CAMPING IN A PUBLIC PLACE","1 East Street",,"N","APD","6646","White","Female"
"CO","11/9/2017","12:15 PM","HUMAN WASTE","711 East 3rd Street",,"N","APD","7804","White","Female"
"CM","11/9/2017","3:16 PM","Possession of Drug Paraphernalia","1301 Shoal Creek Boulevard",,"Y","APD","8242","White","Male"
"CO","11/9/2017","11:55 PM","CONSUMING ALCOHOL IN A PUBLIC STREET","500 East 7th Street",,"N","APD","7611","Black","Female"
"CO","11/9/2017","12:00 PM","CONSUMING ALCOHOL IN A PUBLIC STREET","700 East 9th Street",,"N","APD","7245","White","Male"
"CM","11/10/2017","12:25 AM","PUBLIC INTOXICATION","90 Rainey Street",,"Y","APD","7705","White","Male"
"CM","11/10/2017","12:00 AM","PUBLIC INTOXICATION","700 Block 7th Street",,"Y","APD","7696","White","Male"
"CM","11/10/2017","2:10 AM","PUBLIC INTOXICATION","314 East 6th Street",,"Y","APD","7608","Hispanic","Male"
"CO","11/10/2017","6:03 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","401 Comal Street",,"N","APD","7703","Black","Male"
"CM","11/10/2017","12:05 AM","Possession of Drug Paraphernalia","500 East 7th",,"Y","APD","7611","Black","Male"
"CM","11/10/2017","1:25 AM","PUBLIC INTOXICATION","422 East 6th Street",,"Y","APD","7779","Asian","Male"
"CM","11/10/2017","12:00 AM","PUBLIC INTOXICATION","912 Red River Street",,"Y","APD","6966","White","Male"
"CO","11/11/2017","8:40 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","East 6th Street At Trinity Street",,"Y","APD","7784","White","Male"
"CM","11/11/2017","2:30 AM","DISORDERLY CONDUCT - FIGHTING","400 Block East 6th Street",,"N","APD","7401","White","Male"
"CO","11/11/2017","8:46 PM","AGGRESSIVE SOLICITATION","East 6th Street At San Jacinto Boulevard",,"Y","APD","7784","White","Male"
"CM","11/11/2017","8:15 AM","Possession of Drug Paraphernalia","600 Block East 2nd Street",,"Y","APD","7095","White","Male"
"CM","11/11/2017","2:30 AM","DISORDERLY CONDUCT - FIGHTING","400 Block East 6th Street",,"Y","APD","7401","White","Male"
"CO","11/11/2017","6:45 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 West Cesar Chavez",,"Y","APD","6687","Black","Male"
"TR","11/11/2017","3:25 PM","PEDESTRIAN ON ROADWAY","600 North Ih 35 Service Road",,"Y","APD","7043","Black","Male"
"CM","11/11/2017","12:00 AM","PUBLIC INTOXICATION","2810 Nueces Street",,"Y","APD","8430","White","Male"
"CO","11/11/2017","10:24 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","300 Block East 6th Street",,"Y","APD","3454","White","Female"
"CO","11/11/2017","3:50 AM","SOLICIT BY PERSON FROM STREET - SIDEWALK","600 North Ih 35 Service Road",,"Y","APD","7043","Black","Male"
"CO","11/11/2017","8:46 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","East 6th Street At San Jacinto Boulevard",,"Y","APD","7784","White","Male"
"CM","11/11/2017","11:05 PM","PUBLIC INTOXICATION","613 West 6th Street",,"N","APD","7699","White","Male"
"CM","11/11/2017","8:15 AM","Possession of Drug Paraphernalia","1600 Block East 2nd Street",,"N","APD","7095","White","Male"
"CM","11/11/2017","12:00 AM","PUBLIC INTOXICATION","600 Block West 6th Street",,"Y","APD","7615","White","Male"
"CO","11/11/2017","6:45 AM","CAMPING IN A PUBLIC PLACE","600 West Cesar Chavez",,"Y","APD","6687","Black","Male"
"CO","11/11/2017","10:24 PM","AGGRESSIVE SOLICITATION","300 Block East 6th Street",,"Y","APD","3454","White","Female"
"CO","11/11/2017","9:15 PM","CONSUMING ALCOHOL IN A PUBLIC STREET","717 East 7th Street",,"Y","APD","7451","White","Male"
"CM","11/12/2017","6:57 PM","PUBLIC INTOXICATION",,,"Y","APD","7980","Black","Male"
"CM","11/12/2017","8:00 PM","Possession of Drug Paraphernalia","West 3rd Street And","Walter Seaholm Drive","Y","APD","7592","White","Male"
"CO","11/12/2017","12:00 AM","SOLICIT BY PERSON FROM STREET - SIDEWALK","600 North Ih 35 Service Road",,"Y","APD","7043","Black","Male"
"CO","11/12/2017","10:34 AM","SOLICIT BY PERSON FROM STREET - SIDEWALK","500  North Ih 35 Service Road",,"N","APD","7043","Hispanic","Male"
"CM","11/12/2017","5:45 PM","Possession of Drug Paraphernalia","500 North Ih 35 Service Road",,"N","APD","7615","Black","Male"
"CM","11/12/2017","1:20 AM","PUBLIC INTOXICATION","418 East 6th Street",,"Y","APD","6970","White","Male"
"CM","11/12/2017","11:49 PM","PUBLIC INTOXICATION","606 East 7th Street",,"N","APD","7616","Hispanic","Female"
"TR","11/12/2017","1:56 AM","PEDESTRIAN WALKING AGAINST LIGHT","Lavaca At West 6th Street",,"Y","APD","7759","White","Male"
"TR","11/12/2017","12:00 AM","PEDESTRIAN ON ROADWAY","600 North Ih 35 Service Road",,"Y","APD","7043","Black","Male"
"CM","11/12/2017","8:40 PM","PUBLIC INTOXICATION","100 Block North Ih 35",,"N","APD","8411","White","Male"
"CO","11/12/2017","12:48 AM","Possess, Consume, Sell Alcohol in Prohibited Park Area","1100 Block Waller Creek",,"N","APD","3968","Black","Male"
"CM","11/12/2017","12:35 AM","PUBLIC INTOXICATION","200 Block East 6th Street",,"Y","APD","7765","White","Male"
"CO","11/12/2017","12:20 PM","Possess, Consume, Sell Alcohol in Prohibited Park Area","1000 Block Waller Creek",,"Y","APD","3968","Black","Male"
"CM","11/13/2017","5:48 PM","MISDEMEANOR THEFT C - LESS THAN $100","300 East 6th Street",,"N","APD","7615","White","Male"
"CM","11/13/2017","8:45 AM","Possession of Drug Paraphernalia","900 Block Waller Creek",,"N","APD","7758","White","Male"
"CM","11/13/2017","4:15 PM","Possession of Drug Paraphernalia","900 Brazos Street",,"Y","APD","7615","White","Male"
"CO","11/13/2017","10:22 PM","PARK CURFEW VIOLATION","74 Trinity Street",,"Y","APD","3008","Hispanic","Male"
"CM","11/13/2017","4:15 PM","Possession of Drug Paraphernalia","900 Brazos Street",,"Y","APD","7615","Black","Male"
"CO","11/13/2017","8:30 AM","CAMPING IN A PUBLIC PLACE","1000 Waller Creek",,"Y","APD","7202","Black","Male"
"CM","11/13/2017","12:00 PM","Possession of Drug Paraphernalia","500 Block East 7th Street",,"N","APD","3968","Hispanic","Male"
"CM","11/13/2017","12:00 AM","PUBLIC INTOXICATION","East 11th Street And","San Jacinto Boulevard","Y","APD","8194","White","Male"
"CM","11/14/2017","12:00 AM","PUBLIC INTOXICATION","400 Block East 6th Street",,"Y","APD","7625","White","Male"
"CO","11/14/2017","10:00 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","200 Block East Chavez",,"N","APD","7703","White","Female"
"CO","11/14/2017","10:05 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","200 Block West Cesar Chavez Street",,"Y","APD","6646","White","Male"
"CM","11/15/2017","12:00 AM","PUBLIC INTOXICATION","500 Block West Cesar Chavez Street",,"N","APD","7703","White","Male"
"CO","11/15/2017","8:00 PM","SMOKING - PUBLIC PLACE","1000 Block Waller Creek",,"Y","APD","3968","White","Female"
"CM","11/16/2017","12:00 AM","PUBLIC INTOXICATION","2800 Block Guadalupe Street",,"Y","APD","8006","White","Male"
"CM","11/16/2017","12:00 AM","PUBLIC INTOXICATION","East 7th Street And","Trinity Street","Y","APD","7785","White","Male"
"CO","11/16/2017","10:00 PM","AGGRESSIVE SOLICITATION","East 6th Street At Trinity Street",,"Y","APD","7785","White","Male"
"CO","11/16/2017","1:26 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","100 Block East 6th Street",,"N","APD","7245","White","Male"
"CO","11/16/2017","3:39 PM","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","700 Block East Cesar Chavez Street",,"Y","APD","7796","White","Male"
"CO","11/16/2017","9:59 PM","AGGRESSIVE SOLICITATION","6th Street And Trinity Street",,"Y","APD","3454","White","Female"
"CO","11/16/2017","3:39 PM","SOLICIT BY PERSON FROM STREET - SIDEWALK","700 Block East Cesar Chavez Street",,"Y","APD","7796","White","Male"
"CM","11/16/2017","1:30 AM","PUBLIC INTOXICATION","300 Block East 6th Street",,"Y","APD","7625","White","Male"
"CM","11/16/2017","12:00 AM","PUBLIC INTOXICATION","500 Block San Jacinto Boulevard",,"Y","APD","3454","White","Male"
"CO","11/16/2017","1:20 AM","HUMAN WASTE","East 6th Street At San Jacinto Boulevard",,"Y","APD","7764","White","Male"
"CM","11/17/2017","11:20 PM","MINOR IN POSSESSION OF ALCOHOL","2506 Pearl Street",,"Y","APD","4603","White","Female"
"CM","11/17/2017","1:15 PM","Possession of Drug Paraphernalia","600 Block North Ih 35",,"N","APD","7043","White","Male"
"CO","11/17/2017","8:30 AM","Possess, Consume, Sell Alcohol in Prohibited Park Area","1100 Block Waller Creek",,"Y","APD","3968","Black","Female"
"CO","11/17/2017","4:38 AM","PARK CURFEW VIOLATION","Noo Block Ih 35",,"Y","APD","6643","Black","Male"
"CO","11/17/2017","4:28 AM","PARK CURFEW VIOLATION","200 Block Ih 35",,"N","APD","6643","Hispanic","Male"
"CM","11/17/2017","11:15 PM","MINOR CONSUMING ALCOHOL","2506 Pearl Street",,"Y","APD","4600","White","Male"
"CM","11/17/2017","12:00 AM","MISREPRESENTATION OF AGE BY MINOR","413 East 6th Street",,"N","APD","3454","White","Male"
"CO","11/17/2017","4:30 AM","PARK CURFEW VIOLATION","200 Block North Ih 35",,"N","APD","6646","White","Male"
"CO","11/17/2017","4:30 AM","PARK CURFEW VIOLATION","200 Block North Ih 35",,"Y","APD","6151","White","Male"
"CO","11/17/2017","8:30 AM","CONSUMING ALCOHOL IN A PUBLIC STREET","1100 Block Waller Creek",,"Y","APD","3968","Black","Female"
"CO","11/17/2017","4:25 AM","PARK CURFEW VIOLATION","200 Block North Ih 35",,"Y","APD","6151","Black","Male"
"CM","11/17/2017","11:50 PM","MINOR IN POSSESSION OF ALCOHOL","2501 Leon",,"Y","APD","4603","White","Female"
"CM","11/17/2017","11:50 PM","MINOR IN POSSESSION OF ALCOHOL","2501 Leon",,"Y","APD","5323","White","Female"
"CM","11/17/2017","11:45 PM","MINOR IN POSSESSION OF ALCOHOL","1002 West 26th Street",,"Y","APD","4600","White","Female"
"CM","11/17/2017","11:52 PM","MINOR IN POSSESSION OF ALCOHOL","2501 Leon Street",,"Y","APD","4699","White","Female"
"CO","11/17/2017","8:30 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","6th Street At Trinity Street",,"Y","APD","7430","Black","Male"
"CM","11/17/2017","11:35 AM","Possession of Drug Paraphernalia","56 East Avenue",,"N","APD","6661","Hispanic","Male"
"CM","11/17/2017","12:00 AM","DISORDERLY CONDUCT - FIGHTING","600 Block Trinity Street",,"N","APD","7775","Black","Male"
