"master_subject_id","date_occurred","location","subject_sex","apd_race","subject_resistance","subject_effects","x_coordinate","y_coordinate","council_district","zip","census_tract","county"
"459157260: 20182621394","2018-09-19T00:00:00.000","4501 E RIVERSIDE DR","M","H","DEFENSIVE RESISTANCE","SERIOUS INJURY","3121153","10058007","3","78741","-","TRAVIS COUNTY"
"191830864: 20182621480","2018-09-19T00:00:00.000","2900 PRESIDENTIAL BLVD","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3138732","10050289","2","78719","9800","TRAVIS COUNTY"
"241828346: 20182621215","2018-09-19T00:00:00.000","1911 W ANDERSON LN","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3118595","10102094","7","78757","15.04","TRAVIS COUNTY"
"295305650: 20182601332","2018-09-17T00:00:00.000","E 7TH ST / SAN JACINTO BLVD","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3115183","10070857","9","78701","-","TRAVIS COUNTY"
"321652849: 20182601917","2018-09-17T00:00:00.000","7001 MILLRACE DR","F","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3141681","10085734","1","78724","22.01","TRAVIS COUNTY"
"459521121: 20182600466","2018-09-17T00:00:00.000","39 MARGRANITA CRES","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3108707","10082264","10","78703","16.03","TRAVIS COUNTY"
"65668330: 20182590060","2018-09-16T00:00:00.000","E 6TH ST / SAN JACINTO BLVD","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115084","10070527","9","78701","-","TRAVIS COUNTY"
"269682117: 20182590318","2018-09-16T00:00:00.000","418 S CONGRESS AVE","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3113030","10066545","9","78704","13.05","TRAVIS COUNTY"
"317527537: 20182590267","2018-09-16T00:00:00.000","8312 N IH 35 SVRD SB","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3128227","10099667","4","78753","18.06","TRAVIS COUNTY"
"204079372: 20182580213","2018-09-15T00:00:00.000","3606 HARPERS FERRY LN","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","3085126","10048435","8","78749","17.76","TRAVIS COUNTY"
"189203045: 20182580610","2018-09-15T00:00:00.000","3226 W SLAUGHTER LN","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3082850","10038555","5","78748","17.46","TRAVIS COUNTY"
"459718763: 20182581132","2018-09-15T00:00:00.000","900 W 26TH ST","F","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3112953","10079063","9","78705","6.03","TRAVIS COUNTY"
"318636524: 20182580545","2018-09-15T00:00:00.000","5605 SPRINGDALE RD","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3135853","10082626","1","78723","21.08","TRAVIS COUNTY"
"373709627: 20182580187","2018-09-15T00:00:00.000","8620 BURNET RD","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3118143","10107436","7","78757","-","TRAVIS COUNTY"
"1177438: 20182570143","2018-09-14T00:00:00.000","401 E 6TH ST",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115439","10070324","9","78701","-","TRAVIS COUNTY"
"51327775: 20182571240","2018-09-14T00:00:00.000","701 CENTER RIDGE DR","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3136701","10124672","7","78753","-","TRAVIS COUNTY"
"314116912: 20182570890","2018-09-14T00:00:00.000","611 NECHES ST","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115916","10070553","9","78701","-","TRAVIS COUNTY"
"31721085: 20182570886","2018-09-14T00:00:00.000","500 E 7TH ST","M","B","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115951","10070759","9","78701","-","TRAVIS COUNTY"
"459564872: 20182570156","2018-09-14T00:00:00.000","412 E 6TH ST","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3115628","10070484","9","78701","-","TRAVIS COUNTY"
"459717789: 20182570143","2018-09-14T00:00:00.000","401 E 6TH ST","M","A","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3115439","10070324","9","78701","-","TRAVIS COUNTY"
"458998251: 20182561574","2018-09-13T00:00:00.000","6600 E BEN WHITE BLVD SVRD WB","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3125575","10051237","3","78741","-","TRAVIS COUNTY"
"459264289: 20182561871","2018-09-13T00:00:00.000","80 RAINEY ST","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3115619","10067569","9","78701","-","TRAVIS COUNTY"
"203817329: 20182561063","2018-09-13T00:00:00.000","6215 BROOKSIDE DR","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3129446","10089623","1","78723","-","TRAVIS COUNTY"
"459717405: 20182560134","2018-09-13T00:00:00.000","4509 E ST ELMO RD","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3116164","10048033","2","78744","-","TRAVIS COUNTY"
"459098691: 20182561621","2018-09-13T00:00:00.000","4324 ED BLUESTEIN BLVD SB","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3138104","10075629","1","78721","21.1","TRAVIS COUNTY"
"67045251: 20182550765","2018-09-12T00:00:00.000","8806 DITTMAR OAKS DR","F","H","AGGRESSIVE RESISTANCE","MINOR INJURY","3092443","10039229","5","78748","24.23","TRAVIS COUNTY"
"322965400: 20182551585","2018-09-12T00:00:00.000","1100 GUNTER ST","M","H","PREPARATORY RESISTANCE","MINOR INJURY","3127950","10069290","3","78702","-","TRAVIS COUNTY"
"376242741: 20182551156","2018-09-12T00:00:00.000","1412 ELM BROOK DR","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3129325","10117618","7","78758","18.45","TRAVIS COUNTY"
"380242096: 20182551506","2018-09-12T00:00:00.000","7100 N IH 35 SVRD NB","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3125988","10094321","4","78752","-","TRAVIS COUNTY"
"458987590: 20182550262","2018-09-12T00:00:00.000","100 W 6TH ST","M","B","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3114274","10070788","9","78701","-","TRAVIS COUNTY"
"265617801: 20182551150","2018-09-12T00:00:00.000","8300 RIVERSTONE DR","F","B","DEFENSIVE RESISTANCE","MINOR INJURY","3149702","10080792","1","78724","22.02","TRAVIS COUNTY"
"366674262: 20182540415","2018-09-11T00:00:00.000","2400 E RIVERSIDE DR","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3120260","10059351","3","78741","-","TRAVIS COUNTY"
"170068066: 20182531804","2018-09-11T00:00:00.000","10205 N LAMAR BLVD","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3129642","10108927","4","78753","18.23","TRAVIS COUNTY"
"294126378: 20182541048","2018-09-11T00:00:00.000","9024 NORTHGATE BLVD","M","B","PASSIVE RESISTANCE","MINOR INJURY","3121526","10108096","4","78758","18.2","TRAVIS COUNTY"
"389546690: 20182541041","2018-09-11T00:00:00.000","13681 N US 183 HWY SVRD NB","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3097557","10138884","6","78729","-","WILLIAMSON COUNTY"
"242811305: 20182540407","2018-09-11T00:00:00.000","10 S IH 35 SVRD NB","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","3116732","10064381","3","78741","23.04","TRAVIS COUNTY"
"160629341: 20185035820","2018-09-11T00:00:00.000","4608 BANDERA RD","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","3133080","10076939","1","78721","-","TRAVIS COUNTY"
"384075902: 20186900073","2018-09-10T00:00:00.000","9414 N LAMAR BLVD","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3127650","10106327","4","78758","-","TRAVIS COUNTY"
"459036782: 20186900071","2018-09-10T00:00:00.000","8600 N LAMAR BLVD","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3125710","10102520","4","78758","-","TRAVIS COUNTY"
"459396790: 20182530067","2018-09-10T00:00:00.000","E 6TH ST / TRINITY ST","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115415","10070416","9","78701","-","TRAVIS COUNTY"
"288823461: 20182531478","2018-09-10T00:00:00.000","1829 HEATHERGLEN LN","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3125738","10117339","7","78758","18.44","TRAVIS COUNTY"
"384044829: 20186900071","2018-09-10T00:00:00.000","8600 N LAMAR BLVD","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3125710","10102520","4","78758","-","TRAVIS COUNTY"
"204014000: 20182520118","2018-09-09T00:00:00.000","8312 N IH 35 SB","M","W","DEADLY RESISTANCE","SERIOUS INJURY","3128379","10099394","4","78753","18.06","TRAVIS COUNTY"
"314049567: 20182521233","2018-09-09T00:00:00.000","200 E 6TH ST","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3114822","10070669","9","78701","-","TRAVIS COUNTY"
"33293878: 20182520069","2018-09-09T00:00:00.000","6600 E BEN WHITE BLVD SVRD WB","F","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3125575","10051237","3","78741","-","TRAVIS COUNTY"
"1176316: 20182520161","2018-09-09T00:00:00.000","302 E 6TH ST",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115180","10070609","9","78701","-","TRAVIS COUNTY"
"459181935: 20182511440","2018-09-08T00:00:00.000","400 E 34TH ST","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3117455","10081423","9","78705","5","TRAVIS COUNTY"
"119279093: 20182511258","2018-09-08T00:00:00.000","6607 S PLEASANT VALLEY RD","F","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3113851","10038346","2","78744","-","TRAVIS COUNTY"
"459117423: 20182510634","2018-09-08T00:00:00.000","E RIVERSIDE DR / ROYAL CREST DR","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3119118","10061305","3","78741","-","TRAVIS COUNTY"
"1903835: 20182510060","2018-09-08T00:00:00.000","5808 SEATTLE SLEW DR","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3156032","10036785","2","78617","24.33","TRAVIS COUNTY"
"160630955: 20182511167","2018-09-08T00:00:00.000","2021 GUADALUPE ST","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3114666","10076362","9","78705","-","TRAVIS COUNTY"
"459338172: 20182501627","2018-09-07T00:00:00.000","15119 N IH 35 SVRD NB","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3136761","10135760","7","78660","-","TRAVIS COUNTY"
"153161245: 20182501280","2018-09-07T00:00:00.000","2301 DURWOOD ST","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3109883","10061111","9","78704","-","TRAVIS COUNTY"
"459637496: 20182501736","2018-09-07T00:00:00.000","2702 S PLEASANT VALLEY RD","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3118901","10055324","3","78741","23.13","TRAVIS COUNTY"
"373883745: 20182502041","2018-09-07T00:00:00.000","7813 PACES MILL LN","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3114437","10032145","2","78744","-","TRAVIS COUNTY"
"458799490: 20182500172","2018-09-07T00:00:00.000","500 BLOCK RED RIVER ST","F","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3116031","10070050","9","78701","11","TRAVIS COUNTY"
"459714779: 20182500179","2018-09-07T00:00:00.000","800 BRAZOS ST","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3114918","10071459","9","78701","-","TRAVIS COUNTY"
"459715760: 20182490070","2018-09-06T00:00:00.000","E 6TH ST / TRINITY ST","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115415","10070416","9","78701","-","TRAVIS COUNTY"
"225313393: 20182491818","2018-09-06T00:00:00.000","4411 AIRPORT BLVD","F","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3123316","10083006","9","78722","3.07","TRAVIS COUNTY"
"459144534: 20182491029","2018-09-06T00:00:00.000","1901 ONION CREEK PKWY","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3097240","10022889","5","78748","24.07","TRAVIS COUNTY"
"123931763: 20182481318","2018-09-05T00:00:00.000","400 TRINITY ST","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115205","10069785","9","78701","-","TRAVIS COUNTY"
"459134439: 20182480126","2018-09-05T00:00:00.000","1601 E ANDERSON LN SVRD EB","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3132148","10094171","1","78752","-","TRAVIS COUNTY"
"459283582: 20182481244","2018-09-05T00:00:00.000","9100 WATERFORD CENTRE BLVD","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3117292","10110324","7","78758","-","TRAVIS COUNTY"
"459670357: 20182481482","2018-09-05T00:00:00.000","7114 N IH 35 SVRD SB","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3125687","10094562","4","78752","-","TRAVIS COUNTY"
"459714084: 20182481325","2018-09-05T00:00:00.000","4327 S 1ST ST","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3105432","10053572","3","78745","20.03","TRAVIS COUNTY"
"459714098: 20182481800","2018-09-05T00:00:00.000","9500 N LAMAR BLVD","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3128023","10106165","4","78758","-","TRAVIS COUNTY"
"459714211: 20182471505","2018-09-04T00:00:00.000","9414 N LAMAR BLVD","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3127650","10106327","4","78758","-","TRAVIS COUNTY"
"459701372: 20182470040","2018-09-04T00:00:00.000","1700 BURTON DR","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3119262","10059823","3","78741","-","TRAVIS COUNTY"
"51327775: 20182470631","2018-09-04T00:00:00.000","3200 REXFORD DR","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","3134524","10083591","1","78723","21.07","TRAVIS COUNTY"
"31523111: 20182470014","2018-09-04T00:00:00.000","8220 RESEARCH BLVD SVRD SB","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3121721","10102490","7","78757","-","TRAVIS COUNTY"
"373698153: 20182471548","2018-09-04T00:00:00.000","1124 RUTLAND DR","F","W","DEFENSIVE RESISTANCE","MINOR INJURY","3125782","10107636","4","78758","18.22","TRAVIS COUNTY"
"185339035: 20182460120","2018-09-03T00:00:00.000","418 E 6TH ST","F","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115692","10070465","9","78701","-","TRAVIS COUNTY"
"74711364: 20182461045","2018-09-03T00:00:00.000","709 E BEN WHITE BLVD SVRD EB","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3110654","10052394","3","78745","-","TRAVIS COUNTY"
"459239813: 20182460120","2018-09-03T00:00:00.000","418 E 6TH ST","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115692","10070465","9","78701","-","TRAVIS COUNTY"
"153224823: 20182450350","2018-09-02T00:00:00.000","2500 E 6TH ST","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3123338","10067673","3","78702","-","TRAVIS COUNTY"
"180683834: 20182450350","2018-09-02T00:00:00.000","2500 E 6TH ST","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3123338","10067673","3","78702","-","TRAVIS COUNTY"
"459116040: 20182450147","2018-09-02T00:00:00.000","406 E 6TH ST","F","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3115565","10070504","9","78701","-","TRAVIS COUNTY"
"459712696: 20182451076","2018-09-02T00:00:00.000","4108 CORTINA DR","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3080966","10045434","8","78749","17.77","TRAVIS COUNTY"
"459054915: 20182450513","2018-09-02T00:00:00.000","2701 E 7TH ST","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3124305","10067892","3","78702","-","TRAVIS COUNTY"
"436340082: 20182441486","2018-09-01T00:00:00.000","5528 VAN WINKLE LN","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","3072269","10043068","8","78739","17.7","TRAVIS COUNTY"
"339019167: 20182440546","2018-09-01T00:00:00.000","500 E 4TH ST","F","B","AGGRESSIVE RESISTANCE","MINOR INJURY","3115657","10069692","9","78701","-","TRAVIS COUNTY"
"51255420: 20182440951","2018-09-01T00:00:00.000","S 1ST ST / W WILLIAM CANNON DR","M","W","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3100694","10044621","2","78745","-","TRAVIS COUNTY"
"459712211: 20182440019","2018-09-01T00:00:00.000","E 6TH ST / RED RIVER ST","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3116098","10070216","9","78701","-","TRAVIS COUNTY"
"459647743: 20182440849","2018-09-01T00:00:00.000","810 E SLAUGHTER LN","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3104781","10031064","2","78744","24.29","TRAVIS COUNTY"
"459192468: 20182440871","2018-09-01T00:00:00.000","500 E BEN WHITE BLVD SVRD WB","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3110370","10053580","3","78704","-","TRAVIS COUNTY"
"300551540: 20182431902","2018-08-31T00:00:00.000","6515 S IH 35 SVRD NB","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3106560","10042356","2","78744","-","TRAVIS COUNTY"
"459185302: 20182432045","2018-08-31T00:00:00.000","1203 RADCLIFF DR","M","H","AGGRESSIVE RESISTANCE","MINOR INJURY","3129348","10093066","4","78752","-","TRAVIS COUNTY"
"5037708: 20182431880","2018-08-31T00:00:00.000","600 N IH 35 SVRD NB","M","W","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3117073","10070111","7","78753","-","TRAVIS COUNTY"
"459497690: 20182432068","2018-08-31T00:00:00.000","6306 E RIVERSIDE DR","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3127258","10055404","3","78741","-","TRAVIS COUNTY"
"459711553: 20182421198","2018-08-30T00:00:00.000","1909 RIO GRANDE ST","M","H","AGGRESSIVE RESISTANCE","MINOR INJURY","3113550","10076377","9","78705","6.04","TRAVIS COUNTY"
"459611755: 20182420293","2018-08-30T00:00:00.000","1124 RUTLAND DR","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3125782","10107636","4","78758","18.22","TRAVIS COUNTY"
"309728073: 20182421212","2018-08-30T00:00:00.000","10108 DEER CHASE TRL","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3107759","10024728","2","78747","24.28","TRAVIS COUNTY"
"291379067: 20182421730","2018-08-30T00:00:00.000","900 CENTER RIDGE DR","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3136476","10125384","7","78753","-","TRAVIS COUNTY"
"459599826: 20182421502","2018-08-30T00:00:00.000","2709 E 3RD ST","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3123910","10066192","3","78702","9.02","TRAVIS COUNTY"
"459711879: 20182421684","2018-08-30T00:00:00.000","2505 LONGVIEW ST","M","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3111781","10078698","9","78705","6.03","TRAVIS COUNTY"
"31723238: 20182411837","2018-08-29T00:00:00.000","1200 BARTON SPRINGS RD","M","W","PREPARATORY RESISTANCE","COMPLAINT OF INJURY/PAIN","3109601","10068263","5","78704","-","TRAVIS COUNTY"
"160629604: 20182401758","2018-08-28T00:00:00.000","4701 S IH 35 SVRD NB","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3110888","10048856","2","78744","24.11","TRAVIS COUNTY"
"459497690: 20182401875","2018-08-28T00:00:00.000","2600 MONTOPOLIS DR","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3125665","10052865","3","78741","-","TRAVIS COUNTY"
"28968824: 20182401485","2018-08-28T00:00:00.000","8200 BLOCK SAM RAYBURN DR","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3127239","10099807","4","78753","18.06","TRAVIS COUNTY"
"1175424: 20182391290","2018-08-27T00:00:00.000","2200 S LAMAR BLVD",,,"DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3105038","10063194","5","78704","13.04","TRAVIS COUNTY"
"459122850: 20182391617","2018-08-27T00:00:00.000","11601 DOMAIN DR","F","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3119159","10119858","7","78758","18.49","TRAVIS COUNTY"
"120914187: 20182400041","2018-08-27T00:00:00.000","3209 S IH 35 SVRD NB","M","H","AGGRESSIVE RESISTANCE","MINOR INJURY","3114033","10054853","3","78741","23.07","TRAVIS COUNTY"
"459709703: 20182380171","2018-08-26T00:00:00.000","W RUNDBERG LN / N LAMAR BLVD","F","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3127942","10105660","4","78758","-","TRAVIS COUNTY"
"459665471: 20182381747","2018-08-26T00:00:00.000","STEPHANIE LEE LN / JAMIE GLEN WAY","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3135235","10108139","1","78753","18.33","TRAVIS COUNTY"
"162398508: 20182381707","2018-08-26T00:00:00.000","2400 ROUND ROCK AVE","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","3121622","10158626",,"78681","-","WILLIAMSON COUNTY"
"208801221: 20182380171","2018-08-26T00:00:00.000","W RUNDBERG LN / N LAMAR BLVD","F","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3127942","10105660","4","78758","-","TRAVIS COUNTY"
"459267097: 20182380193","2018-08-26T00:00:00.000","11500 ROCK ROSE AVE","M","A","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3119460","10119310","7","78758","-","TRAVIS COUNTY"
"459709694: 20182380196","2018-08-26T00:00:00.000","400 E 6TH ST","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115491","10070521","9","78701","-","TRAVIS COUNTY"
"203885754: 20182371848","2018-08-25T00:00:00.000","2425 CROMWELL CIR","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3121692","10055203","3","78741","23.14","TRAVIS COUNTY"
"459607146: 20182371848","2018-08-25T00:00:00.000","2425 CROMWELL CIR","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3121692","10055203","3","78741","23.14","TRAVIS COUNTY"
"458883221: 20182370627","2018-08-25T00:00:00.000","500 E 7TH ST","F","H","AGGRESSIVE RESISTANCE","MINOR INJURY","3115951","10070759","9","78701","-","TRAVIS COUNTY"
"459147927: 20182370501","2018-08-25T00:00:00.000","1000 RED RIVER ST","M","W","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3116497","10071632","1","78701","-","TRAVIS COUNTY"
"31785496: 20182370975","2018-08-25T00:00:00.000","13609 N IH 35 SVRD NB","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3135873","10127479","7","78753","-","TRAVIS COUNTY"
"459709700: 20182371848","2018-08-25T00:00:00.000","2425 CROMWELL CIR","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3121692","10055203","3","78741","23.14","TRAVIS COUNTY"
"322968426: 20182371316","2018-08-25T00:00:00.000","2121 E OLTORF ST","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3117862","10057044","3","78741","23.13","TRAVIS COUNTY"
"459355666: 20182370220","2018-08-25T00:00:00.000","W 6TH ST / RIO GRANDE ST","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","3112175","10071387","9","78701","-","TRAVIS COUNTY"
"314116912: 20182360405","2018-08-24T00:00:00.000","507 E WONSLEY DR","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3127031","10098670","4","78753","-","TRAVIS COUNTY"
"459613032: 20182361452","2018-08-24T00:00:00.000","2301 DURWOOD ST","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3109883","10061111","9","78704","13.05","TRAVIS COUNTY"
"184026428: 20182361874","2018-08-24T00:00:00.000","700 N IH 35 SVRD NB","F","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3117176","10070453","7","78753","-","TRAVIS COUNTY"
"459735073: 20182360123","2018-08-24T00:00:00.000","6407 SPRINGDALE RD","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3137135","10085248","1","78723","-","TRAVIS COUNTY"
"459709166: 20182360154","2018-08-24T00:00:00.000","629 W BEN WHITE BLVD SVRD EB","M","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3105655","10055220","3","78745","-","TRAVIS COUNTY"
"459709462: 20182360604","2018-08-24T00:00:00.000","3409 ESPERANZA XING","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3117951","10119207","7","78758","18.49","TRAVIS COUNTY"
"1175223: 20182360154","2018-08-24T00:00:00.000","629 W BEN WHITE BLVD SVRD EB",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3105655","10055220","3","78745","-","TRAVIS COUNTY"
"131140205: 20182362141","2018-08-23T00:00:00.000","12345 LAMPLIGHT VILLAGE AVE","M","W","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3127899","10123653","7","78758","18.5","TRAVIS COUNTY"
"459710803: 20182351464","2018-08-23T00:00:00.000","306 W RUNDBERG LN","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3128722","10105408","4","78753","18.23","TRAVIS COUNTY"
"458972114: 20182350132","2018-08-23T00:00:00.000","800 TRINITY ST","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115615","10071139","9","78701","-","TRAVIS COUNTY"
"9569041: 20182351620","2018-08-23T00:00:00.000","1071 SPRINGDALE RD","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3130664","10072597","3","78721","-","TRAVIS COUNTY"
"305596144: 20182331842","2018-08-22T00:00:00.000","3200 MANCHACA RD","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3102099","10060380","5","78704","-","TRAVIS COUNTY"
"459349339: 20182340654","2018-08-22T00:00:00.000","7102 TOWNSBOROUGH DR","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3146582","10083831","1","78724","-","TRAVIS COUNTY"
