"application_type","permit_no","work_type","added_date","issued_date","final_date","expired_date","status","building_area","description","st_no","pre_dir","st_name","suffix","post_dir","city","state","zip","latitude","longitude","location","geolocation"
"USE & OCCUPANCY PERMIT","379006","OCCUPY","2021-01-12T12:01:22.000","2021-07-13T02:07:35.000","2021-07-13T02:07:36.000",,"Finaled","1","LEVELS G1,G2,L1,L2","4900",,"MOORLAND","LN",,"BETHESDA","MD","20814","38.985914","-77.09833",,"POINT (-77.09833 38.985914)"
"USE & OCCUPANCY PERMIT","381713","OCCUPY","2021-05-26T01:05:24.000","2021-07-12T12:07:47.000","2021-07-12T12:07:47.000",,"Finaled","1","BANKING OPERATIONS","11900",,"BOURNEFIELD","WAY",,"SILVER SPRING","MD","20904","39.051989","-76.96363",,"POINT (-76.96363 39.051989)"
"USE & OCCUPANCY PERMIT","375587","USE","2020-06-16T08:06:55.000","2021-07-12T10:07:48.000","2021-07-12T10:07:48.000",,"Finaled","1","CHANGE OF USE: Retail BANK to RETAIL EYE LASH STUDIO (Building permit 911396)#of Employees = 4#of Company Vehicle = 4","5554",,"NORBECK","RD",,"ROCKVILLE","MD","20853","39.094735","-77.111181",,"POINT (-77.111181 39.094735)"
"USE & OCCUPANCY PERMIT","373331","USE","2020-01-30T02:01:08.000","2021-07-12T04:07:43.000","2021-07-12T04:07:43.000",,"Finaled","1","UNIT 213 / UNIT 313 FOR HOIST ROOMS ONLY - U&amp;O'S EXIST FOR THE REMAINING UNITS ON 2ND AND 3RD AND FLOORS (370104/370101)","8001",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.989899","-77.096085",,"POINT (-77.096085 38.989899)"
"USE & OCCUPANCY PERMIT","373335","USE","2020-01-30T02:01:17.000","2021-07-12T02:07:44.000","2021-07-12T02:07:45.000",,"Finaled","1","UNITS 417/517/617/717. HOIST ROOMS ONLY - U&amp;O EXISTS FOR THE REMAINING UNITS ON&nbsp;4TH, 5TH, 6TH, AND 7TH FLOORS (370099)","8001",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.989899","-77.096085",,"POINT (-77.096085 38.989899)"
"USE & OCCUPANCY PERMIT","370221","USE","2019-07-12T10:07:09.000","2021-07-12T02:07:36.000","2021-07-12T02:07:37.000",,"Finaled","1","RESTAURANT - RETAIL 50","8001",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.989899","-77.096085",,"POINT (-77.096085 38.989899)"
"USE & OCCUPANCY PERMIT","370220","USE","2019-07-12T10:07:08.000","2021-07-12T02:07:12.000","2021-07-12T02:07:12.000",,"Finaled","1","RESTAURANT - GROUND FLOOR","8001",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.989899","-77.096085",,"POINT (-77.096085 38.989899)"
"USE & OCCUPANCY PERMIT","378752","OCCUPY","2020-12-22T09:12:53.000","2021-07-07T12:07:45.000","2021-07-07T12:07:45.000",,"Finaled","1",,"22711",,"TATE","ST",,"CLARKSBURG","MD","20871","39.229301","-77.276235",,"POINT (-77.276235 39.229301)"
"USE & OCCUPANCY PERMIT","368497","USE","2019-04-22T03:04:51.000","2021-07-07T11:07:50.000","2021-07-07T11:07:50.000",,"Finaled","1","RETAIL SPACE","13842",,"OUTLET","DR",,"SILVER SPRING","MD","20904","39.083262","-76.945397",,"POINT (-76.945397 39.083262)"
"USE & OCCUPANCY PERMIT","378751","OCCUPY","2020-12-22T09:12:39.000","2021-07-07T11:07:14.000","2021-07-07T11:07:14.000",,"Finaled","1",,"22709",,"TATE","ST",,"CLARKSBURG","MD","20871","39.229264","-77.276184",,"POINT (-77.276184 39.229264)"
"USE & OCCUPANCY PERMIT","378869","OCCUPY","2021-01-04T01:01:12.000","2021-07-07T10:07:58.000","2021-07-07T10:07:58.000",,"Finaled","1","TOWNHOUSE","520",,"SILVERROD","ALY",,"CLARKSBURG","MD","20871","39.221784","-77.29484",,"POINT (-77.29484 39.221784)"
"USE & OCCUPANCY PERMIT","362179","OCCUPY","2018-02-16T11:02:12.000","2021-07-07T09:07:14.000","2021-07-07T09:07:14.000",,"Finaled","1","CHANGE OF USE FROM BUSINESS TO ASSEMBLY (RESTAURANT)- LANGANO - WHITE OAK

U/O# 362179","11261",,"NEW HAMPSHIRE","AVE",,"SILVER SPRING","MD","20904","39.041697","-76.987787",,"POINT (-76.987787 39.041697)"
"USE & OCCUPANCY PERMIT","381627","USE","2021-05-24T11:05:26.000","2021-07-07T08:07:32.000","2021-07-07T08:07:33.000",,"Finaled","1","12 MAX CHILD DAYCARE","21987",,"WOODCOCK","WAY",,"CLARKSBURG","MD","20871","39.219833","-77.295698",,"POINT (-77.295698 39.219833)"
"USE & OCCUPANCY PERMIT","382004","OCCUPY","2021-06-14T12:06:03.000","2021-07-07T08:07:28.000","2021-07-07T08:07:53.000",,"Finaled","1","EYELASH&nbsp;EXTENSIONS - NO STATE LICENSING REQUIRED","6119",,"EXECUTIVE","BLVD",,"ROCKVILLE","MD","20852","39.04891","-77.124822",,"POINT (-77.124822 39.04891)"
"USE & OCCUPANCY PERMIT","380869","USE","2021-04-15T12:04:59.000","2021-07-07T02:07:59.000","2021-07-07T02:07:59.000",,"Finaled","1","INCREASE AT HOME DAYCARE FROM 8 TO 12 CHILDREN","10110",,"BRUNETT","AVE",,"SILVER SPRING","MD","20901","39.021221","-77.019128",,"POINT (-77.019128 39.021221)"
"USE & OCCUPANCY PERMIT","378510","OCCUPY","2020-12-08T02:12:43.000","2021-07-07T01:07:01.000","2021-07-07T01:07:01.000",,"Finaled","1","TOWNHOUSE","22713",,"TATE","ST",,"CLARKSBURG","MD","20871","39.229347","-77.276278",,"POINT (-77.276278 39.229347)"
"USE & OCCUPANCY PERMIT","378681","OCCUPY","2020-12-17T03:12:01.000","2021-07-02T09:07:36.000","2021-07-02T09:07:36.000",,"Finaled","1",,"22705",,"TATE","ST",,"CLARKSBURG","MD","20871","39.229185","-77.276094",,"POINT (-77.276094 39.229185)"
"USE & OCCUPANCY PERMIT","379159","OCCUPY","2021-01-25T09:01:46.000","2021-07-02T09:07:00.000","2021-07-02T09:07:00.000",,"Finaled","1","CORE &amp; SHELL","4900",,"MOORLAND","LN",,"BETHESDA","MD","20814","38.985914","-77.09833",,"POINT (-77.09833 38.985914)"
"USE & OCCUPANCY PERMIT","379004","OCCUPY","2021-01-12T11:01:33.000","2021-07-02T08:07:09.000","2021-07-02T08:07:10.000",,"Finaled","1",,"11265",,"TRIANGLE","LN",,"SILVER SPRING","MD","20902","39.040211","-77.052119",,"POINT (-77.052119 39.040211)"
"USE & OCCUPANCY PERMIT","381482","OCCUPY","2021-05-17T10:05:06.000","2021-07-02T07:07:19.000","2021-07-02T07:07:20.000",,"Finaled","1","CHANGE OF USE FROM RETAIL TO FITNESS CENTER","4000",,"HOWARD","AVE",,"KENSINGTON","MD","20895","39.029499","-77.078692",,"POINT (-77.078692 39.029499)"
"USE & OCCUPANCY PERMIT","378916","USE","2021-01-07T12:01:07.000","2021-07-01T08:07:09.000","2021-07-01T08:07:10.000",,"Finaled","1","BUSINESS AND STORAGE USE","8101",,"CESSNA","AVE",,"GAITHERSBURG","MD","20879","39.172387","-77.165853",,"POINT (-77.165853 39.172387)"
"USE & OCCUPANCY PERMIT","378078","OCCUPY","2020-11-03T12:11:42.000","2021-06-30T08:06:51.000","2021-06-30T08:06:51.000",,"Finaled","1","4 STORY TOWNHOUSE","504",,"SILVERROD","ALY",,"CLARKSBURG","MD","20871","39.221438","-77.294503",,"POINT (-77.294503 39.221438)"
"USE & OCCUPANCY PERMIT","379236","OCCUPY","2021-01-28T12:01:23.000","2021-06-29T10:06:00.000","2021-06-29T10:06:00.000",,"Finaled","1","OURISMAN AUTOMOTIVE SERVICE FACILITY","5420",,"BUTLER","RD",,"BETHESDA","MD","20816","38.962477","-77.103651",,"POINT (-77.103651 38.962477)"
"USE & OCCUPANCY PERMIT","373391","OCCUPY","2020-02-04T01:02:36.000","2021-06-29T07:06:59.000","2021-06-29T07:06:59.000",,"Finaled","1","1 COMM TOWNHOME","11306",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041003","-77.154863",,"POINT (-77.154863 39.041003)"
"USE & OCCUPANCY PERMIT","381845","OCCUPY","2021-06-03T10:06:25.000","2021-06-29T03:06:08.000","2021-06-29T03:06:09.000",,"Finaled","1","U&amp;O Multi Family units � 7 under this U&amp;OU&amp;O for units 204, 304, 404, 504, 604, 704, 804","4885",,"EDGEMOOR","LN",,"BETHESDA","MD","20814","38.985088","-77.09729",,"POINT (-77.09729 38.985088)"
"USE & OCCUPANCY PERMIT","381516","OCCUPY","2021-05-18T03:05:41.000","2021-06-28T12:06:09.000","2021-06-28T12:06:10.000",,"Finaled","1","Business","6040",,"SOUTHPORT","DR",,"BETHESDA","MD","20814","39.02151","-77.122159",,"POINT (-77.122159 39.02151)"
"USE & OCCUPANCY PERMIT","376489","OCCUPY","2020-08-11T10:08:19.000","2021-06-28T11:06:22.000","2021-06-28T11:06:22.000",,"Finaled","1",,"16147",,"BOWERY","ST",,"ROCKVILLE","MD","20855","39.124548","-77.167044",,"POINT (-77.167044 39.124548)"
"USE & OCCUPANCY PERMIT","381942","OCCUPY","2021-06-09T02:06:51.000","2021-06-28T08:06:21.000","2021-06-28T08:06:21.000",,"Finaled","1","#3 RESI - U of O - LEVEL 28 - EXTERIOR - POOL","7272",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.982053","-77.093426",,"POINT (-77.093426 38.982053)"
"USE & OCCUPANCY PERMIT","378084","OCCUPY","2020-11-03T12:11:19.000","2021-06-28T08:06:03.000","2021-06-28T08:06:03.000",,"Finaled","1","TOWNHOUSE","516",,"SILVERROD","ALY",,"CLARKSBURG","MD","20871","39.221689","-77.294749",,"POINT (-77.294749 39.221689)"
"USE & OCCUPANCY PERMIT","380871","USE","2021-04-15T12:04:11.000","2021-06-28T03:06:37.000","2021-06-28T03:06:37.000",,"Finaled","1","CHECK CASHING","12407",,"GEORGIA","AVE",,"SILVER SPRING","MD","20906","39.061134","-77.051622",,"POINT (-77.051622 39.061134)"
"USE & OCCUPANCY PERMIT","380870","USE","2021-04-15T12:04:24.000","2021-06-28T03:06:08.000","2021-06-28T03:06:09.000",,"Finaled","1","Change of use from Laundromat to Mercantile","12407",,"GEORGIA","AVE",,"SILVER SPRING","MD","20906","39.061134","-77.051622",,"POINT (-77.051622 39.061134)"
"USE & OCCUPANCY PERMIT","381067","USE","2021-04-23T01:04:09.000","2021-06-28T02:06:58.000",,,"Issued","1","AUTO REPAIR","12247",,"NEBEL","ST",,"ROCKVILLE","MD","20852","39.052743","-77.109917",,"POINT (-77.109917 39.052743)"
"USE & OCCUPANCY PERMIT","373393","OCCUPY","2020-02-04T01:02:38.000","2021-06-28T02:06:00.000","2021-06-28T02:06:00.000",,"Finaled","1","1 COMM TOWNHOME","11302",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.040897","-77.154936",,"POINT (-77.154936 39.040897)"
"USE & OCCUPANCY PERMIT","382099","USE","2021-06-21T01:06:06.000","2021-06-25T11:06:18.000","2021-06-25T11:06:18.000",,"Finaled","1","RESTAURANT","10003",,"STEDWICK","RD",,"MONTGOMERY VILLAGE","MD","20886","39.171032","-77.207073",,"POINT (-77.207073 39.171032)"
"USE & OCCUPANCY PERMIT","365138","OCCUPY","2018-09-18T08:09:24.000","2021-06-25T08:06:17.000","2021-06-25T08:06:18.000",,"Finaled","1","This application is for the Multifamily Apartments Building 4000","2511",,"GLENALLEN","AVE",,"SILVER SPRING","MD","20906","0","0",,"POINT (0 0)"
"USE & OCCUPANCY PERMIT","380697","OCCUPY","2021-04-08T11:04:35.000","2021-06-24T11:06:36.000","2021-06-24T11:06:37.000",,"Finaled","1","Family Daycare","13705","W","OLD BALTIMORE","RD",,"BOYDS","MD","20841","39.215154","-77.284927",,"POINT (-77.284927 39.215154)"
"USE & OCCUPANCY PERMIT","378659","USE","2020-12-16T02:12:26.000","2021-06-24T11:06:26.000","2021-06-24T11:06:26.000",,"Finaled","1","TOWNHOUSE","20269",,"CENTURY","BLVD",,"GERMANTOWN","MD","20874","39.189329","-77.262104",,"POINT (-77.262104 39.189329)"
"USE & OCCUPANCY PERMIT","372997","OCCUPY","2020-01-03T11:01:23.000","2021-06-24T10:06:43.000",,,"Issued","1","ASSISTED LIVING FACILITY (Building permit #885840)","4301",,"KNOWLES","AVE",,"KENSINGTON","MD","20895","39.030056","-77.083261",,"POINT (-77.083261 39.030056)"
"USE & OCCUPANCY PERMIT","380918","USE","2021-04-16T03:04:35.000","2021-06-24T03:06:23.000","2021-06-24T03:06:23.000",,"Finaled","1","CHANGE OF USE FROM MERC to BUSINESS","5457",,"WISCONSIN","AVE",,"CHEVY CHASE","MD","20815","38.962433","-77.085142",,"POINT (-77.085142 38.962433)"
"USE & OCCUPANCY PERMIT","378088","OCCUPY","2020-11-03T02:11:11.000","2021-06-23T10:06:11.000","2021-06-23T10:06:12.000",,"Finaled","1","TOWNHOME","514",,"SILVERROD","ALY",,"CLARKSBURG","MD","20871","39.221641","-77.294709",,"POINT (-77.294709 39.221641)"
"USE & OCCUPANCY PERMIT","370225","USE","2019-07-12T10:07:14.000","2021-06-23T08:06:31.000","2021-06-23T08:06:31.000",,"Finaled","1","LEASING / FIRST AID CENTER","8001",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.989899","-77.096085",,"POINT (-77.096085 38.989899)"
"USE & OCCUPANCY PERMIT","378657","OCCUPY","2020-12-16T12:12:48.000","2021-06-22T09:06:21.000","2021-06-22T09:06:21.000",,"Finaled","1","4 STORY TOWNHOUSE","20273",,"CENTURY","BLVD",,"GERMANTOWN","MD","20874","39.189416","-77.262197",,"POINT (-77.262197 39.189416)"
"USE & OCCUPANCY PERMIT","378634","OCCUPY","2020-12-15T03:12:08.000","2021-06-22T09:06:08.000","2021-06-22T09:06:08.000",,"Finaled","1","TOWNHOME","20271",,"CENTURY","BLVD",,"GERMANTOWN","MD","20874","39.189371","-77.262149",,"POINT (-77.262149 39.189371)"
"USE & OCCUPANCY PERMIT","376020","OCCUPY","2020-07-13T04:07:06.000","2021-06-22T05:06:56.000","2021-06-22T05:06:56.000",,"Finaled","1","lot 25","16151",,"BOWERY","ST",,"ROCKVILLE","MD","20855","39.124519","-77.167107",,"POINT (-77.167107 39.124519)"
"USE & OCCUPANCY PERMIT","370102","USE","2019-07-09T02:07:27.000","2021-06-21T11:06:19.000","2021-06-21T11:06:20.000",,"Finaled","1","RESIDENTIAL UNITS - FLOORS 8, 9, 10 - 801 thru 816, 818, 820 thru 822, 901 thru 916, 918, 920 thru 922,&nbsp;","8001",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.989899","-77.096085",,"POINT (-77.096085 38.989899)"
"USE & OCCUPANCY PERMIT","379003","USE","2021-01-12T10:01:52.000","2021-06-21T08:06:35.000","2021-06-21T08:06:35.000",,"Finaled","1",,"7101",,"DEMOCRACY","BLVD",,"BETHESDA","MD","20817","39.024358","-77.145864","SPACE 2038","POINT (-77.145864 39.024358)"
"USE & OCCUPANCY PERMIT","381055","OCCUPY","2021-04-23T10:04:12.000","2021-06-21T08:06:21.000","2021-06-21T08:06:21.000",,"Finaled","1","RECREATION CENTER","10401",,"STEDWICK","RD",,"MONTGOMERY VILLAGE","MD","20886","39.171437","-77.213405",,"POINT (-77.213405 39.171437)"
"USE & OCCUPANCY PERMIT","376007","OCCUPY","2020-07-13T09:07:01.000","2021-06-17T11:06:19.000","2021-06-17T11:06:19.000",,"Finaled","1","LOT 22","16139",,"BOWERY","ST",,"ROCKVILLE","MD","20855","39.124606","-77.166927",,"POINT (-77.166927 39.124606)"
"USE & OCCUPANCY PERMIT","381889","OCCUPY","2021-06-07T08:06:36.000","2021-06-17T10:06:39.000","2021-06-17T10:06:39.000",,"Finaled","1","POOL AND POOL TERRACE CORE AND SHELL","8001",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.989899","-77.096085",,"POINT (-77.096085 38.989899)"
"USE & OCCUPANCY PERMIT","376004","OCCUPY","2020-07-13T09:07:24.000","2021-06-17T10:06:25.000","2021-06-17T10:06:25.000",,"Finaled","1","LOT 16","16115",,"BOWERY","ST",,"ROCKVILLE","MD","20855","39.124755","-77.166618",,"POINT (-77.166618 39.124755)"
"USE & OCCUPANCY PERMIT","371409","OCCUPY","2019-09-20T09:09:38.000","2021-06-17T08:06:02.000","2021-06-17T08:06:03.000",,"Finaled","1","CHANGE OF USE FROM A-2 TO A-3 --- HOOKAH LOUNGE","953",,"BONIFANT","ST",,"SILVER SPRING","MD","20910","38.993783","-77.02581",,"POINT (-77.02581 38.993783)"
"USE & OCCUPANCY PERMIT","373394","OCCUPY","2020-02-04T01:02:38.000","2021-06-16T12:06:10.000","2021-06-16T12:06:10.000",,"Finaled","1","1 COMM TOWNHOME","11300",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.040843","-77.154973",,"POINT (-77.154973 39.040843)"
"USE & OCCUPANCY PERMIT","380991","USE","2021-04-20T11:04:41.000","2021-06-16T08:06:40.000","2021-06-16T08:06:40.000",,"Finaled","1","Change of use from bank to rest","11140",,"NEW HAMPSHIRE","AVE",,"SILVER SPRING","MD","20901","39.037734","-76.990212",,"POINT (-76.990212 39.037734)"
"USE & OCCUPANCY PERMIT","371735","OCCUPY","2019-10-10T01:10:01.000","2021-06-16T03:06:43.000","2021-06-16T03:06:43.000",,"Finaled","1","SHELL/CORE","4885",,"EDGEMOOR","LN",,"BETHESDA","MD","20814","38.985088","-77.09729",,"POINT (-77.09729 38.985088)"
"USE & OCCUPANCY PERMIT","371738","OCCUPY","2019-10-10T01:10:36.000","2021-06-16T03:06:21.000","2021-06-16T03:06:22.000",,"Finaled","1","PHASE 1&nbsp; -- FLOORS G2 THROUGH 8TH Excludes Units 204, 304, 404, 504, 604, 704, 804  (8 FLOORS &amp; 2 GARAGE LEVELS)&nbsp;67 PARKING SPACES Square footage changed from 127,917 to 120,217","4885",,"EDGEMOOR","LN",,"BETHESDA","MD","20814","38.985088","-77.09729",,"POINT (-77.09729 38.985088)"
"USE & OCCUPANCY PERMIT","371736","OCCUPY","2019-10-10T01:10:11.000","2021-06-16T03:06:10.000","2021-06-16T03:06:11.000",,"Finaled","1","PHASE 2 -- U&amp;O Multi Family units � 40 under this U&amp;O&nbsp; U&amp;O for floors 9 through 12, excluding Units 904, 1004,1104, 1204square footage changed from 87,952 to 46,900","4885",,"EDGEMOOR","LN",,"BETHESDA","MD","20814","38.985088","-77.09729",,"POINT (-77.09729 38.985088)"
"USE & OCCUPANCY PERMIT","373392","OCCUPY","2020-02-04T01:02:37.000","2021-06-16T02:06:56.000","2021-06-16T02:06:56.000",,"Finaled","1","1 COMM TOWNHOME","11304",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.04095","-77.154899",,"POINT (-77.154899 39.04095)"
"USE & OCCUPANCY PERMIT","372489","USE","2019-11-25T11:11:35.000","2021-06-15T09:06:15.000","2021-06-15T09:06:15.000",,"Finaled","1","CHANGE OF USE: Business to INSTITIONAL - ADULT DAYCARE (Building permit #897464)#of company vehicles: = 2","20467",,"SENECA MEADOWS","PKWY",,"GERMANTOWN","MD","20876","39.192061","-77.258386",,"POINT (-77.258386 39.192061)"
"USE & OCCUPANCY PERMIT","380651","OCCUPY","2021-04-07T09:04:13.000","2021-06-15T04:06:17.000","2021-06-15T04:06:17.000",,"Finaled","1","Group Day Care Home","7012",,"BRAEBURN","PL",,"BETHESDA","MD","20817","38.976032","-77.14236",,"POINT (-77.14236 38.976032)"
"USE & OCCUPANCY PERMIT","376018","OCCUPY","2020-07-13T03:07:34.000","2021-06-15T03:06:06.000","2021-06-15T03:06:06.000",,"Finaled","1","residential th","16143",,"BOWERY","ST",,"ROCKVILLE","MD","20855","39.124577","-77.166983",,"POINT (-77.166983 39.124577)"
"USE & OCCUPANCY PERMIT","381904","OCCUPY","2021-06-08T11:06:43.000","2021-06-15T03:06:02.000","2021-06-15T03:06:02.000",,"Finaled","1",,"16123",,"BOWERY","ST",,"ROCKVILLE","MD","20855","39.124698","-77.166739",,"POINT (-77.166739 39.124698)"
"USE & OCCUPANCY PERMIT","375986","OCCUPY","2020-07-10T10:07:26.000","2021-06-14T12:06:26.000","2021-06-14T12:06:26.000",,"Finaled","1","ART STUDIO, OFFICE &amp; RETAIL","801",,"SLIGO","AVE",,"SILVER SPRING","MD","20910","38.990476","-77.022689",,"POINT (-77.022689 38.990476)"
"USE & OCCUPANCY PERMIT","381407","OCCUPY","2021-05-13T09:05:47.000","2021-06-14T04:06:52.000",,,"Issued","1","Pool and Pool Terrace ONLY","8001",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.989899","-77.096085",,"POINT (-77.096085 38.989899)"
"USE & OCCUPANCY PERMIT","381944","OCCUPY","2021-06-09T03:06:11.000","2021-06-11T08:06:48.000","2021-06-11T08:06:49.000",,"Finaled","1","1ST TIME TENANT OFFICE SPACE","4747",,"BETHESDA","AVE",,"BETHESDA","MD","20814","0","0","SUITE 600","POINT (0 0)"
"USE & OCCUPANCY PERMIT","376016","OCCUPY","2020-07-13T03:07:17.000","2021-06-10T08:06:40.000","2021-06-10T08:06:41.000",,"Finaled","1","residential th","16119",,"BOWERY","ST",,"ROCKVILLE","MD","20855","39.124727","-77.166678",,"POINT (-77.166678 39.124727)"
"USE & OCCUPANCY PERMIT","379357","OCCUPY","2021-02-04T02:02:13.000","2021-06-07T08:06:24.000","2021-06-07T08:06:24.000",,"Finaled","1","TOWNHOUSE","20310",,"STOL","RUN",,"GERMANTOWN","MD","20874","39.190044","-77.261203",,"POINT (-77.261203 39.190044)"
"USE & OCCUPANCY PERMIT","378306","OCCUPY","2020-11-16T10:11:39.000","2021-06-07T07:06:55.000","2021-06-07T07:06:55.000",,"Finaled","1","BLD#930024","20314",,"STOL","RUN",,"GERMANTOWN","MD","20874","39.190148","-77.26125",,"POINT (-77.26125 39.190148)"
"USE & OCCUPANCY PERMIT","380767","OCCUPY","2021-04-12T10:04:44.000","2021-06-07T07:06:09.000","2021-06-07T07:06:09.000",,"Finaled","1","DOG GROOMING- 75% ; DOG CARE: 25%&nbsp;&nbsp; : CONTACT: ADA PETTIES / IVANA YAKOVLEFF : 301-708-1361","10124",,"COLESVILLE","RD",,"SILVER SPRING","MD","20901","39.021036","-77.012528",,"POINT (-77.012528 39.021036)"
"USE & OCCUPANCY PERMIT","365055","OCCUPY","2018-09-13T10:09:51.000","2021-06-07T03:06:19.000","2021-06-07T03:06:19.000",,"Finaled","1","This application is for the Multifamily Apartments Building 1000.  The overall project consists of a single multi-family residential 4-story building (Type VA construction with a NFPA 13 sprinkler system) divided into 4 buildings by firewalls, wrapped around a precast parking garage of Type IIB construction.","2511",,"GLENALLAN","AVE",,"SILVER SPRING","MD","20906","39.064334","-77.052937",,"POINT (-77.052937 39.064334)"
"USE & OCCUPANCY PERMIT","362960","OCCUPY","2018-04-11T02:04:34.000","2021-06-07T03:06:00.000","2021-06-07T03:06:01.000",,"Finaled","1","CHANGE IN NUMBER OF CHILDREN: From EIGHT (8) to TWELVE (12)","501",,"SILVER SPRING","AVE",,"SILVER SPRING","MD","20910","38.993095","-77.011777",,"POINT (-77.011777 38.993095)"
"USE & OCCUPANCY PERMIT","377141","USE","2020-09-11T08:09:59.000","2021-06-07T02:06:59.000","2021-06-07T02:06:59.000",,"Finaled","1","CHANGE OF USE: Core and Shell Building to TENANT FIT - BUSINESS USE (Building Permit 902896) - LEVEL 3 - PHASE 1PRIMARY USE: OFFICE = 71%SECONDARY USE: LABORATORY = 29%# of EMPLOYEE = 211","9804",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.096811","-77.195858",,"POINT (-77.195858 39.096811)"
"USE & OCCUPANCY PERMIT","377143","USE","2020-09-11T08:09:43.000","2021-06-07T02:06:44.000","2021-06-07T02:06:44.000",,"Finaled","1","CHANGE OF USE: Core and Shell Building to TENANT FIT - BUSINESS USE (Building Permit 902896) - LEVEL&nbsp;4 - PHASE 1  PRIMARY USE:&nbsp;OFFICE&nbsp;= 56% SECONDARY USE:&nbsp;LABORATORY = 44% # of EMPLOYEE = 138","9804",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.096811","-77.195858",,"POINT (-77.195858 39.096811)"
"USE & OCCUPANCY PERMIT","377142","USE","2020-09-11T08:09:06.000","2021-06-07T02:06:28.000","2021-06-07T02:06:28.000",,"Finaled","1","CHANGE OF USE: Core and Shell Building to TENANT FIT - BUSINESS USE (Building Permit 902896) - LEVEL&nbsp;1 - PHASE 1 ONLY PRIMARY USE:&nbsp;TRAINING &amp; CONFERENCE&nbsp;= 41% SECONDARY USE: STORAGE = 32% # of EMPLOYEE = 8","9804",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.096811","-77.195858",,"POINT (-77.195858 39.096811)"
"USE & OCCUPANCY PERMIT","379298","OCCUPY","2021-02-02T09:02:46.000","2021-06-04T09:06:54.000","2021-06-04T09:06:55.000",,"Finaled","1","FLOORS 5-7 ONLY - ONLY UNITS LISTED ARE INCLUDED&nbsp;ON THIS U&amp;O 520 / 601 thru 616 / 618 thru 622 / 701 thru 716 / 718 / 720&nbsp;thru 722","8001",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.989899","-77.096085",,"POINT (-77.096085 38.989899)"
"USE & OCCUPANCY PERMIT","378879","OCCUPY","2021-01-05T11:01:58.000","2021-06-03T11:06:55.000","2021-06-03T11:06:55.000",,"Finaled","1",,"9605",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.10334","-77.198777",,"POINT (-77.198777 39.10334)"
"USE & OCCUPANCY PERMIT","373389","OCCUPY","2020-02-04T01:02:34.000","2021-06-02T10:06:32.000","2021-06-02T10:06:33.000",,"Finaled","1","1 COMM TOWNHOME","11312",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041097","-77.154797",,"POINT (-77.154797 39.041097)"
"USE & OCCUPANCY PERMIT","377056","USE","2020-09-09T09:09:01.000","2021-06-02T09:06:07.000","2021-06-02T09:06:08.000",,"Finaled","1",,"7920",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.989527","-77.096518",,"POINT (-77.096518 38.989527)"
"USE & OCCUPANCY PERMIT","380935","OCCUPY","2021-04-19T07:04:29.000","2021-06-02T02:06:56.000","2021-06-02T02:06:56.000",,"Finaled","1","#3 RESI - U of O - Lvls 27 thru 29 HOIST UNITS&nbsp;&nbsp;","7272",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.982053","-77.093426",,"POINT (-77.093426 38.982053)"
"USE & OCCUPANCY PERMIT","380939","OCCUPY","2021-04-19T07:04:41.000","2021-06-02T02:06:36.000","2021-06-02T02:06:37.000",,"Finaled","1","#3 RESI - U of O - LVL 30 - EXTERIOR AMENITY-DOG PARK&nbsp;&nbsp;&nbsp;&nbsp;          &nbsp;&nbsp;","7272",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.982053","-77.093426",,"POINT (-77.093426 38.982053)"
"USE & OCCUPANCY PERMIT","380936","OCCUPY","2021-04-19T07:04:31.000","2021-06-02T02:06:31.000","2021-06-02T02:06:31.000",,"Finaled","1","#3 RESI - U of O - Lvls 27 thru 29 without Hoist Units&nbsp;         &nbsp;&nbsp;","7272",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.982053","-77.093426",,"POINT (-77.093426 38.982053)"
