"applicationtype","permitno","worktype","usecode","addeddate","issueddate","finaleddate","expireddate","status","buildingarea","description","stno","predir","stname","suffix","postdir","city","state","zip","latitude","longitude","loc","geolocation"
"FIRE PROTECTION SYSTEMS","985586","INSTAL","BUSNSS","2022-03-07T01:03:33.000","2022-03-08T02:03:41.000","2022-04-12T05:04:39.000",,"Finaled","0","Add brass upright sprinklers as needed for new renovations,Customer Wants To Use ePlans","4833",,"BETHESDA","AVE",,"BETHESDA","MD","20814","38.981044","-77.097081",,"POINT (-77.097081 38.981044)"
"FIRE PROTECTION SYSTEMS","985543","INSTAL","TH","2022-03-07T10:03:55.000","2022-03-08T01:03:17.000","2022-06-14T01:06:58.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS:#985534@9601 TALL OAKS RD;#985537@9599 TALL OAKS RD;#985538@9597 TALL OAKS RD;#985540 @9593 TALL OAKS RD;#985541@9591 TALL OAKS RD,Customer Wants To Use ePlans*","9589",,"TALL OAKS","RD",,"MONTGOMERY VILLAGE","MD","20886","39.183561","-77.196163",,"POINT (-77.196163 39.183561)"
"FIRE PROTECTION SYSTEMS","984837","INSTAL","BUSNSS","2022-02-28T03:02:39.000","2022-03-07T10:03:38.000",,,"Issued","0","install ANSUL R-102 commercial kitchen hood fire suppression system - Pizza Hut-Colesville,Customer Wants To Use ePlans","10100",,"COLESVILLE","RD",,"SILVER SPRING","MD","20901","39.020703","-77.012859",,"POINT (-77.012859 39.020703)"
"FIRE PROTECTION SYSTEMS","985519","INSTAL","BUSNSS","2022-03-07T07:03:52.000","2022-03-07T08:03:24.000",,"2023-03-07T12:03:00.000","Issued","0","modify existing sprinkler system for wall relocations,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","1100",,"WAYNE","AVE",,"SILVER SPRING","MD","20910","38.994187","-77.028529",,"POINT (-77.028529 38.994187)"
"FIRE PROTECTION SYSTEMS","985061","INSTAL","SFD","2022-03-02T09:03:16.000","2022-03-06T05:03:20.000","2022-09-09T02:09:05.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","13846",,"ANKONIAN","OVLK",,"GAITHERSBURG","MD","20878","39.084048","-77.256879",,"POINT (-77.256879 39.084048)"
"FIRE PROTECTION SYSTEMS","985143","INSTAL","SFD","2022-03-02T03:03:50.000","2022-03-04T10:03:53.000","2022-08-25T07:08:13.000",,"Finaled","0","Install new sprinkler system with 60 heads 13D system, Costumer wants to use ePlans,Customer Wants To Use ePlans","6107",,"MADAWASKA","RD",,"BETHESDA","MD","20816","38.958555","-77.124273",,"POINT (-77.124273 38.958555)"
"FIRE PROTECTION SYSTEMS","985202","INSTAL","RESACC","2022-03-03T10:03:27.000","2022-03-04T10:03:33.000",,,"Issued","0","Install NFPA 13D sprinkler system inn new SF Home, house has booster pump,Customer Wants To Use ePlans","11410",,"PIEDMONT","CT",,"CLARKSBURG","MD","20871","39.247682","-77.241536",,"POINT (-77.241536 39.247682)"
"FIRE PROTECTION SYSTEMS","984315","INSTAL","SFD","2022-02-23T11:02:57.000","2022-03-04T09:03:35.000",,,"Issued","0","ADD NEW SPRINKLER SYSTEM TO EXISTING HOUSE AND NEW ADDITION,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","101",,"QUAINT ACRES","DR",,"SILVER SPRING","MD","20904","39.049303","-77.006982",,"POINT (-77.006982 39.049303)"
"FIRE PROTECTION SYSTEMS","984826","INSTAL","MERC","2022-02-28T02:02:08.000","2022-03-04T09:03:33.000",,,"Issued","0","add TPearcy@rfcfireprotection.com
New Tenant Fit-out,Customer Wants To Use ePlans","11160",,"VEIRS MILL","RD",,"SILVER SPRING","MD","20902","39.036861","-77.054841",,"POINT (-77.054841 39.036861)"
"FIRE PROTECTION SYSTEMS","984949","INSTAL","SFD","2022-03-01T12:03:14.000","2022-03-04T08:03:43.000",,"2023-03-04T12:03:00.000","Issued","0","Install wet fire sprinkler system for SFD,Customer Wants To Use ePlans","6436",,"BANNOCKBURN","DR",,"BETHESDA","MD","20817","38.975567","-77.136653",,"POINT (-77.136653 38.975567)"
"FIRE PROTECTION SYSTEMS","985268","INSTAL","SFD","2022-03-03T02:03:02.000","2022-03-04T08:03:18.000",,"2023-03-04T12:03:00.000","Issued","0","Install wet fire sprinkler system for SFD,Customer Wants To Use ePlans","9306",,"OVERLEA","DR",,"ROCKVILLE","MD","20850","39.069856","-77.191487",,"POINT (-77.191487 39.069856)"
"FIRE PROTECTION SYSTEMS","985040","INSTAL","BUSNSS","2022-03-02T07:03:42.000","2022-03-04T01:03:33.000","2022-04-25T05:04:00.000",,"Finaled","0","Modify the existing fire sprinkler system for new tenant buildout,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","6116",,"EXECUTIVE","BLVD",,"ROCKVILLE","MD","20852","39.047933","-77.125831",,"POINT (-77.125831 39.047933)"
"FIRE PROTECTION SYSTEMS","984829","INSTAL","BUSNSS","2022-02-28T02:02:02.000","2022-03-03T10:03:39.000","2022-06-24T02:06:36.000","2023-03-03T12:03:00.000","Finaled","0","Add and relocate building standard or equal pendant and upright sprinklers,Customer Wants To Use ePlans","2",,"WISCONSIN","CIR",,"CHEVY CHASE","MD","20815","38.961685","-77.085579",,"POINT (-77.085579 38.961685)"
"FIRE PROTECTION SYSTEMS","985189","INSTAL","BUSNSS","2022-03-03T09:03:18.000","2022-03-03T10:03:22.000","2022-06-15T07:06:14.000","2023-03-03T12:03:00.000","Finaled","0","Sloan and Kenyon - add (12) sprinklers, remove (8) sprinklers, relocate (43) sprinklers for new tenant layout. ,Customer Wants To Use ePlans","5550",,"FRIENDSHIP","BLVD",,"CHEVY CHASE","MD","20815","38.964016","-77.090329",,"POINT (-77.090329 38.964016)"
"FIRE PROTECTION SYSTEMS","984752","INSTAL","TH","2022-02-28T09:02:57.000","2022-03-02T11:03:58.000",,,"Issued","0","Install wet fire sprinkler system for Townhome. Includes permit numbers 984746, 984747, 984748, 984749, 984750, 984751, 984752, 984753, 984755, 984756, and 984758.","16110",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.124029","-77.16574",,"POINT (-77.16574 39.124029)"
"FIRE PROTECTION SYSTEMS","984756","INSTAL","TH","2022-02-28T09:02:08.000","2022-03-02T11:03:28.000",,,"Issued","0","Install wet fire sprinkler system for Townhome. Includes permit numbers 984746, 984747, 984748, 984749, 984750, 984751, 984752, 984753, 984755, 984756, and 984758.","16102",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.123919","-77.165656",,"POINT (-77.165656 39.123919)"
"FIRE PROTECTION SYSTEMS","984755","INSTAL","TH","2022-02-28T09:02:56.000","2022-03-02T11:03:24.000",,,"Issued","0","Install wet fire sprinkler system for Townhome. Includes permit numbers 984746, 984747, 984748, 984749, 984750, 984751, 984752, 984753, 984755, 984756, and 984758.","16104",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.123956","-77.165683",,"POINT (-77.165683 39.123956)"
"FIRE PROTECTION SYSTEMS","984753","INSTAL","TH","2022-02-28T09:02:14.000","2022-03-02T11:03:19.000",,,"Issued","0","Install wet fire sprinkler system for Townhome. Includes permit numbers 984746, 984747, 984748, 984749, 984750, 984751, 984752, 984753, 984755, 984756, and 984758.","16106",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.123994","-77.165711",,"POINT (-77.165711 39.123994)"
"FIRE PROTECTION SYSTEMS","984751","INSTAL","TH","2022-02-28T09:02:18.000","2022-03-02T11:03:16.000",,,"Issued","0","Install wet fire sprinkler system for Townhome. Includes permit numbers 984746, 984747, 984748, 984749, 984750, 984751, 984752, 984753, 984755, 984756, and 984758.","16112",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.124061","-77.165764",,"POINT (-77.165764 39.124061)"
"FIRE PROTECTION SYSTEMS","984750","INSTAL","TH","2022-02-28T09:02:23.000","2022-03-02T10:03:21.000",,,"Issued","0","Install wet fire sprinkler system for Townhome. Includes permit numbers 984746, 984747, 984748, 984749, 984750, 984751, 984752, 984753, 984755, 984756, and 984758.","16114",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.124092","-77.16579",,"POINT (-77.16579 39.124092)"
"FIRE PROTECTION SYSTEMS","984749","INSTAL","TH","2022-02-28T09:02:00.000","2022-03-02T10:03:18.000",,,"Issued","0","Install wet fire sprinkler system for Townhome. Includes permit numbers 984746, 984747, 984748, 984749, 984750, 984751, 984752, 984753, 984755, 984756, and 984758.","16118",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.124128","-77.165818",,"POINT (-77.165818 39.124128)"
"FIRE PROTECTION SYSTEMS","984748","INSTAL","TH","2022-02-28T09:02:35.000","2022-03-02T10:03:16.000",,,"Issued","0","Install wet fire sprinkler system for Townhome. Includes permit numbers 984746, 984747, 984748, 984749, 984750, 984751, 984752, 984753, 984755, 984756, and 984758.","16120",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.124166","-77.165848",,"POINT (-77.165848 39.124166)"
"FIRE PROTECTION SYSTEMS","984747","INSTAL","TH","2022-02-28T09:02:58.000","2022-03-02T10:03:00.000",,,"Issued","0","Install wet fire sprinkler system for Townhome. Includes permit numbers 984746, 984747, 984748, 984749, 984750, 984751, 984752, 984753, 984755, 984756, and 984758.","16122",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.124204","-77.165877",,"POINT (-77.165877 39.124204)"
"FIRE PROTECTION SYSTEMS","980725","INSTAL","MFDHR","2022-01-20T12:01:11.000","2022-03-02T09:03:55.000",,,"Issued","0","BFPE IS TO INSTALL A COMBINATION AUTO-SPRINKLER/STANDPIPE SYSTEM IN SHADY GROVE,Customer Wants To Use ePlans","8005",,"GRAMERCY","BLVD",,"ROCKVILLE","MD","20855","39.124481","-77.165011",,"POINT (-77.165011 39.124481)"
"FIRE PROTECTION SYSTEMS","984746","INSTAL","TH","2022-02-28T08:02:19.000","2022-03-02T08:03:37.000",,"2023-03-02T12:03:00.000","Issued","0","Install wet fire sprinkler system for Townhome. Includes permit numbers 984746, 984747, 984748, 984749, 984750, 984751, 984752, 984753, 984755, 984756, and 984758.","16124",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.124238","-77.165909",,"POINT (-77.165909 39.124238)"
"FIRE PROTECTION SYSTEMS","984968","INSTAL","BUSNSS","2022-03-01T01:03:18.000","2022-03-02T07:03:33.000","2022-06-13T08:06:33.000",,"Finaled","0","To relocate 2 and add 3 sprinkler heads to provide proper coverage per the plans, NFPA 13 and the AHJ. ,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","5471",,"WISCONSIN","AVE",,"CHEVY CHASE","MD","20815","0","0",,"POINT (0 0)"
"FIRE PROTECTION SYSTEMS","985058","INSTAL","SFD","2022-03-02T09:03:05.000","2022-03-02T01:03:43.000","2022-07-21T04:07:53.000","2023-03-02T12:03:00.000","Finaled","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","12435",,"POTOMAC HUNT","RD",,"GAITHERSBURG","MD","20878","39.085448","-77.257271",,"POINT (-77.257271 39.085448)"
"FIRE PROTECTION SYSTEMS","984765","INSTAL","BUSNSS","2022-02-28T09:02:49.000","2022-03-01T12:03:31.000","2022-09-02T12:09:14.000",,"Finaled","0","Add Tpearcy@rfcfireprotection.com to Project
New Lab Space inside office area,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","11002",,"VEIRS MILL","RD",,"SILVER SPRING","MD","20902","39.034909","-77.052277",,"POINT (-77.052277 39.034909)"
"FIRE PROTECTION SYSTEMS","984758","INSTAL","TH","2022-02-28T09:02:54.000","2022-03-01T12:03:23.000",,"2023-03-01T12:03:00.000","Issued","0","Install wet fire sprinkler system for Townhome. Includes permit numbers 984746, 984747, 984748, 984749, 984750, 984751, 984752, 984753, 984755, 984756, and 984758.","16100",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.123878","-77.165621",,"POINT (-77.165621 39.123878)"
"FIRE PROTECTION SYSTEMS","984463","INSTAL","BUSNSS","2022-02-24T10:02:40.000","2022-03-01T06:03:47.000","2022-05-09T01:05:52.000",,"Finaled","0","Extend the existing fire sprinkler system to protect below the new suspended ceiling, over the new rental car offices.,Customer Wants To Use ePlans","7650",,"AIRPARK","RD",,"GAITHERSBURG","MD","20879","39.170702","-77.157152",,"POINT (-77.157152 39.170702)"
"FIRE PROTECTION SYSTEMS","984581","INSTAL","BUSNSS","2022-02-24T04:02:33.000","2022-03-01T06:03:34.000",,,"Issued","0","To add/ relocate sprinkler heads to provide proper coverage per the plans, NFPA 13 and the AHJ.,Customer Wants To Use ePlans","5454",,"WISCONSIN","AVE",,"CHEVY CHASE","MD","20815","38.962738","-77.087027",,"POINT (-77.087027 38.962738)"
"FIRE PROTECTION SYSTEMS","983854","INSTAL","SFD","2022-02-18T07:02:12.000","2022-03-01T06:03:29.000",,,"Issued","0","Install new sprinkler system with 56 heads 13D system, Costumer wants to use ePlans
,Customer Wants To Use ePlans","9203",,"WILMETT","CT",,"BETHESDA","MD","20817","39.008974","-77.131245",,"POINT (-77.131245 39.008974)"
"FIRE PROTECTION SYSTEMS","984661","INSTAL","REST","2022-02-25T01:02:07.000","2022-03-01T06:03:12.000",,,"Issued","0","Install of Ansul R-102 Suppression System in Kitchen Hood.,Customer Wants To Use ePlans","3308",,"OLNEY SANDY SPRING","RD",,"OLNEY","MD","20832","39.152169","-77.066048",,"POINT (-77.066048 39.152169)"
"FIRE PROTECTION SYSTEMS","984741","INSTAL","SFD","2022-02-28T08:02:59.000","2022-03-01T03:03:08.000","2022-08-23T02:08:24.000",,"Finaled","0","Install wet fire sprinkler system for SFD,Customer Wants To Use ePlans","9541",,"WILDOAK","DR",,"BETHESDA","MD","20814","39.013965","-77.109741",,"POINT (-77.109741 39.013965)"
"FIRE PROTECTION SYSTEMS","983322","INSTAL","BUSNSS","2022-02-14T12:02:58.000","2022-03-01T02:03:35.000","2022-09-02T01:09:47.000",,"Finaled","0","fire sprinkler add and relocate 108 sprinklers,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","20400",,"CENTURY","BLVD",,"GERMANTOWN","MD","20874","39.191362","-77.265794",,"POINT (-77.265794 39.191362)"
"FIRE PROTECTION SYSTEMS","983322","INSTAL","BUSNSS","2022-02-14T12:02:58.000","2022-03-01T02:03:35.000","2022-09-02T01:09:47.000",,"Finaled","0","fire sprinkler add and relocate 108 sprinklers,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","20400",,"CENTURY","BLVD",,"GERMANTOWN","MD","20874","39.191362","-77.265794",,"POINT (-77.265794 39.191362)"
"FIRE PROTECTION SYSTEMS","984022","INSTAL","REST","2022-02-21T12:02:01.000","2022-03-01T02:03:33.000","2022-08-26T01:08:43.000",,"Finaled","0","MODIFY EXISTING FIRE SPRINKLER SYSTEM FOR TENANT FIT-OUT,Customer Wants To Use ePlans","8537",,"GEORGIA","AVE",,"SILVER SPRING","MD","20910","38.99623","-77.027399",,"POINT (-77.027399 38.99623)"
"FIRE PROTECTION SYSTEMS","984430","INSTAL","REST","2022-02-24T08:02:48.000","2022-02-28T10:02:45.000","2022-03-23T01:03:36.000",,"Finaled","0","ADD 2 AND RELOCATE 15 SPRINKLER HEAD.,Customer Wants To Use ePlans","3116",,"OLNEY SANDY SPRING","RD",,"OLNEY","MD","20832","39.150917","-77.063837",,"POINT (-77.063837 39.150917)"
"FIRE PROTECTION SYSTEMS","984138","INSTAL","TH","2022-02-22T11:02:41.000","2022-02-28T08:02:34.000","2022-08-17T12:08:34.000",,"Finaled","0","INSTILL SPRINKLER SYSTEM PER NFPA 13D. Duplex includes permit #984138 and #984140.","12218","W","OLD BALTIMORE","RD",,"BOYDS","MD","20841","39.21524","-77.253236",,"POINT (-77.253236 39.21524)"
"FIRE PROTECTION SYSTEMS","984310","INSTAL","BUSNSS","2022-02-23T11:02:40.000","2022-02-28T03:02:58.000","2022-03-11T01:03:55.000",,"Finaled","0","please add TPearcy@rfcfireprotection.com to project
new tenant fit-out of space,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","9717",,"KEY WEST","AVE",,"ROCKVILLE","MD","20850","39.104924","-77.205028",,"POINT (-77.205028 39.104924)"
"FIRE PROTECTION SYSTEMS","984526","INSTAL","HOTEL","2022-02-24T01:02:42.000","2022-02-28T03:02:05.000",,,"Issued","0","Revision #1&nbsp;- REVISION now being submitted to correct originally submitted plans - Marriott HQ Hotel. Filing fee only per Tom Sabelhaus 4/5/2022. alter existing ANSUL R-102 commercial kitchen hood fire suppression system to provide proper protection for cooking equipment - Marriott HQ Hotel,Customer Wants To Use ePlans","7707",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.987187","-77.095669",,"POINT (-77.095669 38.987187)"
"FIRE PROTECTION SYSTEMS","984316","INSTAL","BUSNSS","2022-02-23T11:02:36.000","2022-02-28T02:02:16.000","2022-03-11T01:03:31.000",,"Finaled","0","FIRE SPRINKLER MODIFICATION (15) SPRINKLERS ADD AND RELOCATE,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","508",,"OLNEY SANDY SPRING","RD",,"SANDY SPRING","MD","20860","39.148523","-77.022889",,"POINT (-77.022889 39.148523)"
"FIRE PROTECTION SYSTEMS","984316","INSTAL","BUSNSS","2022-02-23T11:02:36.000","2022-02-28T02:02:16.000","2022-03-11T01:03:31.000",,"Finaled","0","FIRE SPRINKLER MODIFICATION (15) SPRINKLERS ADD AND RELOCATE,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","508",,"OLNEY SANDY SPRING","RD",,"SANDY SPRING","MD","20860","39.148523","-77.022889",,"POINT (-77.022889 39.148523)"
"FIRE PROTECTION SYSTEMS","983876","INSTAL","TH","2022-02-18T10:02:24.000","2022-02-25T12:02:57.000",,,"Issued","0","Install wet fire sprinkler system for Townhome, Includes permit # 983874, 983875, 983876, 983877, 983878, and 983880.","4014",,"KNOWLES","AVE",,"KENSINGTON","MD","20895","39.027544","-77.079123",,"POINT (-77.079123 39.027544)"
"FIRE PROTECTION SYSTEMS","983874","INSTAL","TH","2022-02-18T10:02:20.000","2022-02-25T12:02:55.000",,,"Issued","0","Install wet fire sprinkler system for Townhome, Includes permit # 983874, 983875, 983876, 983877, 983878, and 983880.","4010",,"KNOWLES","AVE",,"KENSINGTON","MD","20895","39.027502","-77.079004",,"POINT (-77.079004 39.027502)"
"FIRE PROTECTION SYSTEMS","984440","INSTAL","TH","2022-02-24T08:02:37.000","2022-02-25T12:02:47.000",,,"Issued","0","Install wet fire sprinkler system for Townhome,Customer Wants To Use ePlans Also associated with this permit: Permit# 984433 - 8261 Front Loop Permit# 984434 - 8263 Front Loop Permit# 984435 - 8265 Front Loop Permit# 984437 - 8267 Front Loop Permit# 984438 - 8269 Front Loop Permit# 984440 - 8271 Front Loop","8271",,"FRONT","LOOP",,"ROCKVILLE","MD","20855","39.12732","-77.169316",,"POINT (-77.169316 39.12732)"
"FIRE PROTECTION SYSTEMS","984437","INSTAL","TH","2022-02-24T08:02:05.000","2022-02-25T12:02:46.000",,,"Issued","0","Install wet fire sprinkler system for Townhome PERMITS 984400 , 984433 , &nbsp;984434 , 984435 , 984437 , 984438 ALL REVIEWED UNDER PERMIT 984400","8267",,"FRONT","LOOP",,"ROCKVILLE","MD","20855","39.127382","-77.169188",,"POINT (-77.169188 39.127382)"
"FIRE PROTECTION SYSTEMS","983877","INSTAL","TH","2022-02-18T10:02:32.000","2022-02-25T12:02:37.000",,,"Issued","0","Install wet fire sprinkler system for Townhome, Includes permit # 983874, 983875, 983876, 983877, 983878, and 983880.","4016",,"KNOWLES","AVE",,"KENSINGTON","MD","20895","39.027563","-77.079177",,"POINT (-77.079177 39.027563)"
"FIRE PROTECTION SYSTEMS","983875","INSTAL","TH","2022-02-18T10:02:24.000","2022-02-25T12:02:31.000","2022-09-06T08:09:27.000",,"Finaled","0","Install wet fire sprinkler system for Townhome, Includes permit # 983874, 983875, 983876, 983877, 983878, and 983880.","4012",,"KNOWLES","AVE",,"KENSINGTON","MD","20895","39.027525","-77.079072",,"POINT (-77.079072 39.027525)"
"FIRE PROTECTION SYSTEMS","984281","INSTAL","MERC","2022-02-23T10:02:37.000","2022-02-25T12:02:28.000","2022-03-10T07:03:44.000",,"Finaled","0","3 heads - Permit Only - No drawing,Customer Wants To Use ePlans","11804",,"GRAND PARK","AVE",,"ROCKVILLE","MD","20852","39.049443","-77.117353",,"POINT (-77.117353 39.049443)"
"FIRE PROTECTION SYSTEMS","984438","INSTAL","TH","2022-02-24T08:02:05.000","2022-02-25T12:02:24.000",,,"Issued","0","Install wet fire sprinkler system for Townhome PERMITS 984400 , 984433 , &nbsp;984434 , 984435 , 984437 , 984438 ALL REVIEWED UNDER PERMIT 984400","8269",,"FRONT","LOOP",,"ROCKVILLE","MD","20855","39.127355","-77.169247",,"POINT (-77.169247 39.127355)"
"FIRE PROTECTION SYSTEMS","983878","INSTAL","TH","2022-02-18T10:02:12.000","2022-02-25T12:02:13.000",,,"Issued","0","Install wet fire sprinkler system for Townhome, Includes permit # 983874, 983875, 983876, 983877, 983878, and 983880.","4000",,"KNOWLES","AVE",,"KENSINGTON","MD","20895","39.027634","-77.078877",,"POINT (-77.078877 39.027634)"
"FIRE PROTECTION SYSTEMS","984433","INSTAL","TH","2022-02-24T08:02:39.000","2022-02-25T12:02:09.000",,,"Issued","0","Install wet fire sprinkler system for Townhome Also associated with this permit: Permit# 984400 - 8261 Front Loop Permit# 984434 - 8263 Front Loop Permit# 984435 - 8265 Front Loop Permit# 984437 - 8267 Front Loop Permit# 984438 - 8269 Front Loop","8261",,"FRONT","LOOP",,"ROCKVILLE","MD","20855","39.127468","-77.169018",,"POINT (-77.169018 39.127468)"
"FIRE PROTECTION SYSTEMS","983880","INSTAL","TH","2022-02-18T10:02:58.000","2022-02-25T12:02:04.000",,,"Issued","0","Install wet fire sprinkler system for Townhome, Includes permit # 983874, 983875, 983876, 983877, 983878, and 983880.","4020",,"KNOWLES","AVE",,"KENSINGTON","MD","20895","39.027612","-77.07929",,"POINT (-77.07929 39.027612)"
"FIRE PROTECTION SYSTEMS","984435","INSTAL","TH","2022-02-24T08:02:59.000","2022-02-25T12:02:03.000",,,"Issued","0","Install wet fire sprinkler system for Townhome PERMITS 984400 , 984433 , &nbsp;984434 , 984435 , 984437 , 984438 ALL REVIEWED UNDER PERMIT 984400","8265",,"FRONT","LOOP",,"ROCKVILLE","MD","20855","39.127404","-77.169149",,"POINT (-77.169149 39.127404)"
"FIRE PROTECTION SYSTEMS","984282","INSTAL","SFD","2022-02-23T10:02:25.000","2022-02-25T11:02:58.000","2022-07-08T11:07:38.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","6535",,"ELGIN","LN",,"BETHESDA","MD","20817","38.97778","-77.132075",,"POINT (-77.132075 38.97778)"
"FIRE PROTECTION SYSTEMS","984162","INSTAL","EDUC","2022-02-22T12:02:35.000","2022-02-25T11:02:05.000",,,"Issued","0","Revision - 6/3/22 Revising the FDC location in accordance with the approved code modification Revision - Permit revision to coincide with approved code modification 992916 re: FDC at 105' Relocate Existing FDC that is currently 96' away from nearest hydrant approx. 3' closer to hydrant and away from knee wall obstructing FD view and access.,Customer Wants To Use ePlans","8821",,"RIVER","RD",,"BETHESDA","MD","20817","39.002314","-77.176855",,"POINT (-77.176855 39.002314)"
"FIRE PROTECTION SYSTEMS","983168","INSTAL","SFD","2022-02-11T10:02:23.000","2022-02-25T09:02:08.000",,"2023-02-25T12:02:00.000","Issued","0","Install new sprinkler system with 55 heads 13D system, Costumer wants to use ePlans,Customer Wants To Use ePlans","5411",,"HARWOOD","RD",,"BETHESDA","MD","20814","38.990462","-77.108876",,"POINT (-77.108876 38.990462)"
"FIRE PROTECTION SYSTEMS","984479","INSTAL","SFD","2022-02-24T10:02:13.000","2022-02-25T03:02:09.000",,"2023-02-25T12:02:00.000","Issued","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","14342",,"CAPE MAY","RD",,"SILVER SPRING","MD","20904","39.091539","-76.997908",,"POINT (-76.997908 39.091539)"
"FIRE PROTECTION SYSTEMS","984434","INSTAL","TH","2022-02-24T08:02:52.000","2022-02-25T02:02:32.000",,,"Issued","0","Install wet fire sprinkler system for Townhome PERMITS 984400 , 984433 , &nbsp;984434 , 984435 , 984437 , 984438 ALL REVIEWED UNDER PERMIT 984400","8263",,"FRONT","LOOP",,"ROCKVILLE","MD","20855","39.127433","-77.169096",,"POINT (-77.169096 39.127433)"
"FIRE PROTECTION SYSTEMS","983862","INSTAL","BUSNSS","2022-02-18T09:02:05.000","2022-02-25T01:02:46.000","2022-04-28T04:04:30.000",,"Finaled","0","Add/relocate 99 sprinkler heads as per drawings,Customer Wants To Use ePlans","7315",,"WISCONSIN","AVE",,"CHEVY CHASE","MD","20815","38.982515","-77.092595",,"POINT (-77.092595 38.982515)"
"FIRE PROTECTION SYSTEMS","983864","INSTAL","SFD","2022-02-18T09:02:28.000","2022-02-24T11:02:58.000","2022-04-25T11:04:20.000",,"Finaled","0","13d sprinkler system single family home,Customer Wants To Use ePlans","23410",,"WOODFIELD","RD",,"GAITHERSBURG","MD","20882","39.240276","-77.183129",,"POINT (-77.183129 39.240276)"
"FIRE PROTECTION SYSTEMS","984427","INSTAL","RESACC","2022-02-24T07:02:15.000","2022-02-24T10:02:38.000","2022-04-08T12:04:52.000",,"Finaled","0","Installing NFPA 13D Sprinkler System,Customer Wants To Use ePlans","4714",,"DOVER","RD",,"BETHESDA","MD","20816","38.956738","-77.095422",,"POINT (-77.095422 38.956738)"
"FIRE PROTECTION SYSTEMS","984196","INSTAL","TH","2022-02-22T02:02:17.000","2022-02-24T08:02:50.000",,,"Issued","0","Install wet fire sprinkler system for Townhome. Includes permits&nbsp; 984192, 984194, 984196, 984197, 984198, and 984200.","8251",,"FRONT","LOOP",,"ROCKVILLE","MD","20855","39.127612","-77.169366",,"POINT (-77.169366 39.127612)"
"FIRE PROTECTION SYSTEMS","984198","INSTAL","TH","2022-02-22T02:02:25.000","2022-02-24T08:02:48.000",,,"Issued","0","Install wet fire sprinkler system for Townhome. Includes permits&nbsp; 984192, 984194, 984196, 984197, 984198, and 984200.","8255",,"FRONT","LOOP",,"ROCKVILLE","MD","20855","39.127656","-77.169272",,"POINT (-77.169272 39.127656)"
"FIRE PROTECTION SYSTEMS","983969","INSTAL","REST","2022-02-19T04:02:52.000","2022-02-24T08:02:44.000","2022-04-28T12:04:02.000","2023-02-24T12:02:00.000","Finaled","0","install ANSUL R-102 6-gallon commercial kitchen hood fire suppression system - Naz's Halal Restaurant,Customer Wants To Use ePlans","13025",,"WISTERIA","DR",,"GERMANTOWN","MD","20874","39.178915","-77.270837",,"POINT (-77.270837 39.178915)"
"FIRE PROTECTION SYSTEMS","984194","INSTAL","TH","2022-02-22T02:02:10.000","2022-02-24T08:02:24.000",,,"Issued","0","Install wet fire sprinkler system for Townhome. Includes permits&nbsp; 984192, 984194, 984196, 984197, 984198, and 984200.","8249",,"FRONT","LOOP",,"ROCKVILLE","MD","20855","39.127584","-77.169425",,"POINT (-77.169425 39.127584)"
"FIRE PROTECTION SYSTEMS","984197","INSTAL","TH","2022-02-22T02:02:26.000","2022-02-24T08:02:20.000",,,"Issued","0","Install wet fire sprinkler system for Townhome. Includes permits&nbsp; 984192, 984194, 984196, 984197, 984198, and 984200.","8253",,"FRONT","LOOP",,"ROCKVILLE","MD","20855","39.127631","-77.169326",,"POINT (-77.169326 39.127631)"
