"publication_year","department","dataset_name","description","status","priority","url","score1","score2","score3","score4","score5","score6","score7","score8","score9","score10","score11","score12","total","published_somewhere_already","source_it_system","server_resides_in_county_network","date_range_of_data","data_update_frequency","estimated_annual_of_records","ease_of_publishing","attach_sample_data","frequency_of_data_being_used_consumed","accuracy_of_data","can_the_published_dataset_replace_an_existing_system_or_process","business_contact_name","business_phone","add_remove_rename","original_dataset_name"
"FY20","Public Libraries","Materials Usage Counts","Circulation of library materials by the entire system,  by year","Published","P3","https://data.montgomerycountymd.gov/Education/Libraries-Physical-Material-Usage-Counts/npzu-na3t","10","10","5","5","0","0","10","5","5","5","0","5","60","Partially","SIRSIDYNIX","Yes","TBA","Annually","12",,,,,,"Eric Carzon","240-777-0048",,
"FY21","Public Libraries","e-books and e-audiobooks Checkout metrics","Value is the annual circulation of e-books and e-audiobooks by MCPL customers","Published","P4","https://data.montgomerycountymd.gov/Education/Total-Use-of-eMaterials/ai5c-kf8x","10","10","5","5","0","0","5","5","5","5","0","5","55","Yes","Overdrive,  3M,  Recorded Books","No","FY2012 forward","Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY21","Public Libraries","In-House Use of Materials","Value is number of items used by customers in our branches","Published","P4","https://data.montgomerycountymd.gov/Education/Inhouse-Use-of-Materials/6fs5-7g9f","10","10","5","5","0","0","5","5","5","5","0","5","55","Yes","SIRSI  (MCPLs Integrated Library System)","Yes","Fy2013 forward","Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY21","Public Libraries","Number of Onsite Computer Sessions","Value is total number of sessions for all MCPL branches during the fiscal year","Published","P4","https://data.montgomerycountymd.gov/Education/Public-Computer-Session-Count/jbsf-62gx","10","8","5","5","0","0","5","5","5","5","5","5","58","Yes","Pharos","No",,"Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY21","Public Libraries","Number of STEM programs","Annual value for the total number of Science,  Technology,  Engineering and Math programs hosted by MCPL.","Published","P4","https://data.montgomerycountymd.gov/Education/Number-of-STEM-Programs/ag7k-prhd/data","10","8","5","5","0","0","5","5","5","5","5","5","58","No","Evanced","No","Fy2013 forward","Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY22","Public Libraries","Circulation of Juvenile Material","Value reflects usage of physical materials in the ""children's collection"" as defined by the State and the Institute for Museum and Library Services.","Published","P4","https://data.montgomerycountymd.gov/Education/Circulation-of-Juvenile-Materials/fpga-jiz6","10","10","5","5","0","0","5","5","5","5","0","5","55",,"SIRSI  (MCPLs Integrated Library System)","Yes",,"Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY22","Public Libraries","Library electronic database usage","Value is total number of items investigated in MCPL databases. The metric MCPL is applying is “Total Item Investigation,” demonstrating any action performed by the user in relation to a content item.","Published","P4","https://data.montgomerycountymd.gov/Education/Library-Electronic-Database-Usage/p2xg-y3jj/data","10","10","5","5","0","0","5","5","5","5","0","5","55","Yes","multiple databases","No",,"Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY22","Public Libraries","STEM program attendance","Value of annual number of attendants at a Science,  Technology,  Engineering and Math skills building program at MCPL","Published","P4","https://data.montgomerycountymd.gov/Education/Number-of-STEM-Program-Attendees/3bsi-5wib","10","8","5","5","0","0","5","5","5","5","5","5","58","No","Evanced","No","FY2013 forward","Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY22","Public Libraries","Summer reading program (SRP) programs held","Value is total number of SRP programs held during summer","Published","P4","https://data.montgomerycountymd.gov/Education/Number-of-Summer-Reading-Programs-Held/g2jx-5qqw","10","8","5","5","0","0","5","5","5","5","5","5","58","No","evanced","No",,"Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY23","Public Libraries","New library card registrations","Value is the total number of new library cards issued in fiscal year",,"P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","Yes","SIRSI  (MCPL's Integrated Library System)","No",,"Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY23","Public Libraries","Summer reading program (SRP) program attendance","Value is total attendance at SRP programs during the summer",,"P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","No","evanced","No",,"Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY23","Public Libraries","Total Program Attendance","focus on age group categories (i.e., PreK, Children, Teens, Adults, Seniors) as defined by and reported to the Institute of Museum and Library Services.",,"P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","Yes","Evanced","No","2012 forward","Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY23","Public Libraries","Total use of library materials","Value is the total annual count of all MCPL materials,  including in-house use,  Interlibrary loan,  holds,  e-materials and song downloads,  and materials checked out",,"P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","Yes","multiple","No","FY2012 forward","Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY23","Public Libraries","Visits to branches","Value is total number of people coming into all MCPL branches in fiscal year",,"P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","Yes","Walker wireless","No",,"Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Books,  audiobooks,  DVD,  playaways,  CDs and magazines borrowed","Value is the total number of physical items checked out by MCPL customers in the fiscal year","Currently Unpublishable","P4",,"10","2","5","5","0","0","10","0","5","10","0","5","52","Yes","SIRSI  (MCPLs Integrated Library System)","Yes",,"Annually",,,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Branch Scheduled hours of operation","Scheduled opening and closing times by day of the week for each branch",,"P4",,"10","2","10","10","5","0","0","10","5","0","0","5","57",,,,,,,,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Children's Non-Stem Program Attendance","focus on age group categories (i.e., PreK, Children, Teens, Adults, Seniors) as defined by and reported to the Institute of Museum and Library Services.",,"P4",,"10","8","5","5","0","0","5","5","5","5","0","5","53","Yes","Evanced","No","FY2013 forward","Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Children's Non-STEM Programs","focus on age group categories (i.e., PreK, Children, Teens, Adults, Seniors) as defined by and reported to the Institute of Museum and Library Services.",,"P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","No","Evanced","No","FY2013 forward","Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Hours of meeting room use","Value is the total number of meeting room hours booked by fiscal year","Currently Unpublishable","P4",,"10","8","5","5","0","0","5","5","5","5","0","5","53","Yes","CUPF","Yes","FY2013 forward","Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","In person questions answered","Value is number of questions answered by branch staff during a fiscal year","Currently Unpublishable","P4",,"10","8","5","5","0","0","5","5","5","5","0","5","53","Yes","Excel","Yes",,"Annually",,,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Items borrowed through holds system","Value is number of items processed for customer requests (“holds”).",,"P4",,"10","10","5","5","0","0","5","5","5","5","0","5","55","Yes","SIRSI  (MCPLs Integrated Library System)","Yes","FY2013 forward","Annually","1",,,,,,"Eric Carzon","240-777-0048","ADD",
"FY24 & Beyond","Public Libraries","Items borrowed through interlibrary loan","Value is total number of items borrowed for customers through the state network",,"P4",,"10","10","5","5","0","0","5","5","5","5","0","5","55","Yes","RELAIS ILL system","No","FY2013 forward","Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","One-hour instruction in basic literacy,  ESL,  or English for daily use","Value is the total number of one-hour sessions for instruction in basic literacy,  ESL,  or English for daily use in fiscal year.","Currently Unpublishable","P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","Yes","LCMC","No",,"Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Program Attendance for Adult and Teen Programs","focus on age group categories (i.e., PreK, Children, Teens, Adults, Seniors) as defined by and reported to the Institute of Museum and Library Services.",,"P4",,"10","8","5","5","0","0","5","5","5","5","0","5","53",,"Evanced","No","FY2011 forward","Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Questions via website,  email,  chat,  social media or letters answered","Value is the total number of information questions answered by staff via web,  social media or letter","Currently Unpublishable","P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","Yes","excel","Yes",,,"1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Senior program attendance","focus on age group categories (i.e., PreK, Children, Teens, Adults, Seniors) as defined by and reported to the Institute of Museum and Library Services.",,"P3",,"10","8","5","7","0","0","5","5","5","5","5","5","60","Yes","Evanced","No",,"Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Senior Smartrip or senior/disabled Metrorail passes sold","Value is the total number of discounted Senior Smartrip or senior/disabled Metrorail passes sold in Fiscal year",,"P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","Yes","excel","Yes",,"Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Songs downloaded","Number of songs downloaded to personal devices by MCPL customers","Currently Unpublishable","P4",,"10","10","5","5","0","0","5","5","5","5","0","5","55","Yes","Freegal","No","FY2013 forward","Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Summer reading program (SRP) books read","Value is total number of books recorded as read in SRP database in a given summer","Currently Unpublishable","P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","Yes","Evanced","No",,"Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Summer reading program (SRP) registration","Value is total number of signups for baby,  children and teen Summer Reading Program.","Currently Unpublishable","P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","Yes","Evanced","No",,"Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Teen Program Attendance","focus on age group categories (i.e., PreK, Children, Teens, Adults, Seniors) as defined by and reported to the Institute of Museum and Library Services.",,"P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","Yes","Evanced","No","FY2011 forward","Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Total children library cards registration","Value is total number of valid library cards for children ages 13 or under","Currently Unpublishable","P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","No","SIRSI  (MCPLs Integrated Library System)","No",,,"1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Total Hours of Room Bookings","Value is total number of hours that MCPL study rooms were booked in the fiscal year, excluding CUPF rentals.",,"P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","Yes","CUPF,  other calendaring software","Yes","fy2013 forward","Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Total Public Service Hours","Total hours open per month for whole system",,"P5",,"9","10","5","5","0","0","5","0","5","5","0","5","49","No","Excel","Yes",,"Annually","36",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Total questions answered","Value is the total number of reference questions answered.",,"P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","Yes","excel","Yes",,"Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Total use of office resources","Value is total annual website visits,  database downloads,  Wi-Fi use,  computer sessions,  AWE Early Literacy Workstations.",,"P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","Yes","multiple","Yes",,,"1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Use of Children-specific databases","Value is total number of sessions in one of MCPL children specific databases","Currently Unpublishable","P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","No","multiple","No",,"Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Visits by schools and day care centers to branches","Value is total number of visits to the library by outside educational groups in fiscal year",,"P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","No","evanced","No",,"Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Visits to MCPL Kids Page","Value is total number of visits to MCPL's Kids page.",,"P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","No","Google Analytics","No",,"Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Visits to our website","Value is total number of visits to MCPL website in a fiscal year","Currently Unpublishable","P5",,"7","6","0","10","0","0","0","0","5","0","0","5","33","Yes","Google Analytics","No",,,"1",,,,,,"Eric Carzon","240-777-0048","REMOVE",
"FY24 & Beyond","Public Libraries","Volunteer hours","Value is total number of volunteer hours contributed to MCPL in fiscal year",,"P4",,"10","8","5","5","0","0","5","5","5","5","5","5","58","Yes","excel","Yes",,"Annually","1",,,,,,"Eric Carzon","240-777-0048",,
"FY24 & Beyond","Public Libraries","Website visits","Number of visits to MCPL website by month.",,"P5",,"7","6","0","10","0","0","0","0","5","0","0","5","33","No","Google analytics","Yes",,"Annually","36",,,,,,"Eric Carzon","240-777-0048",,
"FY16","Recreation Department","Open Gym Activities Spring","Recreation Spring Open Gym Activities","Published","P1","https://data.montgomerycountymd.gov/Community-Recreation/Recreation-Spring-Open-Gym-Activities/ijwf-vj4h","10","2","10","5","5","0","10","10","5","10","10","5","82","Yes",,"Yes",,"Quarterly","30",,,,,,"Ginny Horvath","6824-07-01T00:00:00",,
"FY16","Recreation Department","Spring Programs","Spring Programs","Published","P1","https://data.montgomerycountymd.gov/Community-Recreation/Recreation-Spring-Programs-2016/imqa-htns","10","2","10","10","5","0","5","10","5","10","10","5","82",,,,,"Annually",,,,,,,"Ginny Horvath","6842-07-01T00:00:00",,
"FY16","Recreation Department","Summer Camps","Summer Camps","Published","P1","https://data.montgomerycountymd.gov/Community-Recreation/Recreation-Summer-Camps-2016/qx87-6tqs","10",,"10","10","5","0","5","10","5","10","10","5","82",,,,,"Annually",,,,,,,"Ginny Horvath","6842-07-01T00:00:00","ADD",
"FY16","Recreation Department","Summer Programs","Summer Programs","Published","P1","https://data.montgomerycountymd.gov/Community-Recreation/Recreation-Summer-Programs/bjnn-2jr5","10","2","10","8","5","0","10","10","5","10","10","5","85","Yes",,,,"Annually","30",,,,,,"Ginny Horvath","6842-07-01T00:00:00",,
"FY16","Recreation Department","Winter Programs","Winter Programs","Published","P1","https://data.montgomerycountymd.gov/Community-Recreation/Recreation-Winter-Programs-2016/hnxy-k9ez","10","2","10","10","5","0","5","10","5","10","10","5","82",,,,,"Annually",,,,,,,"Ginny Horvath","6842-07-01T00:00:00",,
"FY17","Recreation Department","Open Gym Activities Fall","Recreation Fall Open Gym Activities","Published","P1","https://data.montgomerycountymd.gov/Community-Recreation/Gym-Activities/3n2i-j4wu","10","2","10","5","5","0","10","10","5","10","10","5","82","Yes",,"Yes",,"Quarterly","30",,,,,,"Ginny Horvath","6824-07-01T00:00:00",,
"FY17","Recreation Department","Open Gym Activities Summer","Recreation Summer Open Gym Activities","Published","P1","https://data.montgomerycountymd.gov/Community-Recreation/Recreation-Summer-Programs/bjnn-2jr5","10","2","10","5","5","0","10","10","5","10","10","5","82","Yes",,"Yes",,"Quarterly","30",,,,,,"Ginny Horvath","6824-07-01T00:00:00",,
"FY17","Recreation Department","Open Gym Activities Winter","Recreation Winter Open Gym Activities","Published","P1","https://data.montgomerycountymd.gov/Community-Recreation/Winter-2017-Open-Gym-Schedule/4z6a-8zhq/data","10","2","10","5","5","0","10","10","5","10","10","5","82","Yes",,"Yes",,"Quarterly","30",,,,,,"Ginny Horvath","6824-07-01T00:00:00",,
"FY18","Recreation Department","Fall Programs",,"Published","P1","https://data.montgomerycountymd.gov/Community-Recreation/Recreation-Winter-Programs/33n4-enx8/data","10","2","10","10","5","0","5","10","5","10","10","5","82",,,,,"Annually",,,,,,,"Ginny Horvath","6842-07-01T00:00:00",,
"FY18","Recreation Department","Open Gym Activities Summer","Recreation Summer Open Gym Activities","Published","P1","https://data.montgomerycountymd.gov/Community-Recreation/Recreation-Summer-Programs/bjnn-2jr5/data","10","2","10","5","5","0","10","10","5","10","10","5","82","Yes",,"Yes",,"Quarterly","30",,,,,,"Ginny Horvath","240-777-6842",,
"FY23","Recreation Department","Spring Programs-update","Spring Programs",,"P1","https://data.montgomerycountymd.gov/Community-Recreation/Recreation-Spring-Programs-2016/imqa-htns","10","2","10","10","5","0","5","10","5","10","10","5","82",,,,,"Annually",,,,,,,"Ginny Horvath","6842-07-01T00:00:00",,
"FY23","Recreation Department","Summer Camps-update","Summer Camps",,"P1","https://data.montgomerycountymd.gov/Community-Recreation/Recreation-Summer-Camps-2016/qx87-6tqs","10",,"10","10","5","0","5","10","5","10","10","5","82",,,,,"Annually",,,,,,,"Ginny Horvath","6842-07-01T00:00:00","ADD",
"FY23","Recreation Department","Summer Programs-update","Summer Programs",,"P1","https://data.montgomerycountymd.gov/Community-Recreation/Recreation-Summer-Programs/bjnn-2jr5","10","2","10","8","5","0","10","10","5","10","10","5","85","Yes",,,,"Annually","30",,,,,,"Ginny Horvath","6842-07-01T00:00:00",,
"FY23","Recreation Department","Winter Programs-update","Winter Programs",,"P1","https://data.montgomerycountymd.gov/Community-Recreation/Recreation-Winter-Programs-2016/hnxy-k9ez","10","2","10","10","5","0","5","10","5","10","10","5","82",,,,,"Annually",,,,,,,"Ginny Horvath","6842-07-01T00:00:00",,
"FY23","Recreation Department","Open Gym Activities Fall-update","Recreation Fall Open Gym Activities",,"P1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FY14","Technology  Enterprise Business Solutions","2012 Election Polling Places","Location of all 2012 Election Polling Places,  including the Early Voting Centers.","Published",,"https://data.montgomerycountymd.gov/Elections/2012-Election-Polling-Places/3b5m-syzr",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,"Apollo Teng","240-777-2883",,
"FY14","Technology  Enterprise Business Solutions","2014 Early Voting Centers","2014 Early Voting Centers","Published",,"https://data.montgomerycountymd.gov/Elections/2014-Election-Early-Voting-Centers/2bng-h6xm",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,,,,
"FY14","Technology  Enterprise Business Solutions","Cable Complaints","This data set provides information on cable complaints reported to Montgomery County,  MD Cable Office","Published",,"https://data.montgomerycountymd.gov/Government/Cable-Complaints/v2ei-xfce",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,,,,
"FY14","Technology  Enterprise Business Solutions","Cable Inspections","This data set provides information on inspections performed by the Montgomery County Cable Office since September 1,  2010.","Published",,"https://data.montgomerycountymd.gov/Government/Cable-Inspections/tzyi-s757",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,,,,
"FY14","Technology  Enterprise Business Solutions","Election Polling Places - 2012","Geographic data: locations of election polling places for the 2012 election","Published",,"https://data.montgomerycountymd.gov/Elections/2012-Election-Polling-Places/3b5m-syzr",,,,,,,,,,,,,,,,,,"Annually",,,,,,,,,,
"FY14","Technology  Enterprise Business Solutions","Fire Stations","Address and Locations for all Fire Stations in Montgomery County,  MD.","Published",,"https://data.montgomerycountymd.gov/Public-Safety/Montgomery-County-Fire-Stations/68ds-tcpy",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,,,,
"FY14","Technology  Enterprise Business Solutions","Geographic data:   Health & Human Services (HHS) Facilities","Address and locations for Health & Human Services (HHS) Facilities in Montgomery County,  MD.","Published",,"https://data.montgomerycountymd.gov/Health-and-Human-Services/Health-Human-Services-HHS-Facilities/ie8m-t54q",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,,,,
"FY14","Technology  Enterprise Business Solutions","Geographic data:   Library locations","Locations of all Montgomery County,  MD Public Libraries.","Published",,"https://data.montgomerycountymd.gov/Community-Recreation/Montgomery-County-Public-Libraries/ah63-vrn9",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,,,,
"FY14","Technology  Enterprise Business Solutions","Geographic data:   Post Offices","Address and Locations for Post Offices in Montgomery County,  MD.","Published",,"https://data.montgomerycountymd.gov/Community/Post-Offices-Map/yi53-eg4q",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,,,,
"FY14","Technology  Enterprise Business Solutions","Hospital Locations","Address and Locations for Hospitals in Montgomery County,  MD and the immediate vicinity.","Published",,"https://data.montgomerycountymd.gov/Health-and-Human-Services/Hospitals-Map/qtub-p7bm",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,,,,
"FY14","Technology  Enterprise Business Solutions","Public Schools","Address and Locations of all Public Schools in Montgomery County,  MD.","Published",,"https://data.montgomerycountymd.gov/Education/All-Public-Schools-Map/u3bw-vn6r",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,,,,
"FY14","Technology  Enterprise Business Solutions","Transmission Facilities Application Status & Location","Information on all transmission facility applications (new tower or attachments) filed with the Montgomery County Cable Office for telecommunications and radio & TV transmission sites,  including the location of the tower and the disposition of the application.","Published",,"https://data.montgomerycountymd.gov/Community-Recreation/Transmission-Facilities-Application-Status-Locatio/j2i5-vax9",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,,,,
"FY15","Technology  Enterprise Business Solutions","Cemeteries","Cemeteries","Published",,"https://data.montgomerycountymd.gov/Environment/Montgomery-County-Cemeteries/6gi7-775f",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Bus Stops,  Metro Bus","WMATA Metro Bus Stops","Published","P1","https://data.montgomerycountymd.gov/Transportation/Montgomery-County-Metro-Stations/4di2-4hnz","10","10","10","10","5","0","10","10","5","10","10","5","95",,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Business Parks","Business Parks","Published",,"https://data.montgomerycountymd.gov/Business/Montgomery-County-Business-Parks/rkpg-nghx",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Census Block Group","The groupings of two or more Census Blocks","Published",,"https://data.montgomerycountymd.gov/Technology/Census-Block-Groups-2010-geographic-data-See-About/a5zi-3qt2",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Census Blocks","The most basic population tabulation unit,  typically corresponding to a city block","Published",,"https://data.montgomerycountymd.gov/Technology/Census-Blocks-by-Population-Density-2012-ACS-See-A/e9zf-3ztk",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Census Tracts","US Census Bureau defined population tabulation unit,  roughly 6000 residents to a Tract","Published",,"https://data.montgomerycountymd.gov/Elections/Census-Tracts-2010-geographic-data-/g3te-25bn",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Colleges & Universities","Colleges & Universities","Published",,"https://data.montgomerycountymd.gov/Education/Montgomery-County-Colleges-and-Universities/9v9e-jcga",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,"Apollo Teng","240-777-2883",,
"FY15","Technology  Enterprise Business Solutions","Congressional Districts in Montgomery County","Congressional Districts in Montgomery County","Published",,"https://data.montgomerycountymd.gov/Elections/Montgomery-County-Congressional-Districts/ygyh-cq7w",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Councilmember Districts","The 5 Councilmember Districts of the County","Published",,"https://data.montgomerycountymd.gov/Government/Council-Districts/c3s8-g26n",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","County Boundary","County Boundary","Published",,"https://data.montgomerycountymd.gov/Government/Montgomery-County-Boundary/i65b-5sdz",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Fire Hydrants","Sources: WSSC,  City of Rockville.  Extensive QC by MCFRS","Published",,"https://data.montgomerycountymd.gov/Public-Safety/Montgomery-County-Fire-Hydrants/d7i2-mvrw",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Fire Station Areas","Fire Station Areas","Published",,"https://data.montgomerycountymd.gov/dataset/Fire-Station-Areas/7b5z-y34t",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Hospitals","Address and Locations for Hospitals in Montgomery County,  MD and the immediate vicinity.","Published",,"https://data.montgomerycountymd.gov/Health-and-Human-Services/Hospitals-Map/qtub-p7bm",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,"Apollo Teng","240-777-2883",,
"FY15","Technology  Enterprise Business Solutions","Legislative Districts in Montgomery County","Legislative Districts in Montgomery County","Published",,"https://data.montgomerycountymd.gov/Elections/Montgomery-County-Legislative-Districts/qudu-hxw7",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Libraries","Locations of all Montgomery County,  MD Public Libraries.","Published",,"https://data.montgomerycountymd.gov/Community-Recreation/Montgomery-County-Public-Libraries/ah63-vrn9",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,"Apollo Teng","240-777-2883",,
"FY15","Technology  Enterprise Business Solutions","Liquor Stores","Liquor Stores","Published",,"https://data.montgomerycountymd.gov/Community-Recreation/Liquor-Stores/pjdr-8brr",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,"Apollo Teng","240-777-2883",,
"FY15","Technology  Enterprise Business Solutions","Metro Stations","Metro Stations","Published",,"https://data.montgomerycountymd.gov/Transportation/Montgomery-County-Metro-Stations/4di2-4hnz",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,"Apollo Teng","240-777-2883",,
"FY15","Technology  Enterprise Business Solutions","Neighborhoods","Neighborhoods","Published",,"https://data.montgomerycountymd.gov/dataset/Neighborhoods/e2m9-uugw",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Park and Ride Lots","Park and Ride Lots Map","Published","P3","https://data.montgomerycountymd.gov/Transportation/Park-Ride-Lots-arcgis_rest_services_ploi_park_ride/phxu-5czp","7","2","10","10","5","0","5","10","5","10","5","0","69",,,,,,,,,,,,"Apollo Teng","240-7772883",,
"FY15","Technology  Enterprise Business Solutions","Parking Districts","Parking Districts","Published","P3","https://data.montgomerycountymd.gov/Transportation/Parking-Lot-District-Boundaries/y4yx-gcwh","7","2","10","10","5","0","5","10","5","10","5","0","69",,,,,,,,,,,,"Apollo Teng","240-7772883",,
"FY15","Technology  Enterprise Business Solutions","Parking Lots","Parking Lots","Published","P1","https://data.montgomerycountymd.gov/Transportation/Map-of-Garage-and-Lot-Locations/t292-96ux","9","2","10","10","5","0","10","10","5","10","10","5","96",,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Police Beats","Police Beats","Published","P1","https://data.montgomerycountymd.gov/Public-Safety/Police-Districts/ce46-mg5z","9","2","10","10","5","0","10","10","5","10","10","5","86",,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Police Districts","The 6 Police Districts","Published","P1","https://data.montgomerycountymd.gov/Public-Safety/Police-Districts/ce46-mg5z","9","2","10","10","5","0","10","10","5","10","10","5","86",,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
