"applicationtype","permitno","worktype","usecode","addeddate","issueddate","status","buildingarea","declaredvaluation","description","stno","predir","stname","suffix","postdir","city","state","zip","latitude","longitude","geolocation"
"COMMERCIAL BUILDING","946464","ADD","ASSEMBLY BUILDING","2021-03-24T11:03:41.000","2021-11-18T01:11:00.000","Issued","370","70000","Customer Wants To Use ePlans,Add 315 sf multi-purpose room to existing Community Building. *** PERMIT IS BEING REVIEWED AND APPROVED IN EPLANS UNDER PERMIT 946449","3600",,"BEL PRE","RD",,"SILVER SPRING","MD","20906","39.092675","-77.072721","
,  
(39.092675, -77.072721)"
"COMMERCIAL BUILDING","966704","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-09-12T02:09:44.000","2021-11-17T03:11:30.000","Issued","500","3600","Customer Wants To Use ePlans,crawl space repairs","8511",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","965206","CONSTRUCT","TRAILER","2021-08-27T11:08:32.000","2021-11-17T02:11:29.000","Issued","300","12000","Customer Wants To Use ePlans,Erect of Temporary 10'x20' Tent Walk up Flu Vaccination tent. No water needed. In Med Ctr.","10810",,"CONNECTICUT","AVE",,"KENSINGTON","MD","20895","39.032823","-77.076139","
,  
(39.032823, -77.076139)"
"COMMERCIAL BUILDING","968416","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-09-27T01:09:45.000","2021-11-16T09:11:16.000","Issued","125.17","7500","Customer Wants To Use ePlans,1 illuminated V Shape monument sign","57",,"RANDOLPH","RD",,"SILVER SPRING","MD","20904","39.076075","-77.004204","
,  
(39.076075, -77.004204)"
"COMMERCIAL BUILDING","972169","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-10-27T02:10:42.000","2021-11-16T01:11:45.000","Issued","28709","230003","Customer Wants To Use ePlans,Renovation consists of like-kind replacement of material for Apt/Condo units that have smoke fire damage 8111 Needwood Rd Derwood MD 20855 Units 204, 203, 202, 104","8111",,"NEEDWOOD","RD",,"DERWOOD","MD","20855","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","968849","CONSTRUCT","FENCE","2021-09-30T11:09:55.000","2021-11-15T09:11:42.000","Issued","0","6000","Revision ,1 - Adding 106� of fence to an existing newly permitted and installed fence line.,Customer Wants To Use ePlansCustomer Wants To Use ePlans,Installing a 6' wooden fence for Wildwood Shopping Center","10241",,"OLD GEORGETOWN","RD",,"BETHESDA","MD","20814","39.024095","-77.123842","
,  
(39.024095, -77.123842)"
"COMMERCIAL BUILDING","957605","CONSTRUCT SHEETING/SHORING","COMMERCIAL MISCELLANEOUS STRUC","2021-06-24T01:06:40.000","2021-11-12T12:11:37.000","Issued","100000","3000000","Customer Wants To Use ePlans,Support of excavation for multi-family building, garage, and permanent retaining wall.,PROW Permit is required for this COMBUILD Permit","5159",,"POOKS HILL","RD",,"BETHESDA","MD","20814","39.015171","-77.104676","
,  
(39.015171, -77.104676)"
"COMMERCIAL BUILDING","966716","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-09-12T03:09:53.000","2021-11-12T06:11:44.000","Issued","500","8400","Customer Wants To Use ePlans,crawl space repair","8605",,"BRADFORD","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","970083","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-10-11T11:10:29.000","2021-11-12T02:11:01.000","Issued","144","6826","Customer Wants To Use ePlans,Construct an 8' x 18' deck with privacy panel.","731",,"WEALD","WAY",,"CLARKSBURG","MD","20871","39.22925","-77.27753","
,  
(39.22925, -77.27753)"
"COMMERCIAL BUILDING","969415","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-10-05T02:10:54.000","2021-11-10T07:11:36.000","Issued","9131","467238","Customer Wants To Use ePlans,RENOVATION CONSISTS OF LIKE-KIND REPLACEMENT OF MATERIALS FOR APTS/CONDO UNITS THAT HAS SMOKE FIRE","9906",,"WALKER HOUSE","RD",,"MONTGOMERY VILLAGE","MD","20886","39.16173","-77.205879","
,  
(39.16173, -77.205879)"
"COMMERCIAL BUILDING","970094","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-10-11T12:10:53.000","2021-11-09T11:11:09.000","Issued","144","6826","Customer Wants To Use ePlans,Construct an 8' x18' deck with privacy panel.","743",,"WEALD","WAY",,"CLARKSBURG","MD","20871","39.229507","-77.277814","
,  
(39.229507, -77.277814)"
"COMMERCIAL BUILDING","961752","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING HIGH RISE","2021-07-29T02:07:28.000","2021-11-09T03:11:47.000","Issued","0","442619","Customer Wants To Use ePlans,Sealant and coating installation at building facade with minor concrete repairs as needed.","9039",,"SLIGO CREEK","PKWY",,"SILVER SPRING","MD","20901","39.004212","-77.013478","
,  
(39.004212, -77.013478)"
"COMMERCIAL BUILDING","961896","INSTALL","WIRELESS EQUIPMENT","2021-07-30T02:07:44.000","2021-11-09T03:11:08.000","Issued","0","15000","Verizon is removing (1) existing antenna and (1) existing RRH. They are adding (1) new antenna and (2) new RRHs on an existing utility pole. The RRHs would be placed inside a new proposed equipment cabinet.","26332",,"RIDGE","RD",,"DAMASCUS","MD","20872","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","962544","INSTALL","WIRELESS EQUIPMENT","2021-08-05T11:08:44.000","2021-11-09T01:11:49.000","Issued","0","25000","Customer Wants To Use ePlans,Remove (3) &amp; add (6) antennas, remove (3) &amp; add (6) RRUs, remove (1) &amp; add (2) equipment cabinets, &amp; other equipment","8406",,"POSTOAK","RD",,"POTOMAC","MD","20854","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","961164","CONSTRUCT","TRAILER","2021-07-26T11:07:29.000","2021-11-08T03:11:51.000","Issued","1344","18500","Customer Wants To Use ePlans,Brookville bus depot microgrid integration on site jobsite office modular building.","8701",,"BROOKVILLE","RD",,"SILVER SPRING","MD","20910","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","964417","RESTORE AND / OR REPAIR","TOWNHOUSE","2021-08-20T11:08:17.000","2021-11-04T08:11:28.000","Issued","100","22000","Customer Wants To Use ePlans,Rebuild of structural wall, siding and windows","18955",,"HIGHSTREAM","DR",,"GERMANTOWN","MD","20874","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","970090","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-10-11T11:10:57.000","2021-11-04T08:11:12.000","Issued","144","6826","Customer Wants To Use ePlans,Construct an 8' x 18' deck with privacy panel.","739",,"WEALD","WAY",,"CLARKSBURG","MD","20871","39.229426","-77.277713","
,  
(39.229426, -77.277713)"
"COMMERCIAL BUILDING","968002","RESTORE AND / OR REPAIR","MERCANTILE BUILDING","2021-09-22T03:09:31.000","2021-11-04T02:11:12.000","Issued","4","208050","Customer Wants To Use ePlans,repair and replace an exterior column that was damaged by a vehicle","16510",,"SOUTH WESTLAND","DR",,"GAITHERSBURG","MD","20877","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","956289","CONSTRUCT","RETAINING WALL","2021-06-14T03:06:24.000","2021-11-03T03:11:54.000","Issued","2700","67000","Customer Wants To Use ePlans,To construct 2 commercial segmental block retaining walls.","6516",,"TALL TREE","TER",,"ROCKVILLE","MD","20852","39.049539","-77.134422","
,  
(39.049539, -77.134422)"
"COMMERCIAL BUILDING","970512","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-10-14T08:10:49.000","2021-11-02T09:11:04.000","Issued","490","6127","Customer Wants To Use ePlans,490' of 3' high wood fence. Commercial Proposal is in the document folder.","11931",,"SEVEN LOCKS","RD",,"POTOMAC","MD","20854","39.054183","-77.162615","
,  
(39.054183, -77.162615)"
"COMMERCIAL BUILDING","959819","INSTALL","WIRELESS EQUIPMENT","2021-07-14T04:07:10.000","2021-11-02T01:11:02.000","Issued","0","25000","Remove (3) &amp; add (3) antennas, remove (1) equipment cabinet, remove (3) &amp; add (3) RRUs, &amp; other associated equipment",,,,,,,,,"0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","952660","CONSTRUCT","MISCELLANEOUS STRUCTURE","2021-05-12T04:05:07.000","2021-11-01T09:11:50.000","Issued","1500","20000","Customer Wants To Use ePlans,The scope of work represented on these drawings has been provided in order to install a 1,500 SF temporary exterior classroom structure (by others).","5601",,"MASSACHUSETTS","AVE",,"BETHESDA","MD","20816","38.959716","-77.111893","
,  
(38.959716, -77.111893)"
"COMMERCIAL BUILDING","931159","ADD","EDUCATIONAL BUILDING","2020-10-26T09:10:27.000","2021-11-01T09:11:15.000","Issued","970","215000","Revision ,1 - OWNER REQUESTED REVISIONS,Customer Wants To Use ePlansCustomer Wants To Use ePlans,replace existing breezeway with new connector from parking structure to academic bldg; construct new vestibule at south entrance Lee wing; construct new popup at 5th floor roof for stair access for egress U&amp;O #380655","9650",,"ROCKVILLE","PIKE",,"BETHESDA","MD","20814","39.013984","-77.100237","
,  
(39.013984, -77.100237)"
"COMMERCIAL BUILDING","965529","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-08-31T01:08:33.000","2021-11-01T03:11:33.000","Issued","5000","309130.87","Customer Wants To Use ePlans,RENOVATION CONSISTS OF LIKE-KIND REPLACEMENT OF MATERIALS FOR APTS/CONDO UNITS THAT HAS SMOKE FIRE","18712",,"WALKERS CHOICE","RD",,"MONTGOMERY VILLAGE","MD","20886","39.164052","-77.205697","
,  
(39.164052, -77.205697)"
"COMMERCIAL BUILDING","952610","CONSTRUCT","EDUCATIONAL BUILDING","2021-05-12T12:05:56.000","2021-10-29T10:10:19.000","Issued","6034","360000","Customer Wants To Use ePlans,MCPS Portable Project - Emory Grove Center - 6 units(Group 2) - Installation of portable classroom units including addition of accessible means of egress &amp; electrical shed.","18100",,"WASHINGTON GROVE","LN",,"GAITHERSBURG","MD","20877","39.153328","-77.165249","
,  
(39.153328, -77.165249)"
"COMMERCIAL BUILDING","961181","INSTALL","MISCELLANEOUS STRUCTURE","2021-07-26T12:07:50.000","2021-10-29T08:10:31.000","Issued","83","17188","Customer Wants To Use ePlans,Remove existing Multi tenant Pylon sign and Install New 11'-5"" tall x 7' DF Illuminated Pylon Sign","12619",,"WISTERIA","DR",,"GERMANTOWN","MD","20874","39.170796","-77.261962","
,  
(39.170796, -77.261962)"
"COMMERCIAL BUILDING","952607","CONSTRUCT","EDUCATIONAL BUILDING","2021-05-12T12:05:35.000","2021-10-29T02:10:09.000","Issued","3585","180000","Customer Wants To Use ePlans,MCPS portable project - Emory Grove Center- 3 units - Installation of portable classroom units including addition of accessible means of egress &amp; electrical sheds.","18100",,"WASHINGTON GROVE","LN",,"GAITHERSBURG","MD","20877","39.153328","-77.165249","
,  
(39.153328, -77.165249)"
"COMMERCIAL BUILDING","952612","CONSTRUCT","EDUCATIONAL BUILDING","2021-05-12T01:05:59.000","2021-10-28T01:10:10.000","Issued","6672","360000","Customer Wants To Use ePlans,MCPS Portable Project - Emory Grove Center- 6 units(Group 3) - Installation of portable classroom units including addition of accessible means of egress &amp; electrical sheds.","18100",,"WASHINGTON GROVE","LN",,"GAITHERSBURG","MD","20877","39.153328","-77.165249","
,  
(39.153328, -77.165249)"
"COMMERCIAL BUILDING","959289","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-07-09T01:07:41.000","2021-10-27T10:10:09.000","Issued","266","10000","Customer Wants To Use ePlans,266 Sq. Ft. Deck,","14222",,"CASTLE","BLVD",,"SILVER SPRING","MD","20904","39.089536","-76.939166","
,  
(39.089536, -76.939166)"
"COMMERCIAL BUILDING","964747","RESTORE AND / OR REPAIR","BUSINESS BUILDING","2021-08-24T03:08:50.000","2021-10-27T09:10:59.000","Issued","1000","150000","Customer Wants To Use ePlans,Exterior Restore/Repair. All repairs in kind. Remove/replace a retaining wall per uploaded plans.","18111",,"PRINCE PHILIP","DR",,"OLNEY","MD","20832","39.154021","-77.055848","
,  
(39.154021, -77.055848)"
"COMMERCIAL BUILDING","957498","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-06-23T03:06:31.000","2021-10-27T02:10:17.000","Issued","468","59500","Customer Wants To Use ePlans,  Installation of multiple fences throughout the site and installation of an electronic front gate Maximum 6' tall fence and gates.","8804",,"POST OAK","RD",,"POTOMAC","MD","20854","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","930053","INSTALL","MISCELLANEOUS STRUCTURE","2020-10-14T02:10:21.000","2021-10-27T02:10:13.000","Issued","33","48400","Customer Wants To Use ePlans,Install one (1) 100 AMP electrical service and install eleven (11) decorative street lights. A total of 3 sq.ft will be disturbed or a each street light and the electrical service","17080",,"OXLEY FARM","RD",,"POOLESVILLE","MD","20837","39.134934","-77.420291","
,  
(39.134934, -77.420291)"
"COMMERCIAL BUILDING","966941","CONSTRUCT","TOWNHOUSE","2021-09-14T09:09:54.000","2021-10-26T04:10:31.000","Issued","3923.68","260650","Customer Wants To Use ePlans,LOT T010; 4 STY TOWNHOUSE; REFER BACK# 911387 (EMERSON IBC-REV); OPTS: INT UNIT, ELEV. 1, BUILT REVERSE, 2 CAR GARAGE, ALTERNATE 2ND FLOOR, BEDROOM/BATH ILO STUDY/POWDER, 4TH FLOOR LOFT/BED/BATH. UNIT 5 OF 6.
ROW# 365300.","8255",,"FRONT","LOOP",,"ROCKVILLE","MD","20855","39.127656","-77.169272","
,  
(39.127656, -77.169272)"
"COMMERCIAL BUILDING","961178","CONSTRUCT","MISCELLANEOUS STRUCTURE","2021-07-26T12:07:16.000","2021-10-26T02:10:44.000","Issued","521","31235","Customer Wants To Use ePlans,Remove existing 26' tall Tenant pylon sign and Install New 26' tall x 10' Illuminated Tenant Pylon Sign in same place as existing","12619",,"WISTERIA","DR",,"GERMANTOWN","MD","20874","39.170796","-77.261962","
,  
(39.170796, -77.261962)"
"COMMERCIAL BUILDING","962347","CONSTRUCT","BIOSCIENCE","2021-08-04T09:08:09.000","2021-10-26T02:10:25.000","Issued","4643.86","100000","Customer Wants To Use ePlans,The project is the construction of a new exterior loading dock with retaining walls and associated site work. This project will support the interior alteration work under permit COMBUILD-930498.    Bid Estimated submitted after permit in Project Dox was approved.&nbsp; Declared project cost listed as $278260.00","9920",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.097433","-77.202317","
,  
(39.097433, -77.202317)"
"COMMERCIAL BUILDING","958792","CONSTRUCT","MISCELLANEOUS STRUCTURE","2021-07-06T03:07:38.000","2021-10-26T01:10:29.000","Issued","200","150000","Customer Wants To Use ePlans,Construct masonry wall 36Lx5�8Hx7�D to support signage mounted on top; monument sign height 10�+. Includes water feature and electrical illumination. Sign variance #381512","13129",,"WINGED FOOT","LN",,"GERMANTOWN","MD","20874","39.200787","-77.271081","
,  
(39.200787, -77.271081)"
"COMMERCIAL BUILDING","962015","INSTALL","WIRELESS EQUIPMENT","2021-08-02T10:08:32.000","2021-10-25T10:10:23.000","Issued","0","20000","AT&amp;T proposes to REMOVE (6) existing antennas and (9) existing RRHs and INSTALL (6) new antennas and (9) new RRHs.","15030",,"FREDERICK","RD",,"ROCKVILLE","MD","20850","39.102304","-77.15668","
,  
(39.102304, -77.15668)"
"COMMERCIAL BUILDING","966934","CONSTRUCT","TOWNHOUSE","2021-09-14T09:09:47.000","2021-10-22T10:10:22.000","Issued","3923.68","260650","Customer Wants To Use ePlans,LOT T006; NEW 4 STY TOWNHOUSE; REFER BACK# 911386 (EMERSON IBC-STD); Options: ELEV. 1, BUILT STD, 2 CAR GARAGE, HIGH VISABILITY, FIREPLACE, ALTERNATE 2ND &amp; 3RD FLOOR; BEDROOM/FULL BATH ILO STUDY/POWDER; 4TH FLOOR LOFT BEDROOM/BATH/TERRACE. UNIT 1 OF 6. ROW# 365300.","8247",,"FRONT","LOOP",,"ROCKVILLE","MD","20855","39.127546","-77.169496","
,  
(39.127546, -77.169496)"
"COMMERCIAL BUILDING","960117","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-07-16T11:07:46.000","2021-10-22T03:10:57.000","Issued","102500","6300000","Installation of Canopy PV Solar system that is comprised of PV panels, PV inverters, associated electrical equipment, and a canopy structure installed over the existing parking lot on deep foundations.&nbsp; The system will connect into the Microgrid project�s electrical system.&nbsp; Canopies A,B,C,&amp;D work area is a total of 102,500 Square Feet.&nbsp;  Child permit to 954566.","8710",,"BROOKVILLE","RD",,"SILVER SPRING","MD","20910","38.998646","-77.058605","
,  
(38.998646, -77.058605)"
"COMMERCIAL BUILDING","970917","CONSTRUCT","MISCELLANEOUS STRUCTURE","2021-10-18T01:10:01.000","2021-10-22T03:10:36.000","Issued","901","119354","Customer Wants To Use ePlans,This construct permit is related to Permit #954566 and is for the Retaining Wall associated with this Microgrid Project. The Retaining Wall will be a Gabion Wall Structure comprised of stone filled gabion baskets of various sizes. The total length of the Gabion Wall is 216.8ft and includes a 42in handrail with posts spaced 4ft C-C. The handrail is located on top of the structure and spans the entire length of the structure. See Permit #954566 drawing for full details.","8710",,"BROOKVILLE","RD",,"SILVER SPRING","MD","20910","38.998646","-77.058605","
,  
(38.998646, -77.058605)"
"COMMERCIAL BUILDING","954566","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-05-28T11:05:02.000","2021-10-22T03:10:26.000","Issued","5667","6300000","Revision ,001 - This revision is to accommodate manufacture updates and minor changes from original 100% drawings.,Customer Wants To Use ePlans Customer Wants To Use ePlan.&nbsp; Microgrid project at Brookville Bus Depot. Project includes new generator, Battery Energy Storage System,&nbsp; associated electrical infrastructure, and microgrid controls. Retaining wall is under AP 970917, reviews under 954566. New canopy structures and PV system installations are under AP 960117.&nbsp;","8710",,"BROOKVILLE","RD",,"SILVER SPRING","MD","20910","38.998646","-77.058605","
,  
(38.998646, -77.058605)"
"COMMERCIAL BUILDING","949294","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING HIGH RISE","2021-04-15T02:04:13.000","2021-10-22T03:10:01.000","Issued","4500","590000","Customer Wants To Use ePlans,Replace foundation wall waterproofing.","2445",,"LYTTONSVILLE","RD",,"SILVER SPRING","MD","20910","38.999964","-77.052487","
,  
(38.999964, -77.052487)"
"COMMERCIAL BUILDING","966943","CONSTRUCT","TOWNHOUSE","2021-09-14T09:09:11.000","2021-10-22T02:10:01.000","Issued","3923.68","260650","Customer Wants To Use ePlans,LOT T011; NEW 4 STY TOWNHOUSE; REFER BACK# 911387 (EMERSON IBC-REV); OPTS: END UNIT, ELEV. 1, BUILT REVERSE, 2 CAR GARAGE, HIGH VISABILITY, ALTERNATE 3RD FLOOR PLAN, BEDROOM/BATH ILO STUDY/POWDER; 4TH FLOOR LOFT/ BED/BATH. UNIT 6 OF 6.
ROW#365300.","8257",,"FRONT","LOOP",,"ROCKVILLE","MD","20855","39.127693","-77.169195","
,  
(39.127693, -77.169195)"
"COMMERCIAL BUILDING","953028","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-05-14T03:05:04.000","2021-10-21T12:10:50.000","Issued","267","16000","Customer Wants To Use ePlans,Installation of two Monument signs with digital display on both right and left side of Traville Village Center entry. approved variance hearing # 211757 Sign Permit Numbers: 951969(left side) and 951970(right side)","9700",,"TRAVILLE GATEWAY","DR",,"ROCKVILLE","MD","20850","39.091361","-77.204398","
,  
(39.091361, -77.204398)"
"COMMERCIAL BUILDING","958799","CONSTRUCT","MISCELLANEOUS STRUCTURE","2021-07-06T04:07:44.000","2021-10-21T12:10:21.000","Issued","150","75000","Customer Wants To Use ePlans,Construct masonry wall 30Lx4Hx2D to support signage mounted on top; monument sign height 9�7+. Includes electrical illumination. Sign variance #381512","308",,"BALTUSROL","DR",,"GERMANTOWN","MD","20874","39.200283","-77.274022","
,  
(39.200283, -77.274022)"
"COMMERCIAL BUILDING","967996","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-09-22T02:09:31.000","2021-10-21T08:10:21.000","Issued","1800","55000","Customer Wants To Use ePlans, SELECTIVE DEMOLITION due to Fire and Water Damage. Removing of structural wood framing of roof and all floors down to foundation elements on east wing.&nbsp;And removing debris and finishes on west wing&nbsp;to help Engineer and Architect to access and assess framing members for structural&nbsp;damage. Repair drawings for both wings will be submitted under separate building permit.","13111",,"MILLHAVEN","PL",,"GERMANTOWN","MD","20874","39.149819","-77.276644","
,  
(39.149819, -77.276644)"
"COMMERCIAL BUILDING","966938","CONSTRUCT","TOWNHOUSE","2021-09-14T09:09:57.000","2021-10-21T02:10:02.000","Issued","3923.68","260650","Customer Wants To Use ePlans,LOT T007; NEW 4 STY TOWNHOUSE; REFER BACK# 911386 (EMERSON IBC-STD) OPTS: INT UNIT, ELEV. 1, BUILT STD, 2 CAR GARAGE, ALTERNATE 3RD FL PLAN, BEDROOM/BATH ILO STUDY/POWDER; 4TH FLOOR LOFT BED/BATH/TERRACE. UNIT 2 OF 6. ROW#365300.","8249",,"FRONT","LOOP",,"ROCKVILLE","MD","20855","39.127584","-77.169425","
,  
(39.127584, -77.169425)"
"COMMERCIAL BUILDING","940436","INSTALL","WIRELESS EQUIPMENT","2021-01-28T02:01:58.000","2021-10-21T01:10:48.000","Issued","0","20000","Remove/relocate/install wireless communications antennas, RRH's, and associated support equipment on existing Antenna mount. Install associated equipment at rooftop level and on existing LTE Rack in an existing equipment shelter. Remove/re-route/install all necessary coaxial cables, jumpers, fiber, and DC cables routed from equipment shelter on rooftop level to antenna and RRH","5225",,"POOKS HILL","RD",,"BETHESDA","MD","20814","39.016565","-77.106555","
,  
(39.016565, -77.106555)"
"COMMERCIAL BUILDING","960111","ADD","TOWER","2021-07-16T11:07:20.000","2021-10-21T01:10:13.000","Issued","150","41500","Install (3) Antennas (1 per sector) on new Antenna mounts. Install (6) Radio Units (2 per sector); (1) OVP Device; (1) Hybrid cable; and associated jumpers on existing communications tower. Install (1) 5x7' steel platform within a 10'x15' lease area within the existing compound. Install (1) Ice Bridge, PPC Cabinet, Equipment Cabinet, Power Conduit, Telco COnduit, Telco-Fiber Box, GPS Unit, and Meter socket within ground space and compound.","15948",,"DERWOOD","RD",,"ROCKVILLE","MD","20855","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","966940","CONSTRUCT","TOWNHOUSE","2021-09-14T09:09:00.000","2021-10-20T11:10:51.000","Issued","3923.68","158250","Customer Wants To Use ePlans,LOT T009; 4 STY TOWNHOUSE (MPDU); REFER BACK# 911389 (TULANE IBC-REV); OPTS: MPDU, INT UNIT, ELEV. 2, BUILT REVERSE, 1 CAR GARAGE, 4TH FLOOR LOFT/BED/BATH. UNIT 4 OF 6.
ROW# 365300.","8253",,"FRONT","LOOP",,"ROCKVILLE","MD","20855","39.127631","-77.169326","
,  
(39.127631, -77.169326)"
"COMMERCIAL BUILDING","966939","CONSTRUCT","TOWNHOUSE","2021-09-14T09:09:22.000","2021-10-20T11:10:13.000","Issued","3923.68","158250","Customer Wants To Use ePlans,LOT T008; 4 STY TOWNHOUSE (MPDU); REFER BACK# 911388 (TULANE IBC-STD); OPTS: MPDU, INT UNIT, ELEV. 2, BUILT STD, 1 CAR GARAGE, 4TH FLOOR LOFT/BED/BATH.
UNIT 3 OF 6.
ROW# 365300.","8251",,"FRONT","LOOP",,"ROCKVILLE","MD","20855","39.127612","-77.169366","
,  
(39.127612, -77.169366)"
"COMMERCIAL BUILDING","967490","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING HIGH RISE","2021-09-17T01:09:20.000","2021-10-20T10:10:46.000","Issued","33000","537583","Revision ,1 - Scope increase due to Engineer's site visit observations,Customer Wants To Use ePlans Customer Wants To Use ePlans,Program would not allow adding an e-mail address to Contractor's Contact ID - Concrete Protection and Restoration, 2811 Lord Baltimore Dr., Baltimore MD, 21244, bmartel@concretecpr.com. Garage concrete repairs and deck drain replacement and new installations per engineer's direction.","4400",,"EAST WEST","HWY",,"BETHESDA","MD","20814","38.984678","-77.089885","
,  
(38.984678, -77.089885)"
"COMMERCIAL BUILDING","963573","CONSTRUCT","TOWNHOUSE","2021-08-13T10:08:35.000","2021-10-18T01:10:40.000","Issued","3231","160000","Customer Wants To Use ePlans,CONSTRUCT TOWNHOME ON LOT
VERA INTERIOR UNIT ELEVATION B
REFERBACK APPLICATION AP# 946528","16261",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125817","-77.168156","
,  
(39.125817, -77.168156)"
"COMMERCIAL BUILDING","926364","ADD","ASSEMBLY BUILDING","2020-09-11T09:09:35.000","2021-10-15T11:10:55.000","Issued","1484","350000","Customer Wants To Use ePlans,Work includes addition of 2 vestibules into dining spaces and expansion of an assembly room.  SISTER PERMIT 930394 (Alteration)","3301","N","LEISURE WORLD","BLVD",,"SILVER SPRING","MD","20906","39.109612","-77.06565","
,  
(39.109612, -77.06565)"
"COMMERCIAL BUILDING","953519","ADD","COMMERCIAL MISCELLANEOUS STRUC","2021-05-19T02:05:39.000","2021-10-15T10:10:10.000","Issued","630","40025","Customer Wants To Use ePlans,Add (2) exterior concrete pads to house (2) tanks. Modify existing fence enclosure to extend and remove existing wood slats and replace with TREX slat material. Add (1) sidewalk to link exterior door to existing walk.","20340",,"SENECA MEADOWS","PKWY",,"GERMANTOWN","MD","20876","39.189326","-77.254279","
,  
(39.189326, -77.254279)"
"COMMERCIAL BUILDING","962413","CONSTRUCT","MISCELLANEOUS STRUCTURE","2021-08-04T01:08:13.000","2021-10-15T03:10:51.000","Issued","13374","2122750","Customer Wants To Use ePlans,Construct a new concrete pad, 27' x 27' 9"" for installation of two (2) new AHU's with associated ACCU's to be placed on roof; replacement of 6 AHU/ACCU's on roof.","19420",,"WALTER JOHNSON","RD",,"GERMANTOWN","MD","20874","39.17485","-77.27063","
,  
(39.17485, -77.27063)"
"COMMERCIAL BUILDING","930056","INSTALL","MISCELLANEOUS STRUCTURE","2020-10-14T02:10:59.000","2021-10-15T03:10:38.000","Issued","18","26400","Customer Wants To Use ePlans,Install one (1) 100 AMP electric service and install six (6) decorative street lights. A total of 3 sq.ft. will be disturbed for each street light and the electrical service","19925",,"BODMER","AVE",,"POOLESVILLE","MD","20837","39.136619","-77.418263","
,  
(39.136619, -77.418263)"
"COMMERCIAL BUILDING","963556","CONSTRUCT","TOWNHOUSE","2021-08-13T10:08:33.000","2021-10-14T07:10:46.000","Issued","3231","160000","Customer Wants To Use ePlans,CONSTRUCT TOWNHOME ON LOT
VERA INTERIOR UNIT ELEVATION A
REFERBACK APPLICATION AP# 946528","16253",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125691","-77.168057","
,  
(39.125691, -77.168057)"
"COMMERCIAL BUILDING","963584","CONSTRUCT","TOWNHOUSE","2021-08-13T11:08:40.000","2021-10-14T01:10:22.000","Issued","3231","160000","Customer Wants To Use ePlans,CONSTRUCT TOWNHOME ON LOT VERA END UNIT ELEVATION B REFERBACK APPLICATION AP# 943082 No deck proposed on this application. PUE in rear. Future deck will need separate Zoning review.","16269",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125959","-77.168269","
,  
(39.125959, -77.168269)"
"COMMERCIAL BUILDING","963555","CONSTRUCT","TOWNHOUSE","2021-08-13T09:08:16.000","2021-10-13T11:10:40.000","Issued","3231","160000","Customer Wants To Use ePlans,CONSTRUCT TOWNHOME ON LOT
VERA END UNIT ELEVATION B
REFERBACK APPLICATION AP# 943082","16251",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125643","-77.168018","
,  
(39.125643, -77.168018)"
