"agencyid","agencyname","id","dateadded","dateupdated","needlink","needtitle","needdetails","needaddress","needcity","needstate","needzip","needdatetype","needdate","registrationclosed","needhoursdescription","needagerequirements","needallowteams","needvolunteersneeded","needcontact","interests","qualifications","initiativetitle","geo_location"
"76245","Habitat For Humanity Metro Maryland","541003","2020-09-15T00:00:00.000","2022-05-06T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=541003","Volunteer with Construction Experience (Crew Leader)","Crew Leaders are the backbone of the construction department.  Habitat for Humanity Metro Maryland (HFHMM) performs new construction, rehabilitation of vacant homes, and repair work with the help of unskilled volunteers throughout our community.  Crew Leaders work alongside our licensed construction staff to oversee small groups of unskilled volunteers, helping to ensure their safety and the successful completion of their assigned construction task.  Crew leaders need some construction skills, but can learn more skills from our constructions staff.  Being a Crew Leader is a fun way to use your current skills, learn new skills, give back to the community, and get to know other incredible volunteers!
Key Responsibilities:

Oversee unskilled volunteers on Habitat construction sites, helping to ensure they are working safely and effectively.
Have a positive attitude, keeping the unskilled volunteers engaged and excited.
Assist Construction Managers on various construction tasks throughout the life of each project.
Provide feedback and input where needed to improve processes and volunteer engagement.
Be safe and have fun!

Qualifications:     

Some basic construction skills.
Willingness to lead, train, and engage other volunteers.
Positive attitude.
Ability to work with diverse groups.

Contact our Volunteer Services Coordinator for more information, Sandra Limjuco or visit our Volunteer Sign-Up Page.",,,"MD","20910","ongoing",,,"8:30am-3:30pm","18-120","false",,,"Housing / Shelter, Maintenance / Landscape, Professional Skills",,,"POINT (-77.034885 39.001851)"
"75941","Bethesda Metro Area Village","342523","2018-05-03T00:00:00.000","2022-08-02T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=342523","Volunteer driver or helpful neighbor for seniors in Bethesda","Bethesda Metro Area Village is seeking volunteers to become occasional service providers for our members - senior citizens in the downtown Bethesda and surrounding areas. 
Volunteers can choose to help as a driver (driving seniors to or from doctor's appointments, etc), with friendly check-ins (phone calls and/or visits), absent owner services (such as watering plants or picking up packages) or to do light home repair tasks (such as lifting boxes, fixing door hinges, hanging drapes, etc), limited snow removal, or provide limited technical assistance for computers and other devices.  
Volunteer service providers can be any age (over 18), and do not have to be members of BMAV themselves.  You choose which service requests you would like to accept - there is no requirement to take any minimum number of requests and you do what is convenient for you. Most requests are on weekdays but there is great flexibility in dates.
Volunteers fill out an application and go through a background check and a short training. Requests and communication is through email. 
Volunteering is a wonderful way to contribute to your community. If you would like to help seniors to age in place in their homes and increase connection with their community, we would love to have you.  For more information, check out www.bmavillage.org/volunteer and then contact us at director@bmavillage.org or 240-630-2628. 
 
NOTE that for the safety of our volunteers and members we have safety protocols in place and all members making service requests have been vaccinated. ",,"Bethesda","MD","20814","ongoing",,,,"0-0","false",,,"Caregiving / Companion, Maintenance / Landscape, Technology",,,"POINT (-77.102949 39.003061)"
"75951","BlackRock Center For The Arts","621573","2021-09-13T00:00:00.000","2022-05-18T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=621573","BlackRock Center Volunteer","BlackRock Center for the Arts strives to bring inspiring performances and visual art experiences to a diverse audience in the Germantown area. Our volunteers are a major part of bringing this mission to life! Volunteers provide valuable services to BlackRock while enjoying the opportunity to make new friends and taking advantage of special privileges and experiences.  
Volunteering at BlackRock comes with many opportunities, from concessions, box office, and ushering for our shows to being the face of BlackRock at gallery events, every position is important and vital to our operation!  
As we begin a new volunteer program we would like to get to know you, please fill out our online application at this link: https://www.blackrockcenter.org/volunteer. We will only review volunteer applications through this form.
As of now only volunteers 16+ will be considered for hours. Those selected as volunteers will be sent a volunteer handbook that outlines all positions and training. As of now ALL volunteers will need to provide proof of vaccination against COVID-19 and a booster shot is strongly preferred! 
Student participation in this service project is at the discretion of the student’s parent/guardian and must be completed outside of school hours. The nonprofit organization is responsible for maintaining student safety. Parents/guardians should contact the nonprofit directly with any questions and/or concerns.","12901 Town Common Drive","Germantown","MD","20874","ongoing",,,"Typically on evenings Friday-Sunday but can vary","16-120","false",,"sbyrons@blackrockcenter.org","Arts / Culture, Events / Collections",,"MCPS SSL","POINT (-77.267135 39.181015)"
"122861","Tribute at Black Hill","600325","2021-06-30T00:00:00.000","2021-06-30T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=600325","Student Volunteers Needed","Tribute at Black Hill is an Assisted Living Community in Germantown Maryland seeking helpful hands to help fulfill the lives of our residents. 
Our lifestyle department encourages participation in our signature programs. Here are a few of our popular programs you can take part in:
In-Tune Fitness- Quarterly competition in which residents can earn different levels of wellness. 
Aria Arts- Includes all forms of art.
Aria Music- We are passionate about music.
Nomads- residents experience the culture of a destination through art, music, and food.
Furtissimo Pet Program- Friendly pet visits are always welcome!
Student participation in this service project is at the discretion of the student’s parent/guardian  and must be completed outside of school hours. The nonprofit organization is responsible for maintaining student safety. Parents/guardians should contact the nonprofit directly with any questions and/or concerns.
 ","312 Baltusrol Drive","Germantown","MD","20874","ongoing",,,"10am -7pm","0-0","true",,"residentlifestyle@tributeatblackhill.com","Arts / Culture, Recreation / Sports",,"MCPS SSL","POINT (-77.27543 39.2014)"
"75970","Brooke Grove Foundation","663790","2022-02-13T00:00:00.000","2022-02-15T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=663790","Friendly Visitor","Some Rehab guests and long term nursing residents have few visitors and welcome the opportunity to socialize, play games or work board games. 
Volunteers may develop kinships with several residents with whom they visit on a regular basis. 
All volunteers must be fully vaccinated and provide proof of vaccine record. Volunteers need to be free from communicable illnesses. Prospective volunteers must be screened for TB. All volunteers must wear a Face Mask at all times.
Student participation in this service project is at the discretion of the student’s parent/guardian  and must be completed outside of school hours. The nonprofit organization is responsible for maintaining student safety. Parents/guardians should contact the nonprofit directly with any questions and/or concerns.","18131 Slade School Rd.","Sandy Spring","MD","20860","ongoing",,,"10am-8pm","13-120","false",,,"Caregiving / Companion",,"MCPS SSL","POINT (-77.040423 39.154558)"
"76561","Opening New Doors Foundation Inc.","339984","2018-04-20T00:00:00.000","2020-04-02T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=339984","Board Members and Consultants to Participate in our Support of Survivors of Domestic Violence and their families","We are recruiting Board members, consultants and advisors who have experience in any of the following:  fundraising and events, public relations/marketing, networking, legal, grant management, business, general nonprofit.
Please contact us for additional information.  If you are interested in consideration or for additional information, please send us a resume at talia@openingnewdoors.org",,"Germantown","MD","20872","ongoing",,,"Friday daytime","18-120","false",,,"Board Service",,,"POINT (-77.213985 39.282424)"
"76157","Eritrean American Youth Sports Association Of Maryland, Inc","468143","2019-10-15T00:00:00.000","2019-10-15T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=468143","Grant Writer","EAYSAM is looking for a Grant Writer position who will be responsible for researching, writing and coordinating  grant application process; management of proposals for our Sports Association.
 
 ",,,"MD","20901","ongoing",,,,"0-0","false",,,"Recreation / Sports",,,"POINT (-77.009764 39.020211)"
"76302","Interfaith Works","556920","2020-12-09T00:00:00.000","2021-07-13T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=556920","Food/Supplies Donations Needed for IW Food Hub","DONATIONS ACCEPTED ON TUEDAYS, WEDNESDAYS, THURSDAYS - 9AM TO 3PM AND SATURDAYS 9AM-2PM
We are collecting essential resources to support the ongoing needs of families and individuals in the Rockville community impacted by the COVID-19 pandemic. 
We are located in Broome Middle School, 751 Twinbrook Pkwy, Rockville, MD 20851
 
For monetary donations, please use https://www.iworksmc.org/donate-money.  If there are any issues with the website please let me know.   Please make sure comment in the Fund Designation box that this donation is for the Food HUB.
 
Outdoor, contactless drop off is available. Please practice proper hygiene & social distancing when dropping off items.
 
For direct delivery of items purchased online for donation, please us this address: 751 Twinbrook Parkway, Rockville, MD 20851
 
Items Most Needed:

Size 3, 4 Diapers -- ongoing need!!!!!
Baby Wipes

Low-sodium canned vegetables


Canned fruit (in juice)


Rice


Beans


Pasta


Feminine Hygiene Products


Canned tomato products


Tuna in water or canned chicken


Peanut butter


Crackers


Granola bars


Not approved for MCPS SSL hours. See guidelines for agencies on how virtual opportunities may be considered for SSL.","751 Twinbrook Parkway","Rockville","MD","20851","ongoing",,,,"0-0","false",,,"Collection Drive, Donate for COVID-19 Response",,,"POINT (-77.114482 39.082005)"
"133841","Bernadette's House","664151","2022-02-14T00:00:00.000","2022-02-15T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=664151","Mentor","Bernadette's Blossoms Online Mentoring Program helps to empower youth in our community to make positive life choices that enable them to maximize their potential. The mentoring program uses adult volunteers to commit to supporting, guiding, and being a friend to a young person for a period of at least one year. By becoming part of the social network of adults and community members who care about the youth, the mentor can help youth develop and reach positive academic, career, and personal goals.",,,,"00000","ongoing",,,,"21-120","false",,,"Education / Mentoring",,,
"84741","Lutheran Social Services of the National Capital Area","539688","2020-09-08T00:00:00.000","2020-09-10T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=539688","Virtual Refugee Tutor","Family tutoring is a brand new pilot project for LSSNCA, developed in response to emerging needs during COVID-19. Depending on learning goals and needs, clients can benefit from virtual tutoring that supports multiple members of their family. Volunteers can be matched with children, youth, or adult clients, and are welcome to tutor alongside other family members.
Virtual tutoring should include weekly 1-hour sessions with a 2-month commitment (at minimum) and can be flexible based on goals, strengths, and mutual tutoring preferences. Tutoring topics can range from K-12 subjects, homework help and study skills to ESL and conversation practice. This opportunity requires volunteers to enjoy working with kids and with youth education. If a youth client is under 15, a parent must be present in the home. If a tutor is under 18, a parent must volunteer or be present. (1-2 hours per week with a 2-month minimum commitment.)
Background Checks Required: $20 (except for students)
Click here to start a volunteer application: https://lssnca.org/get_involved/volunteer/
Please note this opportunity is not eligible for SSL. See guidelines for agencies on how virtual opportunities may be considered for SSL.",,,,"00000","ongoing",,,,"0-0","false",,,"Education / Mentoring",,,
"77316","Montgomery County Volunteer Fire & Rescue Association (MCVFRA)","284114","2017-08-22T00:00:00.000","2021-08-13T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=284114","Join the Montgomery County Volunteer Fire Department(s)","If you want an exciting opportunity to serve your community, become an EMT, Firefighter, or Paramedic, click on our website below and fill out an on-line application. We are not only looking for operational personnel, but personnel to assist with record-keeping, volunteer social functions, and general administrative assistance. http://joinfirerescue.com/ Follow us on twitter: @mcvfra Facebook: https://www.facebook.com/joinfirerescue Being a volunteer EMT or firefighter is a strenuous and physically demanding job. You will need to undertake a through physical and have a background investigation. Candidates should be physically fit and ready to undergo demanding physical activity and involvement in training under stressful environments.","230 N. Washington St","Rockville","MD","20850","ongoing",,,,"16-120","false",,,"Emergency Response, Health",,"MCPS SSL","POINT (-77.152974 39.086609)"
"76804","The Tacy Foundation, Inc.","284274","2017-08-22T00:00:00.000","2022-08-03T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=284274","Music Recording, Performance, Mentoring","(1) Music USB Production for hospitals. The Tacy Foundation records USBs for hospitals in the metropolitan area of Washington/Baltimore/Wilmington/Philadelphia/New York City, the Northeast corridor. Children are invited to record on a 100 year old Steinway at a local studio, help assemble CDs, participate in fundraising, and distribution for these musical gifts. The Foundation is dedicated to sounds of hope and healing through music. This is an ongoing project. Contact The Foundation for recording opportunities. Usually late fall and early spring are recording sessions. Production is finished by mid-summer. (2) The Tacy Foundation sponsors live music performances at NIH Clinical Research Center's Hall of Hope & Seniors Centers, and acts as liaison for American Red Cross Teen Pianists at Walter Reed-Bethesda Lobby of the America Building. (3) The Tacy Foundation sponsors Piano Pals, an internship program for teen pianists to mentor elementary school children who cannot afford music lessons at some elementary public schools' aftercare programs in Montgomery County, MD. (4) The Reading Express brings a story to life through children's books. Volunteers are needed to supervise craft tables at the library and help with cleanup following the event. Anyone may assemble CDs or USBs, monitor recording day flow of young musicians and usher at live music concerts, and help with sign up sheets for any of the activities. Playing an instrument is required for recording music and participation in live concerts. Playing an instrument, ability to organize lesson material and communicate with children, congenial outgoing personality, compassion for younger children, and dependability are required for the internship/mentor in the Piano Pals Program. Computer skills are useful in preparing sign up sheets and logging hours and in designing CD covers. Editing skills are also useful in proofreading concert programs and CD & USB inserts. Contact us to find a good fit for you.","Multiple Schools, Seniors Centers, Hospitals","Montgomery County","MD","20875","ongoing",,,"By appointment","5-18","false",,,"Arts / Culture, Education / Mentoring",,"MCPS SSL",
"76061","City Of Rockville","349671","2018-06-12T00:00:00.000","2021-04-30T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=349671","City of Rockville Mentoring Program","Mentoring is a one-on-one relationship over a period of time between a youth and more knowledgeable and supportive person who provides consistent support, guidance and concrete help. Research has shown that mentors can have a significant positive impact on the life of a young person. Mentoring programs operate at Twinbrook Elementary School, Meadow Hall Elementary School, and Beall Elementary School. If you are interested in being a mentor, you must complete an application and participate in a screening process. The commitment for at least one hour a week for 10 months. For more information about the program or to submit an application, contact Cecil Rucker (240-314-8317) or at crucker@rockvillemd.gov","111 Maryland Avenue","Rockville","MD","20850","ongoing",,,,"16-120","false",,,"Education / Mentoring",,"MCPS SSL","POINT (-77.15126 39.08177)"
"83915","Greater Stonegate Village, Incorporated","550974","2020-11-03T00:00:00.000","2020-11-03T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=550974","Volunteer Drivers Needed","Greater Stonegate Village, located in Silver Spring, MD, needs volunteers to drive seniors to and from essential medical appointments.  As a volunteer driver, you will choose which service requests you would like to accept.  Clients will sit in the back seat of the volunteer’s car, on the passenger side.  Volunteers will not be entering the client’s home or medical buildings.
  
Volunteer drivers do not need to be members of Greater Stonegate Village. Volunteers will fill out an application and agree to go through a background check and a MVA driver record check.  Virtual new volunteer training will be provided. Liability insurance is also provided.  
  
For the safety of our volunteers and members, COVID guidelines of Montgomery County, MD, and Greater Stonegate Village must be followed.
  
For additional information, please contact Greater Stonegate Village at volunteering@greaterstonegatevillage.org.","P.O. Box 10009","Silver Spring","MD","20905","ongoing",,,"8:00 a.m. - 5:00 p.m.","18-64","false",,"volunteers@greaterstonegatevillage.org","Caregiving / Companion, Driver, Health",,,
"97199","SEEC","729678","2022-09-06T00:00:00.000","2022-09-07T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=729678","Seeking Mentor/ Companion","We are seeking a mentor/companion to spend some time with someone we support regularly, to help with emotional support and to help build self-esteem. We hope that this person will be able to encourage them to live a more meaningful and active lifestyle. Below is is some information about the person we support. 

Enjoys having conversations with just about anyone who has a listening ear.
Interestingly, although he likes talking, he also appreciates some quiet time by himself every now and then.
He enjoys tending to plan.
He absolutely loves pets.
He would vacuum his apartment all day if given the chance to do.
He thinks Pepsi and Coke are the best drinks on the Planet.
He appreciates the occasional eat out at his favorite fast-food restaurant, KFC.
He depends on a walker to move around but has no issues going for community walks.",,"Gaithersburg","MD","20877","ongoing",,,,"18-120","false",,,"Animals, Caregiving / Companion, Education / Mentoring, Events / Collections, Recreation / Sports",,,"POINT (-77.187359 39.140752)"
"76890","Winter Growth, INC","677544","2022-03-26T00:00:00.000","2022-08-30T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=677544","Heart to Heart","Spend some time with a client who is further declined, who would benefit from a one on one interaction. This is a great opportunity to share your kindness, and provide comfort to individuals who struggle with big groups. Possibilities include walking around, singing/playing music, reading a story, or just a friendly conversation. 
Winter Growth is an Adult Daycare, as well as an Assisted Living. Our daycare runs Monday-Friday from 10 am-3 pm. We include stimulating activities that our clients and residents can enjoy. We cater to adults with certain disabilities, who need assistance during the day. Alzheimer's/dementia is common. 
Student participation in this service project is at the discretion of the student’s parent/guardian  and must be completed outside of school hours. The nonprofit organization is responsible for maintaining student safety. Parents/guardians should contact the nonprofit directly with any questions and/or concerns.
 ","18110 Prince Phillip Dr","Olney","MD","20832","ongoing",,,"11:30 am-12:30 pm or 2:00 pm-2:45 pm","18-120","false",,,"Caregiving / Companion",,,"POINT (-77.056824 39.153872)"
"76393","Lois Green/Sligo Chapter of the Izaak Walton League of America","284039","2017-08-22T00:00:00.000","2019-03-01T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=284039","Land Surveyor","The Lois Green-Sligo Chapter of the Izaak Walton League of America is looking for an individual or an organization to survey part of our property where it backs up to residential properties. We are located behind the Airpark. Throughout the years, some of our property markers have disappeared or have been buried. ","8721 Snouffer School Road","Gaithersburg","MD","20879","ongoing",,,,"0-0","false",,,"Environment, Maintenance / Landscape",,,"POINT (-77.178836 39.175771)"
"75858","1 Up Handles Inc.","727247","2022-08-29T00:00:00.000","2022-08-31T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=727247","After School Basketball @Sherwood ES","The goal is for students grades 1st - 5th to stay physically active, have fun with their peers and play a sport of interest. Volunteers are expected to be punctual, enthusiastic and want to help teach kids sports.
Student participation in this service project is at the discretion of the student’s parent/guardian  and must be completed outside of school hours. The nonprofit organization is responsible for maintaining student safety. Parents/guardians should contact the nonprofit directly with any questions and/or concerns.","1401 Olney-Sandy Spring Rd","Sandy Spring","MD","20860","multi","10/03/2022","10/10/2022","Mondays Only 3:45m - 5:15pm","15-18","false",,,"Recreation / Sports",,"MCPS SSL","POINT (-77.033874 39.148391)"
"77347","Student Global Ambassador Program (SGAP Leaders)","619939","2021-09-06T00:00:00.000","2022-02-11T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=619939","Workshop Facilitators Needed","Workshop Facilitator
Part time, volunteer (possible course credit) virtual and in-personIn-person may be required some Thursdays and some Fridays - Background Check & Online Training MandatoryMarch 15, 2022 - August 30, 2022, extension of role contingent on performance
 
The Student Global Ambassador Program (SGAP Leaders), a nonprofit located in Rockville, Maryland with offices in Montclair, NJ is looking for a self-assured, fully engaged facilitator to lead small group discussions (3-5 students) with middle or high school students about SGAP Leaders climate change/sustainability curriculum and workshops. 
 
The facilitator should clarify students' knowledge about topics related to sustainability and/or social justice, familiarize themselves with SGAP Leaders’ training materials, tools and case studies; and, subsequently steer engaging small group discussions (virtually or in-person) with students. The facilitator should also monitor students' performance and engagement. Lastly, the facilitator should exhibit zeal and confidence in order to bolster students' participation. 
 
SGAP Leaders is a where our underserved youth (ages 13-18) develop leadership and soft skills through the lens of STEM (science, technology, engineering and math), Sustainability and Social Justice challenges. Our in-person and virtual workshops, tours and speaker series provide a vehicle for students to develop college and career readiness skills. Students choose the themes for our program which ranges from climate change, teen suicide and mental wellness, to human trafficking (to name a few).
 
We have impacted 4,200+ students from 78 different schools and school districts in NY, NJ, MD, Washington DC, and Northern VA.
 
Facilitator Responsibilities:
 

Encourage respect for all ideas voiced during facilitation.
Steer conversations about the learning material.
Extract varied insights from students.
Administer and review students’ progress on assessments and single player games.
Track and convey student engagement.
Assemble student kits.
Develop single player and multiplayer trivia questions that align with Sustainability Challenge & climate change curriculum.
Provide technical support during Zoom sessions and break-out sessions with students.

Facilitator Requirements:

High school diploma.
Demonstrable and relevant facilitation experience.
Capacity to formulate relevant, memorable curriculums.
Knowledgeable about routine assessment and moderation operations.
Ability to drive critical, student-led dialogs about learning material.
Excellent verbal and written communication skills.
Technical familiarity with Zoom and with CANVAS tools.
Mentoring or TA experience with middle and high school students.
Knowledge about climate change and clean energy is a plus.
Respectful, astute, and accommodating.

 
Background check and online child safety training required.
If you are interested in this position, please forward your resume, a cover letter, and two writing samples to researcher@sgapleaders.org. Please put in the subject line of your email: Workshop Facilitator
Applicants will be interviewed on a rolling basis, and we will contact you if we’re interested in scheduling an interview. Please send an email to the above address with questions.
SGAP Leaders provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, gender, gender identity, sexual orientation, national origin, age, disability or genetics. In addition to federal law requirements, SGAP Leaders complies with applicable state and local laws governing nondiscrimination in employment in every location in which the organization has facilities. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, and transfer, leaves of absence, compensation and training.
 ",,,"MD","20855","ongoing",,,,"21-50","false",,,"Education / Mentoring",,,"POINT (-77.141459 39.134606)"
"76175","First African Methodist Episcopal Church","659585","2022-02-01T00:00:00.000","2022-07-08T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=659585","Volunteers to pack produce from 10:00am - 12:30pm Third Fridays","First AME Church of Gaithersburg provides shelf stable items and fresh produce on the First and Third Fridays monthly from 1:00pm - 3:00pm. Volunteers are needed to pack fresh produce for the distribution from 10:00am-12:30pm.
SSL Hours are granted to student volunteers who provide the appropriate form (actual hours are provided, i.e., to receive an hour of volunteer service, the student must volunteer for an hour).
To receive additional information, please complete the following form: https://forms.gle/JjC82M4DYmptwyqG6.
Student participation in this service project is at the discretion of the student’s parent/guardian  and must be completed outside of school hours. The nonprofit organization is responsible for maintaining student safety. Parents/guardians should contact the nonprofit directly with any questions and/or concerns.","17620 WASHINGTON GROVE LANE","GAITHERSBURG","MD","20877","ongoing",,,"10:00am - 12:30pm","13-120","true",,"dfconley@AOL.COM","Professional Skills",,"MCPS SSL","POINT (-77.17201 39.14502)"
"120100","High Schoolers For Front Liners, INC.","591908","2021-05-28T00:00:00.000","2022-04-04T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=591908","Making Homemade Masks for Local Hospitals and Children's Centers","High Schoolers for Front Liners, INC( HSFL) is a non profit 501(c)3, EIN# 86-1755465, high school students lead organization. We are looking for volunteers to help our community provide homemade fabric items such as handmade masks, inmate masks, heart pillows, lap blankets and handwritten letters etc to supply local hospitals, detention centers, and children’s homes from DC to Ethiopia! During the pandemic when many facilities were facing shortages, we made homemade cotton masks to provide PPE. We are still making these masks and expanding more fabric handmade items. We would love to have individuals and groups supporting our effort.
Note: Please do not waste any fabric or materials. We are a student run non-profit organization that relies on donations and fundraisers to supply our volunteers. If you would like to make monetary donations, new or clean fabric or any needed materials, please let us know. We truly appreciate your donations!
 
Middle school and high school students are eligible to earn SSL hours by making homemade fabric projects.
 
The following SSL hour we offer:
2  Handmade Masks (using a sewing machine or hand sewing) = 1 hour of service
 
 How to start:
If you are willing to volunteer please contact: highschoolersforfrontliners@gmail.com. For volunteers, we provide instructions on how to make the item, quality expected, and deadlines (below). We only provide fabric and elastic to make items. Please note that we do not provide  sewing machines however if there are issues with student's sewing machines, we will offer instruction/help for students. We ask that all students keep a log of all the items they made, as it is easier to award SSL hours using the log. We will set up a time to meet with volunteers individually or in small groups. If students need additional help, we will schedule an in-person or online instructive meeting on how to make a homemade project.
Many students who wanted to learn how to use the sewing machine were able to learn with one of our Managers on Zoom. If you would like to help out this way, please let us know in your interest email! Finally, we have bi-weekly zoom meetings for new and active volunteers for any updates and new projects. 
 
Making Hospital Masks Instruction:
We provide our mask makers a ""Kit"" with cloth and elastic (all pre-cut materials that you need to make this mask) so that when you receive it, you can just make it super easily! We'll also provide you with a sample mask to show you what they should look like, and you can follow this video for instruction: https://m.youtube.com/watch?v=w9WQVyWhMw4. 
  *Please do not waste any fabric or materials. We are a student run non-profit organization that relies on donations and fundraisers to supply our volunteers. Again, please be considerate of materials. 
 * Please treat the fabric clean all the time, this fabric goes to someone's face, nose, mouth and hand. 
 
 Pick up and Drop off Instructions:
 Drop off: All completed items can drop off
at 8808 Wandering Trail Dr. Potomac, MD 20854. There is a HSFL logo sign on a table inside the garage and you can drop your completed items off on the Drop Off side of the table. When dropping off, you do not need to contact or email us, please just drop off your items in the garage. 
 
 Pick up:  at 8808 Wandering Trail Dr. Potomac, MD 20854. There is a HSFL logo sign on a table inside the garage and you can find  your name on the bag on the Pick Up side of the table. For picking up your needed materials, please contact us one week before they pick up materials, so we can prepare new materials in advance.  
We only offer to pick up your materials on any weekends, so please come by any Saturdays and Sundays.
 
Deadlines:
Our deadline for completion is two weeks after volunteers pick up materials. We will deliver 3rd or 4th week of each month to local hospitals. Please drop them off before the delivery dates. 
 
How to earn your SSL hours: Important: How to earn your SSL hours: Volunteers must submit their activity log!
Keeping your log is very important and responsible work for earning your service hours.
We ask all students to keep a activity log of all the items they made, as it is easier to award SSL hours using the log. In order to receive SSL credit, we must review your completed items and receive your log of items. You will receive your supervisor's signed SSL form via email or in-person before the deadline.  
 
Frequently Asked Questions: 


Do I need to sign up? Yes. Please contact us highschoolersforfrontliners@gmail.com to let us know your interest.  


Is there a limit to how many different projects I make at a time? Yes, HSFL offers 5 separate opportunities, please choose 2 items maximum (For example, volunteers can choose two from hospital masks, inmate masks, writing letters, making heart pillows, lap blankets). We strongly encourage that volunteers focus on 1 or 2 items to make them professionally.


Is this non-profit approved for MCPS SSL hours? Yes. 


Are these handmade masks still needed? Yes! There are so many underfunded areas that need our help. PG county in MD and DC hospitals are still needed handmade masks. Although the Maryland area is doing much better in terms of medical protective gear, many smaller, underfunded areas are still struggling. 


What other projects do you offer? We are making and donating handmade masks to Doctors Community Hospitals in PG County, HU hospital and MedStar Washington Hospital in DC. Ann Arundel Detention Center, Children's Centers in Ethiopia and also working with the Veterans Affairs Hospital in Baltimore to make heart pillows and writing letters for Veterans. 


How will I receive my SSL hours? We ask all students to keep a log of all the items they made, as it is easier to award SSL hours using the log. You will receive your SSL form in person or via email once your service is completed and you have submitted your log. Once our supervisor reviews them, they will sign the form for you. 


 
Please email Austin Moon/President of HSFL( highschoolersforfrontliners@gmail.com) if you have any other questions.
 Enjoy your project and thank you for helping the community with HSFL! 
 For more information, please check out our website: www.hsfl.info
 
 Student participation in this service project is at the discretion of the student’s parent/guardian. The nonprofit organization is responsible for maintaining student safety and privacy. The nonprofit organization will determine the number of SSL hours awarded based on the evidence submitted. Parents/guardians should contact the nonprofit directly with any questions and/or concerns.",,,,"20854","ongoing",,,,"11-120","true",,,"Admin Support, Donate for COVID-19 Response, Health",,"MCPS SSL","POINT (-77.203413 39.038266)"
"76353","KindWorks","718978","2022-08-04T00:00:00.000","2022-08-12T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=718978","SSL Opportunity: Be a Weed Warrior - Bethesda area - September 18th, 2022","In conjunction with our Adopt-a-Road commitment to the Sangamore Road area in Bethesda, we work with the Little Falls Watershed Alliance to periodically clean out some of the invasive species that are endangering the health of the some of the plant life in the area.
 
 
Grab a friend – or 2, put a group together and be a warrior for 2 hours on Sunday, September 18th from 1:00pm-3:00pm.  Earn SSL hours as you enjoy the fresh air to clean up Sangamore Road. We meet at the Starbucks in the Sangamore Center and then walk over to Sangamore Park together with a landscaping expert who guides us in understanding what is indigenous and should be saved and freed, and what is invasive and how to clear it away.  We finish up back at the Starbucks.  
Register To Help
*as with all KindWorks projects, when you register you do so with the understanding that volunteering may involve physical activity, the handling of sharp objects and cooking apparatus, the lifting of heavy objects, contact with unidentified and unfamiliar persons, and will require the exercise of reasonable care to avoid injury and/or damage, and agree to assume any and all risks of personal injury or property damage.
Student participation in this service project is at the discretion of the student’s parent/guardian  and must be completed outside of school hours. The nonprofit organization is responsible for maintaining student safety. Parents/guardians should contact the nonprofit directly with any questions and/or concerns.","Starbucks","Bethesda","MD","20815","on","09/18/2022","09/18/2022","1 pm - 3 pm","0-0","true","30",,"Environment, Maintenance / Landscape",,"MCPS SSL",
