"name","address1","address2","city","zip","inspectiondate","inspectionresults","violation1","violation2","violation3","violation4","violation5","violation6a","violation6b","violation7a","violation7b","violation8","violation9","violation20","violation22","nutritional_labeling","violationtransfat","violationsmoking","inspectiontype","organization","category","type","latitude","longitude"
"FIREHOUSE SUBS","28 UPPER ROCK CIR","STE B","ROCKVILLE","20850","2021-07-08T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","FIREHOUSE SUBS","Restaurant","Food","39.1128","-77.1862"
"COMMUNITY EXXON","9336 GEORGIA AVE",,"SILVER SPRING","20910","2022-01-31T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","GEORGIA FUEL AND TREATS, LLC","Market","Food","39.0081","-77.0405"
"BEN & JERRY'S ICE CREAM","903 ELLSWORTH DR.",,"SILVER SPRING","20910","2022-05-16T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","MB & MB LLC","Market","Food","38.9967","-77.0258"
"KIDS GROUND","8010 GRAMERCY BLVD","STE B","ROCKVILLE","20855","2021-01-14T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","BEN & CLAIRE LLC","Market","Food","39.1236","-77.1639"
"MAJESTIC STADIUM 20","900 ELLSWORTH DR",,"SILVER SPRING","20910","2022-05-16T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","REGAL CINEMAS, INC",,"Food","38.9966","-77.0254"
"LAKE SENECA ELEMENTARY","13600 WANEGARDEN DR.",,"GERMANTOWN","20874","2022-05-11T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","MONTGOMERY COUNTY PUBLIC SCHOOLS","Public School- Elementary","Food","39.1832","-77.2831"
"GREAT SENECA CREEK ELEM.","13010 DAIRYMAID DR.",,"GERMANTOWN","20874","2022-05-12T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","MONTGOMERY COUNTY PUBLIC SCHOOLS","Public School- Elementary","Food","39.1523","-77.2695"
"NUCLEAR REGULATORY COMMISSIONS VF#66","11555 ROCKVILLE PIKE",,"ROCKVILLE","20852","2022-05-17T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","DIVISION OF REHABILITION SERVICES","Restaurant","Food","39.047","-77.1119"
"MANNEQUIN PIS","18064 GEORGIA AVE",,"OLNEY","20832","2022-03-04T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","QUINTERO MAERTELL LLC","Restaurant","Food","39.1524","-77.0676"
"ODALIS RESTAURANT","8215 GEORGIA AVE",,"SILVER SPRING","20910","2022-06-23T00:00:00.000","Facility Closed","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Other","ODALIS RESTAURANT II LLC","Restaurant","Food","38.9921","-77.0262"
"ARBOL DEL PAN","8545 PINEY BRANCH RD","Unit #A","SILVER SPRING","20901","2022-06-15T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Not applicable","In Compliance","In Compliance","Monitoring","JUAN C RAMIREZ","Restaurant","Food","38.998","-77.001"
"CORPORATE CHEFS @ NUCLEAR REGULATORY COMMISSION","11545 ROCKVILLE PIKE",,"ROCKVILLE","20852","2022-05-17T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Visit/No Action","CORPORATE CHEFS INC","Restaurant","Food","39.0464","-77.111"
"LAKEWOOD C. C. POOL SNACK BAR","13901 GLEN MILL RD.",,"ROCKVILLE","20850","2022-05-17T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Environmental","LAKEWOOD COUNTRY CLUB","Snack Bar","Food","39.083","-77.1944"
"KINGSVIEW LIBERTY","13411 KINGSVIEW VILLAGE AVE.",,"GERMANTOWN","20874","2022-05-10T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","YONG CHOI","Market","Food","39.1605","-77.2804"
"MIYAJI KEBAB & RUMALI ROLLS","674 QUINCE ORCHARD RD",,"GAITHERSBURG","20878","2022-05-13T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Re-inspection Billable","NEELTARA LLC","Restaurant","Food","39.1411","-77.223"
"SUKI HANNA JAPAN SUSHI BAR","7101 DEMORCACY BLVD","FC19","BETHESDA","20817","2022-06-22T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Re-inspection Billable","MDM HANA JAPAN SUSHI BAR LLC","Market","Food","39.0243","-77.146"
"DARNESTOWN SWIM AND RACQUET CLUB","15004 SPRING MEADOWS DR.",,"DARNESTOWN","20874","2022-05-13T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","DARNESTOWN SWIM AND RACQUET CLUB","Snack Bar","Food","39.101","-77.3088"
"REGENCY ESTATES SWIM CLUB SNACK BAR","11511 GAINSBOROUGH RD",,"POTOMAC","20854","2022-05-17T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Pre-Opening - Environmental","REGENCY ESTATES SWIM CLUB","Snack Bar","Food","39.0459","-77.1659"
"7-ELEVEN #32389","7980 GEORGIA AVE",,"SILVER SPRING","20910","2022-05-16T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","TEFERA, INC.","Market","Food","38.9861","-77.0272"
"DELICLUB CAFE AND MARKET","3750 HOWARD AVE",,"KENSINGTON","20895","2022-01-28T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","DELICLUB KENSINGTON LLC","Market","Food","39.0274","-77.0736"
"LONGWOOD COMMUNITY CENTER","19300 GEORGIA AVE.",,"BROOKEVILLE","20833","2022-05-17T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Reinspection","MONTGOMERY COUNTY DEPT. OF RECREATION","Restaurant","Food","39.1746","-77.061"
"KUNG FU TEA","8661 COLESVILLE RD #B-159",,"SILVER SPRING","20910","2022-05-16T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","JKHOLDINS GROUP LLC","Restaurant","Food","38.9972","-77.0267"
"MACK'S CAFE @ MERRIMACK POOL SNACK BAR","6400 PYLE  RD.",,"BETHESDA","20817","2022-05-13T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Pre-Opening - Environmental",,"Snack Bar","Food","38.9735","-77.1352"
"EURO MARKET","13077 WISTERIA DR.",,"GERMANTOWN","20874","2022-05-12T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","ANDIRA LLC","Market","Food","39.1783","-77.2717"
"7-ELEVEN #32882","12861 CLOPPER RD",,"GERMANTOWN","20874","2020-10-07T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Food Complaint","KAY-TEE'S CORPORATION","Market","Food","39.1567","-77.2661"
"CREPES A GO GO","514 MAIN ST.",,"GAITHERSBURG","20878","2020-10-08T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","CREPES A GO GO, INC.","Carry Out","Food","39.1212","-77.2348"
"SIRIWAN THAI RESTAURANT","12115 DARNESTOWN RD",,"GAITHERSBURG","20878","2020-10-08T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","PANUWAT PAKAPOOMPISUT","Restaurant","Food","39.1182","-77.2506"
"MARBLE SLAB CREAMERY","100 GIBBS ST.","UNIT 1","ROCKVILLE","20850","2021-12-01T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","KEVAL ENTERPRISE LLC","Restaurant","Food","39.0858","-77.1521"
"GREGORIO'S AT SUMNER","4611-A SANGAMORE ROAD",,"BETHESDA","20816","2020-11-05T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Pre-Opening - Environmental","GREGORIO'S AT SUMNER PLACE LLC","Restaurant","Food","38.9492","-77.1192"
"FRANKLIN KNOLLS SWIM CLUB SNACK BAR","820 E. FRANKLIN AVE.",,"SILVER SPRING","20901","2022-06-21T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","FRANKLIN KNOLLS SWIM CLUB","Snack Bar","Food","39.013","-76.9934"
"MEGA MART","401 N. FREDERICK AVE",,"GAITHERSBURG","20877","2022-03-07T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","FOR MY CHILDREN, INC","Market","Food","39.1466","-77.2033"
"MUNDO MARKET II","2307 UNIVERSITY BLVD. W.",,"SILVER SPRING","20902","2022-02-10T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","MUNDO MARKET II","Market","Food","39.0419","-77.0494"
"NOVA EUROPA RESTAURANT","1311 LAMBERTON DR.",,"SILVER SPRING","20902","2022-04-15T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","NOVA EUROPA RESTAURANT, INC.","Restaurant","Food","39.0412","-77.031"
"CIELO ROJO","7056 CARROLL AVE",,"TAKOMA PARK","20912","2021-06-02T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","SHILOH RESTAURANT GROUP LLC","Restaurant","Food","38.9753","-77.0105"
"GALLERY CAFE","9711 WASHINGTONIAN BLVD","#140","GAITHERSBURG","20878","2021-12-08T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","GALLERY AT SUMMIT INC","Restaurant","Food","39.1118","-77.1916"
"TAKOMA BEVERAGE COMPANY","6917 LAUREL AVE",,"TAKOMA PARK","20912","2021-12-14T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","TAKOMA BEVERAGE COMPANY","Restaurant","Food","38.9741","-77.0124"
"LA BAGUETTE 20","13625 GEORGIA AVE",,"SILVER SPRING","20906","2022-02-08T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","K&S INC","Restaurant","Food","39.0801","-77.0717"
"TED'S BULLETIN","220 ELLINGTON BLVD",,"GAITHERSBURG","20878","2021-04-29T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","TED'S BULLETIN OPERATING LLC","Restaurant","Food","39.1143","-77.2054"
"BASKIN ROBBINS","10592 B METROPOLITAN AVE.",,"KENSINGTON","20895","2022-02-18T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","KRISHANA CORPORATION","Market","Food","39.0291","-77.0749"
"SUPER CHICKEN","12611 H WISTERIA DR",,"GERMANTOWN","20874","2020-10-08T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","MEGA PARTNERS LLC","Restaurant","Food","39.1706","-77.2611"
"VITAMIN SHOPPE #851","10 UNIVERSITY BLVD.,W.",,"SILVER SPRING","20901","2022-02-08T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","VITAMIN SHOPPE INDUSTRIES LLC","Market","Food","39.0204","-77.0135"
"7-ELEVEN #11590","10594 METROPOLITAN AVE.",,"KENSINGTON","20895","2020-11-19T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring w/Complaint Investigation","BANDESHA CORPORATION","Market","Food","39.0292","-77.0749"
"BARRA BRAVA PERUVIAN SEAFOOD","15921 FREDERICK RD",,"ROCKVILLE","20855","2021-05-06T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Plan Review - Field","JOHAN REYES AND RUTH QUISPE","Restaurant","Food","39.1168","-77.1673"
"7-ELEVEN #11590","10594 METROPOLITAN AVE.",,"KENSINGTON","20895","2021-10-15T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","BANDESHA CORPORATION","Market","Food","39.0292","-77.0749"
"FIVE GUYS #1428","9812 FALLS RD.",,"POTOMAC","20854","2020-10-08T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","PYRAMID ENTERPRISES VIII, LLC","Restaurant","Food","39.0173","-77.2108"
"MILLERS ROCKVILLE ALE HOUSE","1471 ROCKVILLE PIKE",,"ROCKVILLE","20852","2020-09-02T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Food Complaint","MILLER'S ALE HOUSE OF MARYLAND, LLC","Restaurant","Food","39.0654","-77.1277"
"BRANDYWINE LIVING AT POTOMAC","10800 POTOMAC TENNIS LANE",,"POTOMAC","20854","2022-04-14T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","Out of Compliance","Monitoring","WELL BL POTOMAC OPERATOR LLC","Assisted Living","Food","39.0332","-77.2021"
"ELITA RESTAURANT AND GROCERY","10118 COLESVILLE RD",,"SILVER SPRING","20901","2021-09-07T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","SEMHAR LLC","Restaurant","Food","39.0209","-77.0126"
"STARBUCKS COFFEE #07516","7700 NORFOLK AVE.",,"BETHESDA","20814","2022-01-31T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","STARBUCKS CORP LICENSE SERVICE","Restaurant","Food","38.9881","-77.0963"
"KENSINGTON MARKET","4215 HOWARD AVE",,"KENSINGTON","20895","2022-01-28T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","KENSINGTON MARKET LLC - JOSH ZUBIKARAI","Market","Food","39.0311","-77.0827"
"DOLLAR BUYS","9661 LOST KNIFE RD",,"GAITHERSBURG","20877","2022-01-31T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Environmental","BUY & SAVE, LLC","Market","Food","39.1539","-77.1983"
"ANDY'S BEER AND WINE","15523 NEW HAMPSHIRE AVE",,"SILVER SPRING","20905","2022-03-03T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Environmental","JS2Y INC","Market","Food","39.1105","-76.9952"
"ITALIAN KITCHEN ON FENTON","8201 FENTON ST",,"SILVER SPRING","20910","2021-08-04T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","8201 FENTON STREET, LLC","Restaurant","Food","38.9919","-77.0238"
"PLANTA BETHESDA","4910 ELM ST",,"BETHESDA","20814","2022-01-28T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Other","CHAS HOSPITALITY GROUP/PLANTA BETHESDA LLC","Restaurant","Food","38.9819","-77.0967"
"SUBWAY #21753","19210 MONTGOMERY VILLAGE AVE",,"MONTGOMERY VILLAGE","20886","2022-01-31T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","AVA MD LLC","Restaurant","Food","39.172","-77.2053"
"DAYTIME EATS","7889 CESSNA AVE",,"GAITHERSBURG","20879","2021-02-11T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Reinspection","FORVER FORWARD LLC","Restaurant","Food","39.1718","-77.1602"
"CAFE EXPRESS","8000 NORFOLK AVE.",,"BETHESDA","20814","2022-01-28T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","WOODY ENTERPRISES LLC","Carry Out","Food","38.9898","-77.0991"
"PALISADES LOUNGE","8211 GEORGIA AVE",,"SILVER SPRING","20910","2020-09-26T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Other","SELAMAWIT TEFERA/ABIMALEK AYELE","Restaurant","Food","38.992","-77.0262"
"SZECHUAN PALACE","12137 DARNESTOWN RD",,"GAITHERSBURG","20878","2020-10-08T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Not applicable","In Compliance","In Compliance","Monitoring","EMILY GUO LLC","Restaurant","Food","39.1184","-77.2509"
"PIZZA BOLIS","7831 EASTERN AVE.",,"SILVER SPRING","20910","2022-06-23T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","KMDN INC","Restaurant","Food","38.9853","-77.0273"
"BURGER KING #13805","19700 GERMANTOWN RD.",,"GERMANTOWN","20874","2020-10-06T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring w/Complaint Investigation","POTOMAC FOODS GROUP","Restaurant","Food","39.1796","-77.2674"
"GLENMONT SUNOCO","12321 GEORGIA AVE",,"SILVER SPRING","20906","2022-01-31T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Change of Ownership - Environmental","MONTGOMERY PETRO LLC","Market","Food","39.0594","-77.05"
"7-ELEVEN #28808","1301 UNIVERSITY BLVD., E.",,"TAKOMA PARK","20912","2022-01-27T00:00:00.000","Facility Closed","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Fire Call","ABESS INC","Market","Food","38.9882","-76.9873"
"SHEGER SPRING CAFE","900-B SILVER SPRING AVE",,"SILVER SPRING","20910","2022-01-27T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","SELAMAWIT TEFERA","Restaurant","Food","38.9915","-77.0243"
"MI FAMILIA MERCADO LATINO","2400 UNIVERSITY BLVD W","#L-2","SILVER SPRING","20902","2022-02-17T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","GRUPO ANDRADE LLC","Restaurant","Food","39.0413","-77.0506"
