"status","type","number","description","issuancedate","closingdate","lsbrpindicator","buyer","department","deptcontact","bidtab"
"Closed","IFB","1061252","Ride On Bus Stop Maintenance & Snow Removal Services","2016-02-04T00:00:00.000","2016-03-25T00:00:00.000","Y","Karakaya, Penny Perrus","Department of Transportation","Howard Benn","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1061252"
"Closed","IFB","1060169","Off-the-Lot New Vehicles and Equipment All GVWRs Through Class 7 26,000 lb. GVWR","2016-02-18T00:00:00.000","2016-03-22T00:00:00.000","N","Schuler, Peter (Inactive Buyer)","Department of General Services","Kathleen Hynes","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1060169"
"Closed","IFB","1047510","Inspection, Repair, Maintenance and Installation of Electronic Security System","2016-02-19T00:00:00.000","2016-03-21T00:00:00.000","Y","Harris, Eric","Police","Michael Gordy","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1047510"
"Closed","IFB","1057244","Mobile X-Ray, ECG, Sonogram, Echocardiogram & Ultrasound Services","2016-02-19T00:00:00.000","2016-03-21T00:00:00.000","N","Harris, Eric","Department of Correction & Rehabilitation","Anthony Sturgess","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1057244"
"Closed","IFB","1053105","Rehabilitation of Germantown Road Bridge No. 308 Over Tributary to Seneca Creek","2016-02-03T00:00:00.000","2016-03-14T00:00:00.000","N","Norris, Robert","Department of Transportation","James Lutz","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1053105"
"Closed","IFB","1060920","Hot Mix Asphalt, Bituminous Concrete - Plant Pick Up","2016-02-08T00:00:00.000","2016-03-09T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Jeffrey Knutsen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1060920"
"Closed","IFB","1057111","Scrap Metal Removal Service","2016-02-02T00:00:00.000","2016-03-03T00:00:00.000","N","Schuler, Peter (Inactive Buyer)","Department of General Services","Michael Atkinson","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1057111"
"Closed","IFB","1051500","Street and Parking Facility Sweeping Services","2016-01-28T00:00:00.000","2016-03-02T00:00:00.000","N","DeLuca, Karen","Department of Transportation","Jeffrey Knutsen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1051500"
"Closed","IFB","1057272","Furnish Cold Patch Material","2016-02-01T00:00:00.000","2016-03-02T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Jeffrey Knutsen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1057272"
"Closed","IFB","1060886","Sandy Spring Fire Station #40 Roof Replacement","2016-01-21T00:00:00.000","2016-02-23T00:00:00.000","N","Collins, Todd (Inactive Buyer)","Department of General Services","Rouben Ghazarian","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1060886"
"Closed","IFB","1055062","Tree Maintenance and Removal Services","2016-01-12T00:00:00.000","2016-02-23T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Brett Linkletter","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1055062"
"Closed","IFB","1059974","Furnishing of Blank and Finished Aluminum Bus Stop Signs","2016-01-11T00:00:00.000","2016-02-22T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Howard Benn","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1059974"
"Closed","IFB","1053516","Emulsified Liquid Asphalt and Distributor Services","2016-01-19T00:00:00.000","2016-02-18T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Jeffrey Knutsen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1053516"
"Closed","IFB","1051427","CIP Work Order Contract","2015-12-04T00:00:00.000","2016-02-17T00:00:00.000","N","Norris, Robert","Department of Transportation","Mark Aebig","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1051427"
"Closed","IFB","1061196","Reproduction and Copying of Engineering Drawings","2016-01-11T00:00:00.000","2016-02-10T00:00:00.000","Y","Elliott, Darleen (Inactive Buyer)","Department of General Services","Richard Taylor","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1061196"
"Closed","IFB","1060096","Softballs","2016-01-05T00:00:00.000","2016-02-04T00:00:00.000","N","DeLuca, Karen","Department of Recreation","Jewell Lyons","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1060096"
"Closed","IFB","1061173","Vending Machine Services","2015-12-18T00:00:00.000","2016-01-19T00:00:00.000","N","Elliott, Darleen (Inactive Buyer)","Department of General Services","Richard Taylor","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1061173"
"Closed","IFB","1058581","Inmate Coveralls/Jumpsuits","2015-12-01T00:00:00.000","2016-01-04T00:00:00.000","N","Karakaya, Penny Perrus","Department of Correction & Rehabilitation","Rita Ellis","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1058581"
"Closed","IFB","1052479","Replacement of Bridge No. M-0353 Elmhurst Pkwy over Rock Creek Tributary","2015-10-23T00:00:00.000","2015-12-01T00:00:00.000","N","Norris, Robert","Department of Transportation","James Lutz","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1052479"
"Closed","IFB","1057364","Multi-Agency Uniform Apparel Tailoring and Alteration","2015-10-21T00:00:00.000","2015-11-30T00:00:00.000","N","Karakaya, Penny Perrus","Police","Andrea Hennessy-Welcome","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1057364"
"Closed","IFB","1046602","Leaf Loader Replacement Parts","2015-10-19T00:00:00.000","2015-11-18T00:00:00.000","N","Schuler, Peter (Inactive Buyer)","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1046602"
"Closed","IFB","1054393","AP1-10 Custodial Cleaning Services - Vocational","2015-10-13T00:00:00.000","2015-11-16T00:00:00.000","N","Karakaya, Penny Perrus","Department of General Services","Daniel Moxley","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1054393"
"Closed","IFB","1057617","Residential Landscape and Solid Waste Removal Services for the Clean and Lien Program","2015-10-02T00:00:00.000","2015-11-09T00:00:00.000","Y","Greve, Michael","Department of Housing & Community Affairs","Robert Fischer","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1057617"
"Closed","IFB","1056301","Dry Chemicals for Swimming Pools","2015-09-28T00:00:00.000","2015-11-05T00:00:00.000","N","Schuler, Peter (Inactive Buyer)","Department of Recreation","Allison Cohen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1056301"
"Closed","IFB","1058377","Streater Brand Shelving","2015-10-02T00:00:00.000","2015-11-03T00:00:00.000","N","DeLuca, Karen","Department of Liquor Control","Diane Wurdeman","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1058377"
"Closed","IFB","1029030","Heavy Duty Brake Reline Program and Brake System Replacement Parts","2015-09-29T00:00:00.000","2015-10-30T00:00:00.000","N","Schuler, Peter (Inactive Buyer)","Department of General Services","Keith Stickley","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1029030"
"Closed","IFB","1127476","Time and Material Pool Maintenance","2021-06-23T00:00:00.000",,"Y","Karakaya, Penny Perrus","Department of General Services","Kevin Ford","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1127476"
"Closed","IFB","1109564","Bethesda Parking ID Signs Renovation","2020-01-08T00:00:00.000",,"N","Vasileva, Renata (Inactive Buyer)","Department of Transportation","Benjamin Morgan","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1109564"
"Closed","IFB","1074594","External Lab Work for Animal Services Division","2018-01-29T00:00:00.000",,"N","McRae, Sarah","Police","Gregory Lawrence","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1074594"
"Closed","IFB","1085596","Partial Roof Replacement/Repair at Mid-County DHHS 1301 Piccard Drive","2018-02-21T00:00:00.000",,"N","Collins, Todd (Inactive Buyer)","Department of General Services","Joshua Malkin","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1085596"
"Closed","IFB","1133562","Softball Purchase","2022-02-07T00:00:00.000",,"N","DeLuca, Karen","Department of Recreation","Patrick Sullivan","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1133562"
"Closed","IFB","1124303","Transit Bus Repair Service","2021-11-23T00:00:00.000",,"N","Steed, Jeffrey","Department of General Services","Keith Stickley","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1124303"
"Closed","IFB","1140877","Portable Restroom and Hand Sanitizer Stations","2022-03-14T00:00:00.000",,"N","DeLuca, Karen","Department of Recreation","Allison Cohen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1140877"
"Closed","IFB","1082062","Time and Material Machine Shop Services","2017-12-18T00:00:00.000",,"Y","Karakaya, Penny Perrus","Department of General Services","Keith Powers","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1082062"
"Closed","IFB","1135269","Time and Material HVAC Duct Cleaning","2022-04-26T00:00:00.000",,"N","Karakaya, Penny Perrus","Department of General Services","Alvin Crutcher","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1135269"
"Closed","IFB","1127786","AP1-10 Custodial Cleaning Services � Vocational","2021-08-17T00:00:00.000",,"Y","Karakaya, Penny Perrus","Department of General Services","Kevin Patterson","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1127786"
"Closed","IFB","1029268","Vending Machine Services","2015-10-14T00:00:00.000",,"N","Elliott, Darleen (Inactive Buyer)","Department of General Services","Richard Taylor","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1029268"
"Closed","IFB","1109138","Printing Supplies","2020-01-06T00:00:00.000",,"Y","McRae, Sarah","Department of General Services","Richard Taylor","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1109138"
"Closed","IFB","1105426","Premixed Concrete Delivered","2020-03-17T00:00:00.000",,"N","Vasileva, Renata (Inactive Buyer)","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1105426"
"Closed","IFB","1074266","Brush and Tree Chippers","2017-07-17T00:00:00.000",,"N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Kathleen Hynes","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1074266"
"Closed","IFB","1088607","Furnish Turfgrass Sod","2018-08-06T00:00:00.000",,"Y","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1088607"
"Closed","IFB","1139610","Liquor Store Paper Bags","2022-03-18T00:00:00.000",,"N","McRae, Sarah","Alcohol Beverage Services","Diane Wurdeman","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1139610"
"Closed","IFB","1106672","Electric Motor/Pump Repair and Replacement for Swimming Pools","2020-01-07T00:00:00.000",,"N","Karakaya, Penny Perrus","Department of Recreation","Caroline Headen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1106672"
"Closed","IFB","1102200","Time and Material Machine Shop Services","2019-07-24T00:00:00.000",,"N","Karakaya, Penny Perrus","Department of General Services","Keith Powers","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1102200"
"Closed","IFB","1113694","Farebox Revenue Collection Services","2021-01-08T00:00:00.000",,"Y","Harris, Eric","Department of Transportation","Starr Christian Montout","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1113694"
"Closed","IFB","1134656","Portable Toilets and Hand Sanitizer Stations","2021-11-18T00:00:00.000",,"N","DeLuca, Karen","Department of Recreation","Allison Cohen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1134656"
"Closed","IFB","1138698","HVAC Air Filters","2022-04-29T00:00:00.000",,"Y","Karakaya, Penny Perrus","Department of General Services","Alvin Crutcher","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1138698"
"Closed","IFB","1141815","Swimming Pool Parts and Equipment","2022-04-01T00:00:00.000",,"N","DeLuca, Karen","Department of Recreation","Caroline Headen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1141815"
"Closed","IFB","1133559","Swimming Pool Parts and Equipment","2022-02-07T00:00:00.000",,"N","DeLuca, Karen","Department of Recreation","Caroline Headen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1133559"
"Closed","IFB","1082038","HVAC/Refrigeration Equipment and Parts","2018-01-19T00:00:00.000",,"N","Karakaya, Penny Perrus","Department of General Services","Frank Howard Jr","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1082038"
"Closed","IFB","1100473","Towing, Transport, and Recovery of Fixed-Route Transit Buses, Heavy Duty Trucks and Construction Equipment","2021-05-13T00:00:00.000",,"N","Steed, Jeffrey","Department of General Services","Keith Stickley","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1100473"
"Closed","IFB","1036927","Spall Repair and Restoration in Montgomery County Parking Facilities","2016-08-11T00:00:00.000",,"N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Tim O'Gwin","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1036927"
"Closed","IFB","1086666","Towing, Transport and Recovery of Fire and Rescue Apparatus and Like Vehicles","2020-06-24T00:00:00.000",,"N","Steed, Jeffrey","Fire & Rescue Services","Stephen Lamphier","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1086666"
"Closed","IFB","1128507","Time and Material Glass Installation and Repair Services","2022-05-04T00:00:00.000",,"Y","Norris, Robert","Department of General Services","Yonas Demo","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1128507"
"Closed","IFB","1127905","#2 Heating Fuel Oil","2021-08-17T00:00:00.000",,"N","Chen, Jing","Department of General Services","Frank Howard","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1127905"
"Closed","IFB","1100167","Court Reporting, Stenographic and Transcription Services","2019-05-16T00:00:00.000",,"N","DeLuca, Karen","County Attorney's Office","Trevor Ashbarry","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1100167"
"Closed","IFB","1085911","Pneumatic Tire Asphalt Compactor","2018-11-27T00:00:00.000",,"N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Kathleen Hynes","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1085911"
"Closed","IFB","1076533","Time and Material HVAC Duct Cleaning","2017-09-06T00:00:00.000",,"Y","Chen, Jing","Department of General Services","Alvin Crutcher","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1076533"
"Closed","IFB","1115380","Printing Supplies","2020-07-28T00:00:00.000",,"N","McRae, Sarah","Department of General Services","Richard Taylor","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1115380"
"Closed","IFB","1086491","Vehicles with Electric Motors for Drive or Auxiliary Equipment Power � Classes 1 Through 8","2018-06-19T00:00:00.000",,"N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Kathleen Hynes","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1086491"
"Closed","IFB","1122651","Automotive Fan Belts, Filters, Hoses, and Wiper Blades","2021-02-24T00:00:00.000",,"N","Steed, Jeffrey","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1122651"
"Closed","IFB","1102728","Security Gate Repair and Maintenance","2019-10-01T00:00:00.000",,"N","Karakaya, Penny Perrus","Department of General Services","Robert Long","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1102728"
"Closed","IFB","1106637","Printing, Online Publishing and Distribution of Recreation Guides","2020-01-17T00:00:00.000",,"N","Chen, Jing","Department of Recreation","Carmen Berrios Martinez","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1106637"
"Closed","IFB","1074094","Brother PocketJet Rolls or equal","2017-07-06T00:00:00.000",,"N","McRae, Sarah","Police","Trantino Norwood","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1074094"
"Closed","IFB","1086041","Underground Parking Air Quality System Testing/Calibration/Repairs and Refurbishment of Fans, Plenums and Control Packages","2019-04-05T00:00:00.000",,"N","Harris, Eric","Department of Transportation","Adrian Labor","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1086041"
"Closed","IFB","1082271","FY18-19 Public Safety Pursuit-Tested Sedans and Utility Vehicles","2018-02-20T00:00:00.000",,"N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Kathleen Hynes","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1082271"
