"the_geom","id","lot_id","business_name","full_address","city","zip","phone_number","website","lot_location","lb_map","lot_num","block_num","property_info","subdivision","abc","business_naics_code","dotd_map","census_tract","block_group","school_district","voting_district","economic_dev_zone","enterprise_zone","industrial_area","historic_district","historic_landmark","redevelopment_district","udd_name","udod_name","existing_land_use","future_land_use","zoning_type","subd_restriction","plss","design_level","area_meas_acres","character_area","service_name","condominium","service_type"
"MULTIPOLYGON (((-91.140033265311 30.412803608985, -91.139888118957 30.412734717984, -91.139883548232 30.412741952361, -91.139805208691 30.41270476999, -91.139873778948 30.412596243553, -91.139956224226 30.412577384226, -91.140125451046 30.412657705531, -91.140033265311 30.412803608985)))","5352","1430521468",,"4848 TUPELLO ST","BATON ROUGE","70808",,,"Baton Rouge","52","467",,,"ROUZAN",,,"73","26.02","2","EBR-7","1-056","NO","NO","No",,,,,,"UND","NC","TND",,"T7S R1E Sect 94","Walkable","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.140895700625 30.583979587878, -91.140991631354 30.583978498648, -91.140993568898 30.584198091711, -91.140896964525 30.584199671576, -91.140895700625 30.583979587878)))","217522","331431660",,"1005 CHEMIN DR","BAKER","70714",,,"Baker","143","42",,,"CHEMIN PLACE",,,"305","42.05","4","Baker-4","2-004","NO","YES","No",,,,,,"MDR",,,,"T5S R1E Sect 29",,"0",,,"NO",
"MULTIPOLYGON (((-91.062100763938 30.450501604668, -91.06211205324 30.451070009477, -91.062007458439 30.451069794948, -91.061867893891 30.451069508564, -91.061869272069 30.450565497655, -91.062100763938 30.450501604668)))","90427","1120400081",,"10957 SANDRINGHAM AVE","BATON ROUGE","70815",,,"Baton Rouge","40","286",,,"WEST SHERWOOD FOREST",,,"179","37.02","1","EBR-1","1-060","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 86","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.06782582142 30.451832776551, -91.067620575236 30.45198878317, -91.067360400654 30.451888446922, -91.067544715075 30.451571605647, -91.067652295641 30.45166244111, -91.067770954393 30.451782273524, -91.06782582142 30.451832776551)))","88756","1120310329",,"10531 RANCHWOOD DR","BATON ROUGE","70815",,,"Baton Rouge","31","49",,,"BROADMOOR PARK",,,"179","37.02","2","EBR-1","1-060","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 86","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-90.994133905026 30.347479602195, -90.994205300047 30.347570135997, -90.994258318292 30.347637497986, -90.993884315759 30.347855219145, -90.993761441563 30.347696596259, -90.994133905026 30.347479602195)))","198388","1640922778",,"11428 TALTON AVE","BATON ROUGE","70817",,,"Parish","92","26",,,"PECAN CREEK",,,"151","45.09","3","EBR-6","3-034","NO","NO","No",,,,,,"LDR","RN","A2",,"T8S R2E Sect 38","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.037471254178 30.440189475372, -91.037364808289 30.440244104595, -91.037198972602 30.440001504148, -91.037305418325 30.439946874154, -91.037471254178 30.440189475372)))","94522","1210410119",,"12531 SETTLEMENT CT","BATON ROUGE","70816",,,"Baton Rouge","41","4",,,"FIFTEEN FAIRWOOD",,,"191","39.04","3","EBR-1","3-028","NO","NO","No",,,,,,"LDR","RN","A2.6",,"T7S R2E Sect 38","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.143229390402 30.455468276247, -91.142896356128 30.455478941429, -91.142890557152 30.455368346498, -91.143223591054 30.455357682232, -91.143229390402 30.455468276247)))","64850","920281279",,"758 N 46TH ST","BATON ROUGE","70802",,,"Baton Rouge","28","9","48",,"GREENVILLE EXTENSION",,,"62","10","5","EBR-5","1-063","YES","YES","No",,,,,,"LDR","CN","A3.1",,"T7S R1E Sect 96","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.05076192879 30.405347600397, -91.050758930326 30.405468729581, -91.050751480664 30.405571199401, -91.050213242303 30.405510312172, -91.050214868493 30.40549623761, -91.05022545078 30.405400519467, -91.050247210286 30.405278568068, -91.05076192879 30.405347600397)))","125908","1530490809","WALKER VENTURE CAPITAL LLC","5422 GALERIA DR","BATON ROUGE","70816",,,"Baton Rouge","49","21",,,"SHERWOOD FOREST OFFICE PARK","NO","521000","154","39.06","2","EBR-9","1-099","NO","NO","No",,,,,,"O","EC","LC1",,"T7S R2E Sect 50","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.182136008338 30.576775854973, -91.183068757764 30.576865937424, -91.183030947423 30.577143797728, -91.182096591938 30.577059913832, -91.182136008338 30.576775854973)))","165745","321440006",,"223 W MAGNOLIA DR","BAKER","70714",,,"Baker","144","112",,,"BAKERFIELD",,,"352","42.03","2","Baker-1","2-013","NO","NO","No",,,,,,"LDR",,,,"T5S R1W Sect 41",,"1",,,"NO",
"MULTIPOLYGON (((-91.122857790331 30.385565286371, -91.122858791197 30.385571232774, -91.122859548526 30.385577205852, -91.122860061292 30.385583198386, -91.122860328471 30.385589202257, -91.122860351116 30.385595212053, -91.122859658718 30.385607213331, -91.122858811923 30.385612527129, -91.122858186708 30.385617864734, -91.122857782052 30.385623217124, -91.122857599005 30.38562857979, -91.122857637584 30.385633944613, -91.122857898844 30.385639304378, -91.122858380719 30.385644652767, -91.122859084264 30.385649982565, -91.12286000637 30.385655287453, -91.122861149135 30.385660560216, -91.122862507371 30.38566579363, -91.122864082131 30.385670981383, -91.122865870309 30.385676117153, -91.122867869835 30.385681194624, -91.122870077607 30.385686205671, -91.122872491552 30.385691145781, -91.122875108566 30.38569600683, -91.122877924496 30.385700784301, -91.122880936239 30.38570547007, -91.122884139639 30.385710060522, -91.122887531593 30.385714547532, -91.122891105867 30.385718926582, -91.122894859353 30.385723191351, -91.122898786858 30.38572733732, -91.122902883192 30.385731358166, -91.122907143165 30.385735248469, -91.122911561581 30.385739004612, -91.12291613221 30.385742621173, -91.122920848818 30.385746092728, -91.122925707251 30.385749416565, -91.122930699196 30.385752586356, -91.122941060764 30.385758450233, -91.123023542479 30.385788096261, -91.123028710167 30.385789352081, -91.123033926059 30.385790447405, -91.12303918287 30.385791383124, -91.123044475403 30.385792155619, -91.123049796375 30.385792765783, -91.123055138504 30.385793211798, -91.123060495549 30.385793493656, -91.123065860226 30.385793610442, -91.123071227332 30.38579356305, -91.123076588544 30.385793350565, -91.123081937619 30.385792972978, -91.123087268313 30.385792431179, -91.123092573337 30.385791726963, -91.12309784645 30.385790859416, -91.123103080366 30.385789830331, -91.123108268836 30.385788641503, -91.123113405615 30.385787294726, -91.123118484458 30.38578578999, -91.123123498077 30.385784129989, -91.123128441264 30.385782317423, -91.123133306728 30.385780354984, -91.123138089267 30.385778242666, -91.123142782628 30.38577598587, -91.123147380562 30.385773586392, -91.123151877861 30.385771046928, -91.123156268277 30.385768370176, -91.123160546596 30.385765561539, -91.123164706572 30.385762621911, -91.123168745071 30.3857595576, -91.123172654805 30.385756370399, -91.123176432644 30.385753064813, -91.123180072332 30.385749646246, -91.123183570742 30.385746117399, -91.123186922662 30.385742482773, -91.123190122876 30.385738748676, -91.123193169298 30.38573491781, -91.123196057754 30.385730995581, -91.12319878303 30.385726987393, -91.123201343036 30.385722897755, -91.123203734636 30.385718732974, -91.123205954701 30.385714496655, -91.123207999058 30.385710194204, -91.123209867692 30.385705832837, -91.123211556432 30.385701416156, -91.123213063185 30.385696950473, -91.123214386899 30.385692441198, -91.123215525481 30.385687893741, -91.123216476835 30.385683315315, -91.123217240953 30.385678709528, -91.123217816779 30.385674083596, -91.123218203264 30.385669442027, -91.12321839935 30.385664792939, -91.123218405029 30.38566013994, -91.123218220289 30.385655489344, -91.123217846153 30.38565084837, -91.123217282615 30.385646220627, -91.123216530697 30.385641614235, -91.123215590393 30.385637032801, -91.123214463769 30.385632483547, -91.123213151852 30.385627971886, -91.123211655673 30.385623503233, -91.123208121922 30.385614718422, -91.123366929764 30.385681813365, -91.122740608045 30.386145543972, -91.12239207274 30.385757541826, -91.122395108658 30.38575475198, -91.122484366585 30.385711111199, -91.122575382127 30.385670292209, -91.122668039676 30.385632349849, -91.122857790331 30.385565286371)))","112862","1430591124",,"911 W HART'S MILL LN","BATON ROUGE","70808",,,"Baton Rouge","59","24",,,"POND ON HART'S MILL LANE, THE",,,"86","50","1","EBR-8","1-075","NO","NO","No",,,,,,"LDR, UND","RN","A1",,"T7S R1E Sect 51","Suburban","1","Suburban",,"NO",
"MULTIPOLYGON (((-91.148283834118 30.465747484482, -91.148243725738 30.465853841607, -91.148226614895 30.465899215473, -91.147870548511 30.465813051212, -91.147924804824 30.465660602676, -91.148283834118 30.465747484482)))","44840","730221527",,"1925 RICE DR","BATON ROUGE","70802",,,"Baton Rouge","22","179",,,"BELFAIR HOMES",,,"38","6.02","5","EBR-3","1-014","YES","NO","No",,,,,,"LDR","RN","A2",,"T7S R1E Sect 74","Suburban","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.071625486949 30.396286047167, -91.071468969923 30.396644002775, -91.071302280105 30.396588705184, -91.071216515309 30.396560252706, -91.07137303207 30.396202298289, -91.071625486949 30.396286047167)))","143314","1640663389",,"10233 TANWOOD AVE","BATON ROUGE","70809",,,"Parish","66","1092",,,"JEFFERSON TERRACE",,,"136","38.05","2","EBR-9","3-013","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 58","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.06848043079 30.456927790461, -91.068409491585 30.456939010972, -91.068163134 30.456977979623, -91.068162029489 30.456293755495, -91.068482071108 30.456242721167, -91.068481473924 30.456492315144, -91.06848043079 30.456927790461)))","89023","1120310404","PAYDAY LOANS","10440 FLORIDA BLVD","BATON ROUGE","70815",,,"Baton Rouge","31","B-1",,"WATTS, RICHARD ALAN",,"NO","522291","180","37.02","2","EBR-1","1-060","NO","NO","No",,,,,"FLORIDA BOULEVARD","C","C","C2",,"T7S R1E Sect 65","Suburban","1","Suburban",,"NO",
"MULTIPOLYGON (((-91.051368984715 30.412220314516, -91.051369952648 30.412495270018, -91.050666645308 30.41249712937, -91.050665678281 30.412222173861, -91.051368984715 30.412220314516)))","133080","1510490005","BOBS LITTLE FEET","4601 S SHERWOOD FOREST BLVD","BATON ROUGE","70816",,,"Baton Rouge","49","13",,,"DURHAM PLACE","NO","448210","174","39.07","2","EBR-9","1-103","NO","NO","No",,,,,,"C","MU","C-AB-1, LC2",,"T7S R2E Sect 51","Walkable","1","Suburban",,"NO",
"MULTIPOLYGON (((-90.993331204709 30.401097905665, -90.992919812415 30.40127815429, -90.992899321187 30.401241147237, -90.992807902244 30.401075084329, -90.992794504397 30.401050825882, -90.993210628039 30.400878151164, -90.993331204709 30.401097905665)))","150762","1540770224",,"5543 ROUND FOREST DR","BATON ROUGE","70817",,,"Parish","77","2543",,,"SHENANDOAH ESTATES",,,"210","45.08","4","EBR-6","3-043","NO","NO","No",,,,,,"LDR","RN","R",,"T7S R2E Sect 54","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.077832565994 30.375338125278, -91.077648119107 30.37564236757, -91.077182650495 30.3754350913, -91.077235949614 30.375347176829, -91.077367099461 30.375130850545, -91.077832565994 30.375338125278)))","148164","1630750888","OPTASOFT LLC","7951 OAKBROOK DR","BATON ROUGE","70810",,,"Parish","75","33",,,"OAKBROOK","NO","454000","132","40.06","1","EBR-8","3-035","NO","NO","No",,,,,,"LDR","RN","A1",,"T8S R1E Sect 55","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.112415644346 30.553646886582, -91.112246126468 30.553791865365, -91.111905602285 30.553506536026, -91.11207511601 30.553361554952, -91.112415644346 30.553646886582)))","6984","240070485",,"7630 GREEN GATE DR","BATON ROUGE","70811",,,"Parish","7","48",,,"GREEN GATE",,,"291","32.02","2","EBR-2","2-010","NO","NO","No",,,,,,"LDR","RN","A1",,"T6S R1E Sect 76","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.078084440498 30.356266928061, -91.077969138107 30.356458822577, -91.077626999519 30.356305459185, -91.07774142236 30.356113166334, -91.078084440498 30.356266928061)))","148652","1630815569",,"926 TANGLEBRIAR DR","BATON ROUGE","70810",,,"Parish","81","98",,,"QUAIL RIDGE",,,"142","40.10","2","EBR-8","3-004","NO","NO","No",,,,,,"LDR","RN","A2",,"T8S R1E Sect 38","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.162376516007 30.449765007087, -91.162059339935 30.449774223711, -91.162056013949 30.44969178835, -91.162373190799 30.449682571736, -91.162376516007 30.449765007087)))","66992","910282824",,"249 N 26TH ST","BATON ROUGE","70806",,,"Baton Rouge","28","17","1",,"LINCOLN PARK",,,"34","16","1","EBR-5","1-038","NO","YES","No",,,"Old Town",,,"MDR","MU","C2",,"T7S R1W Sect 73","Urban","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.157756821047 30.431159995354, -91.157598224355 30.431163516597, -91.15758556672 30.430793072653, -91.15774414303 30.430788969555, -91.157756821047 30.431159995354)))","73006","930361759",,"2926 ZEELAND AVE","BATON ROUGE","70808",,,"Baton Rouge","36","15","3",,"ZEELAND PLACE",,,"42","23","3","EBR-5","1-048","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 96","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.064525279216 30.427482243448, -91.064536112077 30.427677744788, -91.063619281213 30.427954673815, -91.061204174569 30.428576224151, -91.061206207591 30.42843909506, -91.061211126773 30.428107257577, -91.06121469212 30.427866788658, -91.0612195537 30.427538856132, -91.061231654952 30.426722440776, -91.063982315368 30.426700067306, -91.063993781489 30.426983664147, -91.064004954881 30.427269668938, -91.064018755742 30.427618995567, -91.064525279216 30.427482243448)))","85335","1130470394","ACW MEDICAL TRANSPORTATION LLC","10795 MEAD RD","BATON ROUGE","70816",,,"Parish","47","Y-2",,"CLEGG, IDA MAE G. TRACT",,"NO","488000","173","39.09","3","EBR-9","3-027","NO","NO","No",,,,,,"HDR","CN","C1",,"T7S R1E Sect 62","Suburban","11","Suburban",,"NO",
"MULTIPOLYGON (((-90.994694189362 30.552179966693, -90.994462501737 30.552181050819, -90.994460300477 30.551836980331, -90.994691986876 30.55183601979, -90.994694189362 30.552179966693)))","184324","611190064",,"17333 SALLY AVE","GREENWELL SPRINGS","70739",,,"Central","119","354",,,"CEDAR MILL RUN",,,"283","44.02","1","Central-6","3-061","NO","NO","No",,,,,,"LDR",,,,"T6S R2E Sect 63",,"0",,,"NO",
"MULTIPOLYGON (((-91.194180080877 30.537234558613, -91.193804213705 30.537246090843, -91.193800263339 30.537163674079, -91.194176495993 30.537152131421, -91.194180080877 30.537234558613)))","13467","420040503",,"10220 AVENUE E","BATON ROUGE","70807",,,"Baton Rouge","4","14","44",,"HIGHLAND FARMS",,,"357","30","1","EBR-3","1-095","YES","YES","No",,,,,,"V","CN","A4",,"T6S R1W Sect 74","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.184852854257 30.643207442715, -91.184475344323 30.643159443831, -91.184507726119 30.64296903613, -91.184885235342 30.643017034926, -91.184852854257 30.643207442715)))","189028","132010838",,"3716 KINGSBARNS DR","ZACHARY","70791",,,"Zachary","201","387",,,"COPPER MILL GOLF COMMUNITY",,,"345","46.04","3","Zachary-4","2-034","NO","NO","No",,,,,,"LDR",,,,"T5S R1W Sect 46",,"0",,,"NO",
"MULTIPOLYGON (((-91.104747699084 30.659153797679, -91.104812782787 30.65895567505, -91.10528366112 30.659058307722, -91.105218532404 30.659256420574, -91.104747699084 30.659153797679)))","174569","122190108",,"6593 LAKERIDGE DR","ZACHARY","70791",,,"Zachary","219","157",,,"OAKS, THE",,,"329","46.02","1","Zachary-9","2-028","NO","NO","No",,,,,,"LDR",,,,"T4S R1E Sect 50",,"0",,,"NO",
"MULTIPOLYGON (((-91.104483569393 30.349915251065, -91.104133484952 30.349786092554, -91.10419553623 30.349659582629, -91.10421028227 30.349665023534, -91.104356150629 30.349718838859, -91.104545620306 30.349788740979, -91.104483569393 30.349915251065)))","207860","1620800795",,"741 BELLEGROVE SQUARE AVE","BATON ROUGE","70810",,,"Parish","80","71",,,"BELLEGROVE SQUARE",,,"127","40.16","2","EBR-8","3-056","NO","NO","No",,,,,,"LDR","RN","A2.7",,"T8S R1E Sect 51","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.027737264342 30.423477347784, -91.027294649746 30.423484050443, -91.027295596461 30.423434230329, -91.02729563095 30.423423039109, -91.027333517982 30.423225845614, -91.027346411461 30.423160078973, -91.027615831792 30.422986792285, -91.027885320054 30.42330685883, -91.02787809846 30.423309137058, -91.027870973001 30.423311632912, -91.027863952019 30.423314341899, -91.027857044887 30.423317262237, -91.027850259944 30.423320390337, -91.027843604489 30.423323721706, -91.027837087905 30.423327251854, -91.027830717486 30.423330978094, -91.02782450158 30.423334894128, -91.027818447483 30.423338996366, -91.027812561458 30.423343279409, -91.027806852889 30.423347737867, -91.027801325954 30.42335236724, -91.027795990044 30.423357160331, -91.027790851417 30.423362112646, -91.02778591426 30.423367216976, -91.027781185875 30.423372467927, -91.027776672531 30.423377858297, -91.027772379447 30.423383382684, -91.027768311855 30.423389032982, -91.027764473935 30.423394803789, -91.027760870915 30.423400686997, -91.027757506981 30.4234066754, -91.027754387361 30.423412761793, -91.027751515197 30.423418939869, -91.027748892599 30.423425200611, -91.027746524792 30.423431536815, -91.027744413881 30.42343794127, -91.027742561977 30.423444404959, -91.02774097222 30.423450921575, -91.027739646721 30.423457482101, -91.027738585505 30.42346407842, -91.027737264342 30.423477347784)))","136193","1510480227",,"13933 HOOTSELL CT","BATON ROUGE","70816",,,"Baton Rouge","48","118",,,"WOODLAND RIDGE PARK",,,"197","39.08","2","EBR-1","1-089","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R2E Sect 52","Suburban","1","Suburban",,"NO",
"MULTIPOLYGON (((-91.160579175347 30.60812233768, -91.160420245527 30.608123480678, -91.160416562075 30.607766075592, -91.160508682373 30.607765409228, -91.16057548868 30.607764652964, -91.160579175347 30.60812233768)))","10537","311730035",,"3415 DERYSHIRE AVE","BAKER","70714",,,"Parish","173","62",,,"NORTH BAKER PARK",,,"321","42.04","1","EBR-2","2-017","NO","YES","No",,,,,,"LDR","RN","C2",,"T5S R1W Sect 13","Rural","0","Rural",,"NO",
"MULTIPOLYGON (((-91.238774303436 30.580614275557, -91.237753960217 30.586568121328, -91.234987299548 30.586215197898, -91.23621987737 30.579027022935, -91.236309286384 30.579056679953, -91.236390465031 30.579084765843, -91.236498632561 30.579131660052, -91.236600553903 30.57918215056, -91.236709086786 30.579250177898, -91.236931231217 30.579394858619, -91.237354587194 30.579684575392, -91.23796258981 30.580060993717, -91.238257865498 30.580286793996, -91.238774303436 30.580614275557)))","1743","111460018","BOGALUSA BAYOU RAILROAD LLC","1818 BROOKLAWN DR","BATON ROUGE","70807",,,"Parish","146","NBR DEV. CO",,,,"NO","482000","348","46.03","1","Zachary-1","2-005","NO","YES","No",,,,,,"U, UND","I","M2",,"T5S R1W Sect 44","Rural","49","Rural",,"NO",
"MULTIPOLYGON (((-91.045586284337 30.462192447852, -91.045565195374 30.462192478651, -91.045496574829 30.462192645075, -91.045374757431 30.462192751596, -91.045184319487 30.462193024267, -91.045100389546 30.462193143603, -91.044993881541 30.462193296663, -91.04490417952 30.462193424943, -91.044803443595 30.462193568786, -91.044725486527 30.462193741506, -91.044609831235 30.462193998785, -91.044519870004 30.462194099176, -91.044522537013 30.461890890636, -91.044527744417 30.461298626797, -91.045584201961 30.461131917778, -91.045586284337 30.462192447852)))","97164","1210321187",,"12333 FLORIDA BLVD, STE B","BATON ROUGE","70815",,,"Baton Rouge","32","A-4-A",,,"ASHLEY",,,"186","36.04","5","EBR-4","1-020","YES","NO","No",,,,,"FLORIDA BOULEVARD","C","C","C2, C-AB-1, C-AB-2",,"T7S R2E Sect 6","Suburban","3","Suburban",,"NO",
"MULTIPOLYGON (((-91.171818475085 30.540177356397, -91.169625957007 30.540263459615, -91.169623223864 30.540098430889, -91.171815739334 30.54001233042, -91.171818475085 30.540177356397)))","24445","440050055",,"10550-10600 ELM GROVE GARDEN DR","BATON ROUGE","70807",,,"Baton Rouge","5","E","6",,"ELM GROVE GARDEN FARMS",,,"297","31.01","1","EBR-3","1-091","YES","YES","No",,,,,,"UND","EC","A3.1",,"T6S R1W Sect 69","Suburban","1","Suburban",,"NO",
"MULTIPOLYGON (((-91.120831374388 30.447534236713, -91.120458633702 30.447543230003, -91.120453961085 30.44738486777, -91.12045043771 30.447265451975, -91.12082317631 30.447256459608, -91.120831374388 30.447534236713)))","197975","1030370520",,"321 ALELLO DR","BATON ROUGE","70806",,,"Baton Rouge","37","16-C-2",,"ALELLO, ROSARIO TRACT",,,,"96","18","1","EBR-9","1-033","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 82","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.144447999153 30.409469194188, -91.144333975765 30.40965018879, -91.144219951962 30.409831183284, -91.14403152585 30.409743015846, -91.144259573527 30.409381026164, -91.144447999153 30.409469194188)))","111928","1430520592",,"4745 PALM ST","BATON ROUGE","70808",,,"Baton Rouge","52","10","34",,"SOUTHDOWNS",,,"73","26.02","1","EBR-7","1-056","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 94","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.025103396519 30.446530310857, -91.024971700976 30.446531095383, -91.02497032127 30.446247894385, -91.025102016437 30.446247109861, -91.025103396519 30.446530310857)))","98705","1220410905",,"2123 BIRCH RIDGE AVE","BATON ROUGE","70816",,,"Parish","41","93",,,"COUNTRY RIDGE",,,"190","39.04","1","EBR-1","3-028","NO","NO","No",,,,,,"LDR","CN","A2.6",,"T7S R2E Sect 8","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.00908993304 30.459215403771, -91.009089054168 30.459127422767, -91.009418709431 30.459124869311, -91.00941961775 30.459212850385, -91.00908993304 30.459215403771)))","99691","1220331757",,"719 SEDONA PINES DR","BATON ROUGE","70816",,,"Parish","33","41",,,"SEDONA PINES",,,"193","45.04","2","EBR-1","3-032","NO","NO","No",,,,,,"LDR","CN","A2.6",,"T7S R2E Sect 74","Suburban","0","Suburban",,"NO",
