"the_geom","id","business_name","full_address","city","state","zip","business_naics_code","phone_number","website","resource_type","sub_resource_type","abc","address_authority","address_id","business_id"
"POINT (-91.111772602146 30.469885626039)","24182","CAM MOTION INC","2157 BEAUMONT DR","BATON ROUGE","LOUISIANA","70806","811000",,,"REPAIR",,"NO","BATON ROUGE","0","25971"
"POINT (-91.087075114377 30.47359672606)","24550","HENDERSON CONSTRUCTION GROUP","9110 MAMMOTH AVE","BATON ROUGE","LOUISIANA","70814","237990",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","31451"
"POINT (-91.114901191072 30.46873254135)","20582","TOP NOTCH CLEANING SERVICES","2138 WOODDALE BLVD, STE 1C","BATON ROUGE","LOUISIANA","70806","561720",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","24363"
"POINT (-91.13375798983 30.501703989763)","13581","ANOINTED FLOWERS AND GIFTS","5701 HOLLYWOOD-GREENWELL XOVR","BATON ROUGE","LOUISIANA","70805","453110",,,"RETAIL",,"NO","BATON ROUGE","0","16489"
"POINT (-91.051145205651 30.41492698764)","195478","LA BELLA BARCELONA SALON & BOUTIQUE","4215 S SHERWOOD FOREST BLVD, STE 8","BATON ROUGE","LOUISIANA","70816","812112",,,"PERSONAL SERVICES","HAIR SALON","NO","BATON ROUGE","0","31996"
"POINT (-91.139854420901 30.450410601638)","33187","BUSINESS FIRST BANK","4944 FLORIDA BLVD","BATON ROUGE","LOUISIANA","70806","522110",,,"FINANCIAL INSTITUTION","BANK","NO","BATON ROUGE","0","444"
"POINT (-91.083623444984 30.43075090508)","43753","RED RIVER BANK","9400 OLD HAMMOND HWY","BATON ROUGE","LOUISIANA","70809","521000",,,"FINANCIAL INSTITUTION","BANK","NO","BATON ROUGE","0","3366"
"POINT (-91.100935048473 30.468866154825)","28504","CONSOLIDATED BUILDERS CONSTRUCTION CO.","8266 W EL CAJON DR","BATON ROUGE","LOUISIANA","70815","238210",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","16938"
"POINT (-91.181188881251 30.445214674874)","104730","LEE & WALSH","257 MAXIMILIAN ST","BATON ROUGE","LOUISIANA","70802","541110",,,"COMMUNITY RESOURCE","LEGAL ASSISTANCE","NO","BATON ROUGE","0","14676"
"POINT (-90.97038528159 30.371267875027)","155704","VARNADO LAWN MAINT & LANDSCAPE","19446 BENGAL CT","BATON ROUGE","LOUISIANA","70817","815000",,,"PROFESSIONAL SERVICES","LANDSCAPE","NO","PARISH","0","37869"
"POINT (-91.101171036689 30.422124878602)","155435","JAY LITTLE & ASSOCIATES","7902 WRENWOOD BLVD, STE A","BATON ROUGE","LOUISIANA","70809","524210",,,"PROFESSIONAL SERVICES","INSURANCE","NO","BATON ROUGE","0","22969"
"POINT (-91.150253395355 30.426309736662)","17345","HIT-N-RUN FOOD STORES #3","2313 S ACADIAN THWY","BATON ROUGE","LOUISIANA","70808","447000",,,"RETAIL","CONVENIENCE STORE","YES","BATON ROUGE","0","30050"
"POINT (-91.090475400574 30.375565720978)","153236","FARM BUREAU INSURANCE","10859 PERKINS RD, STE D","BATON ROUGE","LOUISIANA","70810","524210",,,"PROFESSIONAL SERVICES","INSURANCE","NO","PARISH","0","33814"
"POINT (-91.122130250096 30.491010149752)","19208","BRENNER TANK SERVICES LLC","6735 AIRLINE HWY","BATON ROUGE","LOUISIANA","70805","811000",,,"REPAIR",,"NO","BATON ROUGE","0","60397"
"POINT (-91.031283302377 30.409160490469)","75235","STUDIO 7 HAIR SALON","13333 COURSEY BLVD, STE A","BATON ROUGE","LOUISIANA","70817","812112",,,"PERSONAL SERVICES","HAIR SALON","NO","PARISH","0","28064"
"POINT (-91.071249399329 30.455671430083)","5668","BAYOU BILLIARDS","10090 FLORIDA BLVD","BATON ROUGE","LOUISIANA","70815","722410",,,"BAR/NIGHTCLUB/LOUNGE",,"NO","BATON ROUGE","0","33078"
"POINT (-91.108732503314 30.395240398813)","179581","CIRCLE K STORE #2707656","5857 ESSEN LN","BATON ROUGE","LOUISIANA","70810","447000","225-767-6880","http://circlek.com/","RETAIL","CONVENIENCE STORE","YES","BATON ROUGE","0","26594"
"POINT (-91.01193838541 30.397968459912)","35779","WILLIAMS SALES & CONSULTANT CO","15607 WOODLAND TRAIL","BATON ROUGE","LOUISIANA","70817","454000",,,"RETAIL",,"NO","PARISH","0","38301"
"POINT (-91.107932848321 30.430253962076)","151611","OPTICAL SHOP","7641 JEFFERSON HWY","BATON ROUGE","LOUISIANA","70809","453000",,,"RETAIL",,"NO","BATON ROUGE","0","33530"
"POINT (-91.070184336549 30.471889458506)","28212","FASTENAL COMPANY","10296 S CHOCTAW DR","BATON ROUGE","LOUISIANA","70815","453000",,,"RETAIL",,"NO","BATON ROUGE","0","28709"
"POINT (-91.072310903484 30.490251224929)","23747","EXPERT TAX SERVICE","10088 GREENWELL SPRINGS RD","BATON ROUGE","LOUISIANA","70814","541213",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","28990"
"POINT (-91.184848107766 30.444115562291)","148868","BLAINE M MESSIA","330 ROYAL ST","BATON ROUGE","LOUISIANA","70802","541110",,,"COMMUNITY RESOURCE","LEGAL ASSISTANCE","NO","BATON ROUGE","0","14664"
"POINT (-91.126095081639 30.407054865445)","53560","CAMP DRESSER & MCKEE","6120 PERKINS RD","BATON ROUGE","LOUISIANA","70808","541330",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","12232"
"POINT (-91.110983587738 30.46002035008)","19120","TRI STAR REHAB","1335 WOODDALE BLVD","BATON ROUGE","LOUISIANA","70806","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","60064"
"POINT (-91.186692031661 30.450196199776)","24826","PREIS BERGERON & GORDON","450 LAUREL ST","BATON ROUGE","LOUISIANA","70801","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","37505"
"POINT (-91.106021468318 30.453838606109)","26908","TBT CONTRACTORS LLC","444 WOODDALE BLVD","BATON ROUGE","LOUISIANA","70806","238000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","35129"
"POINT (-91.153405012272 30.444470871308)","30355","VONNIEABS RESPITE CARE INC","3535 GOVERNMENT ST","BATON ROUGE","LOUISIANA","70806","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","38010"
"POINT (-91.124745791139 30.36129769552)","173818","EASY COMMUNICATION","9327 BURBANK DR","BATON ROUGE","LOUISIANA","70820","812210",,,"COMMUNICATIONS",,"NO","PARISH","0","22402"
"POINT (-91.022950434714 30.358136917119)","179606","ALLSERVICE PLUMBING & MAINT LLC","14464 BARINGERS CT","BATON ROUGE","LOUISIANA","70809","238000",,,"CONSTRUCTION",,"NO","PARISH","0","37554"
"POINT (-91.084485503923 30.429423095131)","156587","ADOLESCENT AND FAMILY COUNSELING SERVICES","2320 DRUSILLA LN, STE E","BATON ROUGE","LOUISIANA","70809","624000",,,"HEALTH CARE",,"NO","BATON ROUGE","0","49932"
"POINT (-91.00879456011 30.429566857842)","148713","ALEX BOX AUCTIONS","2736 O'NEAL LN, STE E","BATON ROUGE","LOUISIANA","70816","452990",,,"RETAIL",,"NO","BATON ROUGE","0","20160"
"POINT (-91.145411688549 30.469574731351)","126753","AND ETC","4450 MONROE AVE","BATON ROUGE","LOUISIANA","70802","453000",,,"RETAIL",,"NO","BATON ROUGE","0","24324"
"POINT (-91.17716027353 30.417386119541)","180578","INSOMNIA COOKIES","128 W CHIMES ST","BATON ROUGE","LOUISIANA","70802","722000",,,"RESTAURANT",,"NO","BATON ROUGE","0","12473"
"POINT (-91.169945814114 30.41346433131)","10712","THE COOK HOTEL","3848 W LAKESHORE DR","BATON ROUGE","LOUISIANA","70808","721000",,,"HOTEL/MOTEL",,"YES","LSU","0","36929"
"POINT (-91.134818588006 30.494921652249)","147254","BROOKSTOWN HARDWARE & SUPPLY C","4828 MC CLELLAND DR","BATON ROUGE","LOUISIANA","70805","453000",,,"RETAIL",,"NO","BATON ROUGE","0","25700"
"POINT (-91.078878220838 30.418349124244)","26075","HERITAGE MANOR OF BATON ROUGE","9301 OXFORD PLACE DR","BATON ROUGE","LOUISIANA","70809","621000",,,"HEALTH CARE",,"NO","BATON ROUGE","0","29971"
"POINT (-91.150746278532 30.504737513558)","177430","MCDONALDS #529 PLANK RD","6006 PLANK RD","BATON ROUGE","LOUISIANA","70805","722000",,,"RESTAURANT",,"NO","BATON ROUGE","0","32578"
"POINT (-91.027073561052 30.339274581737)","41384","PORTOFINO PAPERS","636 HIGHLANDIA DR","BATON ROUGE","LOUISIANA","70810","453000",,,"RETAIL",,"NO","PARISH","0","34372"
"POINT (-91.145895951533 30.444718595753)","155891","JAY'S BAR-B-QUE","4215 GOVERNMENT ST","BATON ROUGE","LOUISIANA","70806","722110",,,"RESTAURANT",,"NO","BATON ROUGE","0","30790"
"POINT (-91.093611257563 30.378639352548)","96335","LEVI STORE, THE","10156 PERKINS ROWE, STE 130","BATON ROUGE","LOUISIANA","70810","448110",,,"RETAIL",,"NO","PARISH","0","37029"
"POINT (-91.029697887302 30.368968507471)","177193","QUINCY COMPRESSOR LLC","13918 AIRLINE HWY","BATON ROUGE","LOUISIANA","70809","339000",,,"INDUSTRIAL",,"NO","PARISH","0","35602"
"POINT (-91.165840416516 30.505340569232)","95450","JUST QUALITY POWER WASHING","2541 SHADA AVE","BATON ROUGE","LOUISIANA","70805","811000",,,"REPAIR",,"NO","BATON ROUGE","0","46389"
"POINT (-91.100484764195 30.398781599692)","27373","WATERS INVESTMENTS","8230 SUMMA AVE","BATON ROUGE","LOUISIANA","70809","523930",,,"PROFESSIONAL SERVICES","FINANCIAL ASSISTANCE","NO","PARISH","0","20763"
"POINT (-91.154938877909 30.471333880824)","20379","SPECIALTY METALS","3500 SENECA ST","BATON ROUGE","LOUISIANA","70805","423510",,,"INDUSTRIAL",,"NO","BATON ROUGE","0","7743"
"POINT (-91.102766903977 30.458058415813)","124142","T'S DAD BEST PECAN CANDY","8021 QUEENSWOOD CT","BATON ROUGE","LOUISIANA","70806","454000",,,"RETAIL",,"NO","BATON ROUGE","0","37628"
"POINT (-91.187874827649 30.447287019265)","150705","EATON GROUP-GREGORY EATON ATTY AT LAW","309 NORTH BLVD","BATON ROUGE","LOUISIANA","70801","541110",,,"COMMUNITY RESOURCE","LEGAL ASSISTANCE","NO","BATON ROUGE","0","27136"
"POINT (-91.110296552021 30.394666543614)","29819","WALGREENS #17647","2159 STARING LN","BATON ROUGE","LOUISIANA","70808","446000",,"https://walgreens.com/","RETAIL","SNAP RETAILER","YES","BATON ROUGE","0","34997"
"POINT (-91.111791573377 30.46381589614)","33462","SHOW AND SELL HOSPITALITY","1698 WOODDALE BLVD","BATON ROUGE","LOUISIANA","70806","238330",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","36506"
"POINT (-91.087591903435 30.483912016523)","22366","KO MOBILE KITCHEN LLC","9186 GREENWELL SPRINGS RD","BATON ROUGE","LOUISIANA","70814","454000",,,"RETAIL",,"NO","BATON ROUGE","0","21557"
"POINT (-91.129005666053 30.452955475296)","155069","SCENTS & MOORE","5905 FLORIDA BLVD","BATON ROUGE","LOUISIANA","70806","453000",,,"RETAIL",,"NO","BATON ROUGE","0","60487"
"POINT (-91.017492937007 30.380755766547)","61776","LORIO'S LANDSCAPE & LAWN CARE","7714 BARINGER RD","BATON ROUGE","LOUISIANA","70817","815000",,,"PROFESSIONAL SERVICES","LANDSCAPE","NO","PARISH","0","32016"
"POINT (-91.051955631735 30.412656126401)","176281","LESLIES SWIMMING POOL SUPPLIES","4520 S SHERWOOD FOREST BLVD, STE 101","BATON ROUGE","LOUISIANA","70816","561000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","31832"
"POINT (-91.112369238993 30.464881237562)","33491","PAT DAVIS HANDBAGS & ACCESSORIES LLC","1772 WOODDALE BLVD","BATON ROUGE","LOUISIANA","70806","448000",,,"RETAIL",,"NO","BATON ROUGE","0","33716"
"POINT (-91.062626487286 30.389227318575)","37504","CIRCLE K  STORE 2709716","6678 SIEGEN LN","BATON ROUGE","LOUISIANA","70809","447000",,"http://circlek.com/","RETAIL","GAS STATION","YES","PARISH","0","26577"
"POINT (-91.107531106529 30.353978225694)","36805","TACO BELL #31648","10623 BURBANK DR","BATON ROUGE","LOUISIANA","70810","722000",,,"RESTAURANT",,"NO","PARISH","0","8093"
"POINT (-91.100378292111 30.475486951928)","17381","NEXTECH CENTRAL LLC","8463 ATHENS AVE","BATON ROUGE","LOUISIANA","70814","541710",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","20589"
"POINT (-91.145030305758 30.419348110565)","27785","MIP 3 LLC","3185 BALIS DR","BATON ROUGE","LOUISIANA","70808","441310",,,"AUTO","SALES","NO","BATON ROUGE","0","61362"
"POINT (-91.099260478127 30.373326171394)","41056","TOXICOLOGICAL & ENVIRONMENTAL","10636 LINKWOOD CT","BATON ROUGE","LOUISIANA","70810","541000",,,"PROFESSIONAL SERVICES",,"NO","PARISH","0","37477"
"POINT (-91.081630684378 30.463988766094)","135127","DISCOUNT LETTERPRESS & BINDERY","9444 CUYHANGA PKWY","BATON ROUGE","LOUISIANA","70815","454000",,,"RETAIL",,"NO","BATON ROUGE","0","27746"
"POINT (-91.141056387676 30.421923902954)","28745","ALBERTSON # 3747","2950 COLLEGE DR","BATON ROUGE","LOUISIANA","70808","445110","225-768-7775","http://albertsons.com/","RETAIL","SNAP RETAILER","YES","BATON ROUGE","0","24065"
"POINT (-91.101171036689 30.422124878602)","155436","NEW BEGINNING THERAPHY, LLC","7902 WRENWOOD BLVD, STE A","BATON ROUGE","LOUISIANA","70809","621330",,,"HEALTH CARE",,"NO","BATON ROUGE","0","22969"
"POINT (-91.082332548106 30.404487030572)","174756","CAPITAL CITY DEVELOPMENT","4960 BLUEBONNET BLVD, STE B","BATON ROUGE","LOUISIANA","70809","236000",,,"CONSTRUCTION",,"NO","PARISH","0","35666"
"POINT (-91.14339469396 30.414696280951)","85999","GILGALS PAGODA LLC","4559 TUPELLO ST","BATON ROUGE","LOUISIANA","70808","453000",,,"RETAIL",,"NO","BATON ROUGE","0","42298"
"POINT (-91.04390406969 30.383501221916)","151126","SYSTEMS INTEGRATION LLC","12232 INDUSTRIPLEX BLVD, STE 31","BATON ROUGE","LOUISIANA","70809","236000",,,"CONSTRUCTION",,"NO","PARISH","0","38464"
"POINT (-91.101591374371 30.372218090662)","176490","RAINER ANDING & MCLINDON","8480 BLUEBONNET BLVD, STE G","BATON ROUGE","LOUISIANA","70810","541000",,,"PROFESSIONAL SERVICES",,"NO","PARISH","0","38092"
"POINT (-91.059680856296 30.457520422257)","174465","HERWOOD DENTAL","11246 FLORIDA BLVD","BATON ROUGE","LOUISIANA","70815","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","29985"
"POINT (-91.125805219176 30.518787389197)","12879","S. E. MACKEY FITNESS CENTER","6534 FORD ST","BATON ROUGE","LOUISIANA","70811","713940",,,"FITNESS",,"NO","BATON ROUGE","0","18348"
"POINT (-90.995679178806 30.360958917978)","101468","ONLINE TECHNICAL CONSULTING INC","17605 JEFFERSON HWY","BATON ROUGE","LOUISIANA","70817","541000",,,"PROFESSIONAL SERVICES",,"NO","PARISH","0","23340"
"POINT (-91.144166245714 30.448302103176)","126574","LUNDY BEAUTY SALON","4420 NORTH BLVD, STE 102","BATON ROUGE","LOUISIANA","70806","812000",,,"PERSONAL SERVICES",,"NO","BATON ROUGE","0","32212"
"POINT (-91.08005271832 30.414350532047)","60384","JOHN R OLDS ATTORNEY AT LAW","3896 N BLUEBONNET RD","BATON ROUGE","LOUISIANA","70809","541000",,,"PROFESSIONAL SERVICES","LEGAL ASSISTANCE","NO","BATON ROUGE","0","30953"
"POINT (-90.9991046766 30.362296516461)","148228","ANAESTHESIA BUSINESS CONSULTANTS","17425 JEFFERSON HWY","BATON ROUGE","LOUISIANA","70817","621340",,,"HEALTH CARE",,"NO","PARISH","0","22299"
"POINT (-91.173162165993 30.558202798235)","152914","SCOTLAND HOP IN CIRCLE K","12390 SCOTLAND-ZACHARY HWY","BATON ROUGE","LOUISIANA","70807","447000",,,"RETAIL","GAS STATION","YES","BATON ROUGE","0","26774"
"POINT (-91.069042300753 30.4735984533)","19509","SILK SCREEN SHOP, THE","10365 S PERDUE AVE","BATON ROUGE","LOUISIANA","70814","448190",,,"RETAIL",,"NO","BATON ROUGE","0","37158"
"POINT (-91.145490257668 30.481767968966)","161835","SK&K TRUCKING CO","3611 MISSION DR","BATON ROUGE","LOUISIANA","70805","484000",,,"SHIPPING",,"NO","BATON ROUGE","0","46407"
"POINT (-91.086852534319 30.419514770545)","175455","KELLER CONSULTING","8966 INTERLINE AVE, STE A","BATON ROUGE","LOUISIANA","70809","541611",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","11272"
"POINT (-91.111402484919 30.432940685943)","148051","BUMBLE LANE SPA","7450 JEFFERSON HWY","BATON ROUGE","LOUISIANA","70806","812000",,,"PERSONAL SERVICES",,"NO","BATON ROUGE","0","35386"
"POINT (-91.065677404312 30.385833121904)","173402","RAINBOW #138","7028 SIEGEN LN","BATON ROUGE","LOUISIANA","70809","448000",,,"RETAIL",,"NO","PARISH","0","34607"
"POINT (-91.107638384388 30.430530132732)","176165","RAFFAELE LTD","7602 OLD HAMMOND HWY","BATON ROUGE","LOUISIANA","70809","453000",,,"RETAIL",,"NO","BATON ROUGE","0","34595"
"POINT (-91.081489606459 30.431049560964)","147780","APPLEBEES # 9104","9702 AIRLINE HWY","BATON ROUGE","LOUISIANA","70809","722000",,,"RESTAURANT",,"YES","BATON ROUGE","0","24461"
"POINT (-91.085774906266 30.473751348548)","21560","TRENT STONES","9236 MAMMOTH AVE","BATON ROUGE","LOUISIANA","70814","238340",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","37539"
"POINT (-91.112776686679 30.464106641372)","25638","M-PRINT ADVERTISING INC","1739 WOODDALE BLVD","BATON ROUGE","LOUISIANA","70806","339950",,,"MERCHANT","OFFICE SUPPLY STORE","NO","BATON ROUGE","0","33045"
"POINT (-91.035327196002 30.342769537319)","36221","DODSON, HOOKS & FREDERICK","112 FOUNDERS DR","BATON ROUGE","LOUISIANA","70810","541110",,,"COMMUNITY RESOURCE","LEGAL ASSISTANCE","NO","PARISH","0","37354"
"POINT (-91.10047158036 30.373907564773)","25798","LAW OFFICES OF PETER J LOSAVIO JR","8414 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","70810","541110",,,"COMMUNITY RESOURCE","LEGAL ASSISTANCE","NO","PARISH","0","33902"
"POINT (-91.051082485727 30.423355991575)","43175","KALMANS MARSHALL ENGINEERING, INC","3233 S SHERWOOD FOREST BLVD","BATON ROUGE","LOUISIANA","70816","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","38937"
"POINT (-91.158191871817 30.39481736579)","51817","JOSEPH G DELATTE JR","172 LEE DR, STE 1","BATON ROUGE","LOUISIANA","70808","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","33148"
"POINT (-91.077724998712 30.425140426403)","40848","METREON III LLC","9643 INTERLINE AVE","BATON ROUGE","LOUISIANA","70809","561110",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","11259"
"POINT (-91.112278347878 30.449926678377)","32712","BATON ROUGE SOCCER ASSOCIATION","142 LOBDELL AVE","BATON ROUGE","LOUISIANA","70806","713990","225-924-2157","http://brsa.org","COMMUNITY RESOURCE","SPORTS","NO","BATON ROUGE","0","909"
"POINT (-91.111718932353 30.465854341384)","29563","KELLERMAN WOODWORKS","1820 WOODDALE CT","BATON ROUGE","LOUISIANA","70806","339000",,,"CONSTRUCTION","ACCESSORY STORE","NO","BATON ROUGE","0","31206"
"POINT (-91.183500110197 30.447605989965)","12379","DEE ADAMS PH.D","763 NORTH BLVD","BATON ROUGE","LOUISIANA","70802","621000",,,"HEALTH CARE",,"NO","BATON ROUGE","0","33817"
"POINT (-91.049074967615 30.423838126172)","43413","NELSON PSYCHOLOGICAL SERVICES","11914 JUSTICE AVE","BATON ROUGE","LOUISIANA","70816","621330",,,"HEALTH CARE",,"NO","BATON ROUGE","0","31952"
"POINT (-91.099273232075 30.458586739773)","29911","METAL DEPOTS","8431 AIRLINE HWY","BATON ROUGE","LOUISIANA","70815","444000",,,"RETAIL","HOME IMPROVEMENT STORE","NO","BATON ROUGE","0","23424"
"POINT (-91.027788375618 30.543818767632)","163896","EDWARD JONES","14409 WAX RD, STE L","CENTRAL","LOUISIANA","70818","551000",,,"PROFESSIONAL SERVICES",,"NO","CENTRAL","0","28240"
"POINT (-91.08043865156 30.43037842744)","43757","B R AUTOPLEX","9712 AIRLINE HWY","BATON ROUGE","LOUISIANA","70809","441000",,,"AUTO","SALES","NO","BATON ROUGE","0","24801"
"POINT (-91.145030305758 30.419348110565)","27780","US LAWNS BATON ROUGE","3185 BALIS DR","BATON ROUGE","LOUISIANA","70808","541000",,,"PROFESSIONAL SERVICES","LEGAL ASSISTANCE","NO","BATON ROUGE","0","61362"
"POINT (-91.131479244186 30.424554691974)","149943","MINT HOME LLC","5720 CORPORATE BLVD, STE A","BATON ROUGE","LOUISIANA","70808","442000",,,"RETAIL","FURNITURE STORE","NO","BATON ROUGE","0","35385"
"POINT (-91.059607781491 30.459082034292)","174472","EASY MONEY EMG","11255 FLORIDA BLVD","BATON ROUGE","LOUISIANA","70815","521000",,,"FINANCIAL INSTITUTION",,"NO","BATON ROUGE","0","60466"
"POINT (-91.046183220218 30.354626592598)","39765","THE ROYAL STANDARD","16016 PERKINS RD","BATON ROUGE","LOUISIANA","70810","453000",,,"RETAIL",,"YES","PARISH","0","48436"
"POINT (-91.157574878698 30.593638767713)","1536","AUTOWORKS","4010 BAKER BLVD","BAKER","LOUISIANA","70714","811000",,,"AUTO","REPAIR","NO","BAKER","0","46060"
"POINT (-91.045121515853 30.46035292977)","28828","O REILLY AUTO PARTS #447","12384 FLORIDA BLVD","BATON ROUGE","LOUISIANA","70815","441000",,,"AUTO","AUTO PARTS","NO","BATON ROUGE","0","33402"
"POINT (-91.167171426222 30.667349743118)","192397","RC SPECIALTIES","6476 MAPLE ST","ZACHARY","LOUISIANA","70791","454000",,,"RETAIL",,"NO","ZACHARY","0","47037"
"POINT (-91.107919776737 30.430657006471)","151603","BOCAGE BARBER SHOP","7636 OLD HAMMOND HWY","BATON ROUGE","LOUISIANA","70809","812000",,,"PERSONAL SERVICES",,"NO","BATON ROUGE","0","25461"
"POINT (-91.160703622333 30.479238777927)","113288","CB TAX SERVICE","3401 PLANK RD","BATON ROUGE","LOUISIANA","70805","541213",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","30268"
"POINT (-91.14033100765 30.498412000436)","13607","CARESOUTH","5454 N FOSTER DR","BATON ROUGE","LOUISIANA","70805",,"225-650-2000",,"HEALTH CARE","FEDERALLY QUALIFIED HEALTH CENTERS","NO","BATON ROUGE","0","62830"
"POINT (-91.101716856975 30.444929978761)","25948","RKM BEREAVEMENT SERVICES","641 E AIRPORT AVE","BATON ROUGE","LOUISIANA","70806",,"225-636-2231",,"HEALTH CARE","FEDERALLY QUALIFIED HEALTH CENTERS","NO","BATON ROUGE","0","32787"
"POINT (-91.101777735649 30.371674233282)","25777","DELATTE, EDWARDS & MARCANTEL, LLP","8680 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","70810","541110",,,"COMMUNITY RESOURCE","LEGAL ASSISTANCE","NO","PARISH","0","37774"
"POINT (-91.114781750245 30.356586933243)","37478","WESTMINSTER ACADEMY #3","10079 BURBANK DR","BATON ROUGE","LOUISIANA","70810","624000",,,"COMMUNITY RESOURCE","CHILD DAY CARE","NO","PARISH","0","38217"
"POINT (-91.038960156177 30.396985573677)","179296","BETTS FINE ARTS","5936 STUMBERG LN","BATON ROUGE","LOUISIANA","70816","561000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","25292"
"POINT (-91.184228893053 30.4451193703)","100303","KOCH LAW FIRM","615 LOUISIANA AVE","BATON ROUGE","LOUISIANA","70802","541000",,,"PROFESSIONAL SERVICES","LEGAL ASSISTANCE","NO","BATON ROUGE","0","24911"
"POINT (-91.074081502683 30.430717970295)","152789","806 KEYS","10122 KNIGHT'S BRIDGE CT","BATON ROUGE","LOUISIANA","70816","561000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","23541"
"POINT (-91.092395032597 30.482115446811)","149379","LA PORTES AUTOMOTIVE","3412 WOODCREST DR","BATON ROUGE","LOUISIANA","70814","811121",,,"AUTO","REPAIR","NO","BATON ROUGE","0","27103"
"POINT (-91.183803974673 30.451455241476)","149005","DIVISION OF ADMINISTRATIVE LAW","654 MAIN ST","BATON ROUGE","LOUISIANA","70801","541110","225-342-1800","http://adminlaw.state.la.us","GOVERNMENT AGENCIES",,"NO","BATON ROUGE","0","12657"
"POINT (-91.081138640027 30.429830989028)","40867","ROTARY CLUB OF BATON ROUGE","9625 FENWAY AVE","BATON ROUGE","LOUISIANA","70809","624229","225-922-9940","http://rotarybr.org","COMMUNITY RESOURCE","EDUCATION","NO","BATON ROUGE","0","11393"
"POINT (-91.056789677299 30.470825661009)","25301","LED, INC","11386 DARRYL DR","BATON ROUGE","LOUISIANA","70815","323113",,,"INDUSTRIAL",,"NO","BATON ROUGE","0","50664"
"POINT (-91.047902422992 30.385483720833)","35206","LANEHART, INC","6530 EXCHEQUER DR","BATON ROUGE","LOUISIANA","70809","238320",,,"CONSTRUCTION",,"NO","PARISH","0","31627"
"POINT (-91.09544301614 30.571060165174)","189306","PLANET RECESS INC","13645 BROWN RD","BAKER","LOUISIANA","70714","453000",,,"RETAIL",,"NO","CENTRAL","0","49055"
"POINT (-91.113302028274 30.511042604279)","102352","KLASSY STYLES","7788 OAK ARBOR AVE","BATON ROUGE","LOUISIANA","70812","454000",,,"RETAIL",,"NO","PARISH","0","31352"
"POINT (-91.063053891188 30.410153173506)","21726","LOUPE MITCHELL EUROPEAN LTD","4452 JEFFREY DR","BATON ROUGE","LOUISIANA","70816","811111",,,"AUTO","REPAIR","NO","PARISH","0","1790"
"POINT (-91.138917358952 30.378060780152)","42536","GABRIELLA ROTHSCHILDS","7384 HIGHLAND RD","BATON ROUGE","LOUISIANA","70808","453220",,,"RETAIL",,"NO","BATON ROUGE","0","38493"
"POINT (-91.058761272541 30.412334565049)","66486","SOUTHPARK HOME","4236 SOUTHPARK DR","BATON ROUGE","LOUISIANA","70816","621000",,,"HEALTH CARE",,"NO","PARISH","0","60175"
"POINT (-91.112360495056 30.430354985011)","176160","PANDA RESTAURANT","7474 CORPORATE BLVD, STE 105","BATON ROUGE","LOUISIANA","70809","722211",,,"RESTAURANT",,"NO","BATON ROUGE","0","20432"
"POINT (-91.1169839844 30.474087744061)","14676","BATON ROUGE DRC #259","2751 WOODDALE BLVD","BATON ROUGE","LOUISIANA","70805","621000",,,"HEALTH CARE",,"NO","BATON ROUGE","0","41993"
"POINT (-91.133249450484 30.356094173204)","50497","CARLOS PADIAL REALTY","1753 MAST DR","BATON ROUGE","LOUISIANA","70820","531210",,,"PROFESSIONAL SERVICES","REAL ESTATE","NO","PARISH","0","21908"
"POINT (-91.048772047143 30.384166149357)","43000","QUANTUM TECHNICAL SERVICES","11940 INDUSTRIPLEX BLVD, STE 1","BATON ROUGE","LOUISIANA","70809","541330",,,"PROFESSIONAL SERVICES",,"NO","PARISH","0","61829"
"POINT (-91.080101875627 30.408574790059)","40326","ANGEL'S WINGS","4450 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","70809","453000",,,"RETAIL",,"NO","PARISH","0","37244"
