"uniqueid","accountid","charactercode","charactercodedescription","objectcode","object","projectcode","project","fullaccount","fundcode","fund","segment2code","segment2","segment3code","segment3","segment4code","segment4","segment5code","segment5","segment6code","segment6","accountdescription","accountstatus","fiscalyear","fiscalmonth","originalbudget","revisedbudget","actual"
"2022-9-11068","11068","63","SUPPLIES","631000","OFFICE SUPPLIES",,"UNKNOWN","1000-0500-10-0550-0000-0000-000000-631000-","1000","GENERAL FUND","0500","PARISH ATTORNEY","10","GENERAL GOVERNMENT EXPEND","0550","PA-LITIGATION/RISK MANAGEMENT","0000","OPERATING","0000","UNDEFINED","OFFICE SUPPLIES","Active","2022","2022-09-01T00:00:00.000","0","0","35.65"
"2022-9-9861","9861","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-5100-20-5110-0000-0000-000000-623500-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5110","FIRE-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","8401.47"
"2022-9-8451","8451","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","2210-2100-10-2100-0000-0000-000000-622100-","2210","CITY CONSTABLE COURT COSTS FD","2100","CITY CONSTABLE","10","GENERAL GOVERNMENT EXPEND","2100","CONSTABLE-OPERATIONS","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","512.4"
"2022-9-8352","8352","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-0200-10-0210-0000-0000-000000-622100-","1000","GENERAL FUND","0200","COUNCIL ADMINISTRATOR","10","GENERAL GOVERNMENT EXPEND","0210","CA-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","1769.4"
"2022-9-8419","8419","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-7300-20-7330-0000-0000-000000-622100-","1000","GENERAL FUND","7300","DEVELOPMENT","20","PUBLIC SAFETY EXPEND","7330","PERMITS & INSPECTIONS","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","9639.46"
"2022-9-9316","9316","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-4000-10-4010-0000-0000-000000-623000-","1000","GENERAL FUND","4000","OFFICE OF THE MAYOR-PRESIDENT","10","GENERAL GOVERNMENT EXPEND","4010","MAYOR-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","1016.67"
"2022-9-9419","9419","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","5100-7700-40-7710-7742-0000-000000-623000-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7742","SEWER-PUMP STATION MAINTENANCE","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","451.82"
"2022-9-9954","9954","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","5810-0900-30-0920-0000-0000-000000-623500-","5810","AIRPORT OPERATIONS FUND","0900","GREATER BR AIRPORT DISTRICT","30","TRANSPORTATION EXPEND","0920","AIRPORT-AIRFIELD","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","2850.02"
"2022-9-7829","7829","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","5100-7700-40-7710-7750-7714-000000-621100-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7750","WASTEWATER TREATMENT","7714","WW TREATMENT-NORTH PLANT","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","19248.15"
"2022-9-7822","7822","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","5100-7700-40-7710-7730-0000-000000-621100-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7730","SEWER-ENGINEERING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","7317.48"
"2022-9-6769","6769","61","PERSONAL SERVICES","612000","OVERTIME",,"UNKNOWN","2400-5100-20-5140-0000-0000-000000-612000-","2400","BR FIRE PAY ENHANCEMENT FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5140","FIRE-SPECIAL SERVICES","0000","OPERATING","0000","UNDEFINED","OVERTIME","Active","2022","2022-09-01T00:00:00.000","0","0","437.99"
"2022-9-9020","9020","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","1000-5100-20-5130-0000-0000-000000-622300-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5130","FIRE-COMMUNICATIONS & MAINT","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","92.4"
"2022-9-9329","9329","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-4600-10-4620-0000-0000-000000-623000-","1000","GENERAL FUND","4600","HUMAN RESOURCES","10","GENERAL GOVERNMENT EXPEND","4620","TRAINING/EMPLOYEE DEVELOPMENT","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","40.26"
"2022-9-5965","5965","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","1000-0200-10-0230-0000-0000-000000-611000-","1000","GENERAL FUND","0200","COUNCIL ADMINISTRATOR","10","GENERAL GOVERNMENT EXPEND","0230","TREASURER","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","4636.46"
"2022-9-8390","8390","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-5000-20-5040-0000-0000-000000-622100-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5040","POLICE-OPERATIONAL SERV BUREAU","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","26643.94"
"2022-9-7360","7360","61","PERSONAL SERVICES","614000","CONTRACT EMPLOYEES",,"UNKNOWN","5100-4100-40-4170-0000-0000-000000-614000-","5100","SEWERAGE-OPERATIONS & MAINT","4100","FINANCE DEPARTMENT","40","SANITATION EXPEND","4170","SERVICE FEE BUSINESS OFFICE","0000","OPERATING","0000","UNDEFINED","CONTRACT EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","196.35"
"2022-9-9879","9879","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-7000-10-7040-0000-0000-000000-623500-","1000","GENERAL FUND","7000","BUSINESS OPER/CAP PROG OFFICE","10","GENERAL GOVERNMENT EXPEND","7040","311 CALL CENTER","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","2249.23"
"2022-9-6006","6006","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","1000-5100-20-5160-0000-0000-000000-611000-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5160","FIRE-INVESTIGATIONS","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","8726.3"
"2022-9-7836","7836","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","5510-7700-40-7760-7765-0000-000000-621100-","5510","SOLID WASTE DISPOSAL FACILITY","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7760","ENV-SOLID WASTE DIVISION","7765","WASTE MANAGEMENT DISPOSAL","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","8111.75"
"2022-9-9881","9881","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-7100-30-7120-0000-0000-000000-623500-","1000","GENERAL FUND","7100","TRANSPORTATION AND DRAINAGE","30","TRANSPORTATION EXPEND","7120","T&D-ENGINEERING","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","6381.18"
"2022-9-7768","7768","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","1000-5600-10-5600-0000-0000-000000-621100-","1000","GENERAL FUND","5600","FIRE & POLICE CIVIL SERVICE BD","10","GENERAL GOVERNMENT EXPEND","5600","MUNICIPAL FIRE/POL CIVIL SV BD","0000","OPERATING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","531.71"
"2022-9-8190","8190","62","EMPLOYEE BENEFITS","621200","FIRE RETIREMENT FUND-CPERS",,"UNKNOWN","1000-5100-20-5160-0000-0000-000000-621200-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5160","FIRE-INVESTIGATIONS","0000","OPERATING","0000","UNDEFINED","FIRE RETIREMENT FUND-CPERS","Active","2022","2022-09-01T00:00:00.000","0","0","1841.7"
"2022-9-9873","9873","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-5600-10-5600-0000-0000-000000-623500-","1000","GENERAL FUND","5600","FIRE & POLICE CIVIL SERVICE BD","10","GENERAL GOVERNMENT EXPEND","5600","MUNICIPAL FIRE/POL CIVIL SV BD","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","266.01"
"2022-9-6323","6323","61","PERSONAL SERVICES","611300","SALARIES-EMPLOYEES ON WRK COMP",,"UNKNOWN","1000-5000-20-5060-0000-0000-000000-611300-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5060","POLICE-SPECIAL OPERATIONS","0000","OPERATING","0000","UNDEFINED","SALARIES-EMPLOYEES ON WRK COMP","Active","2022","2022-09-01T00:00:00.000","0","0","2725.78"
"2022-9-46137","46137","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","2320-7600-30-7640-0000-0000-000000-623000-","2320","PARISH TRANSPORTATION FUND","7600","MAINTENANCE","30","TRANSPORTATION EXPEND","7640","DRAINAGE MAINTENANCE","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","36.88"
"2022-9-6066","6066","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","2400-5100-20-5130-0000-0000-000000-611000-","2400","BR FIRE PAY ENHANCEMENT FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5130","FIRE-COMMUNICATIONS & MAINT","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","13271.83"
"2022-9-8457","8457","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","5100-4100-40-4170-0000-0000-000000-622100-","5100","SEWERAGE-OPERATIONS & MAINT","4100","FINANCE DEPARTMENT","40","SANITATION EXPEND","4170","SERVICE FEE BUSINESS OFFICE","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","3164.52"
"2022-9-15432","15432","64","CONTRACTUAL SERVICES","643200","DUES & MEMBERSHIPS",,"UNKNOWN","1000-4100-10-4120-0000-0000-000000-643200-","1000","GENERAL FUND","4100","FINANCE DEPARTMENT","10","GENERAL GOVERNMENT EXPEND","4120","ACCOUNTING","0000","OPERATING","0000","UNDEFINED","DUES & MEMBERSHIPS","Active","2022","2022-09-01T00:00:00.000","0","0","315"
"2022-9-6350","6350","61","PERSONAL SERVICES","611300","SALARIES-EMPLOYEES ON WRK COMP",,"UNKNOWN","1000-7600-30-7640-0000-0000-000000-611300-","1000","GENERAL FUND","7600","MAINTENANCE","30","TRANSPORTATION EXPEND","7640","DRAINAGE MAINTENANCE","0000","OPERATING","0000","UNDEFINED","SALARIES-EMPLOYEES ON WRK COMP","Active","2022","2022-09-01T00:00:00.000","0","0","1722.89"
"2022-9-9390","9390","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","2002-1200-60-1200-0000-0000-000000-623000-","2002","LIBRARY BOARD OF CONTROL","1200","LIBRARY BOARD OF CONTROL","60","CULTURE - RECREATION EXPEND","1200","LIBRARY-OPERATIONS","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","15495.3"
"2022-9-6319","6319","61","PERSONAL SERVICES","611300","SALARIES-EMPLOYEES ON WRK COMP",,"UNKNOWN","1000-5000-20-5010-0000-0000-000000-611300-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5010","POLICE-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","SALARIES-EMPLOYEES ON WRK COMP","Active","2022","2022-09-01T00:00:00.000","0","0","9691.83"
"2022-9-7528","7528","61","PERSONAL SERVICES","617100","AUTOMOBILE ALLOWANCE",,"UNKNOWN","2003-1500-70-1500-0000-0000-000000-617100-","2003","DOWNTOWN DEVELOPMENT DISTRICT","1500","DOWNTOWN DEVELOPMENT DISTRICT","70","CONSERVATION & DEVELOPMENT EXP","1500","DDD-OPERATIONS","0000","OPERATING","0000","UNDEFINED","AUTOMOBILE ALLOWANCE","Active","2022","2022-09-01T00:00:00.000","0","0","369.24"
"2022-9-8997","8997","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","1000-4000-10-4010-0000-0000-000000-622300-","1000","GENERAL FUND","4000","OFFICE OF THE MAYOR-PRESIDENT","10","GENERAL GOVERNMENT EXPEND","4010","MAYOR-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","65.6"
"2022-9-8974","8974","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","1000-0100-70-0175-0110-0000-000000-622300-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","70","CONSERVATION & DEVELOPMENT EXP","0175","LEO S BUTLER COMMUNITY CTR","0110","COUNCIL DISTRICT 10","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","17.6"
"2022-9-8251","8251","62","EMPLOYEE BENEFITS","621310","POLICE RETIREMENT FUND-MPERS",,"UNKNOWN","1000-5000-20-5040-0000-0000-000000-621310-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5040","POLICE-OPERATIONAL SERV BUREAU","0000","OPERATING","0000","UNDEFINED","POLICE RETIREMENT FUND-MPERS","Active","2022","2022-09-01T00:00:00.000","0","0","41436.79"
"2022-9-7136","7136","61","PERSONAL SERVICES","613000","PAY OF TEMPORARY EMPLOYEES",,"UNKNOWN","1000-5000-20-5010-0000-0000-000000-613000-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5010","POLICE-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","PAY OF TEMPORARY EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","1197.33"
"2022-9-6343","6343","61","PERSONAL SERVICES","611300","SALARIES-EMPLOYEES ON WRK COMP",,"UNKNOWN","1000-7300-20-7310-0000-0000-000000-611300-","1000","GENERAL FUND","7300","DEVELOPMENT","20","PUBLIC SAFETY EXPEND","7310","DEV-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","SALARIES-EMPLOYEES ON WRK COMP","Active","2022","2022-09-01T00:00:00.000","0","0","1410"
"2022-9-5987","5987","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","1000-4100-10-4140-0000-0000-000000-611000-","1000","GENERAL FUND","4100","FINANCE DEPARTMENT","10","GENERAL GOVERNMENT EXPEND","4140","REVENUE COLLECTION","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","55328.13"
"2022-9-8725","8725","62","EMPLOYEE BENEFITS","622200","GROUP INSURANCE-DENTAL",,"UNKNOWN","1000-7000-10-7010-0000-0000-000000-622200-","1000","GENERAL FUND","7000","BUSINESS OPER/CAP PROG OFFICE","10","GENERAL GOVERNMENT EXPEND","7010","BUS & CAP-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-DENTAL","Active","2022","2022-09-01T00:00:00.000","0","0","161.61"
"2022-9-9320","9320","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-4100-10-4110-0000-0000-000000-623000-","1000","GENERAL FUND","4100","FINANCE DEPARTMENT","10","GENERAL GOVERNMENT EXPEND","4110","FINANCE-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","198.82"
"2022-9-7508","7508","61","PERSONAL SERVICES","617100","AUTOMOBILE ALLOWANCE",,"UNKNOWN","1000-7100-30-7120-0000-0000-000000-617100-","1000","GENERAL FUND","7100","TRANSPORTATION AND DRAINAGE","30","TRANSPORTATION EXPEND","7120","T&D-ENGINEERING","0000","OPERATING","0000","UNDEFINED","AUTOMOBILE ALLOWANCE","Active","2022","2022-09-01T00:00:00.000","0","0","369.24"
"2022-9-8377","8377","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-4100-10-4110-0000-0000-000000-622100-","1000","GENERAL FUND","4100","FINANCE DEPARTMENT","10","GENERAL GOVERNMENT EXPEND","4110","FINANCE-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","1976.01"
"2022-9-9369","9369","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-7600-30-7640-0000-0000-000000-623000-","1000","GENERAL FUND","7600","MAINTENANCE","30","TRANSPORTATION EXPEND","7640","DRAINAGE MAINTENANCE","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","1449.31"
"2022-9-12056","12056","63","SUPPLIES","631900","OTHER OPERATING & MT SUPPLIES",,"UNKNOWN","2409-1000-20-1009-0000-0000-000000-631900-","2409","ALSEN FIRE PROTECTION DISTRICT","1000","FIRE PROTECTION DISTRICTS","20","PUBLIC SAFETY EXPEND","1009","ALSEN FIRE PROTECTION DIST","0000","OPERATING","0000","UNDEFINED","OTHER OPERATING & MT SUPPLIES","Active","2022","2022-09-01T00:00:00.000","0","0","228.28"
"2022-9-9334","9334","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-5000-20-5050-0000-0000-000000-623000-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5050","POLICE-COMMUNICATIONS","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","1186.48"
"2022-9-8394","8394","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-5100-20-5110-0000-0000-000000-622100-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5110","FIRE-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","6735.74"
"2022-9-12553","12553","63","SUPPLIES","632600","MINOR APPARATUS & TOOLS",,"UNKNOWN","5810-0900-30-0940-0000-0000-000000-632600-","5810","AIRPORT OPERATIONS FUND","0900","GREATER BR AIRPORT DISTRICT","30","TRANSPORTATION EXPEND","0940","AIRPORT-TERMINAL BUILDING","0000","OPERATING","0000","UNDEFINED","MINOR APPARATUS & TOOLS","Active","2022","2022-09-01T00:00:00.000","0","0","124.43"
"2022-9-14857","14857","64","CONTRACTUAL SERVICES","642200","JANITORIAL/EXTERMINATION SRV",,"UNKNOWN","1000-7800-10-7830-0000-0000-000000-642200-","1000","GENERAL FUND","7800","BUILDINGS AND GROUNDS","10","GENERAL GOVERNMENT EXPEND","7830","PUBLIC BUILDING MAINTENANCE","0000","OPERATING","0000","UNDEFINED","JANITORIAL/EXTERMINATION SRV","Active","2022","2022-09-01T00:00:00.000","0","0","9001"
"2022-9-18308","18308","64","CONTRACTUAL SERVICES","647200","REPAIR/MAINTENANCE-BUILDINGS",,"UNKNOWN","1000-3000-20-3020-0000-0000-000000-647200-","1000","GENERAL FUND","3000","SHERIFF'S OFFICE","20","PUBLIC SAFETY EXPEND","3020","CORRECTIONAL INSTITUTION","0000","OPERATING","0000","UNDEFINED","REPAIR/MAINTENANCE-BUILDINGS","Active","2022","2022-09-01T00:00:00.000","0","0","40465.5"
"2022-9-45960","45960","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","1000-0100-10-0107-0000-0000-000000-621100-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","10","GENERAL GOVERNMENT EXPEND","0107","COUNCIL DISTRICT 7","0000","OPERATING","0000","UNDEFINED","REG EMPLOYEE RETIREMENT-GF","Active","2022","2022-09-01T00:00:00.000","0","0","749.24"
"2022-9-6011","6011","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","1000-5300-20-5330-0000-0000-000000-611000-","1000","GENERAL FUND","5300","JUVENILE SERVICES","20","PUBLIC SAFETY EXPEND","5330","DETENTION FACILITY","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","41399.83"
"2022-9-45926","45926","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-0100-10-0101-0000-0000-000000-622100-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","10","GENERAL GOVERNMENT EXPEND","0101","COUNCIL DISTRICT 1","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","256.2"
"2022-9-7641","7641","61","PERSONAL SERVICES","617400","EDUCATIONAL ALLOWANCES",,"UNKNOWN","1000-5100-20-5120-0000-0000-000000-617400-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5120","FIRE-SUPPRESSION","0000","OPERATING","0000","UNDEFINED","EDUCATIONAL ALLOWANCES","Active","2022","2022-09-01T00:00:00.000","0","0","4845.96"
"2022-9-7504","7504","61","PERSONAL SERVICES","617100","AUTOMOBILE ALLOWANCE",,"UNKNOWN","1000-6000-70-6010-0000-0000-000000-617100-","1000","GENERAL FUND","6000","HUMAN DEVELOPMENT AND SERVICES","70","CONSERVATION & DEVELOPMENT EXP","6010","DHDS-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","AUTOMOBILE ALLOWANCE","Active","2022","2022-09-01T00:00:00.000","0","0","184.62"
"2022-9-7636","7636","61","PERSONAL SERVICES","617400","EDUCATIONAL ALLOWANCES",,"UNKNOWN","1000-5000-20-5040-0000-0000-000000-617400-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5040","POLICE-OPERATIONAL SERV BUREAU","0000","OPERATING","0000","UNDEFINED","EDUCATIONAL ALLOWANCES","Active","2022","2022-09-01T00:00:00.000","0","0","1528.82"
"2022-9-18768","18768","64","CONTRACTUAL SERVICES","647400","REPAIR/MAINTENANCE-MOTOR VEH",,"UNKNOWN","2001-1100-50-1110-0000-0000-000000-647400-","2001","MOSQUITO ABATEMENT/RODENT CRT","1100","MOSQUITO & RODENT CONTROL","50","HEALTH AND WELFARE","1110","MARC-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","REPAIR/MAINTENANCE-MOTOR VEH","Active","2022","2022-09-01T00:00:00.000","0","0","36"
"2022-9-18080","18080","64","CONTRACTUAL SERVICES","646300","RENTALS-OFFICE EQUIPMENT",,"UNKNOWN","5100-7700-40-7710-7740-0000-000000-646300-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7740","SEWER-WASTEWATER COLLECTION","0000","UNDEFINED","RENTALS-OFFICE EQUIPMENT","Active","2022","2022-09-01T00:00:00.000","0","0","97"
"2022-9-17898","17898","64","CONTRACTUAL SERVICES","646100","RENTALS-LAND",,"UNKNOWN","1000-3000-20-3020-0000-0000-000000-646100-","1000","GENERAL FUND","3000","SHERIFF'S OFFICE","20","PUBLIC SAFETY EXPEND","3020","CORRECTIONAL INSTITUTION","0000","OPERATING","0000","UNDEFINED","RENTALS-LAND","Active","2022","2022-09-01T00:00:00.000","0","0","4564.28"
"2022-9-9103","9103","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","5810-0900-30-0910-0000-0000-000000-622300-","5810","AIRPORT OPERATIONS FUND","0900","GREATER BR AIRPORT DISTRICT","30","TRANSPORTATION EXPEND","0910","AIRPORT-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","66"
"2022-9-9104","9104","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","5810-0900-30-0920-0000-0000-000000-622300-","5810","AIRPORT OPERATIONS FUND","0900","GREATER BR AIRPORT DISTRICT","30","TRANSPORTATION EXPEND","0920","AIRPORT-AIRFIELD","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","48.4"
"2022-9-7736","7736","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","1000-2100-10-2100-0000-0000-000000-621100-","1000","GENERAL FUND","2100","CITY CONSTABLE","10","GENERAL GOVERNMENT EXPEND","2100","CONSTABLE-OPERATIONS","0000","OPERATING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","24324.65"
