"record_type","source_document","source_doc_type","source_doc_desc","requisition_no","input_date","total_amount","dept_num","dept_name","cost_center","cost_center_name","source_doc_type_code","source_doc_type_description","source_doc_status_code","source_doc_status_description","vouched_amount","estimated_start_date","initial_expiration_date","extended_through_date","annual_contract","vendor_name_1","vendor_name_2","vendor_city","vendor_state","vendor_zip","vendor_type","vendor_gender","vendor_ethnicity","vendor_status","vendor_class","vendor_geographic_code","vendor_independent_contractor","isminority","dbe","dvbe","dvse","smb_min","smb_mn_wom","sb_non_mn","smb_dbe","vet_sm_bus","smb_woman","total_items","item_number","item_description","item_quantity_ordered","item_unit_of_mea","item_unit_cost","item_total_cost","commodity_code","commodity_desc","object","object_desc"
"D","22006550","P","REFRESHMENT FOR PRE-SERVICE ST","9708","2022-08-18T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","0","Closed",,,,,,"SIGNATURE SOUTHERN BISTRO LLC",,"NEW ROADS","LA","70760","PROFESSION",,,"A","SOLE","INS","N","N","N","N","N","N","N","N","N","N","N","1","2","BUFFET LUNCH 75 PARTICIPANTS FOR TEACHING STRATEGIES TRAINING 8/15-26/22","10","EACH","1200","12000","03764","REPLICAS: FOOD, FRUIT, ETC.","635100","FOOD - HUMAN CONSUMPTION"
"D","22006550","P","REFRESHMENT FOR PRE-SERVICE ST","9708","2022-08-18T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","0","Closed",,,,,,"SIGNATURE SOUTHERN BISTRO LLC",,"NEW ROADS","LA","70760","PROFESSION",,,"A","SOLE","INS","N","N","N","N","N","N","N","N","N","N","N","1","3","DELIVERY OF MEALS FOR HEAD STAFF FOR TEACHING STRATEGIES TRAINING 8/15-26/22 TO INCLUDE SET-UP FEE","1","EACH","2000","2000","95230","DELIVERED MEALS","635100","FOOD - HUMAN CONSUMPTION"
"H","22006549","P","CIRCUIT BREAKER","9477","2022-08-18T00:00:00.000","1322.15","7753","ENV SERV","7753","SEWER-WWT-SOUTH PLANT","N","Normal","8","Printed","0",,,,,"PURVIS INDUSTRIES LTD",,"DALLAS","TX","75354",,"NOT PROVIDED","ETHNICITY NOT SPECIFIED","A",,"USA","N","N","N","N","N","N","N","N","N","N","N","2","0",,,,,,"285","ELECTRICAL EQUIPMENT AND SUPPL",,
"D","22006549","P","CIRCUIT BREAKER","9477","2022-08-18T00:00:00.000","0","7753","ENV SERV","7753","SEWER-WWT-SOUTH PLANT","N","Normal","8","Printed",,,,,,"PURVIS INDUSTRIES LTD",,"DALLAS","TX","75354",,"NOT PROVIDED","ETHNICITY NOT SPECIFIED","A",,"USA","N","N","N","N","N","N","N","N","N","N","N","1","1","HJA36040SQUARE D 40A BREAKER","1","EACH","1287.15","1287.15","28514","CIRCUIT BREAKERS, LOAD CENTERS","631900","OTHER OPERATING & MT SUPPLIES"
"D","22006549","P","CIRCUIT BREAKER","9477","2022-08-18T00:00:00.000","0","7753","ENV SERV","7753","SEWER-WWT-SOUTH PLANT","N","Normal","8","Printed",,,,,,"PURVIS INDUSTRIES LTD",,"DALLAS","TX","75354",,"NOT PROVIDED","ETHNICITY NOT SPECIFIED","A",,"USA","N","N","N","N","N","N","N","N","N","N","N","1","2","TRANSPORTATION OF GOODS  SHIPPING AND HANDLING  AND OTHER FREIGHT SERVICES","1","EACH","35","35","96286","TRANSPORTATION OF GOODS, SHIPP","631900","OTHER OPERATING & MT SUPPLIES"
"H","22006548","P","P 1460 37705-10 WILL","9852","2022-08-18T00:00:00.000","663.3","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","0","Closed","663.3",,,,"800004224","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"060","AUTOMOTIVE AND TRAILER EQUIPME",,
"D","22006548","P","P 1460 37705-10 WILL","9852","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","0","Closed",,,,,"800004224","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","P 1460 37705-10 WILL800004224 LINE 368185029AA C/MEMCAN10ITEM 0003 Original Equipment Manufacturer Standard Replacement Parts With Discount;  any parts item with a net 34% discount price in excess of $5 000.00 is excluded","1","EACH","663.3","663.3","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"H","22006547","P","STOCK","9753","2022-08-18T00:00:00.000","4936.32","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed","0",,,,,"COVINGTON SALES & SERVICE INC",,"DENHAM SPRINGS","LA","70727-1144","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","4","0",,,,,,"060","AUTOMOTIVE AND TRAILER EQUIPME",,
"D","22006547","P","STOCK","9753","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,,"COVINGTON SALES & SERVICE INC",,"DENHAM SPRINGS","LA","70727-1144","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","STOCK0620028 13/8 FLANGE BEARING & CAP- GRD ROLLERPARTS AND ACCESSORIES  AUTOMOTIVE  MISCELLANEOUS (NOT OTHERWISE CLASSIFIED)","8","EACH","367.73","2941.84","06066","PARTS AND ACCESSORIES, AUTOMOT","601210","COST OF GOODS-PARTS-INV"
"D","22006547","P","STOCK","9753","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,,"COVINGTON SALES & SERVICE INC",,"DENHAM SPRINGS","LA","70727-1144","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","2","STOCKTF3023 V-BELT 5VX630PARTS AND ACCESSORIES  AUTOMOTIVE  MISCELLANEOUS (NOT OTHERWISE CLASSIFIED)","4","EACH","317.87","1271.48","06066","PARTS AND ACCESSORIES, AUTOMOT","601210","COST OF GOODS-PARTS-INV"
"D","22006547","P","STOCK","9753","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,,"COVINGTON SALES & SERVICE INC",,"DENHAM SPRINGS","LA","70727-1144","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","3","STOCKTF3023 V-BELT 5VX630 PARTS AND ACCESSORIES  AUTOMOTIVE  MISCELLANEOUS (NOT OTHERWISE CLASSIFIED)","10","EACH","52.3","523","06066","PARTS AND ACCESSORIES, AUTOMOT","601210","COST OF GOODS-PARTS-INV"
"D","22006547","P","STOCK","9753","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,,"COVINGTON SALES & SERVICE INC",,"DENHAM SPRINGS","LA","70727-1144","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","4","STOCKFREIGHT CHARGETRANSPORTATION OF GOODS  SHIPPING AND HANDLING  AND OTHER FREIGHT SERVICES","1","EACH","200","200","96286","TRANSPORTATION OF GOODS, SHIPP","601210","COST OF GOODS-PARTS-INV"
"H","22006546","P","STOCK","9751","2022-08-18T00:00:00.000","2493.75","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed","0",,,,,"COVINGTON SALES & SERVICE INC",,"DENHAM SPRINGS","LA","70727-1144","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","2","0",,,,,,"060","AUTOMOTIVE AND TRAILER EQUIPME",,
"D","22006546","P","STOCK","9751","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,,"COVINGTON SALES & SERVICE INC",,"DENHAM SPRINGS","LA","70727-1144","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","STOCK06770002 NEW STYLE FLANGE BEARINGPARTS AND ACCESSORIES  AUTOMOTIVE  MISCELLANEOUS (NOT OTHERWISE CLASSIFIED)","5","EACH","458.75","2293.75","06066","PARTS AND ACCESSORIES, AUTOMOT","601210","COST OF GOODS-PARTS-INV"
"D","22006546","P","STOCK","9751","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,,"COVINGTON SALES & SERVICE INC",,"DENHAM SPRINGS","LA","70727-1144","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","2","STOCKFREIGHT CHARGE 96286TRANSPORTATION OF GOODS  SHIPPING AND HANDLING  AND OTHER FREIGHT SERVICES","1","EACH","200","200","96286","TRANSPORTATION OF GOODS, SHIPP","601210","COST OF GOODS-PARTS-INV"
"H","22006545","P","STOCK","9750","2022-08-18T00:00:00.000","4745","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed","0",,,,,"AUTO ZONE",,"BATON ROUGE","LA","70805","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"060","AUTOMOTIVE AND TRAILER EQUIPME",,
"D","22006545","P","STOCK","9750","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,,"AUTO ZONE",,"BATON ROUGE","LA","70805","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","STOCK000628507 103008 MOBIL 1 5W20PARTS AND ACCESSORIES  AUTOMOTIVE  MISCELLANEOUS (NOT OTHERWISE CLASSIFIED)","500","EACH","9.49","4745","06066","PARTS AND ACCESSORIES, AUTOMOT","601210","COST OF GOODS-PARTS-INV"
"H","22006544","P","STOCK","9756","2022-08-18T00:00:00.000","95.04","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","0","Closed","95.04",,,,,"ADVANCE AUTO PARTS",,"BATON ROUGE","LA","70805","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"060","AUTOMOTIVE AND TRAILER EQUIPME",,
"D","22006544","P","STOCK","9756","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","0","Closed",,,,,,"ADVANCE AUTO PARTS",,"BATON ROUGE","LA","70805","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","STOCKCARQUEST STANDARD R84502 OIL FILTER LDPARTS AND ACCESSORIES  AUTOMOTIVE  MISCELLANEOUS (NOT OTHERWISE CLASSIFIED)","36","EACH","2.64","95.04","06066","PARTS AND ACCESSORIES, AUTOMOT","601210","COST OF GOODS-PARTS-INV"
"H","22006543","P","STOCK","9752","2022-08-18T00:00:00.000","1505.68","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed","0",,,,,"COVINGTON SALES & SERVICE INC",,"DENHAM SPRINGS","LA","70727-1144","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","3","0",,,,,,"060","AUTOMOTIVE AND TRAILER EQUIPME",,
"D","22006543","P","STOCK","9752","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,,"COVINGTON SALES & SERVICE INC",,"DENHAM SPRINGS","LA","70727-1144","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","STOCKTF1018 FLAIL CUTTER SHFT BRGPARTS AND ACCESSORIES  AUTOMOTIVE  MISCELLANEOUS (NOT OTHERWISE CLASSIFIED)","4","EACH","285.54","1142.16","06066","PARTS AND ACCESSORIES, AUTOMOT","601210","COST OF GOODS-PARTS-INV"
"D","22006543","P","STOCK","9752","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,,"COVINGTON SALES & SERVICE INC",,"DENHAM SPRINGS","LA","70727-1144","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","2","STOCK32252 V BELTPARTS AND ACCESSORIES  AUTOMOTIVE  MISCELLANEOUS (NOT OTHERWISE CLASSIFIED)","4","EACH","40.88","163.52","06066","PARTS AND ACCESSORIES, AUTOMOT","601210","COST OF GOODS-PARTS-INV"
"D","22006543","P","STOCK","9752","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,,"COVINGTON SALES & SERVICE INC",,"DENHAM SPRINGS","LA","70727-1144","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","3","STOCKFREIGHT CHARGETRANSPORTATION OF GOODS  SHIPPING AND HANDLING  AND OTHER FREIGHT SERVICES","1","EACH","200","200","96286","TRANSPORTATION OF GOODS, SHIPP","601210","COST OF GOODS-PARTS-INV"
"H","22006542","P","UNIT 4536 EQUIPMENT MAINTENANC","9676","2022-08-18T00:00:00.000","600","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed","0",,,,,"BEAR COMMUNICATIONS INC","EMCO COMMUNICATIONS /BEARCOM","BATON ROUGE","LA","70815","CONVERSION",,"CAUCASIAN AMERICAN","A",,"USA","N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"928","EQUIPMENT MAINTENANCE AND REPA",,
"D","22006542","P","UNIT 4536 EQUIPMENT MAINTENANC","9676","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,,"BEAR COMMUNICATIONS INC","EMCO COMMUNICATIONS /BEARCOM","BATON ROUGE","LA","70815","CONVERSION",,"CAUCASIAN AMERICAN","A",,"USA","N","N","N","N","N","N","N","N","N","N","N","1","1","UNIT 4536 ACCESSORIES MAINTENANCE AND REPAIR  (NOT OTHERWISE CLASSIFIED)","1","EACH","600","600","92804","ACCESSORIES MAINTENANCE AND RE","601300","COST OF GOODS-OUT PARTS/SRV"
"H","22006541","P","STOCK","9797","2022-08-18T00:00:00.000","1834.56","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed","0",,,,"800004226","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","7","0",,,,,,"060","AUTOMOTIVE AND TRAILER EQUIPME",,
"D","22006541","P","STOCK","9797","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800004226","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","STOCK800004226 LINE 3DA8Z*19703*C COMPRITEM 0003 Original Equipment Manufacturer Standard Replacement Parts With Discount;  any parts item with a net 34% discount price in excess of $5 000.00 is excluded","1","EACH","338.4","338.4","06066","PARTS AND ACCESSORIES, AUTOMOT","601210","COST OF GOODS-PARTS-INV"
"D","22006541","P","STOCK","9797","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800004226","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","2","STOCK800004226 LINE 37T4Z*12029*F COIL 1075JITEM 0003 Original Equipment Manufacturer Standard Replacement Parts With Discount;  any parts item with a net 34% discount price in excess of $5 000.00 is excluded","6","EACH","50.76","304.56","06066","PARTS AND ACCESSORIES, AUTOMOT","601210","COST OF GOODS-PARTS-INV"
"D","22006541","P","STOCK","9797","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800004226","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","3","STOCK800004226 LINE 3CYFS*12Y*T6 SPARK1117IITEM 0003 Original Equipment Manufacturer Standard Replacement Parts With Discount;  any parts item with a net 34% discount price in excess of $5 000.00 is excluded","6","EACH","4.47","26.82","06066","PARTS AND ACCESSORIES, AUTOMOT","601210","COST OF GOODS-PARTS-INV"
"D","22006541","P","STOCK","9797","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800004226","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","4","STOCK800004226 LINE 3BB5Z*9G271*A HOSE2323BITEM 0003 Original Equipment Manufacturer Standard Replacement Parts With Discount;  any parts item with a net 34% discount price in excess of $5 000.00 is excluded","1","EACH","45.96","45.96","06066","PARTS AND ACCESSORIES, AUTOMOT","601210","COST OF GOODS-PARTS-INV"
"D","22006541","P","STOCK","9797","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800004226","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","5","STOCK800004226 LINE 3DG1Z*2C026*A ROTOR2328BITEM 0003 Original Equipment Manufacturer Standard Replacement Parts With Discount;  any parts item with a net 34% discount price in excess of $5 000.00 is excluded","4","EACH","97.57","390.28","06066","PARTS AND ACCESSORIES, AUTOMOT","601210","COST OF GOODS-PARTS-INV"
"D","22006541","P","STOCK","9797","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800004226","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","6","STOCK800004226 LINE 3BB5Z*17528*DA BLADE2383DITEM 0003 Original Equipment Manufacturer Standard Replacement Parts With Discount;  any parts item with a net 34% discount price in excess of $5 000.00 is excluded","10","EACH","11.54","115.4","06066","PARTS AND ACCESSORIES, AUTOMOT","601210","COST OF GOODS-PARTS-INV"
"D","22006541","P","STOCK","9797","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800004226","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","7","STOCK800004226 LINE 3GG1Z*1125*A ROTOR2408AITEM 0003 Original Equipment Manufacturer Standard Replacement Parts With Discount;  any parts item with a net 34% discount price in excess of $5 000.00 is excluded","6","EACH","102.19","613.14","06066","PARTS AND ACCESSORIES, AUTOMOT","601210","COST OF GOODS-PARTS-INV"
"H","22006540","P","CE115 37311 JOSH D.","9802","2022-08-18T00:00:00.000","105.27","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","0","Closed","105.27",,,,"800004223","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","2","0",,,,,,"060","AUTOMOTIVE AND TRAILER EQUIPME",,
"D","22006540","P","CE115 37311 JOSH D.","9802","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","0","Closed",,,,,"800004223","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","CE115 37311 JOSH D.800004223 LINE 312654815 BELT  WATER PUMP & AIR CONDITIONING COMPRESSOR & GENERATOR & POWER STEERING PUMPITEM 0003 Original Equipment Manufacturer Standard Replacement Parts With Discount;  any parts item with a net 34%  discount price in excess of $5 000.00 is excluded","1","EACH","26.93","26.93","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"D","22006540","P","CE115 37311 JOSH D.","9802","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","0","Closed",,,,,"800004223","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","2","CE115 37311 JOSH D.800004223 LINE 312626644 TENSIONER  DRIVE BELTITEM 0003 Original Equipment Manufacturer Standard Replacement Parts With Discount;  any parts item with a net 34%  discount price in excess of $5 000.00 is excluded","1","EACH","78.34","78.34","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"H","22006539","P","3800 37701-12 JASON","9833","2022-08-18T00:00:00.000","1036.86","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed","0",,,,"800003119","CRAWLER SUPPLY CO LLC",,"BATON ROUGE","LA","70805-3212","CONVERSION","MALE","CAUCASIAN AMERICAN","A",,,"N","N","N","N","N","N","N","N","N","N","N","8","0",,,,,,"060","AUTOMOTIVE AND TRAILER EQUIPME",,
"D","22006539","P","3800 37701-12 JASON","9833","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800003119","CRAWLER SUPPLY CO LLC",,"BATON ROUGE","LA","70805-3212","CONVERSION","MALE","CAUCASIAN AMERICAN","A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","3800 37701-12 JASON800003119 LINE 64 CAS 48060455 HOSE  HYDRA0006 Original Equipment Manufacturer Standard Replacement Parts 13% With Discount;  any parts item with a net discount price in excess of $5 000.00 is excluded","4","EACH","57.73","230.92","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"D","22006539","P","3800 37701-12 JASON","9833","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800003119","CRAWLER SUPPLY CO LLC",,"BATON ROUGE","LA","70805-3212","CONVERSION","MALE","CAUCASIAN AMERICAN","A",,,"N","N","N","N","N","N","N","N","N","N","N","1","2","3800 37701-12 JASON800003119 LINE 6CAS 48081074 TUBE HYDRAU0006 Original Equipment Manufacturer Standard Replacement Parts 13% With Discount;  any parts item with a net discount price in excess of $5 000.00 is excluded","1","EACH","154.64","154.64","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"D","22006539","P","3800 37701-12 JASON","9833","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800003119","CRAWLER SUPPLY CO LLC",,"BATON ROUGE","LA","70805-3212","CONVERSION","MALE","CAUCASIAN AMERICAN","A",,,"N","N","N","N","N","N","N","N","N","N","N","1","3","3800 37701-12 JASSON800003119 LINE 62 CASE 48060843 TUBE HYDRA0006 Original Equipment Manufacturer Standard Replacement Parts 13% With Discount;  any parts item with a net discount price in excess of $5 000.00 is excluded","2","EACH","54.38","108.76","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"D","22006539","P","3800 37701-12 JASON","9833","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800003119","CRAWLER SUPPLY CO LLC",,"BATON ROUGE","LA","70805-3212","CONVERSION","MALE","CAUCASIAN AMERICAN","A",,,"N","N","N","N","N","N","N","N","N","N","N","1","4","3800 37701-12 JASON800003119 LINE 61 CAS 48081101 TUBE0006 Original Equipment Manufacturer Standard Replacement Parts 13% With Discount;  any parts item with a net discount price in excess of $5 000.00 is excluded","1","EACH","164.95","164.95","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"D","22006539","P","3800 37701-12 JASON","9833","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800003119","CRAWLER SUPPLY CO LLC",,"BATON ROUGE","LA","70805-3212","CONVERSION","MALE","CAUCASIAN AMERICAN","A",,,"N","N","N","N","N","N","N","N","N","N","N","1","5","3800 37701-12 JASON800003119 LINE 61 CAS 48064843 TUBE HYDRAU0006 Original Equipment Manufacturer Standard Replacement Parts 13% With Discount;  any parts item with a net discount price in excess of $5 000.00 is excluded","1","EACH","114.44","114.44","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"D","22006539","P","3800 37701-12 JASON","9833","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800003119","CRAWLER SUPPLY CO LLC",,"BATON ROUGE","LA","70805-3212","CONVERSION","MALE","CAUCASIAN AMERICAN","A",,,"N","N","N","N","N","N","N","N","N","N","N","1","6","3800 37701-12 JASON800003119 LINE 61 CAS 48051644 TUBE HYDRAU0006 Original Equipment Manufacturer Standard Replacement Parts 13% With Discount;  any parts item with a net discount price in excess of $5 000.00 is excluded","1","EACH","116.5","116.5","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"D","22006539","P","3800 37701-12 JASON","9833","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800003119","CRAWLER SUPPLY CO LLC",,"BATON ROUGE","LA","70805-3212","CONVERSION","MALE","CAUCASIAN AMERICAN","A",,,"N","N","N","N","N","N","N","N","N","N","N","1","7","3800 37701-12 JASON800003119 LINE 62 CAS 51475598 HOSE HYDRA0006 Original Equipment Manufacturer Standard Replacement Parts 13% With Discount;  any parts item with a net discount price in excess of $5 000.00 is excluded","2","EACH","64.69","129.38","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"D","22006539","P","3800 37701-12 JASON","9833","2022-08-18T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800003119","CRAWLER SUPPLY CO LLC",,"BATON ROUGE","LA","70805-3212","CONVERSION","MALE","CAUCASIAN AMERICAN","A",,,"N","N","N","N","N","N","N","N","N","N","N","1","8","3800 37701-12 JASON800003119 LINE 61 CAS MC37566 LUBRICANT0006 Original Equipment Manufacturer Standard Replacement Parts 13% With Discount;  any parts item with a net discount price in excess of $5 000.00 is excluded","1","EACH","17.27","17.27","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"H","22006538","P","BUILDING MAINTENANCE  INSTALLA","9853","2022-08-18T00:00:00.000","4990","1200","LIBRARY","1200","LIBRARY","N","Normal","8","Printed","0",,,,,"CORPORATE MECHANICAL CONTRACTOR","CMC CORPORATE SOLUTIONS","BATON ROUGE","LA","70809","CONVERSION","NOT PROVIDED","ETHNICITY NOT SPECIFIED","A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"910","BUILDING MAINTENANCE, INSTALLA",,
"D","22006538","P","BUILDING MAINTENANCE  INSTALLA","9853","2022-08-18T00:00:00.000","0","1200","LIBRARY","1200","LIBRARY","N","Normal","8","Printed",,,,,,"CORPORATE MECHANICAL CONTRACTOR","CMC CORPORATE SOLUTIONS","BATON ROUGE","LA","70809","CONVERSION","NOT PROVIDED","ETHNICITY NOT SPECIFIED","A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","CMC will order and furnish 1 ea 30 HP 460v Bypass Nema 1 VFD Drive-Part only","1","EACH","4990","4990","91036","HEATING, AIR CONDITIONING, AND","647200","REPAIR/MAINTENANCE-BUILDINGS"
"H","22006537","P","STOCK","9749","2022-08-18T00:00:00.000","4270.5","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed","0",,,,,"AUTO ZONE",,"BATON ROUGE","LA","70805","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","2","0",,,,,,"060","AUTOMOTIVE AND TRAILER EQUIPME",,
