"uniqueid","accountid","charactercode","charactercodedescription","objectcode","object","projectcode","project","fullaccount","fundcode","fund","segment2code","segment2","segment3code","segment3","segment4code","segment4","segment5code","segment5","segment6code","segment6","accountdescription","accountstatus","fiscalyear","fiscalmonth","originalbudget","revisedbudget","actual"
"2022-6-4159","4159","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2407-0000-00-0000-0000-0000-000000-419110-","2407","CHANEYVILLE FIRE PROTECTION","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","25.89"
"2022-6-4884","4884","44","CHARGES FOR SERVICES","449005","SHOP LABOR",,"UNKNOWN","6000-0000-00-0000-0000-0000-000000-449005-","6000","CENTRAL GARAGE-OPERATIONS","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","SHOP LABOR","Active","2022","2022-06-01T00:00:00.000","0","0","176893.5"
"2022-6-4697","4697","44","CHARGES FOR SERVICES","440504","BENCH ADVERTISING",,"UNKNOWN","1000-0000-11-0000-0000-0000-000000-440504-","1000","GENERAL FUND","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","BENCH ADVERTISING","Active","2022","2022-06-01T00:00:00.000","0","0","2359.85"
"2022-6-43794","43794","44","CHARGES FOR SERVICES","449007","EQUIPMENT USE CHARGE",,"UNKNOWN","6100-0000-00-0000-7900-0000-000000-449007-","6100","CENTRAL GARAGE-FLEET PROGRAM","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","7900","FLEET MANAGEMENT","0000","UNDEFINED","EQUIPMENT USE CHARGE","Active","2022","2022-06-01T00:00:00.000","0","0","6138.29"
"2022-6-4221","4221","42","LICENSES AND PERMITS","422540","SECOND HAND DEALERS LICENSES",,"UNKNOWN","1000-0000-21-0000-0000-0000-000000-422540-","1000","GENERAL FUND","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","SECOND HAND DEALERS LICENSES","Active","2022","2022-06-01T00:00:00.000","0","0","20"
"2022-6-4881","4881","44","CHARGES FOR SERVICES","449001","FUEL",,"UNKNOWN","6000-0000-00-0000-0000-0000-000000-449001-","6000","CENTRAL GARAGE-OPERATIONS","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","FUEL","Active","2022","2022-06-01T00:00:00.000","0","0","675239.65"
"2022-6-43791","43791","44","CHARGES FOR SERVICES","449007","EQUIPMENT USE CHARGE",,"UNKNOWN","6100-0000-00-0000-7600-0000-000000-449007-","6100","CENTRAL GARAGE-FLEET PROGRAM","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","7600","MAINTENANCE","0000","UNDEFINED","EQUIPMENT USE CHARGE","Active","2022","2022-06-01T00:00:00.000","0","0","423964.7"
"2022-6-43789","43789","44","CHARGES FOR SERVICES","449007","EQUIPMENT USE CHARGE",,"UNKNOWN","6100-0000-00-0000-7100-0000-000000-449007-","6100","CENTRAL GARAGE-FLEET PROGRAM","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","7100","TRANSPORTATION AND DRAINAGE","0000","UNDEFINED","EQUIPMENT USE CHARGE","Active","2022","2022-06-01T00:00:00.000","0","0","43588.11"
"2022-6-4788","4788","44","CHARGES FOR SERVICES","442323","COMMISSIONS-OTHER",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442323-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","COMMISSIONS-OTHER","Active","2022","2022-06-01T00:00:00.000","0","0","14168.09"
"2022-6-43786","43786","44","CHARGES FOR SERVICES","449007","EQUIPMENT USE CHARGE",,"UNKNOWN","6100-0000-00-0000-5400-0000-000000-449007-","6100","CENTRAL GARAGE-FLEET PROGRAM","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","5400","MAYOR'S HOMELAND SECURITY OFC","0000","UNDEFINED","EQUIPMENT USE CHARGE","Active","2022","2022-06-01T00:00:00.000","0","0","679.86"
"2022-6-4234","4234","42","LICENSES AND PERMITS","424610","SIGN PERMITS",,"UNKNOWN","1000-7300-21-0000-0000-0000-000000-424610-","1000","GENERAL FUND","7300","DEVELOPMENT","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","SIGN PERMITS","Active","2022","2022-06-01T00:00:00.000","0","0","150"
"2022-6-4988","4988","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","8102-0000-00-0000-0000-0000-000000-461000-","8102","CONCORD ESTATES CRIME PRV DIST","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-06-01T00:00:00.000","0","0","9.7"
"2022-6-46608","46608","44","CHARGES FOR SERVICES","449007","EQUIPMENT USE CHARGE",,"UNKNOWN","6100-0000-00-0000-5000-0000-000000-449007-","6100","CENTRAL GARAGE-FLEET PROGRAM","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","5000","POLICE DEPARTMENT","0000","UNDEFINED","EQUIPMENT USE CHARGE","Active","2022","2022-06-01T00:00:00.000","0","0","32124.44"
"2022-6-4151","4151","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2001-0000-00-0000-0000-0000-000000-419110-","2001","MOSQUITO ABATEMENT/RODENT CRT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","1521.66"
"2022-6-4039","4039","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","5520-0000-00-0000-0000-0000-000000-411000-","5520","SOLID WASTE COLLECTION FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","4.16"
"2022-6-43790","43790","44","CHARGES FOR SERVICES","449007","EQUIPMENT USE CHARGE",,"UNKNOWN","6100-0000-00-0000-7300-0000-000000-449007-","6100","CENTRAL GARAGE-FLEET PROGRAM","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","7300","DEVELOPMENT","0000","UNDEFINED","EQUIPMENT USE CHARGE","Active","2022","2022-06-01T00:00:00.000","0","0","35537.42"
"2022-6-4160","4160","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2408-0000-00-0000-0000-0000-000000-419110-","2408","PRIDE FIRE PROTECTION DISTRICT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","117.7"
"2022-6-43787","43787","44","CHARGES FOR SERVICES","449007","EQUIPMENT USE CHARGE",,"UNKNOWN","6100-0000-00-0000-6000-0000-000000-449007-","6100","CENTRAL GARAGE-FLEET PROGRAM","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","6000","HUMAN DEVELOPMENT AND SERVICE","0000","UNDEFINED","EQUIPMENT USE CHARGE","Active","2022","2022-06-01T00:00:00.000","0","0","374.66"
"2022-6-46618","46618","44","CHARGES FOR SERVICES","449007","EQUIPMENT USE CHARGE",,"UNKNOWN","6100-0000-00-0000-2100-0000-000000-449007-","6100","CENTRAL GARAGE-FLEET PROGRAM","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","2100","CONSTABLE-OPERATIONS","0000","UNDEFINED","EQUIPMENT USE CHARGE","Active","2022","2022-06-01T00:00:00.000","0","0","2979.11"
"2022-6-4747","4747","44","CHARGES FOR SERVICES","441802","FIRE PROTECTION SERVICE CHARGE",,"UNKNOWN","2403-0000-21-0000-0000-0000-000000-441802-","2403","BROWNSFIELD FIRE PROTECTION","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","FIRE PROTECTION SERVICE CHARGE","Active","2022","2022-06-01T00:00:00.000","0","0","593.2"
"2022-6-4755","4755","44","CHARGES FOR SERVICES","441810","CRIME PREVENTION DISTRICT FEES",,"UNKNOWN","8105-0000-21-0000-0000-0000-000000-441810-","8105","GREENWOOD CRIME PREV DIST","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CRIME PREVENTION DISTRICT FEES","Active","2022","2022-06-01T00:00:00.000","0","0","124.75"
"2022-6-4750","4750","44","CHARGES FOR SERVICES","441802","FIRE PROTECTION SERVICE CHARGE",,"UNKNOWN","2409-0000-21-0000-0000-0000-000000-441802-","2409","ALSEN FIRE PROTECTION DISTRICT","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","FIRE PROTECTION SERVICE CHARGE","Active","2022","2022-06-01T00:00:00.000","0","0","31.92"
"2022-6-4153","4153","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2003-0000-00-0000-0000-0000-000000-419110-","2003","DOWNTOWN DEVELOPMENT DISTRICT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","423.01"
"2022-6-4158","4158","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2403-0000-00-0000-0000-0000-000000-419110-","2403","BROWNSFIELD FIRE PROTECTION","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","367.24"
"2022-6-4993","4993","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","8108-0000-00-0000-0000-0000-000000-461000-","8108","PARK FOREST EAST CIME PRV DIST","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-06-01T00:00:00.000","0","0","10.5"
"2022-6-4235","4235","42","LICENSES AND PERMITS","424710","ANIMAL CONTROL CENTER LICENSES",,"UNKNOWN","1100-0000-51-0000-0000-0000-000000-424710-","1100","ANIMAL CONTROL & RESCUE CENTER","0000","UNDEFINED","51","H&W REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","ANIMAL CONTROL CENTER LICENSES","Active","2022","2022-06-01T00:00:00.000","0","0","126007.2"
"2022-6-4934","4934","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","2409-0000-21-0000-0000-0000-000000-461000-","2409","ALSEN FIRE PROTECTION DISTRICT","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-06-01T00:00:00.000","0","0","1.27"
"2022-6-4754","4754","44","CHARGES FOR SERVICES","441810","CRIME PREVENTION DISTRICT FEES",,"UNKNOWN","8104-0000-21-0000-0000-0000-000000-441810-","8104","HERMITAGE/CROSS CREEK CRIME DT","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CRIME PREVENTION DISTRICT FEES","Active","2022","2022-06-01T00:00:00.000","0","0","145.31"
"2022-6-4026","4026","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","2002-0000-00-0000-0000-0000-000000-411000-","2002","LIBRARY BOARD OF CONTROL","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","454.09"
"2022-6-5174","5174","47","MISCELLANEOUS REV","474400","VENDOR'S COMPENSATION",,"UNKNOWN","5700-0000-11-0000-0000-0000-000000-474400-","5700","PARKING FUND","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","VENDOR'S COMPENSATION","Active","2022","2022-06-01T00:00:00.000","0","0","94"
"2022-6-4154","4154","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2053-0000-00-0000-0000-0000-000000-419110-","2053","EMERGENCY MEDICAL SERVICES","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","2764.81"
"2022-6-4928","4928","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","2403-0000-21-0000-0000-0000-000000-461000-","2403","BROWNSFIELD FIRE PROTECTION","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-06-01T00:00:00.000","0","0","29.8"
"2022-6-47007","47007","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2006-0000-00-0000-0000-0000-000000-419110-","2006","MENTAL HLTH & SUBST TRMNT CTR","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","1213.65"
"2022-6-5143","5143","47","MISCELLANEOUS REV","474200","CONTINGENT RECEIPTS",,"UNKNOWN","2053-0000-21-0000-0000-0000-000000-474200-","2053","EMERGENCY MEDICAL SERVICES","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CONTINGENT RECEIPTS","Active","2022","2022-06-01T00:00:00.000","0","0","14048.62"
"2022-6-43472","43472","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2005-0000-00-0000-0000-0000-000000-419110-","2005","EBRP COUNCIL ON AGING","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","1857.32"
"2022-6-4990","4990","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","8104-0000-00-0000-0000-0000-000000-461000-","8104","HERMITAGE/CROSS CREEK CRIME DT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-06-01T00:00:00.000","0","0","10"
"2022-6-51172","51172","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","3307-0000-00-0000-0000-0000-000000-461000-","3307","2020 $74M RD&ST IMPR REFUNDING","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-06-01T00:00:00.000","0","0","1167.07"
"2022-6-4781","4781","44","CHARGES FOR SERVICES","442312","COMMISSIONS-COIN-OPERATED SRV",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442312-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","COMMISSIONS-COIN-OPERATED SRV","Active","2022","2022-06-01T00:00:00.000","0","0","0.5"
"2022-6-43785","43785","44","CHARGES FOR SERVICES","449007","EQUIPMENT USE CHARGE",,"UNKNOWN","6100-0000-00-0000-4600-0000-000000-449007-","6100","CENTRAL GARAGE-FLEET PROGRAM","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","4600","HUMAN RESOURCES","0000","UNDEFINED","EQUIPMENT USE CHARGE","Active","2022","2022-06-01T00:00:00.000","0","0","357.42"
"2022-6-4030","4030","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","2400-0000-00-0000-0000-0000-000000-411000-","2400","BR FIRE PAY ENHANCEMENT FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","1264.89"
"2022-6-4156","4156","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2400-0000-00-0000-0000-0000-000000-419110-","2400","BR FIRE PAY ENHANCEMENT FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","3501.95"
"2022-6-4149","4149","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","1000-0000-00-0000-0000-9001-000000-419110-","1000","GENERAL FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9001","CITY REVENUES","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","3969.98"
"2022-6-4152","4152","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2002-0000-00-0000-0000-0000-000000-419110-","2002","LIBRARY BOARD OF CONTROL","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","9322.68"
"2022-6-4752","4752","44","CHARGES FOR SERVICES","441810","CRIME PREVENTION DISTRICT FEES",,"UNKNOWN","8102-0000-21-0000-0000-0000-000000-441810-","8102","CONCORD ESTATES CRIME PRV DIST","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CRIME PREVENTION DISTRICT FEES","Active","2022","2022-06-01T00:00:00.000","0","0","207.9"
"2022-6-4751","4751","44","CHARGES FOR SERVICES","441810","CRIME PREVENTION DISTRICT FEES",,"UNKNOWN","8101-0000-21-0000-0000-0000-000000-441810-","8101","SOUTH BURBANK CRIME PREV DIST","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CRIME PREVENTION DISTRICT FEES","Active","2022","2022-06-01T00:00:00.000","0","0","450"
"2022-6-4033","4033","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","2407-0000-00-0000-0000-0000-000000-411000-","2407","CHANEYVILLE FIRE PROTECTION","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","2.17"
"2022-6-4157","4157","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2401-0000-00-0000-0000-0000-000000-419110-","2401","DISTRICT ONE FIRE PROTECTION","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","83.14"
"2022-6-4926","4926","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","2401-0000-21-0000-0000-0000-000000-461000-","2401","DISTRICT ONE FIRE PROTECTION","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-06-01T00:00:00.000","0","0","11.2"
"2022-6-4932","4932","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","2408-0000-21-0000-0000-0000-000000-461000-","2408","PRIDE FIRE PROTECTION DISTRICT","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-06-01T00:00:00.000","0","0","7.36"
"2022-6-4950","4950","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","3305-0000-00-0000-0000-0000-000000-461000-","3305","2015 $59M RD&ST IMPR REFUNDING","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-06-01T00:00:00.000","0","0","1073.13"
"2022-6-4991","4991","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","8105-0000-00-0000-0000-0000-000000-461000-","8105","GREENWOOD CRIME PREV DIST","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-06-01T00:00:00.000","0","0","6.24"
"2022-6-4669","4669","44","CHARGES FOR SERVICES","440150","19TH JDC CRIMINAL JUROR FEES",,"UNKNOWN","2202-0000-11-0000-0000-0000-000000-440150-","2202","CRIMINAL JUROR COMPENSATION FD","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","19TH JDC CRIMINAL JUROR FEES","Active","2022","2022-06-01T00:00:00.000","0","0","5536.84"
"2022-6-4713","4713","44","CHARGES FOR SERVICES","440803","AUTO PARKING FEES-REGULAR",,"UNKNOWN","5700-0000-11-0000-0000-0000-000000-440803-","5700","PARKING FUND","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","AUTO PARKING FEES-REGULAR","Active","2022","2022-06-01T00:00:00.000","0","0","10057.51"
"2022-6-4759","4759","44","CHARGES FOR SERVICES","441810","CRIME PREVENTION DISTRICT FEES",,"UNKNOWN","8109-0000-21-0000-0000-0000-000000-441810-","8109","MELROSE EAST CRIME PREV DIST","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CRIME PREVENTION DISTRICT FEES","Active","2022","2022-06-01T00:00:00.000","0","0","1983.11"
"2022-6-4745","4745","44","CHARGES FOR SERVICES","441705","19TH JDC CORONER OPER CC",,"UNKNOWN","1000-3300-21-0000-0000-0000-000000-441705-","1000","GENERAL FUND","3300","CORONER","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","19TH JDC CORONER OPER CC","Active","2022","2022-06-01T00:00:00.000","0","0","340.01"
"2022-6-4066","4066","41","TAXES","413000","GENERAL SALES/USE TAX",,"UNKNOWN","8702-0000-00-0000-0000-0000-000000-413000-","8702","BLUEBONNET CONV HOTEL TIF","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL SALES/USE TAX","Active","2022","2022-06-01T00:00:00.000","0","0","26895.83"
"2022-6-43471","43471","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","2005-0000-00-0000-0000-0000-000000-411000-","2005","EBRP COUNCIL ON AGING","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","36742.79"
"2022-6-4178","4178","41","TAXES","419300","INT/PEN-GENERAL SALES/USE TAX",,"UNKNOWN","2330-0000-00-0000-0000-0000-000000-419300-","2330","PARISH BEAUTIFICATION FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL SALES/USE TAX","Active","2022","2022-06-01T00:00:00.000","0","0","1196.12"
"2022-6-4769","4769","44","CHARGES FOR SERVICES","442201","RENTALS-HANGARS",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442201-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","RENTALS-HANGARS","Active","2022","2022-06-01T00:00:00.000","0","0","38799.4"
"2022-6-4032","4032","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","2403-0000-00-0000-0000-0000-000000-411000-","2403","BROWNSFIELD FIRE PROTECTION","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","-952.7"
"2022-6-4646","4646","44","CHARGES FOR SERVICES","440011","CITY COURT TRAFFIC FEES",,"UNKNOWN","2203-2000-11-0000-0000-0000-000000-440011-","2203","CITY COURT JUDICIAL BLDG FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CITY COURT TRAFFIC FEES","Active","2022","2022-06-01T00:00:00.000","0","0","7993"
"2022-6-4143","4143","41","TAXES","416000","GAMING ADMISSIONS TAX",,"UNKNOWN","1000-0000-00-0000-0000-9001-000000-416000-","1000","GENERAL FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9001","CITY REVENUES","GAMING ADMISSIONS TAX","Active","2022","2022-06-01T00:00:00.000","0","0","836779.26"
"2022-6-4034","4034","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","2408-0000-00-0000-0000-0000-000000-411000-","2408","PRIDE FIRE PROTECTION DISTRICT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","0.19"
"2022-6-4161","4161","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2409-0000-00-0000-0000-0000-000000-419110-","2409","ALSEN FIRE PROTECTION DISTRICT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","11.46"
"2022-6-4029","4029","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","2310-0000-00-0000-0000-0000-000000-411000-","2310","CONSOLIDATED ROAD LIGHTING FD","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","-29.56"
"2022-6-5229","5229","47","MISCELLANEOUS REV","475500","SUBROGATION RECOVERY/RESTITUT",,"UNKNOWN","6100-0000-00-0000-0000-0000-000000-475500-","6100","CENTRAL GARAGE-FLEET PROGRAM","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","SUBROGATION RECOVERY/RESTITUT","Active","2022","2022-06-01T00:00:00.000","0","0","11237.87"
"2022-6-46756","46756","41","TAXES","413210","GENERAL SALES & USE TAX AUDITS",,"UNKNOWN","1000-4100-00-0000-0000-9002-000000-413210-","1000","GENERAL FUND","4100","FINANCE DEPARTMENT","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9002","PARISH REVENUES","GENERAL SALES & USE TAX AUDITS","Active","2022","2022-06-01T00:00:00.000","0","0","4630.44"
