"ticketnumber","tickettype","ticketdatetime","accidentnumber","casenumber","statute","description","age_incident","age_grouping","race","gender","ethnicity","streetaddress","city","zip","point_location","patrol_division"
"E1337941","Traffic","2022-06-16T12:26:00.000","2022-00022520",,"42-4-1402(2)(b) MT1","Careless driving - caused bodily injury","60","55-64","White","Male","Non Hispanic Origin","POINT (-104.847467782 38.7890901)","COLORADO SPRINGS","80906","POINT (-104.847467782 38.7890901)","Gold Hill"
"E1048808","Traffic","2022-05-14T07:33:00.000","2022-00018538",,"10.23.106","LIMITATIONS ON BACKING","77","75 & older","Black","Male","Non Hispanic Origin",,,,,
"E1034599","Traffic","2022-03-20T13:50:00.000",,,"42-3-121(1)(a) TIB","Operated/permitted use of unregistered vehicle","36","35-44","White","Female","Non Hispanic Origin",,,,,
"E1034565","Traffic","2021-10-10T01:04:00.000",,,"42-4-604(C)(3) TIA","Failed to stop for traffic control signal at place required","40","35-44","Black","Female","Non Hispanic Origin",,,,,
"E1176190","Traffic","2021-07-29T09:30:00.000","2021-00028091",,"10.6.102","CARELESS DRIVING","16","16","White","Male","Non Hispanic Origin",,,,,
"E1050737","Traffic","2022-07-05T10:02:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","50","45-54","White","Female","Non Hispanic Origin",,,,,
"E1143270","Traffic","2022-05-05T21:55:00.000",,,"10.5.104DII","EXCEED SPEED LIMIT 20-39 CONSTRUCTION","33","25-34","White","Male","Non Hispanic Origin",,,,,
"E1003592","Traffic","2022-03-18T23:56:00.000",,,"42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","56","55-64","White","Male","Unknown",,,,,
"E1066033","Criminal","2021-07-07T17:19:00.000",,"2021-21025125","42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","37","35-44","White","Male","Non Hispanic Origin",,,,,
"E877019","Traffic","2020-02-25T17:30:00.000",,,"10.5.104A","EXCEED SPEED LIMIT 1-4 OVER","24","20-24","White","Female","Non Hispanic Origin",,,,,
"E698041","Traffic","2020-06-07T00:58:00.000",,"2020-02020014","42-4-1301(1)(a) M(1)","Driving under the influence - alcohol (DUI)","18","18-19","White","Male","Hispanic",,,,,
"E1143334","Traffic","2022-07-01T21:21:00.000",,,"10.5.104CII","EXCEED SPEED LIMIT 10-19 CONSTRUCTION","23","20-24","White","Male","Non Hispanic Origin",,,,,
"3136581","Criminal","2021-04-09T17:05:00.000",,"2021-00013894","18-8-104(1) M2","Obstructing a Peace Officer, Firefighter, EMS, K9","27","25-34","Asian/Pacific Islander","Male","Non Hispanic Origin","POINT (-104.840147 38.824583)",,"80905","POINT (-104.840147 38.824583)","Gold Hill"
"E1060325","Traffic","2022-03-31T12:42:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","40","35-44","White","Male","Non Hispanic Origin",,,,,
"E595034","Criminal","2020-10-25T22:50:00.000",,"2020-00037126","9.6.102","TRESPASS ON PRIVATE PROPERTY","58","55-64","White","Male","Non Hispanic Origin",,,,,
"E908613","Traffic","2020-05-14T13:32:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","28","25-34","White","Male","Non Hispanic Origin",,,,,
"E1133585","Traffic","2022-01-23T20:40:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","34","25-34","White","Male","Non Hispanic Origin",,,,,
"E737076","Criminal","2020-10-12T16:51:00.000",,"2020-00035402","9.2.109","Assault","34","25-34","White","Male","Hispanic",,,,,
"E1031583","Traffic","2022-01-21T21:12:00.000",,,"10.28.101B","COMPULSORY INSURANCE-NON OWNER","19","18-19","White","Female","Hispanic",,,,,
"E875553","Traffic","2021-02-05T21:48:00.000",,,"10.3.101B","FAILURE TO STOP AT STOP SIGN","30","25-34","Black","Male","Non Hispanic Origin","POINT (-104.752345079 38.887876052)","COLORADO SPRINGS","80917","POINT (-104.752345079 38.887876052)","Stetson Hills"
"E1004567","Traffic","2022-01-08T00:16:00.000",,,"42-2-101(1) MT2","License for drivers required - drove vehicle without valid drivers license","33","25-34","White","Male","Hispanic",,,,,
"E1143191","Traffic","2022-01-27T00:35:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","22","20-24","White","Male","Hispanic",,,,,
"E1291509","Criminal","2022-05-30T14:54:00.000",,"2022-00020405","9.6.101","Damage to Property","19","18-19","White","Male","Non Hispanic Origin",,,,,
"3143456","Criminal","2022-08-07T18:00:00.000",,"2022-00029687","9.6.401","SHOPLIFTING","21","20-24","White","Male","Non Hispanic Origin","POINT (-104.807633 38.99099)","COLORADO SPRINGS","80921","POINT (-104.807633 38.99099)","Falcon"
"E960025","Traffic","2021-01-11T06:56:00.000","2021-00002368",,"10.5.101","REASONABLE & PRUDENT SPEED","38","35-44","White","Male","Non Hispanic Origin","POINT (-104.73099421 38.7989706)","COLORADO SPRINGS","80916","POINT (-104.73099421 38.7989706)","Sand Creek"
"E1060376","Traffic","2022-06-07T19:12:00.000","2022-00021447",,"42-4-1402(2)(b) MT1","Careless driving - caused bodily injury","82","75 & older","White","Male","Non Hispanic Origin",,,,,
"E1080107","Traffic","2022-01-22T19:03:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","23","20-24","White","Female","Hispanic",,,,,
"E1224540","Traffic","2022-04-08T00:06:00.000",,,"42-3-121(1)(a) TIB","Operated/permitted use of unregistered vehicle","55","55-64","Black","Male","Unknown",,,,,
"E599070","Traffic","2020-10-30T09:17:00.000","2020-00037685",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","20","20-24","Black","Male","Non Hispanic Origin","POINT (-104.835093289604 38.8277769394769)",,"80905","POINT (-104.835093289604 38.8277769394769)","Gold Hill"
"E713024","Traffic","2020-05-25T20:25:00.000","2020-00018646",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","24","20-24","White","Female","Non Hispanic Origin",,"COLORADO SPRINGS","80906",,
"E1076513","Traffic","2021-04-30T04:36:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","24","20-24","White","Male","Unknown",,,,,
"E1362564","Traffic","2022-07-15T15:12:00.000","2022-00026501",,"42-2-101(1) TIA","License for Drivers Required - Drove Vehicle without Valid Drivers License","35","35-44","White","Male","Non Hispanic Origin",,,,,
"E1125005","Traffic","2021-07-11T15:37:00.000",,,"42-3-203(3)(a) TIB","Displayed expired temporary permit","22","20-24","White","Male","Unknown",,,,,
"E880020","Traffic","2020-03-13T22:05:00.000",,,"42-3-203(3)(a) TIB","Displayed expired temporary permit","19","18-19","Asian/Pacific Islander","Female","Non Hispanic Origin",,,,,
"3110440","Criminal","2018-05-26T09:05:00.000",,"2018-20219490","6.7.107","DUTY TO RESTRAIN ANIMALS","27","25-34","White","Female","Non Hispanic Origin","POINT (-104.85648301 38.800667847)","COLORADO SPRINGS","80906","POINT (-104.85648301 38.800667847)","Gold Hill"
"3107975","Traffic","2020-11-10T14:45:00.000","2020-00039068",,"42-4-604(C)(3) TIA","Failed to stop for traffic control signal at place required","47","45-54","White","Male","Non Hispanic Origin","POINT (-104.851835229 38.798944575)","COLORADO SPRINGS","80906","POINT (-104.851835229 38.798944575)","Gold Hill"
"E1048558","Traffic","2021-05-12T12:43:00.000",,"2021-00017945","42-4-702 TIA","Vehicle turning left - Failed to yield right of way","31","25-34","White","Male","Non Hispanic Origin",,,,,
"E1159531","Traffic","2021-12-08T22:57:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","30","25-34","White","Female","Non Hispanic Origin",,,,,
"E1219054","Criminal","2021-06-16T09:41:00.000",,"2021-00022351","9.6.102","TRESPASS ON PRIVATE PROPERTY","53","45-54","Black","Male","Non Hispanic Origin",,,,,
"E596567","Traffic","2020-10-14T14:55:00.000",,,"42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","27","25-34","White","Female","Hispanic",,,,,
"E1142578","Traffic","2022-04-02T19:02:00.000",,,"10.3.101B","FAILURE TO STOP AT STOP SIGN","65","65-74","White","Male","Non Hispanic Origin",,,,,
"E1159082","Criminal","2022-01-11T06:35:00.000",,"2022-00002251","9.6.102","TRESPASS ON PRIVATE PROPERTY","43","35-44","American Indian/Alaskan Native","Female","Non Hispanic Origin",,,,,
"E1278013","Traffic","2022-05-15T05:40:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","28","25-34","White","Male","Unknown",,,,,
"E1225032","Criminal","2021-10-07T02:15:00.000",,"2021-00037696","42-3-121(1)(a) TIB","Operated/permitted use of unregistered vehicle","41","35-44","White","Male","Unknown",,,,,
"E1003119","Traffic","2022-07-02T18:44:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","20","20-24","White","Male","Non Hispanic Origin",,,,,
"E1133609","Traffic","2022-06-15T19:53:00.000",,,"42-4-1305(2)(a) TIA","Open alcoholic beverage container - motor vehicle","52","45-54","White","Male","Hispanic",,,,,
"E691075","Criminal","2020-12-21T16:00:00.000",,"2020-00044275","18-4-401(2)(c) M3(05)","Theft - $50 to $299, Shoplifting","29","25-34","Black","Female","Non Hispanic Origin",,,,,
"E737147","Traffic","2021-03-06T07:47:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","23","20-24","White","Male","Non Hispanic Origin",,,,,
"E1075224","Traffic","2021-08-31T12:56:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","22","20-24","Asian/Pacific Islander","Female","Non Hispanic Origin",,"COLORADO SPRINGS","80927",,
"E1337888","Traffic","2022-05-19T19:25:00.000",,,"42-3-203(3)(a) TIB","Displayed expired temporary permit","66","65-74","White","Male","Non Hispanic Origin",,,,,
"E688207","Traffic","2020-08-21T01:55:00.000",,,"10.17.105","TRAFFIC CONTROL SIGNAL LEGEND","19","18-19","White","Female","Hispanic",,,,,
"E1223521","Traffic","2021-10-18T16:52:00.000","2021-00039327",,"42-4-1008(1) TIA","Following too closely","17","17","White","Female","Non Hispanic Origin","POINT (-104.719686 38.915968)","COLORADO SPRINGS","80923","POINT (-104.719686 38.915968)","Stetson Hills"
"E1195612","Traffic","2022-05-03T02:39:00.000",,"2022-00016778","42-4-1301(1)(a) M (1)","Driving under the Influence - Alcohol (DUI)","24","20-24","White","Male","Non Hispanic Origin",,,,,
"E1044330","Traffic","2021-08-05T09:51:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","22","20-24","White","Female","Non Hispanic Origin",,,,,
"E1019561","Traffic","2021-10-04T21:57:00.000",,"2021-02137351","42-4-1301(2)(a) M REP","Driving under the influence - blood alcohol content .08 or more (DEAC)","41","35-44","White","Male","Non Hispanic Origin",,,,,
"E808554","Traffic","2020-10-08T19:35:00.000",,,"10.17.105","TRAFFIC CONTROL SIGNAL LEGEND","27","25-34","White","Female","Non Hispanic Origin",,,,,
"E1007514","Traffic","2021-05-09T16:49:00.000","2021-00017633",,"42-4-1409(2) MT1","Compulsory insurance - driver operated an uninsured motor vehicle","26","25-34","Black","Male","Non Hispanic Origin",,,,,
"E1028093","Traffic","2022-01-19T00:58:00.000",,,"42-3-203(3)(a) TIB","Displayed expired temporary permit","18","18-19","White","Male","Hispanic","POINT (-104.776931957023 38.8646850392167)","COLORADO SPRINGS","80909","POINT (-104.776931957023 38.8646850392167)","Stetson Hills"
"E1349097","Criminal","2022-06-08T11:00:00.000",,"2022-00021554","9.6.102","TRESPASS ON PRIVATE PROPERTY","31","25-34","White","Male","Non Hispanic Origin","POINT (-104.848417 38.847926)","COLORADO SPRINGS","80904","POINT (-104.848417 38.847926)","Gold Hill"
"E861597","Traffic","2021-02-13T08:14:00.000","2021-00006883",,"42-4-1007(1)(a) TIA","Driving on roadways laned for traffic - changed lanes when unsafe - weaving","21","20-24","White","Male","Hispanic","POINT (-104.823059037165 38.910775112965)","COLORADO SPRINGS","80918","POINT (-104.823059037165 38.910775112965)","Falcon"
"3144900","Criminal","2021-07-02T10:00:00.000",,"2021-20284794","9.6.202","LITTERING PROHIBITED","39","35-44","White","Female","Non Hispanic Origin",,,,,
"E978715","Traffic","2021-03-03T14:13:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","34","25-34","Black","Female","Unknown",,,,,
"E752057","Criminal","2020-04-20T12:05:00.000",,"2020-00000000","9.6.102","TRESPASS ON PRIVATE PROPERTY","28","25-34","White","Female","Non Hispanic Origin","POINT (-104.837788 38.845069)","COLORADO SPRINGS","80905","POINT (-104.837788 38.845069)","Gold Hill"
"E1166056","Traffic","2021-10-08T22:54:00.000",,"2021-00037997","42-4-1301(1)(a) M(1)","Driving under the influence - alcohol (DUI)","24","20-24","White","Male","Non Hispanic Origin",,,,,
"E1176345","Traffic","2022-03-28T10:55:00.000","2022-00012074",,"42-4-604(A)(1) TIA","Failed to obey lane - use signal","21","20-24","White","Female","Non Hispanic Origin",,,,,
"E1080135","Traffic","2022-07-28T19:22:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","36","35-44","White","Female","Unknown",,,,,
"E838100","Traffic","2020-08-26T15:04:00.000",,,"42-4-1409(1) MT1","Compulsory insurance - owner operated uninsured motor vehicle","19","18-19","White","Male","Hispanic",,,,,
"E1043196","Traffic","2021-06-03T14:50:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","76","75 & older","White","Female","Unknown",,,,,
"E1003582","Traffic","2022-01-23T20:05:00.000",,,"10.3.101B","FAILURE TO STOP AT STOP SIGN","32","25-34","White","Male","Non Hispanic Origin",,,,,
"E1207007","Traffic","2021-10-29T16:33:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","29","25-34","White","Male","Non Hispanic Origin",,,,,
"E971039","Traffic","2021-03-16T13:07:00.000",,,"42-3-121(1)(a) TIB","Operated/permitted use of unregistered vehicle","32","25-34","White","Male","Non Hispanic Origin",,,,,
"E1048635","Traffic","2021-08-19T08:28:00.000","2021-00030809",,"42-4-1606(1) MT2","Duty to report accidents - failed to notify/remain at/return to accident scene","28","25-34","White","Female","Non Hispanic Origin",,,,,
"E725078","Criminal","2020-09-13T01:40:00.000",,"2020-00031789","4.2.102","PARK HOURS","43","35-44","White","Female","Non Hispanic Origin",,,"80860",,
"E1358008","Traffic","2022-03-31T10:52:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","30","25-34","Black","Male","Non Hispanic Origin",,,,,
"E1094038","Traffic","2021-04-27T15:35:00.000","2021-00016179",,"42-4-1409(2) MT1","Compulsory insurance - driver operated an uninsured motor vehicle","54","45-54","White","Female","Hispanic",,,,,
"E1173546","Traffic","2021-10-05T08:00:00.000","2021-00037396",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","49","45-54","White","Female","Hispanic",,,,,
"E1094160","Traffic","2021-07-30T15:20:00.000","2021-00028244",,"42-4-1402(2)(b) MT1","Careless driving - caused bodily injury","25","25-34","White","Female","Non Hispanic Origin",,,,,
"E871735","Traffic","2020-09-03T09:03:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","22","20-24","White","Female","Unknown",,,,,
"E1026092","Criminal","2022-03-12T21:58:00.000",,"2022-00010170","18-6-803.5(1)(a) M2","Violation of a Protection Order","37","35-44","Black","Male","Non Hispanic Origin","POINT (-104.730195235762 38.9483873628296)","COLORADO SPRINGS","80920","POINT (-104.730195235762 38.9483873628296)","Stetson Hills"
"E1163666","Traffic","2022-05-31T03:32:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","32","25-34","White","Male","Non Hispanic Origin",,,,,
"E896006","Traffic","2020-02-12T08:40:00.000",,,"42-4-1409(1) MT1","Compulsory insurance - owner operated uninsured motor vehicle","19","18-19","White","Male","Hispanic",,,,,
"E1104646","Traffic","2022-01-13T22:08:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","42","35-44","White","Female","Non Hispanic Origin",,,,,
"E949280","Traffic","2021-01-25T13:37:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","46","45-54","White","Male","Non Hispanic Origin","POINT (-104.720682524 38.838943137)","COLORADO SPRINGS","80915","POINT (-104.720682524 38.838943137)","Sand Creek"
"E1036136","Traffic","2022-03-24T11:22:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","65","65-74","White","Female","Non Hispanic Origin",,,,,
"E1284027","Traffic","2022-06-13T13:13:00.000","2022-00022132",,"42-4-1606(1) MT2","Duty to report accidents - failed to notify/remain at/return to accident scene","28","25-34","Unknown","Male","Unknown",,,,,
"E956901","Traffic","2020-12-08T11:35:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","29","25-34","White","Female","Non Hispanic Origin",,,,,
"E1142583","Traffic","2022-04-24T00:53:00.000",,,"10.3.101B","FAILURE TO STOP AT STOP SIGN","22","20-24","Black","Female","Non Hispanic Origin",,,,,
"E1037106","Traffic","2022-08-24T09:00:00.000",,,"10.17.110","BARRICADES","61","55-64","White","Female","Non Hispanic Origin",,,,,
"E956900","Traffic","2020-12-08T11:09:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","44","35-44","White","Female","Non Hispanic Origin",,,,,
"E1015532","Traffic","2021-08-10T05:43:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","21","20-24","Black","Female","Non Hispanic Origin",,,,,
"E837059","Traffic","2020-12-09T04:22:00.000",,,"42-3-121(1)(a) TIB","Operated/permitted use of unregistered vehicle","27","25-34","White","Female","Non Hispanic Origin",,,,,
"E1263505","Traffic","2021-08-28T22:55:00.000","2021-00032208",,"42-4-702 TIA","Vehicle turning left - Failed to yield right of way","19","18-19","White","Male","Hispanic",,,,,
"E1030079","Traffic","2021-11-28T01:34:00.000",,,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","54","45-54","White","Male","Non Hispanic Origin",,,,,
"E1338944","Traffic","2022-03-14T12:46:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","30","25-34","White","Male","Hispanic",,,,,
"E749715","Traffic","2020-12-17T09:53:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","35","35-44","Black","Male","Non Hispanic Origin",,,,,
"E1049710","Traffic","2021-08-27T08:53:00.000",,,"10.9.102","ROADWAYS LANED FOR TRAFFIC","78","75 & older","White","Female","Non Hispanic Origin","POINT (-104.815490399362 38.7762993823039)","COLORADO SPRINGS","80906","POINT (-104.815490399362 38.7762993823039)","Gold Hill"
"E1094490","Traffic","2022-05-18T21:20:00.000","2022-00018897",,"42-4-604(A)(1) TIA","Failed to obey lane - use signal","20","20-24","White","Male","Hispanic",,,,,
"E1286517","Traffic","2022-06-25T21:27:00.000",,,"42-4-1409(2) MT1","Compulsory insurance - driver operated an uninsured motor vehicle","41","35-44","Black","Male","Non Hispanic Origin",,,,,
"E1020502","Traffic","2021-03-18T22:10:00.000",,"2021-00010973","42-4-1301(1)(a) M(1)","Driving under the influence - alcohol (DUI)","47","45-54","Asian/Pacific Islander","Female","Non Hispanic Origin",,,,,
"E1087012","Traffic","2021-03-18T11:23:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","40","35-44","White","Male","Non Hispanic Origin",,,,,
"E886543","Traffic","2021-02-06T23:58:00.000",,,"42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","35","35-44","White","Male","Unknown",,,,,
"E1178532","Traffic","2022-06-27T05:07:00.000",,,"10.17.105C3","TRAFFIC CONTROL SIGNAL RED ARROW","55","55-64","White","Male","Non Hispanic Origin",,,,,
"E1014120","Traffic","2022-04-23T00:54:00.000",,"2022-00015491","42-4-1301(1)(a) MT (1)","Driving under the Influence - Alcohol (DUI)","40","35-44","White","Female","Non Hispanic Origin",,,,,
"E1377807","Traffic","2022-07-21T11:04:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","31","25-34","White","Female","Non Hispanic Origin",,,,,
"E613074","Traffic","2020-02-05T10:45:00.000","2020-00005672",,"10.17.105","TRAFFIC CONTROL SIGNAL LEGEND","35","35-44","White","Male","Hispanic","POINT (-104.757497539654 38.8386366118365)","COLORADO SPRINGS","80909","POINT (-104.757497539654 38.8386366118365)","Sand Creek"
"E1060175","Traffic","2021-12-08T18:00:00.000","2021-00046039",,"42-2-106 TIA","Instruction permits and temporary licenses - violated restrictions","16","16","White","Male","Non Hispanic Origin",,,,,
"E1224534","Traffic","2022-03-03T22:09:00.000",,,"10.7.106","LIMITATIONS ON TURNING AROUND","63","55-64","White","Female","Unknown",,,,,
"E1018650","Traffic","2022-01-13T22:09:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","44","35-44","White","Male","Non Hispanic Origin",,,,,
"E683314","Traffic","2021-02-25T10:27:00.000","2021-00008392",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","35","35-44","White","Female","Unknown",,,,,
"E1139074","Traffic","2021-12-21T14:10:00.000",,,"42-3-103(1)(a) TIB","Registration required - Failed to obtain within 60 days of purchase of vehicle","22","20-24","White","Male","Hispanic",,,,,
"E754530","Traffic","2020-09-08T01:43:00.000",,,"42-3-103(1)(a) TIB","Registration required - Failed to obtain within 60 days of purchase of vehicle","48","45-54","Black","Male","Non Hispanic Origin",,,,,
"E1073089","Traffic","2021-12-28T21:06:00.000",,,"42-4-803(2) TIB","Crossing at Other than Crosswalk - Ped Fail to Use Crossing/Tunnel and Yield ROW to Vehs","18","18-19","White","Male","Non Hispanic Origin",,,,,
"E916572","Traffic","2020-05-14T12:43:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","23","20-24",,"Male","Unknown",,,,,
"E1166071","Traffic","2022-02-16T03:55:00.000",,,"10.5.104A","EXCEED SPEED LIMIT 1-4 OVER","56","55-64","White","Male","Non Hispanic Origin",,,,,
"E1034508","Traffic","2021-04-12T03:23:00.000","2021-00014178",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","38","35-44","White","Male","Non Hispanic Origin","POINT (-104.727642 38.815523)","COLORADO SPRINGS","80916","POINT (-104.727642 38.815523)","Sand Creek"
"E1260053","Traffic","2022-01-18T02:34:00.000",,,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","43","35-44","White","Female","Non Hispanic Origin",,,,,
"E1094225","Traffic","2021-09-21T16:06:00.000","2021-00035477",,"10.6.102","CARELESS DRIVING","55","55-64","White","Male","Non Hispanic Origin",,,,,
"E1219178","Criminal","2021-12-08T11:51:00.000",,"2021-00045967","9.6.102","TRESPASS ON PRIVATE PROPERTY","47","45-54","Black","Male","Non Hispanic Origin",,"COLORADO SPRINGS","80903",,
"E1031548","Traffic","2021-06-21T09:09:00.000",,,"10.5.104DII","EXCEED SPEED LIMIT 20-39 CONSTRUCTION","17","17","White","Male","Non Hispanic Origin",,,,,
"E1052009","Traffic","2021-04-07T07:21:00.000",,,"10.3.101B","FAILURE TO STOP AT STOP SIGN","46","45-54","White","Female","Non Hispanic Origin",,,,,
"E800181","Traffic","2021-02-19T22:32:00.000",,,"10.22.208","TAIL LAMPS & REFLECTORS","62","55-64","White","Female","Non Hispanic Origin",,,,,
"E631036","Traffic","2021-03-02T15:07:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","35","35-44","White","Female","Unknown",,,,,
"E1340551","Traffic","2022-04-16T09:30:00.000","2022-00014591",,"42-3-114 TIB","Expiration - displayed expired license plates","22","20-24","White","Male","Non Hispanic Origin",,,,,
"E981767","Traffic","2021-03-03T15:39:00.000",,,"42-3-103(1)(a) TIB","Registration required - Failed to obtain within 60 days of purchase of vehicle","41","35-44","White","Male","Non Hispanic Origin",,,,,
"E1361041","Criminal","2022-08-25T22:07:00.000",,"2022-00032110","42-4-1409(1) MT1","Compulsory insurance - owner operated uninsured motor vehicle","63","55-64","Black","Male","Non Hispanic Origin",,,,,
"E1170095","Traffic","2022-04-19T01:27:00.000",,,"42-2-138(1)(a) TIA","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","40","35-44","White","Male","Non Hispanic Origin",,,,,
"E868078","Traffic","2020-11-14T18:00:00.000","2020-00039575",,"42-4-1402(2)(b) MT1","Careless driving - caused bodily injury","31","25-34","White","Male","Non Hispanic Origin","POINT (-104.822435577107 38.815103886882)",,"80905","POINT (-104.822435577107 38.815103886882)","Gold Hill"
"E1048771","Traffic","2022-03-03T09:02:00.000","2022-00008945",,"42-4-702 TIA","Vehicle turning left - Failed to yield right of way","28","25-34","White","Female","Hispanic",,,,,
"E1345972","Traffic","2022-05-02T14:34:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","49","45-54","White","Male","Non Hispanic Origin",,,,,
"E1118584","Traffic","2021-11-18T12:42:00.000",,,"42-4-227(1) TIB","Windows unobstructed - opaque/nontransparent/mirrored appearance as required","25","25-34","White","Female","Hispanic",,,,,
"E973648","Traffic","2020-12-09T15:04:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","34","25-34","White","Female","Unknown",,,,,
"E1081025","Traffic","2021-10-04T00:56:00.000",,"2021-02137209","42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","26","25-34","White","Male","Non Hispanic Origin",,,,,
"E771020","Traffic","2020-02-11T18:35:00.000",,,"42-3-113(6) TIB","No registration card in vehicle","30","25-34","White","Male","Hispanic",,,,,
"E1316944","Traffic","2022-04-30T12:32:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","71","65-74","White","Male","Non Hispanic Origin",,,,,
"3072889","Criminal","2022-05-13T15:56:00.000",,"2022-00019755","18-6-401(1)(7)(b)(I) M2","Child Abuse - Knowingly/Recklessly  - NO Injury","40","35-44","White","Female","Non Hispanic Origin",,"PETERSON AFB","80916",,
"E1124587","Traffic","2022-02-26T10:28:00.000",,,"42-3-121(1)(b) MT2","Display/Possess/Offer for Sale False/Cancelled/Revkd/Suspended Title/Plate Tag or Sticker","25","25-34","White","Male","Hispanic",,,,,
"E786135","Traffic","2020-09-16T09:45:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","36","35-44","Black","Male","Non Hispanic Origin",,,,,
"E1095602","Traffic","2021-11-13T07:46:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","45","45-54","White","Female","Unknown",,,,,
"E1028649","Traffic","2022-04-28T21:38:00.000","2022-00016289",,"42-2-101(1) TIA","License for Drivers Required - Drove Vehicle without Valid Drivers License","21","20-24","Black","Male","Non Hispanic Origin",,,,,
"E1109549","Traffic","2021-10-26T18:29:00.000","2021-00140387",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","30","25-34","White","Female","Hispanic",,,,,
"E1003029","Traffic","2021-06-06T18:08:00.000",,,"42-3-202(1)(a) TIB","Vehicle had no number plate/no front plate as required/not attached as required","20","20-24","White","Female","Hispanic",,,,,
"E953193","Traffic","2020-11-29T05:26:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","34","25-34","Black","Male","Non Hispanic Origin",,,,,
"E631522","Criminal","2020-03-31T14:00:00.000",,"2020-00012357","9.6.401","SHOPLIFTING","59","55-64","White","Female","Non Hispanic Origin",,,,,
"E1064006","Traffic","2021-03-30T18:06:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","24","20-24","Black","Male","Non Hispanic Origin",,,,,
"E1177018","Traffic","2021-06-12T09:00:00.000",,,"10.17.105C1A","TRAFFIC CONTROL SIGNAL RIGHT TURN ON RED","31","25-34","Asian/Pacific Islander","Male","Non Hispanic Origin",,,,,
